GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001EA,B27017_001MA,B27017_002EA,B27017_002MA,B27017_003EA,B27017_003MA,B27017_004MA,B27017_004EA,B27017_005MA,B27017_005EA,B27017_006EA,B27017_006MA,B27017_007EA,B27017_007MA,B27017_008EA,B27017_008MA,B27017_009MA,B27017_009EA,B27017_010MA,B27017_010EA,B27017_011EA,B27017_011MA,B27017_012EA,B27017_012MA,B27017_013EA,B27017_013MA,B27017_014EA,B27017_014MA,B27017_015MA,B27017_015EA,B27017_016MA,B27017_016EA,B27017_017EA,B27017_017MA,B27017_018EA,B27017_018MA,B27017_019EA,B27017_019MA,B27017_020MA,B27017_020EA,B27017_021MA,B27017_021EA,B27017_022MA,B27017_022EA,B27017_023EA,B27017_023MA,B27017_024EA,B27017_024MA,B27017_025EA,B27017_025MA,B27017_026MA,B27017_026EA,B27017_027MA,B27017_027EA,B27017_028EA,B27017_028MA,B27017_029EA,B27017_029MA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033EA,B27017_033MA,B27017_034EA,B27017_034MA,B27017_035EA,B27017_035MA,B27017_036EA,B27017_036MA,B27017_037MA,B27017_037EA,B27017_038MA,B27017_038EA,B27017_039EA,B27017_039MA,B27017_040EA,B27017_040MA,B27017_041EA,B27017_041MA,B27017_042MA,B27017_042EA,B27017_043MA,B27017_043EA,B27017_044EA,B27017_044MA,B27017_045EA,B27017_045MA,B27017_046EA,B27017_046MA,B27017_047EA,B27017_047MA,B27017_048MA,B27017_048EA,B27017_049MA,B27017_049EA,B27017_050EA,B27017_050MA,B27017_051EA,B27017_051MA,B27017_052EA,B27017_052MA,B27017_053MA,B27017_053EA,B27017_054MA,B27017_054EA,B27017_055EA,B27017_055MA,B27017_056EA,B27017_056MA,B27017_057EA,B27017_057MA,B27017_058EA,B27017_058MA,B27017_059MA,B27017_059EA,B27017_060MA,B27017_060EA,B27017_061EA,B27017_061MA,B27017_062EA,B27017_062MA,B27017_063EA,B27017_063MA,B27017_064MA,B27017_064EA,B27017_065MA,B27017_065EA,B27017_066EA,B27017_066MA,B27017_067EA,B27017_067MA,B27017_068EA,B27017_068MA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071MA,B27017_071EA,B27017_072MA,B27017_072EA,B27017_073EA,B27017_073MA,B27017_074EA,B27017_074MA,B27017_075MA,B27017_075EA,B27017_076MA,B27017_076EA,B27017_077MA,B27017_077EA,B27017_078EA,B27017_078MA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082MA,B27017_082EA,B27017_083EA,B27017_083MA,B27017_084EA,B27017_084MA,B27017_085EA,B27017_085MA,B27017_086MA,B27017_086EA,B27017_087MA,B27017_087EA,B27017_088EA,B27017_088MA,B27017_089EA,B27017_089MA,B27017_090EA,B27017_090MA,B27017_091EA,B27017_091MA,state
0400000US18,6338934,3430,453792,16596,163534,10077,22995,3499,140539,9379,272683,8508,72818,4269,199865,7842,17575,1656,9323,1303,8252,1103,536533,19647,185990,11731,31348,4059,154642,10961,306933,9652,77731,5127,229202,8588,43610,3251,18786,1785,24824,2350,473924,15977,145310,8620,48340,5865,96970,6244,263636,9685,99267,5315,164369,8152,64978,4086,33496,2606,31482,2647,151754,10263,46538,4969,22596,3549,23942,3451,79979,5907,36809,4007,43170,4237,25237,2030,15044,1835,10193,1382,629254,19515,174784,9147,99508,7205,75276,5925,348372,11553,199267,7549,149105,7448,106098,5130,65994,3886,40104,3143,615039,17963,155167,8868,111386,7506,43781,4866,349026,10016,233443,8069,115583,7058,110846,5205,73131,3700,37715,3594,563105,16850,129891,7451,106832,6866,23059,3052,341443,11219,264741,9547,76702,5285,91771,3909,64855,3616,26916,2623,996451,21066,232362,9675,209282,9466,23080,3130,620649,13456,527703,12110,92946,5889,143440,5990,106438,5140,37002,3253,1919082,27394,328920,10823,308559,10537,20361,2986,1340268,18088,1243287,18665,96981,7106,249894,7571,188568,7021,61326,4406,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2972496,2113,159392,8872,44889,4908,7549,1596,37340,4640,104327,5325,42253,3310,62074,4801,10176,1299,6179,924,3997,782,218071,9301,67684,5546,15306,2627,52378,5264,125656,5131,39201,3133,86455,4429,24731,2264,12906,1332,11825,1542,186304,9915,53032,5178,19178,2821,33854,4322,98256,5405,44492,3933,53764,4005,35016,2213,22893,1931,12123,1247,60495,5595,18955,2540,10248,2011,8707,1589,28257,3416,16176,2463,12081,2198,13283,1501,8620,1160,4663,831,281624,9867,74932,4552,47108,3994,27824,3245,153192,6754,101145,5098,52047,3938,53500,3087,37892,2536,15608,1778,285308,13036,79541,6084,58361,4797,21180,2936,156658,7598,115745,6059,40913,3933,49109,2952,36179,2551,12930,1404,300825,11928,80636,5386,68578,5391,12058,1930,174596,7474,141678,6725,32918,3234,45593,2766,34683,2246,10910,1583,475799,13695,114940,5835,104011,5400,10929,2354,290616,8639,260395,7502,30221,3141,70243,3362,55540,2952,14703,1787,1004678,18233,175562,6486,166799,6420,8763,1504,685088,12882,654526,12571,30562,3438,144028,4859,113294,4590,30734,2132,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2787112,2864,157749,8713,48903,4761,6787,1465,42116,4546,102100,5121,39874,3449,62226,4381,6746,1126,3549,840,3197,771,233786,10132,86103,5169,20187,3667,65916,5172,129317,5852,45726,3983,83591,4970,18366,1914,8112,1174,10254,1460,210644,11354,70673,5305,25497,3050,45176,4332,109920,6533,47375,4127,62545,4833,30051,2344,17430,1752,12621,1562,55519,6078,17893,3161,7546,1962,10347,2366,27984,3072,13616,2047,14368,2121,9642,1359,6436,975,3206,694,270636,12146,81669,5351,46609,4265,35060,3613,144628,7524,90469,5750,54159,4034,44339,3097,29644,2460,14695,1909,261545,11406,70342,5082,52106,4620,18236,2762,151130,6770,108813,6220,42317,3609,40073,2593,26849,2206,13224,1882,258115,11754,66095,5631,54879,5458,11216,2212,154742,7257,125291,6439,29451,3057,37278,2485,26410,2417,10868,1528,405188,13619,98423,5900,88607,5479,9816,2072,248584,8981,214811,7540,33773,3868,58181,3290,44954,3336,13227,1519,933930,18366,169266,7674,162187,7434,7079,1510,633677,12236,599328,12338,34349,3293,130987,4747,103498,4409,27489,2645,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4236038,3438,342541,15008,120997,8413,16165,2799,104832,7513,206617,8084,50182,4514,156435,6619,14927,1723,6329,1075,8598,1417,479885,19864,142822,9431,22015,3917,120807,8853,279548,11464,54335,4603,225213,10447,57515,2862,21035,1900,36480,2352,352830,13013,91008,6824,26983,3563,64025,5636,196342,7921,72114,4780,124228,5485,65480,3369,30271,2573,35209,2130,101211,8676,26123,3909,10262,2387,15861,2942,54709,5329,21932,2521,32777,4721,20379,2170,9548,1403,10831,1497,431288,15600,105572,7316,57039,5046,48533,5381,250773,9485,139473,6800,111300,5842,74943,3836,42169,2868,32774,2665,370154,13952,87962,5802,67625,5480,20337,2875,220306,9529,152762,6865,67544,4725,61886,3579,41440,2632,20446,2102,352348,12260,74453,5849,63860,5453,10593,2021,219601,7912,175790,7250,43811,3815,58294,3030,40690,2644,17604,1997,606262,15933,136208,7030,121488,6824,14720,2389,379945,10814,324696,10191,55249,4535,90109,4564,66505,3812,23604,2612,1199519,20754,210149,7860,197412,7113,12737,2654,841946,14544,782411,13432,59535,4191,147424,4881,116501,4290,30923,2366,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4459300,3222,384979,16034,145553,9505,14909,3106,130644,8607,225217,9110,58406,5458,166811,7833,14209,1501,5665,982,8544,1209,506858,20767,164500,10749,21664,3125,142836,10428,283687,11525,66615,4948,217072,9872,58671,3711,19171,2009,39500,3042,395346,14630,112824,7455,22586,4295,90238,6929,223454,9697,74714,4858,148740,8087,59068,3419,24771,2043,34297,3079,102836,10072,29196,5121,11131,3414,18065,3479,54622,5829,21065,2912,33557,4806,19018,2121,8662,1453,10356,1478,446287,16772,115635,7297,47752,5106,67883,5936,260826,10420,126569,7035,134257,8073,69826,4204,37663,2503,32163,2962,373026,15201,87743,6955,50581,5038,37162,5007,224473,9434,135414,6842,89059,6958,60810,3941,37386,3167,23424,2569,334490,14629,74051,5969,50190,5202,23861,3452,208262,10127,145143,8504,63119,5911,52177,3402,32037,2727,20140,2060,571947,21728,129217,9021,98396,7835,30821,4213,358975,13830,273813,11675,85162,6572,83755,4091,57198,3372,26557,2362,1343531,22564,243143,8699,221073,7967,22070,3220,941296,15568,843470,14740,97826,7132,159092,4984,119402,4786,39690,3131,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292494,1341,69220,4995,19820,2856,2427,1534,17393,2321,44615,3221,9843,1582,34772,2714,4785,915,2342,609,2443,699,120550,8568,34245,4439,3675,1562,30570,4129,72998,4625,13081,2059,59917,4609,13307,1528,5166,947,8141,1013,98025,6261,24113,3041,5966,1682,18147,2615,54644,3927,14755,1825,39889,3257,19268,1653,9347,1312,9921,1128,29957,3860,7502,1907,2605,1030,4897,1487,16819,2255,5359,1299,11460,1997,5636,1093,2747,687,2889,706,128041,9284,30024,3863,15486,2737,14538,2603,69246,5393,35104,3143,34142,3684,28771,2333,18740,2120,10031,1335,119599,6802,25465,3155,16301,2844,9164,1520,67809,4513,42362,3577,25447,3028,26325,2250,19779,1955,6546,1010,114421,6538,23127,3089,17909,2627,5218,1219,70459,4473,51450,3795,19009,2232,20835,1791,14662,1647,6173,913,206258,10184,41264,3584,35521,3548,5743,1960,131847,7250,104850,6206,26997,3128,33147,2753,24134,2298,9013,1510,406423,9490,53540,3610,50400,3683,3140,668,285516,7331,264839,7001,20677,2309,67367,2699,54002,2758,13365,1519,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5723762,3451,280166,12892,89580,7173,17319,3872,72261,6374,173411,8485,53360,4700,120051,6185,17175,1791,8303,1207,8872,1440,310360,16260,93464,7577,12396,2949,81068,6983,178023,9859,46449,3811,131574,9212,38873,2648,15258,1798,23615,2018,281027,17512,85164,8362,19169,4074,65995,7919,150415,9671,53349,5043,97066,7491,45448,3431,21196,2202,24252,2831,85024,10057,24425,4893,6529,2122,17896,3866,45307,5544,16795,2699,28512,4562,15292,1855,8799,1482,6493,1353,406059,19110,116836,8971,50984,6442,65852,6709,230706,11093,119318,7815,111388,7132,58517,3839,37469,3099,21048,2678,387157,16028,101110,6455,56439,5402,44671,4754,226498,10620,138065,6753,88433,6665,59549,3990,40891,2614,18658,2554,417116,17103,105644,7143,77192,5820,28452,4166,257610,10990,179369,7767,78241,6899,53862,3813,38415,2984,15447,2107,731820,23597,173012,9204,144948,8499,28064,4283,464415,15290,372621,12368,91794,7279,94393,4381,72839,3507,21554,2334,2825033,33100,535504,13366,508332,12574,27172,3119,1933806,21668,1791430,20817,142376,7729,355723,5844,293450,6163,62273,3701,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6411047,2596,348581,13402,100708,6965,16799,2971,83909,6369,223547,8888,83928,6276,139619,7054,24326,2161,11471,1362,12855,1798,413959,13692,112498,6362,20994,3693,91504,5747,239655,9470,57261,4196,182394,9235,61806,3484,20118,2127,41688,2952,337465,16637,81083,7035,23420,3420,57663,5756,185676,10000,61665,5348,124011,7549,70706,3860,34164,2849,36542,2689,102137,7467,26137,3665,10442,2099,15695,3104,53608,4506,22334,2869,31274,3117,22392,2460,11344,1639,11048,1726,433522,18514,103493,8645,53280,6311,50213,6077,237323,9983,124686,6871,112637,7047,92706,4172,56541,3369,36165,3327,433778,18286,98677,7404,66805,7006,31872,3788,250865,11873,160604,8635,90261,7835,84236,4427,56138,3189,28098,2636,434035,16068,85107,5836,67466,5402,17641,2642,277253,10893,205027,10437,72226,6201,71675,4763,51372,4196,20303,2382,802443,21319,176449,7820,148880,7250,27569,4433,504937,15563,420201,12700,84736,6916,121057,4850,90908,4030,30149,2957,3105127,28185,599305,10510,579894,10693,19411,2438,2132782,19963,2018027,20237,114755,7520,373040,7545,296777,7172,76263,4801,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9660591,4013,768233,20327,260835,11710,33329,4493,227506,10861,475160,13173,128555,7245,346605,11447,32238,2456,18908,1821,13330,1501,916533,25586,293318,13109,45325,4407,247993,12056,538777,14923,133025,6602,405752,13015,84438,3724,37657,2633,46781,2602,699069,19794,194150,9408,68541,5112,125609,7764,399800,12390,151923,6841,247877,9350,105119,4635,60844,3466,44275,3143,204516,12268,54528,5355,23729,3166,30799,4045,112052,6911,52874,4275,59178,4540,37936,2732,23947,2122,13989,1836,898620,21733,229012,10058,132736,8623,96276,6497,505283,12810,286169,9075,219114,8918,164325,5388,116112,4278,48213,2714,853335,19928,198080,9011,148161,8670,49919,4257,490075,13109,337365,11610,152710,7687,165180,4981,123608,4076,41572,3079,834240,19603,180028,8263,148895,7609,31133,3122,505326,14031,389397,11196,115929,6088,148886,4795,120452,4104,28434,2267,1378611,24911,291453,9952,261222,9435,30231,2956,855719,17004,727548,14855,128171,6627,231439,6360,193843,6066,37596,2333,3107434,28957,526667,11917,501964,11681,24703,2628,2146198,21127,2004834,20974,141364,6148,434569,7574,367578,6820,66991,4044,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5254437,1964,258077,11520,78169,6126,13030,1823,65139,6005,163964,6918,55030,4126,108934,5207,15944,1619,9169,1285,6775,1083,340294,15361,105594,8015,19762,2375,85832,7100,195266,8526,55037,3508,140229,7474,39434,2196,19250,1500,20184,1645,314238,15157,91501,7721,29328,4091,62173,5916,170435,7767,65450,4893,104985,5955,52302,3138,32256,2393,20046,1658,84929,6803,25628,3264,10176,2143,15452,2578,42607,3867,19171,2159,23436,3011,16694,1523,11524,1311,5170,851,413351,13343,118320,7164,75267,5874,43053,4645,220935,7698,129127,5333,91808,5236,74096,3189,51355,2236,22741,2288,416314,12455,114901,6330,88503,5801,26398,2878,231629,7625,161700,6223,69929,4047,69784,3754,53438,3316,16346,1695,428196,14950,107570,6899,92323,6405,15247,2627,255503,8980,205669,7804,49834,4035,65123,3600,50911,3333,14212,1635,819394,20306,198332,7478,182644,6783,15688,2639,508909,13638,439878,11986,69031,4962,112153,4357,87412,4079,24741,2036,2179644,26868,420990,10732,410270,11122,10720,1696,1503994,17696,1431572,18031,72422,4077,254660,5799,208360,5319,46300,2997,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883981,2214,295541,14890,119109,8516,9275,2295,109834,8298,164212,7739,35259,3357,128953,6606,12220,1511,4523,973,7697,1207,402495,18612,136730,9276,22017,3366,114713,8827,219175,10577,51957,4483,167218,9372,46590,2796,12480,1616,34110,2674,285516,17249,80381,8280,19694,3840,60687,6559,158225,9569,56730,4977,101495,7450,46910,3582,18785,2097,28125,2749,74117,8264,20052,4096,8091,2723,11961,2738,39613,4799,17854,3071,21759,3235,14452,1969,7462,1387,6990,1414,324846,16431,87637,7786,41063,4901,46574,5517,189897,10271,104166,6779,85731,7029,47312,3481,26174,2645,21138,2188,271646,14409,65413,5236,39710,4282,25703,3486,166048,9227,105128,6359,60920,6044,40185,3147,24240,2697,15945,2241,228504,13359,53308,5742,39941,5007,13367,2827,144663,8463,106876,6391,37787,4367,30533,2731,19341,2175,11192,1857,339936,14502,68826,5892,56231,5233,12595,2893,218924,10734,174109,9409,44815,5125,52186,3435,35890,2614,16296,2541,661380,17622,105942,6334,95080,6048,10862,1941,456868,12667,409156,11210,47712,3941,98570,4644,76680,4119,21890,2365,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5828445,4223,417151,14634,144982,8316,20720,3443,124262,7392,254646,9132,72201,4405,182445,7802,17523,2085,9034,1444,8489,1426,530529,19319,165247,10168,30178,4015,135069,9465,306216,12223,77737,5170,228479,11004,59066,2827,23580,1982,35486,2523,457707,15355,131823,8156,43842,4980,87981,7001,246836,8277,91810,5937,155026,6067,79048,3933,37292,2591,41756,3178,124832,7985,35629,4123,16809,2419,18820,3115,66503,4818,28928,2652,37575,3535,22700,2249,12668,1772,10032,1307,571664,17808,149997,8205,86696,6080,63301,5940,320951,11028,183361,7931,137590,7259,100716,4366,58881,3372,41835,2874,570313,21612,142434,9860,102611,8145,39823,4628,331029,13178,230228,9557,100801,7033,96850,4632,62429,3641,34421,3017,524518,20656,114613,8517,92455,7486,22158,3169,323407,12738,248241,10489,75166,5567,86498,5146,58831,4213,27667,2717,829205,24407,179125,9354,161848,8607,17277,2963,517192,15902,442320,13981,74872,4955,132888,5628,95291,5165,37597,3143,1802526,24649,308226,9157,292133,8464,16093,2698,1241951,18479,1159510,17832,82441,5488,252349,6599,196147,6372,56202,3305,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
