GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003MA,B15011_003EA,B15011_004EA,B15011_004MA,B15011_005MA,B15011_005EA,B15011_006MA,B15011_006EA,B15011_007MA,B15011_007EA,B15011_008EA,B15011_008MA,B15011_009MA,B15011_009EA,B15011_010MA,B15011_010EA,B15011_011MA,B15011_011EA,B15011_012MA,B15011_012EA,B15011_013EA,B15011_013MA,B15011_014MA,B15011_014EA,B15011_015MA,B15011_015EA,B15011_016MA,B15011_016EA,B15011_017MA,B15011_017EA,B15011_018MA,B15011_018EA,B15011_019MA,B15011_019EA,B15011_020MA,B15011_020EA,B15011_021EA,B15011_021MA,B15011_022MA,B15011_022EA,B15011_023EA,B15011_023MA,B15011_024EA,B15011_024MA,B15011_025MA,B15011_025EA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029EA,B15011_029MA,B15011_030MA,B15011_030EA,B15011_031MA,B15011_031EA,B15011_032EA,B15011_032MA,B15011_033EA,B15011_033MA,B15011_034EA,B15011_034MA,B15011_035MA,B15011_035EA,B15011_036MA,B15011_036EA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039EA,B15011_039MA,state
0400000US37,1775858,19693,825068,11950,239531,5876,100557,3965,12654,1864,56729,3854,10454,1608,59137,3574,429519,9069,178515,5861,26259,2586,113434,5408,26293,2817,85018,3464,156018,4476,68199,3109,7495,1033,38692,2739,16924,1545,24708,2089,950790,13623,335972,7697,101210,5109,41306,3425,62007,4286,46923,2981,84526,4679,480439,10440,117426,4358,62629,3500,93747,4385,95783,4207,110854,4855,134379,4458,20267,1777,13282,1605,9510,1254,55980,3007,35340,2721,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,127875,4733,59735,2989,21192,2084,7178,1373,1571,562,5325,1207,1933,642,5185,1255,30079,1511,12046,1215,2061,728,7463,1248,3958,887,4551,892,8464,1047,4023,815,452,275,1299,417,1701,421,989,352,68140,2821,28122,1960,5701,1018,5691,1222,4977,1089,5227,1170,6526,1294,31920,1854,4434,867,6012,1003,5567,1007,10400,1105,5507,808,8098,873,813,370,1042,446,391,224,4333,731,1519,448,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1961312,18266,951967,11477,284744,6409,115909,4586,16677,1941,69838,4739,18008,1782,64312,4125,500584,8248,196745,5757,29844,2297,141500,5578,43190,2754,89305,3926,166639,4697,67188,2607,10356,1304,37821,2524,26669,2379,24605,2116,1009345,13052,348846,7291,92039,4147,46504,2935,64173,4153,58985,3754,87145,4046,522152,9883,101402,4599,80866,3617,101180,4508,126358,4284,112346,5036,138347,3600,18874,1708,17220,1630,8676,1416,66206,3448,27371,1978,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,591307,8601,282258,5398,83543,3491,31096,2522,6314,1098,21330,2129,4927,826,19876,1471,140038,3768,50777,3073,9998,1135,39234,2286,15985,1506,24044,1837,58677,2120,21487,1469,2183,598,15203,1459,11092,1168,8712,1042,309049,6055,106854,3743,26955,2239,15641,1462,20196,2036,18560,1601,25502,2327,154346,4014,27632,1854,20764,1863,30939,1991,45318,2375,29693,2218,47849,2089,4678,782,3855,757,5172,913,23843,1598,10301,1277,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,799454,12099,392329,7636,111327,4644,53364,3297,5698,1379,19191,1732,3215,763,29859,3201,194315,6169,91695,4107,12076,1354,37665,2908,12050,1710,40829,3437,86687,3125,38997,2457,4662,1051,16070,1513,11002,1289,15956,1565,407125,7219,138115,5174,53967,4321,12895,1781,17259,2062,12056,1908,41938,3134,201543,5052,58204,3323,25682,2345,29181,2487,32103,2682,56373,2994,67467,3438,14478,1626,8467,1158,3690,724,22248,1976,18584,1940,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2435534,20871,1181673,12265,362453,7228,149776,5486,20121,2167,83863,4147,23139,1960,85554,3909,604477,8295,258995,6153,33094,2434,157867,5043,46010,2508,108511,4881,214743,4791,90735,3545,12131,1365,45662,2759,30080,1988,36135,2578,1253861,13953,454212,8931,135755,5123,55381,3238,72764,4365,73102,3805,117210,4761,627360,10036,150729,5305,99051,4305,104583,4392,142720,5727,130277,4518,172289,4574,30658,2007,23657,2268,10423,1494,69107,3330,38444,2457,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,223743,6480,106675,4178,28619,2476,11627,1591,1054,462,6843,1203,1416,774,7679,1374,55694,3270,22135,2298,3271,858,13813,1498,3394,798,13081,1635,22362,1961,8331,970,603,407,5832,1106,2962,808,4634,890,117068,3846,38756,2630,14130,1944,3940,1055,5222,984,5232,998,10232,1697,61542,3224,15184,1658,9077,1552,10332,1490,11368,1388,15581,1696,16770,1547,3299,702,2054,546,1008,407,6014,1063,4395,926,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,791022,15538,375667,8997,105308,4929,42722,3693,4048,1009,25523,2435,4226,1072,28789,2796,186400,6281,73801,3542,8611,1247,55785,3938,12987,1632,35216,2704,83959,2919,34853,2216,3918,769,23036,1984,8276,1250,13876,1697,415355,9928,134707,5897,41634,2838,14687,2139,23008,2434,19931,2166,35447,2808,213763,6368,44998,3000,25345,2242,43996,3663,53537,3524,45887,3091,66885,3776,9403,1433,7435,1130,5570,979,27828,2400,16649,1572,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,142951,4873,67784,3201,20725,1830,9449,1482,1609,635,3542,831,1407,475,4718,1289,34309,2203,13597,1503,3239,826,8254,1379,4025,818,5194,895,12750,1267,4784,884,1172,440,2793,570,2665,481,1336,419,75167,3088,25760,1764,7219,1123,4657,849,4742,1159,3489,661,5653,905,37641,2091,6770,961,6941,1133,5547,1021,11276,1368,7107,1022,11766,1338,910,336,2366,847,430,266,5863,1027,2197,595,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1052804,13146,501466,8908,152795,4851,58416,3526,6657,1098,40206,3339,7763,1573,39753,2843,256442,6954,95024,4166,16547,1889,70045,3496,20807,2415,54019,3774,92229,3663,38310,2732,5843,982,20993,1748,12307,1384,14776,1768,551338,8773,201760,5205,57114,4038,24760,2359,38408,2941,32824,3040,48654,3350,275031,6869,53940,3269,39281,3043,63463,3947,62844,3489,55503,3528,74547,3543,10910,1547,7215,1410,5466,1070,33839,2455,17117,1827,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4384080,30475,2150680,21219,678479,12655,302001,8781,36255,3331,170438,7469,25444,3398,144341,6562,1092168,15185,471051,9492,64640,3773,300905,8816,69861,4962,185711,8124,380033,7313,165073,5231,19104,2081,101137,4632,40707,3107,54012,3838,2233400,19062,835939,12279,255025,9739,84718,5617,176514,6926,109537,5743,210145,8240,1115650,15113,247664,7510,144686,6366,242006,7969,255415,8314,225879,6509,281811,7532,41047,2911,32437,2177,24699,2222,119497,5133,64131,3627,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,504521,8665,270906,5821,100743,4268,42021,2634,5548,1183,27394,2387,2909,822,22871,2766,122642,4041,49542,2756,8099,1206,32351,2621,6954,880,25696,2268,47521,2459,20229,1495,2751,685,10150,1352,7460,929,6931,981,233615,5912,98625,4192,25414,2204,13632,1550,12424,1742,17148,2239,30007,1977,101493,3753,21903,2231,12513,1468,13686,1840,27337,1990,26054,2086,33497,2271,3356,741,4671,1161,1575,446,15660,1337,8235,1214,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155505,4003,69989,2575,16128,1340,7485,860,1062,367,1923,455,527,254,5131,1024,39088,2090,18819,1689,1328,384,6329,1043,3100,625,9512,1098,14773,1179,7009,923,639,247,1718,496,1361,420,4046,712,85516,2785,21735,1643,8261,1102,2187,552,2188,631,2692,599,6407,890,48932,2228,13890,1310,4884,731,5989,1003,9886,1151,14283,1381,14849,1276,2781,519,1366,518,569,196,4529,850,5604,827,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1951504,17949,949179,10816,299743,6822,148378,5526,12709,1911,62615,3970,7279,1397,68762,4363,488593,8915,238032,6653,22158,2029,106638,4593,25558,2587,96207,4392,160843,3977,80226,2763,5554,993,31121,2468,12846,1569,31096,2403,1002325,11919,361380,7374,133266,5122,34701,2810,63584,4017,32685,2968,97144,4787,514140,8391,147208,5939,58447,3310,99382,3963,81644,3697,127459,4725,126805,4161,25139,2392,14774,1301,8954,1305,41242,2922,36696,2481,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1471515,16813,734808,9463,216419,6829,111074,4750,10044,1767,38657,3189,5075,1074,51569,4360,370342,7295,184223,5598,21462,2325,69902,3748,21071,2053,73684,4243,148047,4120,72130,3714,7849,1314,26887,2230,16394,1501,24787,2123,736707,10734,244574,6750,89726,5274,24474,2547,36395,2912,21348,2051,72631,4113,375007,6998,112791,4395,46607,2911,56631,3374,61123,2838,97855,4098,117126,4261,23917,2086,17712,1929,9271,1190,35139,2372,31087,2282,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,241684,7165,112035,4706,31345,2689,12251,1616,2710,950,6862,1275,1966,686,7556,1248,58056,2818,21088,1786,3905,929,13843,1777,7287,999,11933,1589,22634,2048,8770,1145,927,368,6171,998,3418,792,3348,788,129649,4428,45657,2806,11787,1707,7016,1350,7075,1091,9116,1325,10663,1705,65860,2974,11811,1553,11237,1408,11268,1207,21804,2212,9740,1455,18132,2007,1732,601,2306,579,1284,598,9594,1455,3216,782,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1046153,14398,492334,7884,148516,4929,64938,3197,8038,1361,33228,2611,10376,1300,31936,3151,259350,5365,107801,3556,15181,1634,65270,2797,23989,1830,47109,2726,84468,2931,36013,2072,5579,954,15110,1240,14052,1444,13714,1431,553819,9265,193471,5830,53507,3399,25552,2159,34218,2594,30266,2306,49928,3685,286628,6079,55665,2424,47702,2915,52306,2729,67097,2921,63858,3450,73720,2609,9769,1182,11525,1087,4153,746,33778,1733,14495,1183,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,94278,4555,46564,2582,11676,1908,4883,1259,578,354,2148,1144,751,339,3316,959,25780,1973,12269,1700,1556,770,3939,918,3979,1101,4037,1002,9108,1280,3833,928,396,228,1159,447,2377,681,1343,486,47714,3091,15342,1815,3932,881,1415,617,2478,778,3560,1005,3957,1080,25974,2222,6349,1043,2847,721,3877,853,7874,1285,5027,940,6398,1263,800,355,1125,664,572,355,2397,627,1504,535,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,589105,10644,219308,6473,76437,3938,25686,2911,5077,1024,28841,2914,6077,1508,10756,1955,110744,4596,39564,2842,6268,1221,39725,3526,13003,1682,12184,1670,32127,2259,10703,1405,1540,562,10279,1212,5983,1070,3622,838,369797,7450,134669,4825,32348,3020,13115,1841,42430,3331,26515,2521,20261,2358,191638,6057,34967,2877,25061,2856,61394,3585,48141,2878,22075,2477,43490,2652,5980,1031,4264,918,7728,985,19942,2259,5576,972,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,747159,12329,353626,7642,100663,5066,38806,3462,5824,1402,27914,2815,6079,1390,22040,2652,181265,5274,68691,4070,10132,1472,51339,3127,15440,1837,35663,3036,71698,3252,28460,2234,5127,1055,18183,1629,9755,1240,10173,1427,393533,8699,138168,5374,34242,3039,20151,2183,28574,2950,25694,2489,29507,2329,198057,5055,36345,2738,26574,2367,46797,2815,53219,2927,35122,2522,57308,2903,7138,1105,5500,1026,3337,761,29383,2386,11950,1591,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,130124,5182,59511,3141,16712,2024,6991,1256,756,419,2617,830,794,469,5554,1350,33887,2509,17769,1741,1708,477,5330,1088,2691,646,6389,1061,8912,947,4652,857,327,225,1553,489,878,357,1502,523,70613,3646,23534,2000,8031,1232,3024,1033,2747,757,3747,1112,5985,1107,39312,2797,9900,1466,5441,1000,6332,1113,8654,1642,8985,1413,7767,1070,1174,463,1132,425,706,439,2307,609,2448,622,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1170586,16393,593536,10765,156998,6189,66088,3997,9180,1717,38796,3693,6523,1197,36411,3180,288610,7987,123033,6109,19907,2238,74146,4494,19897,2121,51627,4467,147928,4565,66140,3468,6443,1083,35715,2980,18044,2129,21586,2076,577050,10159,183170,6081,53275,3896,19027,2273,33886,2685,27441,2710,49541,3977,284376,7537,65646,3678,38262,3132,58146,3801,61108,3669,61214,4055,109504,4541,15106,1697,14807,1744,10555,1650,43998,3035,25038,2214,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,409109,9897,190175,5331,55608,3341,21580,2078,4131,1025,13080,1676,4844,1249,11973,1753,93925,4249,37010,3337,6609,1296,25856,2564,10091,1458,14359,1821,40642,2382,17412,2062,1979,575,9988,1397,5750,994,5513,1176,218934,7078,74663,4091,16325,1929,9574,1519,14846,2267,16126,1831,17792,1929,111455,5002,18864,2265,15464,1836,23588,2429,34838,2530,18701,2133,32816,2226,3338,805,3599,911,2948,794,17071,1795,5860,879,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
