GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001MA,B21001A_001EA,B21001A_002MA,B21001A_002EA,B21001A_003MA,B21001A_003EA,B21001A_004EA,B21001A_004MA,B21001A_005MA,B21001A_005EA,B21001A_006MA,B21001A_006EA,B21001A_007MA,B21001A_007EA,B21001A_008MA,B21001A_008EA,B21001A_009EA,B21001A_009MA,B21001A_010EA,B21001A_010MA,B21001A_011MA,B21001A_011EA,B21001A_012MA,B21001A_012EA,B21001A_013MA,B21001A_013EA,B21001A_014MA,B21001A_014EA,B21001A_015EA,B21001A_015MA,B21001A_016MA,B21001A_016EA,B21001A_017MA,B21001A_017EA,B21001A_018MA,B21001A_018EA,B21001A_019MA,B21001A_019EA,B21001A_020EA,B21001A_020MA,B21001A_021EA,B21001A_021MA,B21001A_022MA,B21001A_022EA,B21001A_023MA,B21001A_023EA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026EA,B21001A_026MA,B21001A_027MA,B21001A_027EA,B21001A_028MA,B21001A_028EA,B21001A_029EA,B21001A_029MA,B21001A_030MA,B21001A_030EA,B21001A_031EA,B21001A_031MA,B21001A_032EA,B21001A_032MA,B21001A_033MA,B21001A_033EA,state
0400000US42,8388696,8141,4046310,5046,1109445,3798,42746,3236,1066699,4700,1410795,2926,152343,5121,1258452,5967,733525,1434,167449,4888,566076,4786,445831,1052,204300,4967,241531,4792,346714,669,230223,3604,116491,3567,4342386,4673,1088851,3252,7358,1281,1081493,3632,1429159,2723,16224,1756,1412935,3046,763801,1376,6697,897,757104,1715,507268,1311,4237,862,503031,1485,553307,1054,5999,970,547308,1516,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,696550,4490,328084,3210,92942,2114,2847,687,90095,2337,114647,1463,12406,1875,102241,2427,58769,536,11828,1318,46941,1346,34957,466,17585,1305,17372,1435,26769,251,18181,1115,8588,1166,368466,2138,96780,1432,240,171,96540,1448,122194,1186,1762,674,120432,1341,63370,573,499,293,62871,680,40618,444,283,243,40335,476,45504,353,517,257,44987,395,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2498077,5313,1204374,3960,332318,3070,19380,1896,312938,3583,419594,2345,59240,3679,360354,4036,208517,758,59625,3368,148892,3456,154292,525,72309,2664,81983,2656,89653,441,61866,1963,27787,1979,1293703,2504,336648,2296,3270,1053,333378,2533,426634,2081,9594,1697,417040,2710,229438,922,3990,931,225448,1276,169771,557,1779,629,167992,868,131212,485,1447,497,129765,712,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,552892,1985,273715,1213,80988,907,4335,981,76653,1366,90800,604,12673,1351,78127,1355,50191,475,13286,1396,36905,1477,28601,299,12057,1103,16544,1115,23135,109,15321,884,7814,857,279177,1324,77499,1272,851,639,76648,1516,88528,560,1937,628,86591,820,48604,237,1074,391,47530,437,29782,176,351,223,29431,197,34764,160,521,305,34243,354,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3948402,6092,1903088,4461,533799,3694,26993,2939,506806,4403,686709,2854,86619,4405,600090,5131,326632,886,82867,4173,243765,4314,222318,588,94589,3622,127729,3701,133630,702,86128,1988,47502,1983,2045314,2910,540147,2110,4305,1115,535842,2242,697608,2193,10421,1391,687187,2538,354061,1189,5215,1022,348846,1519,246164,703,1729,495,244435,866,207334,813,1805,540,205529,989,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14435489,33113,7086175,20759,2346548,13796,115204,6660,2231344,15031,2599209,10598,295518,9876,2303691,13270,1077970,4773,252283,6296,825687,7206,647391,2793,285845,5376,361546,5806,415057,2034,261528,3848,153529,3905,7349314,16793,2283784,10304,22009,2719,2261775,10315,2600378,9119,42952,3689,2557426,9210,1136114,3517,16858,2077,1119256,4426,720079,3229,6183,907,713896,3186,608959,2827,8149,1286,600810,3024,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1750453,6490,867801,3617,335196,2544,12096,1891,323100,3154,295736,1915,26801,2040,268935,2551,118831,790,25894,1585,92937,1757,69512,603,29264,1539,40248,1505,48526,533,32529,1381,15997,1412,882652,3632,331090,2232,2369,866,328721,2358,290224,2044,3094,777,287130,2069,121767,810,1270,557,120497,956,75682,652,509,324,75173,628,63889,484,1091,400,62798,634,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,480596,679,234635,642,65015,388,2732,776,62283,883,80267,380,9301,1181,70966,1208,45618,351,9709,1220,35909,1201,26913,302,11712,881,15201,868,16822,290,10631,699,6191,735,245961,490,62766,385,268,180,62498,406,83455,319,1450,447,82005,549,46574,214,564,258,46010,343,28099,98,222,166,27877,178,25067,83,413,272,24654,287,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4409551,9781,2134512,6938,619657,5129,44886,3172,574771,6138,773831,4136,134216,4979,639615,5941,365750,1294,103679,3695,262071,3944,231053,975,111888,3001,119165,2999,144221,624,99565,2428,44656,2369,2275039,5132,621838,3615,13529,1798,608309,3804,793472,2991,24507,2191,768965,3402,387574,1506,10930,1543,376644,1992,254609,1132,3960,919,250649,1558,217546,1020,3983,862,213563,1187,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4242693,8750,2086352,5911,603838,4286,33222,2771,570616,5417,743765,3019,117302,4843,626463,5980,371932,1506,108304,3920,263628,4291,223660,781,115867,2888,107793,2731,143157,679,102082,2365,41075,2319,2156341,4497,590390,2942,7299,1442,583091,3289,735551,2981,19044,1892,716507,3580,388198,1160,7816,1079,380382,1526,238555,983,4138,833,234417,1254,203647,597,4255,945,199392,1055,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1387290,1812,673210,1237,180849,700,10214,1513,170635,1672,231728,968,30962,2396,200766,2546,127034,389,35438,2118,91596,2160,81633,314,36481,2150,45152,2145,51966,220,33594,1422,18372,1459,714080,1028,178229,771,1335,633,176894,936,236053,827,3022,697,233031,1111,132550,368,1480,472,131070,618,88070,255,784,493,87286,564,79178,288,528,271,78650,425,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3916503,5188,1925580,3662,542275,2975,20577,2243,521698,3559,690976,1987,72884,3329,618092,3891,345302,790,80346,2783,264956,2875,199765,568,89056,2073,110709,2076,147262,500,93648,2042,53614,2197,1990923,2928,524334,2042,3244,820,521090,2283,681313,1696,10834,1311,670479,2026,347214,788,4207,867,343007,1130,215529,532,1989,560,213540,604,222533,523,2541,580,219992,848,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,403692,2393,203872,1735,63622,1357,4383,1122,59239,1692,68993,664,9950,1333,59043,1434,37755,328,9387,1140,28368,1229,20643,482,10325,1099,10318,1157,12859,499,7752,776,5107,834,199820,1250,57855,976,917,553,56938,1070,66497,852,1523,615,64974,1076,37185,699,846,386,36339,810,21186,568,404,295,20782,607,17097,436,273,236,16824,529,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1954025,19225,902930,11191,274772,6123,3577,1024,271195,6172,303195,5553,12251,1898,290944,5641,137775,3210,13809,1650,123966,3448,109572,2335,20208,1650,89364,2456,77616,2275,26777,1843,50839,2355,1051095,11162,285292,5869,795,504,284497,5916,344172,4746,1435,457,342737,4757,172083,3145,661,346,171422,3177,137789,2962,367,245,137422,3002,111759,2594,592,347,111167,2636,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2612997,4617,1263249,2893,351241,2793,20917,2524,330324,3690,447164,2467,61704,3172,385460,3513,219275,744,59188,3004,160087,3104,150079,613,70929,2762,79150,2728,95490,493,63744,2054,31746,2051,1349748,2743,351223,2049,3240,978,347983,2119,449891,1707,6687,1162,443204,1843,232490,778,3578,724,228912,1074,171164,510,1827,628,169337,755,144980,432,1839,642,143141,872,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,370209,2309,192453,1844,59212,1455,7911,1348,51301,1936,71141,1008,15753,1695,55388,1912,38254,377,12534,1404,25720,1483,16857,336,9267,974,7590,953,6989,321,4785,608,2204,568,177756,1030,54685,883,1868,649,52817,1147,66824,641,4436,1017,62388,1217,32827,249,1880,813,30947,812,14596,373,381,298,14215,441,8824,433,661,437,8163,619,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3977572,11701,1947831,6923,573885,4644,26977,2708,546908,5080,653833,3959,87193,5128,566640,6454,313486,2223,90707,3427,222779,3912,240125,1178,114525,3508,125600,3443,166502,1011,111265,2906,55237,2927,2029741,6545,551646,4376,4929,1179,546717,4467,658561,3506,14951,2406,643610,4362,344796,1823,7887,1213,336909,2223,262501,1583,3342,814,259159,1707,212237,1270,5020,1104,207217,1759,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1793469,3743,870375,2465,250466,2552,14503,2041,235963,3091,301030,1786,38478,3277,262552,3699,144964,661,39992,2564,104972,2458,105379,696,45886,2147,59493,2294,68536,463,46244,1553,22292,1670,923094,1990,245149,1671,2211,685,242938,1736,303775,1368,5535,1071,298240,1631,156179,725,2511,708,153668,1123,117700,613,1692,693,116008,1004,100291,402,1022,356,99269,596,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
