GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001EA,B20001_001MA,B20001_002MA,B20001_002EA,B20001_003MA,B20001_003EA,B20001_004EA,B20001_004MA,B20001_005EA,B20001_005MA,B20001_006EA,B20001_006MA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009MA,B20001_009EA,B20001_010EA,B20001_010MA,B20001_011EA,B20001_011MA,B20001_012MA,B20001_012EA,B20001_013MA,B20001_013EA,B20001_014MA,B20001_014EA,B20001_015EA,B20001_015MA,B20001_016EA,B20001_016MA,B20001_017MA,B20001_017EA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020EA,B20001_020MA,B20001_021EA,B20001_021MA,B20001_022MA,B20001_022EA,B20001_023MA,B20001_023EA,B20001_024MA,B20001_024EA,B20001_025EA,B20001_025MA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028MA,B20001_028EA,B20001_029MA,B20001_029EA,B20001_030MA,B20001_030EA,B20001_031MA,B20001_031EA,B20001_032EA,B20001_032MA,B20001_033EA,B20001_033MA,B20001_034EA,B20001_034MA,B20001_035EA,B20001_035MA,B20001_036MA,B20001_036EA,B20001_037EA,B20001_037MA,B20001_038EA,B20001_038MA,B20001_039EA,B20001_039MA,B20001_040EA,B20001_040MA,B20001_041MA,B20001_041EA,B20001_042MA,B20001_042EA,B20001_043EA,B20001_043MA,state
0400000US33,768492,6126,397652,3768,22195,2088,15979,1577,14527,1763,8195,1289,14407,1721,8692,1540,11712,1679,6692,1197,15084,2307,7873,1303,20153,1963,25526,2354,23041,1907,23752,2284,16978,1802,20772,1922,32074,2375,21360,2195,34542,2723,54098,3356,370840,4516,26389,2389,22229,2046,17617,1779,12958,1691,18599,2221,12327,1888,17102,2043,9086,1186,19311,1920,10777,1460,24904,2723,27318,2579,23224,2271,21342,1730,17342,1954,17800,1717,22621,2263,16001,1945,17674,2016,16219,1941,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4660189,17468,2438390,11460,115871,5459,75017,4491,77378,4559,55617,3027,86872,4297,46487,3837,74232,4898,49399,3826,96098,4732,47394,3786,123406,6076,127288,5664,106936,5541,110192,5251,87741,4222,134455,5824,161743,5905,136417,5146,260962,7378,464885,8715,2221799,12687,141755,5832,104637,5218,103722,5460,82913,4687,117692,5219,65245,3792,92954,4668,58007,3648,103322,5612,52815,3439,126844,5446,137728,6500,113802,5241,113467,4968,85018,4406,114953,5325,146731,5548,113300,5365,181070,6144,165824,5642,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,990422,9851,525180,7555,31188,3015,22848,2386,25012,2825,16835,1850,28443,2990,15962,2272,23807,2239,14825,2422,26450,2801,18278,2367,34363,2789,37422,2798,26403,2639,26923,2538,22549,2263,24484,2723,30404,2746,21405,2063,34657,2596,42922,3129,465242,5458,36864,3070,25690,2324,30483,3232,19363,1983,33557,2840,19462,2085,26670,2920,17247,2184,26170,2114,18593,2223,30709,2742,31076,2578,24970,2526,23905,2362,16579,2024,19023,2160,20404,2393,14769,1738,15984,2208,13724,1911,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10136122,25098,5216128,17825,271917,7782,183467,6016,181857,6499,136354,6065,222604,7922,117953,5736,202970,7812,135897,6043,231387,7347,115672,5955,281471,8921,318356,9790,244461,8254,287915,7919,199562,6747,290486,7693,342754,8402,281868,7951,460272,10860,708905,10818,4919994,17563,340523,8555,231135,6867,244544,6916,192960,7173,280470,7142,151372,6314,218508,7758,137478,5447,247685,8324,121430,5299,307090,9290,329270,9503,263727,7373,261829,6666,191013,6709,231261,7295,293423,8679,217245,8217,333137,9064,325894,9401,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4909198,21540,2552870,13300,155456,5705,102409,4621,105463,5465,76376,4104,117461,5516,69177,4076,107815,5815,79784,4641,135815,7349,73810,4198,182262,7775,188310,7164,140475,7282,152580,6295,111812,5726,123640,4744,142636,5718,101313,5055,163736,6552,222540,6479,2356328,13507,206347,6993,134903,5753,134873,5644,98027,5055,151693,6518,92866,5780,117149,6608,87285,4979,139408,6153,77509,4238,179085,6772,186012,6459,139900,6549,126394,6026,87810,4401,92062,4263,99426,4690,61503,3576,75832,3649,68244,4064,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,427753,3116,232131,2505,11273,1408,9991,1324,7979,1161,5541,1172,6298,1010,4115,800,6780,1172,3887,930,10839,1668,5726,1203,14541,2046,15576,1543,16053,1932,17658,1610,10637,1329,14291,1500,18120,1824,11594,1477,18029,1784,23203,1796,195622,2470,15384,1448,11785,1152,11537,1270,7494,1216,12324,1552,7071,1146,8774,1197,7151,1058,11547,1641,7503,1178,15579,1654,18209,1665,13545,1546,11345,1170,8533,1244,7092,1086,8254,1121,4927,1075,3720,770,3848,881,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5965538,18339,3085568,11522,212479,6114,135345,5575,126744,5197,91839,4587,139263,5347,67949,3401,104600,4607,69256,3318,140702,6477,71075,4278,182299,5721,211464,7916,175307,6541,189880,5895,136689,5325,171567,7226,214404,7442,156584,5136,224342,7405,263780,7731,2879970,14941,254446,7932,166471,5866,169598,6518,130988,5686,190943,6800,100823,3753,140311,6147,95609,4234,170276,6926,98115,4965,212149,6835,222999,7522,155944,5242,149253,5365,106130,5259,108411,5399,139790,5320,91900,4256,103176,4354,72638,3678,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1922285,9762,1028327,6972,59647,3418,39303,2612,39644,2352,30612,2651,47217,3273,25808,2165,44247,3094,28339,2179,55652,3357,31486,2237,67347,3475,78381,3406,59216,3185,63060,3288,42878,2831,52324,3050,67120,3710,48097,2374,68800,2910,79149,3139,893958,7080,76346,4187,53323,2815,51710,2674,38799,2638,61084,3175,33888,2488,52083,3296,37519,2347,58256,2847,31432,2361,65816,3182,77628,3748,56095,3562,47674,2814,30365,2370,29995,2292,31339,1921,20299,1930,23047,2133,17260,1696,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2010713,12146,1057861,8835,79184,5013,46743,3424,45393,3355,31896,3172,53585,3924,26529,3421,38293,3754,26307,2853,50693,4026,26613,2994,67064,4591,69759,4020,55787,3722,55042,3592,41981,2982,51405,3308,71867,3661,49968,3329,75615,4333,94137,4250,952852,8449,92789,5008,60164,3709,60928,3451,43016,3560,62509,4008,33918,3050,48541,3420,34274,3250,48484,4015,34534,3024,66509,3605,60279,3593,50727,3628,48945,3952,31322,2837,32702,2343,46497,2973,32096,2663,36881,3096,27737,2358,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6706517,18429,3484795,13703,224792,6006,146829,5689,131123,5496,95069,4016,140773,6776,72696,3911,109707,4898,77825,4104,140485,5386,76309,3945,199187,7019,234846,6848,194645,5895,222533,7663,158466,5642,209716,5618,247855,7237,181189,5806,269463,6795,351287,7019,3221722,13332,272244,7236,190157,6792,178781,5915,130145,3675,195753,6056,107592,4926,146188,4844,108486,4508,180533,5914,102017,4454,236230,6233,237416,7813,182155,5735,172459,5926,119016,4573,134276,5336,163667,5843,108961,4199,138891,5266,116755,5280,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,578164,6285,293124,3702,16706,2009,11322,1520,12465,1639,8550,1497,12701,1650,8020,1465,12017,1798,7637,1890,12050,1746,4487,799,17868,2297,17618,1879,16852,2041,15216,1952,11757,1809,17258,2222,18476,1902,17277,2426,25562,2540,29285,2625,285040,4952,23734,2006,16051,1754,14192,1660,9866,1378,15850,1879,7907,1412,13913,1951,7111,1331,15022,2108,7281,1475,22140,2310,20982,2622,14358,1577,17129,1846,9761,1391,11339,1801,16823,1955,13695,1766,14211,1956,13675,1990,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2307785,13711,1191452,9450,79004,4824,52629,4595,48325,3690,37787,3270,60071,3809,30523,2649,50794,3904,33506,3054,59588,4523,29753,2939,75818,4518,88842,5231,70753,5323,75012,4832,51903,3522,59202,4182,73950,3891,48167,3789,74489,4416,91336,4579,1116333,9806,93553,4833,65467,4147,69537,3894,48202,3314,73279,4676,48041,3514,59148,3481,41630,2999,67614,4233,38505,3552,91030,4853,86137,4537,66274,3733,55387,4450,43669,3634,41816,3377,44893,2978,26552,2729,29965,2580,25634,2642,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,481967,4464,254822,3269,16587,1787,12045,1378,12658,1590,7546,1439,9795,1197,4588,1061,8058,1274,6090,1074,11991,1579,7454,1116,17482,1751,24004,2304,18016,1842,16946,1792,12513,1430,15278,1825,15037,1661,8286,1166,13829,1628,16619,1759,227145,3209,18880,1667,13419,1660,15020,1832,11109,1674,12779,1251,8028,1487,10275,1459,7803,1296,16010,1630,10364,1400,20124,1826,20165,1746,16409,1639,12611,1668,6929,1177,6700,1122,7017,1038,4437,886,5152,1092,3914,838,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3208016,15419,1674482,10361,102016,4599,66788,4307,67984,5079,53155,4069,79246,4881,44071,3702,69116,3614,48307,3290,84660,4622,40846,3175,121225,5694,127477,6026,97439,5209,105101,5381,73155,4794,82303,4499,102053,4969,69284,3966,104388,5479,135868,5374,1533534,11030,130925,5767,87122,4463,90046,4713,67596,4164,103772,5333,59673,3933,84811,4422,54462,4432,96022,4416,52312,3738,121256,5771,121382,5476,92005,4373,85438,4251,61074,3843,54046,4066,61427,3402,33799,2989,43354,3001,33012,2140,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13154246,29444,7164241,20074,372012,10825,252931,6931,261318,9737,205269,7480,357371,10294,185776,7265,309156,11538,211200,8321,370809,10212,219530,8742,448822,10621,471942,12970,365376,9835,381313,12689,292220,8837,346678,13357,448077,11161,324040,10540,537888,12018,802513,13269,5990005,24853,476021,11808,331558,8064,341232,7844,256995,7794,406367,12035,241572,7648,332199,9668,214272,7836,337258,9760,187840,7675,404964,10358,405272,9987,301271,8968,311809,10184,253420,7839,251391,7155,287143,8704,190876,7580,241558,9720,216987,6985,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1464604,8300,803334,4626,48156,2867,34140,2631,33911,2998,24525,2731,37235,3186,18173,2101,30828,3101,20697,2300,38739,3819,21172,2416,43632,3343,48718,3462,43128,3024,43386,3117,33189,2534,46845,3468,55089,3777,45946,3148,64368,3479,71457,3101,661270,7404,69771,3851,48025,2702,47038,2950,34231,3074,52934,3879,23689,2537,33600,2689,22737,2112,34611,2659,22416,2272,47419,3360,44930,3495,35588,3115,31148,2309,19805,2098,19307,2107,27206,2694,15897,1876,18371,2032,12547,1645,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,374873,3676,192362,2199,14011,1283,10290,1317,9286,1374,4553,827,8966,1157,4198,826,4879,860,4134,908,9052,1324,4767,1041,11947,1313,14023,1503,13397,1468,12638,1483,8162,1176,10142,1292,13530,1358,7438,1076,12804,1351,14145,1164,182511,2822,18950,1371,12192,1587,9543,1328,5529,810,10478,1168,5306,861,8168,1063,5690,802,11606,1568,5493,963,13727,1487,13627,1390,10955,1089,10398,1145,6516,1003,8465,1138,8406,1151,5670,847,5958,982,5834,1104,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4485536,17835,2335224,11979,127818,5151,84372,4408,81495,5072,59281,4294,85619,4572,41928,3540,72238,4678,52002,2893,105038,5612,49885,3776,132455,6122,138307,6799,122962,5224,125043,5521,94692,5354,110020,5361,152465,6061,119873,4956,201944,6890,377787,8027,2150312,13227,164283,5481,108411,5766,107240,4294,83281,4202,119090,5531,67404,3542,95481,4575,66947,4548,107684,5652,60515,3596,143524,5385,138313,5403,119530,5551,122864,5629,86464,4489,92980,4754,119696,4683,79409,3675,124156,5181,143040,4719,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3657249,15131,1958338,10252,112399,5803,64988,4101,68290,4161,49978,3581,74373,4570,36422,3209,60012,4266,44324,3601,90639,4812,53999,4612,108525,5435,114994,5079,96053,3918,103309,4872,79809,4691,101384,5027,136709,5843,108656,5058,190087,4814,263388,7388,1698911,10821,144972,6570,88587,4973,87171,4175,65961,3978,99492,4424,60539,3749,78347,4945,55219,4064,85746,5165,56307,3806,110203,5520,121076,5957,93042,4571,92216,4130,59772,3398,70845,4061,95488,4722,70610,3623,87180,4746,76138,3416,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,856068,8818,450085,6149,29079,2820,19277,2502,19468,2335,13123,1457,19338,2117,12419,1741,17514,1897,11254,1715,20207,2233,10421,1711,29103,2385,34422,2501,25049,2342,28347,2539,18307,1911,24779,2780,30408,2529,21948,2193,34920,3087,30702,2367,405983,5828,35873,2931,25658,2052,23553,2276,20817,2240,29728,2725,13568,1707,23729,2230,16522,1853,27404,2091,15166,2009,32833,2750,29479,3087,20436,2113,20226,1576,14511,1592,14225,1816,15794,2138,8406,1426,9811,1541,8244,1361,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3193584,10446,1657550,6480,109275,4099,74330,3359,69340,3429,50333,3292,68841,3381,36491,2458,52137,3619,31906,2532,72448,4025,41427,2727,94673,4263,115532,5118,95295,4208,112220,4558,84895,3641,102302,4174,122989,4381,90080,4496,109817,4601,123219,3852,1536034,8020,128192,4160,92821,3616,86677,3731,64713,3803,96682,4276,51750,2978,73879,3202,48753,3037,82539,3306,52026,2754,114943,4106,120898,3923,92603,3890,85963,3836,63683,2881,63414,3362,76482,3463,48718,2868,52579,2579,38719,2655,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334565,4093,181581,3235,11234,1551,5482,1022,7469,1406,3953,939,7370,1446,2550,725,5900,1308,3911,885,9556,1561,5221,1490,7891,1567,9849,1670,8514,1887,11223,1731,7992,1395,9960,1561,15781,1632,12235,1710,20119,2214,15371,1946,152984,2974,16262,1643,9665,1663,10091,1592,7877,1464,10706,1604,6091,1250,6847,1349,5107,1139,8605,1401,4599,937,12165,1753,10713,1329,6752,1156,7559,1285,5068,1201,5722,1183,7566,1251,4272,932,4809,984,2508,717,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1198840,12945,640160,8458,46235,3391,38032,3435,44728,3527,41537,3648,56206,3684,49003,3222,73772,4259,33300,3224,33160,2817,26979,2683,35603,2953,40876,2921,24519,2617,16946,2214,11292,1858,12207,1672,14012,1708,10400,1430,15985,1817,15368,2095,558680,8636,40763,3310,32378,3044,41731,3538,39688,2968,41885,3439,40764,3153,59629,4937,33914,3061,43503,3068,28835,3003,34476,3028,38810,3049,23788,2671,13923,2053,8051,1294,9067,1436,9402,1516,5767,1242,6774,1279,5532,1101,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2271999,15174,1192483,10244,70952,3976,46237,3728,50426,4436,36899,3180,57640,4454,30144,3099,52478,4112,34470,2709,56074,4178,29384,2738,75243,4796,81647,4601,64925,3818,67993,4441,48096,3519,63373,3996,79237,4724,61839,4247,84379,4538,101047,4811,1079516,9268,97426,3777,59083,3510,64052,3765,53590,3480,80054,3619,41333,3295,66757,5051,42031,3174,65356,3636,34621,3217,82761,4826,76585,4985,59166,4050,52345,3777,39426,3185,43397,3451,43020,3154,27109,2694,28191,2235,23213,2356,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,426298,4052,235383,3035,13201,1358,8094,1404,10932,1945,6427,1282,8611,1467,3766,939,5966,1301,6147,1417,10206,1747,5108,1032,12099,1945,12951,1944,9788,1264,11524,1680,8525,1194,12004,1528,16246,1683,16945,2073,26375,2101,30468,2486,190915,3311,13779,1580,10055,1370,10402,1562,6331,1135,9595,1811,4890,1174,7274,1298,4389,1089,8735,1332,6627,1082,14144,1652,15007,1793,11854,1929,9924,1535,8848,1546,8933,1487,11591,1277,7541,1215,12428,1784,8568,1500,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3111548,16909,1663660,9857,93499,4524,65163,3552,67749,3859,52615,4105,85917,5024,44783,3526,71677,4436,46717,3588,81614,5017,53201,4640,105409,5660,111875,5477,91044,5322,98768,6131,65980,4160,80599,5183,98642,5229,69141,4360,120762,5453,158505,6599,1447888,12582,106966,5967,72244,4348,86319,4934,61939,3957,96574,5466,55259,3686,75385,5053,42136,3057,78402,5032,49743,4002,102756,4838,121504,4874,90199,4548,83474,4177,50293,3442,57661,4144,67403,4776,45554,4047,56652,4135,47425,3398,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1406386,11079,735230,6647,41565,3339,27786,2465,31861,3333,23360,2034,37223,3281,16933,2151,35870,2984,21370,2664,45199,3802,21417,2288,53310,4048,55490,3972,44272,3447,45560,3509,30522,2743,37528,2932,43985,2920,29102,3083,43497,3397,49380,3074,671156,7982,51585,3549,43412,3182,37842,3182,30757,2723,47343,4142,30580,2850,41778,3228,27295,2492,47823,3389,23069,2567,49522,3547,51826,3446,35401,3078,35480,2899,26132,2619,22205,2473,25696,2213,16843,2079,15021,1919,11546,1652,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
