GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001MA,B24042_001EA,B24042_002MA,B24042_002EA,B24042_003EA,B24042_003MA,B24042_004EA,B24042_004MA,B24042_005EA,B24042_005MA,B24042_006MA,B24042_006EA,B24042_007MA,B24042_007EA,B24042_008MA,B24042_008EA,B24042_009EA,B24042_009MA,B24042_010MA,B24042_010EA,B24042_011MA,B24042_011EA,B24042_012MA,B24042_012EA,B24042_013MA,B24042_013EA,B24042_014EA,B24042_014MA,B24042_015EA,B24042_015MA,B24042_016MA,B24042_016EA,B24042_017MA,B24042_017EA,B24042_018MA,B24042_018EA,B24042_019MA,B24042_019EA,B24042_020EA,B24042_020MA,B24042_021MA,B24042_021EA,B24042_022MA,B24042_022EA,B24042_023MA,B24042_023EA,B24042_024MA,B24042_024EA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027EA,B24042_027MA,B24042_028EA,B24042_028MA,B24042_029MA,B24042_029EA,B24042_030MA,B24042_030EA,B24042_031EA,B24042_031MA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034MA,B24042_034EA,B24042_035MA,B24042_035EA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038EA,B24042_038MA,B24042_039EA,B24042_039MA,B24042_040MA,B24042_040EA,B24042_041MA,B24042_041EA,B24042_042EA,B24042_042MA,B24042_043EA,B24042_043MA,B24042_044EA,B24042_044MA,B24042_045MA,B24042_045EA,B24042_046MA,B24042_046EA,B24042_047EA,B24042_047MA,B24042_048EA,B24042_048MA,B24042_049EA,B24042_049MA,B24042_050EA,B24042_050MA,B24042_051MA,B24042_051EA,B24042_052MA,B24042_052EA,B24042_053EA,B24042_053MA,B24042_054MA,B24042_054EA,state
0400000US40,41548,314,50713,1569,29209,2728,61301,1666,35578,944,42008,724,41997,2068,31837,724,51129,1126,49152,3329,59621,5580,48027,4750,47481,5436,56523,6000,36867,3229,47124,3223,70342,2967,52093,49829,28196,2042,44547,1813,42830,2053,47329,4837,24345,1592,31556,3283,21927,827,35644,1753,50869,1491,31576,260,40752,1957,30799,3465,42403,3873,31780,4303,32178,1075,38522,4058,23770,1077,40185,3442,37133,2755,45003,3552,35266,4268,32496,1397,32502,1437,32484,3990,35857,1381,40172,2145,55358,13822,25796,1779,32572,778,35636,581,31101,571,19961,819,22398,1886,18411,1088,25025,1650,36458,1015,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,47433,873,32497,3474,32137,2727,47188,14199,47099,1998,51799,1209,43820,3635,35223,1624,52838,3354,50811,1232,65619,5191,52840,4303,56191,4515,62123,5030,41294,7599,58832,5923,75411,4845,77134,39173,35021,4513,52932,2999,51652,2140,55721,4089,24913,2046,32108,2785,22771,2271,37700,2714,62586,2804,37442,599,21788,4111,21420,4008,40034,19426,41784,1351,41280,1657,48132,5506,28839,2267,48106,4510,43185,6593,57136,10312,39674,2329,41294,1381,44493,3415,31845,2479,41202,1230,46918,3135,56358,44102,30074,5434,39641,1278,44987,1624,36617,905,23130,1723,30269,5071,21521,1554,29382,3774,45078,3036,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,49673,518,40749,1225,28599,3011,55462,4142,44885,1448,50353,451,49590,2029,37487,1125,51969,588,50243,782,72108,2548,60149,2946,61751,856,70910,2724,47364,3943,60634,945,75844,2051,76266,17777,36781,2059,51530,549,52650,1216,50691,805,28307,2204,35163,4033,26244,1113,39559,1514,59329,1882,37479,316,25255,4715,21608,1436,42451,8352,40750,2191,39414,1271,40876,1298,27723,648,42077,2074,40199,2239,54860,9349,45713,3364,41594,712,42249,865,36881,2290,41744,722,47271,1309,47830,12451,30950,940,39854,583,47349,901,36443,414,22042,535,29984,2980,21170,569,27166,818,44786,1136,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,50988,634,35860,12527,31250,17781,36519,200984,45617,5368,46922,2686,51271,4910,46694,8563,58022,5854,55144,5503,80146,21402,54109,8813,70418,5142,75054,8593,46996,16441,52097,2930,65633,10065,67991,83805,31625,7264,55468,6053,56673,7637,52408,8580,33510,3231,42037,4473,29846,4096,41953,7085,73689,2670,41110,685,34740,35859,34740,35859,-666666666,-222222222,43768,15064,33246,2873,45974,12487,35666,5070,47574,11912,48392,10634,41825,19536,46468,6219,46756,4310,46776,4455,46167,16261,41968,3920,50473,6292,60821,40777,32167,4789,42475,2634,50611,4336,41043,1535,25347,2261,35118,10615,24618,2672,31929,6239,51826,4655,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41872,331,40283,5002,39896,6472,70704,73152,36151,1212,45857,1310,43922,5212,35433,1600,49282,2525,42156,2179,60921,3227,51429,2213,53785,6023,66493,11738,45456,8115,50128,3129,64528,4065,173902,77864,31664,1899,49880,1871,46409,1618,56532,5225,25259,1621,31299,2910,22884,1630,36165,2401,41423,959,32434,503,38922,9296,36946,9376,80258,65286,36165,1888,31787,601,36768,4990,26526,965,38133,3124,35282,6682,41411,5021,35674,3778,36011,1444,35674,1431,38072,6828,33183,3901,41353,1719,36616,7158,26537,1506,37111,700,40676,831,35210,1562,20738,1253,31546,4910,19760,1359,29394,3290,36136,994,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,40930,635,41890,3150,40465,3614,81084,11220,38746,3769,39412,2684,40966,3072,36962,3249,48428,4729,46135,4893,57158,9246,46179,6619,49151,5218,50594,5030,35985,10712,51279,1518,58608,9242,-666666666,-222222222,42122,4872,41968,2711,39831,3839,46100,6737,24921,3027,30547,4439,22129,1831,35955,2635,45161,3965,31785,498,28060,6749,27277,5655,40464,10394,30995,3250,30693,1796,30245,2570,27346,2069,42522,3438,42711,3793,42061,11000,36018,6740,33780,2089,34431,1765,31402,3659,31458,2134,32363,6929,-666666666,-222222222,30418,2893,34970,1637,36113,1012,33428,2340,19252,2846,24935,5195,17348,2553,30268,3664,35123,3053,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41874,271,30085,2770,25731,2523,52055,7690,36312,1054,42353,1321,43526,4562,33059,1696,50635,754,47881,2738,62080,5263,46274,3483,57275,4221,67203,3837,40521,1494,51151,1473,67768,5120,68154,43897,32173,2448,50489,1159,47273,1736,52464,4534,27408,3028,35416,2995,25568,1721,36572,1932,45736,2123,32450,346,26544,2582,25031,10103,30907,14177,38638,2387,31094,828,34803,2962,26418,733,40259,1835,39802,3476,41398,2297,36542,3002,35643,1206,36087,1201,31777,2339,35624,953,41415,1794,43675,18055,27013,1048,36299,598,39527,1125,34047,1305,19405,1252,26701,2697,17698,970,26446,1396,36163,1177,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,45166,275,56252,1853,30152,1421,66204,2724,35286,777,51110,536,48752,2790,33547,1609,50123,789,48582,1877,54726,4637,55955,2247,57248,2523,66717,2499,42218,2457,56271,1378,79192,3157,90008,16073,30243,1102,49588,852,48373,948,50929,877,23686,827,31183,1815,22297,526,32067,670,51717,653,35518,217,51390,2673,25280,1972,59958,3799,40623,1385,37335,1229,40405,1715,26519,465,41578,1142,40304,1458,50180,4637,44249,3042,40432,584,40262,684,41140,1374,40307,817,47954,1871,58303,6632,28465,1634,38447,796,42265,440,34855,791,20169,484,27426,3311,19023,678,23979,1203,38863,903,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,48769,1008,60008,6287,36455,4335,62322,4433,42085,1757,48283,2294,52460,4318,37393,2467,50272,1915,47169,4377,61495,6247,52487,5274,60257,6514,65929,5788,46108,8970,51878,1141,65123,4160,77175,190352,31257,2541,53282,2523,53090,2835,53630,5789,27390,3344,35797,7222,26486,1296,41204,2345,56174,1935,34175,1235,42632,7661,29566,21457,46981,13315,41674,11254,31983,1217,39051,7501,28653,2066,40424,3396,39589,5137,56961,9665,34461,6551,38241,3025,37931,2959,40829,6782,34509,4165,41244,1094,41822,9677,26183,1469,36985,695,40900,839,33894,2562,21392,1601,30723,4510,20510,1730,26249,1725,40905,1628,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,44639,1566,27135,4429,26712,3113,61223,7369,41545,926,48268,3672,42990,6793,37215,4318,53966,4110,46738,7178,83962,6074,52319,10064,53724,15466,71046,20341,35194,2324,52512,4933,64973,12080,25648,1833,31846,6598,50837,1779,50666,2606,51223,2825,30558,2809,37060,7109,27860,5084,36277,2512,57026,5102,38163,1283,18952,3494,18169,3104,60800,20155,38618,3363,38602,2403,36633,17028,30132,1938,36289,11922,32321,5639,54643,7852,44016,2154,42057,1939,41720,1592,49241,12673,41159,6094,47883,5232,-666666666,-222222222,30941,6589,40064,2083,42937,2467,36539,1554,26161,5001,26356,12386,26106,5946,26849,8459,49799,5153,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,52481,741,39098,6263,25842,2174,61586,2539,40358,923,50638,930,47349,3148,37317,1392,51552,989,49154,2517,62494,3801,76187,4350,70869,2837,80424,5427,52469,5580,85816,2593,101077,860,128023,37220,37146,1748,50899,942,50243,2156,51792,1633,27158,2141,40507,3185,25530,1395,41043,1031,77129,2272,41237,284,23229,5534,22631,5664,28723,19577,39734,2890,37824,1677,40230,2770,27193,1098,41578,1926,39741,3062,49894,2871,48769,3315,45108,2172,46095,1800,41583,1752,56362,2551,65957,2187,70200,29947,30566,1610,40854,309,43369,857,38020,1053,22258,940,30816,3240,21491,693,33306,2310,63184,2219,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,53525,894,28997,2146,28107,1927,60960,20877,52002,1068,61190,959,49534,1870,39768,1701,53853,2357,50850,996,79828,6399,64741,6335,62230,5821,74263,5642,46052,9607,78083,3781,95185,4718,82118,7491,40812,1949,53796,2132,53410,2423,54307,3650,31022,901,40294,4042,27405,1883,40746,1342,66630,1925,41190,351,23270,4081,22818,3896,150400,162369,51648,1685,48179,3083,39976,1794,31514,752,42733,4100,41023,1143,61092,9557,50770,1941,42320,1246,43742,2830,41342,1365,51250,1281,60100,3506,71274,37067,32534,2223,41535,706,47015,1634,38528,1877,26890,1229,34757,2949,24343,1217,30997,1356,51073,876,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,44587,1734,67018,4035,31052,3734,70602,2848,41534,1559,46701,3309,42699,4909,31517,1735,54790,4285,51798,3004,62269,7808,51675,18505,46583,5449,53644,10503,37282,8623,46680,5000,70081,8719,-666666666,-222222222,30576,1792,42409,2482,39473,2520,46899,4707,21947,1997,31538,2659,19865,1848,33617,3164,47692,3434,30973,462,41358,6369,25654,23366,45000,8529,36561,4237,31544,1940,38496,11303,22868,1425,35361,4045,32218,4768,51227,17074,32381,6314,31643,1503,30966,1463,37033,5465,34350,2759,39180,3194,21429,28770,26226,2143,32083,985,38528,2907,30210,1578,18839,3246,20603,9640,18527,3444,23584,4731,38951,2948,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,46991,363,31032,921,30309,1082,48333,9938,46901,893,47712,800,46455,1297,36974,654,51296,749,48524,1923,71893,3804,51357,3900,59018,3871,65394,2404,40845,2726,54523,3218,67585,3032,75112,14858,35867,2270,53873,2316,51962,1032,57492,3763,25571,875,32602,2633,22840,1561,36461,1575,55634,1183,36571,264,22273,1749,21932,1253,40664,12312,35645,2338,36743,678,36158,3399,27253,572,41868,1457,40369,2337,56341,3681,41693,2685,41009,838,41193,936,39770,3318,40689,943,46207,1762,41550,5006,29755,1943,39626,976,45762,905,36004,611,20733,844,26611,2541,19531,1084,30323,1399,46578,1297,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,52286,1923,66884,3304,31521,5378,71363,1162,47117,6593,61668,7780,50940,6225,36972,5416,58454,5207,54911,6369,66842,15202,51250,22582,50518,16594,71557,36918,35680,13917,52060,8107,60679,2671,-666666666,-222222222,35896,13120,53392,5501,51297,3836,65671,16643,25680,3400,33983,9788,24217,3763,41547,7153,54832,8076,33542,2338,50337,13761,26571,31963,55748,8672,31828,14231,26948,8926,31880,30419,25146,2761,38736,10412,32300,10796,60905,36031,38021,20334,36574,1818,38674,4658,29113,14914,31841,3209,31767,3311,-666666666,-222222222,33125,10462,37471,3572,42498,5374,34011,4309,20666,2284,26058,1903,19613,3215,31301,3685,44702,2149,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22452,484,13480,2401,13053,2272,30017,28828,16905,466,24083,1460,26365,2272,17651,1179,28646,3256,23635,2304,35524,3447,31856,4532,30679,3936,36700,3464,20855,2020,19496,1653,41849,5891,30382,22975,16208,373,27713,1997,29811,1931,25286,2203,18129,1127,19349,2854,17908,1097,16573,944,27197,1386,22083,285,21671,38560,21671,38560,-666666666,-222222222,22490,3460,20621,1209,30349,3343,19044,1006,32926,6864,27218,8240,36542,4200,31117,3580,23132,1426,23417,1622,22266,3987,20805,2275,27123,5378,35195,27565,17025,592,22901,556,23604,938,22269,847,16780,584,16885,3362,16763,643,16203,1350,24640,895,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,44670,1036,41851,4117,32643,3526,70693,7048,36682,1407,45943,1194,48329,5622,32210,805,51992,1034,47150,3634,64911,4171,47305,5417,60117,3741,70003,7572,41636,4129,56071,2602,74322,4478,50559,74009,28620,3461,49132,1999,47444,2280,50679,1919,22638,1793,33498,10219,21578,1243,37260,2094,52718,4277,31743,341,39178,11069,30607,4241,78030,45222,38099,3196,28327,1948,32952,2320,24754,1031,43361,4549,40201,7220,48865,7870,33231,3799,34001,2264,34668,2279,31824,3204,36730,2679,43050,3586,40107,19126,27257,5303,35419,634,40933,1097,31873,646,18199,1014,30201,4345,16971,1029,23263,2439,41803,1780,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,60225,2792,81337,7402,50252,15960,84960,15049,65274,6485,51284,5991,71081,10311,40811,2306,62286,7463,61668,5123,77167,21526,65893,28341,64201,10616,65284,6807,52412,38433,58069,9523,76449,5992,-666666666,-222222222,33312,5489,55872,9228,61867,4490,51349,4368,23117,2378,39047,17349,22279,2466,49439,8460,69592,5033,42550,2893,65609,14988,42417,17822,68015,15122,40409,16353,31350,21853,47379,16735,30189,4101,48710,8323,42320,7099,51700,1597,44914,23647,47815,11122,42061,7057,57455,16295,41906,2787,52625,7232,-666666666,-222222222,32639,6176,46426,2012,51362,3011,41953,3053,24976,2486,35796,3699,23252,2392,34764,4898,51332,2081,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,44288,1026,45319,5236,30585,1961,57627,2565,37279,1199,56388,2524,50244,2135,35260,1506,47648,3028,43314,3500,66426,8483,45561,6233,54275,3296,60389,3400,41279,1649,46190,2122,72099,3641,27328,73030,27249,1738,46986,1184,43589,1982,51211,1651,26759,1016,39151,4068,24864,1125,31848,1629,56521,2277,36005,363,42324,8117,27022,9776,65063,13719,36354,2461,39500,2608,42440,3367,27251,795,41954,1564,41324,1354,49750,7600,40591,6125,40037,1488,40766,1013,35694,3413,40540,1232,48497,4100,38025,3158,31060,1680,37421,758,39007,1412,36664,811,21850,549,27106,3263,21228,641,24939,1959,43235,2488,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,40223,378,35372,1533,31880,1833,51579,7719,32656,3349,39041,1720,41767,4077,37929,3357,47898,3374,47080,2695,51769,7563,55584,3691,51514,5733,56341,5991,40682,8208,42439,6981,63007,6936,82109,32181,27294,3002,50296,1870,47032,2603,53883,5480,22307,2392,36116,7514,21460,1400,36192,3649,39385,2899,30905,462,30451,7230,27623,4536,70504,14446,32727,5460,28400,1884,34199,6451,25931,1887,37079,4699,39508,4733,31805,2625,36354,4518,32487,1830,32567,2315,32224,3324,33088,2296,38818,5410,37038,22772,24095,3216,33747,1771,37574,1590,31141,869,19480,1385,26078,3374,17989,1370,23008,3093,32240,1457,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
