GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004EA,C25121_004MA,C25121_005MA,C25121_005EA,C25121_006MA,C25121_006EA,C25121_007MA,C25121_007EA,C25121_008EA,C25121_008MA,C25121_009EA,C25121_009MA,C25121_010EA,C25121_010MA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013EA,C25121_013MA,C25121_014EA,C25121_014MA,C25121_015EA,C25121_015MA,C25121_016MA,C25121_016EA,C25121_017MA,C25121_017EA,C25121_018MA,C25121_018EA,C25121_019EA,C25121_019MA,C25121_020EA,C25121_020MA,C25121_021EA,C25121_021MA,C25121_022MA,C25121_022EA,C25121_023MA,C25121_023EA,C25121_024MA,C25121_024EA,C25121_025EA,C25121_025MA,C25121_026EA,C25121_026MA,C25121_027MA,C25121_027EA,C25121_028MA,C25121_028EA,C25121_029MA,C25121_029EA,C25121_030EA,C25121_030MA,C25121_031EA,C25121_031MA,state
0400000US47,1654001,14531,77604,4905,30070,2825,17648,1935,19350,1901,10536,1787,160527,5756,51332,3680,45876,3388,46797,2810,16522,1863,271005,8235,60806,3813,78484,4497,94754,5116,36961,2941,251823,7849,35975,2812,63315,3647,110542,5154,41991,3124,337716,7125,29975,2223,68333,3743,162970,5498,76438,3794,555326,9208,18426,2113,42684,3130,207387,6587,286829,6382,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5586856,26359,235149,7622,95398,4463,57142,3554,53561,4067,29048,2764,423704,8517,170457,5952,120672,4376,94625,4414,37950,2489,733676,12707,210495,6490,227330,6676,217283,7100,78568,4946,714333,14585,152400,6665,203843,7115,270497,9566,87593,4298,1047872,15629,138115,5078,266672,8084,471476,10823,171609,6139,2432122,22485,119379,5324,274554,8091,991734,16113,1046455,12345,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623589,6650,16401,1679,2697,679,2187,624,5875,999,5642,1007,31809,2385,4637,1212,3335,783,14963,1471,8874,1205,66984,3340,7871,1434,6607,1176,32920,2449,19586,1619,84955,4222,4657,965,5946,1004,46673,3061,27679,2097,144658,5499,5918,947,6389,1101,72790,4105,59561,3351,278782,6639,4135,878,3757,706,81237,3372,189653,5729,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183563,2872,5895,676,1078,365,625,280,2134,472,2058,476,13999,1156,2066,476,1868,479,5564,701,4501,754,22609,1656,2169,507,2662,549,9699,1058,8079,972,25239,1965,1991,619,2106,541,10491,1212,10651,1153,40152,2209,1780,420,1975,427,16039,1463,20358,1603,75669,2313,1649,520,1067,361,16102,1415,56851,2034,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010442,15164,63513,4098,16525,1691,9200,1413,19205,1966,18583,1971,122819,4939,30089,2758,21185,1877,42202,3290,29343,2400,210728,6158,33353,2948,33419,2352,79266,3987,64690,3465,222760,6655,21535,2034,25991,1922,92021,3733,83213,3907,359364,9041,18443,2250,30711,2518,138482,5627,171728,5878,1031258,11553,15131,1670,22253,2355,166586,5745,827288,9850,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1643637,12066,47092,3227,8605,1178,3365,703,14083,1731,21039,2324,90359,4756,18331,1794,10013,1462,29836,2578,32179,2737,175153,5394,22734,2446,14632,1719,63260,3604,74527,3709,197597,5952,16888,1824,14724,1878,76663,4137,89322,4477,327689,6887,12908,1589,15025,1857,121875,5163,177881,5482,805747,8603,11728,1520,8960,1428,141569,5747,643490,8364,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,533758,5867,28857,2491,16170,1833,5878,1212,4507,828,2302,750,65500,3079,29998,2231,15858,1562,13390,1498,6254,1028,98042,4027,37748,2734,23222,2190,26477,2554,10595,1546,82403,3778,26988,2234,21215,1841,24742,2347,9458,1230,106016,4391,21583,2011,26979,2370,41438,2699,16016,1927,152940,5103,15611,1899,24742,2353,60042,3374,52545,2857,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1539778,10829,43876,2422,9198,1128,9523,983,16144,1428,9011,977,95292,3514,18018,1503,22687,1755,37151,2270,17436,1660,197105,5015,28200,1706,42130,2267,85752,3436,41023,2723,216195,5771,18481,1517,43302,2457,103059,3942,51353,2610,343502,5781,18396,1332,51524,2252,180694,4858,92888,3572,643808,7852,12033,1266,33205,2023,255463,6245,343107,6035,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154329,3897,4767,912,1497,598,455,297,1794,641,1021,432,11460,1559,2264,485,1885,590,3445,1050,3866,870,18717,1518,3983,921,2034,561,6866,1046,5834,1230,20051,1740,3278,741,2062,742,7906,1373,6805,1183,31115,2429,3574,818,1811,523,13639,1700,12091,1627,68219,3237,3960,1171,2094,579,22018,2051,40147,2895,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,877877,8341,183967,6473,38681,2469,52901,3022,66736,4120,25649,2436,187244,5684,25500,2085,56710,3340,78433,3896,26601,2273,195687,6327,17292,2127,50825,3776,98033,4557,29537,2652,129504,4702,5787,1007,25399,2679,74309,3445,24009,2606,102180,5498,2303,671,13531,1838,56777,3725,29569,2507,79295,3934,1348,508,4665,1088,28539,2164,44743,3054,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1268565,12217,73910,4060,34318,2529,16774,1989,14977,2002,7841,971,134557,5338,56770,3242,34266,2853,29713,2418,13808,1825,207776,6813,67191,3441,56135,3413,58284,3508,26166,2072,185967,5787,39337,2854,49724,3070,68176,3586,28730,2625,242328,7258,36110,2738,55257,3621,105363,4774,45598,3402,424027,7551,23704,2268,44392,3141,160375,5379,195556,5358,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,159427,3595,3947,639,683,204,379,151,1293,397,1592,404,8092,1173,2360,636,1125,314,1993,669,2614,652,15434,1626,2445,738,1741,440,4905,891,6343,1159,15205,1435,1728,410,1181,468,4965,908,7331,1227,27747,2130,2264,737,1532,436,7334,1048,16617,1632,89002,3437,2125,540,2592,778,13824,1467,70461,3132,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1496650,13898,67811,3628,22956,2472,12039,1673,17412,1904,15404,1822,113803,4570,37492,2478,26167,2463,32021,2322,18123,1978,224588,7300,53765,3244,50207,3619,77246,4578,43370,2744,217727,6629,37658,3077,49128,4053,84416,4435,46525,3122,305707,8692,33440,2292,55790,3870,127616,5693,88861,4774,567014,9549,21818,2154,43416,2875,192750,6965,309030,7147,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,757722,8214,36303,2987,16789,1917,8097,1298,7946,1311,3471,857,86719,4244,40642,2702,21531,2137,17202,2276,7344,1051,135312,4588,44195,2591,43756,2637,35020,2279,12341,1661,114467,4720,27325,2154,33790,2560,40236,2669,13116,1776,157393,5692,27972,2217,40765,3077,66122,4046,22534,2435,227528,5177,16451,1962,31691,2816,92466,4943,86920,4120,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
