GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001EA,C08501_001MA,C08501_002EA,C08501_002MA,C08501_003MA,C08501_003EA,C08501_004MA,C08501_004EA,C08501_005MA,C08501_005EA,C08501_006EA,C08501_006MA,C08501_007EA,C08501_007MA,C08501_008EA,C08501_008MA,C08501_009MA,C08501_009EA,C08501_010MA,C08501_010EA,C08501_011MA,C08501_011EA,C08501_012MA,C08501_012EA,C08501_013EA,C08501_013MA,C08501_014EA,C08501_014MA,C08501_015MA,C08501_015EA,C08501_016MA,C08501_016EA,C08501_017EA,C08501_017MA,C08501_018MA,C08501_018EA,C08501_019EA,C08501_019MA,C08501_020MA,C08501_020EA,C08501_021MA,C08501_021EA,C08501_022EA,C08501_022MA,C08501_023MA,C08501_023EA,C08501_024EA,C08501_024MA,C08501_025EA,C08501_025MA,C08501_026MA,C08501_026EA,C08501_027MA,C08501_027EA,C08501_028EA,C08501_028MA,C08501_029EA,C08501_029MA,C08501_030EA,C08501_030MA,C08501_031MA,C08501_031EA,C08501_032MA,C08501_032EA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035EA,C08501_035MA,C08501_036EA,C08501_036MA,C08501_037EA,C08501_037MA,C08501_038MA,C08501_038EA,C08501_039EA,C08501_039MA,C08501_040EA,C08501_040MA,C08501_041EA,C08501_041MA,C08501_042EA,C08501_042MA,state
0400000US34,3845302,22039,119217,5044,309930,6290,1583046,14000,961712,10445,391115,8781,480282,10044,2937440,21852,74889,3898,213013,5952,1194879,12378,760848,9810,311021,7087,382790,8715,329778,10386,19279,2176,32620,2703,145814,6839,72172,3876,29353,2902,30540,2824,206852,8632,7405,1343,27030,3248,94433,6024,44611,3094,15816,1978,17557,1778,202587,7981,14460,1954,31873,2874,86830,5696,36321,2865,16344,2241,16759,2076,168645,6305,3184,856,5394,1252,61090,4089,47760,2944,18581,2102,32636,3017,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,864035,11042,27910,3111,85474,4134,367110,7125,194383,4470,86926,3607,102232,4230,680772,11160,19888,2607,66460,3724,289683,7528,156653,4127,69846,3325,78242,3644,98435,5022,4742,1074,11832,1822,47481,3036,18542,2310,7656,1461,8182,1368,9732,1972,95,77,1232,687,4697,1389,2225,905,782,376,701,325,35802,2859,2237,853,4451,1057,15757,1971,6481,1267,3021,732,3855,861,39294,3079,948,541,1499,568,9492,1625,10482,1480,5621,980,11252,1631,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9254927,29884,239355,7756,806048,11758,4080171,19320,2185513,14178,895190,13428,1048650,14598,4855829,28386,113807,4993,370636,7519,1940360,18316,1279996,13059,537438,10907,613592,9728,627075,13446,32824,2517,61445,3701,269588,7975,148104,6054,56484,3790,58630,3394,2677344,23130,42407,3964,259453,7568,1403559,17159,536391,10893,204349,6589,231185,6793,745146,14297,44648,3267,97632,4768,338534,9539,131196,6749,55703,4081,77433,4885,349533,8358,5669,832,16882,2608,128130,5934,89826,4587,41216,2991,67810,3477,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4264553,21678,139617,5382,403270,8459,1881444,13188,976597,10612,402460,8782,461165,9056,3446130,23802,97171,5015,305702,8487,1517736,14027,806272,10622,334708,7854,384541,8008,443620,10107,23236,2355,54326,4413,212034,6936,90832,4715,33187,2749,30005,3084,49090,3887,2765,859,7177,1396,23689,3257,9134,1312,3816,923,2509,691,134344,5226,12559,1758,27157,2919,51951,4071,22064,2155,8532,1339,12081,1506,191369,7966,3886,1128,8908,1613,76034,4467,48295,3810,22217,2166,32029,2800,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,416250,6114,18809,1546,50980,2739,167979,3910,85613,2230,40234,2347,52635,2477,328232,6347,13422,1385,40788,2239,131266,3787,67174,2143,32071,2238,43511,2472,44169,3311,2709,700,4961,1187,21737,2296,9246,1339,2604,665,2912,670,1928,488,197,202,434,320,743,313,320,218,106,96,128,166,20939,2239,1538,485,2985,991,7665,1223,3713,668,2431,547,2607,381,20982,1741,943,339,1812,516,6568,1025,5160,958,3022,647,3477,660,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5193449,21153,200591,6141,497596,8556,2129592,13342,1228752,9987,535009,8309,601909,9837,4328191,23357,141684,5329,382495,8566,1789753,15483,1045694,9629,461715,7893,506850,9903,422014,11354,25409,2398,54114,4428,186941,6428,87465,4380,34609,2676,33476,2570,81864,4317,5072,1131,11480,1776,33798,2722,18389,1751,6871,1053,6254,954,182754,6301,24223,2303,41754,3519,58663,3876,29728,2789,11640,1310,16746,1623,178626,7286,4203,990,7753,1071,60437,4293,47476,3222,20174,1971,38583,2931,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1672379,10097,63747,3279,184856,4684,719647,6530,357872,4287,160209,4442,186048,5061,1376265,10223,47371,2538,144923,4389,590794,7701,299822,4365,136315,3798,157040,4646,174853,6616,9582,1522,21587,2076,84298,4261,34715,2451,12408,1332,12263,1557,7206,1154,482,219,1315,535,3298,825,1416,493,363,219,332,254,58183,3244,4923,798,12108,1628,21914,2028,9366,1267,4214,816,5658,1212,55872,2764,1389,503,4923,1136,19343,1671,12553,1301,6909,1037,10755,1260,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1744948,13370,52538,3840,161748,5554,763526,8636,379369,6727,184706,6632,203061,5796,1248489,14198,31061,3140,96216,5208,537225,9125,288431,6440,145534,5806,150022,5234,181779,7254,7164,1324,20845,2480,89232,5033,35856,3118,13365,1998,15317,1944,73888,4643,2345,937,13207,2323,36986,3149,11252,1443,4703,1145,5395,1049,136104,7772,10108,1634,27331,3444,61032,4628,18136,2182,9342,1411,10155,1663,104688,4946,1860,581,4149,1057,39051,3090,25694,2238,11762,1438,22172,2131,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5753977,21345,212988,5892,524761,8249,2297265,13044,1382741,9760,625491,8198,710731,8517,4392947,22918,126662,4292,352598,7479,1748535,13254,1098171,10431,507721,7987,559260,8558,513418,13260,34374,2971,55858,3750,223182,8452,107676,4457,45317,3303,47011,3233,321472,9086,11742,1638,43798,4244,141426,5556,67424,3907,26724,2362,30358,2845,299437,8806,33802,2683,58856,3937,108145,6204,48866,3271,20296,1884,29472,2314,226703,6524,6408,1340,13651,1703,75977,3716,60604,3298,25433,1936,44630,2648,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479017,8312,19143,1637,50477,2996,185877,5137,113378,4030,48887,2756,61255,3431,381828,7295,10032,1187,33591,2664,150856,5078,95470,3811,41364,2744,50515,3179,38526,3846,1778,593,6485,1331,16260,2471,7494,1195,3054,829,3455,907,13507,2298,1549,698,1744,737,5230,1322,2149,651,1584,802,1251,617,26991,2285,4679,846,7319,1136,8265,1518,3438,839,865,464,2425,651,18165,2160,1105,498,1338,500,5266,1310,4827,1151,2020,633,3609,843,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1960684,17594,69012,4636,201888,7367,851883,10455,431279,7043,187756,6709,218866,5548,1622593,18401,45540,3892,155098,6750,708966,11921,365471,6936,162773,6275,184745,5200,185944,9058,9703,1659,23959,2822,89349,5572,35515,3170,13533,1743,13885,1837,9063,1553,652,486,1364,677,4187,1050,1567,587,422,236,871,396,74874,4412,10751,1424,17860,2366,24648,2689,11070,1784,4551,879,5994,1146,68210,4616,2366,1387,3607,1010,24733,2760,17656,2225,6477,1108,13371,1474,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,425858,6290,22026,1947,39505,2665,170137,3073,93306,2358,45596,2331,55288,1929,336199,5547,16476,1828,28436,2262,138354,3410,74523,2421,36958,2044,41452,2023,38859,2682,2032,608,4211,961,17742,1840,9019,1273,2306,489,3549,638,1775,700,11,19,256,199,434,261,446,254,159,153,469,444,24735,2058,2482,709,5615,1304,6743,947,3508,700,2579,665,3808,758,24290,1628,1025,518,987,401,6864,1202,5810,790,3594,639,6010,789,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2810215,16828,92991,4408,270595,6296,1231322,11536,634538,9231,270376,6085,310393,7101,2354156,18041,73548,4022,215109,5918,1031804,11954,538675,9776,233688,5130,261332,6481,261397,8119,12494,1841,32562,3249,129567,5537,49315,3474,17291,2012,20168,2267,21315,2202,442,324,2189,778,7401,1307,5688,1033,2971,987,2624,733,71729,5434,4456,1037,13590,1967,27096,3077,13398,1926,5854,1197,7335,1239,101618,5144,2051,543,7145,1418,35454,3421,27462,2743,10572,1664,18934,1923,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11604759,31349,395148,9759,1180089,14179,5370563,20065,2529409,16572,990225,12779,1139325,14240,9298867,31614,264709,7293,898530,12569,4343966,22848,2059494,18687,813598,12556,918570,13601,1277522,20519,73574,4015,166983,7592,617313,14459,246729,9068,86529,4508,86394,4814,188019,8735,10406,2068,27687,3493,78440,4629,38737,3375,16059,1930,16690,1706,384697,12743,37370,3515,65582,4612,153331,7870,68679,4418,27047,2573,32688,2705,455654,11353,9089,1721,21307,2631,177513,6602,115770,6120,46992,3562,84983,5067,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1295307,8791,68402,3175,172824,3660,604623,6627,238203,4015,101729,4212,109526,3482,980183,9087,45211,2413,123847,4259,468294,6980,180259,4286,79450,3477,83122,3151,157877,7060,11062,1984,25585,2573,71728,4522,29231,2636,9711,1358,10560,1595,32323,3274,2367,828,4836,1044,14600,2189,5563,1013,2075,732,2882,915,63111,4097,8390,1562,15284,2516,23079,2643,8853,1278,3385,776,4120,1090,61813,3734,1372,461,3272,901,26922,2138,14297,1682,7108,1372,8842,1267,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316819,4944,13783,1256,28427,1632,114476,2645,76631,2004,37144,1991,46358,2331,231632,4470,7402,914,17536,1315,85103,2493,58310,2202,29076,1921,34205,1910,33354,2609,2050,481,3455,775,13957,1399,7065,898,3448,773,3379,625,3561,862,579,296,460,270,1595,627,592,392,199,128,136,121,25079,2166,3296,673,6287,1166,7215,1083,3920,731,1363,361,2998,690,23193,1919,456,241,689,290,6606,1008,6744,994,3058,524,5640,802,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3873831,22202,121792,5553,370068,7238,1674275,13880,905868,8772,365535,7586,436293,9571,3053112,21424,80979,4313,262994,7549,1327205,14361,740229,9281,294987,7851,346718,8058,374866,10494,16837,1747,44025,3657,171203,7399,77594,4530,32252,2343,32955,2873,116040,5512,4143,1110,16295,2116,54490,3777,22429,2247,8391,1175,10292,1492,142063,5853,15505,1958,30415,2761,49898,3509,22532,2219,9498,1628,14215,1927,187750,6797,4328,915,16339,2543,71479,4886,43084,3123,20407,2034,32113,2449,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3134874,16202,94632,3752,303259,7289,1385852,11560,702701,7914,302795,7149,345635,8389,2266439,18830,62596,3138,206374,6491,992407,13768,525476,8209,225397,6137,254189,7378,335565,10823,11636,1653,35528,3296,162083,7552,69663,4559,29093,2492,27562,2788,181870,8218,5153,1234,21739,2856,90465,5500,34092,3139,15096,2096,15325,1662,175763,6631,11945,1860,29265,3201,76921,4639,27514,2584,14098,1426,16020,2061,175237,6460,3302,915,10353,1770,63976,3888,45956,3468,19111,2103,32539,2963,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,717978,10437,20782,2253,72750,3815,294442,5663,165456,4409,77266,3736,87282,3646,587773,9135,13089,1646,56972,3097,240684,5935,138539,4190,65418,3501,73071,3229,73562,4484,3631,1160,8283,1580,31784,2601,16278,1864,7455,1391,6131,985,4412,911,519,378,503,339,1757,614,775,361,453,238,405,272,31060,2715,2820,740,6010,1629,12900,1845,4366,903,1521,456,3443,859,21171,2177,723,375,982,481,7317,1404,5498,1427,2419,560,4232,738,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2747184,12053,124241,3587,264802,5167,1114722,7168,656172,6052,285986,5773,301261,6406,2197727,13099,84267,3572,185236,5348,902734,8377,545087,5633,238890,5911,241513,6081,245414,7738,16089,1656,31346,2654,106388,4677,50625,3423,19410,1647,21556,1845,49376,2939,3427,1053,10616,1740,19794,1908,8298,1074,3549,881,3692,783,145274,4784,17358,1671,31611,2525,47147,2947,23996,2127,11874,1544,13288,1328,109393,4430,3100,666,5993,1103,38659,2564,28166,2093,12263,1298,21212,1733,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,293039,5290,12297,1745,30479,2413,120058,3423,62968,2027,31224,2357,36013,2521,221456,5321,9425,1717,21769,2122,89238,3543,48823,2090,23822,2096,28379,2243,35336,2902,1681,715,4573,1255,16873,2171,6494,1285,3043,729,2672,674,4562,973,34,60,435,397,2449,769,936,466,500,301,208,167,15897,2488,839,365,3108,1244,6149,1696,3093,820,1216,587,1492,530,15788,1997,318,190,594,354,5349,1313,3622,882,2643,840,3262,831,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1055024,12424,12384,1522,86746,4304,552692,7075,242781,6258,77913,3782,82508,4028,851316,10864,6582,1098,71269,3915,460976,7064,191640,5933,60366,3154,60483,3570,102133,5257,2753,741,5792,1281,52086,4019,25728,2310,8171,1383,7603,1314,27066,2785,913,443,3830,917,9929,1924,5938,1163,2501,797,3955,1114,53302,4164,1879,647,5066,1265,20676,2243,13302,2106,4559,994,7820,1244,21207,2395,257,231,789,434,9025,1316,6173,1285,2316,731,2647,743,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1930539,17247,59889,3748,199011,6156,836835,9718,437637,7289,184251,5410,212916,5813,1648084,16177,47839,3611,164659,5124,710918,10350,380704,7143,160662,5326,183302,5841,182768,7185,7522,1435,22997,2826,88613,5338,37313,3203,12809,1649,13514,1542,7416,1374,539,552,1340,547,2144,780,1006,542,1230,518,1157,405,41316,3113,3295,774,6782,1289,15335,1906,7789,1398,3024,781,5091,1029,50955,3258,694,432,3233,847,19825,2039,10825,1471,6526,1147,9852,1279,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,365404,5709,14582,1874,42755,2427,156250,4296,78713,2516,36892,2312,36212,2200,238328,5934,8529,1391,27599,2353,102649,3846,50590,2519,24980,2050,23981,2119,48094,4400,3038,963,6907,1523,21856,2604,9170,1720,3483,921,3640,1029,5752,1299,178,193,744,756,2934,924,1153,542,441,235,302,297,53331,4218,2609,849,5905,1063,21297,2179,13095,1652,5147,941,5278,938,19899,2496,228,177,1600,666,7514,1555,4705,1056,2841,753,3011,721,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2705718,15760,90795,4867,286970,7229,1214722,9943,586799,6287,243066,5686,283366,6368,2076413,17211,57063,4032,211485,6832,942629,10971,457870,7502,190611,5633,216755,6232,298411,9825,16844,2068,38436,3393,142023,6323,58510,3834,20039,2108,22559,2265,54484,4683,4919,1204,8345,1805,22734,3015,9992,1705,4553,1252,3941,1008,128106,5938,10006,1505,21769,2882,54347,4162,19860,2344,11034,1657,11090,1609,148304,6579,1963,806,6935,1660,52989,4426,40567,3320,16829,2415,29021,2461,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233398,11412,42281,3230,122568,4290,531648,7727,278071,5459,121849,4403,136981,5256,1013045,11072,30368,2759,96859,4235,439155,7819,230847,5559,101729,3596,114087,4921,139014,7012,6855,1418,17788,2444,65084,4626,27549,2659,10586,1689,11152,1440,5481,1312,0,184,585,331,1902,684,1380,705,904,558,710,440,33191,2724,3589,824,5017,1001,11216,1681,7494,1332,2945,894,2930,696,42667,3540,1469,669,2319,699,14291,2433,10801,1308,5685,1213,8102,1334,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
