GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002EA,B06008_002MA,B06008_003EA,B06008_003MA,B06008_004EA,B06008_004MA,B06008_005MA,B06008_005EA,B06008_006MA,B06008_006EA,B06008_007MA,B06008_007EA,B06008_008MA,B06008_008EA,B06008_009MA,B06008_009EA,B06008_010EA,B06008_010MA,B06008_011EA,B06008_011MA,B06008_012MA,B06008_012EA,B06008_013MA,B06008_013EA,B06008_014MA,B06008_014EA,B06008_015MA,B06008_015EA,B06008_016MA,B06008_016EA,B06008_017EA,B06008_017MA,B06008_018MA,B06008_018EA,B06008_019MA,B06008_019EA,B06008_020MA,B06008_020EA,B06008_021EA,B06008_021MA,B06008_022EA,B06008_022MA,B06008_023MA,B06008_023EA,B06008_024MA,B06008_024EA,B06008_025MA,B06008_025EA,B06008_026EA,B06008_026MA,B06008_027MA,B06008_027EA,B06008_028MA,B06008_028EA,B06008_029MA,B06008_029EA,B06008_030MA,B06008_030EA,state
0400000US31,1465286,1438,432571,8055,773055,10941,152766,5856,18126,1880,88768,3150,894254,9222,275283,6848,458165,8123,92381,4564,8937,1370,59488,2521,450196,8355,121053,5213,244749,6749,51459,3191,6921,1196,26014,1789,11607,1318,3981,961,5549,1006,1778,657,169,210,130,152,109229,3835,32254,3333,64592,4044,7148,1397,2099,747,3136,796,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,711475,11365,1005455,17551,322667,11071,52337,3859,112633,4586,302166,8000,176727,6866,81741,4909,31587,3169,6690,1384,5421,1006,1347308,10378,398491,10093,610777,12678,227316,9070,28417,2722,82307,3732,42108,4426,14686,2338,19609,2920,5298,1174,1245,618,1270,420,512985,9024,121571,6530,293328,9012,58466,4614,15985,2288,23635,2336,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,324845,7544,563976,11242,135213,6282,13805,1883,60191,2740,397292,9083,154557,6585,167432,6116,50550,4370,4589,819,20164,1682,623664,8575,155186,6042,349147,9600,77406,4466,7386,1321,34539,2257,11497,1686,3974,1256,5007,1008,1618,571,339,265,559,336,65577,3884,11128,2069,42390,2859,5639,1330,1491,692,4929,1257,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,2448984,17787,3541303,24181,616399,12373,143559,6298,446608,8343,3333551,23619,1467131,17290,1354288,16421,273300,7238,54397,3955,184435,5418,1873166,21286,471903,12203,1023306,14484,186315,7196,31990,2589,159652,5631,183195,7081,57010,4943,81677,3919,25365,2893,6365,1184,12778,1591,1806941,21072,452940,13030,1082032,14292,131419,5559,50807,4403,89743,4586,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,547805,8917,763313,13377,217489,7962,29342,3064,96265,4403,772454,10070,335502,8849,292360,7885,94911,4885,11053,1690,38628,2893,680389,8917,166145,6987,350171,8663,103974,4903,12970,2136,47129,2953,20387,2973,7084,1682,9761,2116,3014,922,57,105,471,313,180984,8042,39074,4528,111021,5889,15590,1862,5262,1314,10037,1613,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,6111393,28647,7093504,34829,1420022,18965,447930,12516,990120,10180,9330116,28914,3943182,26724,3806227,26511,822834,14933,204963,8194,552910,7934,2046484,23571,809637,14998,851414,15093,191791,6929,50129,3874,143513,5017,414599,10186,146054,6752,152069,6065,55335,4167,22346,2276,38795,2630,4271770,22584,1212520,17261,2283794,22322,350062,9569,170492,6344,254902,7259,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,2408932,17816,3846819,29820,846454,15249,248405,9879,489765,9815,4126453,27194,1390955,17858,1814396,20637,462705,11894,141430,7425,316967,7792,2925242,24881,778707,13787,1579736,21370,335267,8892,84594,5069,146938,5166,84492,5230,27483,2973,41449,3261,9217,1505,4229,1247,2114,791,704188,13901,211787,9098,411238,11098,39265,3871,18152,2557,23746,2295,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,179326,5192,295872,7093,55239,3448,4851,979,34549,1547,366509,5365,114903,4637,187831,5392,34317,2778,2885,878,26573,1735,181239,5517,57171,3710,95478,4547,19653,1744,1542,454,7395,1186,4795,1126,1460,704,2920,828,394,308,0,141,21,30,17294,2358,5792,1237,9643,2005,875,392,424,291,560,232,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,2919565,20639,4491363,32847,1165181,16005,172699,6130,603020,9278,6717238,24847,2283614,21891,3095850,27443,836057,14110,123440,5119,378277,8147,2137456,21984,511041,13417,1103892,16069,285385,8167,39740,3003,197398,5786,72993,3814,23397,2197,35077,2501,9405,1288,2169,736,2945,733,424141,10862,101513,6209,256544,9108,34334,2827,7350,1729,24400,2304,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,832251,8806,1515968,14059,409921,8853,67136,3426,201324,4529,1681320,13352,515131,8539,784629,9483,225888,5910,36438,2771,119234,3726,1115578,13979,260410,6774,592052,10605,167357,5450,23142,2147,72617,3083,29199,2493,7885,1253,14172,1609,4707,980,1177,586,1258,441,200503,5329,48825,3413,125115,4547,11969,1554,6379,1403,8215,1065,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,962046,11496,1562042,16643,427733,11945,59796,4115,173618,5514,1218665,16618,480220,10726,521300,12608,153525,6407,19226,2122,44394,3393,1578229,17136,380189,11114,812943,14177,244276,7950,28312,2929,112509,4607,35568,2920,11586,1912,18060,1918,3827,956,684,531,1411,581,352773,9269,90051,6122,209739,8735,26105,2456,11574,1750,15304,1792,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,3492860,19145,5055314,28315,996380,14385,226563,7220,748663,9750,7503849,22930,2558173,21272,3520729,22415,711590,11250,150311,4555,563046,9319,2109929,21313,680238,13624,1035765,15629,214829,6717,47280,2925,131817,5042,178012,6412,63839,4443,73205,4428,21417,2649,8152,1522,11399,1767,727990,14936,190610,8544,425615,12143,48544,3559,20820,2343,42401,2823,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872769,752,310864,5805,390763,9887,100419,6726,15721,1973,55002,2773,464223,7205,171598,5308,198031,7479,56011,4487,5918,1322,32665,2248,257054,7358,93546,4635,116297,5538,29661,3237,4354,1135,13196,1373,17349,2738,7214,1546,6368,1574,1981,682,775,404,1011,507,134143,6103,38506,3779,70067,4199,12766,2097,4674,1141,8130,1192,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1218057,12120,1804412,19290,406785,10013,128399,6623,260399,7456,2053573,15223,746436,11143,848137,14029,221983,7871,76891,4251,160126,5695,1510487,15788,402590,10559,805193,14726,169285,7514,43809,3760,89610,5076,43472,3870,14843,2232,22306,2650,3889,1112,1241,693,1193,698,210520,7518,54188,4488,128776,6040,11628,1797,6458,1603,9470,1720,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,202052,5626,337043,7203,72857,4221,8861,1702,41202,2423,398348,6220,127748,5141,198235,5868,40550,2697,4878,1338,26937,1785,238461,6618,65274,3900,126213,4848,30909,3132,2841,775,13224,1529,4162,988,1218,541,2256,621,457,281,213,246,18,29,21044,2456,7812,1381,10339,1612,941,511,929,508,1023,397,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
