GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001EA,B18106_001MA,B18106_002EA,B18106_002MA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005EA,B18106_005MA,B18106_006MA,B18106_006EA,B18106_007MA,B18106_007EA,B18106_008EA,B18106_008MA,B18106_009EA,B18106_009MA,B18106_010EA,B18106_010MA,B18106_011EA,B18106_011MA,B18106_012EA,B18106_012MA,B18106_013EA,B18106_013MA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016EA,B18106_016MA,B18106_017EA,B18106_017MA,B18106_018MA,B18106_018EA,B18106_019MA,B18106_019EA,B18106_020MA,B18106_020EA,B18106_021MA,B18106_021EA,B18106_022EA,B18106_022MA,B18106_023EA,B18106_023MA,B18106_024MA,B18106_024EA,B18106_025MA,B18106_025EA,B18106_026EA,B18106_026MA,B18106_027EA,B18106_027MA,B18106_028EA,B18106_028MA,B18106_029MA,B18106_029EA,B18106_030MA,B18106_030EA,B18106_031EA,B18106_031MA,B18106_032MA,B18106_032EA,B18106_033EA,B18106_033MA,state
0400000US44,978748,1179,469291,1432,81809,942,1161,528,80648,1061,120692,1412,1289,635,119403,1606,202370,1196,4338,976,198032,1658,37501,441,595,287,36906,507,26919,556,3122,732,23797,845,509457,1360,78719,779,515,348,78204,846,125156,1084,953,495,124203,1161,218482,1160,6100,1237,212382,1826,43441,455,919,427,42522,677,43659,747,4162,794,39497,1006,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4328634,3012,2065299,4304,398007,2541,4711,928,393296,2699,501223,3856,4727,1236,496496,4150,869971,3262,26735,3051,843236,4192,191521,1633,9085,1487,182436,2068,104577,1451,13099,1587,91478,2084,2263335,3588,385478,2176,2379,944,383099,2337,537789,2571,5433,1533,532356,3130,959550,3150,31664,2976,927886,4721,221863,1605,11059,1476,210804,2050,158655,1612,28533,1897,130122,2551,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,757742,1331,377903,1907,73853,1308,401,204,73452,1372,96912,1367,794,496,96118,1395,155182,1276,3212,720,151970,1518,29913,437,1052,458,28861,632,22043,560,2233,499,19810,755,379839,1898,70497,1434,288,252,70209,1433,93152,1480,541,355,92611,1529,153818,1229,3784,963,150034,1458,31119,318,704,279,30415,453,31253,625,2256,570,28997,762,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5954606,3175,2869253,4472,556513,3390,8141,1279,548372,3245,698954,3751,7265,1488,691689,3782,1222169,4090,43021,3699,1179148,5482,249779,1589,14550,1510,235229,2016,141838,1264,17863,1457,123975,1579,3085353,4058,533713,3540,3692,922,530021,3594,732454,3064,5927,1449,726527,3184,1317432,3686,47982,3639,1269450,4845,281909,1770,19178,1957,262731,2536,219845,1926,41222,2227,178623,3093,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23651651,5777,11587653,9761,2574460,5030,31503,3222,2542957,6005,3104687,7047,24544,3784,3080143,8022,4686524,8078,109582,5665,4576942,8929,762433,2893,40278,2775,722155,3929,459549,3564,60770,4194,398779,5012,12063998,8588,2464570,5432,17333,2225,2447237,5877,3122178,5887,23874,3106,3098304,6295,4945085,5303,134754,6479,4810331,7667,864390,3641,54844,3761,809546,4645,667775,3469,127143,4864,540632,6104,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2571076,1663,1282956,2499,320686,1600,3240,1008,317446,1838,381495,1957,2442,869,379053,2154,457573,2096,7233,1095,450340,2263,73142,754,2802,744,70340,1175,50060,671,5147,924,44913,1114,1288120,2161,305401,1875,2153,783,303248,2058,380040,1447,2707,881,377333,1696,457960,1373,9059,1751,448901,2143,80260,779,2964,822,77296,1060,64459,847,7655,1054,56804,1161,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588917,922,289887,1138,47829,680,583,267,47246,716,68833,835,765,450,68068,926,129701,935,3687,740,126014,1134,27055,400,1163,523,25892,625,16469,399,1598,425,14871,578,299030,1020,44723,588,297,206,44426,608,67787,782,297,181,67490,783,134754,799,2585,686,132169,1047,28472,329,852,302,27620,415,23294,406,2763,599,20531,725,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7466435,4937,3591056,6909,686642,4345,7691,1309,678951,4284,906135,5502,6617,1304,899518,5610,1546425,5028,25360,2522,1521065,5941,284939,2002,12669,1673,272270,2699,166915,1964,18660,1947,148255,2583,3875379,5792,658172,3869,5205,1146,652967,4053,948628,4720,6644,1413,941984,4837,1684273,4538,36830,2895,1647443,5158,326865,2239,14457,1919,312408,2850,257441,2501,43636,2868,213805,3853,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6352105,3466,3135292,4120,586235,2489,5184,1181,581051,2783,794360,3490,7486,1506,786874,3435,1352096,3252,27632,2455,1324464,3823,249386,1365,9031,1171,240355,1674,153215,1261,17149,1721,136066,2197,3216813,2817,556387,2208,3831,1010,552556,2508,789275,3020,6266,1308,783009,3485,1385924,2889,33018,2899,1352906,4283,270297,1490,12090,1691,258207,2142,214930,1504,31993,2824,182937,2726,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721249,1842,839716,2943,140798,1699,1821,595,138977,1793,191469,1663,2706,830,188763,1759,371888,2014,17551,1929,354337,2678,84299,625,5801,1097,78498,1125,51262,965,6310,1124,44952,1411,881533,3257,136919,1913,1501,521,135418,1881,192722,1862,2344,866,190378,2115,384894,2073,14086,1720,370808,2232,90113,624,6514,1167,83599,1181,76885,981,13526,1473,63359,1752,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5300850,2214,2613221,3494,494461,2353,5370,1029,489091,2363,634308,2919,5846,1130,628462,3065,1131937,3046,25558,2450,1106379,3921,206749,931,5870,907,200879,1172,145766,1148,15274,1394,130492,1763,2687629,3066,469580,2036,3601,915,465979,2162,632413,2792,4723,923,627690,2943,1143730,2988,28540,2706,1115190,3839,227773,1167,6889,844,220884,1500,214133,1551,26842,1779,187291,2195,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529066,1362,266750,2033,50544,1535,560,445,49984,1597,69999,1141,523,513,69476,1198,111805,1240,2522,791,109283,1448,21292,585,588,296,20704,664,13110,686,1097,433,12013,862,262316,1802,47572,1285,173,154,47399,1319,65059,1278,354,316,64705,1338,111165,1235,2815,916,108350,1436,21961,723,306,243,21655,769,16559,673,2278,702,14281,711,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3432408,699,1630027,2439,328659,2058,4029,1003,324630,2227,407565,1698,4677,1260,402888,2051,643456,1745,27736,2802,615720,3368,151442,1097,10815,1404,140627,1754,98905,1024,17416,1750,81489,1924,1802381,2264,310717,1963,2631,885,308086,2258,424692,1800,4965,1246,419727,2154,742502,1902,32730,2648,709772,3308,183338,722,14774,1678,168564,1807,141132,932,37240,2418,103892,2378,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4440095,3391,2120828,4546,418804,3392,5405,956,413399,3384,515285,4113,7980,1578,507305,4155,893904,4010,30446,2485,863458,4758,182829,1529,11480,1611,171349,2211,110006,1552,14750,1779,95256,2216,2319267,4000,402593,2457,2534,909,400059,2719,552836,3241,5152,1248,547684,3252,975310,3279,39185,2988,936125,3914,216229,1618,14216,1734,202013,2271,172299,1387,34951,2267,137348,2695,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,655012,1972,334868,2286,69170,1318,462,249,68708,1322,88129,1832,1108,696,87021,1818,147966,1871,2919,819,145047,1907,20319,611,687,309,19632,674,9284,529,1616,583,7668,503,320144,1630,63968,1135,232,177,63736,1115,86191,1324,848,531,85343,1450,138660,1169,2698,964,135962,1325,19776,749,1529,651,18247,740,11549,812,2328,634,9221,927,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6006067,2260,2945216,2865,603830,1819,6388,1383,597442,2360,743827,2634,5714,1174,738113,2966,1157439,2616,25922,2548,1131517,3522,262628,1115,9337,1512,253291,1976,177492,988,15274,1929,162218,2175,3060851,2585,575963,1635,4961,1223,571002,2036,733330,1785,4423,1202,728907,2191,1232098,1868,30681,3211,1201417,3812,293306,1250,11198,1560,282108,1977,226154,1305,31254,2532,194900,3010,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2704664,2589,1315604,4108,266984,2978,2441,665,264543,3143,321030,2965,4204,1111,316826,3124,537819,2795,17483,1920,520336,3153,116970,1402,6246,1129,110724,1539,72801,1081,9977,1342,62824,1740,1389060,3357,250790,2483,2166,741,248624,2627,329529,2523,2984,823,326545,2497,572987,2635,19784,1780,553203,3202,132332,1552,8783,1396,123549,1997,103422,1336,15973,1372,87449,2109,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
