GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001MA,B16005_001EA,B16005_002MA,B16005_002EA,B16005_003MA,B16005_003EA,B16005_004MA,B16005_004EA,B16005_005EA,B16005_005MA,B16005_006EA,B16005_006MA,B16005_007MA,B16005_007EA,B16005_008MA,B16005_008EA,B16005_009MA,B16005_009EA,B16005_010MA,B16005_010EA,B16005_011EA,B16005_011MA,B16005_012EA,B16005_012MA,B16005_013MA,B16005_013EA,B16005_014MA,B16005_014EA,B16005_015MA,B16005_015EA,B16005_016EA,B16005_016MA,B16005_017MA,B16005_017EA,B16005_018MA,B16005_018EA,B16005_019MA,B16005_019EA,B16005_020MA,B16005_020EA,B16005_021MA,B16005_021EA,B16005_022MA,B16005_022EA,B16005_023EA,B16005_023MA,B16005_024MA,B16005_024EA,B16005_025MA,B16005_025EA,B16005_026MA,B16005_026EA,B16005_027EA,B16005_027MA,B16005_028MA,B16005_028EA,B16005_029MA,B16005_029EA,B16005_030MA,B16005_030EA,B16005_031MA,B16005_031EA,B16005_032EA,B16005_032MA,B16005_033MA,B16005_033EA,B16005_034MA,B16005_034EA,B16005_035MA,B16005_035EA,B16005_036MA,B16005_036EA,B16005_037MA,B16005_037EA,B16005_038EA,B16005_038MA,B16005_039MA,B16005_039EA,B16005_040MA,B16005_040EA,B16005_041MA,B16005_041EA,B16005_042MA,B16005_042EA,B16005_043EA,B16005_043MA,B16005_044MA,B16005_044EA,B16005_045MA,B16005_045EA,state
0400000US22,4292613,2663,4124985,6619,3901335,9632,76543,4994,62242,4448,8919,1726,4367,1129,1015,543,124837,5639,106268,5191,15237,2008,3313,823,19,43,19130,2120,16229,2217,1454,493,973,546,474,459,3140,1076,2739,1004,370,247,31,49,0,193,167628,6566,29872,3437,76758,4678,27214,2813,18106,2522,19736,2792,11702,2605,19591,2916,13140,2005,4484,1274,1162,732,805,630,35716,2237,13609,1950,10753,1680,9641,1396,1713,692,5691,1479,3673,1036,1206,579,773,630,39,67,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1263002,939,1216417,3533,1154322,6434,10995,2838,9791,2771,805,323,399,258,0,155,45996,3951,38430,3791,5557,1210,1897,619,112,157,3132,1062,3026,1042,106,129,0,155,0,155,1972,657,1850,634,79,91,43,73,0,155,46585,3428,19309,2095,1611,679,1058,586,315,242,238,246,0,155,12338,2016,8330,1360,2379,816,1371,1035,258,212,8961,1278,3452,932,2635,738,2320,1001,554,403,4366,1139,2143,705,1326,645,489,310,408,310,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5519938,1612,4687239,14575,4389216,15860,154197,6474,129892,5769,16692,2432,6818,1481,795,427,84333,5139,73797,4722,6430,1234,3913,1244,193,196,42279,3455,34544,3116,5022,1150,2642,782,71,120,17214,2749,15752,2685,633,361,829,469,0,190,832699,14609,180772,8027,239783,10100,84308,5923,61909,5263,64407,5122,29159,3621,167096,9260,115695,7753,34804,2691,13273,1961,3324,1087,162605,6027,82385,3979,47005,4093,26376,2442,6839,1479,82443,7483,58333,5697,18844,2958,4727,1306,539,477,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6282285,988,5292844,16185,4701172,20959,318824,9265,234757,8408,42963,4049,27311,2700,13793,2558,199043,8450,177399,7899,15395,2161,5821,1120,428,253,56001,4616,48260,4223,5766,1229,1901,775,74,87,17804,2565,15223,2358,2060,608,432,329,89,124,989441,16176,177789,6724,207620,7813,74192,5280,52013,3944,51466,4312,29949,3427,359197,13884,184724,7813,95633,6231,57019,5022,21821,3561,186241,6779,74901,5118,51508,3719,38638,3863,21194,2311,58594,5689,33522,4041,15783,2225,7842,1827,1447,865,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9311715,1749,8710690,11034,8307294,15468,184037,6337,147227,6059,21914,2077,13739,1682,1157,519,121873,5036,106196,4930,10692,1232,4738,819,247,168,31061,3049,26424,2766,2890,795,1660,589,87,105,66425,5943,56297,5316,6525,1524,3153,856,450,364,601025,10909,128153,5090,100247,5876,37827,3818,26825,2751,25519,2519,10076,1745,168090,8228,98096,5963,44713,3018,19421,2466,5860,1566,100224,5156,48281,3268,31097,2696,16791,2371,4055,1205,104311,5815,46436,3987,29140,2343,20966,2436,7769,1166,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5031558,1721,4646507,10338,4410236,12649,104096,5127,82386,4345,13418,1814,7320,1091,972,508,54650,3267,46936,3033,4711,865,2670,658,333,151,48738,3390,37799,3035,8708,1689,1919,578,312,257,28787,3907,24455,3406,2608,724,1619,776,105,117,385051,10482,70591,4561,90065,5090,28124,3169,21741,2473,26739,2720,13461,2441,56510,4806,39283,3573,10757,1888,4891,1360,1579,612,105219,4188,46779,2996,28977,2934,22652,2033,6811,999,62666,5007,32350,2952,18000,2414,7887,1519,4429,1408,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2782530,2322,2723719,5806,2668938,6554,36516,3423,29047,2714,3803,1268,3430,1138,236,235,8965,1548,7337,1403,1121,609,507,373,0,198,5358,2075,4480,2073,382,230,496,279,0,198,3942,1283,3069,1138,643,448,230,232,0,198,58811,4885,12775,2150,24473,3569,9713,2370,5208,1104,5438,1119,4114,1321,7194,1583,5078,1157,1442,671,585,359,89,143,12030,1679,5415,1377,3193,939,2632,963,790,584,2339,1129,1605,696,406,326,138,190,190,274,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5647397,2449,5421149,7818,5262730,9445,83200,4834,65790,4636,11027,1890,5835,1304,548,354,53435,4699,43440,4183,6337,1299,3045,853,613,298,15710,2292,12560,2151,2254,724,667,371,229,296,6074,1495,5894,1466,180,166,0,177,0,177,226248,7200,44591,3901,56881,4632,22528,2973,13978,1612,15803,2624,4572,1107,46085,4479,29502,3117,10764,2278,4296,1197,1523,684,56119,3471,23035,2546,17656,2233,11539,1937,3889,1002,22572,4590,14223,3019,5795,1707,1815,874,739,471,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,946302,954,927978,2566,896733,3693,12217,1726,9364,1468,1484,645,1369,489,0,157,9559,1781,7533,1467,1852,689,174,117,0,157,1395,510,1050,429,197,161,148,131,0,157,8074,1519,7312,1404,623,323,139,237,0,157,18324,2202,9276,1519,2142,713,1114,445,506,307,497,296,25,41,3374,905,2766,828,516,289,92,95,0,157,3043,695,1134,432,1464,518,298,214,147,260,489,466,31,55,458,463,0,157,0,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723524,1369,1605901,4476,1517274,5772,63817,4358,49977,3908,8770,1469,4210,830,860,483,14930,2013,12039,1845,1686,540,1058,483,147,104,5168,1141,4318,1103,640,420,210,174,0,149,4712,1326,3797,892,785,691,130,149,0,149,117623,4059,13017,1795,63416,3369,17852,2157,15794,2350,19093,2212,10677,1740,12787,2316,6909,1560,3570,892,1649,838,659,534,20909,1979,6957,1480,6868,896,5396,1333,1688,840,7494,1713,3617,1137,2107,780,890,404,880,741,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2576019,1369,2046866,9619,1734887,12341,250584,8302,216136,7962,25116,2844,7811,1677,1521,802,22833,2503,20757,2469,1430,507,646,276,0,200,30099,3931,23387,3145,4530,1318,2182,1040,0,200,8463,2169,7207,2007,937,460,319,258,0,200,529153,9679,63516,4894,292863,7695,97986,4615,76242,4580,86409,5276,32226,4183,43336,4544,28140,3203,10807,1760,3433,1344,956,592,114352,5172,62074,4613,34814,3113,14030,2039,3434,1067,15086,2931,9012,2005,4908,1459,566,340,600,497,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
