GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002EA,B17016_002MA,B17016_003EA,B17016_003MA,B17016_004EA,B17016_004MA,B17016_005MA,B17016_005EA,B17016_006MA,B17016_006EA,B17016_007MA,B17016_007EA,B17016_008EA,B17016_008MA,B17016_009EA,B17016_009MA,B17016_010EA,B17016_010MA,B17016_011MA,B17016_011EA,B17016_012MA,B17016_012EA,B17016_013EA,B17016_013MA,B17016_014EA,B17016_014MA,B17016_015EA,B17016_015MA,B17016_016MA,B17016_016EA,B17016_017MA,B17016_017EA,B17016_018MA,B17016_018EA,B17016_019EA,B17016_019MA,B17016_020EA,B17016_020MA,B17016_021MA,B17016_021EA,B17016_022MA,B17016_022EA,B17016_023MA,B17016_023EA,B17016_024MA,B17016_024EA,B17016_025EA,B17016_025MA,B17016_026MA,B17016_026EA,B17016_027MA,B17016_027EA,B17016_028MA,B17016_028EA,B17016_029MA,B17016_029EA,B17016_030EA,B17016_030MA,B17016_031EA,B17016_031MA,B17016_032MA,B17016_032EA,B17016_033MA,B17016_033EA,B17016_034MA,B17016_034EA,B17016_035MA,B17016_035EA,B17016_036EA,B17016_036MA,B17016_037MA,B17016_037EA,B17016_038MA,B17016_038EA,B17016_039MA,B17016_039EA,B17016_040MA,B17016_040EA,B17016_041EA,B17016_041MA,B17016_042EA,B17016_042MA,B17016_043EA,B17016_043MA,B17016_044MA,B17016_044EA,B17016_045MA,B17016_045EA,B17016_046EA,B17016_046MA,B17016_047EA,B17016_047MA,state
0400000US31,474564,6359,43306,2669,14907,1561,3575,769,882,398,581,285,2112,628,5154,1096,710,281,2452,802,1992,662,6178,1052,1176,558,1160,454,3842,747,28399,2582,5396,1273,2238,904,2188,793,970,437,23003,2242,5966,1117,11551,1491,5486,1039,431258,6410,354431,5499,225730,4645,133817,3249,57259,2957,34654,2259,60391,2658,33605,2220,14332,1468,12454,1161,68310,2330,18854,1755,9383,1023,40073,1997,76827,3273,26340,2219,19412,1759,4107,1133,2821,742,50487,2758,34125,2508,8479,1221,7883,963,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,6081,1422,218,183,1494,793,4369,1099,12786,2172,769,439,3747,820,8270,1945,12986,1764,3509,1251,2295,677,7182,1377,49952,3993,10707,1825,2359,851,4416,1070,3932,1006,39245,3417,6373,1538,14223,1932,18649,2424,569028,9141,413459,8441,216739,6429,105678,4258,52255,3479,58806,4036,77820,4339,36751,2773,22434,2147,18635,2235,118900,4097,34022,2534,15327,1754,69551,3112,155569,6304,54806,3840,36835,3165,10230,1603,7741,1447,100763,4620,61378,3700,20398,2576,18987,1960,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,1208,539,23,39,242,187,943,496,2199,732,387,227,1030,480,782,452,4957,1136,497,457,514,312,3946,992,14698,2070,2638,913,89,125,916,522,1633,676,12060,1894,1030,648,5274,1156,5756,1382,318656,6051,260684,5826,146454,4783,80299,3205,40861,3169,25294,2268,54304,3352,30470,2615,13380,1515,10454,1619,59926,2402,16677,1828,7548,1027,35701,1943,57972,4064,19048,1776,12802,1632,4258,1018,1988,697,38924,3522,24092,2700,8409,1622,6423,958,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,10026,1386,548,402,2084,548,7394,1267,15143,2041,1207,576,3614,1046,10322,1554,30792,2722,4048,860,5171,1056,21573,2307,126413,5496,18432,2319,3320,1113,7159,1259,7953,1519,107981,5463,13218,1912,38712,3388,56051,4019,2029268,11090,1570057,11264,903517,10966,455533,10553,220671,4919,227313,6389,294586,8896,152386,6089,76611,4133,65589,3152,371954,6643,126552,4889,47838,2685,197564,4372,459211,8643,135683,5214,84690,4647,26480,2258,24513,2026,323528,7037,185203,6026,63368,4110,74957,3901,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,5959,1217,551,329,1065,572,4343,986,9747,1570,849,484,3551,1050,5347,1134,17970,1989,2766,853,3432,1076,11772,1493,50371,3002,8959,1341,1820,703,2505,736,4634,910,41412,2738,7911,1494,15399,2020,18102,1911,417374,7998,313394,7202,161965,5799,86176,4253,34925,2765,40864,3061,54202,3712,27223,2962,12419,1752,14560,1738,97227,3837,29242,2680,9133,1193,58852,2554,103980,4762,34742,3268,23520,2894,5850,1145,5372,1180,69238,3705,40102,2633,12307,1556,16829,1866,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,45760,3095,3120,930,5837,953,36803,2711,56001,4152,6143,1402,18408,1926,31450,2613,96519,4276,14808,1743,19359,1971,62352,3507,362468,8865,58483,4716,13065,1996,19542,2234,25876,2734,303985,7566,39007,3396,111764,5130,153214,5313,4027109,19840,2949632,18457,1655133,15859,871676,14070,387817,7379,395640,8383,549448,9065,271570,7187,146534,4095,131344,4710,745051,10714,226428,7823,96127,4081,422496,7364,1077477,14053,311152,8499,197077,6883,52023,3448,62052,3792,766325,11843,433510,9370,147816,5440,184999,6352,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,20803,2451,1450,529,4045,910,15308,2070,34359,2901,3633,974,13069,1722,17657,1967,57102,4009,7716,1418,14177,2073,35209,2994,219578,7523,37600,3484,7398,1417,15807,2386,14395,2107,181978,6430,31196,2952,68598,4318,82184,4808,2140388,16167,1683668,14332,925514,12481,482426,10696,217437,6144,225651,6989,308837,7105,153236,5225,76133,3860,79468,4637,449317,8748,126880,5221,59065,3322,263372,6449,456720,11370,133533,5611,84005,4257,21934,2419,27594,2551,323187,9856,190155,7067,57122,3796,75910,3481,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,1228,443,199,132,381,240,648,310,858,389,38,45,156,119,664,379,1847,500,192,115,197,156,1458,464,8409,1280,1649,552,844,394,617,330,188,96,6760,1188,1137,524,3798,806,1825,563,163038,3810,135974,3808,85232,3400,53003,2485,20718,1980,11511,1283,25623,1771,13173,1601,7009,823,5441,822,25119,1436,6443,918,3589,670,15087,1099,27064,2255,10360,1344,7886,1293,1825,644,649,212,16704,1681,10846,1396,3797,913,2061,402,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,15870,1611,1316,428,3301,791,11253,1538,34143,2855,4077,937,13817,2225,16249,1703,52411,2899,7453,1270,10012,1397,34946,2423,246657,8328,39114,3271,6622,1164,15558,2037,16934,2078,207543,7407,26259,3000,85525,5107,95759,5095,2564231,14280,2029001,15464,1121836,12324,584709,9185,290987,7221,246140,7067,363792,7275,188074,5372,85932,3838,89786,3545,543373,7436,143235,4759,73777,3682,326361,5425,535230,12142,163902,6516,107324,4706,24383,2411,32195,2431,371328,9669,211616,7602,69415,4154,90297,3440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,8078,973,674,284,2065,515,5339,850,12798,1289,1624,505,5131,821,6043,1082,26015,1946,5610,1049,5159,930,15246,1415,78157,3368,14062,1462,2807,747,5165,827,6090,1036,64095,2967,11403,1398,24960,2259,27732,1943,832019,7593,655374,6748,374550,5848,210201,4360,75886,2888,88463,3357,102762,4352,54891,3332,22307,1911,25564,1722,178062,3429,55229,2122,19808,1384,103025,2898,176645,4919,59482,3162,40999,2645,8489,1240,9994,1156,117163,3762,69214,3463,20000,1775,27949,1505,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,45700,3565,8284,1611,1221,823,1756,656,5307,1211,16148,2069,1386,690,7335,1356,7427,1445,21268,2726,2801,954,6437,1235,12030,1855,71502,4831,15062,2112,1130,657,8246,1473,5686,1334,56440,4455,6774,1439,26085,2707,23581,3073,847690,8772,683681,8311,335457,6769,153477,5017,102010,5184,79970,4260,148876,4803,71210,3909,44319,3100,33347,2593,199348,5787,50157,3488,26687,2292,122504,4152,164009,6091,53996,3178,30936,2431,12864,1887,10196,1338,110013,5524,56112,4065,26949,2906,26952,2291,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,14909,2015,1010,439,3293,837,10606,1519,25979,2555,3104,744,9911,1663,12964,1474,52970,3097,5727,975,10373,1503,36870,2289,210801,6855,36183,2971,6014,1584,12181,1684,17988,2112,174618,5973,20383,2296,62257,4042,91978,3649,2897430,15690,2292307,14371,1269852,12882,672221,9763,321439,5641,276192,6603,423997,8584,207941,6302,109704,4472,106352,4413,598458,8419,160084,6040,78378,2958,359996,5659,605123,10514,178866,6620,110852,4879,28735,2658,39279,3424,426257,8392,233294,6827,83002,4413,109961,4295,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,760,405,117,146,34,58,609,399,1224,510,158,133,584,316,482,364,4796,1001,631,412,936,472,3229,935,16930,2057,2215,760,231,213,806,447,1178,584,14715,1926,1176,532,5512,1182,8027,1560,233709,5060,173674,5525,94126,4196,49461,3485,27431,2502,17234,1666,35731,2828,18316,2123,9859,1445,7556,1157,43817,2362,12904,1808,6656,940,24257,1630,60035,3322,16721,2207,10342,1769,2719,814,3660,941,43314,2896,24710,2269,9628,1595,8976,1192,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,7897,1359,362,282,1463,617,6072,1142,14397,1712,1353,759,4208,952,8836,1320,26167,2399,3344,918,4334,1165,18489,1816,121305,6071,18551,2274,2172,840,6082,1588,10297,1721,102754,5255,17525,2129,36311,3062,48918,3396,1034275,12278,790707,10018,423095,8062,221825,7274,96783,4639,104487,5489,127718,4813,59076,4117,29565,2203,39077,2874,239894,6047,61428,4511,26313,2434,152153,4156,243568,8550,67953,4805,42898,3891,9936,2033,15119,1745,175615,6815,98655,5468,30498,2631,46462,3287,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,906,315,179,139,206,130,521,233,2098,602,468,424,944,371,686,263,2620,556,441,268,417,222,1762,415,12153,1446,2285,663,598,288,714,458,973,390,9868,1333,1604,431,4862,923,3402,723,188891,3737,153943,3456,95826,3377,61834,3124,21312,1968,12680,1460,27024,1976,13221,1379,7287,1035,6516,957,31093,2042,9145,1218,3909,653,18039,1330,34948,2376,11640,1368,8383,1252,1761,587,1496,469,23308,2219,15753,2044,4230,1070,3325,707,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,15130,2132,887,397,2220,595,12023,1912,22767,2603,2370,786,6982,1603,13415,2184,43996,3317,5882,1409,8508,1597,29606,2589,142829,6475,23882,2817,5105,1458,8243,1757,10534,1420,118947,6028,17068,2223,45386,3615,56493,3999,1416943,12805,1118754,12958,621605,10536,321016,8382,145678,5136,154911,5930,179341,5066,87656,3814,41834,3106,49851,2782,317808,6793,95166,4650,38219,3086,184423,5474,298189,8332,86652,5315,57825,4369,13156,1798,15671,1916,211537,6607,120048,5764,38469,3222,53020,3152,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,98587,5298,5778,1279,18985,2508,73824,4189,94415,5397,14785,2656,30764,2975,48866,4054,167380,7032,43834,4050,31993,2668,91553,4789,515003,11767,80065,5303,21838,2817,29401,2844,28826,2926,434938,10679,88561,5425,170188,6391,176189,7364,5363810,23248,4132221,24321,2524133,20448,1347150,17389,502333,12551,674650,12959,649358,12612,335304,10194,150090,5794,163964,6501,958730,12075,366165,10399,103459,5083,489106,7471,1231589,18760,385816,10867,269824,8582,58064,4288,57928,3856,845773,14800,522636,11077,147570,6030,175567,6326,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,7669,1291,328,272,1869,715,5472,1174,14343,2098,1965,736,7729,1405,4649,893,12238,2026,3277,1084,3189,1013,5772,1275,29809,2761,5599,1171,1104,614,2620,977,1875,676,24210,2359,3811,810,11168,1873,9231,1449,602602,7131,508337,7386,299289,7165,123388,5664,94038,3806,81863,4209,100800,4841,52792,3152,26812,2287,21196,2344,108248,3252,37866,2264,12898,1589,57484,2153,94265,3974,32422,2623,22593,2380,5516,1116,4313,818,61843,3192,36617,2487,10987,1499,14239,1676,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,738,374,60,52,136,78,542,370,1288,358,471,262,440,218,377,174,1534,442,278,194,446,208,810,311,8297,1271,1678,563,249,204,614,318,815,374,6619,1144,985,475,2573,784,3061,750,149021,3255,122959,3054,63536,2426,37168,2052,17113,1408,9255,1084,31340,1830,14906,1272,10253,1074,6181,788,28083,1938,7934,1143,4969,716,15180,1099,26062,2066,8450,1131,5408,898,1382,351,1660,572,17612,1731,10277,1380,4340,933,2995,685,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,12143,1584,790,415,3214,1019,8139,1203,18434,1900,1850,650,6115,1199,10469,1464,28373,2171,3267,863,6032,1343,19074,1800,116080,5140,15879,2024,2254,766,6503,1292,7122,1260,100201,4530,15628,1785,38582,2965,45991,3290,1869392,14307,1482235,14694,899715,11742,493850,9774,202475,5663,203390,5630,243397,7003,127278,5187,60342,3495,55777,3602,339123,6906,105141,4789,41774,2879,192208,4526,387157,9660,111157,5760,77172,4633,15604,2427,18381,2264,276000,7457,172445,6669,46995,3462,56560,3466,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,9330,1605,1052,446,2180,637,6098,1299,21825,2272,1903,718,7808,1319,12114,1809,30383,2797,4259,1191,7233,1449,18891,1959,94873,5546,16731,2225,2295,742,7806,1570,6630,1283,78142,5016,8168,1868,34844,3310,35130,2988,1531375,14981,1240285,13764,671416,10963,316140,7097,184396,6604,170880,6678,255016,5895,121071,5127,78085,3920,55860,3295,313853,6800,91586,4697,41894,2841,180373,4542,291090,9214,99200,5207,64909,4063,19703,2566,14588,1799,191890,6701,108523,5480,42920,3377,40447,3129,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,3095,743,82,101,626,364,2387,594,5404,1085,404,234,1660,664,3340,809,16661,1740,1976,659,2427,816,12258,1562,35764,2743,6552,1178,558,309,1937,640,4057,1026,29212,2403,3966,956,10662,1728,14584,1500,410612,7533,333506,6816,159232,4861,83020,3830,33414,2279,42798,3044,51667,3374,24915,2206,12201,1362,14551,1628,122607,4458,35072,2728,13001,1690,74534,3294,77106,4481,25230,2579,14632,1877,2815,788,7783,1366,51876,3446,26251,2367,6954,1287,18671,1809,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,9084,1240,789,280,2791,814,5504,987,12547,1431,1900,672,4109,709,6538,1068,19780,1753,3161,784,4432,839,12187,1333,89053,4361,16397,2071,3647,1010,6915,1498,5835,976,72656,4012,9826,1290,34287,2501,28543,2521,1331109,10318,1085463,9540,607949,8276,340247,6698,167325,4912,100377,3844,217965,5086,111237,3808,63548,3092,43180,1997,259549,3957,61071,2642,37515,2067,160963,3011,245646,5758,84055,3833,56902,3617,14637,1576,12516,1288,161591,4763,94997,4321,36244,2559,30350,1801,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,1103,470,103,126,201,236,799,327,1438,697,159,148,532,394,747,489,1866,566,283,244,667,417,916,334,8018,1192,855,396,433,349,291,169,131,209,7163,1210,1227,604,3976,1066,1960,711,134320,3718,110991,4029,63529,3447,35865,2642,16019,1575,11645,1878,22533,2117,11423,1622,5737,1015,5373,993,24929,1764,8100,1219,3173,941,13656,1305,23329,2139,9424,1602,6553,1355,1880,854,991,431,13905,1448,8759,1346,3324,896,1822,419,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,18596,1891,442,324,2640,850,15514,1667,24576,2357,2304,641,5970,1276,16302,1975,104970,4406,10705,1660,9917,1520,84348,4207,215593,6440,43096,2997,9270,1516,10861,1423,22965,2182,172497,5899,15480,1916,32046,2707,124971,5378,531645,9801,365007,7190,168385,5410,94177,3799,23341,2612,50867,3659,37385,3063,18414,2355,6282,1124,12689,1616,159237,4449,32312,2539,8580,1370,118345,3737,166638,5985,38478,2918,20645,1773,5037,1274,12796,1686,128160,5165,65250,3956,14293,1559,48617,3075,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,10981,2197,793,479,2329,787,7859,1869,15475,1893,2472,926,5267,981,7736,1521,31512,2952,4665,1143,5351,1122,21496,2227,122905,4516,14889,1753,2212,778,4456,1049,8221,1360,108016,4445,17152,2235,38355,3086,52509,3495,1053064,10642,825323,9958,458037,9233,234789,7113,98773,4589,124475,4201,122451,5675,57770,3611,31737,3477,32944,2289,244835,5361,69111,4333,26828,1777,148896,3748,227741,7162,58189,3717,35361,2936,7494,1259,15334,1873,169552,6340,95579,5226,25551,2562,48422,2883,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
