GEO_ID,B12503_001E,B12503_001M,B12503_002E,B12503_002M,B12503_003E,B12503_003M,B12503_004E,B12503_004M,B12503_005E,B12503_005M,B12503_006E,B12503_006M,B12503_007E,B12503_007M,B12503_008E,B12503_008M,B12503_009E,B12503_009M,B12503_010E,B12503_010M,B12503_011E,B12503_011M,NAME,B12503_001EA,B12503_001MA,B12503_002MA,B12503_002EA,B12503_003MA,B12503_003EA,B12503_004EA,B12503_004MA,B12503_005EA,B12503_005MA,B12503_006EA,B12503_006MA,B12503_007MA,B12503_007EA,B12503_008MA,B12503_008EA,B12503_009EA,B12503_009MA,B12503_010EA,B12503_010MA,B12503_011EA,B12503_011MA,state
0400000US27,4315429,2202,2128478,2890,730632,7863,1397846,7375,16655,1766,1381191,7376,2186951,2529,618111,6901,1568840,7014,17815,1869,1551025,7183,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,1126405,2978,405014,7684,721391,7924,13158,2126,708233,7361,1233574,2826,383857,7564,849717,6901,14275,1748,835442,7164,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,2353637,3931,775598,9165,1578039,9702,26057,2913,1551982,9829,2503002,3702,675076,9009,1827926,9583,26349,2273,1801577,9385,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,409851,1741,129043,4013,280808,3772,4137,1018,276671,3790,411836,1429,97860,3093,313976,3127,5026,1053,308950,3124,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,723059,1533,240484,4835,482575,4911,6464,1263,476111,5123,742227,1484,192087,4683,550140,4904,6878,1201,543262,5001,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,1106923,1454,398862,7633,708061,7605,13779,2093,694282,7547,1097644,1466,312613,6422,785031,6449,16144,2294,768887,6691,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,536129,1767,175494,5396,360635,4937,4925,1196,355710,5186,561901,1726,149351,3784,412550,4153,5834,989,406716,4302,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,3470727,2067,1297728,10779,2172999,10832,24712,2400,2148287,11226,3726126,2062,1151256,10777,2574870,10386,24964,2193,2549906,10329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,813641,2404,293989,6062,519652,5440,7796,1394,511856,5529,840573,1945,253816,5861,586757,5605,8550,1553,578207,5630,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,7693458,4097,3159656,19468,4533802,19068,50837,4261,4482965,19524,8369511,3162,2951737,16827,5417774,17053,66758,3926,5351016,16954,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,3777517,5045,1285644,11482,2491873,12850,36019,3219,2455854,13015,4062858,3941,1123288,11510,2939570,10433,38173,3273,2901397,10640,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,290980,1205,104080,3723,186900,3663,2682,749,184218,3708,278857,1290,75246,2834,203611,2824,2278,554,201333,2894,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,4522537,3583,1549927,13175,2972610,12624,41775,3628,2930835,12855,4829291,2927,1369638,11974,3459653,11696,50848,3285,3408805,12061,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,1486394,2078,460031,6269,1026363,6282,19490,1682,1006873,6239,1540206,2087,372220,5066,1167986,4870,18790,1551,1149196,5076,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,1564026,2459,527989,7708,1036037,7781,15992,2595,1020045,8232,1621209,2527,434057,6429,1187152,6524,19068,2038,1168084,6797,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,5081824,3231,1846843,12545,3234981,12457,42160,3074,3192821,12587,5437956,2777,1646017,12602,3791939,12394,39299,3087,3752640,12726,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872769,752,416431,1086,163962,3974,252469,3849,2912,780,249557,3987,456338,1009,146902,3547,309436,3459,4196,1103,305240,3474,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1833320,2910,634399,7786,1198921,7932,18362,2087,1180559,8361,1984732,3100,583658,8018,1401074,7415,18005,2177,1383069,7735,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,330119,1568,112651,3245,217468,3380,3225,884,214243,3256,331896,1498,89401,3699,242495,3386,3125,827,239370,3371,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5216402,3336,2512605,3567,808819,10293,1703786,9709,31692,3165,1672094,10306,2703797,3404,713167,10385,1990630,10384,28050,2539,1962580,10246,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20202653,5368,9953055,7374,3469917,23903,6483138,22636,100847,5359,6382291,23519,10249598,6903,2914409,19329,7335189,20368,113421,6010,7221768,21208,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2100869,1366,1048088,1685,340438,6576,707650,6888,11722,1586,695928,7275,1052781,1569,279786,5489,772995,5090,14935,1995,758060,5373,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525211,837,256714,1026,86346,2460,170368,2515,2098,641,168270,2587,268497,947,75169,2121,193328,2312,2046,531,191282,2371,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6642567,3280,3227240,4134,1122846,13395,2104394,12555,29053,2853,2075341,12589,3415327,3966,987200,11399,2428127,11730,31142,2473,2396985,11739,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5576731,2245,2762858,2432,942136,10652,1820722,11191,26934,2348,1793788,11315,2813873,2415,768444,9867,2045429,9782,30303,2878,2015126,10308,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535612,1651,749711,2264,232165,4846,517546,4816,9817,1827,507729,5124,785901,2046,188180,5268,597721,4734,9807,1682,587914,5013,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4634334,2460,2284469,2885,781943,9263,1502526,9198,19187,1785,1483339,9474,2349865,2373,665400,7446,1684465,7162,19520,2182,1664945,7457,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461254,1243,233110,1641,70774,3302,162336,3562,2819,703,159517,3739,228144,1461,54550,2647,173594,2566,3868,1025,169726,2712,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2978546,394,1402866,1978,587937,7168,814929,6878,11096,1836,803833,6797,1575680,1984,550748,9095,1024932,8958,15254,2400,1009678,8953,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3886060,2566,1858893,3124,599765,9074,1259128,8699,20713,1971,1238415,9197,2027167,2786,537885,8113,1489282,8081,22661,2239,1466621,8358,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,574398,969,300043,1307,117582,3747,182461,3499,2528,748,179933,3685,274355,1371,78101,3111,196254,3086,2508,713,193746,3101,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5203019,1460,2570325,1893,937330,9363,1632995,9532,21785,2342,1611210,10128,2632694,1840,766043,11526,1866651,10827,26519,3033,1840132,11133,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2353968,2778,1141359,2652,346371,7698,794988,7286,14629,1975,780359,7122,1212609,2478,287878,6180,924731,5946,19307,2366,905424,6388,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
