GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,NAME,B27013_001EA,B27013_001MA,B27013_002MA,B27013_002EA,B27013_003EA,B27013_003MA,B27013_004MA,B27013_004EA,B27013_005EA,B27013_005MA,B27013_006EA,B27013_006MA,B27013_007EA,B27013_007MA,B27013_008MA,B27013_008EA,B27013_009EA,B27013_009MA,B27013_010EA,B27013_010MA,B27013_011EA,B27013_011MA,B27013_012EA,B27013_012MA,B27013_013MA,B27013_013EA,B27013_014EA,B27013_014MA,B27013_015EA,B27013_015MA,B27013_016EA,B27013_016MA,B27013_017MA,B27013_017EA,B27013_018EA,B27013_018MA,B27013_019MA,B27013_019EA,B27013_020EA,B27013_020MA,B27013_021EA,B27013_021MA,B27013_022MA,B27013_022EA,B27013_023EA,B27013_023MA,B27013_024MA,B27013_024EA,B27013_025MA,B27013_025EA,B27013_026EA,B27013_026MA,B27013_027EA,B27013_027MA,B27013_028MA,B27013_028EA,B27013_029EA,B27013_029MA,B27013_030MA,B27013_030EA,B27013_031EA,B27013_031MA,B27013_032EA,B27013_032MA,B27013_033MA,B27013_033EA,B27013_034EA,B27013_034MA,B27013_035MA,B27013_035EA,B27013_036EA,B27013_036MA,B27013_037MA,B27013_037EA,B27013_038EA,B27013_038MA,B27013_039EA,B27013_039MA,B27013_040MA,B27013_040EA,B27013_041MA,B27013_041EA,B27013_042EA,B27013_042MA,B27013_043MA,B27013_043EA,B27013_044EA,B27013_044MA,B27013_045EA,B27013_045MA,B27013_046MA,B27013_046EA,state
0400000US31,1365523,1527,677828,6211,390313,4592,370962,4476,325313,5108,45649,3128,19351,1540,15676,1368,3675,622,287515,4246,278678,4195,246761,4057,31917,2424,8837,1069,7314,980,1523,427,352757,5955,148455,4331,128762,4078,79458,3596,49304,3172,19693,1442,14484,1230,5209,741,204302,4279,183710,4003,132509,4320,51201,3339,20592,1601,14582,1355,6010,857,334938,5042,129139,3505,59573,3297,24798,2067,34775,2650,69566,1767,47402,1693,22164,1432,205799,3842,99321,3381,54248,2794,45073,3123,106478,1809,73801,2154,32677,1674,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2060484,1797,841841,11146,475209,7751,459556,7423,363174,6933,96382,4667,15653,1747,12142,1558,3511,738,366632,7184,353060,6880,295785,6597,57275,4507,13572,1711,10853,1404,2719,858,518155,10357,254239,7812,234057,7012,115852,5804,118205,5347,20182,1985,11283,1564,8899,1349,263916,6529,245962,6335,145230,5281,100732,5359,17954,1701,10030,1333,7924,1371,700488,10249,292904,5970,160962,5459,60076,2932,100886,5247,131942,2052,70917,3084,61025,2904,407584,7612,252132,7051,114348,4298,137784,6119,155452,2643,80031,2967,75421,2835,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1031463,1477,470150,7643,268365,4576,258094,4474,223988,5208,34106,3389,10271,1219,8449,1044,1822,566,201785,5569,196012,5422,175446,5382,20566,2375,5773,1020,5254,918,519,302,281880,6934,119928,4033,105427,4033,71531,2803,33896,3077,14501,1252,9377,1031,5124,865,161952,5093,148520,4990,113598,4418,34922,3030,13432,1466,9589,1194,3843,822,279433,5705,112572,3627,52511,3591,25575,2483,26936,2676,60061,1623,44034,1858,16027,1524,166861,3980,84013,3652,49064,2738,34949,2637,82848,1681,56790,2457,26058,2327,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6732392,1801,2976252,18769,1701525,12616,1626887,11784,1356717,12204,270170,8538,74638,3464,59170,3046,15468,1855,1274727,12380,1225947,13029,1062849,14161,163098,8476,48780,3119,40330,2922,8450,1249,1603070,18690,687622,12415,615865,12384,388693,10218,227172,8904,71757,3041,51592,2583,20165,2003,915448,11856,845778,11449,601920,10123,243858,6644,69670,3424,48789,3095,20881,1745,2153070,16557,828089,10650,459249,9962,214153,6873,245096,8800,368840,4312,233539,4307,135301,4067,1324981,12376,746903,11455,419854,9274,327049,9324,578078,5107,345561,5583,232517,5077,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1536464,2008,609853,10483,343747,6945,328073,6571,242600,6001,85473,5095,15674,1647,11611,1537,4063,820,266106,6969,257620,6627,199828,5433,57792,3717,8486,1122,6579,1088,1907,528,350766,9720,159580,6715,143727,6463,64824,4228,78903,4882,15853,1545,9484,1081,6369,992,191186,6617,175273,6258,97688,4542,77585,4169,15913,1527,9350,1219,6563,1016,575845,9287,240805,6929,140280,6237,45918,3558,94362,4743,100525,1798,55405,2320,45120,2277,335040,5766,201911,5532,81070,3550,120841,4823,133129,1920,71926,2816,61203,3023,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15063907,3248,6404986,29766,3563019,20831,3422558,19963,2726514,19855,696044,14811,140461,4301,111733,4053,28728,2539,2841967,19141,2746550,18967,2338792,16623,407758,9377,95417,3931,76219,3439,19198,2084,3569134,25249,1556637,17381,1412040,16689,827849,12513,584191,12110,144597,4725,100733,4105,43864,2704,2012497,18057,1856979,17341,1211766,17353,645213,13802,155518,5459,107810,4099,47708,3413,5089787,25288,2029915,17952,1190550,15665,490681,10815,699869,12749,839365,6030,496766,5224,342599,5815,3059872,17448,1773900,16629,838141,13567,935759,13786,1285972,6968,712853,7597,573119,7403,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7270985,4207,2957584,22392,1647011,14787,1587831,14471,1283510,15297,304321,9258,59180,3099,45679,2714,13501,1546,1310573,13995,1273702,14044,1077146,13229,196556,7313,36871,2099,28965,2090,7906,1358,1787277,19725,780881,13988,701574,13603,364767,10190,336807,9516,79307,3634,53916,3002,25391,1991,1006396,14108,928189,13834,577780,10139,350409,9896,78207,4219,54257,3391,23950,2219,2526124,21571,1004435,12623,575520,12104,210159,7787,365361,10269,428915,4615,269897,4635,159018,4734,1521689,13262,899594,12763,413100,8913,486494,9652,622095,4892,385745,5541,236350,5718,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,531071,1208,269515,3841,160740,2909,153981,2807,136052,3120,17929,2083,6759,1063,5420,962,1339,382,108775,2808,105486,2794,94867,2738,10619,1558,3289,593,2629,619,660,256,142828,4135,61060,2854,52116,2765,37158,2419,14958,1720,8944,953,7302,932,1642,409,81768,3005,72983,2936,56420,2714,16563,1910,8785,941,7005,899,1780,445,118728,2899,47127,2391,20114,1918,10368,1490,9746,1100,27013,1287,20290,1200,6723,811,71601,2118,31361,1964,19053,1603,12308,1428,40240,1167,31349,1178,8891,900,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715066,2940,3607050,21251,2045900,15006,1975739,14862,1705826,15990,269913,8845,70161,3349,56492,3133,13669,1514,1561150,14006,1514225,13637,1330977,11414,183248,7169,46925,2899,37829,2752,9096,1430,2220542,18033,957401,12329,857912,11254,510513,7918,347399,9254,99489,3764,68608,2839,30881,2459,1263141,14393,1165293,14133,778804,12082,386489,9031,97848,3636,67596,3140,30252,2196,2887474,16850,1172200,11252,630478,10039,255193,6561,375285,8355,541722,5081,365752,6201,175970,5248,1715274,13885,932836,12510,462019,8838,470817,8428,782438,4919,512483,5897,269955,6010,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2798441,1845,1233282,10377,708554,7646,680102,7537,524316,7123,155786,5301,28452,1625,21704,1382,6748,793,524728,7474,505648,7267,415207,7162,90441,4423,19080,1656,14597,1463,4483,669,626011,8632,276445,5730,245854,5561,120764,4382,125090,4199,30591,1689,20805,1454,9786,1118,349566,6098,319597,5796,187509,5574,132088,4591,29969,1933,19783,1666,10186,908,939148,9104,365784,6142,195920,5680,67421,3626,128499,4366,169864,2428,108125,2384,61739,2082,573364,6505,334123,5859,148904,4233,185219,4876,239241,2666,150952,3039,88289,2909,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3000606,1726,1100739,11899,640276,9813,616038,9060,512560,9124,103478,5749,24238,1929,18299,1627,5939,1166,460463,8172,446297,7981,388097,8309,58200,3796,14166,1615,11080,1385,3086,792,873485,12644,395968,9033,360413,9020,194200,6313,166213,7885,35555,2298,22420,2071,13135,1346,477517,10321,447176,9820,289999,8127,157177,6171,30341,2424,20811,2189,9530,1478,1026382,12114,423690,8801,226256,8410,89611,3896,136645,7653,197434,3025,130379,3525,67055,3288,602692,8802,331982,8402,167777,6448,164205,6991,270710,2660,180840,4514,89870,3713,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9828326,2061,4101524,19367,2330058,14475,2242856,13651,1979905,13455,262951,7324,87202,3086,73675,2843,13527,1309,1771466,13852,1713589,13435,1546854,12859,166735,6177,57877,3244,49232,2947,8645,1103,2447841,20042,1057356,14090,933857,12637,610388,9693,323469,9084,123499,3851,91766,3541,31733,2187,1390485,12657,1272863,12804,920169,10890,352694,8616,117622,3722,86514,3329,31108,2565,3278961,17809,1313824,12770,681198,11827,296771,8529,384427,10530,632626,4421,448690,5941,183936,5200,1965137,12945,1023549,12644,554175,9207,469374,9802,941588,5086,647944,6322,293644,5932,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,818220,810,340284,7269,189507,4658,181628,4446,155032,4937,26596,2865,7879,1206,6675,1139,1204,540,150777,4968,145403,4804,129014,4884,16389,2092,5374,1082,4924,1085,450,266,227223,5524,97682,3760,87598,3572,54814,3334,32784,2721,10084,1192,7279,939,2805,821,129541,4199,119033,4087,85952,3839,33081,2946,10508,1205,7490,986,3018,701,250713,6137,100293,3771,53836,3628,20273,2277,33563,2723,46457,1603,30766,1624,15691,1440,150420,4518,79202,3808,36693,2837,42509,3321,71218,1930,43831,2191,27387,1970,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3545149,3086,1402036,14730,775315,10644,748206,10564,608547,11936,139659,7224,27109,1997,20209,1823,6900,1444,626721,9152,608390,8854,514656,9608,93734,5329,18331,2109,15255,1945,3076,817,829676,11680,359711,8368,319030,8245,166250,6809,152780,6088,40681,2380,27204,2141,13477,1564,469965,7805,435482,7620,258616,7217,176866,6566,34483,2281,22316,1792,12167,1422,1313437,13218,532266,8317,303958,7933,110446,6025,193512,7168,228308,2580,144753,3677,83555,3422,781171,9607,453467,9057,204024,6844,249443,7783,327704,3315,205911,4556,121793,4262,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,613392,1220,303722,5205,172611,2801,164011,2630,141216,3037,22795,1887,8600,974,5669,795,2931,664,131111,4148,126737,3944,110905,3622,15832,2245,4374,663,3112,583,1262,563,158775,5051,70675,3137,59930,2895,36433,2313,23497,2537,10745,1101,7372,963,3373,696,88100,3518,80085,3364,56712,2541,23373,2583,8015,957,5441,888,2574,602,150895,4193,60764,2989,28153,2274,11074,1419,17079,1788,32611,1539,21760,1332,10851,1218,90131,2906,40148,2485,20958,2067,19190,1425,49983,1174,33562,1271,16421,1327,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4864380,3397,1991611,15377,1117519,12052,1075983,11935,892141,11943,183842,6388,41536,2555,31569,2125,9967,1444,874092,12159,845693,11713,726858,11577,118835,5894,28399,2317,22390,2191,6009,917,1144088,13568,510475,9628,460737,8862,245178,7771,215559,7203,49738,2949,32479,2448,17259,1776,633613,9903,585291,9827,366792,8056,218499,7634,48322,3053,31262,2519,17060,2056,1728681,14656,684746,10184,384403,9968,139122,6294,245281,8736,300343,3806,190421,3989,109922,3729,1043935,10648,618902,10167,288722,6886,330180,8832,425033,4331,260107,4508,164926,4983,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18612621,5788,8543935,34217,4994882,27140,4814357,26570,3485849,27410,1328508,18909,180525,5091,132073,4574,48452,3268,3549053,24862,3447049,24133,2728271,22360,718778,14981,102004,4630,78833,4346,23171,2400,4286787,29071,1942939,21884,1781509,21734,809942,13893,971567,19000,161430,4844,100580,4182,60850,3281,2343848,22907,2189733,22872,1191680,14376,998053,17947,154115,5287,95458,5007,58657,3928,5781899,29521,2075372,19044,1195345,18172,418779,10503,776566,14562,880027,7332,487500,8173,392527,7672,3706527,25460,2430481,24340,1035900,15977,1394581,18129,1276046,7604,690779,8866,585267,8950,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1944989,1433,850580,10766,534158,6917,520451,6611,440396,7123,80055,4144,13707,1383,10723,1246,2984,581,316422,7276,307964,7285,265021,6718,42943,4088,8458,1128,6636,1024,1822,557,572897,9189,245297,6449,225812,6220,141382,5048,84430,4729,19485,1547,13061,1289,6424,942,327600,6584,311032,6300,227270,5676,83762,4892,16568,1485,10920,1198,5648,971,521512,7181,182815,3692,92805,3595,44456,2758,48349,3046,90010,1872,60460,2133,29550,2078,338697,6602,219004,6223,137112,4456,81892,4629,119693,1750,78584,2276,41109,2228,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496365,932,212028,3866,120575,2658,114388,2804,94480,2833,19908,1715,6187,866,4918,812,1269,375,91453,3028,88229,2919,76569,2665,11660,1379,3224,646,2680,585,544,264,153128,3783,66074,2395,56906,2292,36407,1966,20499,1767,9168,852,6133,729,3035,552,87054,3209,78150,3124,55447,2441,22703,2024,8904,872,6591,783,2313,482,131209,3367,55409,2012,27240,1760,11096,1303,16144,1697,28169,1139,18315,1118,9854,1051,75800,2484,36162,2136,17642,1506,18520,1723,39638,1154,24553,1277,15085,1176,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6121621,4680,2840505,19344,1574351,13654,1513305,13659,1310135,13555,203170,8064,61046,3327,51543,2969,9503,1246,1266154,11381,1230265,11727,1100371,12449,129894,5312,35889,2105,29412,2172,6477,1068,1454508,17235,621718,11457,554563,10069,347590,7634,206973,8257,67155,3679,50231,2889,16924,1935,832790,11896,762647,11751,550338,9286,212309,7289,70143,3232,50722,2466,19421,1992,1826608,16558,708345,11159,384692,9446,181114,6585,203578,7338,323653,4803,224238,4386,99415,4107,1118263,12413,639989,12214,378194,9230,261795,8571,478274,3850,327816,5376,150458,4720,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5209483,3406,2149849,16062,1267634,12847,1224396,12257,1039425,12645,184971,7208,43238,2866,34454,2621,8784,1327,882215,11601,856980,11181,755078,10890,101902,5171,25235,1815,21309,1715,3926,987,1403704,17671,617616,11868,561713,11359,322093,7516,239620,8194,55903,2789,39237,2457,16666,1737,786088,12101,733664,11908,505383,9878,228281,8316,52424,2919,35155,2238,17269,1981,1655930,14681,663807,9768,360347,9378,155287,5270,205060,8788,303460,3789,206847,4447,96613,4126,992123,10399,584555,9951,318793,8365,265762,7785,407568,3481,270134,5185,137434,5116,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1443532,1289,534625,9139,305399,5835,294599,5680,245637,5475,48962,3577,10800,1464,8630,1192,2170,727,229226,6271,221363,6225,185267,6044,36096,3007,7863,1180,6820,1139,1043,366,303071,7053,132924,4782,119689,4434,61551,3408,58138,3006,13235,1236,9602,1118,3633,735,170147,5303,156668,5088,96918,4418,59750,3997,13479,1363,9886,1161,3593,872,605836,8742,260595,5622,149069,5347,51085,3431,97984,4945,111526,2006,71350,2361,40176,2362,345241,5808,199585,5410,92124,4297,107461,5268,145656,1881,94047,2555,51609,2465,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4336809,2022,1914356,13551,1093309,8168,1064628,8000,925529,9168,139099,5809,28681,2000,21748,1707,6933,947,821047,9185,801324,9007,711975,8980,89349,3899,19723,1742,15728,1669,3995,709,1200231,12588,518616,6916,461018,6825,302506,6476,158512,5847,57598,2115,39885,1956,17713,1267,681615,9492,624642,9139,447197,8114,177445,6219,56973,2269,39459,2198,17514,1311,1222222,10111,506835,6554,240599,6017,104137,4124,136462,5191,266236,2899,181826,3360,84410,3398,715387,7679,350177,6881,182399,5041,167778,4947,365210,3263,244214,3631,120996,3891,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,430950,1403,202532,5864,123714,4475,118919,4481,97414,4904,21505,2553,4795,797,3553,780,1242,384,78818,3462,76076,3334,62000,3234,14076,1913,2742,750,2106,628,636,333,118918,5720,49187,3560,43376,3467,25806,2798,17570,2089,5811,1027,4627,966,1184,357,69731,3531,63954,3483,41832,2662,22122,2284,5777,814,3914,642,1863,537,109500,3578,43305,2605,19509,2554,9184,1528,10325,1785,23796,1323,15201,1181,8595,1214,66195,2749,36194,2694,20028,2121,16166,2009,30001,1269,21083,1133,8918,1080,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2793032,479,752829,11006,409411,6201,396487,6012,277716,6076,118771,5316,12924,1638,6825,1196,6099,1106,343418,8215,336134,7986,270483,7828,65651,4297,7284,1129,5588,1107,1696,577,434944,9981,221640,6379,210033,6354,65407,4256,144626,5880,11607,1581,3660,824,7947,1342,213304,6468,203841,6426,84940,4612,118901,5688,9463,1413,4712,1099,4751,851,1605259,12977,670317,8547,444501,8385,110977,5293,333524,8383,225816,2155,57693,2707,168123,3121,934942,8718,627219,8353,176270,6585,450949,8211,307723,1755,79330,2766,228393,2948,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3618698,2745,1432007,16520,811786,11123,778606,10527,663705,11465,114901,5350,33180,2495,27647,2186,5533,1106,620221,9992,601882,9785,526479,9692,75403,4894,18339,1971,15795,1799,2544,747,788292,14097,344671,10092,311256,9640,176500,6027,134756,7741,33415,2374,23082,1820,10333,1382,443621,9405,410531,8621,273585,8176,136946,6250,33090,2219,22387,1801,10703,1447,1398399,14825,545567,10021,319327,8807,123160,5653,196167,6965,226240,3378,146328,3718,79912,3805,852832,9497,515733,8630,254637,6774,261096,6756,337099,3539,213486,4358,123613,4377,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
