GEO_ID,B21007_001E,B21007_001M,B21007_002E,B21007_002M,B21007_003E,B21007_003M,B21007_004E,B21007_004M,B21007_005E,B21007_005M,B21007_006E,B21007_006M,B21007_007E,B21007_007M,B21007_008E,B21007_008M,B21007_009E,B21007_009M,B21007_010E,B21007_010M,B21007_011E,B21007_011M,B21007_012E,B21007_012M,B21007_013E,B21007_013M,B21007_014E,B21007_014M,B21007_015E,B21007_015M,B21007_016E,B21007_016M,B21007_017E,B21007_017M,B21007_018E,B21007_018M,B21007_019E,B21007_019M,B21007_020E,B21007_020M,B21007_021E,B21007_021M,B21007_022E,B21007_022M,B21007_023E,B21007_023M,B21007_024E,B21007_024M,B21007_025E,B21007_025M,B21007_026E,B21007_026M,B21007_027E,B21007_027M,B21007_028E,B21007_028M,B21007_029E,B21007_029M,B21007_030E,B21007_030M,B21007_031E,B21007_031M,B21007_032E,B21007_032M,B21007_033E,B21007_033M,B21007_034E,B21007_034M,B21007_035E,B21007_035M,B21007_036E,B21007_036M,B21007_037E,B21007_037M,B21007_038E,B21007_038M,B21007_039E,B21007_039M,B21007_040E,B21007_040M,B21007_041E,B21007_041M,B21007_042E,B21007_042M,B21007_043E,B21007_043M,B21007_044E,B21007_044M,B21007_045E,B21007_045M,B21007_046E,B21007_046M,B21007_047E,B21007_047M,B21007_048E,B21007_048M,B21007_049E,B21007_049M,B21007_050E,B21007_050M,B21007_051E,B21007_051M,B21007_052E,B21007_052M,B21007_053E,B21007_053M,B21007_054E,B21007_054M,B21007_055E,B21007_055M,B21007_056E,B21007_056M,B21007_057E,B21007_057M,B21007_058E,B21007_058M,B21007_059E,B21007_059M,B21007_060E,B21007_060M,B21007_061E,B21007_061M,NAME,B21007_001MA,B21007_001EA,B21007_002EA,B21007_002MA,B21007_003EA,B21007_003MA,B21007_004EA,B21007_004MA,B21007_005MA,B21007_005EA,B21007_006MA,B21007_006EA,B21007_007EA,B21007_007MA,B21007_008EA,B21007_008MA,B21007_009EA,B21007_009MA,B21007_010MA,B21007_010EA,B21007_011MA,B21007_011EA,B21007_012EA,B21007_012MA,B21007_013EA,B21007_013MA,B21007_014EA,B21007_014MA,B21007_015MA,B21007_015EA,B21007_016MA,B21007_016EA,B21007_017EA,B21007_017MA,B21007_018EA,B21007_018MA,B21007_019EA,B21007_019MA,B21007_020MA,B21007_020EA,B21007_021MA,B21007_021EA,B21007_022EA,B21007_022MA,B21007_023EA,B21007_023MA,B21007_024EA,B21007_024MA,B21007_025MA,B21007_025EA,B21007_026MA,B21007_026EA,B21007_027EA,B21007_027MA,B21007_028EA,B21007_028MA,B21007_029EA,B21007_029MA,B21007_030MA,B21007_030EA,B21007_031MA,B21007_031EA,B21007_032MA,B21007_032EA,B21007_033EA,B21007_033MA,B21007_034EA,B21007_034MA,B21007_035EA,B21007_035MA,B21007_036EA,B21007_036MA,B21007_037EA,B21007_037MA,B21007_038MA,B21007_038EA,B21007_039MA,B21007_039EA,B21007_040MA,B21007_040EA,B21007_041EA,B21007_041MA,B21007_042EA,B21007_042MA,B21007_043EA,B21007_043MA,B21007_044MA,B21007_044EA,B21007_045MA,B21007_045EA,B21007_046EA,B21007_046MA,B21007_047EA,B21007_047MA,B21007_048EA,B21007_048MA,B21007_049MA,B21007_049EA,B21007_050MA,B21007_050EA,B21007_051MA,B21007_051EA,B21007_052EA,B21007_052MA,B21007_053EA,B21007_053MA,B21007_054EA,B21007_054MA,B21007_055MA,B21007_055EA,B21007_056MA,B21007_056EA,B21007_057EA,B21007_057MA,B21007_058EA,B21007_058MA,B21007_059EA,B21007_059MA,B21007_060MA,B21007_060EA,B21007_061MA,B21007_061EA,state
0400000US37,7182275,4178,2039818,6440,63097,4332,9623,1741,1681,861,7942,1512,53474,4186,4745,1283,48729,4115,1976721,7583,479373,12056,44221,3799,435152,12182,1497348,13491,73025,5355,1424323,14496,2649885,6212,200144,7425,16392,1926,4935,1145,11457,1582,183752,7676,24573,2775,159179,7222,2449741,9052,350815,12167,90328,5140,260487,10458,2098926,13888,174014,6819,1924912,15097,1187997,3240,159392,5222,14576,1945,7195,1363,7381,1169,144816,5304,35396,2550,109420,4900,1028605,5668,124175,5987,51963,3170,72212,4666,904430,6110,153757,5312,750673,7268,1304575,3023,288629,6210,12407,1826,6827,1364,5580,1198,276222,5770,97147,3557,179075,5054,1015946,6184,118457,4676,62688,3686,55769,3424,897489,7583,311257,6956,586232,8687,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,520193,1209,169653,2133,7935,1377,572,312,124,113,448,276,7363,1384,347,231,7016,1299,161718,2322,28632,2580,2817,957,25815,2458,133086,2738,4542,1074,128544,2762,168112,1752,12704,1801,631,466,265,311,366,244,12073,1844,1546,543,10527,1725,155408,2353,10593,1382,3005,830,7588,1182,144815,2531,9709,1337,135106,2736,87398,812,12900,1154,1050,476,613,452,437,247,11850,1158,2303,597,9547,1077,74498,1430,4338,827,1875,620,2463,638,70160,1552,7958,1089,62202,1706,95030,701,21763,1236,1153,277,441,182,712,240,20610,1260,7086,1016,13524,1177,73267,1386,8893,1204,4279,779,4614,877,64374,1566,19189,1430,45185,1627,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8607777,2904,2390984,4647,56070,4198,7332,1337,1248,697,6084,1143,48738,3939,4339,960,44399,3803,2334914,5572,528199,12320,67761,4686,460438,11790,1806715,11363,99028,5073,1707687,10432,3060397,4813,209428,7199,20300,2067,6935,1157,13365,1813,189128,6591,19460,2176,169668,6328,2850969,9160,360583,9298,121937,4187,238646,8338,2490386,12501,215140,6998,2275246,12448,1517892,2589,187121,4985,16962,2084,7812,1327,9150,1512,170159,4839,40017,2824,130142,4342,1330771,5517,137992,4509,64318,3366,73674,3442,1192779,6586,184315,6256,1008464,8054,1638504,3332,380870,5448,17051,1480,7721,1123,9330,1289,363819,5393,132974,4246,230845,5100,1257634,5235,114827,4328,57777,3090,57050,3042,1142807,6069,379246,6985,763561,8697,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2768409,1861,843786,3402,29480,2556,3196,754,481,236,2715,737,26284,2463,3335,808,22949,2305,814306,4094,179746,5937,20770,2052,158976,6144,634560,6669,37848,2609,596712,7256,952184,3411,78405,3252,7837,1163,2510,620,5327,1046,70568,3017,11076,1306,59492,2723,873779,4556,121693,4538,40460,2519,81233,3668,752086,5203,80321,3438,671765,6044,455242,1918,72213,2536,7219,915,4032,748,3187,623,64994,2412,20643,1620,44351,2126,383029,3109,44892,2392,21462,1751,23430,1731,338137,3820,68740,2841,269397,4001,517197,1980,132206,3053,7923,1044,3991,737,3932,714,124283,3283,54884,2738,69399,3024,384991,3449,43190,2612,22988,2055,20202,1833,341801,3891,129343,3256,212458,4072,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2976997,1743,861110,3810,23475,2984,4612,1494,514,362,4098,1409,18863,2638,2263,801,16600,2405,837635,5032,208628,8219,21905,2776,186723,8038,629007,9478,33838,2770,595169,10109,1016801,3646,71028,3135,9485,1501,3501,914,5984,1255,61543,3104,9709,1528,51834,3047,945773,4424,135234,7449,40414,3121,94820,6225,810539,8074,70784,4696,739755,8196,526642,1974,72035,3283,6346,1178,2696,819,3650,897,65689,3166,16971,1846,48718,2749,454607,3818,55985,3997,20629,2557,35356,3475,398622,4785,59106,3453,339516,5670,572444,1872,154418,3949,6871,1243,4016,1061,2855,633,147547,3927,60723,2833,86824,3569,418026,4059,35816,2429,18945,1707,16871,2026,382210,4353,130709,3943,251501,4574,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9651910,2235,2611850,4595,56345,3499,6644,1334,1464,672,5180,1062,49701,3348,4204,1116,45497,3222,2555505,4860,489212,11161,57615,4010,431597,10917,2066293,11420,113905,5337,1952388,12300,3381309,4285,195549,5975,15931,1916,6019,1134,9912,1473,179618,5904,19916,1775,159702,5926,3185760,7222,330606,8416,109865,5714,220741,6246,2855154,9683,240470,6863,2614684,11967,1698337,2854,195865,5527,15019,1746,6444,1259,8575,1249,180846,5544,37582,2703,143264,5182,1502472,5543,140272,5917,60998,3887,79274,4231,1362200,7700,196460,5396,1165740,8919,1960414,2769,461850,5802,20497,1992,8789,1168,11708,1460,441353,6062,157343,4470,284010,5351,1498564,6150,142938,5420,70706,3612,72232,3630,1355626,6461,441418,7269,914208,6582,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,794461,830,222176,1490,3513,797,339,229,201,161,138,146,3174,804,290,281,2884,806,218663,1668,39277,3314,4216,923,35061,3077,179386,3634,10039,1880,169347,3814,284620,1475,15419,2044,799,463,363,316,436,349,14620,1958,1706,745,12914,1798,269201,2539,27941,2979,9836,1682,18105,2359,241260,3514,15410,1948,225850,4015,136145,900,13043,1238,605,419,297,346,308,244,12438,1155,3408,871,9030,1157,123102,1634,13601,1617,6684,1016,6917,1244,109501,1865,16838,2130,92663,2772,151520,740,36720,1976,1801,575,884,324,917,430,34919,1952,11374,1160,23545,1816,114800,2101,12909,1422,5820,1187,7089,1094,101891,2517,32599,1909,69292,2563,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3499305,3128,993168,4348,36930,3271,4522,1219,153,153,4369,1216,32408,2856,2335,759,30073,2763,956238,4540,228564,7811,19770,2461,208794,7708,727674,8928,36502,3708,691172,9074,1224323,4202,105711,5347,9773,1543,2379,684,7394,1361,95938,4922,11222,1689,84716,4802,1118612,5914,164337,7337,45565,3780,118772,6586,954275,8843,94265,4440,860010,10180,605198,2006,89191,4137,8073,1670,3592,1034,4481,1147,81118,4159,20079,2581,61039,3789,516007,4684,66286,4216,28694,2750,37592,2863,449721,5828,88310,3944,361411,6730,676616,1909,153856,4071,6920,1334,4011,977,2909,895,146936,4072,56252,2861,90684,3689,522760,4308,61461,3297,32520,2300,28941,2417,461299,4987,158397,5303,302902,5536,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,603237,1245,180019,1613,6020,1308,579,342,122,178,457,271,5441,1284,402,436,5039,1214,173999,2080,35134,2840,3538,1117,31596,2748,138865,2998,7687,1468,131178,3069,202119,1513,16813,1658,1321,543,529,385,792,385,15492,1653,2139,752,13353,1440,185306,2341,15804,1469,4884,1069,10920,1235,169502,2718,13399,1659,156103,2690,106771,1002,15661,1467,1137,402,547,303,590,290,14524,1453,3031,657,11493,1333,91110,1654,7526,1033,3342,712,4184,701,83584,1893,10528,1378,73056,1992,114328,761,28629,1537,1645,471,1051,382,594,328,26984,1527,10918,1172,16066,1390,85699,1473,9799,1279,4503,711,5296,1033,75900,1729,23398,1480,52502,2032,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4811628,3410,1378922,4872,38819,3551,5515,1237,491,297,5024,1189,33304,3434,3299,1148,30005,3225,1340103,5981,302438,11016,31996,2994,270442,10392,1037665,11477,58397,3753,979268,11717,1723761,5228,126447,6004,13041,1978,5271,1207,7770,1554,113406,6071,15490,2031,97916,5476,1597314,6881,235786,7378,78990,4436,156796,5741,1361528,8617,144489,4719,1217039,9310,815574,2695,106182,4855,10161,1671,5696,1379,4465,1063,96021,4402,23279,2175,72742,3717,709392,5658,92856,4740,47524,3575,45332,3284,616536,6635,120017,4769,496519,7041,893371,2925,196199,4381,10920,1521,5258,1075,5662,1064,185279,4587,77187,3180,108092,3882,697172,5012,78722,3124,44331,2409,34391,2699,618450,5354,228402,6260,390048,5918,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18490345,5833,6105126,8700,178947,9116,17786,2582,3297,1033,14489,2347,161161,8830,15622,2618,145539,7864,5926179,11585,1221819,22060,94133,5902,1127686,21234,4704360,26652,225650,8110,4478710,26570,6859392,9143,446079,11970,33003,3240,10468,2109,22535,2265,413076,12154,53161,3670,359915,11127,6413313,13098,869507,16397,179396,7559,690111,14819,5543806,17314,431498,10602,5112308,18750,2771680,4510,333327,7881,28955,2581,12599,1751,16356,1742,304372,7529,72357,3942,232015,7130,2438353,7845,292640,9281,120363,5700,172277,6991,2145713,11812,366075,7929,1779638,11269,2754147,4459,612603,7769,34481,2507,17436,1759,17045,1814,578122,7376,232954,6026,345168,7057,2141544,8034,285264,7613,148079,5619,137185,5555,1856280,10366,678683,9884,1177597,11199,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1929685,1479,746480,2383,15871,2180,2111,734,224,298,1887,683,13760,2108,1222,664,12538,1917,730609,3123,124026,6937,11149,1771,112877,6693,606583,7923,26365,2236,580218,7961,656894,2409,32920,2333,2561,756,917,464,1644,605,30359,2259,3861,1165,26498,1931,623974,3142,62010,5036,13321,1829,48689,4549,561964,5513,36322,2510,525642,6188,258390,1280,28938,1841,2549,751,1270,428,1279,623,26389,1821,5935,1077,20454,1729,229452,2236,16617,2116,6017,1446,10600,1495,212835,3031,30447,2656,182388,3104,267921,1231,65306,2458,2335,633,852,410,1483,480,62971,2425,25205,2002,37766,2320,202615,2757,15840,2035,7939,1423,7901,1232,186775,2956,58759,3349,128016,3106,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,479504,941,119961,1072,3216,838,286,200,41,69,245,192,2930,824,303,221,2627,748,116745,1400,23943,2088,3496,890,20447,1922,92802,2359,6273,1131,86529,2646,169834,1116,10903,1222,721,318,347,212,374,222,10182,1194,1292,434,8890,1175,158931,1563,14047,1772,5619,1073,8428,1201,144884,2226,12827,1675,132057,2347,94419,797,10455,1337,588,363,230,212,358,267,9867,1294,2399,542,7468,1113,83964,1457,5530,964,2706,663,2824,564,78434,1746,9840,1039,68594,1895,95290,650,22500,1087,1128,442,195,141,933,436,21372,1109,7984,901,13388,1083,72790,1244,6025,938,2827,673,3198,621,66765,1522,18921,1485,47844,1805,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6036166,4762,1769486,7340,83907,4722,5845,1521,325,233,5520,1548,78062,4664,4025,884,74037,4620,1685579,8801,284416,9535,25884,2802,258532,9561,1401163,10473,64155,4368,1337008,10444,2235024,5580,229597,7720,11948,1666,3622,987,8326,1565,217649,7782,14051,1733,203598,7508,2005427,9699,189510,8104,47681,3590,141829,7206,1815917,11490,124163,5818,1691754,11328,995496,3244,154263,4708,9686,1206,3668,795,6018,1037,144577,4648,22671,2083,121906,4300,841233,4735,68460,3695,27613,2559,40847,3076,772773,5587,103936,4987,668837,6529,1036160,3070,247583,4537,9251,1342,4781,988,4470,834,238332,4570,80991,3588,157341,4857,788577,5411,72763,3441,36794,2817,35969,2928,715814,5915,226042,6257,489772,6971,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5172897,3409,1547199,4788,51158,3862,5932,1204,1053,544,4879,1165,45226,3738,3831,1165,41395,3470,1496041,5877,278950,11320,28621,3213,250329,10153,1217091,11758,60051,4485,1157040,12097,1856265,3988,161758,6121,10319,1661,3870,942,6449,1253,151439,5760,17919,2091,133520,5619,1694507,7319,182393,7746,49709,3858,132684,6888,1512114,10156,116469,5807,1395645,11464,881610,1925,129469,4642,9698,1482,4024,837,5674,1159,119771,4287,28386,2346,91385,4254,752141,4628,69666,3920,29580,2778,40086,3163,682475,5958,96767,4703,585708,6994,887823,2079,236737,4463,10457,1288,5174,970,5283,984,226280,4736,86402,3469,139878,4443,651086,4786,59181,3633,31746,2607,27435,2524,591905,5641,189226,5462,402679,6070,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1426755,1304,367414,2273,11734,1697,1552,536,205,232,1347,489,10182,1678,618,354,9564,1565,355680,2560,88017,5188,13752,1936,74265,5075,267663,5700,19803,2318,247860,5837,486036,2695,36432,2681,4091,1065,1217,450,2874,986,32341,2339,4064,924,28277,2207,449604,3649,71899,4257,30143,2670,41756,3382,377705,5042,42359,2943,335346,5389,270746,1454,39289,2381,3786,829,2234,696,1552,605,35503,2306,13390,1619,22113,1854,231457,2493,31976,2343,17693,1613,14283,1840,199481,2875,47705,3115,151776,3429,302559,1429,72836,2485,3274,740,1878,569,1396,519,69562,2522,31115,2195,38447,2183,229723,2639,23493,2133,13563,1642,9930,1281,206230,2977,84739,3255,121491,3765,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4280536,2039,1210535,4387,27131,2607,4327,830,405,248,3922,893,22804,2484,1919,544,20885,2350,1183404,5142,232124,7147,21422,2255,210702,6997,951280,8602,46669,3495,904611,8564,1533078,4204,92666,4241,7159,1034,2551,600,4608,812,85507,3907,9029,1224,76478,3768,1440412,5680,138126,5628,42342,2849,95784,4606,1302286,7745,87503,4275,1214783,7999,742502,2034,90398,3010,7091,864,2970,661,4121,709,83307,2821,15657,1517,67650,2725,652104,3748,53670,3226,23336,2156,30334,2254,598434,3972,75854,3485,522580,4823,794421,1726,186799,2769,8443,1079,4253,715,4190,724,178356,2958,61601,2429,116755,3337,607622,3405,50982,2607,24838,1801,26144,1997,556640,3921,164300,4129,392340,4826,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,426441,1403,130642,1524,5882,1495,800,435,0,185,800,435,5082,1377,325,305,4757,1278,124760,1961,25451,2970,1853,699,23598,2791,99309,2963,4699,1554,94610,3044,144417,1580,11718,1635,1017,558,580,482,437,298,10701,1455,946,467,9755,1440,132699,2258,11829,1621,3009,793,8820,1493,120870,2623,9378,1406,111492,2868,78460,1076,10306,1206,912,493,439,287,473,403,9394,1132,1571,537,7823,1038,68154,1634,4955,1147,1960,699,2995,747,63199,2104,9654,1331,53545,2209,72922,1087,19328,1414,739,278,350,193,389,207,18589,1388,7965,1054,10624,1279,53594,1596,2788,796,1234,520,1554,517,50806,1696,17153,1424,33653,1774,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2790241,500,829503,2429,6401,1320,1732,700,313,247,1419,645,4669,1167,424,314,4245,1072,823102,2914,389376,10175,38326,3491,351050,9619,433726,10600,30215,3179,403511,10814,949180,2420,19479,2094,3436,941,971,529,2465,758,16043,1902,4670,945,11373,1769,929701,3352,364285,8334,93845,4567,270440,7415,565416,8504,80632,5117,484784,8860,436741,467,20091,1823,3538,801,1523,589,2015,587,16553,1529,6884,1118,9669,1197,416650,1909,167069,5453,71631,3974,95438,4001,249581,5142,70638,3917,178943,4712,574817,537,60083,2786,11002,1368,6019,1131,4983,1047,49081,2666,23848,2284,25233,1934,514734,2866,217055,5555,124511,5068,92544,3945,297679,5984,139801,4839,157878,5054,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
