GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001EA,C24020_001MA,C24020_002MA,C24020_002EA,C24020_003MA,C24020_003EA,C24020_004EA,C24020_004MA,C24020_005EA,C24020_005MA,C24020_006MA,C24020_006EA,C24020_007MA,C24020_007EA,C24020_008MA,C24020_008EA,C24020_009EA,C24020_009MA,C24020_010EA,C24020_010MA,C24020_011MA,C24020_011EA,C24020_012MA,C24020_012EA,C24020_013MA,C24020_013EA,C24020_014EA,C24020_014MA,C24020_015EA,C24020_015MA,C24020_016EA,C24020_016MA,C24020_017MA,C24020_017EA,C24020_018MA,C24020_018EA,C24020_019EA,C24020_019MA,C24020_020EA,C24020_020MA,C24020_021EA,C24020_021MA,C24020_022MA,C24020_022EA,C24020_023MA,C24020_023EA,C24020_024MA,C24020_024EA,C24020_025EA,C24020_025MA,C24020_026EA,C24020_026MA,C24020_027EA,C24020_027MA,C24020_028MA,C24020_028EA,C24020_029EA,C24020_029MA,C24020_030MA,C24020_030EA,C24020_031EA,C24020_031MA,C24020_032EA,C24020_032MA,C24020_033EA,C24020_033MA,C24020_034EA,C24020_034MA,C24020_035MA,C24020_035EA,C24020_036EA,C24020_036MA,C24020_037EA,C24020_037MA,C24020_038EA,C24020_038MA,C24020_039MA,C24020_039EA,C24020_040EA,C24020_040MA,C24020_041MA,C24020_041EA,C24020_042EA,C24020_042MA,C24020_043EA,C24020_043MA,C24020_044MA,C24020_044EA,C24020_045EA,C24020_045MA,C24020_046MA,C24020_046EA,C24020_047MA,C24020_047EA,C24020_048EA,C24020_048MA,C24020_049EA,C24020_049MA,C24020_050MA,C24020_050EA,C24020_051EA,C24020_051MA,C24020_052MA,C24020_052EA,C24020_053EA,C24020_053MA,C24020_054EA,C24020_054MA,C24020_055MA,C24020_055EA,C24020_056EA,C24020_056MA,C24020_057MA,C24020_057EA,C24020_058MA,C24020_058EA,C24020_059EA,C24020_059MA,C24020_060EA,C24020_060MA,C24020_061MA,C24020_061EA,C24020_062MA,C24020_062EA,C24020_063MA,C24020_063EA,C24020_064EA,C24020_064MA,C24020_065EA,C24020_065MA,C24020_066MA,C24020_066EA,C24020_067MA,C24020_067EA,C24020_068MA,C24020_068EA,C24020_069EA,C24020_069MA,C24020_070EA,C24020_070MA,C24020_071EA,C24020_071MA,C24020_072MA,C24020_072EA,C24020_073MA,C24020_073EA,state
0400000US34,2956043,18890,1692298,12436,702444,11045,365484,7826,259827,6680,105657,5031,172163,6040,103028,4801,52008,3502,17127,1780,113816,5688,16558,1569,30163,2252,39796,2895,27299,2686,50981,3129,37101,2636,13880,1673,220757,7915,11403,1801,64814,3225,27462,2582,37352,2789,64184,4733,61687,3555,18669,2161,300279,7766,187008,5828,113271,4972,212644,7188,3057,1072,116087,5166,93500,5315,256174,8469,100936,5693,102068,5372,53170,4495,1263745,12732,598477,11732,239915,7199,144054,5908,95861,4747,51958,3407,28910,2301,8026,1490,15022,1923,182085,7578,32717,3199,23072,1892,102715,5563,23581,1950,124519,5467,92404,4396,32115,2672,179493,7196,54264,3385,11665,1599,6350,1216,5315,991,35871,2830,29549,2968,48144,3584,410768,9087,112832,5680,297936,7611,6710,1221,557,341,2608,864,3545,948,68297,3983,42106,3511,10080,1428,16111,2409,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,603208,10531,340761,6995,120019,5193,52085,3162,41088,2817,10997,1710,30602,2607,10354,1464,13729,1766,6519,1200,25945,3197,4415,1179,4720,1141,12705,2166,4105,981,11387,2009,7362,1460,4025,1220,54218,3399,1801,731,18505,2012,8506,1329,9999,1516,13065,2312,14301,1736,6546,1414,50894,3382,30934,2881,19960,2359,69072,3742,5725,1389,39986,2705,23361,2101,46558,3901,20208,2580,18703,2633,7647,1446,262447,6948,118706,4874,43220,3164,30091,2696,13129,1450,9461,1329,4372,1018,2844,833,2245,576,41269,3134,7650,1330,4535,1047,25064,2637,4020,1079,24756,2668,18510,2484,6246,1053,44921,3643,11775,1843,2811,717,1812,621,999,527,11964,1865,6310,1309,12061,1805,86794,4628,24953,3056,61841,3707,2886,954,457,253,1324,596,1105,490,9140,1631,4998,1077,2931,1001,1211,641,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6366830,29774,3541318,21107,1326665,13324,631670,10876,441916,8049,189754,7578,252672,7443,132912,5056,91176,4863,28584,2892,321621,7882,42660,3375,68839,3702,115307,5096,94815,5583,120702,5394,90133,4585,30569,2744,571898,10746,28039,2754,168988,6305,78716,4829,90272,4151,166118,7676,153895,5009,54858,3835,636156,12439,380055,9679,256101,8194,479597,9763,10342,1804,283820,7791,185435,6447,527002,12346,214144,7837,224754,7935,88104,4867,2825512,18943,1347911,14860,495384,10362,301800,9081,193584,6640,82954,4508,43456,3507,13877,1946,25621,2551,493104,9308,94759,4271,63809,4564,255753,7621,78783,5766,276469,8363,201612,6887,74857,4458,512094,10850,170942,7242,40855,3662,18858,2179,21997,2674,75424,4446,76807,4865,148066,6664,826384,14297,239099,6992,587285,11400,14840,1724,1701,555,6776,1201,6363,1382,124283,5483,83685,4860,21217,2248,19381,2263,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2937517,22383,1636887,14942,569708,10422,275366,7918,206208,6858,69158,4501,136250,5166,66247,4009,52299,2918,17704,1943,106541,5001,25214,2424,12012,1510,44077,3574,25238,2647,51551,3648,37034,2423,14517,2503,200492,7479,8858,1735,58524,4005,25998,2688,32526,2761,52112,4690,65670,5166,15328,2116,271612,8929,172683,6859,98929,5825,286425,8701,17226,2538,142250,6384,126949,5083,308650,8860,164676,6119,89397,5429,54577,4175,1300630,13873,599853,9998,224541,5608,134842,4797,89699,4002,44417,3507,23246,2525,7390,1284,13781,1785,186762,6892,39645,3225,15975,2207,114050,5710,17092,1980,144133,5936,96635,5228,47498,3033,201758,8003,64167,4394,14613,1857,6409,1397,8204,1272,53663,4346,26131,2720,43184,3999,387805,8704,117144,5605,270661,6988,8248,1256,2253,701,2861,842,3134,841,102966,4930,78373,4334,11457,1710,13136,2148,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,267308,3939,159508,2992,55242,2528,32901,2141,26900,2027,6001,1249,8651,1170,2878,759,4348,854,1425,441,9449,1490,1582,532,1757,809,4132,875,1978,791,4241,766,3693,801,548,338,13877,1477,1191,665,3142,647,1113,352,2029,533,3894,921,4587,765,1063,390,22328,2016,15948,1646,6380,1106,38940,2395,4330,838,20778,1907,13832,1824,29121,2010,13627,1659,10637,1558,4857,836,107800,2710,45693,2456,16388,1707,9075,1218,7313,1426,2800,852,1761,782,400,240,639,303,14722,1759,4296,1065,1312,466,7682,1324,1432,574,11783,1756,8805,1616,2978,641,18892,1824,4743,1057,864,450,549,351,315,303,4644,950,2909,748,5732,999,36729,2458,9547,1531,27182,1961,1106,420,189,125,653,352,264,190,5380,886,4047,785,728,403,605,291,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3585745,20924,2033724,15049,704176,10749,362895,8863,268922,7778,93973,5127,163405,5091,75799,4192,71201,3402,16405,2092,119853,4512,24400,2186,19946,1835,50829,3110,24678,2388,58023,4033,44635,3239,13388,1811,214676,8291,11469,1696,64597,3844,30431,2774,34166,2686,46815,3765,73655,4717,18140,2217,339523,9024,205219,7639,134304,5152,292622,7255,7476,1625,143998,5816,141148,4697,482727,10604,274292,6854,120771,5119,87664,3998,1552021,13656,683942,10918,257397,7304,151760,6237,105637,4179,47569,3146,25645,2382,10375,1377,11549,1432,208985,5845,41726,2776,18571,2069,127377,4909,21311,2091,169991,5486,115390,4503,54601,3111,234467,8650,76258,4532,12842,2036,6918,1325,5924,1137,57314,4175,30487,2615,57566,4321,500909,9306,128730,5482,372179,8518,10306,1577,1725,638,4016,1061,4565,1150,122397,4919,86202,3971,12508,1770,23687,2080,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1224959,10313,703896,7626,218832,5174,108371,3903,84549,3706,23822,2038,44364,2858,20035,2052,19432,1556,4897,879,46403,2616,10698,1310,7503,1322,19395,1690,8807,1251,19694,1800,13414,1339,6280,1142,78720,3214,3337,646,23529,1861,10491,1137,13038,1765,17760,1645,26644,2064,7450,1250,111074,4274,64020,3311,47054,3149,149143,4979,7038,937,82491,3871,59614,3141,146127,4831,78171,3718,43288,2419,24668,1962,521063,7446,217918,5233,75525,3159,43599,2364,31926,2098,11906,1450,6387,1215,2710,672,2809,720,73135,3464,14446,1427,5919,950,46675,2870,6095,1049,57352,2870,36410,2381,20942,2002,90313,3776,27431,2087,4801,869,2385,612,2416,643,23816,1871,13214,1749,21051,2012,179897,5488,49737,3071,130160,4800,6010,1165,756,300,2159,615,3095,858,26925,2172,17929,1782,3898,896,5098,961,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1093437,11657,636238,9792,242154,6602,114807,5603,86438,4983,28369,2865,66319,4225,29892,2821,27900,2266,8527,1679,41006,2645,8840,1271,6290,1190,13450,1779,12426,1589,20022,1998,15760,1866,4262,886,71007,4607,2654,864,17354,2072,8557,1332,8797,1482,21597,3225,21595,2341,7807,1432,114972,5349,74599,4041,40373,3413,91730,5090,16033,2680,38603,2871,37094,3586,116375,5047,57121,3779,38107,3425,21147,2319,457199,8201,201188,6227,89974,4748,57685,3911,32289,2600,15962,1886,6855,1008,4557,975,4550,915,58895,3968,12891,2251,7417,1272,28658,2683,9929,1504,36357,3011,26014,2526,10343,1464,78218,4800,19118,1946,5021,1102,3397,1011,1624,499,20413,3200,8087,1549,25579,3200,146904,5356,42330,2997,104574,5143,6594,1486,3376,1026,1733,728,1485,605,24295,2828,18113,2489,2616,760,3566,933,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4076426,19605,2316878,14749,852204,12050,410815,8769,296470,8415,114345,4505,197558,6815,91277,4324,79987,3989,26294,2600,165072,5707,34568,2291,30400,2400,66007,3702,34097,2601,78759,4108,57925,3496,20834,2224,260601,7147,15564,2006,73334,3698,31001,2876,42333,2638,60542,4172,84976,3997,26185,2518,376977,7758,227961,6551,149016,5457,349559,8653,13203,1940,181042,6021,155314,5176,477537,9316,240961,7427,130743,5837,105833,4477,1759548,13933,800000,12012,284208,8454,172139,6518,112069,4714,59374,3308,30366,2223,11352,1234,17656,1781,247868,7770,50412,3193,25993,2236,146945,5462,24518,2166,208550,7116,137947,5592,70603,4316,274414,7484,88691,5044,15441,1451,6524,1093,8917,1331,62656,4066,36282,3533,71344,4586,571582,10642,150797,7108,420785,10043,12635,1660,3170,879,3471,838,5994,1246,100917,4377,66812,3243,11454,1664,22651,2337,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,338301,7350,188182,4810,66208,4079,29461,2152,22005,1857,7456,1355,14984,1985,6873,1440,6183,1087,1928,640,15084,2143,2443,723,2163,600,7102,1537,3376,877,6679,1019,4836,929,1843,638,31048,2729,888,378,8586,1155,4898,1012,3688,929,9468,1759,8137,1453,3969,1136,31810,2733,18261,2059,13549,1762,29012,3421,838,492,15781,2392,12393,2074,30104,3015,18384,2253,7822,1584,3898,1084,150119,4998,67676,3971,26844,2737,15930,2017,10914,1592,3205,812,1860,626,450,261,895,474,23728,2298,4857,1042,2881,1031,13891,1757,2099,695,13899,1882,11411,1716,2488,852,24201,2697,9130,1559,1567,743,624,474,943,523,5922,1090,2896,1031,4686,950,48085,3247,13736,1805,34349,3120,707,360,159,197,125,122,423,284,9450,1533,8098,1379,480,348,872,424,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1394654,14888,771990,10732,247798,8641,125146,5913,97742,5456,27404,2805,56096,3411,20946,1941,27472,2387,7678,1727,46496,3439,10663,1582,7349,1306,18736,2230,9748,1871,20060,2486,15344,1985,4716,1339,96078,5144,3272,982,29020,3008,13315,1953,15705,2026,26765,3166,29861,3534,7160,1925,125219,5696,77121,4042,48098,3451,130598,5559,5869,1697,66993,4595,57736,3719,172297,5842,99310,4831,42989,3361,29998,2972,622664,9051,271251,7849,95308,4475,58205,3558,37103,3162,18842,2635,9282,1547,3932,1188,5628,1352,87523,4654,13498,2026,7136,1371,60475,3792,6414,1441,69578,4043,44230,3730,25348,2414,90624,5022,24427,2718,7509,1818,3383,879,4126,1498,23250,2937,14747,1892,20691,2518,198668,6784,65627,4547,133041,5491,5129,1116,455,390,1712,742,2962,848,56992,3907,45047,3670,5248,1387,6697,1200,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,301843,5285,171333,2893,63944,2829,37807,2234,32337,2131,5470,1121,10110,1463,3914,990,3483,866,2713,741,11497,1677,3129,971,1439,573,4887,893,2042,646,4530,914,3718,814,812,433,16289,1902,801,425,4061,970,1260,515,2801,851,4258,1146,4700,874,2469,808,24682,2292,16642,1758,8040,1289,33476,2511,4875,729,16820,2038,11781,1467,32942,2811,16090,1718,11556,1593,5296,1140,130510,4169,56410,2250,21692,1758,13979,1409,7713,1108,2616,615,1229,441,781,375,606,290,16012,1677,4335,892,954,397,8940,1327,1783,603,16090,1622,11786,1488,4304,787,20452,2342,5419,1009,333,182,129,113,204,132,4943,1177,2669,758,7088,1305,45440,2517,11085,1504,34355,2173,1240,510,678,348,230,229,332,234,6968,1072,5331,929,528,238,1109,437,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1978970,15496,1111558,12034,368853,9225,179916,6088,137509,5580,42407,3598,74826,4009,33376,2948,33000,3073,8450,1313,76346,4826,15930,2353,9440,1311,32664,2415,18312,2305,37765,3015,26865,2569,10900,1811,122640,6053,5717,1311,38504,3718,17567,2199,20937,2600,30724,3872,37360,3062,10335,1677,195345,6964,121203,5312,74142,4387,176968,7078,6640,1253,89779,5174,80549,4509,247752,7289,126985,5603,70596,4242,50171,4312,867412,12084,371653,9099,129516,5926,78327,5078,51189,3783,22622,2188,12924,1515,3925,927,5773,1066,123648,6132,21564,2442,10925,1692,78855,4891,12304,1931,95867,4762,59320,3814,36547,2704,128502,5726,34303,3034,7207,1159,3454,888,3753,871,30565,3406,20802,2677,35625,2775,292024,8257,79531,4608,212493,6870,6057,1068,998,463,2522,782,2537,694,69176,4348,50731,3718,6504,1264,11941,1936,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8494886,34961,4970019,26913,1666527,21632,837556,16094,620726,13656,216830,6802,404432,11099,183483,8103,179567,7358,41382,3597,296731,10647,49534,3988,52293,3429,130828,6433,64076,5293,127808,5711,91780,5080,36028,3589,602125,14947,26933,3753,177545,6974,77076,5252,100469,5423,156740,8065,195746,8982,45161,3970,838460,15439,505254,11476,333206,10136,972010,19552,36574,3381,565326,15401,370110,11386,890897,15694,417650,10754,310062,9478,163185,8191,3524867,24625,1553594,21185,604193,13449,363925,10235,240268,8370,109999,6441,59635,4356,27011,2677,23353,2510,527380,12044,73335,4500,52895,3435,356743,9770,44407,3345,312022,9548,203150,7060,108872,5849,598603,14747,150541,8705,44844,3689,17742,2038,27102,3440,155306,6597,108997,6451,138915,6483,1171641,15835,352643,10051,818998,13664,28524,2829,4172,1042,11911,2019,12441,1829,172505,7470,114095,6392,32550,3407,25860,2941,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,845740,10859,531654,7067,215174,6511,105937,5090,76359,4311,29578,2657,55714,3492,29393,2378,21086,2501,5235,917,37639,2574,6673,1440,6067,1153,16512,1544,8387,1060,15884,1775,12951,1544,2933,803,46255,3597,2682,840,12746,1567,6295,1096,6451,1165,11823,2328,15347,2106,3657,899,94459,4779,58005,3779,36454,3041,86584,4814,2703,1100,49828,3644,34053,2967,89182,5302,45543,3637,28664,2716,14975,2045,314086,7289,135567,5586,56486,3164,33166,2439,23320,2225,10828,1457,5628,888,2052,517,3148,804,42474,3353,6074,1100,4417,926,25949,2647,6034,1312,25779,2510,17944,2340,7835,1378,40533,3595,11656,1811,2140,664,882,392,1258,562,10526,1661,7626,1442,8585,1371,113178,4384,31921,2673,81257,4002,3090,989,181,143,1130,618,1779,760,21718,2173,16109,1906,2727,732,2882,855,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,211044,3862,120301,2663,48425,2251,22335,1696,17989,1674,4346,683,11532,1478,4264,832,5515,1043,1753,379,11181,1190,2093,613,1184,496,4824,909,3080,653,3377,677,2454,586,923,382,13669,1648,610,399,2511,537,1160,385,1351,382,3626,855,5399,916,1523,582,15708,1380,10728,1203,4980,860,22111,2021,2180,496,12029,1733,7902,1033,20388,1788,11402,1207,5685,977,3301,732,90743,3011,45096,2579,17605,1791,11376,1257,6229,1140,4110,846,1555,475,1389,535,1166,399,15498,1436,3365,717,1437,686,9020,1020,1676,422,7883,1001,5166,785,2717,583,13671,1444,3635,828,362,176,195,142,167,118,3032,632,2313,563,4329,762,27230,1994,7528,1081,19702,1725,678,401,176,122,334,350,168,108,4068,799,3246,668,353,265,469,240,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
