GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001MA,B16008_001EA,B16008_002MA,B16008_002EA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005MA,B16008_005EA,B16008_006EA,B16008_006MA,B16008_007MA,B16008_007EA,B16008_008MA,B16008_008EA,B16008_009MA,B16008_009EA,B16008_010EA,B16008_010MA,B16008_011MA,B16008_011EA,B16008_012MA,B16008_012EA,B16008_013MA,B16008_013EA,B16008_014MA,B16008_014EA,B16008_015EA,B16008_015MA,B16008_016MA,B16008_016EA,B16008_017MA,B16008_017EA,B16008_018MA,B16008_018EA,B16008_019MA,B16008_019EA,B16008_020MA,B16008_020EA,B16008_021EA,B16008_021MA,B16008_022MA,B16008_022EA,B16008_023MA,B16008_023EA,B16008_024MA,B16008_024EA,B16008_025MA,B16008_025EA,B16008_026EA,B16008_026MA,B16008_027MA,B16008_027EA,B16008_028MA,B16008_028EA,B16008_029MA,B16008_029EA,B16008_030MA,B16008_030EA,B16008_031MA,B16008_031EA,B16008_032EA,B16008_032MA,B16008_033EA,B16008_033MA,B16008_034EA,B16008_034MA,B16008_035EA,B16008_035MA,B16008_036MA,B16008_036EA,B16008_037MA,B16008_037EA,B16008_038EA,B16008_038MA,B16008_039EA,B16008_039MA,B16008_040EA,B16008_040MA,B16008_041EA,B16008_041MA,B16008_042MA,B16008_042EA,B16008_043EA,B16008_043MA,B16008_044EA,B16008_044MA,B16008_045MA,B16008_045EA,B16008_046EA,B16008_046MA,B16008_047MA,B16008_047EA,B16008_048MA,B16008_048EA,B16008_049EA,B16008_049MA,B16008_050EA,B16008_050MA,B16008_051EA,B16008_051MA,B16008_052MA,B16008_052EA,B16008_053MA,B16008_053EA,state
0400000US18,6113177,2538,5812838,9279,1140979,4286,1041099,6210,60827,4039,46133,3364,14694,2350,39053,3742,28029,3131,11024,2072,4671859,8559,4503251,10111,95208,6531,75364,5492,19844,2397,73400,4671,62037,4635,11363,1650,300339,9106,107015,5968,7334,1560,5473,1357,845,507,789,485,56,96,1016,616,971,606,45,73,99681,5650,24288,2524,23904,2694,11178,1598,12726,1967,51489,3872,31886,3152,19603,2590,193324,8214,16949,2360,1617,661,10425,2014,7115,1640,3310,1303,4907,1509,2321,756,2586,1267,176375,7730,20560,2800,91851,5680,21687,3581,70164,5035,63964,4704,30825,3399,33139,3248,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878189,2164,2741789,6292,514441,3104,473754,3913,27920,2322,21763,2390,6157,1274,12767,1845,9031,1636,3736,963,2227348,5630,2168752,5710,35969,3097,29101,2613,6868,1578,22627,2664,19372,2352,3255,827,136400,5790,52837,3559,3809,1083,2568,812,559,371,492,315,67,92,682,559,421,464,261,335,49028,3358,13799,1761,12981,2256,5872,1865,7109,1200,22248,1882,13066,1720,9182,1242,83563,5014,8419,1462,966,546,3279,827,2518,672,761,435,4174,946,2045,705,2129,707,75144,4358,9753,1899,31992,2520,6471,1541,25521,2444,33399,2893,14621,2024,18778,2250,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2684487,1807,2499477,5950,507760,2507,446275,4588,49333,3358,41450,3026,7883,1643,12152,1755,10085,1744,2067,806,1991717,5700,1911030,6577,57841,3838,47842,3257,9999,1973,22846,2280,20355,2192,2491,622,185010,5801,67371,3973,2832,954,1661,652,787,594,423,397,364,450,384,215,330,177,54,86,64539,3761,14745,1951,22322,3221,10412,1898,11910,2175,27472,2283,16791,1831,10681,1517,117639,6153,9267,1555,362,303,5734,1197,4038,1041,1696,686,3171,990,1603,654,1568,727,108372,5377,10090,1752,65527,3952,14381,2124,51146,3600,32755,3211,14716,2079,18039,2385,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4103742,1986,3968397,6019,724698,3187,691038,4305,19760,1951,14969,1850,4791,965,13900,2437,11253,2148,2647,973,3243699,5247,3184534,5830,33436,2643,26468,2212,6968,1295,25729,2789,21732,2640,3997,834,135345,6303,49861,3696,5312,1228,3875,1066,190,190,190,190,0,181,1247,596,982,548,265,244,44549,3415,11315,1863,9440,1740,5507,1111,3933,1175,23794,2497,15239,2040,8555,1209,85484,5766,11296,2078,2124,1355,4775,1727,3205,1316,1570,1086,4397,1271,2604,921,1793,653,74188,4813,11389,1812,35392,3678,5746,1320,29646,3212,27407,2745,12621,1870,14786,2209,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4292613,2663,4124985,6619,800282,3010,760069,3842,23140,2517,18541,2242,4599,1241,17073,2243,15096,2249,1977,624,3324703,5774,3141266,8886,53403,4374,43701,3953,9702,1502,130034,5880,110140,5389,19894,2474,167628,6566,67737,4079,2662,855,1829,828,338,281,177,210,161,222,495,232,396,244,99,148,65075,3974,13653,2084,20729,2678,11974,2118,8755,1584,30693,2558,15691,1988,15002,1748,99891,6846,6900,1457,910,501,3824,1121,2869,945,955,466,2166,781,1539,630,627,503,92991,6268,13480,2406,51867,4939,12194,2123,39673,3985,27644,3523,12796,2021,14848,2671,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1263002,939,1216417,3533,194996,1553,184699,2815,3235,1518,2986,1481,249,250,7062,1983,6438,1964,624,295,1021421,3316,969623,4856,7760,1701,6805,1669,955,333,44038,3318,36868,3186,7170,1328,46585,3428,25048,2623,2007,667,993,497,0,155,0,155,0,155,1014,545,789,535,225,211,23041,2409,10719,1418,612,393,493,428,119,141,11710,2049,6412,1300,5298,1556,21537,2999,2794,926,742,440,57,101,57,101,0,155,1995,893,1271,813,724,347,18743,2509,6855,1166,942,538,508,384,434,268,10946,1903,5453,1196,5493,1318,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5519938,1612,4687239,14575,926596,5099,796138,6088,68580,3835,55767,3764,12813,2079,61878,4251,52742,4208,9136,1484,3760643,12651,3593078,12732,85617,4916,74125,4423,11492,1822,81948,4501,71351,4441,10597,1897,832699,14609,391507,9823,14420,1906,8039,1366,1197,529,1006,484,191,176,5184,1261,4975,1239,209,177,377087,9819,98879,5679,57480,4156,32883,3126,24597,2534,220728,7133,145126,6040,75602,4726,441192,13311,37294,4736,6570,1637,14677,3141,9380,2236,5297,1906,16047,2663,10559,2381,5488,1177,403898,10993,67284,5727,166429,7769,41039,4224,125390,7557,170185,7520,95753,5786,74432,5647,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6282285,988,5292844,16185,980335,4219,799877,8302,95197,4346,79824,4418,15373,2333,85261,5241,74454,5267,10807,2027,4312509,14869,3901295,17291,223627,7613,154933,6426,68694,4179,187587,7526,166428,6694,21159,2097,989441,16176,508779,13084,18418,2218,8178,1426,2792,850,2251,816,541,307,7448,1621,5781,1484,1667,863,490361,12479,107043,4460,75648,5073,35958,3781,39690,3115,307670,9620,158782,7070,148888,5904,480662,13277,38643,3523,3794,1027,11690,2036,7014,1522,4676,1511,23159,3196,14201,2416,8958,1990,442019,12172,58774,4339,117490,6766,28969,3122,88521,5886,265755,9578,114383,6037,151372,8190,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9311715,1749,8710690,11034,1646831,4056,1497198,7256,69092,3971,54798,3664,14294,1604,80541,5486,69300,5454,11241,1514,7063859,10285,6810096,12666,114945,4667,92429,4389,22516,2112,138818,6221,119617,5486,19201,1885,601025,10909,301926,7352,19532,1936,10414,1426,1405,744,1296,719,109,143,7713,1398,6545,1272,1168,490,282394,7164,73339,3920,21545,2238,12572,1927,8973,1490,187510,6108,107682,4548,79828,4009,299099,9820,29615,3250,4232,991,6351,1283,5174,1243,1177,472,19032,2834,10952,2030,8080,1857,269484,8119,40168,3144,70946,4921,18785,2543,52161,4033,158370,6865,67634,4811,90736,5635,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5031558,1721,4646507,10338,892013,3921,788451,5772,48090,2919,35185,2811,12905,1700,55472,3877,43425,3529,12047,1636,3754494,9022,3621785,9589,56006,3892,47201,3409,8805,1751,76703,3882,65765,3737,10938,1258,385051,10482,181148,7017,14222,1499,8348,1162,1194,568,1084,558,110,134,4680,1004,3526,943,1154,513,166926,6663,37771,3106,17146,1969,9370,1688,7776,1361,112009,5750,61077,4178,50932,3791,203903,9548,23984,3261,2868,871,5938,1415,4556,1317,1382,564,15178,2596,8928,1931,6250,1377,179919,7671,21604,2460,65787,3894,13114,1873,52673,3976,92528,5635,44881,3271,47647,4605,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
