GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001EA,B18105_001MA,B18105_002MA,B18105_002EA,B18105_003MA,B18105_003EA,B18105_004EA,B18105_004MA,B18105_005EA,B18105_005MA,B18105_006EA,B18105_006MA,B18105_007MA,B18105_007EA,B18105_008MA,B18105_008EA,B18105_009EA,B18105_009MA,B18105_010MA,B18105_010EA,B18105_011EA,B18105_011MA,B18105_012EA,B18105_012MA,B18105_013MA,B18105_013EA,B18105_014EA,B18105_014MA,B18105_015EA,B18105_015MA,B18105_016EA,B18105_016MA,B18105_017EA,B18105_017MA,B18105_018MA,B18105_018EA,B18105_019MA,B18105_019EA,B18105_020EA,B18105_020MA,B18105_021EA,B18105_021MA,B18105_022EA,B18105_022MA,B18105_023EA,B18105_023MA,B18105_024EA,B18105_024MA,B18105_025EA,B18105_025MA,B18105_026EA,B18105_026MA,B18105_027EA,B18105_027MA,B18105_028EA,B18105_028MA,B18105_029MA,B18105_029EA,B18105_030MA,B18105_030EA,B18105_031EA,B18105_031MA,B18105_032EA,B18105_032MA,B18105_033EA,B18105_033MA,state
0400000US42,11840999,2380,5729905,3883,1028667,2612,8434,1612,1020233,3229,1385761,3346,22371,2681,1363390,4467,2472150,4042,163794,5682,2308356,6859,485309,1641,60524,3040,424785,2964,358018,1905,87933,3311,270085,2782,6111094,3717,984006,2218,6980,1279,977026,2502,1401908,2940,20882,2352,1381026,3471,2608093,3538,213078,6209,2395015,6509,563099,1822,90554,3429,472545,4044,553988,2803,188427,4967,365561,5076,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,978748,1179,469291,1432,81809,942,332,236,81477,981,120692,1412,1584,695,119108,1553,202370,1196,12739,2099,189631,2477,37501,441,3423,730,34078,727,26919,556,6761,866,20158,990,509457,1360,78719,779,724,543,77995,900,125156,1084,1841,655,123315,1266,218482,1160,16828,2002,201654,2329,43441,455,5816,1038,37625,1137,43659,747,14267,1293,29392,1337,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4328634,3012,2065299,4304,398007,2541,3150,684,394857,2524,501223,3856,8125,1473,493098,4125,869971,3262,78778,4569,791193,5291,191521,1633,31836,2531,159685,2594,104577,1451,30699,2107,73878,2331,2263335,3588,385478,2176,2274,827,383204,2302,537789,2571,7996,1758,529793,3323,959550,3150,105787,5038,853763,5666,221863,1605,41945,2729,179918,2751,158655,1612,62034,2812,96621,3393,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,757742,1331,377903,1907,73853,1308,723,297,73130,1414,96912,1367,1762,759,95150,1525,155182,1276,9416,1236,145766,1957,29913,437,3425,657,26488,773,22043,560,6389,799,15654,926,379839,1898,70497,1434,404,284,70093,1423,93152,1480,1244,648,91908,1608,153818,1229,10233,1254,143585,1548,31119,318,4091,782,27028,844,31253,625,8329,973,22924,1106,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5954606,3175,2869253,4472,556513,3390,5381,1321,551132,3613,698954,3751,12616,2033,686338,4201,1222169,4090,123944,4861,1098225,5998,249779,1589,44921,2370,204858,2664,141838,1264,44302,2145,97536,2101,3085353,4058,533713,3540,3288,882,530425,3640,732454,3064,13229,1840,719225,3432,1317432,3686,150901,4909,1166531,5521,281909,1770,58754,2928,223155,3251,219845,1926,90516,3216,129329,3789,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23651651,5777,11587653,9761,2574460,5030,20021,2447,2554439,5305,3104687,7047,44778,4451,3059909,8354,4686524,8078,318271,9633,4368253,12013,762433,2893,128130,4404,634303,5297,459549,3564,144170,4678,315379,5318,12063998,8588,2464570,5432,15161,2440,2449409,5640,3122178,5887,42801,3715,3079377,6649,4945085,5303,401825,10413,4543260,11361,864390,3641,174178,5510,690212,5822,667775,3469,280069,5745,387706,6094,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2571076,1663,1282956,2499,320686,1600,1931,822,318755,1730,381495,1957,3823,1039,377672,2259,457573,2096,22905,2304,434668,2793,73142,754,9272,1347,63870,1582,50060,671,13017,1296,37043,1364,1288120,2161,305401,1875,2184,784,303217,2096,380040,1447,4642,981,375398,1820,457960,1373,30059,2700,427901,2856,80260,779,12363,1405,67897,1472,64459,847,20972,1844,43487,1829,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588917,922,289887,1138,47829,680,183,129,47646,707,68833,835,1077,383,67756,898,129701,935,8657,1081,121044,1177,27055,400,3186,768,23869,794,16469,399,4128,675,12341,692,299030,1020,44723,588,197,159,44526,594,67787,782,635,260,67152,805,134754,799,9267,1143,125487,1419,28472,329,2854,530,25618,624,23294,406,7738,933,15556,866,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7466435,4937,3591056,6909,686642,4345,3457,1038,683185,4483,906135,5502,10707,1448,895428,5683,1546425,5028,87156,4851,1459269,7237,284939,2002,36756,2462,248183,3370,166915,1964,43722,2631,123193,2909,3875379,5792,658172,3869,3220,901,654952,4183,948628,4720,13301,2148,935327,4886,1684273,4538,115296,5297,1568977,6319,326865,2239,51989,3208,274876,3694,257441,2501,94007,3885,163434,4413,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6352105,3466,3135292,4120,586235,2489,2107,771,584128,2488,794360,3490,10707,1971,783653,3758,1352096,3252,80165,4618,1271931,5403,249386,1365,27144,2172,222242,2389,153215,1261,41107,2094,112108,2145,3216813,2817,556387,2208,2651,969,553736,2386,789275,3020,13377,1989,775898,3788,1385924,2889,102000,4737,1283924,5820,270297,1490,42966,2855,227331,3349,214930,1504,75069,3427,139861,3162,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721249,1842,839716,2943,140798,1699,1626,604,139172,1890,191469,1663,5190,1326,186279,2022,371888,2014,50262,3358,321626,3714,84299,625,17966,1717,66333,1765,51262,965,15507,1423,35755,1506,881533,3257,136919,1913,1344,449,135575,1845,192722,1862,5080,1161,187642,2170,384894,2073,53973,3311,330921,3490,90113,624,20748,1640,69365,1798,76885,981,32700,1705,44185,1868,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5300850,2214,2613221,3494,494461,2353,3431,1096,491030,2489,634308,2919,6989,1245,627319,3011,1131937,3046,65549,3756,1066388,4701,206749,931,21088,1603,185661,1721,145766,1148,36316,2058,109450,2055,2687629,3066,469580,2036,2755,814,466825,2116,632413,2792,7545,1245,624868,3170,1143730,2988,77334,3590,1066396,4624,227773,1167,30159,1946,197614,2281,214133,1551,66988,2667,147145,2782,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529066,1362,266750,2033,50544,1535,381,284,50163,1535,69999,1141,1087,654,68912,1311,111805,1240,5673,1027,106132,1496,21292,585,2535,594,18757,803,13110,686,3913,695,9197,1008,262316,1802,47572,1285,238,196,47334,1329,65059,1278,994,509,64065,1342,111165,1235,8280,1283,102885,1730,21961,723,3387,730,18574,984,16559,673,5754,907,10805,949,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3432408,699,1630027,2439,328659,2058,3322,1002,325337,2307,407565,1698,9853,2046,397712,2368,643456,1745,80774,3791,562682,4347,151442,1097,33229,2557,118213,2599,98905,1024,37770,2101,61135,2142,1802381,2264,310717,1963,4084,1123,306633,2290,424692,1800,8166,1707,416526,2599,742502,1902,107552,4789,634950,5022,183338,722,53940,2473,129398,2503,141132,932,77017,3081,64115,2938,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4440095,3391,2120828,4546,418804,3392,3788,844,415016,3282,515285,4113,13292,2111,501993,4609,893904,4010,104208,4382,789696,6176,182829,1529,36478,2233,146351,2556,110006,1552,36439,2108,73567,2405,2319267,4000,402593,2457,3012,1027,399581,2608,552836,3241,10454,1802,542382,3314,975310,3279,125709,4954,849601,5522,216229,1618,50559,2975,165670,3083,172299,1387,78191,2923,94108,3059,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,655012,1972,334868,2286,69170,1318,154,124,69016,1312,88129,1832,1087,573,87042,1815,147966,1871,9391,1262,138575,2053,20319,611,2604,695,17715,887,9284,529,3091,805,6193,712,320144,1630,63968,1135,201,165,63767,1133,86191,1324,1416,686,84775,1491,138660,1169,9178,1538,129482,1822,19776,749,4170,912,15606,966,11549,812,4585,858,6964,831,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6006067,2260,2945216,2865,603830,1819,4345,1186,599485,2321,743827,2634,9645,1615,734182,3215,1157439,2616,80323,4719,1077116,5365,262628,1115,34203,2346,228425,2674,177492,988,44591,2604,132901,2753,3060851,2585,575963,1635,3785,1057,572178,1934,733330,1785,10895,1916,722435,2621,1232098,1868,92679,5387,1139419,5898,293306,1250,44607,2550,248699,2534,226154,1305,77979,3263,148175,3380,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2704664,2589,1315604,4108,266984,2978,2986,965,263998,2987,321030,2965,6717,1199,314313,3100,537819,2795,60308,3438,477511,4019,116970,1402,21711,1713,95259,1779,72801,1081,23148,1756,49653,1920,1389060,3357,250790,2483,1601,642,249189,2595,329529,2523,6407,1134,323122,2597,572987,2635,71415,3447,501572,4044,132332,1552,29426,2267,102906,2511,103422,1336,40783,1995,62639,2416,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
