GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001EA,B19037A_001MA,B19037A_002EA,B19037A_002MA,B19037A_003MA,B19037A_003EA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007EA,B19037A_007MA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011EA,B19037A_011MA,B19037A_012EA,B19037A_012MA,B19037A_013EA,B19037A_013MA,B19037A_014MA,B19037A_014EA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017EA,B19037A_017MA,B19037A_018EA,B19037A_018MA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022EA,B19037A_022MA,B19037A_023MA,B19037A_023EA,B19037A_024EA,B19037A_024MA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029EA,B19037A_029MA,B19037A_030MA,B19037A_030EA,B19037A_031MA,B19037A_031EA,B19037A_032MA,B19037A_032EA,B19037A_033EA,B19037A_033MA,B19037A_034EA,B19037A_034MA,B19037A_035EA,B19037A_035MA,B19037A_036MA,B19037A_036EA,B19037A_037MA,B19037A_037EA,B19037A_038MA,B19037A_038EA,B19037A_039EA,B19037A_039MA,B19037A_040EA,B19037A_040MA,B19037A_041MA,B19037A_041EA,B19037A_042MA,B19037A_042EA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045EA,B19037A_045MA,B19037A_046EA,B19037A_046MA,B19037A_047MA,B19037A_047EA,B19037A_048EA,B19037A_048MA,B19037A_049MA,B19037A_049EA,B19037A_050EA,B19037A_050MA,B19037A_051EA,B19037A_051MA,B19037A_052MA,B19037A_052EA,B19037A_053EA,B19037A_053MA,B19037A_054EA,B19037A_054MA,B19037A_055EA,B19037A_055MA,B19037A_056EA,B19037A_056MA,B19037A_057EA,B19037A_057MA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060EA,B19037A_060MA,B19037A_061EA,B19037A_061MA,B19037A_062EA,B19037A_062MA,B19037A_063MA,B19037A_063EA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066EA,B19037A_066MA,B19037A_067EA,B19037A_067MA,B19037A_068EA,B19037A_068MA,B19037A_069MA,B19037A_069EA,state
0400000US18,2146849,9528,94623,4370,19364,2174,9574,1698,10069,1826,8294,1330,7439,1224,6313,1142,7060,1522,5725,1123,4672,1165,6624,1313,5253,1178,2395,719,1115,536,516,347,86,116,124,204,674744,6663,38428,2829,27037,2422,24621,2393,30622,2791,29598,2225,39098,2614,36048,2684,38428,2781,34128,3554,58143,3812,90096,4613,106688,4278,61266,3183,27117,2676,19701,2175,13725,1665,864149,6146,48595,2769,33516,2662,34406,2513,35406,2794,38648,2768,39759,2277,39746,3011,45125,2727,36781,2914,72965,3572,108939,3908,131920,4317,81372,3986,45415,3396,39171,2806,32385,2178,513333,4697,27456,2256,42725,2986,49507,2716,51093,3180,43068,2277,40567,2703,36273,2218,31751,2083,28827,2200,43134,2549,42404,2787,35926,2307,16781,1774,8552,1206,7751,1140,7518,961,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1155028,5889,63413,2971,11777,1553,6236,1240,5625,993,7274,1389,6947,1214,3348,727,3944,786,3036,765,1896,605,4765,985,4273,1102,2845,884,1209,494,167,142,0,151,71,82,355762,4257,17649,1954,10431,1572,10845,1517,14950,1762,16611,1697,17693,1674,17354,1689,21386,2104,16171,1649,34715,2187,50555,2932,62494,2956,32523,2349,15371,1734,9531,1273,7483,1236,446643,4069,22571,1865,17245,1608,13635,1570,17129,1597,20350,1766,19977,1702,18794,1899,21444,2309,17033,1393,43576,2723,55206,2913,66786,2743,44989,2756,25497,1773,22831,2112,19580,1547,289210,2614,17779,1722,27624,1695,27960,1899,27465,2029,22269,1833,22155,1672,17163,1364,16137,1255,13854,1286,22352,1728,24484,1794,23168,1586,11942,1208,5233,926,4929,788,4696,757,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,982119,5617,52285,2785,9358,1409,4468,1007,5355,1492,5125,825,3791,826,4337,928,2922,749,3734,863,2421,694,4596,1088,3222,883,1749,604,1035,638,0,165,158,217,14,24,315322,4247,13843,1757,11112,1731,12023,1954,14980,1802,16204,1784,15134,1942,18775,1990,16527,1816,16386,1973,33193,2419,40067,2707,43748,2766,30417,2369,13368,1916,9958,1359,9587,1344,382335,3885,19484,1504,15447,1468,13003,1443,15508,1694,15565,1821,17759,1997,16689,1775,16586,1995,14433,1836,32129,2460,43550,2691,57497,2906,38139,2415,24976,1923,21069,1912,20501,1748,232177,2969,12640,1436,20133,1826,21235,1853,21297,1461,16995,1421,17546,1539,15003,1589,11699,1327,13177,1460,19165,1443,21096,1469,17376,1383,10128,1105,4772,695,4168,730,5747,981,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1522463,8221,64239,3872,13634,1804,6886,1408,6474,1431,6424,1354,4935,1304,5355,1341,4104,926,4221,989,2405,939,3281,982,3719,1072,2284,684,373,218,104,173,40,71,0,181,479513,5672,42653,3224,22919,2384,21056,1964,27887,2640,25194,2524,28040,2472,23773,2817,24124,2120,22230,2295,39264,2478,57781,3013,65469,4390,39870,2813,17159,1813,12435,1896,9659,1396,611821,5200,56116,3541,33000,2464,30223,2448,32423,2188,30229,2477,30949,2840,26806,2249,28086,2670,26742,2387,48200,3049,65451,3113,79371,3662,50008,3125,29259,2264,23246,1629,21712,1939,366890,3590,34825,2392,44764,2669,41412,2683,31778,1978,28257,2224,25775,1949,23108,1859,20503,1609,16979,1527,25544,1963,25627,1774,22801,1742,12147,1127,4573,939,4549,789,4248,769,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137010,7991,50334,3374,10152,1646,4626,1272,4728,1385,5012,1307,2719,977,3491,928,2071,724,2487,810,1644,644,4572,1134,3353,912,3496,1240,1386,831,381,335,216,163,0,193,361795,5615,21714,2489,13698,1794,11963,1903,14985,1999,15774,2102,16812,2516,14913,2011,18652,2346,16713,1997,26812,2495,45169,3275,55807,4035,36744,2857,22214,2450,17031,1812,12794,1552,446170,5136,29136,2924,20826,2371,18139,1982,17760,1948,16333,2177,20295,2162,15818,1745,17643,1772,16972,2116,34695,3203,45773,3211,62398,3316,46134,2893,27590,2599,27256,2271,29402,2371,278711,3738,19872,1943,28192,2024,26446,2401,27461,2408,20088,1922,20098,1849,15249,1502,15589,1809,12491,1357,20189,1691,21637,1861,22210,1997,11440,1334,4583,869,5611,980,7555,1119,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,535329,4183,17039,1991,2461,764,1434,533,1864,662,1809,760,1170,499,2373,779,1348,473,867,491,197,135,1563,602,1109,551,434,346,118,141,0,155,32,59,260,264,148053,3194,9702,1448,6524,1397,6433,1036,7047,1273,6939,1152,10064,1437,8522,1645,8701,1605,6455,992,16106,1851,17880,1784,22189,2195,11090,1242,4013,777,4139,935,2249,589,230450,3041,15728,1759,11167,1629,10611,1368,9165,1186,10573,1511,11814,1459,10467,1465,10909,1491,9904,1222,20499,1718,27168,2040,30849,2032,22212,1768,12231,1262,7796,1092,9357,1318,139787,2055,9846,1278,15146,1237,12314,1153,13612,1531,11936,1220,10122,1404,8701,882,7192,919,6133,970,11271,1490,11670,1341,9975,1149,4876,875,2185,594,1909,498,2899,604,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1337133,6938,32871,3140,3612,918,2584,878,1855,716,3715,1100,3104,900,2153,733,1259,677,2291,1069,1204,470,2901,812,2974,882,3246,1047,1241,524,362,178,251,208,119,189,394567,5536,10071,1391,7579,1424,7277,1306,8445,1404,7546,1374,10628,1732,11416,1718,14036,1890,13963,1880,30312,2537,43949,3679,65382,3433,56261,3414,36940,2449,40982,2842,29780,2278,566548,4693,19679,1908,13238,1609,12409,1694,10938,1622,11896,1482,12521,1679,14610,1629,15964,1679,14464,1759,33445,2461,51175,2551,74078,3327,73311,3529,54895,2828,70610,3194,83315,2930,343147,3412,15920,1649,19527,1725,22072,1971,24191,1788,19845,1802,19565,1874,18023,1652,15847,1454,13208,1379,26016,2070,32549,1847,39345,2587,24717,2012,14699,1474,16830,1660,20793,1621,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2116175,10642,49171,2860,9630,1359,3786,893,3617,981,3071,960,2394,691,2761,868,2918,938,1819,536,1892,567,3544,974,4653,1215,5105,1051,2128,669,904,568,526,308,423,365,616067,7176,29807,3129,15938,1863,16524,2141,16342,2175,18353,2303,18246,2315,21039,2461,21147,2402,20247,2612,43178,3890,63957,4571,92367,4196,77909,4069,52146,3185,53012,3679,55855,2912,905868,6690,45328,3023,29638,2356,23476,2403,25580,2439,20216,2092,27527,2637,25117,2316,26874,2761,28600,2485,56677,3901,89774,4016,125590,5060,108974,4746,74945,3462,97074,4071,100478,4083,545069,5257,38106,2833,49931,2905,48039,3665,44173,2808,33785,2419,32247,2423,29037,2294,25146,2038,21908,2366,38435,2741,45428,2364,51234,2975,30950,2222,17538,1723,17516,1828,21596,2060,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3128688,10327,117481,4579,26244,2530,12793,1651,11670,1509,11507,1453,10317,1692,7909,1356,6554,1356,6167,1404,4326,1002,6219,1027,7308,1442,4487,1022,1192,462,232,205,294,228,262,235,888833,6734,53799,3565,37432,3207,41173,3142,40708,2758,42357,3026,45182,3178,43439,3206,48125,3254,42567,2641,81729,3547,105364,4449,127239,3797,79267,3186,41666,2344,34492,2437,24294,1810,1310152,7890,78915,3711,52280,2426,50228,3183,52731,2566,51479,2834,60968,3298,60752,3036,60705,3060,51828,2863,114385,3657,149352,5040,189748,4780,129336,4958,74002,3010,71223,3627,62220,2881,812222,5124,46284,2393,66492,3368,72822,3079,74428,3621,67904,3430,61407,2647,58930,2923,47823,2455,42819,2178,71169,3110,69885,2754,62264,2409,31010,1980,13588,1503,12239,1169,13158,1349,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1890081,6150,74036,3375,10991,1624,6265,1145,6151,1107,7367,1355,5205,968,6115,1009,4368,942,5131,1162,3918,804,5808,890,5441,986,4431,1085,1492,654,779,476,388,269,186,147,600749,5899,19891,1887,15088,1740,15431,1712,18379,1811,20262,1781,25883,2162,23704,2158,29127,2639,27682,2240,48634,2505,83268,3592,106351,3484,72695,3858,34961,2655,33249,2361,26144,1976,770694,4266,30978,2005,21906,2189,21847,1891,21952,1827,23225,1924,26490,1979,30723,2128,30799,2085,28712,1829,62854,2751,87039,3504,123755,3105,90856,3007,54947,2793,54947,2935,59664,3123,444602,3688,28393,1750,38868,2045,38789,2072,36813,2211,32116,1991,31510,1838,26603,1907,25886,1766,21647,1585,36930,2497,39869,2100,40577,2359,19594,1594,10277,991,7822,824,8908,1046,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,686848,6057,25683,2802,7670,1689,2083,806,1993,863,2001,849,1670,675,1662,647,1540,716,2150,946,1089,641,1820,756,977,441,607,370,116,144,157,209,88,113,60,110,201690,5031,12748,1849,9250,1905,8979,1614,9522,1556,8968,1675,12206,1816,10126,1675,10851,1932,10243,1886,18957,2183,26423,2926,28720,2946,16761,2005,7012,1419,6380,1479,4544,1171,270837,3694,19954,2502,12678,1747,11856,1694,13307,1731,12211,1713,14041,1590,14510,1980,11887,1508,11603,1748,25098,2406,31093,2738,34008,2610,23377,2343,12534,1526,11399,1393,11281,1504,188638,3189,14906,1580,23495,1944,20143,1919,17285,1887,12399,1396,12429,1683,10986,1298,9913,1444,8158,1379,14228,1709,13537,1503,11634,1538,7670,1222,4131,893,3488,770,4236,902,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2003414,10030,89825,3770,18346,1852,8993,1399,7322,1348,10470,1574,7482,1518,7895,1661,5910,1175,4832,1156,3956,848,6306,1217,4030,1083,3185,815,591,359,365,277,38,63,104,95,616024,6604,37317,3354,24432,2560,24829,2418,27162,2538,30878,2605,34795,3034,31794,2984,33639,2938,28285,2481,60771,3611,80626,4292,87836,4483,50245,3269,27562,2645,20971,1895,14882,1850,795413,6313,52864,3523,34092,2352,33962,2496,36626,3062,34202,2742,40814,2538,34224,2850,37850,2438,31482,2834,71287,3833,91273,4055,111225,4117,72155,3480,39503,2145,39259,2589,34595,2531,502152,4336,32895,2220,50520,2797,47554,2540,45858,2589,39180,2768,37348,2254,34103,2289,29973,2128,24573,2102,39261,2964,37359,2430,37185,2038,17435,1795,9609,1281,9605,1306,9694,1220,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,376303,3749,19096,1840,2595,694,2545,772,1843,637,2397,786,1672,792,1015,439,1448,674,1272,597,1189,596,1025,447,1339,771,252,229,222,216,240,288,42,69,0,157,107775,2418,5195,973,4190,1011,4697,1138,7542,1428,4466,1020,6562,1203,6002,1145,5608,1142,5123,1184,10286,1603,14596,1914,16249,1786,10276,1584,3279,780,2232,711,1472,454,155390,2112,12188,1428,7555,1299,7386,1464,8029,1205,7619,1300,7466,1203,7752,1289,7488,1362,6278,848,11770,1334,18316,1904,21276,1944,12273,1488,7516,1188,6685,1042,5793,826,94042,1860,6516,904,7975,1063,9479,1028,7622,1044,8621,1060,6544,905,5968,906,4631,821,4524,793,6960,951,8356,1003,7371,948,4423,836,1710,440,1306,399,2036,548,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,667008,4409,37729,2613,4758,1059,3375,902,2944,804,4067,1043,3654,986,3724,1035,2549,636,3068,881,2070,799,2907,777,2422,649,1604,601,249,215,126,161,194,311,18,37,216345,3233,9601,1338,6867,977,7008,1279,10286,1622,9792,1364,12087,1587,10898,1400,14136,1651,10078,1427,20077,1903,29145,2198,33415,2205,21788,2016,8206,1064,7794,1067,5167,778,255527,2682,11824,1553,8448,1158,8544,1451,10019,1387,9734,1201,11162,1183,10361,1250,13284,1175,10869,1160,23174,1937,32373,2208,41617,2027,25209,1936,14720,1372,12573,1083,11616,1066,157407,2378,9748,1016,16078,1238,15661,1450,12194,1193,12933,1226,10251,1304,9104,1173,8146,974,6922,1071,13653,1126,13929,1382,12774,1172,6172,957,3247,634,3412,603,3183,681,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,761464,7715,28593,2539,3887,848,2633,769,2275,762,2213,741,2073,984,2093,684,1517,766,2398,792,1006,488,2692,757,2140,680,2073,778,976,598,257,267,92,109,268,262,251964,5319,13183,1803,9419,1628,9541,1610,14461,2132,12960,1970,13851,1911,12262,1740,14704,2239,12505,1814,25684,2546,31034,3033,33627,2775,21177,2264,11304,1474,9516,1449,6736,1179,299536,4574,19200,2111,11085,1449,11712,1579,16091,1942,11971,1710,15716,1806,13973,1928,14126,2162,13511,1699,23312,2138,34598,3151,41024,2893,26706,2363,16994,2063,15420,1719,14097,1920,181371,3078,9793,1229,14044,1572,14899,1536,14741,1656,13315,1492,12676,1779,10847,1330,9447,1288,8322,1245,13042,1450,17936,1737,17771,1583,9177,1525,6158,1037,4204,863,4999,886,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,495773,4607,14552,1904,2423,1053,1167,502,793,388,764,484,1510,793,1379,579,874,618,737,383,1023,545,1488,866,1061,508,1037,616,296,268,0,181,0,181,0,181,140589,3258,4895,1162,4710,1198,4371,1145,5296,1346,4652,1185,6105,1342,6139,1497,5022,927,6580,1592,11889,1761,17873,2186,24871,2151,16041,1877,8192,1379,9076,1319,4877,1041,224554,2969,8956,1475,6475,1120,6656,1781,6269,1216,6678,1469,7217,1197,6814,1107,8584,1334,8486,1089,16966,1903,23529,1961,36179,2719,28306,2042,15651,1672,19777,1794,18011,1666,116078,2093,5720,903,8429,1425,9016,1206,10033,1469,8671,1420,7916,1441,6364,836,6802,1084,6180,1052,9605,1268,10163,1244,11221,1162,6534,958,3052,658,3659,772,2713,604,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
