GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,NAME,B08124_001MA,B08124_001EA,B08124_002MA,B08124_002EA,B08124_003MA,B08124_003EA,B08124_004EA,B08124_004MA,B08124_005EA,B08124_005MA,B08124_006EA,B08124_006MA,B08124_007MA,B08124_007EA,B08124_008MA,B08124_008EA,B08124_009MA,B08124_009EA,B08124_010EA,B08124_010MA,B08124_011EA,B08124_011MA,B08124_012MA,B08124_012EA,B08124_013MA,B08124_013EA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016EA,B08124_016MA,B08124_017EA,B08124_017MA,B08124_018MA,B08124_018EA,B08124_019EA,B08124_019MA,B08124_020MA,B08124_020EA,B08124_021EA,B08124_021MA,B08124_022EA,B08124_022MA,B08124_023MA,B08124_023EA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026EA,B08124_026MA,B08124_027EA,B08124_027MA,B08124_028EA,B08124_028MA,B08124_029MA,B08124_029EA,B08124_030EA,B08124_030MA,B08124_031EA,B08124_031MA,B08124_032EA,B08124_032MA,B08124_033EA,B08124_033MA,B08124_034MA,B08124_034EA,B08124_035EA,B08124_035MA,B08124_036EA,B08124_036MA,B08124_037EA,B08124_037MA,B08124_038EA,B08124_038MA,B08124_039EA,B08124_039MA,B08124_040MA,B08124_040EA,B08124_041EA,B08124_041MA,B08124_042EA,B08124_042MA,B08124_043EA,B08124_043MA,B08124_044EA,B08124_044MA,B08124_045MA,B08124_045EA,B08124_046EA,B08124_046MA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049EA,B08124_049MA,state
0400000US30,475299,5526,172382,5279,90842,4612,106654,4024,58740,3578,45255,2775,1426,727,353661,6654,124391,4823,67556,4296,84155,3646,42548,2991,34208,2472,803,319,50885,3716,16613,2116,9422,1635,10366,1538,8208,1245,6034,1192,242,193,4520,1172,914,694,1420,494,763,382,993,566,430,418,0,157,22947,2436,9203,1263,5798,1311,4002,963,2099,577,1845,631,0,157,12219,1632,5405,1108,2924,848,1175,426,1447,582,1029,390,239,376,31067,2361,15856,1529,3722,693,6193,1168,3445,732,1709,481,142,391,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,946684,6595,334812,6619,160660,6016,227144,5336,96997,4073,124285,5556,2786,682,759340,7419,269943,6140,121342,5328,188593,4977,77600,3956,99401,4777,2461,685,94886,4253,27986,1979,17470,1841,20449,2059,11917,1620,16900,2116,164,120,6142,1494,1882,986,1569,580,1181,462,245,181,1265,623,0,149,26578,1805,9270,956,7894,1222,4815,862,2080,463,2497,569,22,45,13537,1604,4632,1029,2745,771,2073,545,1965,769,2015,566,107,135,46201,2718,21099,1439,9640,1461,10033,1315,3190,784,2207,527,32,55,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1216345,9798,327276,8255,339383,8421,316839,9558,108813,5224,119998,6246,4036,1029,949121,9397,266504,7149,256913,7482,249338,8444,81704,4993,91080,6360,3582,989,132358,5916,29097,2735,40805,3779,32838,3097,15850,2107,13643,2137,125,109,44047,3386,4495,977,17284,2136,12244,2043,4936,1211,4887,1170,201,214,27904,2842,5321,1075,10110,1612,6602,1470,1800,767,4022,1090,49,82,25351,2769,4737,984,6751,1396,5763,1244,2984,904,5037,1004,79,94,37564,3975,17122,2364,7520,1692,10054,1534,1539,633,1329,501,0,200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677232,6684,270767,7497,109034,4804,162297,5585,60617,3478,73426,3689,1091,428,554808,8274,223174,7231,85725,4324,135227,4929,48369,3393,61686,3411,627,390,48989,3838,15627,1615,10293,1927,10876,1500,6101,1313,5915,1075,177,417,4522,861,2301,674,590,349,801,392,199,178,631,322,0,181,21007,2038,7155,1267,5247,1051,5043,1011,1283,665,2142,659,137,154,8421,1427,2452,652,1416,604,1459,590,1035,594,2059,605,0,181,39485,3256,20058,2087,5763,1283,8891,1416,3630,1272,993,316,150,183,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113910,18968,1655074,18589,688416,15617,1042761,14632,295230,8887,429054,10042,3375,656,2962771,22382,1214350,17120,459812,11560,773521,12659,209720,7508,303044,10508,2324,600,340842,10825,101688,4999,71546,4918,76866,4137,40626,3757,50021,4396,95,138,435665,11064,203032,7939,73828,5318,101433,4719,19924,2424,37448,3213,0,192,125193,5842,29181,2295,42027,3734,30249,2625,7170,1431,16031,2582,535,290,80794,6150,15733,2138,23343,3190,14823,2087,9089,1787,17704,2863,102,167,168645,6305,91090,4545,17860,1966,45869,3305,8701,1844,4806,968,319,454,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865474,10171,306100,8291,177547,6080,201715,7075,97030,4426,79992,5319,3090,762,682940,10511,242817,8437,134432,5541,165725,6177,73290,3966,64124,4580,2552,693,97996,5484,30635,2815,21757,2704,18777,2308,17104,1987,9501,1988,222,215,9839,1954,3722,1103,3002,1129,1987,731,385,356,743,527,0,185,19615,2166,6770,1287,4987,1032,4492,1024,1770,796,1441,637,155,149,15790,1970,5632,1069,4574,1244,2187,810,1407,664,1829,645,161,123,39294,3079,16524,1821,8795,1439,8547,1541,3074,851,2354,652,0,185,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,3430493,24347,1803174,21688,2157439,19911,647358,11025,862528,14690,15507,1881,4785225,28852,1862281,19454,828362,13297,1161852,17028,399982,8296,524295,10189,8453,1255,612325,13047,182974,6764,133998,6383,144958,6073,67325,3758,81797,5208,1273,734,2429897,20382,922227,14257,607104,12968,592640,13678,132125,6291,174924,6769,877,524,568540,14225,214807,9327,136617,6729,150900,7582,20476,2735,42879,3520,2861,824,170979,8102,64542,3986,40516,4164,30032,2656,11558,1720,23804,2548,527,290,349533,8358,183662,6900,56577,3568,77057,4320,15892,2036,14829,2118,1516,434,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,1506155,15695,752739,12466,989571,17284,417359,9317,554518,12439,43547,2978,3434930,23683,1245357,15093,593405,11780,818366,15215,298333,7665,448142,11636,31327,2593,449216,9843,106733,5466,93827,5847,82692,5385,89434,6575,72868,5369,3662,960,48895,3694,15656,2205,13660,2503,11817,1954,1705,625,6023,1355,34,56,82256,4535,25255,2518,17340,1966,18167,2522,9832,2041,8588,1601,3074,852,57223,4229,16870,1955,14194,2175,7466,1406,7166,1562,10381,1933,1146,510,191369,7966,96284,4825,20313,2644,51063,4072,10889,1603,8516,1921,4304,1361,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,127559,4569,65475,2695,86211,4057,50683,2699,44617,3010,1701,605,299123,4905,98742,4160,48864,2522,73247,3754,39189,2279,37784,2824,1297,468,36676,2928,11900,1767,6770,1157,5974,1349,7658,1240,4052,857,322,281,1430,439,453,301,299,209,373,234,213,213,92,144,0,141,14373,1815,4510,934,4504,1147,2549,622,1415,468,1313,362,82,120,3662,915,868,279,1122,446,293,153,603,430,776,467,0,141,20982,1741,11086,1262,3916,810,3775,835,1605,443,600,217,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5183203,19932,1762352,16061,929551,13824,1271248,16877,399554,8447,816788,12485,3710,967,4316260,22387,1511308,15528,732857,12502,1071578,14161,323324,7410,674399,10766,2794,865,422150,11650,106112,5163,94478,5525,87351,4141,50242,3575,83808,5019,159,175,80916,4180,17033,1955,25633,2323,19966,1897,1890,584,16273,1905,121,118,123591,5627,33192,2347,36353,3310,32653,2986,7743,1568,13503,1768,147,184,61660,3800,13951,1729,14141,1729,9363,1502,5911,993,17919,2537,375,294,178626,7286,80756,4685,26089,2657,50337,3642,10444,1785,10886,1747,114,134,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1682277,9700,541045,8990,302393,7088,408997,7695,199628,5288,218697,5028,11517,1380,1384248,10120,457633,8771,237098,6445,348519,6730,156115,4775,178323,4831,6560,1239,174714,6183,43454,2688,38462,3078,32539,2790,31993,2754,27462,1911,804,414,7298,1131,2349,724,1634,670,1151,282,680,299,1364,538,120,174,34486,2675,8941,1245,9937,1638,7736,1230,2250,637,2902,780,2720,697,25659,2110,5443,1204,5378,817,4997,1094,3742,770,5811,1055,288,208,55872,2764,23225,1994,9884,1067,14055,1503,4848,747,2835,628,1025,479,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1700679,12171,611194,10907,326643,8291,407593,8752,148316,7358,206282,7345,651,329,1211498,13724,435098,9727,217510,7863,297688,7594,106672,5703,154141,6205,389,247,177288,7441,50833,3660,35827,3536,36428,3280,25159,2942,28932,3456,109,145,70405,4798,24223,2381,20374,2629,19653,2557,1367,723,4737,1158,51,89,77731,6505,22529,2769,22618,3071,19971,2939,6402,2387,6137,1415,74,118,59069,3824,25157,2223,12440,2220,10800,1594,3540,834,7104,1528,28,51,104688,4946,53354,3292,17874,2521,23053,2135,5176,1217,5231,1118,0,193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5810858,19883,2110262,19267,1027226,15208,1417002,16706,474958,9561,778273,13920,3137,688,4448025,23720,1641826,16955,728675,12818,1092035,15344,367578,8591,615421,11830,2490,567,519724,13636,141530,6270,107124,5260,114659,5343,63837,4110,92441,5180,133,157,314681,9457,113789,5502,80050,4554,86860,4984,8552,1758,25358,3490,72,117,223141,7711,71700,3945,61931,4516,55021,3958,13117,1819,21084,2660,288,214,78584,4650,22842,2580,17973,2226,15610,1658,8221,1418,13821,1567,117,129,226703,6524,118575,4624,31473,3137,52817,2867,13653,1685,10148,1470,37,46,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503788,7580,179811,6922,103533,5247,122658,5863,38291,3506,58143,3597,1352,434,397042,6751,143599,5952,78927,4822,100352,5341,30514,3113,42843,3221,807,389,45042,4230,11839,1852,10344,1893,8813,1848,5418,1286,8533,1861,95,167,15401,2619,4409,1169,4634,1177,3688,919,698,350,1972,1101,0,200,18339,1755,7006,1117,4902,1118,3873,1047,167,152,2263,695,128,181,9799,1959,2667,922,2458,1162,1523,672,887,446,2244,808,20,44,18165,2160,10291,1668,2268,828,4409,1053,607,424,288,178,302,153,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1999706,15224,650514,12593,361437,10402,495033,10671,181638,7378,290099,7563,20985,2672,1657435,17155,555369,12498,289040,9708,423253,10529,139726,6667,241453,7548,8594,1830,186295,8893,46701,3690,43899,3908,34890,3250,27151,2755,32890,3972,764,459,10356,1852,2331,763,3071,911,2086,815,1319,819,1448,628,101,108,43028,2866,8652,1398,10411,1835,8678,1371,3432,998,2949,1351,8906,1300,34382,3342,7406,1590,9566,1949,5398,1282,4673,1384,6552,1356,787,444,68210,4616,30055,2585,5450,939,20728,2084,5337,1390,4807,968,1833,1360,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421018,5664,148132,4162,72532,4096,99149,4169,45691,3061,54696,3326,818,449,331520,5337,115871,4118,55315,3390,82821,4206,34644,2394,42374,2905,495,370,38511,2804,11504,1237,6803,1372,8354,1286,5489,1069,6304,1277,57,76,2033,712,434,245,361,262,216,150,147,146,875,532,0,147,16612,1580,5946,965,4727,992,3531,771,1648,507,760,302,0,147,8052,1393,1544,607,2035,753,682,360,1278,681,2288,801,225,189,24290,1628,12833,1160,3291,645,3545,602,2485,676,2095,681,41,71,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2777627,15261,933710,17442,463383,10893,707573,12538,248665,7917,414445,10792,9851,1557,2322135,17652,791765,15837,372860,9935,603609,12380,196670,7131,349343,9400,7888,1405,262229,8583,73205,4785,53249,3513,54490,3905,36009,3003,44098,3910,1178,589,20847,2205,4598,1018,6399,1261,5090,1236,1250,512,3465,1031,45,76,36184,3105,9699,1448,9974,1706,9987,1645,2786,769,3347,903,391,309,34614,3881,8237,1584,7071,1545,6345,1454,3759,1174,9011,1654,191,239,101618,5144,46206,3479,13830,1729,28052,2758,8191,1330,5181,1017,158,248,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11608001,31148,3955003,34360,2091546,24978,2842942,24942,1288882,21620,1376793,19385,52835,3318,9292439,32347,3260315,31886,1574555,21441,2346335,23170,967605,15324,1110650,17784,32979,3065,1280750,20942,331400,10644,281085,10911,261100,10658,229125,10030,174802,7309,3238,1130,189285,8723,53422,4009,60649,4587,42822,3886,11598,2346,20661,2393,133,163,187514,8710,47712,3756,57271,4544,41176,4199,16338,2532,15558,2453,9459,1936,202359,9294,46082,3921,50310,4317,35001,3614,33104,3931,36575,3037,1287,516,455654,11353,216072,7797,67676,4857,116508,6389,31112,3268,18547,2018,5739,1512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1296763,8455,476464,10048,202455,7741,343238,8713,118408,5826,154905,6456,1293,478,981257,8637,364550,9196,144700,5168,265351,7299,87829,4678,117777,6012,1050,451,158411,7008,48101,3502,26911,3500,35961,2898,23942,2533,23457,2368,39,64,32473,3324,12552,2057,7306,1497,8654,1650,496,236,3422,980,43,72,33288,3029,10770,1576,8224,1624,9318,1644,1741,782,3191,900,44,72,29521,2712,10850,1432,7081,1473,5940,1373,1706,665,3827,1109,117,126,61813,3734,29641,2486,8233,1635,18014,2127,2694,843,3231,678,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318829,4556,128981,3950,54262,2891,69719,3670,32189,2183,33538,2004,140,117,234408,4634,94857,3478,37538,2595,52690,2983,23826,1748,25358,1891,139,117,32522,2488,11145,1407,5909,1087,6267,1130,5106,1004,4095,681,0,143,3781,804,1380,428,802,416,1115,520,13,23,471,328,0,143,19430,1841,6781,1146,5087,1013,4837,976,912,397,1813,533,0,143,5495,1134,2154,519,1554,549,1008,506,337,184,441,232,1,5,23193,1919,12664,1514,3372,721,3802,744,1995,571,1360,400,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3967188,18571,1636738,17424,659497,13187,897876,15425,344490,8657,374486,9738,54101,4328,3067222,20066,1278805,15460,482200,10291,713520,14317,254984,7319,301925,9013,35788,2946,393282,10827,130491,5725,81661,5762,81097,4803,56225,4425,40076,3517,3732,888,174525,6727,92136,4473,34636,3817,29776,3177,8674,2017,7316,1357,1987,523,87938,4176,24791,1949,22209,2517,22533,2722,6466,1581,7576,1612,4363,1464,56471,4684,17148,2021,12431,2103,10385,1961,5928,1263,9141,1537,1438,532,187750,6797,93367,4691,26360,2886,40565,3372,12213,1841,8452,1557,6793,2055,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3181100,15447,1200526,13995,567434,11665,718757,12709,311109,10118,361230,10712,22044,2165,2297264,17657,842618,11607,399688,10788,537233,11564,225489,8338,276525,8910,15711,2043,340987,11125,112120,5206,61207,4460,65645,4255,55484,5492,45237,4400,1294,419,185379,8227,87967,4662,34607,3533,43996,4109,6089,1411,12107,1599,613,425,113798,6414,41353,3157,28910,3375,24408,2742,8120,1529,8099,1410,2908,1011,68435,4066,29751,2827,12311,1809,10107,1706,5573,1125,9953,1556,740,314,175237,6460,86717,4414,30711,2901,37368,3188,10354,1944,9309,1855,778,357,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733687,9255,231301,7922,136555,5769,182155,6207,88727,4569,94719,4751,230,191,599271,9193,192907,7043,104784,5057,154281,5931,69927,3785,77142,4270,230,191,77490,4417,19660,2654,16189,2117,13840,1535,15216,2311,12585,1895,0,182,5356,1138,1957,721,1535,461,1334,479,29,49,501,389,0,182,23331,2028,6114,1122,8617,1503,5561,1361,1543,474,1496,526,0,182,7068,1729,1272,523,947,428,1888,914,729,392,2232,928,0,182,21171,2177,9391,1413,4483,1164,5251,1142,1283,578,763,354,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2799940,11057,967593,12752,469350,9760,657910,10325,231806,5521,472226,8902,1055,427,2245736,12905,778433,11303,359302,8489,541475,9512,186723,5046,378950,8186,853,439,250241,7483,75389,3889,43990,3189,49705,3496,24762,2100,56386,3570,9,16,50384,3063,14236,1676,14942,1700,12831,1742,961,352,7414,1236,0,145,91652,4065,31216,1990,22976,1886,21223,2055,5632,909,10450,1279,155,119,52534,3042,17442,1999,10029,1385,7928,1168,4783,1072,12352,1920,0,145,109393,4430,50877,3005,18111,1825,24748,1798,8945,1164,6674,1127,38,23,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285940,4681,89058,4148,53358,3907,59964,3147,46238,3000,36200,2922,1122,547,216595,5203,66540,4009,39075,3319,47687,2738,33670,2652,28642,2828,981,505,33043,2962,8226,1456,5435,1171,5404,1351,9147,1506,4726,1100,105,104,4379,954,860,468,1530,716,805,520,601,429,583,341,0,185,9280,1714,3820,1039,2924,1294,1755,576,287,235,494,308,0,185,6855,1802,1954,759,1245,467,1821,1137,999,581,800,429,36,73,15788,1997,7658,1496,3149,947,2492,684,1534,629,955,398,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
