GEO_ID,C20005_001E,C20005_001M,C20005_002E,C20005_002M,C20005_003E,C20005_003M,C20005_004E,C20005_004M,C20005_005E,C20005_005M,C20005_006E,C20005_006M,C20005_007E,C20005_007M,C20005_008E,C20005_008M,C20005_009E,C20005_009M,C20005_010E,C20005_010M,C20005_011E,C20005_011M,C20005_012E,C20005_012M,C20005_013E,C20005_013M,C20005_014E,C20005_014M,C20005_015E,C20005_015M,C20005_016E,C20005_016M,C20005_017E,C20005_017M,C20005_018E,C20005_018M,C20005_019E,C20005_019M,C20005_020E,C20005_020M,C20005_021E,C20005_021M,C20005_022E,C20005_022M,C20005_023E,C20005_023M,C20005_024E,C20005_024M,C20005_025E,C20005_025M,C20005_026E,C20005_026M,C20005_027E,C20005_027M,C20005_028E,C20005_028M,C20005_029E,C20005_029M,C20005_030E,C20005_030M,C20005_031E,C20005_031M,C20005_032E,C20005_032M,C20005_033E,C20005_033M,C20005_034E,C20005_034M,C20005_035E,C20005_035M,C20005_036E,C20005_036M,C20005_037E,C20005_037M,C20005_038E,C20005_038M,C20005_039E,C20005_039M,NAME,C20005_001MA,C20005_001EA,C20005_002MA,C20005_002EA,C20005_003MA,C20005_003EA,C20005_004EA,C20005_004MA,C20005_005EA,C20005_005MA,C20005_006EA,C20005_006MA,C20005_007EA,C20005_007MA,C20005_008MA,C20005_008EA,C20005_009MA,C20005_009EA,C20005_010EA,C20005_010MA,C20005_011EA,C20005_011MA,C20005_012EA,C20005_012MA,C20005_013MA,C20005_013EA,C20005_014MA,C20005_014EA,C20005_015EA,C20005_015MA,C20005_016EA,C20005_016MA,C20005_017EA,C20005_017MA,C20005_018EA,C20005_018MA,C20005_019MA,C20005_019EA,C20005_020MA,C20005_020EA,C20005_021EA,C20005_021MA,C20005_022EA,C20005_022MA,C20005_023EA,C20005_023MA,C20005_024MA,C20005_024EA,C20005_025MA,C20005_025EA,C20005_026EA,C20005_026MA,C20005_027EA,C20005_027MA,C20005_028EA,C20005_028MA,C20005_029MA,C20005_029EA,C20005_030MA,C20005_030EA,C20005_031MA,C20005_031EA,C20005_032EA,C20005_032MA,C20005_033EA,C20005_033MA,C20005_034MA,C20005_034EA,C20005_035MA,C20005_035EA,C20005_036MA,C20005_036EA,C20005_037EA,C20005_037MA,C20005_038EA,C20005_038MA,C20005_039MA,C20005_039EA,state
0400000US36,15822629,6465,7567973,5380,3589045,20626,173,140,3588872,20617,60018,3424,308574,8045,445585,10776,879763,15410,815554,12930,1079378,15862,3978928,21568,2351672,18951,1627256,17419,713577,10326,370850,10069,182945,8328,170531,6005,99554,5277,89799,4400,8254656,5407,2845409,19057,132,170,2845277,19090,63790,3555,287173,7918,428961,11108,852101,12784,631994,13559,581258,11855,5409247,19674,3334530,17490,2074717,18338,945372,12151,500655,9136,247244,7322,193738,6318,109935,5001,77773,4247,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7720907,6128,3714572,5131,1723210,14761,326,271,1722884,14712,34793,2810,166399,6648,301360,10200,520936,11260,338807,7773,360589,7913,1991362,15265,1161376,13326,829986,13870,404911,8331,207838,7655,90527,4766,72241,3801,28782,2683,25687,2462,4006335,4207,1317791,14123,76,85,1317715,14113,34468,2715,195064,6980,287979,9589,450144,9817,219275,6669,130785,5303,2688544,14506,1649931,13180,1038613,14274,539682,10266,253929,8586,108023,5255,89972,4277,33716,2765,13291,1670,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,561051,1543,286302,1438,165552,2811,49,61,165503,2800,4206,824,9349,1193,23794,2132,52340,2462,38928,2339,36886,2390,120750,3088,54122,2577,66628,2912,30578,2089,11731,1373,7312,1190,7584,1217,5077,899,4346,941,274749,1538,109758,2878,56,69,109702,2873,3334,865,12786,1520,25189,1954,44222,2601,17588,1676,6583,925,164991,2920,79071,2261,85920,3056,42866,2051,22534,2025,9440,1273,7410,1163,2685,625,985,394,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9196303,5312,4445255,4191,2057705,14776,124,159,2057581,14776,34410,2810,149826,5977,288840,7788,622813,10640,502949,9799,458743,9015,2387550,15960,1359563,12397,1027987,12963,531997,9661,231242,6490,105236,4677,90527,3996,39606,2906,29379,2678,4751048,4268,1563274,13920,38,62,1563236,13937,36573,2866,193080,6610,339698,8313,531107,10118,303768,7898,159010,5300,3187774,14399,1871040,14566,1316734,14942,684930,11968,334606,8988,140842,5589,103219,4727,36333,2606,16804,1658,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2975401,2753,1461391,2667,725493,7840,54,95,725439,7842,16438,1863,75528,3745,124092,4417,216896,5667,154099,4880,138386,4082,735898,7572,433010,6825,302888,5971,152768,4371,70083,3778,30393,2431,26639,2074,13442,1515,9563,1100,1514010,2423,527531,7432,9,15,527522,7430,16715,1688,95501,4415,123341,4545,182737,5421,73462,3161,35766,2382,986479,7324,620043,6594,366436,6320,203463,5449,89073,4029,32163,2241,29025,1979,8171,971,4541,931,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3136866,3726,1538020,3176,643230,9804,147,180,643083,9807,11975,1704,50974,4497,92586,5655,180550,5412,152084,4935,154914,5276,894790,10183,480012,9270,414778,9321,191241,6853,93740,4889,51784,4292,42019,3419,21156,2277,14838,2110,1598846,3167,460979,8278,80,134,460899,8284,14385,2273,57469,3997,90453,5157,150373,6180,91371,5061,56848,3906,1137867,9266,645914,9214,491953,10231,242512,7892,121773,4788,59074,3827,40900,3081,19924,1874,7770,1486,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10366567,4621,5004098,4827,2345426,14518,205,158,2345221,14514,42490,2688,166807,6845,291355,7335,685318,11641,579283,11079,579968,8857,2658672,14158,1519098,13843,1139574,13695,555323,9936,234194,7633,124626,5475,125172,5713,59477,3541,40782,2640,5362469,3577,1773360,14010,131,139,1773229,13989,36229,2791,199191,5087,367886,8074,590465,9810,350800,6936,228658,6742,3589109,13769,2140616,12258,1448493,13265,735098,11848,358828,7516,150894,4920,120581,5088,56104,3015,26988,2607,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,860108,1511,409198,1259,191518,4683,0,200,191518,4683,3044,891,15969,2193,21243,2345,50919,3066,48524,3493,51819,3436,217680,4790,116074,3760,101606,3925,45999,3092,24406,2141,13162,2120,10524,1584,4487,1154,3028,729,450910,1382,151262,4937,0,200,151262,4937,3410,845,13195,1732,27503,2567,48773,3439,33830,2351,24551,2708,299648,4939,165870,4563,133778,4493,60433,2886,31586,2936,16940,1997,13457,1596,8027,1226,3335,752,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3761993,4081,1804319,3500,797843,10794,13,22,797830,10795,14017,1650,80841,4783,124636,5466,255690,7421,167812,6318,154834,5775,1006476,11007,612854,8339,393622,8291,203728,7038,94053,4510,40523,3810,30820,2816,13507,1584,10991,1790,1957674,3507,630505,9025,84,104,630421,9011,16554,1976,96826,4897,149740,6776,214894,6410,100526,5109,51881,3721,1327169,8783,841257,9609,485912,8134,260205,6909,125272,5424,47409,3282,36573,2995,12735,2000,3718,809,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,652501,1351,325280,1523,175438,3004,35,46,175403,2996,4969,1041,11808,1393,29975,2183,64320,3381,35480,2451,28851,2130,149842,3081,70423,2900,79419,3283,43867,2553,16723,2063,6952,1067,7159,1073,3121,937,1597,379,327221,1506,131646,4083,18,32,131628,4086,4115,861,16704,2055,36010,2431,49674,2759,16561,1788,8564,1274,195575,4116,100058,2985,95517,3636,54313,3030,22181,2075,10488,1541,6440,1188,1593,505,502,292,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5131838,4951,2468007,4307,1134660,12217,54,80,1134606,12231,21733,2065,112432,5357,185504,6770,356549,9346,236304,6466,222084,7138,1333347,12966,793471,10898,539876,9793,268210,7589,128308,6344,61227,3234,46623,3502,17336,1793,18172,2131,2663831,4199,875888,12126,84,89,875804,12108,23320,2505,139323,7043,204736,6160,305629,7717,132967,5269,69829,3430,1787943,12914,1130213,11346,657730,10212,352369,9009,163395,5140,64854,3527,54270,3682,16305,1750,6537,1214,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19828118,11388,9761658,9607,5085724,27081,339,280,5085385,27082,104590,5885,575767,14871,810123,17628,1321900,18276,1024801,17101,1248204,17182,4675934,27551,2597078,18679,2078856,21571,986940,13669,487736,13464,229038,9387,188951,7081,93994,4829,92197,4517,10066460,8841,3561574,24771,591,400,3560983,24705,97684,5634,603117,13536,713911,14405,1084426,16057,643576,11699,418269,12246,6504886,27133,4075864,24728,2429022,22894,1308122,15737,591293,12980,216151,8156,187346,7742,85834,5099,40276,3273,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2054876,2260,1025028,2441,538697,6699,9,18,538688,6699,10536,1515,46858,3073,72719,4775,146248,4930,136362,5039,125965,4103,486331,6921,221685,4420,264646,6501,130196,4821,60075,3823,30824,2657,22173,2407,11518,1529,9860,1219,1029848,2428,317111,7261,6,10,317105,7260,7846,1189,43500,3250,74273,4773,109836,5177,53763,3763,27887,2652,712737,7401,368572,7415,344165,6839,191219,5699,89460,4628,30173,2599,21635,1992,8647,1480,3031,610,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,518107,1230,253468,1253,121126,2608,17,26,121109,2615,3063,680,6833,970,17458,1551,40661,2380,28516,1966,24578,1830,132342,2765,61089,2222,71253,2388,35077,2116,15344,1357,8308,1198,7559,1067,2594,578,2371,587,264639,1191,91532,3028,45,72,91487,3031,1800,468,9098,1214,18095,1719,33587,2237,18549,1627,10358,1556,173107,3157,82083,2657,91024,3232,44414,2120,20544,1440,12731,1486,7909,1110,3992,691,1434,406,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6541339,5175,3176494,4702,1663472,13944,138,132,1663334,13967,27613,2813,111781,6001,209318,7063,418836,10798,349840,9130,545946,9613,1513022,14089,841132,11517,671890,12075,325353,7988,140006,5763,78060,4969,62168,3931,32518,2752,33785,2782,3364845,4184,1286085,11276,138,145,1285947,11286,27114,2487,147396,5683,224698,7598,388714,9460,253215,7463,244810,7133,2078760,12524,1214395,13468,864365,12407,436101,9337,201526,6205,87025,4371,78457,4243,38870,2714,22386,2182,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5486401,3593,2716983,3087,1308388,13309,35,60,1308353,13303,18366,2551,75504,5192,173185,7008,319016,8753,307909,8730,414373,7577,1408595,13550,758610,10718,649985,11721,277289,8331,139627,5891,79978,5013,75149,4128,38840,2899,39102,2610,2769418,3437,888764,11758,0,192,888764,11758,19540,2187,85793,4853,150690,6446,290426,8983,197191,5494,145124,5208,1880654,12322,1070507,10912,810147,12320,367151,9317,207804,6625,101566,4945,75680,4318,39752,3085,18194,2127,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1513215,2078,737826,2407,307356,5892,0,182,307356,5892,6613,1026,30345,2653,45236,3107,90557,3887,71985,3300,62620,3490,430470,6208,287741,6058,142729,4774,74334,4006,30180,2326,14495,1745,15568,1670,5150,1030,3002,761,775389,1736,229872,6310,0,182,229872,6310,6874,1181,41730,2800,60005,3694,71098,4140,33793,2797,16372,1847,545517,6218,369406,5627,176111,5130,99027,4213,41817,3581,15398,1957,13554,1916,4632,1057,1683,566,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4562954,3541,2246895,3174,1097292,8133,21,32,1097271,8132,19136,1562,71373,3646,147925,4951,351302,7046,289338,6433,218197,5028,1149603,8427,589324,6916,560279,7478,284142,6281,118002,4304,60623,3233,56640,3192,26033,1998,14839,1527,2316059,2890,821424,9197,149,137,821275,9170,18615,1877,92406,4717,172351,4866,295158,6751,159774,5071,82971,3176,1494635,9744,779876,7900,714759,9564,353788,6960,178658,5544,77157,3629,67989,3170,28840,2092,8327,1130,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,453994,1417,230180,1625,126032,4358,0,185,126032,4358,2190,710,7382,1483,17023,2334,31644,2804,34466,2657,33327,3033,104148,4543,48599,2836,55549,3694,25948,2360,12349,1879,5645,1406,5934,1557,3510,868,2163,587,223814,1328,79524,3487,0,185,79524,3487,3819,913,10536,1670,18041,2249,25171,2305,15528,1749,6429,1135,144290,3827,70830,2886,73460,3729,40076,2736,18215,2124,7328,1160,4921,1090,2032,526,888,360,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2924775,3112,1375135,2987,411561,6203,0,214,411561,6203,21284,2560,158867,5853,84100,4647,84982,4470,33071,2450,29257,2626,963574,7255,734975,9397,228599,6371,149248,5796,53414,3791,11642,1664,8651,1423,3548,1034,2096,686,1549640,2342,343680,8178,61,100,343619,8175,11910,1768,129380,5503,94173,5078,73664,4068,23257,2404,11235,1702,1205960,8242,990899,8855,215061,6486,142650,6056,46812,3156,12641,1764,10908,1574,979,459,1071,516,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3825109,3670,1826124,4244,824876,10733,251,287,824625,10749,17839,3002,85182,4556,124847,5289,231195,7546,189864,6827,175698,6370,1001248,10912,633390,10075,367858,10297,186675,7164,89550,4815,35854,3438,31466,2928,14585,1771,9728,1357,1998985,3436,622179,10023,108,91,622071,10028,19675,2439,114265,5506,145533,6473,195807,6833,100254,4975,46537,3073,1376806,10846,919361,10137,457445,9617,254476,7210,115910,4949,37205,2638,31715,2639,13272,1785,4867,971,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,564238,1510,294241,1325,137970,4403,29,37,137941,4409,1158,399,8412,1640,15820,1860,31961,2864,35865,2765,44725,2763,156271,4361,58829,2720,97442,4729,37496,2716,16078,2183,11593,1893,10827,1632,9330,1308,12118,1519,269997,1509,101867,3464,0,143,101867,3464,1729,560,7894,1359,16520,2078,34574,3125,23655,2027,17495,1990,168130,3684,79082,3451,89048,3613,38838,2415,18254,2136,12986,1677,11059,1768,4410,1049,3501,978,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5110763,4329,2521315,3853,1110289,10923,160,120,1110129,10918,23807,2442,115432,5602,175819,7019,310885,8330,225604,7393,258582,7129,1411026,12023,857495,10784,553531,9360,255219,7370,133662,6345,64405,3789,56782,4304,22778,2529,20685,2089,2589448,3148,821077,11020,0,198,821077,11020,21523,2708,110272,5642,160652,6596,285362,8440,148457,6692,94811,5564,1768371,11521,1141560,13085,626811,12484,305945,9627,159082,6376,70249,4121,60108,3738,22161,2845,9266,1402,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2312234,3954,1118784,3249,513744,7440,165,185,513579,7417,11650,1729,57490,4022,96990,5176,158461,6172,102921,4297,86067,4124,605040,7480,383389,6939,221651,7301,112922,5683,53906,3691,22936,2421,17383,2263,7694,1400,6810,1184,1193450,2920,400072,6880,51,85,400021,6885,14051,2059,78584,4110,96758,5077,128724,4886,58020,3729,23884,2334,793378,7465,522243,7729,271135,7691,149545,5825,68412,4703,23656,2327,20115,2339,6724,1227,2683,782,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
