GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001EA,B17021_001MA,B17021_002MA,B17021_002EA,B17021_003MA,B17021_003EA,B17021_004EA,B17021_004MA,B17021_005EA,B17021_005MA,B17021_006EA,B17021_006MA,B17021_007MA,B17021_007EA,B17021_008MA,B17021_008EA,B17021_009MA,B17021_009EA,B17021_010EA,B17021_010MA,B17021_011EA,B17021_011MA,B17021_012EA,B17021_012MA,B17021_013MA,B17021_013EA,B17021_014MA,B17021_014EA,B17021_015EA,B17021_015MA,B17021_016EA,B17021_016MA,B17021_017EA,B17021_017MA,B17021_018MA,B17021_018EA,B17021_019MA,B17021_019EA,B17021_020MA,B17021_020EA,B17021_021EA,B17021_021MA,B17021_022EA,B17021_022MA,B17021_023EA,B17021_023MA,B17021_024MA,B17021_024EA,B17021_025MA,B17021_025EA,B17021_026EA,B17021_026MA,B17021_027EA,B17021_027MA,B17021_028EA,B17021_028MA,B17021_029MA,B17021_029EA,B17021_030MA,B17021_030EA,B17021_031EA,B17021_031MA,B17021_032EA,B17021_032MA,B17021_033EA,B17021_033MA,B17021_034EA,B17021_034MA,B17021_035MA,B17021_035EA,state
0400000US18,6342423,3178,990325,21187,725375,20817,257402,13944,245705,13904,11697,2088,467973,18305,96113,8837,73229,7917,22884,2902,371860,17445,347322,16366,24538,2730,264950,7519,165841,5750,129857,5301,35984,2575,99109,5131,5352098,21176,4574133,23020,3648949,34063,3642307,34064,6642,1424,925184,25446,284492,13785,262581,12721,21911,2551,640692,23339,601625,22049,39067,3839,777965,15429,666064,12800,561661,11777,104403,4780,111901,5413,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2974225,2122,377484,13405,243674,13346,87197,7289,84539,7227,2658,825,156477,10117,32866,4445,24640,3763,8226,1605,123611,8730,115814,8117,7797,1274,133810,5499,82885,3633,62175,3437,20710,2046,50925,3519,2596741,13372,2181567,14496,1800827,17429,1798144,17364,2683,807,380740,14100,121937,8664,111999,8063,9938,1538,258803,11761,239602,11124,19201,2244,415174,9268,347419,6248,288890,5502,58529,3083,67755,4515,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2802207,2002,391734,12565,272036,11863,106534,8672,101103,8801,5431,1308,165502,9868,38591,4909,30237,4457,8354,1557,126911,9127,119072,8978,7839,1327,119698,5019,75281,3514,57863,3063,17418,1727,44417,3475,2410473,12906,2043701,15472,1669961,20080,1666808,20198,3153,802,373740,14307,125060,9058,116359,8597,8701,1399,248680,11535,233353,11226,15327,2231,366772,8629,311459,6480,263706,5423,47753,3262,55313,3839,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4247103,3119,823197,22937,602317,20276,228583,13737,221014,13791,7569,1462,373734,16377,65073,7122,52711,6434,12362,1830,308661,15228,288565,14426,20096,2685,220880,8895,153765,6319,127149,5477,26616,2770,67115,4793,3423906,23170,2943812,23148,2348396,24803,2344841,24607,3555,994,595416,19009,182262,10121,169531,9421,12731,2015,413154,15786,391421,15287,21733,2314,480094,10195,412468,8536,349223,8375,63245,3760,67626,4451,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4471142,2830,891981,23215,668374,22296,163468,11972,158124,11847,5344,1441,504906,19447,75857,8215,58137,7672,17720,1917,429049,19065,414662,18694,14387,1955,223607,8648,153092,5662,125365,4780,27727,2975,70515,5240,3579161,23441,3061143,22713,2220667,30379,2215997,30594,4670,1111,840476,30164,237893,16984,221998,15924,15895,2843,602583,24958,574273,23975,28310,3214,518018,9806,440722,7957,377981,7974,62741,3505,77296,5266,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293457,1275,189786,9666,123125,8545,51808,6941,48666,6738,3142,799,71317,7225,16756,3885,12694,3479,4062,992,54561,6032,48171,5788,6390,1338,66661,4004,43856,2873,35523,2616,8333,1365,22805,2253,1103671,9544,902179,9834,735203,13129,732787,13056,2416,620,166976,10959,57348,5780,50901,5135,6447,1564,109628,9121,100308,8523,9320,1572,201492,5152,163737,4586,128132,4376,35605,2549,37755,2343,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5744445,2780,590803,19639,422054,18881,121240,12247,109769,12065,11471,1888,300814,13237,56199,7723,36125,6300,20074,2792,244615,13321,223864,13523,20751,2787,168749,7218,105247,4549,85505,3629,19742,2538,63502,5156,5153642,20190,4395545,25280,3241613,33245,3224839,33287,16774,2734,1153932,28603,317497,16552,293000,15661,24497,3509,836435,23854,791072,23222,45363,3370,758097,14031,615357,9430,508486,8027,106871,4695,142740,6884,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6414762,2601,762645,18273,484055,17199,137911,11322,128748,11269,9163,1853,346144,15689,49730,7521,35082,6265,14648,2560,296414,15482,277590,15084,18824,2543,278590,7654,174781,5613,140340,5217,34441,2772,103809,5234,5652117,18568,4686366,21341,3652328,30716,3639729,30857,12599,1983,1034038,27526,287581,15424,267489,14380,20092,2502,746457,24593,707397,23775,39060,3052,965751,16513,748746,11543,589033,11115,159713,5941,217005,8741,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9663760,3870,1685178,30444,1220971,27255,435586,18513,418862,18452,16724,1824,785385,25334,135848,11358,104041,10151,31807,3535,649537,22475,605492,22271,44045,3244,464207,10248,291903,7879,230643,6892,61260,3323,172304,7641,7978582,30906,6752193,34830,5328143,39302,5319006,39254,9137,1571,1424050,28801,414402,15661,386668,14713,27734,2432,1009648,26229,959097,24768,50551,3567,1226389,16794,1044553,12389,886252,11628,158301,6260,181836,7176,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5257443,1790,598371,17622,388786,16667,137625,10014,128825,9668,8800,1403,251161,13126,49506,5632,34732,4715,14774,2196,201655,11995,185652,10998,16003,2178,209585,6033,125413,4093,98776,3478,26637,1969,84172,4432,4659072,17904,3902255,22388,3207824,27643,3200965,27607,6859,1283,694431,22091,238597,12447,216973,11685,21624,2207,455834,18111,424141,17158,31693,2739,756817,12608,612094,8670,493478,8647,118616,4897,144723,6897,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2890890,1973,698252,22688,560720,23492,153178,12848,149571,12785,3607,1212,407542,20497,53829,8053,42844,7412,10985,1804,353713,18365,341395,17668,12318,2310,137532,5928,101208,4173,86780,3857,14428,2028,36324,3476,2192638,22488,1915501,23209,1389332,28933,1387520,28820,1812,847,526169,21436,133717,11098,126405,10505,7312,1829,392452,16936,375238,16900,17214,2841,277137,8332,241693,6653,212710,6439,28983,2754,35444,3486,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5838008,3872,947792,20935,667756,20863,241276,15119,230910,15345,10366,1664,426480,15135,80794,8117,61775,7395,19019,2229,345686,14065,324814,13851,20872,2250,280036,8980,186062,5683,144185,5317,41877,3176,93974,5952,4890216,22145,4114732,27018,3251442,34856,3244011,34828,7431,1369,863290,24860,246824,12871,229583,12111,17241,2295,616466,20477,579271,20130,37195,2774,775484,14795,655842,10565,550922,9289,104920,4878,119642,6957,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,980594,1227,152199,8004,96922,7656,43050,5158,41313,5063,1737,513,53872,5341,12796,2634,9540,2359,3256,966,41076,5015,38499,4715,2577,745,55277,3665,34102,2520,26229,2169,7873,1357,21175,2338,828395,7854,687477,9037,569676,11426,568229,11389,1447,709,117801,7812,46392,5237,43404,4935,2988,957,71409,6172,66821,5880,4588,1319,140918,6400,115186,4515,95038,3872,20148,2055,25732,2985,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1800904,1635,233973,10768,163403,9366,61952,6941,59194,6880,2758,820,101451,8881,21750,4432,15596,3544,6154,1534,79701,7673,74804,7469,4897,1233,70570,4393,47375,2906,37060,2391,10315,1403,23195,2679,1566931,10809,1315548,12232,1080175,14056,1078030,14043,2145,619,235373,9165,77182,6561,70132,6106,7050,1397,158191,8384,146402,8057,11789,1781,251383,6706,211631,5231,177675,5064,33956,2473,39752,3348,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2718565,3392,446840,19216,341219,17442,140319,12861,135679,12818,4640,1101,200900,15016,49024,7313,35667,6423,13357,2094,151876,12051,138848,11647,13028,2254,105621,6642,62541,4441,46776,3109,15765,2269,43080,4200,2271725,19890,1893414,22796,1356436,25549,1347849,25311,8587,1711,536978,22892,183010,13959,170595,13205,12415,2095,353968,17935,330781,17411,23187,3410,378311,12430,293231,8441,229059,7582,64172,4069,85080,6138,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280027,1345,128466,10865,88021,9909,35290,7238,32720,6916,2570,1003,52731,6439,10771,2637,7451,2390,3320,934,41960,6139,38861,6086,3099,815,40445,3614,23731,2425,18225,1893,5506,1027,16714,2057,1151561,10760,957966,12057,781006,15027,778326,15118,2680,775,176960,13249,54963,5190,49934,4612,5029,1212,121997,11932,111231,10840,10766,1969,193595,6770,153688,5081,117139,4781,36549,3141,39907,3287,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8691673,2911,934943,22315,699910,21867,232110,15238,218017,14617,14093,2372,467800,18967,82317,9014,58618,7761,23699,3117,385483,18301,364610,18357,20873,2479,235033,8013,153977,5332,129292,5407,24685,2220,81056,4779,7756730,22453,6750516,25328,5233056,35576,5214301,35703,18755,2868,1517460,30132,446019,18123,409261,16596,36758,3873,1071441,26190,1014751,25574,56690,4829,1006214,14291,833180,10365,696344,9843,136836,4856,173034,7223,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044778,1740,426245,13843,337283,13715,135088,10190,131938,9932,3150,1114,202195,11213,38943,5008,31083,4535,7860,1629,163252,10496,153112,9814,10140,2004,88962,5174,62607,4213,52175,3847,10432,1678,26355,2725,1618533,13880,1375609,16768,1004098,19607,1000631,19675,3467,1077,371511,15123,118971,10492,110926,10205,8045,1450,252540,13222,239278,12786,13262,1851,242924,8405,200968,5861,166365,5197,34603,2749,41956,3922,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19064064,4156,3025016,36603,2216591,35604,850879,27436,812070,27193,38809,3921,1365712,31925,248466,17217,185556,14688,62910,4817,1117246,29373,1051812,28148,65434,4350,808425,14229,519240,10901,428402,10524,90838,4499,289185,9530,16039048,36344,13369072,48145,9781048,56386,9729308,56003,51740,5292,3588024,50220,1012789,30146,938001,27564,74788,5569,2575235,44658,2452485,44576,122750,6155,2669976,28542,2131825,18761,1746355,17399,385470,10484,538151,16697,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9498993,3156,1713132,31019,1282486,28007,463150,22032,451243,22175,11907,1914,819336,25455,161807,12387,123887,11141,37920,4297,657529,22022,622582,21065,34947,3941,430646,12838,280053,7894,217994,7163,62059,4124,150593,8620,7785861,31167,6614163,34273,5144492,40643,5132216,41068,12276,2383,1469671,32691,424123,19963,394925,19064,29198,3853,1045548,30721,994198,30420,51350,5201,1171698,18325,979042,13139,822309,12323,156733,6292,192656,9058,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674852,714,75703,4270,42566,3396,13782,2468,13434,2477,348,211,28784,3327,6987,1968,5318,1610,1669,615,21797,3029,20098,2710,1699,690,33137,2849,21419,2054,16835,1883,4584,981,11718,1997,599149,4409,486177,7040,404961,9127,403926,9102,1035,425,81216,5897,29935,3785,27620,3479,2315,776,51281,4671,46818,4265,4463,1068,112972,4994,94145,3864,77271,4012,16874,2330,18827,2393,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11227482,4488,1824628,28992,1305248,29613,414210,20433,400258,20588,13952,2263,891038,26383,156513,11643,117668,9946,38845,3349,734525,23976,685265,23148,49260,3973,519380,12697,342214,8681,276524,7341,65690,3591,177166,7619,9402854,28545,7889139,34256,6229667,47852,6218128,47602,11539,1777,1659472,40617,499081,20784,464472,19893,34609,3439,1160391,33905,1094845,31481,65546,4566,1513715,16453,1299146,12657,1104103,11890,195043,6109,214569,8716,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
