GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002MA,B21001H_002EA,B21001H_003MA,B21001H_003EA,B21001H_004EA,B21001H_004MA,B21001H_005MA,B21001H_005EA,B21001H_006MA,B21001H_006EA,B21001H_007MA,B21001H_007EA,B21001H_008MA,B21001H_008EA,B21001H_009MA,B21001H_009EA,B21001H_010EA,B21001H_010MA,B21001H_011EA,B21001H_011MA,B21001H_012EA,B21001H_012MA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016EA,B21001H_016MA,B21001H_017EA,B21001H_017MA,B21001H_018MA,B21001H_018EA,B21001H_019EA,B21001H_019MA,B21001H_020MA,B21001H_020EA,B21001H_021EA,B21001H_021MA,B21001H_022EA,B21001H_022MA,B21001H_023MA,B21001H_023EA,B21001H_024EA,B21001H_024MA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029MA,B21001H_029EA,B21001H_030MA,B21001H_030EA,B21001H_031MA,B21001H_031EA,B21001H_032EA,B21001H_032MA,B21001H_033EA,B21001H_033MA,state
0400000US25,4072941,3208,1943359,2130,534913,1349,16458,2327,518455,2809,698963,1305,58213,3490,640750,3385,347814,393,64022,3179,283792,3166,206290,235,88301,3323,117989,3347,155379,134,105342,2554,50037,2568,2129582,1868,539076,1298,2917,946,536159,1706,724653,1322,8689,1609,715964,1944,374317,346,2089,604,372228,749,237921,410,1138,427,236783,591,253615,146,3256,799,250359,832,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5976299,1648,2912952,1027,791689,647,24316,2541,767373,2577,1036915,636,109833,4213,927082,4206,536782,303,125985,3872,410797,3852,323570,193,137947,2950,185623,2969,223996,129,141290,2631,82706,2644,3063347,1077,770671,755,4483,976,766188,1120,1039740,734,14178,1847,1025562,1867,556430,234,5056,912,551374,894,355127,149,1987,580,353140,595,341379,233,3669,824,337710,894,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3499728,1278,1714662,827,485279,550,17253,1845,468026,1869,615442,587,61141,2824,554301,2866,308232,294,75083,2780,233149,2774,176083,18,82229,2268,93854,2269,129626,17,85759,1948,43867,1947,1785066,729,472197,320,4308,950,467889,943,615045,522,8019,1066,607026,1201,311538,275,3780,952,307758,998,191561,93,1658,530,189903,535,194725,70,2136,510,192589,511,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1342744,1295,646880,1693,175797,2110,9650,1937,166147,2725,227637,2066,28380,2387,199257,2545,113820,294,29802,2231,84018,2226,79699,417,34342,2020,45357,2054,49927,393,34773,1563,15154,1567,695864,1708,180088,2553,1600,616,178488,2678,227383,1935,3593,1159,223790,2195,120260,324,2048,746,118212,802,89251,241,329,232,88922,358,78882,351,482,282,78400,458,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3797701,2049,1836415,1614,526713,1665,25559,2908,501154,3261,644015,1391,80337,4054,563678,4198,319006,545,91864,3830,227142,3796,204342,218,95806,2853,108536,2852,142339,184,98751,2171,43588,2151,1961286,1115,527026,1058,4158,1039,522868,1521,651116,853,13234,1650,637882,1771,337979,134,4783,1064,333196,1093,229013,138,1902,421,227111,456,216152,134,2099,679,214053,674,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,696990,855,347339,769,95679,697,5199,1063,90480,1282,112606,468,18095,1843,94511,1843,68205,90,18977,1643,49228,1655,42622,30,22114,1345,20508,1345,28227,15,18980,973,9247,973,349651,322,90277,400,1596,720,88681,745,112114,231,3257,1111,108857,1161,67941,36,1465,512,66476,515,41914,20,298,176,41616,178,37405,12,653,254,36752,254,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1173517,1148,571416,872,169465,715,10519,1691,158946,1789,194605,624,28015,2046,166590,2076,101553,249,25555,1674,75998,1676,58905,259,26269,1559,32636,1524,46888,255,31521,952,15367,981,602101,576,166307,522,2835,996,163472,1091,195258,488,3975,982,191283,1043,104115,161,1279,351,102836,340,64549,87,511,263,64038,269,71872,62,842,311,71030,319,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1196917,1356,605944,1160,147962,973,10815,1829,137147,1903,212349,686,32932,2740,179417,2825,114108,82,38758,2499,75350,2508,83077,145,47137,1780,35940,1781,48448,162,35849,1354,12599,1371,590973,497,142183,490,1928,695,140255,893,195813,503,4814,910,190999,1059,113125,78,3129,706,109996,736,81643,100,774,353,80869,371,58209,90,1515,517,56694,524,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,971979,709,473578,655,123092,414,6154,1388,116938,1469,176394,525,21625,2199,154769,2202,89678,62,20948,1821,68730,1823,51320,181,26154,1292,25166,1292,33094,181,24613,972,8481,972,498401,183,121198,12,1293,717,119905,713,181511,167,3396,918,178115,910,91867,69,1102,422,90765,432,54859,181,282,158,54577,158,48966,181,1494,485,47472,485,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4119937,4241,1975465,2865,475064,2313,13968,2240,461096,2739,728981,1161,44564,2918,684417,2985,370410,541,59012,3057,311398,3143,223925,194,96007,3515,127918,3514,177085,228,115924,3032,61161,3023,2144472,2149,459753,1127,2535,772,457218,1368,749173,1414,4556,948,744617,1618,390144,415,2187,582,387957,746,259863,161,958,379,258905,404,285539,351,2973,691,282566,715,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,689437,1321,335986,1312,79027,1414,7642,1562,71385,1857,104503,1441,21329,2170,83174,2465,70521,447,24297,1885,46224,1895,48835,420,25096,1515,23739,1569,33100,406,23416,1233,9684,1212,353451,510,73796,1059,1384,544,72412,1200,107427,1000,3286,917,104141,1281,76311,174,2330,722,73981,751,52407,445,1000,424,51407,625,43510,432,897,427,42613,611,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9085095,4464,4375043,2202,1217248,1613,31232,2814,1186016,3238,1529446,1720,111876,4925,1417570,5134,778589,658,131170,4103,647419,4128,474957,490,183151,4591,291806,4646,374803,469,225864,3792,148939,3731,4710052,2971,1216010,1813,6116,1240,1209894,2166,1542462,1229,12725,1840,1529737,2224,816185,719,5537,953,810648,1206,546451,529,2738,587,543713,802,588944,496,5469,977,583475,1070,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4998755,4037,2384345,3050,621056,2630,34418,3108,586638,4180,866456,1779,109005,5151,757451,5172,423519,259,108954,3982,314565,4029,291824,465,134452,4616,157372,4573,181490,428,117496,2648,63994,2671,2614410,1702,650636,1402,6495,1316,644141,1762,895294,1316,18562,1993,876732,2508,459063,620,7345,1188,451718,1374,329804,337,2702,768,327102,849,279613,365,2886,666,276727,771,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,487598,953,245532,828,82113,820,5414,1020,76699,1280,77932,649,9407,1323,68525,1395,42740,14,11154,1041,31586,1042,23187,78,10263,953,12924,955,19560,11,11309,771,8251,771,242066,318,72877,419,900,428,71977,613,74468,325,1620,593,72848,652,40285,78,914,383,39371,394,24549,59,317,191,24232,212,29887,10,275,160,29612,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7338229,2735,3544341,1896,983966,1509,39275,3499,944691,3647,1264234,1266,155363,5426,1108871,5703,643071,227,156101,4381,486970,4385,382774,434,171670,4471,211104,4464,270296,458,177510,3128,92786,3139,3793888,1545,971248,1110,6914,1306,964334,1760,1286570,424,20107,2266,1266463,2320,674190,474,6703,1095,667487,1198,434680,430,2916,761,431764,805,427200,372,4783,967,422417,1030,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2056332,1722,994995,1521,280988,1202,19203,1954,261785,2148,337970,809,52140,2675,285830,2594,176394,190,55197,2088,121197,2043,118188,40,60914,2094,57274,2097,81455,87,54508,1683,26947,1683,1061337,756,279656,731,3354,719,276302,974,342699,436,7822,1197,334877,1357,186498,201,2902,729,183596,742,132921,75,1508,427,131413,435,119563,103,1616,535,117947,531,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2464462,1959,1198391,1210,325314,960,18173,2284,307141,2648,402950,748,54418,3347,348532,3433,228786,412,62459,3126,166327,3107,144877,191,75942,3138,68935,3154,96464,130,67487,1995,28977,2010,1266071,1070,323004,788,2295,834,320709,1128,406108,567,8860,1337,397248,1451,243077,242,4033,821,239044,847,156791,246,2090,594,154701,607,137091,378,3816,822,133275,878,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8114137,2558,3908118,1684,1046633,1087,40144,2962,1006489,3006,1359477,976,148259,5290,1211218,5437,719509,484,165027,4765,554482,4683,439004,188,202499,4867,236505,4832,343495,162,228920,3595,114575,3588,4206019,1351,1029426,874,6746,1226,1022680,1556,1379264,602,16034,1796,1363230,1921,750005,262,6527,912,743478,920,498701,389,4237,862,494464,925,548623,256,5999,970,542624,1032,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
