GEO_ID,B17002_001E,B17002_001M,B17002_002E,B17002_002M,B17002_003E,B17002_003M,B17002_004E,B17002_004M,B17002_005E,B17002_005M,B17002_006E,B17002_006M,B17002_007E,B17002_007M,B17002_008E,B17002_008M,B17002_009E,B17002_009M,B17002_010E,B17002_010M,B17002_011E,B17002_011M,B17002_012E,B17002_012M,B17002_013E,B17002_013M,NAME,B17002_001EA,B17002_001MA,B17002_002EA,B17002_002MA,B17002_003EA,B17002_003MA,B17002_004MA,B17002_004EA,B17002_005EA,B17002_005MA,B17002_006MA,B17002_006EA,B17002_007EA,B17002_007MA,B17002_008EA,B17002_008MA,B17002_009EA,B17002_009MA,B17002_010MA,B17002_010EA,B17002_011MA,B17002_011EA,B17002_012EA,B17002_012MA,B17002_013EA,B17002_013MA,state
0400000US44,1010449,885,62056,6267,33135,4812,43716,5374,44270,6645,41581,4950,43475,4916,17182,4510,23392,3243,163464,10340,130591,9179,106278,7437,301309,11841,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4585454,2040,376931,17315,225389,14130,235450,12494,258919,13809,265191,16234,275854,13238,83103,8441,139634,9383,803016,23170,596777,16626,461349,19707,863841,21632,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,804310,815,50820,4075,28335,4087,28691,3397,36504,4312,38442,4424,40588,3955,15783,2288,30173,3958,153915,7874,126382,7587,87414,5467,167263,7111,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6295994,3016,483568,18615,298883,12857,346879,18530,335590,19861,341721,14209,359043,16408,120570,9942,203301,12227,1154184,32172,857315,23808,596350,19771,1198590,24824,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25450518,6257,1895369,37819,1239604,42264,1427379,35130,1436795,37875,1438366,40248,1350548,37210,469089,24553,719962,26254,4264236,57541,3141216,48036,2315894,46193,5752060,56086,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2806020,2814,154441,10091,94071,8954,111505,10991,136630,11826,139620,10667,159514,11770,63204,7617,96164,10457,569726,19656,439466,15639,289520,15835,552159,14956,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601611,741,32128,3461,16879,2076,22077,3076,23401,2434,27105,3450,30753,3845,10952,1926,17522,2515,109655,5626,90824,5309,69900,4661,150415,5816,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7936903,2853,416102,14180,235543,10948,280160,16381,302480,16936,316748,14802,340468,16661,119546,8528,179207,13575,1232222,29231,1051573,28851,827165,22155,2635689,32586,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6761934,3299,424609,18040,236192,15109,254477,14325,268978,13399,308621,15570,287563,12883,111123,9289,183086,12809,1105208,25961,923290,23298,729519,20237,1929268,21187,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1801131,2144,150998,10554,87307,6824,81750,6475,100747,7613,104541,8862,98012,6862,37369,5327,56212,5864,339006,11949,261117,10089,178367,8865,305705,12604,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5573134,3298,317756,12142,183305,8933,236295,11967,230818,10443,246292,11353,263032,12659,89773,7226,154786,8980,997802,21831,875932,17003,673521,17192,1303822,18510,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,561445,1473,29347,4056,18703,3370,22969,4009,18733,2569,25407,4186,25340,3650,9736,2684,18563,4079,101120,8316,84401,6950,61742,5532,145384,7665,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3633892,1704,899557,23944,387878,18685,345098,16115,312450,13996,293624,14766,243695,15144,72826,7151,122990,9713,493190,18449,202054,11531,98238,9020,162292,9106,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4706978,2160,399317,14070,237825,15369,255422,14413,265357,11424,266414,13554,250480,13169,88752,8630,128051,11087,812412,22193,644126,24397,442215,16084,916607,17217,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,715608,613,31811,3074,17594,2814,22995,3292,33056,5174,25982,4461,31930,4422,10190,2590,17921,3319,106949,6061,103061,7739,77189,6395,236930,9337,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6401273,3092,566992,18108,309735,17567,317779,15300,347874,19424,356468,20410,344206,18977,112973,10997,185843,12303,1113346,26102,830029,23586,584802,20598,1331226,25296,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2865098,2160,234771,13114,148717,9995,184577,9807,169787,10200,159921,10907,175621,10209,65402,6273,90556,8000,523660,17874,385935,16038,248676,11527,477475,15148,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
