GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002MA,B20005A_002EA,B20005A_003MA,B20005A_003EA,B20005A_004EA,B20005A_004MA,B20005A_005EA,B20005A_005MA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008MA,B20005A_008EA,B20005A_009EA,B20005A_009MA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012EA,B20005A_012MA,B20005A_013EA,B20005A_013MA,B20005A_014MA,B20005A_014EA,B20005A_015MA,B20005A_015EA,B20005A_016EA,B20005A_016MA,B20005A_017EA,B20005A_017MA,B20005A_018EA,B20005A_018MA,B20005A_019EA,B20005A_019MA,B20005A_020MA,B20005A_020EA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023EA,B20005A_023MA,B20005A_024EA,B20005A_024MA,B20005A_025MA,B20005A_025EA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034MA,B20005A_034EA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039MA,B20005A_039EA,B20005A_040MA,B20005A_040EA,B20005A_041EA,B20005A_041MA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044MA,B20005A_044EA,B20005A_045MA,B20005A_045EA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049MA,B20005A_049EA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054MA,B20005A_054EA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062EA,B20005A_062MA,B20005A_063EA,B20005A_063MA,B20005A_064MA,B20005A_064EA,B20005A_065MA,B20005A_065EA,B20005A_066EA,B20005A_066MA,B20005A_067EA,B20005A_067MA,B20005A_068EA,B20005A_068MA,B20005A_069MA,B20005A_069EA,B20005A_070MA,B20005A_070EA,B20005A_071EA,B20005A_071MA,B20005A_072EA,B20005A_072MA,B20005A_073EA,B20005A_073MA,B20005A_074EA,B20005A_074MA,B20005A_075MA,B20005A_075EA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078EA,B20005A_078MA,B20005A_079EA,B20005A_079MA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085EA,B20005A_085MA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089MA,B20005A_089EA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094MA,B20005A_094EA,B20005A_095MA,B20005A_095EA,state
0400000US18,4407972,7204,2147854,4848,1049398,9626,185,179,1049213,9615,1701,527,2401,732,6029,1162,7631,1640,18560,2096,12655,1939,20589,2208,19564,1939,43563,2611,24507,2556,78111,4311,89967,4127,80608,4281,89868,3796,64605,3505,84881,4110,105661,5189,72151,3681,109371,4223,116790,4224,1098456,9708,597645,8987,500811,8750,93438,4085,66949,3837,53960,3581,32480,2381,50539,3776,20428,2476,27859,2610,12867,1582,25911,2355,8623,1441,20253,2333,17187,1753,12095,1887,11653,1348,6152,1137,9057,1417,9773,1623,5196,919,7780,1283,8611,1229,2260118,4355,750795,11143,87,107,750708,11149,608,273,1937,610,7512,1461,7279,1404,22377,2211,14707,1625,33149,2767,31278,2690,55091,3230,33271,2679,86912,4678,91396,4143,67751,3652,62948,3916,41005,3449,42133,2796,54208,3688,33587,3251,38373,3425,25186,2564,1509323,11412,869696,9641,639627,9755,123612,5559,83325,4414,75573,3417,52701,2844,74789,4518,32608,2548,34768,2537,19283,2036,27138,2160,12579,1990,23603,2277,20261,2151,11972,1666,10882,1424,7799,1134,7022,1129,10864,2087,3804,867,3986,1053,3058,726,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2259778,4858,1104384,3213,582003,6660,36,39,581967,6664,1556,443,1509,619,3232,842,4022,916,10176,1386,5380,929,11676,1579,10079,1345,22299,2265,13310,1622,39800,2740,54764,3358,50051,3262,54549,2892,41609,2623,47223,2875,57538,2989,40864,2995,52868,2751,59462,3222,522381,6258,266435,5256,255946,5750,48978,2559,35241,2581,28800,2495,18248,1998,22960,2083,9705,1301,13922,1856,6758,1052,11856,1377,5495,1142,10102,1444,9258,1359,5759,1129,6030,983,4310,981,3923,780,3833,685,2274,626,3578,848,4916,874,1155394,2741,429902,6555,77,82,429825,6564,1238,473,1297,561,3256,775,4535,941,12808,1586,7918,1102,12934,1413,13407,1451,31114,2326,18085,1780,51887,2622,50211,2637,40867,2283,37901,2399,29958,2351,28373,2178,32435,2884,17193,1726,20574,1962,13834,1631,725492,6775,380687,5773,344805,6826,69155,3482,45028,2587,39185,2225,28262,2278,38297,2551,18224,1757,20899,1814,9719,1113,16106,1862,6419,1038,12430,1231,9831,1178,5591,802,6749,1181,4362,791,3570,779,5036,1048,1632,560,2651,725,1659,501,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1949156,5018,956594,2937,517470,5755,43,62,517427,5762,1932,520,956,305,2812,562,3793,936,10276,1808,5873,1190,12345,1692,9950,1469,21510,2477,15683,1701,36950,2461,47279,3140,41702,3114,39040,2684,32518,2380,34938,2581,45088,2803,35041,2426,53131,2918,66610,3651,439124,6178,220655,5502,218469,5744,42739,3095,27713,2423,27427,2577,16361,2147,19495,2317,10603,1274,9794,1384,5790,1007,9580,1285,4775,957,8607,1375,7669,1287,4015,756,3569,786,2896,632,3917,982,4043,988,2126,609,2433,700,4917,1098,992562,3115,366001,5259,65,78,365936,5264,1116,397,1002,543,2934,778,4293,920,12727,1473,8456,1020,15022,1696,13891,1662,23039,1997,18567,1553,41608,3110,39721,2673,35970,2700,30927,2537,21247,1790,19980,1726,28083,2699,15303,1622,16793,1857,15257,1555,626561,6024,344925,4974,281636,5482,53462,2828,38835,2762,33009,2181,24047,1780,32517,2227,12418,1310,17249,1885,8837,1234,11416,1336,5445,914,9898,1477,7519,1107,6933,1225,4822,876,3229,673,3459,780,3850,811,2068,632,1272,436,1351,460,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3089196,5115,1502649,3324,672236,8924,45,75,672191,8928,1795,519,1798,611,5035,1025,5619,1235,15914,2111,9059,1393,19183,2214,15893,2015,36277,2692,18784,1566,50264,3656,59931,3775,48517,2859,55923,3485,43535,2982,48107,3299,63497,3292,44513,3111,61930,3503,66617,3087,830413,9005,507760,8722,322653,8140,62557,3897,38276,3391,38931,3102,27288,2756,32165,2827,13272,1766,16801,1758,9689,1515,15053,1870,5102,1043,13360,1875,10266,1488,5725,1037,7643,1209,3355,790,4127,805,5634,1069,3431,1013,4061,979,5917,990,1586547,3335,514218,6923,121,118,514097,6930,1254,524,1391,579,6072,1375,5472,1002,17322,1805,18917,1824,26572,2930,21463,2248,40281,3284,21879,2326,55748,3797,56210,3740,42466,3348,43611,3100,29774,3259,31090,2411,33600,2494,18934,1672,23915,2092,18126,1786,1072329,7443,685279,7409,387050,7867,73609,3656,47266,2980,49473,3232,35272,2828,42869,2477,18949,2270,22983,2078,10517,1487,16538,1680,7014,1380,14214,1804,11998,1350,6260,1206,7551,1220,4162,843,4821,1009,5004,1062,3073,705,3219,928,2258,613,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2337723,6329,1145907,4312,589126,7283,34,58,589092,7280,820,293,866,376,3778,879,2432,855,9742,1614,5963,1511,11502,1742,12579,1835,20448,2526,14136,1988,33551,3138,41831,3474,34467,3089,39046,3387,30011,2755,44735,3961,62503,3538,46935,3615,78995,4451,94752,4465,556781,8631,323034,6604,233747,7080,33452,2795,28243,3124,23327,2722,17040,2414,23275,2670,10108,1597,11693,1808,4357,1168,11217,1946,4270,1108,8215,1542,10144,1933,4640,968,6952,1265,4287,896,4194,909,5773,1341,5199,1207,8366,1359,8995,1554,1191816,3685,403203,6984,77,96,403126,6986,1287,558,950,514,4597,1116,6497,1387,13931,1799,12097,1966,19225,2417,15300,1872,26900,2730,17415,2096,36226,3253,44895,3133,29955,2766,34585,3195,24757,2293,28707,3271,31577,2679,15370,1874,22392,2081,16463,1723,788613,7357,501074,8068,287539,8082,54099,3327,34599,2664,36598,3543,26604,2495,27571,2930,15324,2156,14652,2337,8159,1494,13521,2313,4785,1030,11868,2042,8451,1421,6084,1225,7553,1276,4565,1223,2651,623,4956,1098,1420,473,2433,736,1646,554,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1052252,1531,508484,1274,230702,4178,0,155,230702,4178,834,295,270,177,1118,410,1333,539,4670,1034,1884,594,5778,1195,4221,849,9737,1416,8072,1342,18665,2020,21400,1799,20311,2112,22726,2205,14113,1744,19075,2212,21429,1869,15018,1756,19103,1950,20945,2063,277782,4268,145126,4231,132656,4267,23016,2145,16222,1770,13195,1347,10315,1485,11194,1565,4486,785,8251,1214,4304,841,7610,1510,2329,601,6557,1154,5282,1078,3678,839,3490,818,1567,468,1759,511,3045,738,1384,485,1954,580,3018,685,543768,1051,175290,4290,0,155,175290,4290,707,606,631,350,1354,546,1423,565,3163,787,3493,906,8050,1262,5258,1148,11830,1468,7153,997,22198,1973,21571,1822,16491,1938,13653,1802,10676,1247,11144,1288,13657,1441,8016,1201,7753,1199,7069,1084,368478,4529,201865,4173,166613,4678,26632,2138,21808,1946,18768,2059,13125,1641,15058,1617,9677,1299,10743,1471,7045,1216,9183,1500,3636,848,6999,1012,6612,1136,3267,631,4139,875,2214,625,2532,570,2107,547,1083,429,1215,535,770,349,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2812162,9124,1370635,5294,760630,7740,129,138,760501,7718,1570,681,1414,601,2979,967,3720,1111,7460,1197,6109,1211,10752,1733,8866,1430,25711,2079,14146,1879,31068,2715,39858,3037,35447,2732,44135,3325,36909,3200,49805,3665,66685,3681,54613,3406,107487,4011,211767,5949,610005,7726,331554,5448,278451,6649,47492,2752,29234,2080,28233,2150,18441,2177,24559,2303,9829,1535,15003,1604,6201,1476,11941,1688,5514,1274,11417,1684,9375,1319,8360,1442,7529,1398,4793,1021,7150,1313,6888,1113,5983,1189,9473,1330,11036,1282,1441527,5075,548090,7702,65,118,548025,7695,890,464,637,343,4370,932,3314,1117,9111,1745,5321,1325,11474,1599,7147,1162,19920,2407,13390,1661,35290,2769,39568,3214,38691,2891,41173,2894,31503,3225,38792,2929,55031,3407,44944,3143,68850,4161,78609,3300,893437,8534,502866,6977,390571,8105,60931,3163,44416,3443,40909,2801,27633,2167,35865,2987,16140,1888,22133,2129,10732,1486,19262,2079,9057,1617,16881,1973,16505,1820,9939,1696,9907,1241,8092,1119,7914,1117,10051,1500,6974,896,10325,1579,6905,1101,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4420324,9274,2115146,5927,1040413,11202,0,195,1040413,11202,2041,667,491,308,4647,1373,2850,827,9548,1599,5454,1152,10962,1653,8569,1340,22944,2488,12941,2008,44459,3617,60749,4076,56315,4025,63918,4149,53612,3749,76992,4338,105860,4989,90227,4668,151081,5528,256753,6377,1074733,10113,560470,6698,514263,9459,87567,4267,60896,3313,50344,3466,30890,2231,44323,3477,19312,1989,26898,2354,14768,1893,26396,2466,9351,1317,21205,2399,20654,1816,15266,1911,14260,1836,10269,1654,11644,1576,10186,1367,8395,1485,14360,1641,17279,1686,2305178,5458,799753,10211,0,195,799753,10211,737,365,1634,529,4755,1233,2833,729,9942,1556,6270,1438,13372,1835,9766,1464,28986,2664,18876,1930,50790,3780,66821,4597,61671,3850,67222,3562,48633,3693,62027,3729,85597,4365,66566,3997,92457,3973,100798,4482,1505425,10304,795269,9506,710156,9495,112216,4653,80450,4102,64772,3488,47384,2861,63223,4246,27390,2293,41373,3276,21951,1900,38292,2862,16406,1834,36241,2930,31569,2759,19303,1905,18798,1868,12102,1796,15154,1551,17816,1807,15469,1684,18499,1741,11748,1677,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6386070,7191,3119518,5143,1374559,11190,77,76,1374482,11193,3830,621,2911,673,8231,1201,8896,1478,22518,2252,16654,1741,33774,2235,28094,2482,57654,3444,29500,2278,82162,3922,103368,4184,89075,4101,102971,4292,79950,3325,101192,4307,132968,4249,107367,3712,165606,4972,197761,4844,1744959,11450,984526,9403,760433,9812,141372,4896,91947,4890,88869,4165,57011,3428,73128,3715,33933,2481,42318,3127,23087,2198,36456,2846,13488,1765,29538,2187,27240,2419,17423,1761,16399,1796,9243,1400,12441,1831,11908,1418,8145,1133,11296,1312,15191,1528,3266552,3950,967896,9099,172,170,967724,9109,1572,535,2699,712,8540,1049,10004,1645,25814,2182,22294,2216,37895,2949,36026,2145,62505,3327,36862,2625,92764,4122,101645,3793,77520,4050,80845,3181,55837,3105,64502,3531,81024,4124,56497,3154,67225,2852,45654,2500,2298656,9982,1333843,10490,964813,9821,175412,6021,118504,4770,111061,4091,87506,3535,108585,3355,47860,3048,65021,2909,30775,2323,44181,2828,17387,1846,36764,2715,29722,2448,17199,1861,16761,1549,10615,1379,10509,1209,13285,1388,9878,1323,9639,1321,4149,817,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3716477,5307,1825169,3464,962372,7572,29,30,962343,7575,2840,500,1752,564,4941,860,4418,952,13747,1445,7706,1333,13436,1297,12722,1638,30531,2381,18212,1797,54737,2819,70062,3724,65741,3668,78590,4175,64543,3464,77901,3408,101430,3750,71300,2999,110917,4253,156817,4250,862797,8145,401490,6106,461307,7392,76258,3414,57103,3334,49246,3182,31980,2255,39314,2854,17358,1820,24249,2401,11472,1254,22646,2151,9081,1283,19766,1977,19510,2030,11771,1214,12038,1116,7598,1149,10839,1310,10414,1226,8450,1154,10393,1320,11821,1275,1891308,3181,708088,8571,126,192,707962,8592,2106,554,1656,338,6213,904,5045,1082,13407,1334,9380,1364,18522,1856,16086,1690,34129,2500,24519,1725,61328,3195,73059,3800,67664,3234,67373,3679,45999,2736,49180,2958,64935,3424,42317,2333,56109,3208,48935,3479,1183220,8299,577017,6876,606203,7391,99632,4178,71143,3192,61408,3364,41574,2613,61053,3511,27863,2179,36743,2388,19867,1871,31542,2300,15143,1528,28038,2202,24790,1828,15755,1504,14621,1493,10360,1213,10063,1306,13856,1680,9925,1166,7423,1078,5404,1044,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1428103,3675,695972,3265,330937,5988,0,198,330937,5988,867,450,787,393,2459,700,2349,725,5411,1152,3874,1111,8843,1428,7950,1678,17920,2563,7513,1597,23508,2817,30582,2813,26309,2771,26366,3108,20489,2312,27749,2715,28640,2435,18876,2513,33083,2878,37362,3174,365035,6605,220711,5146,144324,6150,24195,2739,18847,2080,18661,2368,10132,1566,14729,2150,6166,1244,7679,1601,3847,1243,6829,1463,2474,755,5408,1129,4566,1071,3522,1099,3010,832,1352,697,2012,880,3274,805,1634,535,2808,755,3179,866,732131,2705,234980,5597,33,56,234947,5595,576,354,695,319,3040,827,2768,821,7737,1562,5965,1332,10543,1744,9127,1580,17865,1723,11559,1904,26991,2547,26355,2301,19793,2451,20560,2377,13212,1713,14946,1907,16631,2186,9788,1420,8279,1155,8517,1499,497151,6011,338106,6174,159045,6022,34035,2958,21073,2568,16382,2485,14205,2205,20244,2407,6931,1058,8898,1325,3897,955,5498,985,3034,941,4613,1041,4330,1121,2908,853,3745,946,1004,436,2287,763,2174,624,1393,638,1536,813,858,427,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
