GEO_ID,B20017_001E,B20017_001M,B20017_002E,B20017_002M,B20017_003E,B20017_003M,B20017_004E,B20017_004M,B20017_005E,B20017_005M,B20017_006E,B20017_006M,B20017_007E,B20017_007M,NAME,B20017_001MA,B20017_001EA,B20017_002EA,B20017_002MA,B20017_003MA,B20017_003EA,B20017_004MA,B20017_004EA,B20017_005MA,B20017_005EA,B20017_006EA,B20017_006MA,B20017_007EA,B20017_007MA,state
0400000US26,26733,211,32869,639,49897,449,9646,285,21431,188,36772,301,9294,168,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,32084,214,38824,729,50885,288,10823,253,26822,286,40595,293,10864,190,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,24933,489,30052,643,40081,830,9028,603,20995,430,30287,374,8549,437,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26997,208,31744,230,42974,803,9905,312,22641,374,32868,622,8809,289,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24954,643,30309,651,41656,622,10117,741,20360,601,31775,463,9279,498,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28528,565,34920,846,42878,1012,9270,664,22368,346,33218,802,8753,353,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,29580,621,32018,400,42137,545,12685,702,25845,403,35941,515,11713,394,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34119,912,40743,658,54136,2105,11307,539,28251,1289,41774,715,11232,454,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38124,588,46198,495,60878,331,12362,291,31585,312,47878,949,11636,225,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26026,382,30450,514,41211,602,10071,589,22224,473,33074,1385,9450,586,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,33190,332,38724,632,51274,198,11613,174,29693,386,43000,574,11091,104,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,27066,184,31281,219,41859,231,10302,183,23004,386,34421,484,9388,219,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31090,409,38874,1334,45888,970,11470,893,24081,853,33877,991,10025,591,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28480,329,34572,497,46789,357,9429,238,23023,331,35984,274,9426,188,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,26870,240,31989,254,41415,301,9864,339,21812,246,31543,265,8367,341,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,26782,274,31888,374,47402,814,11021,316,22077,391,37381,552,10177,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30690,136,36877,279,49330,517,10359,176,24975,246,37414,271,9763,193,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31135,516,36136,776,50975,625,11188,618,27110,711,41074,681,11181,436,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26566,291,31433,351,41740,325,9483,409,22193,284,32402,414,8972,345,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27212,456,31859,420,40721,638,8518,768,22560,624,31792,494,8277,571,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26884,199,31630,250,41828,265,10080,259,22301,232,32398,262,8953,251,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28691,266,33265,401,44802,545,10607,128,23266,279,35453,215,8904,110,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26426,392,35153,677,48540,1019,10208,377,19847,634,34062,1231,8388,342,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28629,913,32853,1172,44776,1510,10201,663,24227,1100,38017,1254,10318,424,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,33392,501,40373,275,52125,329,10437,275,27529,424,41104,280,9862,240,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,31989,210,40137,351,52529,774,12117,278,25974,346,41062,344,11134,197,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26441,371,32424,604,44159,1810,9272,718,21236,437,30885,460,8417,473,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,30039,243,35480,355,46898,359,9772,290,24519,364,36535,260,10120,160,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,29473,1701,40568,1265,51932,1357,10850,921,21117,758,33152,2144,8668,723,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16620,163,16503,189,22353,467,7237,287,16766,247,22025,287,7362,269,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,26574,310,32296,365,44567,1049,9769,440,21355,300,31674,336,8483,275,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,34405,1764,41221,814,57068,2972,15981,1436,29511,1961,42345,2222,11961,702,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,28645,519,31904,280,43618,1027,10970,260,24949,474,35974,365,10268,230,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,25737,336,30720,314,40153,400,9722,568,21306,336,30843,452,8591,417,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
