GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001MA,C27016_001EA,C27016_002MA,C27016_002EA,C27016_003MA,C27016_003EA,C27016_004EA,C27016_004MA,C27016_005EA,C27016_005MA,C27016_006MA,C27016_006EA,C27016_007MA,C27016_007EA,C27016_008MA,C27016_008EA,C27016_009EA,C27016_009MA,C27016_010EA,C27016_010MA,C27016_011MA,C27016_011EA,C27016_012MA,C27016_012EA,C27016_013MA,C27016_013EA,C27016_014MA,C27016_014EA,C27016_015EA,C27016_015MA,C27016_016EA,C27016_016MA,C27016_017MA,C27016_017EA,C27016_018MA,C27016_018EA,C27016_019MA,C27016_019EA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022MA,C27016_022EA,C27016_023MA,C27016_023EA,C27016_024MA,C27016_024EA,C27016_025EA,C27016_025MA,C27016_026EA,C27016_026MA,C27016_027EA,C27016_027MA,C27016_028MA,C27016_028EA,C27016_029MA,C27016_029EA,C27016_030EA,C27016_030MA,C27016_031EA,C27016_031MA,C27016_032EA,C27016_032MA,C27016_033MA,C27016_033EA,C27016_034MA,C27016_034EA,C27016_035EA,C27016_035MA,C27016_036EA,C27016_036MA,C27016_037EA,C27016_037MA,C27016_038EA,C27016_038MA,C27016_039MA,C27016_039EA,C27016_040MA,C27016_040EA,C27016_041MA,C27016_041EA,state
0400000US35,2038126,2411,613539,15517,207865,7412,186218,7379,21647,3591,344250,9306,194826,7664,149424,6256,61424,3328,58921,3357,2503,909,270192,12783,75192,5662,66529,5393,8663,1910,152464,7886,92076,5871,60388,4903,42536,3251,41833,3208,703,552,600184,19049,139425,8332,131892,8293,7533,1607,372689,10704,284352,9725,88337,5793,88070,4185,87248,4182,822,460,554211,13078,86957,5455,83497,5360,3460,1121,369704,9187,337841,8393,31863,3188,97550,3640,97084,3719,466,372,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19046227,4495,4342576,48458,1304297,20588,1238476,21124,65821,5619,2513616,34503,1866891,28887,646725,17191,524663,9326,513220,9112,11443,2097,1944003,31646,492869,13884,464367,13679,28502,3685,1121401,20833,804088,17364,317313,11881,329733,9288,327075,9135,2658,939,5215902,56500,1120062,21565,1069950,20248,50112,4858,3296424,36127,2690830,32439,605594,16427,799416,12616,792829,12545,6587,1211,7543746,56772,1281841,17629,1264079,17700,17762,2726,5254387,42104,4923628,38219,330759,12654,1007518,12351,1002493,12396,5025,1621,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9436515,4582,2553025,38359,831338,16683,755053,15267,76285,6538,1463003,25584,804665,17398,658338,17778,258684,7143,254838,7256,3846,1075,1187106,28500,307677,12239,273074,12052,34603,4066,683988,17616,424404,11314,259584,11542,195441,7607,194981,7588,460,296,2868528,37971,626021,13806,580323,13827,45698,4682,1814269,25910,1458478,24652,355791,11997,428238,9390,426184,9186,2054,820,2827856,40316,489204,13644,475764,13457,13440,2512,1916440,26413,1793813,26791,122627,8242,422212,10235,420627,10163,1585,686,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,671048,1233,110633,5403,28060,2551,25482,2631,2578,880,64679,3551,45976,3488,18703,1705,17894,1560,17777,1552,117,99,64234,4468,16319,2255,13830,1912,2489,1069,36567,2625,26691,2250,9876,1438,11348,1273,11312,1260,36,62,231848,8624,58359,3844,54570,3764,3789,991,140894,5604,122946,5545,17948,2220,32595,2044,32439,2005,156,207,264333,7419,48117,3418,46874,3286,1243,441,183023,5233,172503,5041,10520,1595,33193,2036,33193,2036,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11220287,4774,2626244,33232,847090,18872,788707,18680,58383,5275,1512332,19416,1010747,14869,501585,12264,266822,6489,263146,6494,3676,931,1286063,28876,335366,12267,304747,11951,30619,4095,704886,18203,498073,14804,206813,8428,245811,7648,245042,7615,769,379,3654130,48564,800687,19714,761809,19180,38878,3946,2216541,29190,1890391,27621,326150,10991,636902,10067,635278,10033,1624,628,3653850,42246,629367,16255,619099,15831,10268,2265,2535514,28142,2417554,27436,117960,6767,488969,10137,487821,10081,1148,529,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3687404,2526,963022,15191,321785,7780,283683,7376,38102,3461,539715,9549,287788,8085,251927,7179,101522,4164,100017,4129,1505,586,480466,13638,135589,6556,119249,6627,16340,2161,265868,8788,167497,6799,98371,4899,79009,3181,78386,3184,623,370,1192655,20374,287225,9061,256939,8706,30286,2841,727434,12393,556234,10859,171200,6928,177996,4816,176879,4758,1117,487,1051261,17869,174396,6227,166759,6174,7637,1120,718195,11652,655809,11695,62386,3608,158670,5494,158331,5484,339,239,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3824019,2870,952882,23410,273821,10218,254787,9995,19034,3368,594341,14800,358743,11099,235598,11239,84720,4140,83842,4152,878,446,470225,17013,123130,8335,111763,7750,11367,2118,259956,10470,170131,8229,89825,5378,87139,4920,86601,4861,538,345,1187842,25889,258182,10389,239994,9864,18188,3039,725293,16614,582114,15197,143179,8250,204367,6135,203152,6154,1215,615,1213070,18764,191889,8440,186409,8009,5480,2845,824963,12761,776162,13559,48801,3960,196218,6246,196022,6276,196,182,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12347747,3427,2516064,34344,755679,15091,695425,14093,60254,5812,1433435,21492,1018082,16495,415353,12272,326950,7549,322427,7531,4523,910,1351494,27255,328695,12007,303815,11737,24880,3691,719626,18530,526120,14854,193506,8427,303173,7783,301818,7816,1355,561,3929539,43901,848466,14984,809256,14871,39210,3972,2365516,31228,2046802,27525,318714,10511,715557,11574,712588,11426,2969,1028,4550650,39803,762997,12810,751057,12852,11940,2181,3172919,30357,3029190,28620,143729,8747,614734,10110,613317,10071,1417,547,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008481,1082,207045,10087,60644,4095,57193,4178,3451,1304,118322,7047,82435,5720,35887,3467,28079,2098,27345,2010,734,455,101642,7603,23503,3369,21525,3055,1978,1235,57734,4738,39371,3487,18363,2555,20405,2065,20323,2034,82,132,293254,10863,62857,4987,60351,4831,2506,924,185308,7980,152954,7412,32354,3383,45089,3163,44706,3155,383,316,406540,11273,67016,4373,65324,4355,1692,784,281577,8356,267070,8220,14507,2565,57947,3581,57813,3579,134,150,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4567928,2912,1244260,25082,398637,12438,357780,12213,40857,5170,714300,15826,400330,12518,313970,10851,131323,4734,129305,4761,2018,757,612786,18645,156525,8954,137859,8828,18666,3551,351709,11452,224921,9305,126788,7261,104552,4741,103222,4897,1330,997,1391915,26722,297933,10134,277196,9743,20737,3496,869197,17241,698650,15024,170547,8545,224785,5853,223640,5821,1145,697,1318967,29524,215528,9764,207956,9578,7572,1943,887483,19543,819565,18596,67918,6546,215956,6421,214606,6326,1350,894,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,802740,1163,166809,7312,53184,4235,49147,4168,4037,875,92501,4385,58384,2982,34117,2997,21124,1793,20848,1691,276,255,102273,6244,31516,3264,29257,3116,2259,769,54512,3503,40892,3262,13620,1866,16245,1771,16202,1761,43,65,279269,9497,73176,4618,68443,4530,4733,1407,167636,6366,143300,5733,24336,2738,38457,2207,38395,2206,62,81,254389,7833,41627,3496,41055,3478,572,317,174260,5238,165003,5017,9257,1624,38502,2030,38396,2023,106,112,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6280183,3491,1657700,31621,525369,15207,485397,14817,39972,4951,961016,18410,588682,14398,372334,11777,171315,5622,169695,5536,1620,917,828696,25743,212471,10996,196105,10202,16366,2792,470828,16087,332642,11925,138186,8377,145397,6306,145012,6332,385,231,2003564,37583,429818,14798,409777,14493,20041,3257,1265679,24147,1060760,20402,204919,9609,308067,7319,307234,7354,833,400,1790223,28235,300897,10667,294720,10699,6177,1745,1220734,18516,1147471,18523,73263,5592,268592,7664,267456,7677,1136,624,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25388086,7460,6816802,58721,2530149,32606,2180176,30802,349973,15210,3727091,36024,1667086,24532,2060005,27968,559562,9539,534537,9184,25025,3207,3146030,57142,963255,29079,792638,27463,170617,11313,1813497,31652,939948,17530,873549,23251,369278,10273,359911,9479,9367,1979,7379183,62281,1869595,28983,1613385,29163,256210,9914,4641689,42586,3291726,37625,1349963,27541,867899,12420,853301,12556,14598,2486,8046071,61868,1534742,24816,1459122,23074,75620,6995,5553921,43259,5010279,40741,543642,16204,957408,12649,950823,12939,6585,1301,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2802413,2958,573100,18345,215367,9809,171427,10261,43940,5879,324453,9915,191881,7383,132572,7695,33280,2768,32175,2663,1105,577,381250,19064,151180,10082,131772,9824,19408,3259,196156,9534,135638,7522,60518,5472,33914,3064,33508,3056,406,269,1007518,21343,341192,10452,320629,10300,20563,3564,570120,12233,482979,10368,87141,5374,96206,3754,96069,3752,137,115,840545,18596,164989,8330,160167,8222,4822,1291,571035,11641,534575,11015,36460,3297,104521,3827,104368,3861,153,158,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601104,753,111073,5687,28280,3034,27912,3037,368,234,67464,3396,58169,3529,9295,1092,15329,1540,15292,1541,37,61,69744,5514,18147,2550,17555,2452,592,551,39266,3609,33347,3338,5919,960,12331,1239,12308,1241,23,27,200311,7133,41292,2660,39591,2441,1701,654,124647,5177,109221,4740,15426,2064,34372,1883,34267,1869,105,122,219976,5955,33881,2589,33097,2757,784,651,152837,4276,147357,4268,5480,968,33258,1760,33258,1760,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7864740,5175,1411663,29523,421529,12902,385370,12115,36159,4471,833673,19076,487502,12228,346171,13287,156461,4936,153880,4977,2581,944,769120,25415,211758,10293,187322,10195,24436,3346,434063,16192,285723,11651,148340,9185,123299,4566,122285,4594,1014,509,2258209,35581,538797,14129,508310,14309,30487,3003,1406356,25993,1140009,22431,266347,11411,313056,7072,310272,7104,2784,810,3425748,34402,656490,13129,645563,13072,10927,2321,2325914,24009,2206007,23557,119907,7039,443344,7363,439321,7316,4023,1089,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6729013,4392,1361276,31482,424146,15084,393245,14478,30901,4580,806615,18286,487791,13558,318824,12831,130515,5276,128035,4975,2480,824,706955,19790,200718,9547,183476,9204,17242,3255,402042,11843,257080,9430,144962,6874,104195,4864,103574,4893,621,352,2014839,30178,473575,14306,443239,13823,30336,3816,1247078,18918,981886,14442,265192,12472,294186,8147,292638,8210,1548,687,2645943,27903,457677,11748,447331,11670,10346,1981,1829339,18126,1715143,16739,114196,8133,358927,8336,355675,8407,3252,1138,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1800691,2155,473474,16087,127180,6794,122000,6643,5180,1493,286136,10514,171738,7822,114398,6863,60158,3293,59520,3448,638,458,243462,12251,55387,5891,51981,5721,3406,1172,129494,7470,84922,5210,44572,3859,58581,3070,58558,3071,23,40,599893,14835,119086,6313,114743,6102,4343,1146,365491,9553,299540,9299,65951,4354,115316,4210,115036,4186,280,256,483862,13803,72283,5135,70516,5133,1767,689,343075,10067,321709,9733,21366,2978,68504,3805,68394,3757,110,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5571361,3292,1106173,18986,340477,9981,311119,9951,29358,3427,641951,12091,464185,10521,177766,7322,123745,4264,122788,4276,957,465,615310,18357,165841,9016,154307,8854,11534,2281,328669,9831,248422,8166,80247,5457,120800,4473,120640,4454,160,123,1873137,26017,440541,11069,426387,10426,14154,2270,1129036,16157,995573,14401,133463,6441,303560,6625,302595,6578,965,512,1976741,21555,343966,9793,338906,9570,5060,1359,1386459,13647,1338311,13412,48148,3348,246316,6217,245666,6227,650,336,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,559340,1762,106058,6971,32364,3129,29163,2917,3201,1158,63438,4663,38636,3794,24802,2941,10256,1599,9828,1469,428,491,62135,6262,17756,3235,15236,2935,2520,1043,34153,3626,21705,2891,12448,2595,10226,1416,10213,1419,13,23,184535,9386,49917,4559,45287,4327,4630,1254,108126,5769,86715,5300,21411,2840,26492,2204,26459,2192,33,56,206612,8104,32862,3296,30796,3131,2066,1084,147802,5670,133133,5437,14669,2171,25948,2397,25884,2400,64,78,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3633110,1783,2113440,23953,570916,9322,546508,8582,24408,3847,1216077,16458,1082562,16370,133515,6292,326447,6068,322431,5991,4016,1068,564678,17341,115195,6306,110683,6372,4512,1292,345534,12816,304767,12114,40767,3775,103949,4989,103350,4902,599,419,694723,22646,114811,6830,110464,6529,4347,1420,471227,15940,431863,14184,39364,4363,108685,5552,108579,5572,106,104,260269,11857,41947,4238,40246,4157,1701,1040,182586,8717,173557,8319,9029,2001,35736,2947,35643,2951,93,108,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4695915,2844,1311567,24889,417334,10157,391408,10387,25926,3995,749124,17722,448553,12980,300571,11935,145109,4768,144149,4649,960,474,577932,18329,145419,8031,137658,7835,7761,2156,331274,12236,235011,8895,96263,6684,101239,4408,100846,4430,393,358,1452462,28075,316912,11753,308049,11570,8863,1931,904254,18228,766096,17941,138158,7653,231296,6578,231093,6584,203,182,1353954,21594,232295,9597,230062,9572,2233,816,917940,15260,870262,14032,47678,5138,203719,5101,203477,5119,242,222,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,704735,1656,117461,7818,41121,4238,34754,3855,6367,2171,68017,4009,37201,3323,30816,2932,8323,1423,8118,1368,205,219,73064,6265,24654,3143,20398,3058,4256,1564,40771,3658,21458,2696,19313,2547,7639,1290,7627,1290,12,19,205555,9103,61567,4181,53102,4099,8465,2098,127393,6062,88473,5216,38920,3868,16595,1904,16479,1885,116,102,308655,9173,57474,4254,50929,4101,6545,1474,222810,6052,193571,6001,29239,2950,28371,1989,28191,1994,180,179,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6389951,3589,1736468,29205,600273,15743,503575,12932,96698,7964,983373,16987,594181,13158,389192,14908,152822,5205,147572,5061,5250,1109,803118,29226,228380,12278,181111,9971,47269,6360,439820,17520,275992,13979,163828,9664,134918,6193,132430,6240,2488,1102,1939489,34718,446934,15025,394639,14023,52295,5963,1160106,22651,904760,20356,255346,11293,332449,7417,330436,7321,2013,724,1910876,28002,317023,11427,301328,10974,15695,3563,1254462,18524,1160750,17366,93712,7150,339391,8387,337465,8258,1926,833,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2860549,2455,824921,18937,270284,8846,255412,8820,14872,2493,461333,11622,251081,7838,210252,8728,93304,3941,91993,3924,1311,690,403254,17050,107405,8079,98682,6940,8723,2890,227646,10215,149283,8021,78363,5503,68203,4315,68181,4310,22,40,907471,20351,206548,7770,191978,8061,14570,2409,551917,13178,444827,11742,107090,6770,149006,6058,148744,6031,262,239,724903,16703,115653,6923,112650,6947,3003,1145,494238,11789,459646,10831,34592,3520,115012,5130,114896,5141,116,142,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
