GEO_ID,C19037H_001E,C19037H_001M,C19037H_002E,C19037H_002M,C19037H_003E,C19037H_003M,C19037H_004E,C19037H_004M,C19037H_005E,C19037H_005M,C19037H_006E,C19037H_006M,C19037H_007E,C19037H_007M,C19037H_008E,C19037H_008M,C19037H_009E,C19037H_009M,C19037H_010E,C19037H_010M,C19037H_011E,C19037H_011M,C19037H_012E,C19037H_012M,C19037H_013E,C19037H_013M,C19037H_014E,C19037H_014M,C19037H_015E,C19037H_015M,C19037H_016E,C19037H_016M,C19037H_017E,C19037H_017M,C19037H_018E,C19037H_018M,C19037H_019E,C19037H_019M,C19037H_020E,C19037H_020M,C19037H_021E,C19037H_021M,C19037H_022E,C19037H_022M,C19037H_023E,C19037H_023M,C19037H_024E,C19037H_024M,C19037H_025E,C19037H_025M,C19037H_026E,C19037H_026M,C19037H_027E,C19037H_027M,C19037H_028E,C19037H_028M,C19037H_029E,C19037H_029M,C19037H_030E,C19037H_030M,C19037H_031E,C19037H_031M,C19037H_032E,C19037H_032M,C19037H_033E,C19037H_033M,C19037H_034E,C19037H_034M,C19037H_035E,C19037H_035M,C19037H_036E,C19037H_036M,C19037H_037E,C19037H_037M,C19037H_038E,C19037H_038M,C19037H_039E,C19037H_039M,C19037H_040E,C19037H_040M,C19037H_041E,C19037H_041M,C19037H_042E,C19037H_042M,C19037H_043E,C19037H_043M,C19037H_044E,C19037H_044M,C19037H_045E,C19037H_045M,NAME,C19037H_001EA,C19037H_001MA,C19037H_002EA,C19037H_002MA,C19037H_003EA,C19037H_003MA,C19037H_004MA,C19037H_004EA,C19037H_005MA,C19037H_005EA,C19037H_006EA,C19037H_006MA,C19037H_007EA,C19037H_007MA,C19037H_008EA,C19037H_008MA,C19037H_009MA,C19037H_009EA,C19037H_010MA,C19037H_010EA,C19037H_011EA,C19037H_011MA,C19037H_012EA,C19037H_012MA,C19037H_013EA,C19037H_013MA,C19037H_014EA,C19037H_014MA,C19037H_015MA,C19037H_015EA,C19037H_016MA,C19037H_016EA,C19037H_017EA,C19037H_017MA,C19037H_018EA,C19037H_018MA,C19037H_019EA,C19037H_019MA,C19037H_020MA,C19037H_020EA,C19037H_021MA,C19037H_021EA,C19037H_022EA,C19037H_022MA,C19037H_023EA,C19037H_023MA,C19037H_024EA,C19037H_024MA,C19037H_025EA,C19037H_025MA,C19037H_026MA,C19037H_026EA,C19037H_027MA,C19037H_027EA,C19037H_028EA,C19037H_028MA,C19037H_029EA,C19037H_029MA,C19037H_030EA,C19037H_030MA,C19037H_031MA,C19037H_031EA,C19037H_032MA,C19037H_032EA,C19037H_033EA,C19037H_033MA,C19037H_034MA,C19037H_034EA,C19037H_035EA,C19037H_035MA,C19037H_036EA,C19037H_036MA,C19037H_037MA,C19037H_037EA,C19037H_038EA,C19037H_038MA,C19037H_039MA,C19037H_039EA,C19037H_040EA,C19037H_040MA,C19037H_041EA,C19037H_041MA,C19037H_042EA,C19037H_042MA,C19037H_043MA,C19037H_043EA,C19037H_044EA,C19037H_044MA,C19037H_045EA,C19037H_045MA,state
0400000US18,2089412,9054,89870,4327,17930,2035,8892,1554,17924,2340,13505,1713,16158,1942,11285,1746,2358,710,1608,658,86,116,124,204,645783,6497,35399,2570,25477,2283,51841,3789,65060,3112,103182,4561,143084,5845,103181,4338,85827,4268,19522,2134,13210,1503,846268,6010,47591,2698,32479,2608,68443,3431,77200,3515,119037,4242,177599,4923,129360,4230,125100,4917,37385,2669,32074,2135,507491,4743,27043,2298,42307,2996,99713,4131,82994,3571,95545,3874,84653,3369,34981,2280,25129,2174,7608,1098,7518,961,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1125920,5452,59917,2952,11532,1542,5936,1203,11665,1485,9669,1473,8707,1365,8252,1463,2797,891,1329,498,0,151,30,51,340210,3692,15596,1669,9796,1538,23554,2148,31545,2410,52213,2509,82435,3386,61243,3039,47106,2723,9458,1283,7264,1194,438567,3810,22455,1874,17028,1608,29805,2416,38879,2260,55566,2775,97262,3879,65793,2639,69742,3347,22761,2132,19276,1542,287226,2404,17743,1726,27310,1634,55090,2460,44319,2402,46705,1919,46512,2180,22984,1562,17012,1538,4889,804,4662,767,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,924451,5096,47859,2520,8859,1322,4050,976,9844,1533,7182,1010,8439,1215,6974,1124,1749,604,737,509,11,19,14,24,283247,3841,12624,1627,9293,1654,21941,2308,26178,2413,45090,2831,67605,3223,39872,2556,42145,2603,9568,1337,8931,1279,364629,3374,18101,1461,13986,1429,26815,2089,31324,2344,43841,2733,71920,3246,55779,2719,61770,2926,20723,1904,20370,1745,228716,2849,12234,1422,19723,1783,41924,2355,33606,1856,39537,2132,39901,2060,17308,1373,14786,1285,4113,721,5584,961,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499234,7930,62299,3899,13400,1752,6591,1342,12683,1896,10206,1786,10081,1538,6553,1468,2268,678,477,272,40,71,0,181,466960,5398,41475,3114,22065,2333,46404,2915,51238,3409,68010,4196,95429,3750,64399,4346,55966,3236,12334,1903,9640,1394,604999,5120,55339,3525,32698,2434,62081,3198,59840,3421,80881,3964,112785,4411,78387,3687,78445,3529,23016,1599,21527,1917,364976,3504,34524,2339,44485,2647,72870,3303,53746,2765,60249,2280,51017,2772,22628,1749,16660,1489,4549,789,4248,769,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1093376,7421,47707,3334,9410,1624,4500,1281,8857,1532,6030,1326,5835,1159,7672,1455,3420,1223,1767,980,216,163,0,193,340568,5097,19948,2475,12148,1701,24689,2528,29836,2948,46089,3418,68356,3766,53259,3970,57988,3506,15888,1742,12367,1496,432192,4813,28366,2869,19717,2242,34125,2573,35094,2799,48518,2715,77542,3966,60917,3176,71749,3672,27156,2242,29008,2341,272909,3726,18744,1831,27421,2035,52765,2877,39537,2332,42872,2632,41053,2523,21825,1985,15867,1396,5547,974,7278,1094,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,531368,4086,16720,1963,2461,764,1434,533,3501,1074,3543,915,2265,684,2672,776,434,346,118,141,32,59,260,264,146278,3079,9595,1438,6339,1333,13425,1638,16779,1887,23254,2233,33733,2678,21913,2191,14987,1522,4074,953,2179,583,229078,3015,15576,1753,11167,1629,19689,1777,22249,2041,31005,2402,47252,2405,30779,2034,34440,2122,7764,1099,9157,1300,139292,2117,9723,1276,15026,1220,25833,1836,21968,1708,22026,1732,22882,1998,9975,1149,7061,1061,1909,498,2889,606,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1272487,6597,30721,2889,3612,918,2388,768,4774,1333,4967,1153,4251,1299,5580,1110,3246,1047,1533,589,251,208,119,189,361316,4741,9155,1361,6524,1344,13859,1801,15259,2095,34128,2817,65138,3380,61766,3306,87687,3828,39040,2776,28760,2282,544002,4520,18993,1870,12349,1518,22791,2374,23175,2030,42855,2906,79920,3666,71220,3094,123720,3698,68113,3161,80866,2890,336448,3181,15289,1482,19208,1671,44645,2642,38834,2663,46362,2584,57668,2689,38914,2569,38818,2486,16249,1553,20461,1599,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2019619,10132,42533,2782,7493,1161,2825,772,5697,1219,4721,1082,6080,1281,7417,1450,4723,1006,2628,856,526,308,423,365,568329,6719,23774,3102,12436,1761,26422,2432,29967,2774,54457,3675,101432,5352,88609,4131,125681,5468,50977,3506,54574,2856,874245,6640,39874,2882,26881,2269,45502,3374,44845,3303,77194,4433,141566,5779,123274,5022,181060,5662,95322,3986,98727,4045,534512,5043,35655,2725,47337,2803,90526,3734,65304,3449,75695,2873,82973,3347,50591,2928,47776,2644,17059,1735,21596,2060,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3040408,9957,110625,4449,24878,2361,11884,1594,22293,1780,17152,2289,15207,1981,12988,1616,4447,1023,1319,497,294,228,163,155,845381,5907,49606,3203,34413,2992,75701,3622,81905,3775,126343,4935,179834,5496,122876,3741,117419,3523,33600,2283,23684,1824,1282983,7604,76437,3460,50810,2489,99023,4034,110217,3758,169553,4923,258699,5534,186551,4662,200437,4841,70204,3567,61052,2758,801419,5144,44914,2429,65640,3323,144790,4233,128115,4020,147393,3604,139949,3802,61337,2405,44157,2475,12182,1153,12942,1323,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1846088,6485,69939,3329,10565,1573,5853,1090,12768,1634,10757,1426,12886,1698,10295,1190,4018,959,2271,755,388,269,138,108,575639,5709,17756,1693,13315,1556,29931,2484,42501,2836,75754,3972,128513,3992,104469,3491,105163,4442,32869,2441,25368,1906,759226,4278,30347,1953,21306,2153,42566,2207,48653,2311,88576,3636,147388,4068,122416,3035,144528,4039,54294,2840,59152,3123,441284,3688,28196,1780,38608,2057,75260,2918,63320,2722,73451,2972,75738,3384,40311,2335,29735,1748,7783,824,8882,1045,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,675004,5819,24844,2805,7544,1686,2083,806,3823,1181,3186,888,4398,1331,2782,864,607,370,273,267,88,113,60,110,195576,4725,12050,1802,9040,1892,17197,2169,19832,2506,30482,3100,44592,3731,28343,2967,23333,2219,6290,1466,4417,1125,266937,3695,19767,2491,12203,1718,24743,2191,25466,1994,37323,2963,55709,3483,33852,2618,35748,2575,11135,1404,10991,1530,187647,3223,14701,1498,23340,1962,37331,2472,24601,2030,28990,2328,27714,1990,11634,1538,11612,1405,3488,770,4236,902,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1966401,9874,85442,3718,16521,1939,8407,1382,17267,2083,14908,2100,14087,1852,9969,1656,3185,815,956,467,38,63,104,95,598002,6214,35826,3174,23514,2452,49963,3557,63836,3598,89605,4820,138483,5161,85369,4273,76598,3803,20172,1916,14636,1874,785186,6314,52083,3500,33493,2423,69582,3941,73783,3568,102505,4634,160364,5365,109704,3967,110537,4016,38974,2576,34161,2536,497771,4030,32012,2199,50339,2799,92818,3351,75720,3466,88083,3691,75992,3726,36908,2026,27028,2283,9605,1306,9266,1159,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,369323,3842,18638,1851,2528,684,2545,772,4035,909,2552,869,3858,992,2364,812,252,229,462,359,42,69,0,157,104434,2383,4842,989,4078,1001,11933,1806,10587,1534,16287,1843,24428,2618,15706,1790,12973,1710,2128,636,1472,454,152878,2107,12112,1431,7319,1295,14946,1853,14886,1689,21016,1786,29876,2317,21045,1940,19335,1777,6618,1028,5725,830,93373,1887,6468,910,7837,1068,17011,1369,15042,1356,14932,1417,15237,1371,7371,948,6133,1019,1306,399,2036,548,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,635093,4054,33920,2370,4394,1018,2782,750,6349,1305,6688,1212,7153,1165,4391,844,1576,599,375,261,194,311,18,37,199281,2659,8632,1271,5928,923,14187,1627,18433,1669,32008,2368,45742,2326,32148,2171,29338,2170,7747,1073,5118,772,246154,2591,11474,1574,7441,940,17742,1819,19670,1717,32562,2230,53515,2803,40480,2001,39300,2198,12434,1085,11536,1052,155738,2240,9658,1011,15927,1224,27681,1800,22899,1714,23924,1861,27106,1598,12624,1179,9374,1080,3395,607,3150,685,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
