GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001EA,B18104_001MA,B18104_002EA,B18104_002MA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005EA,B18104_005MA,B18104_006EA,B18104_006MA,B18104_007MA,B18104_007EA,B18104_008MA,B18104_008EA,B18104_009EA,B18104_009MA,B18104_010EA,B18104_010MA,B18104_011EA,B18104_011MA,B18104_012EA,B18104_012MA,B18104_013EA,B18104_013MA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016EA,B18104_016MA,B18104_017MA,B18104_017EA,B18104_018MA,B18104_018EA,B18104_019EA,B18104_019MA,B18104_020EA,B18104_020MA,B18104_021EA,B18104_021MA,B18104_022EA,B18104_022MA,B18104_023EA,B18104_023MA,B18104_024EA,B18104_024MA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027EA,B18104_027MA,B18104_028MA,B18104_028EA,B18104_029MA,B18104_029EA,B18104_030EA,B18104_030MA,B18104_031EA,B18104_031MA,B18104_032EA,B18104_032MA,B18104_033EA,B18104_033MA,state
0400000US26,9200954,1869,4482676,3982,866210,2013,59119,3257,807091,4157,1061145,3073,54666,3367,1006479,3940,1936396,3495,114288,4451,1822108,5514,371082,1386,21187,1862,349895,1979,247843,1377,31660,1784,216183,2299,4718278,3664,825865,2353,29046,2236,796819,3027,1072471,2456,42335,3233,1030136,3868,2034737,2913,115451,3875,1919286,5218,416249,1670,21237,1985,395012,2516,368956,1921,52993,2316,315963,2974,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4972434,1821,2459009,3135,474780,2314,24989,2549,449791,3110,616396,2548,20447,1824,595949,3227,1056006,2437,44924,2460,1011082,3837,184341,1040,7399,1080,176942,1454,127486,1285,12627,1346,114859,1879,2513425,3232,453380,2104,11751,1487,441629,2425,608865,2229,18408,1991,590457,2898,1062817,2608,42270,2695,1020547,3786,202725,1229,9183,1254,193542,1664,185638,1575,18706,2041,166932,2436,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2716009,2665,1289340,4152,277670,3279,17617,2369,260053,3526,319598,4324,18817,2132,300781,4205,527013,4191,40427,3783,486586,5317,104963,1631,8970,1445,95993,2003,60096,1356,10329,1343,49767,1656,1426669,3585,265537,2923,9333,1704,256204,3207,352277,3560,14062,2162,338215,4035,584956,3185,42787,2769,542169,4211,123786,1451,11030,1440,112756,2028,100113,1654,19422,2096,80691,2448,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5534195,2761,2686011,4992,527754,3639,34613,3708,493141,5200,662701,3119,32970,3282,629731,4449,1121993,3198,69498,3986,1052495,4547,226071,1425,13962,1370,212109,1869,147492,1710,17403,1621,130089,2317,2848184,4223,497346,2725,15472,1826,481874,3186,683711,3224,25932,2897,657779,3941,1193052,3443,73100,4182,1119952,5291,255810,1607,13901,1932,241909,2620,218265,2027,32701,2701,185564,3350,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,930984,1445,463973,2180,82207,1013,3773,944,78434,1321,109885,1607,3345,901,106540,1691,198464,1317,8113,1136,190351,1908,44939,546,2358,583,42581,669,28478,496,2665,510,25813,673,467011,1676,78152,1056,2383,795,75769,1264,106799,1429,2703,825,104096,1597,201648,1467,9647,1561,192001,2072,43878,679,1190,523,42688,908,36534,703,3490,803,33044,816,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1694831,1632,836426,1958,168519,1505,7960,1494,160559,2001,215138,1931,7294,1124,207844,2206,344159,1808,13968,1741,330191,2284,63033,684,2329,570,60704,793,45577,713,4718,879,40859,1048,858405,1747,160789,1121,4524,904,156265,1412,212204,1437,5054,1009,207150,1609,349505,1613,12888,1473,336617,2517,67845,866,2201,552,65644,989,68062,985,7635,1082,60427,1402,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2541053,2054,1269402,2300,247050,1522,11227,1615,235823,2247,317648,2084,10537,1735,307111,2605,536927,1759,19117,1930,517810,2539,107204,919,5059,1121,102145,1391,60573,603,6167,1012,54406,1099,1271651,1857,233519,1113,6630,1775,226889,2060,313804,1949,7996,1608,305808,2322,537350,2019,26401,2489,510949,2931,113185,728,5360,1046,107825,1281,73793,906,11364,1471,62429,1570,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240520,1037,606661,2022,105796,1263,7588,1396,98208,1706,134495,1584,7067,1388,127428,2190,281537,1524,11714,1708,269823,2108,52253,828,1717,654,50536,1067,32580,548,2467,593,30113,756,633859,1850,103261,1234,4091,958,99170,1642,136083,1559,5070,1108,131013,1726,292462,1231,11025,1556,281437,2065,55737,721,2633,815,53104,1082,46316,790,6606,1071,39710,1335,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8229955,1939,3981080,3069,763844,2018,35535,3605,728309,4144,945133,2524,31297,2895,913836,3591,1756868,2474,55442,4627,1701426,4978,304129,1707,12752,1402,291377,2309,211106,1716,23192,2083,187914,2356,4248875,2599,733719,1806,14496,1711,719223,2557,939103,1630,22419,2683,916684,3164,1879525,2111,61411,3156,1818114,3175,361836,1309,15189,1927,346647,2353,334692,1813,47684,3216,287008,3632,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1908769,1619,935335,3088,191203,2303,11097,2045,180106,2668,234303,2628,10908,1792,223395,3099,377777,2669,27934,2858,349843,3578,79458,1126,6362,1134,73096,1477,52594,1097,9000,1181,43594,1461,973434,2352,181102,1940,5336,1274,175766,2292,233703,2191,8627,1608,225076,2510,401101,1995,26072,2548,375029,3177,88470,976,5792,1101,82678,1452,69058,1061,14320,1816,54738,1863,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18152857,3086,8725125,5405,1575554,2938,73531,4746,1502023,5161,2311692,3922,77620,5197,2234072,6639,3713456,4490,139659,6512,3573797,7370,661643,1741,30837,2819,630806,3294,462780,2186,54020,2811,408760,3807,9427732,4593,1513396,2636,35965,3153,1477431,4303,2369834,3509,58629,3425,2311205,4745,4007595,3271,145045,6299,3862550,7217,804810,1925,39598,2659,765212,3169,732097,2562,107955,5074,624142,5274,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8941145,4751,4286111,6028,853784,4674,49543,3695,804241,5654,1028728,5072,45229,4014,983499,6027,1836197,5593,96369,4565,1739828,7256,358171,2508,21517,1908,336654,2912,209231,2555,25126,2252,184105,2964,4655034,4930,816376,4293,24737,2840,791639,5078,1099772,4120,33087,3045,1066685,5127,2001713,3966,93831,4710,1907882,6145,415897,2355,23197,2251,392700,3159,321276,2277,55131,3020,266145,3713,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,639735,1094,324756,1780,55829,1175,2149,626,53680,1297,94258,1448,2850,766,91408,1459,131953,1506,5315,973,126638,1753,24361,409,710,229,23651,454,18355,454,1722,444,16633,645,314979,1549,52835,893,1030,455,51805,982,86170,1519,2484,660,83686,1380,123660,826,3769,827,119891,1122,26031,477,932,336,25099,549,26283,454,2887,768,23396,872,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10681711,2714,5180855,5256,1005354,3824,63326,4157,942028,5582,1235489,3648,63960,4054,1171529,5425,2228640,4468,122870,4978,2105770,6474,425284,2041,22120,2023,403164,2784,286088,1876,30989,2142,255099,2918,5500856,4582,961291,3362,33841,2360,927450,3728,1262483,3203,50144,3508,1212339,4777,2349871,3398,131928,5148,2217943,6474,489146,2052,24066,2416,465080,3207,438065,2885,58485,3137,379580,4072,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3470912,2323,1696318,3670,345535,2376,20073,2148,325462,3145,435821,2803,19996,1874,415825,3406,686055,3171,41898,2790,644157,4161,140182,1138,8742,1114,131440,1611,88725,1255,12952,1247,75773,1391,1774594,3264,326936,2148,9436,1403,317500,2595,437037,2135,16480,1842,420557,3014,722331,2220,45169,2474,677162,3342,159896,1270,9806,1228,150090,1794,128394,1408,20104,1371,108290,1983,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3628339,2467,1783645,3287,323711,1872,20794,2834,302917,3323,444326,3241,18834,2261,425492,3953,758381,2764,44337,3321,714044,4008,156021,1184,8437,1416,147584,1769,101206,1219,14244,1704,86962,2206,1844694,3386,304022,2370,8238,1332,295784,2752,440393,2297,17942,2356,422451,3280,785062,2546,43580,3585,741482,4526,171172,1242,11631,1757,159541,1875,144045,1331,25177,2195,118868,2441,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
