GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001EA,B19037H_001MA,B19037H_002EA,B19037H_002MA,B19037H_003EA,B19037H_003MA,B19037H_004MA,B19037H_004EA,B19037H_005EA,B19037H_005MA,B19037H_006MA,B19037H_006EA,B19037H_007EA,B19037H_007MA,B19037H_008EA,B19037H_008MA,B19037H_009MA,B19037H_009EA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012EA,B19037H_012MA,B19037H_013EA,B19037H_013MA,B19037H_014EA,B19037H_014MA,B19037H_015MA,B19037H_015EA,B19037H_016EA,B19037H_016MA,B19037H_017EA,B19037H_017MA,B19037H_018EA,B19037H_018MA,B19037H_019EA,B19037H_019MA,B19037H_020MA,B19037H_020EA,B19037H_021EA,B19037H_021MA,B19037H_022EA,B19037H_022MA,B19037H_023EA,B19037H_023MA,B19037H_024EA,B19037H_024MA,B19037H_025EA,B19037H_025MA,B19037H_026MA,B19037H_026EA,B19037H_027EA,B19037H_027MA,B19037H_028EA,B19037H_028MA,B19037H_029EA,B19037H_029MA,B19037H_030EA,B19037H_030MA,B19037H_031MA,B19037H_031EA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034EA,B19037H_034MA,B19037H_035MA,B19037H_035EA,B19037H_036EA,B19037H_036MA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039EA,B19037H_039MA,B19037H_040EA,B19037H_040MA,B19037H_041EA,B19037H_041MA,B19037H_042MA,B19037H_042EA,B19037H_043EA,B19037H_043MA,B19037H_044EA,B19037H_044MA,B19037H_045EA,B19037H_045MA,B19037H_046EA,B19037H_046MA,B19037H_047EA,B19037H_047MA,B19037H_048MA,B19037H_048EA,B19037H_049MA,B19037H_049EA,B19037H_050MA,B19037H_050EA,B19037H_051EA,B19037H_051MA,B19037H_052EA,B19037H_052MA,B19037H_053MA,B19037H_053EA,B19037H_054MA,B19037H_054EA,B19037H_055EA,B19037H_055MA,B19037H_056EA,B19037H_056MA,B19037H_057EA,B19037H_057MA,B19037H_058EA,B19037H_058MA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061MA,B19037H_061EA,B19037H_062EA,B19037H_062MA,B19037H_063EA,B19037H_063MA,B19037H_064MA,B19037H_064EA,B19037H_065EA,B19037H_065MA,B19037H_066EA,B19037H_066MA,B19037H_067EA,B19037H_067MA,B19037H_068EA,B19037H_068MA,B19037H_069EA,B19037H_069MA,state
0400000US35,377281,4166,12445,1717,2002,707,1504,748,2055,867,1174,586,1135,607,1095,577,832,463,414,319,587,400,263,211,1000,558,295,244,0,185,0,185,89,116,0,185,93780,2949,7726,1803,3900,1012,4112,1105,5380,1236,2993,897,2731,821,4712,1248,4323,1053,4003,1072,7875,1462,10977,1444,13339,1555,10189,1588,5191,977,4047,828,2282,664,156492,2954,10539,1498,7141,1417,4872,1064,6395,1255,6886,1480,7171,1294,5501,934,5858,1019,6574,1210,14044,1583,14555,1752,22783,1954,14374,1827,10930,1485,10213,1295,8656,1374,114564,2247,6580,1074,8195,1035,9639,1343,8276,1417,8081,1281,8306,1193,6840,1007,5364,962,3892,792,9266,1350,9955,1209,12182,1439,6059,885,3300,648,4932,901,3697,814,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4604281,12911,118687,4518,25330,2456,12408,1672,9142,1555,10110,1714,7423,1343,6612,1285,5410,1034,6043,1097,5287,1217,6903,1254,9485,1510,7241,1403,3376,974,1565,545,1123,485,1229,548,1328218,8956,55675,3339,31869,2497,35513,2588,39798,3161,41179,2816,50056,3665,42610,2741,51204,3481,43029,3319,103775,5030,148958,5407,201958,6066,154696,6332,94221,4036,109529,4844,124148,5554,1911026,7832,94625,4616,58238,3259,56424,3510,60352,3535,54411,3186,64771,4172,57411,3191,67565,3626,63086,3493,137137,5171,198300,6794,267477,5944,215316,6217,146739,5258,167497,5443,201677,5870,1246350,8209,78472,4122,102601,3877,105159,4093,98627,4401,83555,3836,72337,3367,66261,3483,59655,2601,55048,2414,91484,4468,110434,4329,111541,4520,71122,3913,40897,2509,43065,3069,56092,3036,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2597371,12829,101051,4329,22795,2384,8737,1631,8095,1309,7624,1563,7281,1457,9749,1644,5849,1273,6699,1363,5186,1339,7410,1653,4954,1128,4546,1273,1845,677,30,54,211,189,40,70,791668,7274,46290,3857,25578,2352,25199,2764,37013,2972,37822,3669,42440,3351,39437,3621,41488,3045,36919,3596,77762,4625,99330,5087,116559,4717,72246,4033,34862,2901,29028,2502,29695,2534,1022318,7411,59794,4140,42563,3187,37631,2829,43437,3079,42425,3191,47057,3334,43454,3031,44872,2863,46054,3802,85895,4177,113720,4014,145418,5093,96774,5196,57465,3332,57886,3255,57873,3514,682334,5040,43040,2782,69185,3632,63272,3369,58728,3464,50255,3399,46791,2734,37558,2470,37544,2492,31767,2631,52834,2886,57953,3349,62087,2758,28362,2003,15819,1843,12255,1368,14884,1546,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,267111,2696,22179,1963,3292,991,1903,603,1402,615,2763,948,1536,595,1236,498,2504,1159,980,436,889,478,1693,599,1793,675,1335,632,219,178,320,308,82,137,232,268,82246,2008,2287,688,1884,609,1737,620,3746,865,3474,886,3878,825,4626,1204,3986,935,3775,873,6995,1164,10352,1627,15278,1753,10012,1431,4083,662,2624,750,3509,866,100625,1691,4573,1064,2014,493,2940,657,3297,755,3273,574,4285,939,4583,957,4623,862,4266,878,9724,1165,11226,1152,14877,1248,11189,1301,5709,826,7031,1173,7015,1037,62061,1113,5986,906,6759,984,4836,804,4618,648,4772,766,4527,883,3036,613,3491,784,2980,681,4316,651,5698,924,4150,559,3006,628,1324,457,1298,355,1264,311,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3778132,11549,133038,4870,28368,2371,14379,1858,13557,1869,12256,1636,10609,1571,10416,1261,6012,1268,7980,1311,5178,1011,9442,1271,8029,1229,4383,1028,1872,701,253,213,165,157,139,179,1123644,8175,63230,3645,44216,3477,41642,2964,52971,3175,45800,3007,60996,3888,56122,3654,58821,3309,53664,3954,109015,5102,149126,5514,170572,4757,98204,4263,47909,3308,39882,2894,31474,2420,1550903,8821,94572,4092,58443,3342,58434,2899,69881,3615,57734,3497,72589,3906,70439,3490,69832,3685,64145,3202,129895,4813,181098,4796,226693,6662,154422,6147,84719,4160,82783,3455,75224,3664,970547,5713,54852,2855,90512,3597,97454,4135,89614,3644,79628,3399,72682,3164,64113,3310,61180,2894,47819,2381,81882,3569,77055,3449,71582,3423,35307,1984,16992,1843,14156,1652,15719,1598,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1071748,5141,53072,2835,10223,1526,4492,964,5876,1137,4966,1012,3674,915,3696,853,2821,617,3205,771,2928,675,3350,757,4068,748,2041,666,1107,513,133,99,381,313,111,124,319510,3626,17903,1769,11873,1200,13052,1595,14929,1313,15935,1994,17302,1633,17546,2027,17288,1443,14229,1575,29404,2439,41572,2348,47775,2605,27900,2226,12538,1568,12346,1337,7918,942,412899,3325,28689,2091,18870,1439,17789,2063,19737,1699,18078,1412,19254,1691,19529,1616,20418,1584,17275,1696,33560,2231,47865,2515,54708,2854,35751,1820,21315,1642,19038,1614,21023,1686,286267,2663,19378,1510,29797,2043,26949,1630,24477,1612,23110,1544,19838,1624,17620,1366,16898,1390,13002,1232,22725,1734,23863,1661,21936,1444,11174,1208,5247,793,4956,1011,5297,770,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1281206,7100,50897,3115,11338,1676,5260,1346,5387,1267,4177,1067,4153,753,3774,1015,3127,914,2686,943,1804,814,2954,999,3437,1077,1748,890,762,572,189,198,101,98,0,193,381321,4402,26909,2462,15475,2562,16427,2049,17572,2006,15761,1980,16625,1686,19874,2283,19822,2395,15909,1912,35553,2939,44312,3437,56164,3732,36436,2442,17888,2203,14574,1577,12020,1674,508940,5979,40207,3762,22139,2512,20467,2250,22562,2735,20290,2053,21606,2109,22524,2175,23438,2583,20664,2076,44668,2701,54941,3016,68645,3670,50033,3049,27741,2282,26447,1991,22568,1860,340048,4173,17649,1833,26838,2651,30948,2177,28346,2419,25844,2213,23661,2032,20891,1812,21572,2130,15870,1685,28365,2264,29933,2261,31377,2252,16955,1787,7139,1189,7548,1169,7112,1104,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4100066,10939,114636,5335,24736,2476,10761,1729,8573,1397,9326,1369,9077,1621,6045,939,7686,1205,7375,1380,4992,862,8080,1250,7824,1242,6730,1110,1854,497,499,336,870,584,208,236,1126765,7077,52086,3456,29392,2328,33739,2486,42390,2951,44355,2737,52435,3651,48444,3048,57000,3114,48963,3311,105095,4231,143611,4428,184473,5588,125460,3763,61640,3570,55335,3685,42347,2693,1707825,8344,85254,4024,58645,3049,55918,2859,64015,3505,61812,2770,68267,3195,63536,3244,73848,3150,63927,3042,148923,4788,194557,5384,267374,6047,175802,4154,106396,4602,110635,4588,108916,3561,1150840,6208,69337,3214,108122,3287,118048,4337,106376,3972,91414,3463,82444,3407,74826,3335,63250,3126,55012,2407,88597,3382,93767,3490,87835,3406,42673,2620,24712,1950,21356,1787,23071,1725,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,336366,3554,10621,1605,1773,610,490,285,1382,666,1139,518,776,458,709,421,619,417,573,424,357,397,473,239,943,684,646,464,452,413,72,124,0,200,217,255,89576,2181,4801,1281,1456,629,1606,646,2038,649,3151,1003,3651,916,4002,989,4359,1253,4207,1206,8349,1560,12386,1938,12682,1939,12193,1898,5661,964,5426,1168,3608,944,144401,2241,8833,1550,5619,1397,4496,1044,3561,877,4693,989,5391,960,3984,964,7060,1423,5543,1153,9059,1392,14718,1839,23100,2244,15751,1907,11269,1487,10816,1388,10508,1303,91768,1787,5561,1044,10387,1468,8838,1189,8423,1288,5464,1061,5493,916,4995,1042,4110,745,3757,744,6536,1143,7797,1090,7670,1177,4888,879,2000,607,3172,688,2677,611,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1219587,8680,41323,3239,8892,1641,4302,1056,3460,1127,3853,943,3429,808,2721,722,2554,873,2510,877,1687,680,2917,848,2879,840,1599,820,271,196,153,225,66,66,30,52,360681,5552,22422,2779,12019,1792,13714,2308,16163,2084,17017,2293,20161,2401,19902,2518,21091,2082,17293,1959,34193,2779,44288,3220,54246,3136,30010,2226,14018,1587,13569,1998,10575,1924,483537,5334,33280,2970,19711,2136,21795,2390,21352,2449,18960,2171,21058,2176,21728,2356,23188,2317,21287,2255,40383,3340,53369,3593,63237,3916,48185,2914,25736,2070,26640,2354,23628,2163,334046,3910,17077,1691,28909,2590,30017,2265,29021,2431,26782,2044,20373,1470,20671,1682,18920,1946,16159,1753,30456,2380,28589,1916,26766,2401,15967,1821,7860,1204,7634,1192,8845,1467,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,290682,2848,15961,1999,2119,732,2002,698,1057,473,1745,696,2115,686,1309,480,1161,632,954,385,965,482,771,425,857,457,548,317,287,276,24,34,14,24,33,42,89363,1980,2728,911,1825,526,3690,1020,4555,832,3225,886,4624,853,6058,1281,4371,1022,6478,1195,9519,1397,12845,1459,15099,1513,6529,1005,3319,791,2654,788,1844,539,112565,1905,5146,988,3511,671,3049,514,4172,863,5425,860,6103,1118,5595,1022,5983,974,5438,1036,9298,1050,14283,1421,18357,1569,10462,1410,5922,1020,5009,913,4812,925,72793,1534,5518,859,7362,982,6953,1103,6693,905,5076,868,4680,774,4770,749,3855,678,3172,580,6095,831,5266,837,5899,825,3795,824,1569,448,1143,372,947,297,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1946968,9306,77565,3807,17727,2225,7807,1400,6185,1218,7103,1588,7189,1352,6581,1514,3685,1059,3973,1294,3171,1024,5276,1233,5457,1232,2503,886,815,432,76,128,0,193,17,32,582298,6748,36617,3104,24352,2667,24194,2354,27105,2687,33334,3095,41085,3336,32147,3012,33096,3096,27826,3041,52365,3270,69146,4576,81318,4520,43601,2889,22162,2364,17028,2122,16922,2150,784952,6950,58328,3653,43503,3674,33284,2469,38595,3001,34179,2837,42174,3236,36931,2981,36917,2828,37004,2381,67747,4155,83036,3436,100154,4229,63522,3903,39203,2862,35521,3085,34854,2139,502153,4131,35767,2526,51866,3096,49020,2675,45361,2887,40695,2634,32931,2435,30382,2291,26847,1963,24457,2218,39953,2798,39131,2757,37903,2304,17818,1941,10593,1449,9199,1453,10230,1379,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4729010,17795,197622,6624,41968,3337,15680,2411,17415,2382,16804,2285,14979,2323,12512,1992,11016,1654,9904,1651,8767,1491,13452,2203,15902,2433,12277,1965,4455,1355,993,401,959,559,539,409,1464186,11085,59258,4608,36154,3442,39438,3396,48419,3071,46511,3726,61768,5119,62232,3900,65795,3940,60336,4000,127418,7090,171829,6908,236430,7887,173910,7426,97551,5124,94289,4896,82848,4741,1888779,11779,92049,4401,57465,3390,53028,3064,60682,3157,61301,4280,66724,4244,65960,3713,70019,3860,63405,4768,139575,5497,187645,7240,254774,7737,218105,6894,136747,4560,168595,6337,192705,6210,1178423,7895,69801,4470,89727,3661,90160,4107,89432,4072,84185,3997,73756,3726,70150,3466,61514,2971,52381,3147,92579,3615,104755,4530,118100,4398,64209,3082,37373,2416,38482,2879,41819,2756,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,756388,4381,45956,2376,5628,1275,3758,1027,4377,1008,4072,951,3404,961,3467,916,3562,1001,3086,842,2583,827,4259,947,3238,878,2601,931,1214,672,269,196,211,180,227,239,291214,3052,10196,1456,6293,1112,7386,1286,9804,1440,9350,1214,12217,1671,14029,1849,15443,1802,16487,1889,32592,2496,46508,3194,51611,2869,26806,2502,13624,1719,11904,1613,6964,1165,264891,2767,11974,1448,7046,1322,7105,1106,7924,1444,7643,1218,8032,1274,9162,1234,9959,1365,10585,1353,19560,1780,32908,2387,42784,2356,34010,1818,21197,1447,18422,1528,16580,1620,154327,2296,7886,1031,10008,1390,12027,1543,10958,1172,11109,1244,10036,1066,8564,1196,9291,1221,8876,1249,14291,1442,15563,1591,15085,1433,7682,851,4449,784,4171,730,4331,744,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248294,2799,9030,1322,1231,487,1591,637,580,297,653,303,454,321,987,457,178,192,691,263,286,207,731,359,1119,544,377,256,143,144,9,16,0,143,0,143,68743,1929,3415,828,2245,536,2777,797,2602,793,2735,691,3349,787,3234,770,3569,677,3031,772,7182,1003,9003,1208,11858,1380,6206,1036,3757,878,2048,532,1732,614,108394,1789,4485,813,4607,939,4514,829,4288,869,4471,704,4632,871,4683,854,5485,1104,4925,835,8870,1006,12552,1168,17202,1329,10582,1103,6163,759,5771,1059,5164,774,62127,1085,4193,769,6104,901,5713,704,4937,772,4370,684,4362,682,3689,904,3503,656,2971,519,4883,663,5395,844,5206,745,2820,571,1410,403,905,304,1666,488,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2110521,10096,69683,3951,13419,1572,4466,1124,5135,1220,6282,1279,3997,1046,4693,1297,4713,1075,2830,744,3804,880,7177,1628,6273,1259,3891,818,1101,409,763,368,528,285,611,448,655092,7268,25261,2140,13610,1793,15156,1817,20910,2217,19839,2019,24135,2178,26891,2928,30751,2641,23549,2368,55289,3505,76629,4700,105893,4912,74425,3603,47138,2673,51661,3320,43955,2879,862297,6115,35465,2458,23742,2257,22367,2376,24468,2341,24549,2096,28785,2422,29888,2345,31064,2706,26737,2136,58588,3372,83139,3611,119695,5625,92371,3657,70975,3014,85426,3763,105038,4070,523449,4509,29968,2254,37464,2437,41578,2791,33741,2348,35342,2021,31622,2229,27950,2149,25770,2083,22901,1707,44156,2538,46715,2431,50268,2697,31006,2175,19273,1657,21201,1855,24494,2148,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2063488,9981,78876,4091,13143,1876,8478,1597,6494,1410,6787,1561,6024,1324,5771,1163,4063,972,3856,1181,4012,1264,7267,1466,6390,1350,4061,1228,1048,449,674,376,440,382,368,384,633874,7354,32570,2546,16542,2155,16717,2556,22914,2293,21073,2440,23252,2320,30088,3107,28798,3087,27223,2622,52554,3406,85491,4624,101720,4904,70669,3905,39289,3307,34584,2965,30390,2701,843984,5735,45223,3406,25106,2581,22598,2309,29083,2210,24883,2351,32197,2711,28483,2459,34747,2746,33401,2622,63654,3438,90928,4011,124237,4553,96920,4299,63654,3405,68316,3339,60554,3104,506754,4728,26382,2192,37268,2175,40396,3116,37707,2754,36324,2613,32643,2551,29049,2381,27409,2026,26950,1987,45832,2890,51313,2560,47252,2704,24653,2077,17284,1536,13179,1549,13113,1597,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
