GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002MA,B08012_002EA,B08012_003MA,B08012_003EA,B08012_004MA,B08012_004EA,B08012_005EA,B08012_005MA,B08012_006EA,B08012_006MA,B08012_007MA,B08012_007EA,B08012_008MA,B08012_008EA,B08012_009EA,B08012_009MA,B08012_010EA,B08012_010MA,B08012_011EA,B08012_011MA,B08012_012EA,B08012_012MA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015MA,B08012_015EA,B08012_016EA,B08012_016MA,B08012_017EA,B08012_017MA,B08012_018MA,B08012_018EA,B08012_019EA,B08012_019MA,B08012_020EA,B08012_020MA,B08012_021EA,B08012_021MA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025EA,B08012_025MA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031EA,B08012_031MA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034EA,B08012_034MA,B08012_035MA,B08012_035EA,B08012_036MA,B08012_036EA,B08012_037MA,B08012_037EA,B08012_038EA,B08012_038MA,B08012_039MA,B08012_039EA,state
0400000US36,8566966,26224,214024,7276,665902,14132,955026,13848,1024823,13074,1096112,20178,452441,10540,1222540,18032,234352,8667,423806,11241,886973,16436,961886,14578,429081,11174,4432655,19949,114372,5172,318957,8232,464736,10662,505397,9891,558322,13611,233316,6742,636153,12194,123440,6521,225590,8349,484694,12129,525452,11162,242226,8143,4134311,17715,99652,4541,346945,9049,490290,10313,519426,8633,537790,13291,219125,7694,586387,12807,110912,5590,198216,7149,402279,8467,436434,9386,186855,7190,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4072520,23332,131299,6724,409921,11703,627646,11321,724596,15014,648668,13684,272687,8980,519465,12243,118947,5625,129326,6379,260585,8577,149583,6494,79797,5033,2130325,13992,75267,4948,199906,6771,307727,8990,358418,10495,326147,9160,136759,5877,285866,7807,64766,4539,71117,4485,151201,6044,97183,5576,55968,4002,1942195,15258,56032,3670,210015,7743,319919,7619,366178,9326,322521,8532,135928,7288,233599,6971,54181,3935,58209,3845,109384,5212,52400,3760,23829,2415,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,355264,4540,34071,2500,77173,3897,80291,4369,65684,3773,32195,2359,12353,1909,20481,1896,3526,732,3590,753,9373,1307,9439,1215,7088,1165,193586,3326,18614,1759,40713,2528,41652,3253,35506,2836,17524,1902,5976,1111,11211,1273,1853,524,2295,657,6301,1098,6371,1015,5570,934,161678,3063,15457,1626,36460,2451,38639,2548,30178,1961,14671,1426,6377,1363,9270,1487,1673,456,1295,384,3072,601,3068,780,1518,522,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5004577,20581,185473,6531,557870,11314,774483,14443,798284,11573,820508,14039,382926,9875,621896,10977,144904,5963,177213,7752,286900,7208,164263,5852,89857,4926,2595277,15510,92919,4491,264623,9452,376289,9852,401223,8760,419214,8699,194393,6544,338886,7509,80442,4255,100301,5024,166051,5801,100990,4719,59946,3739,2409300,16525,92554,4543,293247,6984,398194,10386,397061,8758,401294,9457,188533,6411,283010,8532,64462,4022,76912,4695,120849,4083,63273,3219,29911,2570,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1626405,9538,76953,3701,227876,6260,281445,7633,273241,5946,260231,6340,95755,4519,196902,6562,32367,2269,34925,2416,74518,3912,44914,3140,27278,1913,882918,7180,40959,2457,118775,4897,142283,5250,143923,5276,140204,4281,52365,2996,111760,4634,18024,1655,20055,1887,45372,2740,29839,2562,19359,1651,743487,7469,35994,2253,109101,3973,139162,5162,129318,3907,120027,4295,43390,2910,85142,3824,14343,1493,14870,1205,29146,2255,15075,1655,7919,956,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1595991,12131,67623,4671,203711,8141,267593,8568,259079,8251,237375,8909,96642,4620,187180,6774,39991,3711,49781,4038,100152,5824,55989,3862,30875,2634,846321,10092,35006,3416,99040,5464,132965,5964,134587,5458,127632,6512,52521,2910,100273,5616,22780,2843,28835,3107,59052,4084,33299,3026,20331,2095,749670,8651,32617,2735,104671,6070,134628,5923,124492,5494,109743,5078,44121,3335,86907,4584,17211,2065,20946,2065,41100,3591,22690,2410,10544,1703,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5584155,20518,195858,5934,567962,9900,799499,11773,826147,12703,816972,13408,351666,8014,712002,12661,156491,4892,221252,6674,460463,8561,325622,9096,150221,4789,2911537,14329,101679,4474,265637,7139,381381,8650,409438,9175,420356,9812,184076,5408,382588,9624,86275,3704,122953,4660,260070,5999,197921,6703,99163,3730,2672618,16137,94179,3860,302325,7819,418118,8286,416709,9360,396616,9168,167590,5197,329414,7435,70216,3696,98299,4055,200393,6424,127701,5137,51058,2690,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,485623,7298,14350,1812,47238,3320,74635,4264,82702,3934,79450,4286,31524,3020,58712,3345,11715,2020,18621,2200,33987,3434,22098,2897,10591,1572,245345,4907,5996,1291,21830,2357,33002,2694,38583,2773,41127,3159,15732,2034,30906,2349,5702,1399,11292,1546,20182,2480,14014,2194,6979,1244,240278,5524,8354,1278,25408,2307,41633,3018,44119,3402,38323,2772,15792,1980,27806,2034,6013,1208,7329,1177,13805,2185,8084,1585,3612,834,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1931496,15790,62047,4266,190884,6995,290041,7863,333314,9697,326666,9919,123955,6066,271100,8241,55593,4139,54921,3617,124514,6129,61274,4251,37187,3573,1000677,11471,34918,3233,92101,4915,142990,5968,166262,6853,164731,6621,63741,4245,143089,5916,31297,3083,27831,2671,70526,4517,38110,3306,25081,2793,930819,9507,27129,2445,98783,5029,147051,6121,167052,7376,161935,6959,60214,3875,128011,5155,24296,2503,27090,2771,53988,3955,23164,2425,12106,1646,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,396728,5453,35756,2450,85783,4020,82216,4296,70639,3756,48533,2950,13095,1335,26957,2380,5217,943,5990,1150,10950,1359,6769,1062,4823,897,207124,3897,20353,1767,43180,2851,43486,3247,36272,2235,24234,2370,6155,847,14879,1395,2909,853,3121,780,5299,1166,4001,640,3235,818,189604,4031,15403,1585,42603,2586,38730,3077,34367,2554,24299,1933,6940,945,12078,1694,2308,563,2869,789,5651,859,2768,731,1588,540,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676009,15301,70726,4354,249381,8382,394698,10396,446609,9551,431949,10525,175856,6846,388094,11409,81772,4350,90865,4865,193484,5982,104387,5476,48188,3494,1411949,11687,37581,3013,118193,5197,193563,7115,225521,6162,226030,8361,93321,5337,214443,8852,44032,3299,50000,3576,111465,4990,64320,4429,33480,2884,1264060,10628,33145,2765,131188,5885,201135,7790,221088,7184,205919,6288,82535,4455,173651,6124,37740,3106,40865,3268,82019,4539,40067,3281,14708,1907,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11152347,30511,338267,11498,1111976,19406,1585825,22772,1769844,25603,1639111,24011,635493,15123,1694523,19675,300941,10123,400030,12227,860797,16657,575251,13302,240289,8649,6170451,22021,180003,8154,536787,12121,813208,15409,932105,18102,897822,16101,355986,11708,1000472,16153,176052,7453,238087,9461,501121,11175,369703,10996,169105,6873,4981896,23960,158264,7825,575189,13510,772617,15234,837739,16806,741289,15518,279507,8969,694051,12412,124889,7016,161943,7116,359676,10347,205548,8080,71184,4213,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1234950,8477,53024,3429,155900,6262,205956,5748,208243,6642,203644,5885,71409,3897,149028,5912,24341,1939,33981,2785,66650,4867,39216,3278,23558,2584,696876,5561,25628,2596,76030,3845,109769,4346,113390,4709,114992,4573,41724,2918,89469,4446,15205,1440,22347,2321,43468,3629,28474,2561,16380,1837,538074,7186,27396,2527,79870,3919,96187,3965,94853,5255,88652,4348,29685,2395,59559,3899,9136,1203,11634,1645,23182,2629,10742,1871,7178,1423,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,295636,4870,16869,1767,40113,3015,46840,2512,43073,2780,39393,2615,18889,2165,35397,2510,7285,1033,9605,1274,19227,1696,13389,1404,5556,699,152598,2822,9123,1163,19140,1943,23261,1761,21904,1851,19344,1604,9098,1531,18985,1754,3593,677,5702,864,10609,1188,8400,1190,3439,579,143038,3181,7746,1120,20973,1929,23579,1802,21169,1716,20049,1780,9791,1340,16412,1466,3692,674,3903,695,8618,1055,4989,751,2117,438,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3779438,17848,78437,5072,307096,9064,482954,9695,562156,13429,572515,11207,242558,8257,551558,12230,116971,6111,154192,6316,333472,8189,262710,8842,114819,4867,1985926,12294,38239,3272,145135,6746,235889,7481,271593,8486,293864,7535,126553,5873,307511,8312,62283,3992,85580,4425,185966,5584,158940,6887,74373,3913,1793512,13215,40198,3377,161961,5589,247065,6507,290563,9017,278651,8258,116005,5782,244047,7442,54688,4061,68612,3808,147506,6146,103770,4949,40446,2792,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3005863,16253,88210,5016,287746,9430,413527,10230,478087,12017,438662,9930,193636,7520,419609,9956,88028,4496,125853,5590,229950,7848,164525,7003,78030,4722,1634394,13737,44017,3049,143456,6402,210436,7458,247533,8337,233499,7397,107867,5946,235746,7890,50273,3909,72757,4484,136878,6045,101229,5459,50703,3803,1371469,10184,44193,3809,144290,5690,203091,5891,230554,7692,205163,7346,85769,4621,183863,5859,37755,3283,53096,3384,93072,4577,63296,3988,27327,2806,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,712516,9524,32066,2845,86645,4879,107672,4656,114745,5201,98449,3733,43334,3884,74326,4166,18924,2640,25699,2563,49937,3193,37059,2862,23660,2218,373973,6263,15762,1790,40047,3030,50127,2833,54736,3208,50087,3066,21385,2284,39688,2711,10075,1769,15766,2141,31618,2472,26657,2365,18025,2039,338543,6095,16304,2022,46598,3463,57545,3361,60009,3950,48362,2850,21949,2506,34638,3153,8849,1506,9933,1509,18319,2083,10402,1561,5635,1149,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2690547,11084,125084,4753,370183,8287,463269,8862,451519,8637,395438,8333,177880,5671,281428,6696,73843,4017,77443,3108,142257,5619,86494,3889,45709,2815,1393926,7729,63807,3306,179922,5679,226124,6137,226330,6031,203962,6404,91733,4075,153603,5664,39194,2892,43681,2512,82283,3925,53426,2905,29861,2563,1296621,8093,61277,3761,190261,5883,237145,6438,225189,5934,191476,5498,86147,3697,127825,4194,34649,2540,33762,1980,59974,3369,33068,2580,15848,1275,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,270152,4661,24654,2727,64634,4182,59451,3483,43763,3318,24609,2532,6077,1108,16157,2064,2198,604,3371,832,10168,1616,7930,1572,7140,1462,148443,3393,12522,1977,31435,2714,27554,2260,26030,2903,14540,1691,3713,836,9803,1843,1754,579,2519,704,6901,1246,5874,1310,5798,1212,121709,3378,12132,1640,33199,3159,31897,2601,17733,1809,10069,1637,2364,721,6354,1146,444,256,852,376,3267,864,2056,631,1342,657,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1032768,12496,22025,2160,67893,4159,117445,6026,151351,6480,146895,5826,46486,3874,171820,7548,21947,2452,48456,3731,91780,5001,106817,5496,39853,3138,549521,8929,15162,2018,35108,3193,60707,3707,78643,4470,76453,4201,26324,2689,90903,5106,11478,1716,25732,2832,49861,4036,56559,4036,22591,2626,483247,7947,6863,1217,32785,2556,56738,4405,72708,4266,70442,4237,20162,2359,80917,5044,10469,1623,22724,2502,41919,3189,50258,3844,17262,2174,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1919867,16991,54243,4349,186222,6666,291957,9224,320868,8939,304158,8915,121175,6137,274319,8732,48200,3610,57930,3502,138730,6002,86963,5582,35102,2788,1022986,10189,29590,3183,88747,4724,141264,6109,165282,6840,161077,6841,63710,4149,149488,5770,27515,2774,31368,2713,83329,4268,57206,4624,24410,2245,896881,11363,24653,2755,97475,4709,150693,6677,155586,6028,143081,5686,57465,4031,124831,5798,20685,2392,26562,2716,55401,4093,29757,2481,10692,1529,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,336668,5636,28841,3327,56734,3277,65344,3967,63164,3940,47282,3411,11780,2083,25900,2748,3779,1106,4196,973,12071,1895,10307,1611,7270,1326,183946,4478,17692,2698,29498,2054,35125,3045,31867,2680,26175,2439,5278,962,14610,1963,1873,675,2837,885,6362,1450,7048,1308,5581,1070,152722,3410,11149,1432,27236,2367,30219,2444,31297,2739,21107,2108,6502,1683,11290,1676,1906,873,1359,521,5709,1224,3259,774,1689,681,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2573491,15596,72444,4677,246288,9647,366196,11556,395841,12254,395983,10165,171832,7150,402407,11830,72430,4749,107562,5924,195001,8097,104312,5133,43195,3257,1385716,11224,36582,3425,121420,6275,185510,9083,209880,8262,207256,7467,93077,5103,227242,8716,41464,3281,63931,4320,108933,6081,61810,4470,28611,2482,1187775,11536,35862,3100,124868,6068,180686,6920,185961,7075,188727,7079,78755,4306,175165,6652,30966,3165,43631,3912,86068,4530,42502,3412,14584,2008,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1190483,10678,56053,4116,178170,6808,200964,6395,208913,7806,166213,6617,64755,4345,138526,6476,25542,2509,26493,2508,66990,3559,38211,3099,19653,1951,628639,7492,29568,2608,89545,4485,100868,4369,104554,5431,89747,4877,30980,2673,75641,4009,13809,1958,15117,2009,38449,2997,25640,2502,14721,1688,561844,7462,26485,2835,88625,4217,100096,4637,104359,5301,76466,4373,33775,2973,62885,4887,11733,1579,11376,1557,28541,2479,12571,1687,4932,955,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
