GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001EA,C16004_001MA,C16004_002MA,C16004_002EA,C16004_003MA,C16004_003EA,C16004_004EA,C16004_004MA,C16004_005MA,C16004_005EA,C16004_006EA,C16004_006MA,C16004_007EA,C16004_007MA,C16004_008MA,C16004_008EA,C16004_009EA,C16004_009MA,C16004_010MA,C16004_010EA,C16004_011EA,C16004_011MA,C16004_012EA,C16004_012MA,C16004_013MA,C16004_013EA,C16004_014MA,C16004_014EA,C16004_015EA,C16004_015MA,C16004_016EA,C16004_016MA,C16004_017EA,C16004_017MA,C16004_018EA,C16004_018MA,C16004_019MA,C16004_019EA,C16004_020EA,C16004_020MA,C16004_021EA,C16004_021MA,C16004_022EA,C16004_022MA,C16004_023EA,C16004_023MA,C16004_024MA,C16004_024EA,C16004_025MA,C16004_025EA,C16004_026EA,C16004_026MA,C16004_027EA,C16004_027MA,C16004_028EA,C16004_028MA,C16004_029EA,C16004_029MA,C16004_030MA,C16004_030EA,C16004_031MA,C16004_031EA,C16004_032EA,C16004_032MA,C16004_033EA,C16004_033MA,C16004_034EA,C16004_034MA,C16004_035MA,C16004_035EA,C16004_036MA,C16004_036EA,C16004_037EA,C16004_037MA,C16004_038EA,C16004_038MA,C16004_039EA,C16004_039MA,C16004_040EA,C16004_040MA,C16004_041MA,C16004_041EA,C16004_042MA,C16004_042EA,C16004_043EA,C16004_043MA,state
0400000US34,8338003,1549,1500151,1309,1069426,8518,258609,6146,213194,6851,45415,3725,95510,6427,83891,6335,11619,1925,53796,3538,43152,3126,10644,1786,22810,3101,19891,2905,2919,996,5587538,1610,3757870,18559,950173,9442,479061,11290,471112,12632,499818,14863,331660,11801,168158,8957,289749,8782,177499,6878,112250,6321,89928,7215,60334,5359,29594,3508,1250314,1203,978155,5086,101157,2177,24271,2419,76886,2461,117696,5025,57437,3222,60259,4313,43890,2243,15374,2058,28516,2243,9416,1672,4670,921,4746,1277,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1942502,1183,372812,1508,265618,6290,86442,5511,70353,4796,16089,2526,2668,768,2252,704,416,296,2180,850,1487,657,693,502,15904,1957,14466,1911,1438,577,1275432,1722,803300,9247,366975,8262,265978,7224,100997,5283,17508,2272,15089,2137,2419,739,15139,1699,8772,1259,6367,1673,72510,3117,64070,3054,8440,1320,294258,1155,186213,2312,86250,2032,59536,2206,26714,1972,6349,1200,4975,1096,1374,560,1927,423,801,310,1126,401,13519,650,8354,741,5165,643,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18405939,1976,3096688,2266,2168566,14200,498467,10153,397751,10561,100716,6542,263925,9589,199189,8327,64736,4201,107777,4829,72646,4689,35131,3238,57953,6566,47657,6043,10296,2035,12549790,2862,8566462,26531,1997075,15861,1043637,17625,953438,16364,1113097,19572,710494,15774,402603,13234,669501,12684,281271,9683,388230,11205,203655,12574,139457,8694,64198,5600,2759461,2342,2068293,7742,264138,3308,79403,3707,184735,3797,290265,7038,124918,4781,165347,5366,112592,3258,22313,2318,90279,2919,24173,2531,12484,1903,11689,1768,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9140321,3011,1672250,3469,1426717,7323,190086,6064,141760,6263,48326,4925,22939,3330,18263,2846,4676,1594,24942,2373,18017,2097,6925,1621,7566,1935,6256,1766,1310,799,6121371,3879,5403633,12421,468168,6629,189204,8000,278964,7601,108674,7404,82539,5071,26135,4201,107524,5257,57862,4032,49662,4045,33372,5149,22046,3507,11326,2566,1346700,2854,1292449,3262,20266,2031,10658,1642,9608,1463,20990,1993,15620,1810,5370,1079,10510,1244,4226,1014,6284,1169,2485,905,1513,728,972,525,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654508,664,108978,1094,103664,1249,1412,439,1293,422,119,86,1732,700,1120,459,612,380,841,503,500,544,341,344,1329,630,820,521,509,372,444568,1218,419194,2801,8631,1179,6135,1055,2496,684,9458,2196,7674,2089,1784,735,2764,741,1580,832,1184,528,4521,1241,2735,917,1786,782,100962,706,93448,1159,277,169,242,163,35,56,6161,984,4377,856,1784,507,806,438,59,154,747,534,270,147,270,147,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10854170,2208,1969870,3118,1831367,6981,58681,3942,43464,3405,15217,2449,45932,3902,31234,2983,14698,2327,17112,2210,13622,1922,3490,1028,16778,3320,14018,3181,2760,1157,7176732,3662,6674631,12188,172236,6624,103270,5614,68966,4791,173992,8210,126709,6530,47283,4472,91967,4272,50310,3825,41657,3043,63906,5422,41575,4773,22331,2673,1707568,2689,1624386,3825,15214,1122,8555,1155,6659,993,50178,3696,30463,2625,19715,2357,11173,1248,4553,1000,6620,1031,6617,1129,3224,755,3393,1053,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3552659,1948,674123,1924,594757,3665,63532,2547,50252,2349,13280,1587,4265,1006,3378,856,887,371,7569,952,6042,884,1527,641,4000,1015,3564,970,436,450,2342529,2032,2100624,5507,161723,3479,72371,3264,89352,4057,24109,2537,19470,2217,4639,1008,36323,2104,19119,2005,17204,1752,19750,2387,16341,2063,3409,878,536007,1706,512420,2114,10472,1209,4120,763,6352,973,5064,936,3700,810,1364,457,4234,619,1464,515,2770,619,3817,654,2981,540,836,322,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3667240,2276,628633,2038,502823,5487,85648,4350,67516,4840,18132,3060,16395,2568,13305,2265,3090,990,18262,2136,13503,1940,4759,1063,5505,2054,3667,1675,1838,1157,2456914,2206,2086148,8988,215931,6215,107374,6858,108557,6438,61479,5446,46122,3991,15357,2710,77751,4109,37905,3618,39846,3830,15605,2806,10632,2126,4973,1321,581693,1659,539865,3153,12724,1528,6281,1313,6443,1141,15034,2192,10152,1779,4882,1177,12065,1118,2630,692,9435,1003,2005,704,1108,491,897,439,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12045220,1844,2019138,1977,1783517,9442,119434,5011,92604,4856,26830,3015,72873,6033,53119,4376,19754,2880,31720,2714,20926,2220,10794,1745,11594,3001,9773,2757,1821,734,7984152,2925,7087271,12812,397118,6910,228585,7422,168533,8278,287838,10707,198386,8279,89452,6038,161770,5318,79843,4154,81927,4170,50155,4799,33955,3942,16200,2720,2041930,2404,1896776,4601,32791,2106,12179,1710,20612,1517,87484,4339,49846,3484,37638,2858,19215,1738,5022,850,14193,1668,5664,1092,2854,725,2810,767,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,994145,854,160815,883,125151,2969,24923,1907,19953,1887,4970,1339,6322,1572,6019,1533,303,231,2356,709,1736,572,620,380,2063,1167,1544,1029,519,577,674505,766,530000,4758,79792,2410,37846,2802,41946,2875,42302,3856,29388,3170,12914,2131,16513,1546,9391,1382,7122,1091,5898,1720,3639,1158,2259,1124,158825,637,131316,2279,5236,745,1232,417,4004,616,20027,2102,10855,1617,9172,1381,1595,436,541,324,1054,345,651,336,602,325,49,73,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4429186,2136,786439,2029,722875,3705,47145,2726,36533,2287,10612,2140,9433,2126,8283,2047,1150,543,5889,1110,4554,1136,1335,602,1097,461,1097,461,0,197,2947971,2401,2727691,6907,141717,5342,70904,4639,70813,4828,42903,4607,31668,3686,11235,1980,28844,2404,15577,1835,13267,1960,6816,1761,4380,1099,2436,1220,694776,1702,669991,2038,8288,1328,4285,853,4003,1057,11704,1653,7418,1237,4286,1120,3866,991,1099,418,2767,951,927,464,810,440,117,145,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,774671,971,145539,1216,136542,1690,3781,941,2736,788,1045,417,1554,508,1147,495,407,291,806,494,253,186,553,519,2856,853,2555,777,301,304,508040,1195,473547,2924,10248,1570,4983,1177,5265,1092,7518,1528,5123,1030,2395,1026,4789,1202,1308,552,3481,1228,11938,1775,8905,1312,3033,1185,121092,722,115522,942,647,314,596,306,51,87,3406,682,2421,605,985,383,261,210,111,157,150,149,1256,350,1008,304,248,229,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6056220,2640,1094194,3642,1003304,5120,63196,3211,51193,3589,12003,2150,12713,2482,10478,2474,2235,1044,8702,1479,7235,1305,1467,615,6279,1505,5134,1382,1145,801,4041305,3401,3752837,8102,163008,5368,76375,4213,86633,5176,58105,5385,42132,4428,15973,2497,42954,2833,23666,2419,19288,1860,24401,3375,15719,2972,8682,1629,920721,2954,893293,3147,9317,1563,5728,1349,3589,1004,10399,1670,7021,1398,3378,941,6048,1023,1501,530,4547,848,1664,706,1024,474,640,465,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24126355,4326,5048327,4586,3211341,18752,1640662,18513,1229366,16848,411296,13029,74401,5604,63400,5545,11001,2248,95788,4805,70671,4588,25117,3538,26135,5627,17764,4424,8371,2802,16240306,5207,10300720,30224,4970926,26474,2802806,25972,2168120,28985,358314,13047,263112,10114,95202,7010,477656,11235,259143,9672,218513,8896,132690,10262,91672,7288,41018,5654,2837722,4061,2122396,7576,574896,5435,238078,6454,336818,6715,67780,4531,42918,3309,24862,2893,59377,3237,17417,2510,41960,2913,13273,2369,6226,1554,7047,1900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2597358,1330,629259,1732,540328,4982,69376,4238,58694,3938,10682,1730,6333,1189,4518,954,1815,835,9907,1672,7259,1531,2648,784,3315,998,2833,953,482,287,1696217,1397,1427573,7169,179469,5736,96499,5112,82970,5330,36075,3154,27572,2677,8503,1392,40556,2979,23632,2795,16924,1888,12544,1536,9982,1360,2562,905,271882,1238,247303,2059,10680,1117,4762,938,5918,984,7890,1400,5355,936,2535,873,4695,647,1560,543,3135,637,1314,339,706,281,608,269,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595000,837,92878,850,88650,1026,1107,435,753,362,354,243,2140,558,1760,507,380,265,547,267,241,184,306,226,434,442,434,442,0,143,403633,876,381850,2209,4768,855,3814,840,954,373,11415,1621,9017,1107,2398,979,4065,839,2353,663,1712,585,1535,753,1167,626,368,391,98489,592,92419,1066,759,314,558,280,201,174,4491,813,3265,706,1226,354,407,203,132,134,275,149,413,421,368,407,45,75,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7678796,3274,1347561,3144,1139389,7420,105508,4628,86268,4330,19240,2699,44322,3843,39076,3755,5246,1232,37025,2910,29300,2643,7725,1509,21317,3862,16147,3052,5170,1509,5269102,3679,4379212,13117,388220,7608,210587,9451,177633,8935,204574,8755,151001,7335,53573,4363,207705,7093,121900,6090,85805,4538,89391,7509,57979,5558,31412,3835,1062133,2866,972897,3890,21892,1691,10699,1550,11193,1489,31149,2433,19032,2067,12117,1488,31152,1713,10598,1376,20554,1783,5043,1089,2258,758,2785,877,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6456039,1850,1144056,2059,887986,8591,149505,6177,119097,6241,30408,3234,40970,4117,31299,3647,9671,1819,50177,3503,39057,3112,11120,1845,15418,3233,11006,2665,4412,2206,4404365,2103,3520943,13457,380166,7280,194979,7041,185187,7669,175911,10196,118139,7593,57772,5150,275515,7656,154681,6355,120834,5681,51830,5330,29320,3880,22510,3869,907618,1931,804167,3322,21737,2075,11381,1678,10356,1615,32558,2776,18901,2190,13657,2082,44749,1867,11046,1767,33703,2148,4407,1409,1761,599,2646,1167,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1750150,1847,278957,1869,272488,2075,4295,997,2962,789,1333,618,1522,620,1268,631,254,175,278,170,257,166,21,34,374,447,374,447,0,182,1160089,1530,1129299,2647,13311,1850,8209,1443,5102,1349,8315,1538,7090,1395,1225,476,6121,1166,3288,1063,2833,793,3043,1218,2019,1011,1024,883,311104,1236,306048,1620,1159,444,773,363,386,264,2544,680,1754,525,790,368,738,380,702,378,36,47,615,398,505,338,110,187,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5375163,2082,965515,2390,853843,4226,68087,3708,52357,3890,15730,2066,19953,2409,14881,1872,5072,1029,19157,1849,12728,1949,6429,1580,4475,1326,3972,1205,503,291,3585618,2191,3263290,6573,171621,4192,90182,3934,81439,4826,71483,5302,53151,4068,18332,2256,66083,3189,38522,2939,27561,2731,13141,1895,9581,1639,3560,938,824030,1429,785299,2286,10940,1210,5800,1112,5140,779,20761,1804,13695,1539,7066,1086,4964,785,1507,495,3457,636,2066,557,1355,438,711,351,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,538396,1247,98594,1351,91387,1844,5070,1094,4291,953,779,580,1064,461,918,436,146,135,800,393,586,324,214,229,273,169,273,169,0,185,364752,1256,336498,2626,20282,2214,13306,1865,6976,1410,3782,849,2952,763,830,470,2424,733,1364,495,1060,518,1766,801,1764,801,2,4,75050,1086,69579,1177,3827,1074,3012,784,815,540,1126,481,1046,442,80,71,371,391,78,97,293,375,147,89,147,89,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3457730,535,640007,535,24975,2610,614660,2694,98734,5675,515926,6038,260,317,160,232,100,118,112,109,81,95,31,51,0,214,0,214,0,214,2235689,-555555555,114869,6707,2116193,6925,366524,10966,1749669,12050,2885,947,1916,734,969,437,1524,937,435,455,1089,835,218,239,109,183,109,153,582034,-555555555,44476,3177,536821,3258,53572,3468,483249,4887,569,379,65,79,504,374,168,198,84,137,84,136,0,214,0,214,0,214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4520215,2840,823167,3011,772493,3625,37087,2790,26699,2415,10388,1862,6272,1443,4951,1253,1321,736,5253,1172,3773,1071,1480,613,2062,1020,1626,773,436,390,2996689,2663,2828480,5484,104247,4294,46317,3865,57930,3859,28816,2886,22251,2650,6565,1336,26585,2759,12525,2362,14060,1871,8561,1907,6255,1508,2306,1040,700359,1809,687049,2213,5115,909,2301,637,2814,649,5677,1057,3899,854,1778,598,2160,728,910,463,1250,513,358,233,235,186,123,143,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,677515,1005,133331,1045,109568,3101,4565,1174,4021,1180,544,474,3464,1576,3178,1541,286,238,8652,1744,6252,1422,2400,1092,7082,1067,5688,1022,1394,290,482065,1082,404592,3715,17847,2092,12738,1844,5109,1314,9269,1696,8082,1547,1187,539,27739,1835,15598,1935,12141,1672,22618,1819,18368,1516,4250,649,62119,1013,51206,1025,1513,525,435,261,1078,513,1358,374,1096,353,262,163,4131,768,1818,824,2313,510,3911,445,2425,387,1486,252,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6115483,1614,1181813,1846,833275,10791,298449,10000,251102,9223,47347,4166,13867,2233,12329,2164,1538,515,16193,2604,12415,2582,3778,1197,20029,2285,16428,2017,3601,867,3962584,1837,2815895,15447,868682,12676,512887,11430,355795,11595,88456,6906,69446,5354,19010,2880,89069,5326,55607,4484,33462,3406,100482,4257,78044,3765,22438,2441,971086,1420,809780,3262,102488,2158,51471,2954,51017,2411,27981,2339,18568,1925,9413,1665,12340,1257,4101,914,8239,1029,18497,1222,9605,1117,8892,864,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2757475,2338,519973,2600,470668,4434,39128,2944,30994,3116,8134,1603,3386,968,3003,832,383,357,5010,1173,3468,1084,1542,861,1781,1605,1406,1497,375,403,1796395,2427,1665024,4268,95307,3503,39199,3287,56108,2969,14593,1991,12000,1772,2593,846,17419,1937,7852,1274,9567,1442,4052,1558,1385,709,2667,1389,441107,2272,432206,2024,3365,813,2221,669,1144,477,3878,1002,2693,722,1185,765,1119,428,329,193,790,394,539,365,278,279,261,248,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
