GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007MA,B17013_007EA,B17013_008MA,B17013_008EA,B17013_009EA,B17013_009MA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012MA,B17013_012EA,B17013_013MA,B17013_013EA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020EA,B17013_020MA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025EA,B17013_025MA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028EA,B17013_028MA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031EA,B17013_031MA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US41,964892,8222,117202,5776,45700,3565,15243,2014,14698,1985,12750,1950,3009,905,71502,4831,15062,2112,8969,1606,4987,1238,994,566,112,146,56440,4455,23613,2959,26651,2609,5726,1379,450,257,847690,8772,683681,8311,352725,5333,253718,6784,66769,3947,10469,1644,164009,6091,53996,3178,29717,2832,20580,2283,2588,810,1111,574,110013,5524,60564,3639,43470,3726,5005,1256,974,568,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,36319,2475,30494,2652,20499,1884,6546,1156,210801,6855,36183,2971,17933,2143,14446,1924,3291,947,513,346,174618,5973,67213,3854,83352,3461,20838,2270,3215,799,2897430,15690,2292307,14371,1099779,11148,934027,11512,229494,5890,29007,2283,605123,10514,178866,6620,108638,5627,60968,3872,7766,1458,1494,709,426257,8392,235321,5975,167073,5487,21113,2325,2750,742,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,3003,973,1960,672,1687,589,130,161,16930,2057,2215,760,1181,582,731,494,114,189,189,174,14715,1926,5354,1102,7336,1369,1825,701,200,319,233709,5060,173674,5525,80161,3445,74093,3651,17268,1715,2152,782,60035,3322,16721,2207,10555,1671,4428,1075,1360,698,378,336,43314,2896,22407,2464,17836,1896,2640,936,431,381,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,17486,1882,17806,2092,10637,1631,2532,833,121305,6071,18551,2274,10671,1684,5564,1466,2139,922,177,151,102754,5255,38735,3173,51056,3784,11623,1945,1340,614,1034275,12278,790707,10018,400627,6550,309165,7295,72838,4480,8077,1539,243568,8550,67953,4805,41767,3319,23063,2793,2757,706,366,367,175615,6815,94018,5063,71849,4443,8749,1450,999,435,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,2610,572,1276,439,1171,571,567,244,12153,1446,2285,663,1030,539,744,361,303,132,208,160,9868,1333,3548,817,4400,940,1211,399,709,296,188891,3737,153943,3456,83501,2494,51525,2954,17092,1862,1825,413,34948,2376,11640,1368,6330,1065,4904,1031,288,135,118,133,23308,2219,13063,1833,9083,1106,936,346,226,146,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,28389,2590,31292,3310,17584,2108,4628,1008,142829,6475,23882,2817,12155,1668,9275,2000,2336,731,116,120,118947,6028,49248,3487,55446,4236,11392,1919,2861,923,1416943,12805,1118754,12958,553758,8164,445146,8228,106472,5365,13378,2103,298189,8332,86652,5315,53532,4045,28925,2506,3878,1251,317,237,211537,6607,115230,4474,83289,5268,11655,1817,1363,609,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,86204,5004,121746,6136,120758,5397,31674,2830,515003,11767,80065,5303,35411,3042,32336,3263,9796,1840,2522,981,434938,10679,132429,5264,218379,7013,67059,4306,17071,2751,5363810,23248,4132221,24321,1700622,17008,1755388,16852,588439,13171,87772,5104,1231589,18760,385816,10867,200236,8346,148635,6887,29861,3324,7084,1766,845773,14800,411122,10022,357179,10915,64491,4074,12981,2317,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,8392,1397,11193,2019,9549,1704,5116,1345,29809,2761,5599,1171,2535,758,2193,747,871,485,0,181,24210,2359,8363,1637,11658,1411,3531,1027,658,538,602602,7131,508337,7386,188874,5180,185809,6247,108735,4357,24919,2125,94265,3974,32422,2623,15940,1807,13274,1785,2420,808,788,408,61843,3192,28654,2335,25894,2202,5991,1232,1304,489,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,1209,372,1451,386,749,384,151,142,8297,1271,1678,563,1183,475,495,257,0,143,0,143,6619,1144,2353,586,3777,909,442,286,47,60,149021,3255,122959,3054,65824,2555,45682,2345,10852,1063,601,202,26062,2066,8450,1131,5297,806,3045,729,108,85,0,143,17612,1731,9991,1399,6927,1093,625,278,69,79,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,19704,1973,22842,2611,13956,1888,2448,736,116080,5140,15879,2024,7557,1338,7017,1428,747,444,558,409,100201,4530,39566,3109,48770,3844,10412,1693,1453,562,1869392,14307,1482235,14694,666675,8697,625503,11356,168490,6086,21567,2119,387157,9660,111157,5760,61801,3990,43177,3887,5538,1109,641,417,276000,7457,153869,5822,103812,4662,15422,2127,2897,976,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,19621,2012,20006,2140,16286,1805,5625,1299,94873,5546,16731,2225,8274,1558,6356,1265,1756,751,345,317,78142,5016,31335,2890,35753,3569,9173,1897,1881,840,1531375,14981,1240285,13764,588199,8142,495914,9339,135488,5420,20684,2329,291090,9214,99200,5207,55171,4321,37362,3481,5346,1276,1321,660,191890,6701,106843,4854,72501,4209,11046,1781,1500,561,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,9725,1139,9980,1369,4370,975,1085,534,35764,2743,6552,1178,4041,933,2114,543,397,422,0,182,29212,2403,11781,1579,14219,1828,2856,1080,356,248,410612,7533,333506,6816,177498,4455,128369,4692,25450,2097,2189,735,77106,4481,25230,2579,15332,1943,8646,1639,1164,526,88,134,51876,3446,30113,2574,19108,2022,2403,644,252,222,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,15091,1387,12842,1520,10488,1221,2990,705,89053,4361,16397,2071,7844,1264,7520,1430,898,412,135,122,72656,4012,27620,2587,35220,2578,8508,1400,1308,464,1331109,10318,1085463,9540,557673,6706,400667,6932,113809,4325,13314,1415,245646,5758,84055,3833,49742,2847,30281,2828,3112,649,920,405,161591,4763,85941,3822,67631,3845,6755,1162,1264,459,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,1531,476,1798,742,741,319,337,253,8018,1192,855,396,241,168,277,201,296,338,41,68,7163,1210,2721,814,3210,814,1025,495,207,298,134320,3718,110991,4029,60780,2805,37021,2808,11758,1613,1432,551,23329,2139,9424,1602,5844,1283,3426,856,47,54,107,102,13905,1448,7826,1230,4907,824,1022,457,150,105,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,55058,3369,65942,3928,24505,2489,2637,788,215593,6440,43096,2997,21314,2300,18754,2000,2835,735,193,195,172497,5899,64175,3783,92183,4469,14622,2036,1517,590,531645,9801,365007,7190,150125,5494,177719,6081,34380,2823,2783,720,166638,5985,38478,2918,22282,2296,15078,1703,943,381,175,221,128160,5165,65850,3787,56206,3301,5620,1087,484,305,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,20709,2287,24127,2653,10939,1708,2193,859,122905,4516,14889,1753,8797,1447,5029,1070,987,429,76,115,108016,4445,39379,3288,54465,3553,12309,1717,1863,682,1053064,10642,825323,9958,411947,8255,329415,8015,75323,4470,8638,1544,227741,7162,58189,3717,36369,2888,18934,2200,2399,775,487,335,169552,6340,90809,4611,69420,4685,7659,983,1664,720,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,1147,487,632,259,1251,447,538,142,8974,1354,1945,434,838,338,728,277,236,167,143,154,7029,1257,2305,793,3707,945,668,242,349,246,153858,3775,119680,3717,52282,3103,48863,2670,14734,1897,3801,767,34178,2483,11586,1336,6148,1007,4437,825,433,176,568,334,22592,2135,10622,1383,9810,1719,1631,694,529,352,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,23106,2126,26022,2549,26350,2757,9559,1736,127597,5304,27388,2512,11840,1841,10666,1693,3718,979,1164,501,100209,4494,34524,2968,45743,3398,15317,2111,4625,1077,1348053,14877,1037847,12648,530172,9760,359936,9624,125709,4705,22030,2270,310206,8690,101870,5528,57563,4688,36542,3198,6494,1405,1271,642,208336,7617,105300,5058,83807,4691,16118,1757,3111,709,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,40423,3110,11610,1616,16664,2092,8763,1441,3386,934,70515,3985,11251,1622,5780,1173,4059,1107,965,539,447,324,59264,3640,22511,2089,29372,3023,6321,1206,1060,549,647663,8295,517559,7701,268691,5985,194957,5817,47925,3409,5986,1306,130104,4914,39102,3099,23089,2306,13475,2043,2432,878,106,115,91002,4091,52391,3158,33738,2662,4372,1227,501,282,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
