GEO_ID,B14003_001E,B14003_001M,B14003_002E,B14003_002M,B14003_003E,B14003_003M,B14003_004E,B14003_004M,B14003_005E,B14003_005M,B14003_006E,B14003_006M,B14003_007E,B14003_007M,B14003_008E,B14003_008M,B14003_009E,B14003_009M,B14003_010E,B14003_010M,B14003_011E,B14003_011M,B14003_012E,B14003_012M,B14003_013E,B14003_013M,B14003_014E,B14003_014M,B14003_015E,B14003_015M,B14003_016E,B14003_016M,B14003_017E,B14003_017M,B14003_018E,B14003_018M,B14003_019E,B14003_019M,B14003_020E,B14003_020M,B14003_021E,B14003_021M,B14003_022E,B14003_022M,B14003_023E,B14003_023M,B14003_024E,B14003_024M,B14003_025E,B14003_025M,B14003_026E,B14003_026M,B14003_027E,B14003_027M,B14003_028E,B14003_028M,B14003_029E,B14003_029M,B14003_030E,B14003_030M,B14003_031E,B14003_031M,B14003_032E,B14003_032M,B14003_033E,B14003_033M,B14003_034E,B14003_034M,B14003_035E,B14003_035M,B14003_036E,B14003_036M,B14003_037E,B14003_037M,B14003_038E,B14003_038M,B14003_039E,B14003_039M,B14003_040E,B14003_040M,B14003_041E,B14003_041M,B14003_042E,B14003_042M,B14003_043E,B14003_043M,B14003_044E,B14003_044M,B14003_045E,B14003_045M,B14003_046E,B14003_046M,B14003_047E,B14003_047M,B14003_048E,B14003_048M,B14003_049E,B14003_049M,B14003_050E,B14003_050M,B14003_051E,B14003_051M,B14003_052E,B14003_052M,B14003_053E,B14003_053M,B14003_054E,B14003_054M,B14003_055E,B14003_055M,B14003_056E,B14003_056M,B14003_057E,B14003_057M,NAME,B14003_001MA,B14003_001EA,B14003_002MA,B14003_002EA,B14003_003MA,B14003_003EA,B14003_004EA,B14003_004MA,B14003_005MA,B14003_005EA,B14003_006MA,B14003_006EA,B14003_007MA,B14003_007EA,B14003_008EA,B14003_008MA,B14003_009MA,B14003_009EA,B14003_010MA,B14003_010EA,B14003_011MA,B14003_011EA,B14003_012MA,B14003_012EA,B14003_013EA,B14003_013MA,B14003_014MA,B14003_014EA,B14003_015MA,B14003_015EA,B14003_016MA,B14003_016EA,B14003_017MA,B14003_017EA,B14003_018EA,B14003_018MA,B14003_019EA,B14003_019MA,B14003_020MA,B14003_020EA,B14003_021MA,B14003_021EA,B14003_022MA,B14003_022EA,B14003_023EA,B14003_023MA,B14003_024EA,B14003_024MA,B14003_025MA,B14003_025EA,B14003_026MA,B14003_026EA,B14003_027MA,B14003_027EA,B14003_028MA,B14003_028EA,B14003_029MA,B14003_029EA,B14003_030MA,B14003_030EA,B14003_031MA,B14003_031EA,B14003_032EA,B14003_032MA,B14003_033EA,B14003_033MA,B14003_034EA,B14003_034MA,B14003_035MA,B14003_035EA,B14003_036MA,B14003_036EA,B14003_037EA,B14003_037MA,B14003_038EA,B14003_038MA,B14003_039EA,B14003_039MA,B14003_040MA,B14003_040EA,B14003_041MA,B14003_041EA,B14003_042MA,B14003_042EA,B14003_043EA,B14003_043MA,B14003_044EA,B14003_044MA,B14003_045MA,B14003_045EA,B14003_046MA,B14003_046EA,B14003_047MA,B14003_047EA,B14003_048EA,B14003_048MA,B14003_049EA,B14003_049MA,B14003_050MA,B14003_050EA,B14003_051MA,B14003_051EA,B14003_052MA,B14003_052EA,B14003_053MA,B14003_053EA,B14003_054EA,B14003_054MA,B14003_055MA,B14003_055EA,B14003_056MA,B14003_056EA,B14003_057MA,B14003_057EA,state
0400000US39,11145456,6313,5435109,5994,1211072,12989,37733,3190,304208,6717,332259,7168,204618,3707,101809,3313,118379,5084,64313,3602,47753,3449,259355,8931,27810,2335,56736,3703,48607,3447,29595,2454,24291,2237,34741,3157,17752,2030,19823,2301,3964682,11407,80072,3744,19843,2165,5304,1032,6839,1215,41483,2809,243036,5891,630979,4476,2937126,5652,5710347,6227,1251578,14088,34907,3087,281980,7245,325655,6717,193695,3301,99186,4115,141702,5502,89397,4826,85056,4292,291295,8459,30152,2549,52220,4263,50405,4281,26698,2293,25747,2562,44542,3523,27684,2632,33847,2862,4167474,11050,80612,4101,20026,2193,5099,998,6083,1114,32930,2659,205738,5909,600076,5686,3216910,5465,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3658438,3486,1809081,3699,438535,6184,16515,1442,121531,3994,120680,3495,67436,1776,34113,2003,39362,3018,22581,1947,16317,1616,50731,3590,5423,1064,8906,1483,9545,1225,5168,908,3271,728,7825,1259,5609,924,4984,990,1319815,6418,30411,1956,6335,981,3341,818,3691,578,19490,1677,97321,3682,235775,3180,923451,3438,1849357,3193,440318,5911,17968,1629,112651,3620,114474,4131,63926,1756,35037,1898,43324,2606,29345,1880,23593,2066,55665,4112,5685,1026,10328,1203,9809,1294,4601,925,3737,949,8412,1640,6476,993,6617,1127,1353374,5066,29777,2116,5571,937,2888,618,3242,583,14727,1240,84461,2725,217066,2613,995642,2965,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3766381,3370,1865034,3921,418418,6615,9884,1339,107290,4137,108917,3847,65583,2142,31750,2781,43699,2807,29953,3074,21342,2454,68939,3893,12063,1496,14487,1989,10252,1485,6499,1268,5223,1009,7407,1548,6014,1432,6994,937,1377677,7484,30261,2657,6130,1292,1724,675,3350,1115,16546,2350,82364,3280,234484,4161,1002818,3972,1901347,4241,416835,6763,9556,1598,94363,4357,104162,4435,62992,2152,29278,2200,50697,3159,35271,3085,30516,2680,78483,5331,11503,1827,14376,1944,12883,1645,5310,1098,5631,1074,11647,2327,7878,1380,9255,1443,1406029,6844,25874,2584,6224,1354,1197,451,2894,758,12114,1635,70479,4152,219357,3906,1067890,3947,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12347792,4987,6018763,5572,1177616,10555,37462,2524,299104,6579,337764,7074,216780,2942,96921,3332,112822,5363,46994,3483,29769,2339,349603,8443,39482,2545,60583,3940,53882,3476,28211,2418,47364,2599,68004,4164,31646,2781,20431,1702,4491544,9540,79610,3825,21612,2432,7440,1272,8411,1150,45239,2558,271467,5675,714557,4660,3343208,4394,6329029,4965,1176494,11866,31363,2301,284992,6003,317296,6440,202695,3604,100008,3464,123719,5001,57071,3532,59350,3593,404677,9640,41375,2675,61886,3113,53422,3712,29610,2656,53129,2736,82260,4092,44158,3082,38837,2946,4747858,9975,73280,3458,20645,2336,6814,1315,7991,1255,37554,2698,231278,5459,677611,5382,3692685,5052,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018856,1905,490904,1785,99667,3150,2511,773,24373,1862,29152,2214,17298,805,9096,1244,9700,1488,4365,1011,3172,814,32791,2361,3745,857,3162,908,2969,808,2715,689,4803,776,9948,1395,3040,1033,2409,764,358446,3328,6631,1268,1605,645,325,260,467,290,3893,963,22857,1825,56630,1510,266038,1297,527952,1901,102367,3320,2555,1102,22478,1813,28280,1733,15746,793,9662,1063,10675,1541,6389,1107,6582,1442,40855,3269,3803,881,3569,1048,4003,948,2697,679,6826,822,11523,1755,5037,1126,3397,898,384730,3268,5466,984,926,421,534,341,516,369,2376,672,19700,1618,53440,1671,301772,1950,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4557631,4361,2211177,5503,509022,7889,18254,2169,136089,4777,137581,4722,78752,2607,43987,3638,50108,3410,26487,2899,17764,1983,76049,4265,11738,1655,16451,2226,11005,1548,6851,1468,6339,1352,10944,1864,4765,1050,7956,1429,1626106,7969,37299,3064,6823,1382,2617,689,3900,1112,25496,2879,115962,5736,261838,4637,1172171,4170,2346454,4109,525066,7499,14087,1725,126715,4423,138619,3703,75081,2229,42736,3456,54650,3134,36935,3124,36243,3102,91626,4632,13608,1762,14312,1773,11050,1489,7806,1447,7792,1366,16907,1868,9150,1749,11001,1494,1729762,6966,33459,2855,6746,1549,3126,859,2915,1013,18278,2073,97932,4610,259950,4129,1307356,4572,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,799281,1721,400689,2079,94457,3058,3039,670,22457,1629,26531,1575,15264,1002,9016,1291,11706,1279,4041,1008,2403,724,13356,2022,1545,615,3656,912,2557,612,914,416,942,380,1536,697,1162,914,1044,499,292876,2957,7946,1135,2461,724,378,197,449,313,2922,586,17698,1313,52294,1289,208728,1608,398592,1827,95850,2958,2900,615,25086,1935,22089,1543,14570,993,10165,1077,10596,1047,5909,1297,4535,977,13384,1826,1286,511,3048,890,1927,629,1492,549,1074,355,1911,579,1251,515,1395,593,289358,2685,7894,1151,2056,765,410,343,194,157,2540,669,14734,1498,45973,1608,215557,1737,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6226632,5730,3026630,5179,649137,8302,19513,2040,177506,6368,185652,6111,111532,2916,47163,3270,56527,3672,31220,3236,20024,2375,132101,7036,13835,1853,23618,2718,24764,2352,15805,1662,11620,1728,21473,2600,10513,1712,10473,1556,2245392,8472,52327,3651,12130,1849,4680,992,3106,927,29694,2708,147772,4576,376090,4680,1619593,4814,3200002,4817,683738,9306,21830,2496,168827,5050,181335,5114,104348,2787,48943,2506,78581,4287,40223,3060,39651,3273,140025,5789,14280,1851,23007,2304,22247,2275,14829,1470,13816,1847,19651,2178,15079,2125,17116,2208,2376239,8737,48627,3103,12257,1862,3795,1239,4756,1075,22177,2461,128136,4927,370324,4549,1786167,5520,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24937723,12884,12376652,11157,3288810,16834,113426,6350,881356,11983,933754,12348,522025,5290,244801,5576,311440,9949,172890,7492,109118,5698,370257,11933,64464,4085,74679,5427,59562,4363,32610,3113,23861,2839,46227,3591,36887,3595,31967,2921,8717585,18751,239350,7791,44387,4005,12619,1916,20704,2299,123032,6217,641322,11518,1691613,10151,5944558,9044,12561071,11202,3322338,22550,102901,5833,849467,13564,884144,12407,499847,4821,251081,5847,337821,10693,225829,9396,171248,7578,408535,11894,68299,5116,72273,4479,58128,4783,31319,2682,28575,2955,58505,4986,43683,3776,47753,3829,8830198,19980,222928,7024,40395,3525,12938,1834,18120,2299,92941,4473,528043,12025,1580613,10009,6334220,8600,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2703854,3298,1356815,3156,406888,5790,11408,1705,111192,3843,118282,4003,62677,1560,22315,1854,34680,2826,31870,2349,14464,1851,68064,4312,11008,1398,10886,1514,6465,1406,3061,976,5309,1323,16335,2401,9784,1421,5216,1235,881863,6289,31852,2051,6207,1172,1427,583,2422,785,16843,1796,69014,3755,184603,3093,569495,2814,1347039,3017,395927,5461,10735,1419,109786,3685,110174,3494,59185,1602,24797,1836,39057,2733,22651,2197,19542,2412,61755,3947,10085,1313,8720,1420,5633,1206,3243,790,7338,1587,13953,1746,6351,1311,6432,1151,889357,5599,31408,2424,5759,1102,1958,773,2182,733,12977,1681,64146,2940,189855,2569,581072,2783,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608333,1091,299615,1225,60299,1934,1943,559,14003,1074,17188,1246,10578,361,5976,733,7018,1151,1924,620,1669,425,14737,1339,1806,489,1580,423,1929,482,983,288,2587,518,3793,743,1008,437,1051,309,224579,2042,2965,743,1381,576,106,104,124,88,2314,542,12782,1142,32252,861,172655,1189,308718,1190,62451,1808,1923,564,12941,1197,15518,1122,10289,455,7228,769,7297,970,4079,793,3176,647,17244,1579,1406,516,2087,571,1886,487,877,301,2617,635,4654,1052,1480,714,2237,498,229023,1850,3290,718,912,393,258,201,238,218,1540,413,9368,980,29557,1010,183860,970,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7885760,5451,3864405,6477,899093,10868,21570,1820,219287,6918,237041,7238,140528,3010,80488,3796,97932,4792,59861,4084,42386,3165,176599,6935,31769,2306,35550,3144,22373,2392,11532,1386,12676,1767,19262,2166,22039,2396,21398,2281,2788713,9151,52477,3185,13348,1887,3750,1112,4988,1299,32288,2606,181920,4771,491895,6113,2008047,5844,4021355,6250,905424,10557,19126,2206,207829,6252,226311,6313,138205,3045,79959,4188,105108,4862,68865,4363,60021,3780,192412,7050,28394,2360,30934,2524,25945,2115,12464,1535,14758,2030,26836,2540,23709,2746,29372,2852,2923519,9545,53628,3435,9285,1422,4576,1270,3615,945,22741,2508,152501,5055,472243,6399,2204930,6218,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6643366,4514,3310170,4341,727753,8889,16945,1841,179692,5345,203197,5543,121734,2618,58090,2819,69730,3887,47616,3794,30749,2674,128227,5987,21173,2027,29377,2397,22448,2449,9230,1517,7612,1208,14121,2524,11976,1759,12290,1857,2454190,8950,57004,3617,13663,1943,3813,1039,3972,942,28992,2564,166890,4543,434852,4758,1745004,3693,3333196,4266,724571,9398,15796,2123,165557,4760,197437,5429,118265,2338,53248,2849,74572,3480,54164,3454,45532,3455,137652,6659,21848,2011,28656,2560,19648,2170,8770,1395,10646,1412,17890,2465,12432,2012,17762,2183,2470973,9765,54561,3472,12250,1938,3570,1051,2777,822,23332,2157,141001,4180,409566,4371,1823916,4805,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793653,2835,881781,2899,182450,3879,6189,1147,46356,2596,50669,2707,29527,1353,14674,1378,20457,2172,8475,1285,6103,1270,20859,2424,1368,453,3356,896,4509,1067,2669,727,2206,686,2836,733,2530,846,1385,563,678472,4060,16081,1893,2557,796,985,517,1004,480,8014,1215,40368,2700,99177,1872,510286,2184,911872,2761,192822,4690,6404,1159,45729,2562,47935,2518,28373,1606,14760,2085,25883,2141,12795,2013,10943,1714,23014,2446,1770,831,4287,822,3611,953,1841,642,1904,569,4495,1032,2138,691,2968,740,696036,4088,11691,1334,3436,1207,1108,527,1005,396,5994,1076,33401,2504,92936,2310,546465,2201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5522281,3938,2739871,4319,617959,7241,24556,2112,151387,4731,164116,5057,104238,2059,52708,2242,66988,3665,31847,2550,22119,1883,117428,4627,12040,1457,26918,2171,24634,1940,9718,1355,10696,1438,13078,1425,10016,1617,10328,1568,2004484,6862,40114,2724,7936,1443,3701,761,3156,639,20674,1654,117410,4288,332135,3956,1479358,3530,2782410,3989,630204,7509,20400,2031,149731,4294,150119,4260,95603,1521,55232,1886,76411,3556,45441,3035,37267,2930,134635,5233,11605,1668,27597,2017,24569,1995,9421,1114,11830,1479,18678,2122,12140,1431,18795,1876,2017571,6441,38403,2175,6672,1086,3449,905,2550,610,15347,1537,96426,3962,302901,4020,1551823,4203,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554038,1722,282294,2213,69972,2859,3501,869,16054,1504,19646,1647,9750,1052,5879,1027,6751,1216,4701,1134,3690,847,6893,1650,779,329,1894,785,1177,674,764,403,201,186,499,362,391,256,1188,569,205429,2450,4679,922,894,470,560,374,234,150,2108,605,15268,1541,37387,1644,144299,1627,271744,1869,71270,2417,2444,763,17206,1616,15745,1378,10034,1041,6834,1271,7835,1520,5315,1283,5857,938,6408,1143,926,438,1614,578,893,414,266,218,297,356,1123,618,754,451,535,296,194066,2082,3313,866,954,483,505,347,404,254,2028,637,10037,1218,31531,1716,145294,1538,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3548155,4166,1695503,3722,322192,7157,18036,2208,88998,3925,93980,3830,61521,2487,23402,2254,24456,2771,6792,1427,5007,1044,162030,7344,9219,1532,30336,3010,27934,2866,16009,1842,17974,1846,32193,2533,18994,2512,9371,1496,1211281,5250,19225,2296,3382,980,1527,592,5517,1099,17711,1995,79882,3477,195626,3558,888411,2260,1852652,3319,322952,5890,19863,2183,79654,3480,94780,4509,58222,2035,22283,2272,33003,3326,8589,1514,6558,1406,175981,7103,6930,1261,27667,2669,27693,2745,15736,1702,20998,2502,39200,3311,20844,2280,16913,2191,1353719,5261,17152,2122,2074,714,1159,576,3818,953,14431,1710,60053,2860,205819,3471,1049213,2826,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4645710,4579,2246288,4955,518906,7506,13497,1625,132688,5092,145223,5141,84476,2303,46970,3067,55317,3715,25755,2992,14980,1994,81626,5508,12930,1942,17996,2036,15983,1952,9398,1255,5219,1396,8503,1985,5724,1263,5873,1255,1645756,7082,38472,2773,8081,1433,2525,963,3799,908,21469,2652,109398,4162,262388,4767,1199624,4751,2399422,4534,530836,8434,12976,1965,123199,5180,138092,5220,78508,2092,47739,2985,65904,3796,35701,2983,28717,2919,89271,4677,12977,1842,19525,2223,16605,2372,9940,1397,4274,867,10699,2010,7445,1466,7806,1474,1779315,8264,34643,2226,11343,2503,2895,910,2891,772,17097,1878,94813,3984,271830,4588,1343803,4438,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,698740,1427,364554,1873,85719,3288,2781,569,21990,1993,23835,1619,14020,1147,6358,1475,6066,1386,6409,1438,4260,994,13790,2051,1603,651,3508,996,2048,637,1318,528,1014,473,1122,673,1485,683,1692,593,265045,2979,6669,807,1535,655,542,251,561,330,4636,908,25673,1829,48379,2202,177050,1801,334186,1962,84326,3118,2055,477,20644,1708,22128,1446,11881,1043,4148,941,8825,1406,7411,1221,7234,1352,11700,1708,1740,658,2802,765,2107,637,1290,644,419,256,570,465,1068,506,1704,774,238160,3047,6377,1239,1726,731,252,171,1144,636,3253,751,17506,1310,44579,1874,163323,1894,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6299433,5487,3133404,4586,781039,11308,16755,2378,201785,5633,211487,5468,126799,1851,57874,2876,77451,4680,53834,4065,35054,3031,93797,6560,13380,1766,18542,2620,13614,1776,5999,1337,4795,1061,9951,1890,13429,1921,14087,2053,2258568,10962,66287,3566,15697,1956,5532,1344,5781,1147,30911,2685,158716,5184,383413,4922,1592231,4112,3166029,4566,780836,8939,19277,2630,185852,5908,211244,5923,119016,2283,59651,2453,84126,3904,53610,3402,48060,3957,97409,5074,11514,1547,18820,2253,13778,2035,7583,1369,4538,989,9360,1918,14700,2752,17116,2450,2287784,9013,56737,3831,13679,1884,2434,884,4171,1083,22812,2025,133021,4368,356928,4258,1698002,4917,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2836698,3587,1392806,3833,329234,6194,16174,1829,86485,4030,93443,4064,52601,2040,26398,2158,29251,2708,14639,1988,10243,1532,39248,3557,5472,1184,11175,2120,6999,1341,3601,789,1750,510,5556,1414,1815,688,2880,796,1024324,5750,20902,2375,8090,1565,2707,1116,3416,953,13408,1900,70474,3498,172117,3565,733210,3056,1443892,3374,343016,6392,11050,1721,85576,4558,86289,4291,50097,2275,26060,2169,36122,2658,23727,2341,24095,2704,40859,3555,4995,1096,9176,1620,6490,1248,4271,1046,3608,1015,5421,1355,3160,823,3738,959,1060017,5462,20630,1676,5011,1132,2066,823,2480,962,10437,1600,59635,3091,163955,3732,795803,3720,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
