GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001EA,C24030_001MA,C24030_002EA,C24030_002MA,C24030_003EA,C24030_003MA,C24030_004MA,C24030_004EA,C24030_005EA,C24030_005MA,C24030_006MA,C24030_006EA,C24030_007EA,C24030_007MA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011EA,C24030_011MA,C24030_012MA,C24030_012EA,C24030_013EA,C24030_013MA,C24030_014EA,C24030_014MA,C24030_015EA,C24030_015MA,C24030_016EA,C24030_016MA,C24030_017MA,C24030_017EA,C24030_018EA,C24030_018MA,C24030_019EA,C24030_019MA,C24030_020EA,C24030_020MA,C24030_021MA,C24030_021EA,C24030_022EA,C24030_022MA,C24030_023MA,C24030_023EA,C24030_024EA,C24030_024MA,C24030_025EA,C24030_025MA,C24030_026MA,C24030_026EA,C24030_027EA,C24030_027MA,C24030_028MA,C24030_028EA,C24030_029MA,C24030_029EA,C24030_030EA,C24030_030MA,C24030_031EA,C24030_031MA,C24030_032MA,C24030_032EA,C24030_033EA,C24030_033MA,C24030_034MA,C24030_034EA,C24030_035EA,C24030_035MA,C24030_036EA,C24030_036MA,C24030_037MA,C24030_037EA,C24030_038EA,C24030_038MA,C24030_039MA,C24030_039EA,C24030_040MA,C24030_040EA,C24030_041EA,C24030_041MA,C24030_042EA,C24030_042MA,C24030_043MA,C24030_043EA,C24030_044MA,C24030_044EA,C24030_045MA,C24030_045EA,C24030_046EA,C24030_046MA,C24030_047EA,C24030_047MA,C24030_048MA,C24030_048EA,C24030_049MA,C24030_049EA,C24030_050MA,C24030_050EA,C24030_051EA,C24030_051MA,C24030_052EA,C24030_052MA,C24030_053EA,C24030_053MA,C24030_054MA,C24030_054EA,C24030_055MA,C24030_055EA,state
0400000US40,1694799,9730,909128,6550,73027,3168,23443,1734,49584,2930,109277,4385,126758,4246,29382,2210,97446,4188,68788,3531,51688,2874,17100,1976,16315,1674,38696,2543,24219,1881,14477,1322,81507,4232,39924,2864,717,322,40866,2900,93005,3359,48564,2630,44441,2643,71999,3232,20068,1895,51931,3085,42438,2739,60490,3552,785671,7704,15512,1563,4640,804,10872,1359,10399,1315,37398,2164,11420,1435,95429,4051,19442,1869,13681,1536,5761,928,13625,1412,59859,3545,46810,3236,13049,1334,56914,2980,35479,2340,877,465,20558,1837,292631,6239,104417,4085,188214,4980,82461,4197,16129,1851,66332,4027,46266,2507,44315,2851,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1738117,12065,911095,9534,43185,3757,41102,3750,2083,574,83273,4310,144429,5682,36530,2798,108378,4583,55577,3742,44364,3519,11213,1418,20724,2089,45867,3384,27333,2747,18534,2352,109093,4841,64242,4008,716,301,44135,3645,110020,4009,50762,3487,59258,3219,77197,4755,18003,2324,59194,4639,39687,3670,37135,3020,827022,8717,12537,1925,12221,1949,316,196,9523,1812,55802,3877,12614,1466,99488,4146,17441,1760,13577,1597,3864,775,12960,1959,53439,3714,37688,3041,15751,1888,76021,4198,48556,3488,497,330,26968,2550,295162,7919,102158,5280,193004,7065,96009,5465,17985,2061,78024,5009,48538,4110,37488,3522,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5931277,18541,3068951,13290,71313,3467,43346,2989,27967,2451,304553,7431,532450,9447,117528,5915,350243,8670,229847,6289,185613,5980,44234,2753,58230,3509,164967,5531,117095,4510,47872,3149,337050,8305,204552,6016,3519,818,128979,4500,407672,9755,192969,6238,214703,7547,224491,7119,56723,3332,167768,5544,130940,4544,139667,5753,2862326,15418,14920,1924,12448,1908,2472,483,27624,2824,196175,6067,47068,3201,352544,8157,69085,3720,57697,3549,11388,1647,42691,2431,209769,6276,171183,5702,38586,3507,240160,7065,152349,5343,2845,671,84966,4189,1143614,11903,373950,8144,769664,12021,268784,7745,47482,3140,221302,6948,145214,5915,104678,4326,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,512801,7563,258560,4857,1584,720,1471,689,113,153,24348,2578,39297,3085,7836,1317,32512,2667,14750,1887,12414,1756,2336,729,5064,1139,13060,1646,9024,1386,4036,889,29493,2834,15825,1890,156,150,13512,2166,35813,2841,19599,2471,16214,1684,28004,2961,6942,1268,21062,2637,11506,1778,15293,2068,254241,5728,511,292,511,292,0,200,1898,740,19100,1936,2955,800,28669,2663,5544,1205,4776,1171,768,496,3704,950,22154,2002,18947,1840,3207,831,19642,2065,12009,1444,241,246,7392,1513,102631,3839,37420,2476,65211,3569,26556,2421,4327,997,22229,2288,12300,1621,8577,1377,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2007569,14532,1025658,9915,17080,2671,16112,2648,968,352,113686,5877,194230,6789,38980,2643,109478,5489,69426,3654,47879,3432,21547,2258,16775,2369,47791,3487,30309,2798,17482,2105,112357,5426,53097,3531,202,149,59058,4286,94560,5504,51096,3933,43464,3222,103555,6044,21312,2498,82243,5634,50823,3736,56917,3688,981911,9821,3391,861,3272,847,119,124,12460,1746,82777,3979,13916,2326,132263,5737,20699,2334,15707,2248,4992,988,16653,1888,73348,4375,54863,3612,18485,2194,81848,4327,43104,3280,604,377,38140,3115,335173,8043,127478,5614,207695,6482,114974,4963,13244,1718,101730,4949,51282,3673,43127,3030,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,426383,5368,223401,3590,26973,1435,24907,1412,2066,718,26511,2495,27856,2416,10963,1465,22352,2069,14736,1782,11909,1533,2827,726,4420,1057,10507,1472,8174,1190,2333,659,13156,1689,7866,1253,0,147,5290,1023,26048,2326,12332,1395,13716,1846,18932,2292,5373,1234,13559,1978,10011,1421,10936,1303,202982,3914,4187,677,3964,672,223,191,1867,552,12434,1481,2794,879,25455,2243,3588,612,2798,508,790,392,3023,854,18376,1769,16048,1593,2328,797,13047,1368,7337,1031,11,21,5699,1046,77562,3143,23420,1868,54142,2913,20901,2266,4040,942,16861,2158,9646,1637,10102,1248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2823508,15741,1476391,11536,26756,2693,23005,2470,3751,821,167760,7465,261330,9323,53234,3565,174531,7312,134740,6038,107681,5260,27059,2640,31084,3396,63925,4103,41474,3009,22451,2514,145999,6117,71638,4110,1542,726,72819,4361,158751,6061,74173,4132,84578,4152,121839,5972,28686,3003,93153,5305,66501,3875,69941,4046,1347117,10920,4538,1015,3679,988,859,507,15281,1361,100291,4698,21548,2243,169552,6159,44303,3466,37592,3235,6711,1333,24576,2592,96849,5455,75743,4825,21106,2165,112544,5492,59245,4191,1013,334,52286,3683,497792,9421,176921,6520,320871,7857,139437,6854,22063,2399,117374,6649,68102,3819,52304,3116,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11731417,29827,6417218,21806,328188,10039,94645,5013,233543,7407,850206,14930,810394,15575,238417,8599,716356,15251,502910,12035,418637,11008,84273,4718,122621,7166,340087,11853,218413,9251,121674,6159,762117,15632,423920,10705,5013,1019,333184,11920,628473,13552,332936,10315,295537,8224,506970,14039,92873,4600,414097,13139,311116,9724,299363,8905,5314199,25692,68016,4658,16455,1882,51561,4310,74957,4872,274840,11280,93156,5625,653607,12107,142304,6691,117144,5778,25160,2876,81759,5383,435950,10266,325950,8916,110000,5904,515048,11630,301721,9777,5161,1545,208166,8920,1911125,24990,800028,15003,1111097,20986,532191,12981,76671,5503,455520,11313,313595,10685,217651,7940,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1312966,8988,728821,5737,25137,2240,9203,1383,15934,1876,75209,4212,97490,4224,21756,2184,80201,3928,42422,2864,35552,2671,6870,1105,18511,2079,45213,3021,29836,2350,15377,2084,101110,4719,56434,3092,317,260,44359,3494,92357,5192,52959,3393,39398,3621,58802,4008,16882,2203,41920,3742,30501,2409,40112,2811,584145,7061,2986,642,1627,486,1359,426,7515,1482,42628,2900,8649,1714,80260,4041,15002,1822,13859,1780,1143,353,11649,1659,42325,3159,32761,2940,9564,1255,57265,3756,35100,3331,259,174,21906,2121,200018,6312,93550,4901,106468,4810,56810,4152,12821,1691,43989,3328,30849,2564,28189,2887,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,325960,4482,166962,2700,6425,837,6164,811,261,140,22965,2005,25520,1946,4976,949,19612,1665,6616,1004,5120,875,1496,333,4101,725,6934,951,3627,673,3307,741,16231,1808,11320,1493,40,53,4871,891,23972,1552,14809,1414,9163,1178,15591,1442,4782,884,10809,1121,6119,964,7900,1179,158998,2908,2150,501,2088,493,62,59,2087,534,10076,1307,2419,622,18977,1602,2415,514,1922,503,493,213,3799,941,9815,1327,7487,1144,2328,617,13135,1454,9493,1298,0,143,3642,725,65619,2418,27735,1850,37884,1945,14533,1582,3164,599,11369,1405,7400,997,6573,979,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3938818,17748,2023217,12771,32187,2824,21308,2436,10879,1648,233391,7577,208534,5880,48887,3234,215912,6110,118764,5410,95681,5140,23083,2334,45201,3558,108181,5721,68797,4616,39384,2778,341716,8457,247789,6806,868,401,93059,5106,204650,5851,111664,4803,92986,4180,163065,7251,37854,3191,125211,5854,91419,5020,211310,6580,1915601,14090,8438,1509,8060,1507,378,265,26862,2692,81795,4308,20235,2571,220278,7565,36608,2804,31413,2760,5195,1051,35556,2329,141465,6359,104884,5342,36581,2979,242943,7907,173438,6681,1640,455,67865,4851,638395,10970,260197,8507,378198,9022,186126,7789,35572,2806,150554,7359,122564,4375,154336,5274,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204090,15366,1711925,11570,66276,4383,63980,4085,2296,714,167539,7086,256628,7987,65711,4857,181765,8280,125213,6423,104703,6159,20510,2108,42119,2766,74807,4484,42218,3127,32589,3104,241552,7654,160193,5593,1498,684,79861,5311,182292,6573,82904,5087,99388,4142,139016,6469,39789,3644,99227,5469,65709,3844,103298,4808,1492165,11195,21492,2186,21179,2176,313,284,20576,2522,88091,5374,25014,2510,185966,6774,43180,3131,36864,2862,6316,1104,27960,2142,95333,4243,63773,3356,31560,2889,156091,6983,107660,6142,1236,462,47195,3164,498773,10119,177677,5915,321096,8777,155772,7325,37798,3061,117974,6082,94311,4528,79606,5138,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752314,9192,392874,6271,37771,2851,4857,907,32914,2720,41594,3324,49007,3695,12913,2066,48018,3193,30391,2518,20932,2411,9459,1470,6873,1588,11909,1650,5987,1140,5922,1389,32172,2498,16991,1777,41,65,15140,1610,47815,3344,24306,2193,23509,2315,31847,3066,8537,1531,23310,2549,17929,1782,24635,2076,359440,5985,2634,717,568,288,2066,677,3523,830,12842,1738,3143,947,51851,3830,7014,1294,5113,1082,1901,858,6563,1420,20068,2146,15162,1790,4906,1135,26875,2600,16656,1832,349,327,9870,1609,148097,4942,47444,2871,100653,4698,37368,3090,5668,1003,31700,2944,14926,1435,24536,2349,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2844814,11198,1468527,7503,54932,2843,51859,2732,3073,709,132598,5238,371561,7314,53778,3059,152110,5255,91414,3360,73594,3052,17820,1997,26261,2407,70228,3549,52725,3041,17503,1839,130059,5202,73844,3789,967,383,55248,3552,162890,6426,87714,4427,75176,4123,114517,5148,26599,2030,87918,4957,56306,3065,51873,2787,1376287,8331,13508,1361,13171,1349,337,173,13526,1379,152821,4584,21634,1682,166744,4492,27902,1884,23482,1832,4420,676,20231,1392,110664,4607,95501,4142,15163,1653,94496,3708,55435,2987,1798,741,37263,2791,511577,8537,163778,4777,347799,7226,133177,5265,25042,2262,108135,4792,63166,3612,46841,2353,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,288852,4610,156084,3455,30562,2864,6583,1109,23979,2602,19832,2096,7502,1287,5192,1236,13257,1929,16968,2144,11851,1597,5117,1345,2862,828,3334,897,1744,587,1590,646,11799,1702,8287,1466,0,185,3512,933,14986,1774,9250,1280,5736,1148,12179,2069,3361,972,8818,1864,7085,1430,10526,1377,132768,3129,6240,1121,2530,734,3710,949,3934,1019,2399,806,1306,592,15937,1886,3969,962,3268,953,701,298,2126,734,7414,1379,5222,1115,2192,755,9228,1448,5213,1091,0,185,4015,1051,44694,2425,18634,1800,26060,2185,18775,2386,3577,1100,15198,2219,8515,1319,8231,1343,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1094779,12433,580243,8189,12842,2064,12552,2086,290,259,58802,3799,63957,4663,23166,2385,75697,4216,35029,2720,23617,2462,11412,1722,13610,1809,26643,2985,17272,2397,9371,1583,67606,5274,23439,2918,210,190,43957,4218,64137,3661,32823,2738,31314,2814,51498,3221,10601,1536,40897,2903,35389,3089,51867,3638,514536,8445,1850,765,1850,765,0,214,6395,1274,38352,4103,9572,1670,71673,4199,6441,1427,3766,1010,2675,880,7118,1342,36483,3092,29760,2908,6723,1347,36709,2866,18873,2046,284,271,17552,2004,186843,6937,90867,4711,95976,5305,41443,3662,4705,1113,36738,3531,22272,2422,49385,3156,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2001628,16432,1054732,10928,30636,2695,21141,2181,9495,1510,122351,6127,192957,6757,38076,3845,117366,5549,89110,5195,62188,4411,26922,2433,20811,2982,43427,3043,29372,2506,14055,1780,106667,4432,60636,3681,498,328,45533,3202,101610,4702,53439,3582,48171,3224,76063,5106,12495,1661,63568,4713,51171,3730,64487,4271,946896,9834,3633,751,2810,606,823,446,12098,1717,73738,3938,12633,1804,126931,5541,23042,2216,17011,1825,6031,1313,15228,1645,66909,4397,54030,3726,12879,1898,75388,4245,46632,3383,803,471,27953,2906,344585,7988,129442,5473,215143,6699,92554,6046,12670,2104,79884,5330,52002,3404,48155,3033,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,351496,5687,187406,4461,16265,1994,4516,722,11749,1821,21243,2153,9977,1606,4323,1205,18575,2203,19148,2225,16384,2197,2764,577,3972,1235,7319,1378,2519,836,4800,1196,17204,3149,9248,1435,248,345,7708,2600,23922,2515,10498,1428,13424,2008,15837,2323,3296,827,12541,2141,7346,1344,22275,1722,164090,3202,3008,791,715,287,2293,738,4334,1390,3359,1031,1159,463,18968,2204,6690,1170,5672,1054,1018,442,2809,799,7427,1353,5432,1203,1995,647,11342,1498,7144,1284,77,128,4121,1089,61749,3211,23160,2281,38589,2340,16995,2138,3524,854,13471,2028,7278,1140,18972,1871,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2757652,15740,1467100,10631,34522,3561,19791,2971,14731,1950,157099,6471,152486,5679,43022,3025,173508,6974,97039,5354,76408,4805,20631,2385,33232,3622,102983,5196,70223,4821,32760,3183,195122,7501,95571,4944,947,551,98604,5690,176990,6523,85242,4829,91748,4793,146309,5770,34347,3304,111962,5443,67681,4149,87107,5246,1290552,11360,7915,1294,5425,1061,2490,818,16808,2094,55427,3646,17850,2110,163176,7912,35197,3155,29464,2801,5733,1105,15662,1863,120340,6303,86908,5256,33432,2817,133637,5379,73841,3762,1045,443,58751,4282,438048,9800,167027,6324,271021,7479,146056,7421,28857,3002,117199,6513,74292,4961,66144,3649,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1252225,10577,657067,6657,35123,2590,26032,2225,9091,1146,78050,4977,124716,5183,23731,2364,79641,4170,52397,3535,40695,3183,11702,1686,12365,1696,24364,2457,15111,2042,9253,1590,47269,4011,23598,3030,650,309,23021,2678,71244,4270,37756,3055,33488,2794,44515,3625,7153,1383,37362,3454,30004,2102,33648,2662,595158,7299,5266,1031,4527,926,739,336,6196,1260,50261,3248,8360,1612,83079,4820,13840,1952,11321,1683,2519,775,8392,1528,36174,2681,28420,2556,7754,1446,34954,2578,19511,1802,818,400,14625,1978,232113,7195,91564,4626,140549,5417,55969,4370,7720,1273,48249,4291,31950,2662,28604,2544,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
