GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003MA,B01001G_003EA,B01001G_004EA,B01001G_004MA,B01001G_005EA,B01001G_005MA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010EA,B01001G_010MA,B01001G_011EA,B01001G_011MA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014MA,B01001G_014EA,B01001G_015EA,B01001G_015MA,B01001G_016EA,B01001G_016MA,B01001G_017EA,B01001G_017MA,B01001G_018EA,B01001G_018MA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021EA,B01001G_021MA,B01001G_022EA,B01001G_022MA,B01001G_023EA,B01001G_023MA,B01001G_024MA,B01001G_024EA,B01001G_025MA,B01001G_025EA,B01001G_026EA,B01001G_026MA,B01001G_027EA,B01001G_027MA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030MA,B01001G_030EA,B01001G_031MA,B01001G_031EA,state
0400000US48,614423,18874,303354,9885,45078,4391,42772,4001,38891,3532,19010,2243,13035,1958,26710,2712,18633,2650,15478,2165,29557,2647,23175,2371,17339,2256,8417,1322,4378,1124,881,348,311069,12117,42035,3999,43804,3948,34338,3156,21314,2321,11271,1648,23127,2721,17144,2321,18784,2413,32384,3185,31390,3414,18436,1640,11142,1366,4231,812,1669,609,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69599,5864,35462,3222,6863,1450,4600,866,4716,1074,2986,764,1347,688,3690,970,1732,541,2235,584,2780,740,2157,636,1360,499,790,378,104,110,102,124,34137,3529,6613,1327,5990,1217,4045,979,2360,697,1832,684,3063,943,1838,630,1137,430,2600,989,2364,712,1260,456,679,328,228,186,128,148,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12600,1181,6352,873,1347,690,615,318,630,242,441,176,362,166,694,338,331,240,101,82,548,265,558,259,560,274,122,109,9,17,34,52,6248,854,996,407,333,185,741,299,179,136,694,288,370,237,451,335,114,137,546,296,735,339,842,359,92,61,155,156,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,263693,11484,126839,6396,22146,2262,17158,2349,16052,1737,7919,1557,7601,1427,11342,1845,7645,1428,7297,1364,10707,1746,8985,1544,6154,1137,2897,716,801,359,135,154,136854,7165,24789,2436,18236,2274,14617,2059,9098,1266,5564,1455,8986,1505,10162,1562,7339,1091,12668,1715,11703,1618,7186,1442,4121,922,1862,606,523,421,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,344462,11290,174939,5647,27351,2326,24798,2538,20973,2297,11037,1607,6363,1282,15408,1918,13822,1859,9248,1480,18265,2072,13834,1715,7940,1035,4278,888,1087,311,535,303,169523,7857,24496,2720,20420,2341,20755,2306,11969,1487,8036,1475,12963,1789,13110,1432,11739,1581,16939,1972,14821,1525,8828,1254,3701,662,1205,441,541,341,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36029,3474,17983,2013,2488,837,1878,624,2028,591,731,355,397,215,2164,873,790,395,656,317,2093,541,1540,449,1791,489,1061,429,199,111,167,175,18046,2507,2505,821,1876,689,2175,634,833,378,938,743,2315,1021,935,427,782,254,1392,396,1751,743,1161,357,1100,388,253,231,30,40,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,114330,6266,59039,3976,13061,1591,7785,1330,7466,1312,4121,656,2685,659,6210,1064,3861,989,2993,782,4319,922,3208,721,1861,583,1070,285,294,160,105,88,55291,3451,9587,1436,8309,1436,7386,1256,3584,757,3289,762,5198,973,3191,873,2944,851,4470,1025,3114,846,2279,697,1407,434,378,240,155,144,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,17643,2317,9557,1623,985,455,1637,868,1539,478,383,223,299,311,862,464,644,424,784,582,918,423,605,341,603,336,271,209,27,34,0,185,8086,1392,1354,588,1118,532,830,320,291,187,181,118,1043,559,676,330,548,419,478,302,680,319,375,282,496,368,16,24,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,447304,15458,214814,8981,14968,2171,14904,1870,16236,1815,11184,1592,7111,1367,18348,1983,14955,1968,16287,1838,28727,2329,26788,2392,21653,2213,15856,1926,5985,1023,1812,635,232490,8575,14261,1614,16494,2446,15991,2529,10775,1292,7733,1431,20147,2291,15670,1977,16139,1753,31518,2780,30139,2300,23929,2062,17394,1770,8724,1278,3576,883,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,75847,5611,39145,3312,5685,1367,5331,1303,5112,1216,2514,731,1383,606,2476,769,3101,1072,1952,760,2782,979,3622,891,2795,783,1528,549,569,361,295,211,36702,3526,5822,1461,4518,1025,4762,1196,2945,909,1153,471,2376,700,1691,629,1680,642,2705,858,3473,880,2829,801,1780,541,614,243,354,264,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,58292,4084,29035,2785,3939,741,4455,1245,4249,1065,1594,588,1501,774,3149,730,1783,516,1044,372,3178,973,1921,603,1695,631,316,176,207,128,4,8,29257,2630,5296,947,2622,700,4146,1145,1440,484,865,446,2955,814,2143,685,1535,532,3458,765,1965,588,1809,523,520,244,471,347,32,49,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,189501,9832,93931,6200,15208,2167,12910,1983,13182,2191,6787,1144,3194,712,7874,1493,5178,918,5499,1258,8335,1350,6443,1132,5560,997,2309,523,1183,404,269,243,95570,5679,14379,2203,12140,1714,13100,2231,6075,1387,3471,988,6972,1582,6811,1327,5034,1026,8769,1355,7768,1349,6508,1330,3318,748,879,384,346,216,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57979,4583,29899,3339,4939,1005,3460,1048,4534,1050,2109,710,819,427,1735,596,1488,678,1327,584,2810,748,2769,734,1657,496,1505,607,604,326,143,184,28080,2248,4272,1111,3693,917,3222,765,1428,464,1410,621,1536,701,1114,514,1218,515,1867,727,2561,725,2388,725,2126,696,955,484,290,323,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
