GEO_ID,C07008_001E,C07008_001M,C07008_002E,C07008_002M,C07008_003E,C07008_003M,C07008_004E,C07008_004M,C07008_005E,C07008_005M,C07008_006E,C07008_006M,C07008_007E,C07008_007M,C07008_008E,C07008_008M,C07008_009E,C07008_009M,C07008_010E,C07008_010M,C07008_011E,C07008_011M,C07008_012E,C07008_012M,C07008_013E,C07008_013M,C07008_014E,C07008_014M,C07008_015E,C07008_015M,C07008_016E,C07008_016M,C07008_017E,C07008_017M,C07008_018E,C07008_018M,C07008_019E,C07008_019M,C07008_020E,C07008_020M,C07008_021E,C07008_021M,C07008_022E,C07008_022M,C07008_023E,C07008_023M,C07008_024E,C07008_024M,C07008_025E,C07008_025M,C07008_026E,C07008_026M,C07008_027E,C07008_027M,C07008_028E,C07008_028M,C07008_029E,C07008_029M,C07008_030E,C07008_030M,NAME,C07008_001MA,C07008_001EA,C07008_002MA,C07008_002EA,C07008_003EA,C07008_003MA,C07008_004EA,C07008_004MA,C07008_005EA,C07008_005MA,C07008_006EA,C07008_006MA,C07008_007EA,C07008_007MA,C07008_008EA,C07008_008MA,C07008_009EA,C07008_009MA,C07008_010EA,C07008_010MA,C07008_011EA,C07008_011MA,C07008_012MA,C07008_012EA,C07008_013MA,C07008_013EA,C07008_014EA,C07008_014MA,C07008_015EA,C07008_015MA,C07008_016EA,C07008_016MA,C07008_017EA,C07008_017MA,C07008_018MA,C07008_018EA,C07008_019EA,C07008_019MA,C07008_020EA,C07008_020MA,C07008_021EA,C07008_021MA,C07008_022EA,C07008_022MA,C07008_023MA,C07008_023EA,C07008_024MA,C07008_024EA,C07008_025EA,C07008_025MA,C07008_026EA,C07008_026MA,C07008_027EA,C07008_027MA,C07008_028MA,C07008_028EA,C07008_029MA,C07008_029EA,C07008_030MA,C07008_030EA,state
0400000US22,3663532,2497,1262964,12294,1601231,18442,556553,12366,242784,7180,3170707,14758,1018367,13605,1467215,17681,460836,10541,224289,7211,283386,11549,141276,7075,74327,6269,56913,4280,10870,1713,123350,7776,63589,4480,31664,4914,23698,3194,4399,970,73630,5261,35021,3278,21981,2967,13640,2134,2988,892,12459,2148,4711,1136,6044,1362,1466,634,238,204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,304368,6466,564637,8971,171239,5908,71578,3087,961364,7368,231739,7384,524508,7938,139914,5454,65203,3044,90697,6063,42490,4237,24267,3500,20016,2354,3924,869,31681,2790,17577,1949,6242,1405,6374,1440,1488,580,24648,2630,10717,1578,8450,1576,4623,1218,858,382,3432,948,1845,749,1170,645,312,246,105,126,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,1666345,17078,2226969,19805,601679,10986,278749,6488,4163970,15946,1353049,16394,2037897,19642,516763,10496,256261,5926,314213,14370,158493,9943,92198,6131,49975,3972,13547,1755,129800,7312,72705,4990,34035,4265,18145,1875,4915,949,131588,7074,66816,4761,46399,4577,14960,2430,3413,1010,34171,3376,15282,2250,16440,2301,1836,657,613,259,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,1977543,16272,2532341,20732,665576,12421,322680,6663,4784483,16078,1581158,16464,2331217,19609,575801,12873,296307,6254,389673,13499,200558,9192,112135,6704,59715,4284,17265,2319,145916,7979,89191,5454,36733,4323,15254,2206,4738,1169,126087,6430,77870,4931,33715,3827,11757,1890,2745,732,51981,5488,28766,4017,18541,2758,3049,871,1625,718,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,2614151,18198,3854970,27516,1070003,15583,491794,8124,6869048,21333,1998887,17891,3532894,25461,887949,13704,449318,7952,706194,18493,368748,11597,191537,9160,119038,5515,26871,2586,304612,9993,173721,6213,75605,6183,44706,3123,10580,1692,111498,6323,53819,4646,38757,3749,15284,1995,3638,722,39566,3527,18976,2206,16177,2208,3026,984,1387,480,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,1348743,10937,2262189,17430,486968,9517,217529,5795,3679118,13392,1006404,12070,2076314,16113,399784,8065,196616,5558,331910,10297,176777,7528,95874,5547,46656,3120,12603,1682,198191,9164,112395,5530,51749,4250,29022,2587,5025,935,84997,4862,43245,3090,29243,3344,9930,1846,2579,826,21213,2481,9922,1449,9009,1798,1576,598,706,351,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,788871,11722,1045077,16756,356802,8174,169229,6425,2037954,12841,631385,12102,949025,17052,301475,7950,156069,6408,165087,9496,77189,6239,51356,5444,29087,2942,7455,1560,91997,6140,48535,4190,24348,3494,15938,2312,3176,810,60443,5310,29603,3128,19343,3346,9121,1489,2376,819,4498,1119,2159,693,1005,435,1181,580,153,147,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,1450674,14857,2382357,23225,705096,14813,318512,6575,4075462,16891,1075706,14315,2149709,23948,566167,12172,283880,6474,425220,13061,203307,8994,123502,7319,78600,4319,19811,2239,202495,10063,101214,5861,54426,5617,38027,3148,8828,1298,135206,6376,62294,4117,46913,4258,20270,2224,5729,1183,18256,2463,8153,1595,7807,1638,2032,737,264,214,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,226903,5770,432790,8206,112147,5341,49847,2615,686026,6856,161261,5899,388719,7901,91283,4749,44763,2764,72460,5383,33291,3382,24705,3098,11097,1798,3367,785,30395,3681,16760,2373,7151,1708,5389,1237,1095,456,31019,3155,14749,2075,11568,2155,4117,1050,585,314,1787,502,842,302,647,305,261,193,37,46,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,432571,8055,773055,10941,170892,6176,88768,3150,1230901,7124,312062,7606,704185,9725,135184,5203,79470,3111,140383,6315,70944,4497,40528,3764,22910,2042,6001,1072,50997,3681,26853,2708,14298,2073,7876,1348,1970,609,36112,3126,18567,2416,12024,1891,4275,817,1246,512,6893,1538,4145,1291,2020,675,647,362,81,135,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,711475,11365,1005455,17551,375004,11570,112633,4586,1723557,15517,507423,10313,838873,15762,279550,9826,97711,4009,346985,13494,150104,9643,114657,6918,72010,5603,10214,1750,21143,2643,9762,1798,5671,1802,5143,1270,567,380,100828,7135,39581,4305,41074,4391,16552,2288,3621,1075,12054,1967,4605,1177,5180,1280,1749,770,520,330,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,324845,7544,563976,11242,149018,6765,60191,2740,946797,7588,250658,8506,518465,9912,122830,5761,54844,2612,76726,7226,37634,4559,21160,3428,15301,2495,2631,871,26523,3701,13780,2550,7827,1957,3846,1050,1070,491,43062,4123,21071,2488,13648,2779,6839,1533,1504,588,4922,1259,1702,546,2876,1097,202,145,142,140,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,2448984,17787,3541303,24181,759958,13202,446608,8343,6512687,17348,2124927,18540,3295036,24750,673111,12031,419613,7692,377159,14464,175581,7977,131994,8600,53547,4446,16037,2065,154939,7386,80867,4662,49214,4333,20076,2365,4782,983,106849,5484,49775,3250,41614,4014,11175,1714,4285,1185,45219,4326,17834,3136,23445,2760,2049,649,1891,629,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,547805,8917,763313,13377,246831,8133,96265,4403,1425507,9438,443457,9533,688813,12805,204910,7683,88327,4474,136422,7118,63716,5092,40964,3901,27661,2727,4081,1004,38305,3918,18881,2704,10430,2279,7040,1766,1954,753,45256,4622,18520,2243,18104,3201,6792,1396,1840,704,8724,1971,3231,1148,5002,1509,428,294,63,67,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,6111393,28647,7093504,34829,1867952,21311,990120,10180,14257995,27379,5112386,29009,6567175,32927,1653071,20149,925363,9218,1024169,23606,526836,15165,314374,12466,141170,5819,41789,2953,404539,12119,250489,9886,97665,6103,42328,3508,14057,1839,241761,10360,152719,8180,60170,4933,23588,2541,5284,1057,134505,7406,68963,4854,54120,5364,7795,1554,3627,904,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,2408932,17816,3846819,29820,1094859,17147,489765,9815,6655525,20576,1842650,16764,3461877,28451,900952,15081,450046,9828,628678,16840,300571,10328,191636,10538,113333,5656,23138,2067,284570,10963,154472,7519,71948,5527,48721,4016,9429,1608,228620,9750,94879,5357,100729,7480,26924,2625,6088,1092,42982,4025,16360,2319,20629,3011,4929,1223,1064,403,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,179326,5192,295872,7093,60090,3694,34549,1547,463053,5136,125664,4356,260730,7021,46841,3459,29818,1576,47704,3516,23288,2826,16289,2326,5847,1029,2280,513,23490,2531,12251,1843,5833,1385,3740,1061,1666,485,32771,3026,16989,2173,11421,2001,3611,858,750,354,2819,943,1134,681,1599,623,51,56,35,59,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,2919565,20639,4491363,32847,1337880,17410,603020,9278,8007353,23107,2241059,21278,4123382,33385,1094941,17202,547971,9373,830113,19813,412424,12883,221476,10740,159464,5970,36749,2816,317208,10599,176085,7041,77396,6070,52819,3389,10908,1413,161102,6992,73307,3969,54052,5535,26911,3157,6832,1262,36052,4124,16690,2559,15057,2590,3745,1112,560,327,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,832251,8806,1515968,14059,477057,9510,201324,4529,2508851,11305,605579,9956,1347164,12548,375453,8098,180655,4580,283143,9357,120965,5306,89051,5741,61943,3691,11184,1343,131721,6031,61975,4219,39273,3337,24792,2149,5681,826,89725,5458,38165,2735,34555,3556,13518,2025,3487,739,13160,1908,5567,1046,5925,1475,1351,574,317,243,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,962046,11496,1562042,16643,487529,12154,173618,5514,2609415,14947,685341,13252,1395910,17101,377870,10354,150294,4804,340904,11967,160673,8459,98458,7548,68378,5145,13395,1520,116153,7168,61478,5163,28950,3546,20039,2369,5686,1133,102251,5853,46673,3644,32110,3653,19551,2461,3917,926,16512,2784,7881,1630,6614,1681,1691,765,326,278,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,3492860,19145,5055314,28315,1222943,17555,748663,9750,9259323,21114,2802209,19268,4726685,29008,1042772,17054,687657,9293,737588,15082,387113,10961,191478,8328,118095,5302,40902,2356,292513,10164,179271,6742,63325,5685,38650,3288,11267,1552,184023,7565,101623,5615,54447,4443,20648,2293,7305,1399,46333,4153,22644,2865,19379,2584,2778,760,1532,531,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872769,752,310864,5805,390763,9887,116140,6720,55002,2773,752670,7648,242194,6755,362148,9873,98740,6392,49588,2665,66142,5806,35309,3698,15951,3281,11471,2064,3411,816,17904,2861,10732,2377,3327,967,3075,942,770,408,30138,3023,20166,2309,6492,1616,2455,819,1025,564,5915,1521,2463,857,2845,1205,399,343,208,220,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1218057,12120,1804412,19290,535184,11612,260399,7456,3231744,14324,934244,12281,1625328,19033,434742,10926,237430,7239,306829,11557,146207,9118,87167,7111,59137,3912,14318,2154,134656,7194,74781,4969,33115,3349,22568,2761,4192,1155,131516,7565,58334,4022,52451,5527,16785,2450,3946,1023,13307,2085,4491,965,6351,1555,1952,711,513,264,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,202052,5626,337043,7203,81718,4491,41202,2423,543336,6313,140750,5798,301953,6918,64659,4062,35974,2056,60009,4729,30603,3389,15982,2601,9890,1530,3534,985,33569,3066,20079,1931,8052,1920,4351,980,1087,401,21946,2215,8941,1238,9814,1825,2655,724,536,343,3155,867,1679,576,1242,562,163,174,71,107,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5216402,3336,1521986,16616,2562306,26760,796290,16328,335820,8601,4443076,18471,1195943,16335,2303686,25622,636598,14157,306849,7657,445063,11720,190887,8208,142651,8645,93242,5776,18283,1989,164020,7614,67302,4356,52446,5601,38934,3619,5338,1080,146239,8567,60549,4804,55289,5568,25520,2820,4881,1231,18004,2615,7305,1308,8234,2027,1996,785,469,284,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
