GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001MA,B17001H_001EA,B17001H_002EA,B17001H_002MA,B17001H_003EA,B17001H_003MA,B17001H_004MA,B17001H_004EA,B17001H_005EA,B17001H_005MA,B17001H_006MA,B17001H_006EA,B17001H_007MA,B17001H_007EA,B17001H_008EA,B17001H_008MA,B17001H_009MA,B17001H_009EA,B17001H_010MA,B17001H_010EA,B17001H_011MA,B17001H_011EA,B17001H_012MA,B17001H_012EA,B17001H_013EA,B17001H_013MA,B17001H_014EA,B17001H_014MA,B17001H_015MA,B17001H_015EA,B17001H_016MA,B17001H_016EA,B17001H_017MA,B17001H_017EA,B17001H_018MA,B17001H_018EA,B17001H_019EA,B17001H_019MA,B17001H_020MA,B17001H_020EA,B17001H_021MA,B17001H_021EA,B17001H_022MA,B17001H_022EA,B17001H_023MA,B17001H_023EA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026EA,B17001H_026MA,B17001H_027MA,B17001H_027EA,B17001H_028MA,B17001H_028EA,B17001H_029EA,B17001H_029MA,B17001H_030EA,B17001H_030MA,B17001H_031EA,B17001H_031MA,B17001H_032MA,B17001H_032EA,B17001H_033MA,B17001H_033EA,B17001H_034MA,B17001H_034EA,B17001H_035EA,B17001H_035MA,B17001H_036EA,B17001H_036MA,B17001H_037EA,B17001H_037MA,B17001H_038EA,B17001H_038MA,B17001H_039EA,B17001H_039MA,B17001H_040MA,B17001H_040EA,B17001H_041EA,B17001H_041MA,B17001H_042EA,B17001H_042MA,B17001H_043EA,B17001H_043MA,B17001H_044EA,B17001H_044MA,B17001H_045EA,B17001H_045MA,B17001H_046EA,B17001H_046MA,B17001H_047EA,B17001H_047MA,B17001H_048EA,B17001H_048MA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052EA,B17001H_052MA,B17001H_053EA,B17001H_053MA,B17001H_054MA,B17001H_054EA,B17001H_055EA,B17001H_055MA,B17001H_056MA,B17001H_056EA,B17001H_057EA,B17001H_057MA,B17001H_058EA,B17001H_058MA,B17001H_059MA,B17001H_059EA,state
0400000US38,595975,854,52498,3817,21693,2341,1944,600,222,133,1863,547,497,318,146,131,580,284,5686,1243,2157,858,1203,491,2648,735,2313,644,965,306,1469,351,30805,2374,1918,485,296,229,1409,511,621,271,353,195,384,176,8944,1339,3815,826,2248,460,1963,494,1995,598,1984,512,4875,828,543477,3873,281645,2602,16610,627,4044,989,18293,1244,9087,919,3879,623,6103,541,28398,1564,42217,973,33878,622,40429,757,40049,703,22075,353,16583,506,261832,2714,15383,559,3026,703,17109,1086,10008,1249,3231,793,6043,751,19945,1482,35515,923,30226,570,39768,514,38148,607,22478,515,20952,881,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9083844,6456,1142080,22519,491658,13228,50160,3327,10582,1679,54602,3876,25074,2586,8003,1272,17589,1901,75281,4744,64495,3863,47166,2912,62078,3432,46148,3224,18734,1897,11746,1503,650422,12635,49213,2978,9943,1505,56773,4059,24848,2288,8969,1595,16356,1934,105767,4486,100046,4851,76277,3956,71274,3374,61423,2984,33321,2184,36212,2456,7941764,22521,3952570,13413,196748,3322,44370,2699,277641,5658,148110,6341,51055,2676,105274,3003,307058,5389,485403,4007,518838,3231,622448,3531,591219,3248,358201,2194,246205,2035,3989194,13438,189394,3071,42412,3559,250633,5691,145681,4735,50684,3075,96622,3217,264815,4724,454641,4894,497445,4077,636932,3398,609545,3224,395682,2442,354708,3134,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2518520,2247,336400,10473,147982,6449,14389,1818,3081,742,13791,1686,6670,1015,2321,711,3650,731,24239,2060,18862,1730,15100,1439,17002,1569,15754,1414,7717,1148,5406,693,188418,5639,13802,1364,1766,502,14199,1629,6868,1024,2424,522,3494,680,30402,2323,27919,2184,21019,1603,22413,1692,19585,1499,11906,1193,12621,1259,2182120,11065,1083941,7583,55265,1840,12104,1277,69409,2799,41304,2096,12953,1197,26214,1208,83003,2267,144900,2039,137333,1461,162835,1856,158184,1677,108921,1245,71516,1031,1098179,5778,52561,1415,12183,1240,68634,2260,35311,2093,13204,1192,22642,1354,76088,2580,135284,2183,133431,1586,164973,1784,165789,1459,120112,1294,97967,1707,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2973924,3717,432204,16708,203919,9245,16620,2367,3183,937,18139,2540,7019,1411,2906,827,5922,1108,34452,3158,29807,2784,21481,2435,27202,2878,25303,2500,7295,1244,4590,881,228285,9319,14778,1631,2855,907,13306,2041,6126,1147,2829,963,6055,1322,39236,3169,39945,2832,26134,2711,26978,2608,26812,2649,12685,1528,10546,1206,2541720,17480,1253745,10103,57289,2260,11216,1542,80303,3121,37543,2657,14662,1813,28120,2134,86314,3572,162304,2844,167766,2686,180789,3134,201470,2508,136137,1387,89832,925,1287975,9617,54192,1744,12385,1755,74745,3301,39280,2831,12656,1747,27705,1955,77489,3291,155649,2945,161442,2825,190867,2655,215607,2719,143112,1650,122846,1676,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9759592,5836,964522,22366,416065,11082,36522,2431,6046,1175,38808,3049,20245,2123,5467,1015,15545,1752,68098,3801,50495,3171,38800,2614,52125,3266,45928,2460,20223,1918,17763,1589,548457,14004,33439,2457,6803,1136,39220,2922,17222,1851,6117,948,14879,1973,92527,4990,73897,3944,57064,3264,62693,3291,56519,3081,34741,2590,53336,3074,8795070,23585,4347912,12102,207807,2495,43786,2975,280138,5270,151053,5274,50458,2295,111396,2830,328417,4579,527103,3543,547316,3203,706814,3570,669197,2738,414419,2165,310008,2365,4447158,14211,200711,2433,42783,2859,266728,5341,141694,4475,46723,2384,104754,2805,285500,5587,501233,3916,538727,3366,718417,3233,691528,3056,458092,2668,450268,3273,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,761164,2109,71526,5867,32741,3408,1925,727,821,595,2026,857,927,434,405,269,1315,610,5965,1203,3250,929,2828,868,6045,1318,4682,1009,1011,362,1541,598,38785,3592,1534,705,323,274,2039,790,1144,523,326,247,1100,550,5886,1266,5339,1174,3425,1150,4592,1039,5505,961,2891,710,4681,1063,689638,6365,334785,3776,14630,777,2674,849,22541,1602,9310,1284,4950,812,7146,897,26997,1527,40467,1093,42913,952,55663,1351,51785,1112,32453,510,23256,724,354853,3998,14083,713,3431,854,17545,1475,12216,1518,3176,614,7880,833,24263,1454,39668,1198,44780,1221,61336,1100,55599,975,35715,755,35161,1191,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2947945,3221,374329,16369,167480,8148,15670,2470,2593,777,15865,2316,7936,1441,2827,864,3915,854,30541,3310,19660,2327,16740,2014,21591,2396,18326,1866,7647,1324,4169,1027,206849,10629,12012,1752,2530,887,17311,2647,7244,1360,1879,571,6232,1221,33476,3116,28564,2422,26029,3230,26475,2833,20608,2301,10853,1297,13636,1551,2573616,16413,1268658,8543,63744,2606,13549,1798,86490,3198,44272,2852,14024,1474,31367,1866,91443,3983,153155,2483,169598,2108,189802,2545,185773,1962,143588,1416,81853,1300,1304958,10564,61959,2087,12271,1540,80176,3507,43273,2815,13754,1553,27821,1698,87771,3580,150166,2474,163988,3516,193550,2719,204174,2300,156014,1297,110041,1751,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,676253,1389,60273,3886,27419,2219,2827,797,437,280,1997,536,800,332,326,220,800,361,6795,1335,2365,601,1164,452,3560,863,2993,709,1352,420,2003,475,32854,2665,2517,760,303,259,1725,531,454,306,123,83,1017,502,6734,1166,4595,1024,2136,596,3308,749,2916,613,2037,589,4989,869,615980,3678,310860,2473,19432,799,4286,652,23472,1301,11337,1123,3171,609,8339,819,21759,1219,42686,779,38172,628,45862,864,46231,767,26766,427,19347,654,305120,2769,17479,1007,3814,676,22164,1167,11087,1083,3498,624,7926,813,20936,1171,38175,1088,35953,770,46140,768,45241,629,27299,579,25408,934,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4740401,3809,670114,18697,291335,10780,24131,2219,5499,1030,30487,3135,16590,2094,5152,1083,9270,1390,43454,3612,32791,2767,33212,3364,36477,3203,32537,2664,14386,1546,7349,1143,378779,11321,23523,2345,5570,1192,31687,3369,13401,1889,4393,1058,8706,1279,57543,4411,52976,3207,46447,3256,47797,3592,40698,3029,22087,1826,23951,1936,4070287,18745,2017687,10838,104344,2578,23956,2474,138402,4759,69692,3862,25121,2277,50642,2262,154594,4292,250216,3061,277670,3481,309688,3316,288824,2685,205144,1635,119394,1383,2052600,12452,100924,2470,20434,2181,129708,4392,69686,3169,22952,1866,47139,2454,139951,4611,244313,3539,268049,3354,315172,3596,307123,3022,219811,1795,167338,2125,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11303400,9018,1084235,28590,485160,16174,36805,3706,7750,1559,41211,3479,20362,2307,6843,1384,14476,2035,97496,6026,59762,3889,46219,4457,54173,3423,55660,3097,24448,2290,19955,1866,599075,15862,37922,3785,6028,1307,38110,3172,16221,2366,6498,1259,12535,1905,109767,5937,84319,5489,67425,4556,67787,4358,68295,3920,38526,2687,45642,2766,10219165,28376,5088745,16462,269193,4297,56115,3820,343611,6557,188582,6361,57861,2993,126330,3703,370594,5860,674142,5364,682606,4869,798095,3815,738269,3456,481132,2666,302215,3023,5130420,17636,248492,4440,54664,3801,331383,6860,176797,6487,57319,3525,116785,4006,342063,6604,650691,5956,662136,4797,804206,4656,765956,3900,512018,3396,407910,3383,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2243912,2500,213568,12598,99466,6862,10924,1799,1996,621,8507,1285,6202,1157,2287,865,3782,1057,20922,3110,15878,2102,9069,1507,8114,1392,7556,1241,2428,714,1801,506,114102,7342,8700,1606,1622,637,11072,1740,4468,1184,1212,451,2861,811,28940,2972,16141,2004,13258,1876,8685,1328,7890,1490,4078,895,5175,899,2030344,12799,1021290,6832,85855,1829,18889,1726,100199,3145,53919,2439,14423,1582,30590,1794,97447,2918,158552,2432,131323,1527,116466,1575,104837,1310,64194,769,44596,592,1009054,7811,82610,1638,17261,1947,100810,3678,44597,3077,15249,1439,29010,1349,89186,3081,157197,2129,123629,1863,117898,1387,108611,1523,68441,972,54555,1101,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567226,1004,64131,4363,30630,2859,2609,621,699,441,3488,868,1159,393,302,176,862,335,6751,1183,3813,976,2517,593,3469,676,2764,607,1303,401,894,339,33501,2643,1917,587,499,299,2408,642,1128,459,427,250,666,250,6536,1097,5418,787,3264,749,3859,703,2755,576,2054,543,2570,625,503095,4616,249658,2929,11543,620,3101,674,15021,1191,8801,1004,2882,564,6877,534,17181,1328,28296,965,31671,627,42011,708,42024,621,25164,465,15086,425,253437,2771,10993,633,2484,559,15789,1139,7333,934,3312,625,5981,639,15365,1222,27401,790,31831,755,43762,727,43234,570,25762,545,20190,666,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5095123,5068,449268,14544,202856,8502,14466,2055,3564,1030,16588,2236,8135,1243,2018,826,5765,1058,42531,3519,26116,2999,19527,2015,25386,2762,22773,1874,8882,1237,7105,1006,246412,9474,13607,1982,1802,695,16386,2167,7823,1483,2719,717,7088,1543,46082,3138,33691,2502,28206,2482,29813,2680,23942,2036,14196,1800,21057,1870,4645855,16168,2299027,9475,121095,2910,24829,2036,164018,4577,79857,3423,28003,1988,56722,2122,164596,3322,304902,3642,310464,2576,369529,2935,329614,2056,215358,1415,130040,1232,2346828,10107,116707,2616,23535,2121,146622,3895,80347,3639,26824,2121,52750,1986,156797,3336,296889,2989,307719,3169,376091,2688,348929,2007,232431,1901,181187,2148,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4841870,4502,508693,19326,227841,10446,18877,2418,3873,914,19420,2787,9338,1719,3378,977,5886,1222,39689,3628,29523,3168,24340,2324,29152,2631,25540,2211,12079,1498,6746,950,280852,11745,15611,1849,2300,750,18873,2626,7976,1392,3550,895,6562,1214,51039,4106,44877,3294,34050,2887,31986,2763,31190,2186,16086,1908,16752,1729,4333177,19468,2174324,10294,106135,2707,22313,2330,133371,4218,76352,3644,26091,1941,50757,1973,164243,3749,294588,3500,291744,2508,341265,2576,332799,2268,204074,1597,130592,1157,2158853,12388,102952,2113,19357,1975,129625,4274,70222,3424,23894,1812,48123,2127,142477,4148,271427,3232,275909,2900,341090,2652,343746,2181,215704,1870,174327,2044,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1679249,2734,285282,11856,127154,6511,12317,1792,2538,690,12361,1812,5692,1260,2163,740,4104,852,17395,2218,14250,1544,15320,1960,17778,1655,14444,1522,5789,977,3003,760,158128,7188,11350,1366,2645,825,11690,1584,7471,1486,2124,649,4116,750,22423,2469,23797,2030,18180,1673,19494,1845,18029,1539,8481,1122,8328,1163,1393967,12524,696057,6614,34191,1886,7399,1360,45360,2524,22693,1906,8780,1265,15209,1548,53016,2643,82791,1761,90711,2075,103003,1809,111338,1548,75031,1000,46535,927,697910,7813,30503,1723,7311,1301,43354,2246,19481,1684,7889,1239,14624,1381,47262,2810,75322,2259,89568,1824,105519,1969,112762,1588,78446,1194,65869,1405,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4628453,3774,451549,12659,202104,6738,14543,1787,3962,1007,17632,2069,8533,1370,3201,780,6304,1095,41874,3082,22124,2121,18224,1691,27542,2109,22130,1942,7493,906,8542,1114,249445,8166,14878,1644,3530,867,16076,2048,6681,1299,2455,511,5080,778,58299,3526,31595,2171,23067,2003,27639,2181,24462,2116,14020,1534,21663,1370,4176904,12850,2089054,6924,109344,2070,22034,2103,142048,3631,75568,3224,24353,1715,54525,1796,151179,3215,265743,2552,266783,1810,344197,2252,315522,2005,187041,1108,130717,1461,2087850,8582,101776,1904,23602,1747,137924,3372,70484,2933,23364,1582,53019,1563,127220,3358,250173,2189,258979,2044,347311,2187,315062,2174,197169,1696,181767,1690,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,475703,1178,53181,4835,22604,2638,1636,596,304,247,2728,805,1314,661,310,279,839,565,4585,1187,3554,1019,1355,463,2291,780,2329,734,923,404,436,229,30577,2788,3107,979,447,384,2378,720,946,421,639,378,704,290,6645,927,4138,975,4386,951,2444,802,2879,995,727,285,1137,473,422522,5099,218351,2787,12923,635,2510,887,14798,1364,8170,1158,2165,555,5034,764,17457,1248,30645,1202,27946,485,32085,801,34081,747,18971,619,11566,485,204171,3093,11176,986,2777,840,13708,1366,7240,1121,2904,695,4533,753,13482,898,27190,1034,23648,973,31696,822,32223,988,19262,409,14332,530,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22825,2775,8644,1833,3540,1055,292,365,21,38,459,338,191,229,0,214,231,267,438,352,254,227,529,391,607,413,174,176,127,132,217,167,5104,1359,461,429,0,214,198,204,209,210,107,91,171,180,471,380,1007,577,537,314,757,471,540,316,269,215,377,286,14181,2439,7909,1501,0,214,407,319,329,327,304,284,50,79,90,148,281,256,854,491,1007,457,1196,543,1465,557,1160,475,766,360,6272,1438,92,111,0,214,450,385,0,214,0,214,138,150,500,392,156,257,1013,470,1621,651,979,473,896,431,427,330,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3152532,5012,407466,13811,172921,8358,16037,2134,3907,841,17318,2070,9162,1455,2341,794,4422,976,28533,2870,21565,2458,17952,2096,19677,2142,17319,2184,8574,1172,6114,1090,234545,8232,14316,1684,3383,998,17893,2169,9431,1713,2772,666,5736,1036,37500,3059,34284,2723,25399,2308,29760,2940,22313,1855,16167,1625,15591,1670,2745066,14752,1364826,8846,69187,2410,14275,1771,93014,4033,53962,3802,17753,1595,35752,2158,109244,3248,159857,3444,179751,2678,210166,2227,198064,2229,138755,1327,85046,1444,1380240,8821,65318,2161,13616,1634,90359,3680,47458,3252,15105,1601,32341,1808,95422,3233,156287,2821,176562,2585,206899,2820,206630,1920,151672,1653,122571,1959,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,452237,1160,29277,3486,14394,2120,953,412,85,60,1470,647,852,493,196,129,647,368,1950,592,1715,621,1810,616,2118,607,2168,583,243,135,187,128,14883,2001,944,309,257,273,986,451,342,226,150,139,395,257,2294,623,2280,634,2270,681,2513,910,1354,454,674,331,424,243,422960,3471,224180,2148,13280,492,2579,839,14306,1277,7295,1207,2822,524,4991,662,20189,685,34593,746,29450,638,36752,685,34851,606,16441,339,6631,309,198780,2069,11892,449,2715,745,13895,1286,6864,1037,2220,636,4873,738,16622,678,29936,748,26434,796,31908,981,30785,463,13287,450,7349,372,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
