GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001EA,B25106_001MA,B25106_002MA,B25106_002EA,B25106_003MA,B25106_003EA,B25106_004EA,B25106_004MA,B25106_005MA,B25106_005EA,B25106_006EA,B25106_006MA,B25106_007EA,B25106_007MA,B25106_008MA,B25106_008EA,B25106_009EA,B25106_009MA,B25106_010EA,B25106_010MA,B25106_011EA,B25106_011MA,B25106_012EA,B25106_012MA,B25106_013MA,B25106_013EA,B25106_014MA,B25106_014EA,B25106_015EA,B25106_015MA,B25106_016EA,B25106_016MA,B25106_017EA,B25106_017MA,B25106_018EA,B25106_018MA,B25106_019EA,B25106_019MA,B25106_020EA,B25106_020MA,B25106_021EA,B25106_021MA,B25106_022EA,B25106_022MA,B25106_023EA,B25106_023MA,B25106_024EA,B25106_024MA,B25106_025MA,B25106_025EA,B25106_026MA,B25106_026EA,B25106_027EA,B25106_027MA,B25106_028EA,B25106_028MA,B25106_029EA,B25106_029MA,B25106_030EA,B25106_030MA,B25106_031MA,B25106_031EA,B25106_032EA,B25106_032MA,B25106_033EA,B25106_033MA,B25106_034MA,B25106_034EA,B25106_035EA,B25106_035MA,B25106_036MA,B25106_036EA,B25106_037MA,B25106_037EA,B25106_038EA,B25106_038MA,B25106_039EA,B25106_039MA,B25106_040EA,B25106_040MA,B25106_041MA,B25106_041EA,B25106_042MA,B25106_042EA,B25106_043MA,B25106_043EA,B25106_044EA,B25106_044MA,B25106_045EA,B25106_045MA,B25106_046MA,B25106_046EA,state
0400000US19,1227048,6132,882584,7833,83711,3044,10856,1134,17470,1572,55385,2886,126831,4827,49727,2723,32645,2344,44459,2557,127220,4283,64847,3029,35201,2692,27172,2361,199964,4843,121980,3655,54990,3497,22994,2098,340445,5404,282380,4834,49931,2727,8134,1217,4413,888,344464,7798,111562,5027,3338,765,11840,1438,96384,4468,78282,3990,11526,1555,28521,2193,38235,2965,47516,3096,21453,2011,19924,2128,6139,1285,48765,3013,36584,2933,10439,1507,1742,722,32010,2615,29272,2388,2388,790,350,223,5354,872,20975,1639,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,68843,3013,9194,1085,12621,1198,47028,2425,104329,4221,40015,2448,23430,2024,40884,3151,103117,3421,52545,2314,24848,2252,25724,2292,159853,5411,93006,3906,43907,3203,22940,2236,299666,5494,235286,5043,54354,3189,10026,1327,3383,628,374720,6600,107174,4272,3053,706,10385,1449,93736,4196,80740,3358,8797,1377,28951,2526,42992,3010,62682,3766,19435,1978,30312,2703,12935,1687,55745,3129,37263,2886,15522,1742,2960,697,38195,3158,32229,2574,5221,1289,745,389,6225,1209,23959,1975,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,172418,5425,37572,2355,34091,2550,100755,4682,184778,5476,87621,3371,37060,2804,60097,3403,167474,5652,86296,3712,45717,3285,35461,2769,231058,6784,142338,4927,64739,4100,23981,2233,380251,8022,313604,7515,56315,2906,10332,1154,8330,1258,562695,7784,199061,7018,7589,1511,24637,2716,166835,6253,119755,5705,11680,1521,46374,3379,61701,4154,73192,4133,33168,2650,30986,2777,9038,1276,60569,3724,43355,2887,15010,2006,2204,690,44647,3588,40895,3531,3471,909,281,243,11821,1746,53650,3187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,177142,5730,47623,2928,29966,2229,99553,5487,174355,5852,89463,4509,27100,2117,57792,3510,150135,5442,83176,4023,32051,2660,34908,2583,207034,5862,133138,4313,48575,3322,25321,2597,410266,7952,341592,7080,56331,3281,12343,1775,11202,1508,589339,11722,197209,7270,5794,1151,17073,2180,174342,6652,110351,5475,10115,1746,29889,2769,70347,4280,73941,4791,20158,2253,34115,3610,19668,2202,69250,4832,44407,3864,20766,2802,4077,1139,61616,4549,54554,4311,6218,1340,844,370,15201,1996,61771,4027,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,47368,2410,5461,972,6501,1145,35406,2190,60912,3208,17226,1810,14347,1346,29339,2180,58881,3345,22533,1662,14659,1769,21689,2285,88373,3650,47530,1974,23773,2004,17070,1904,137936,4362,99476,4056,31457,2176,7003,1066,2544,551,158529,4335,53135,3196,1409,429,9131,1378,42595,3011,35216,2807,2283,750,10150,1498,22783,2412,21898,2138,5384,1020,9714,1448,6800,1354,20510,2358,12032,1603,5813,1230,2665,969,13689,1626,11798,1489,1891,718,0,155,2303,784,11778,1551,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,90992,3267,5647,1331,8389,1207,76956,3078,119817,4598,24753,1703,23644,2084,71420,4149,130084,5757,40832,2517,22647,2367,66605,4163,233954,6490,80835,4102,59719,3216,93400,4860,851039,9740,501329,8755,244489,5957,105221,4614,8051,1055,723780,9709,150366,5687,6962,1435,16428,1792,126976,4977,115277,5189,5419,995,12007,1800,97851,4686,111007,5261,9358,1646,34571,2976,67078,4526,138664,5862,29316,2613,64299,4240,45049,3729,170975,6110,107556,5292,53196,3803,10223,1498,12977,1966,24514,2416,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,102984,5689,3059,978,6948,1169,92977,5215,144007,5581,18218,1848,29031,2368,96758,4669,146367,5178,35967,2635,31557,2079,78843,3953,259021,7624,84303,3438,61648,3534,113070,5295,908990,9380,531168,8225,267991,7278,109831,4095,8686,1461,952339,10308,278368,7482,11301,1836,44700,3117,222367,7169,151988,4712,12083,1620,24236,2458,115669,4572,126212,5330,16291,1979,44262,3689,65659,3979,147019,6113,49152,3691,64230,4109,33637,3342,197980,6307,138164,5802,51613,3611,8203,1388,17724,2095,33048,3077,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,317071,6441,25741,1867,43050,2584,248280,5606,412744,7592,129156,4525,101932,3618,181656,4980,406521,6668,181542,3761,104354,3912,120625,4205,565257,8982,303850,6977,173024,4803,88383,3530,990566,10635,763210,9895,183928,5624,43428,2285,21805,1929,1105104,13859,393676,8905,7823,1170,32871,2581,352982,8524,234266,7850,17365,1843,67770,4152,149131,5873,146900,5821,38110,3022,72525,3998,36265,3175,132037,5756,74457,3919,47990,3461,9590,1357,106209,4523,91963,4272,12376,1622,1870,668,31454,2800,60562,3223,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,112701,3839,10946,922,16596,1351,85159,3434,161319,4789,50586,2515,35910,1744,74823,3229,189707,4819,78507,2775,41705,2715,69495,3852,314815,6180,146518,4521,99116,4038,69181,3405,723566,8388,506791,7677,175162,4617,41613,2477,6702,935,603133,9212,179254,5401,8853,1322,21914,1960,148487,5132,127365,5107,9393,1165,32458,2967,85514,4365,95644,4158,21983,2159,43021,2732,30640,2647,85868,3948,43951,2850,34617,2973,7300,1274,78568,4420,63206,4050,13923,1547,1439,504,7666,1264,28768,2136,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,142282,5276,28667,2441,27803,2055,85812,4501,131092,5527,62795,3703,24912,2803,43385,3282,113286,5778,62924,4293,25379,2500,24983,2986,144716,5044,97759,4675,34188,2961,12769,1592,204819,6045,172210,5511,26892,2627,5717,1158,7416,1345,346910,8433,127807,6101,3940,1033,14203,2085,109664,5690,66225,3836,7948,1690,20346,2341,37931,3153,39086,3420,11805,1906,18633,2511,8648,1875,34854,3248,24614,3010,9663,1684,577,393,21235,2470,19592,2485,1565,731,78,145,9342,1608,48361,3534,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,185130,5580,28834,2251,32073,2128,124223,5652,244873,6450,97739,4466,48756,3022,98378,4049,237097,6554,114290,4339,60744,3509,62063,3770,341950,8288,192102,5987,102854,4586,46994,3532,572245,8557,451784,8500,99606,4756,20855,2198,10391,1515,767449,11382,261524,6946,6152,1125,25225,2306,230147,6793,172090,7453,15181,1736,58339,3680,98570,5122,107142,5933,32040,2814,54200,4357,20902,2648,90821,5778,61180,4925,24081,2623,5560,1361,68404,4420,61252,4383,6175,1400,977,367,15260,2052,52208,2559,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,33826,2325,5408,902,6718,1035,21700,1873,44444,2448,18396,1659,8871,1403,17177,1536,40305,2185,19563,1481,8428,1133,12314,1686,58240,2959,32796,2213,16511,1871,8933,1228,95785,3091,74917,2947,16818,1894,4050,1098,1596,415,134742,4135,42506,2852,2629,669,4668,992,35209,2829,29534,2509,3903,766,9826,1522,15805,1798,19677,1994,6849,1160,8450,1390,4378,1177,17615,1970,11642,1553,4429,1319,1544,603,11749,1874,10889,1856,751,335,109,135,1428,522,12233,1362,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
