GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003MA,B17006_003EA,B17006_004MA,B17006_004EA,B17006_005EA,B17006_005MA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008MA,B17006_008EA,B17006_009MA,B17006_009EA,B17006_010EA,B17006_010MA,B17006_011EA,B17006_011MA,B17006_012EA,B17006_012MA,B17006_013EA,B17006_013MA,B17006_014MA,B17006_014EA,B17006_015MA,B17006_015EA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024EA,B17006_024MA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US49,869285,3197,128975,9882,70603,9085,22668,3433,4768,1165,43167,6131,58372,5673,9531,2483,2382,895,542,331,6607,1948,48841,5169,17090,2474,3187,1019,28564,4011,740310,10778,634013,11263,189673,4496,39309,2847,405031,8248,106297,6651,32887,3795,8507,1717,1784,890,22596,2961,73410,6104,15008,1994,4221,1153,54181,4846,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,120670,1172,17984,2409,4996,1520,1169,470,275,181,3552,1187,12988,2047,1628,595,273,202,109,113,1246,508,11360,1939,4070,976,1010,468,6280,1315,102686,2488,78389,3229,19128,1387,4641,873,54620,2490,24297,2428,7145,1329,1707,612,682,286,4756,1053,17152,2451,4345,1037,582,352,12225,2023,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1822080,4315,272802,10967,80103,7041,24753,2943,5162,1192,50188,5037,192699,8365,22299,3388,7430,1686,1271,637,13598,2552,170400,7839,54628,3689,12039,1541,103733,5609,1549278,11708,1199649,13836,328760,5556,64568,3246,806321,11774,349629,11521,95680,6869,25626,3238,5444,1150,64610,5287,253949,9677,61403,4858,14661,2116,177885,7343,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1547746,3895,280156,14444,106138,8692,33817,3533,6240,1315,66081,5769,174018,11266,28139,4601,9016,2122,1481,580,17642,3302,145879,11136,47626,4611,9097,1721,89156,8050,1267590,14724,986910,16634,277933,7354,52660,3827,656317,13347,280680,12266,94802,7467,24764,2759,5117,1250,64921,5708,185878,9825,37990,3806,9707,1754,138181,7562,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,371773,2750,89809,6000,30975,4226,10878,1870,1823,547,18274,3002,58834,5718,7971,2052,2134,675,705,430,5132,1747,50863,5067,16101,2683,3136,991,31626,3686,281964,6559,218604,8341,58128,3082,12112,1615,148364,6092,63360,5386,20127,3462,6175,1464,1889,858,12063,2591,43233,4878,9552,1780,1912,783,31769,4131,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1284913,3965,229908,9262,66285,5790,19924,1969,5209,1009,41152,4340,163623,8721,24665,3712,8626,1651,1312,520,14727,2431,138958,8295,45006,2925,10299,1623,83653,6849,1055005,9221,814344,11246,218004,4387,45315,2810,551025,8850,240661,8625,77415,6309,19672,2706,4107,819,53636,4819,163246,8539,33200,3061,8596,1556,121450,7174,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,132373,1896,21948,3239,6571,1961,2006,652,357,220,4208,1616,15377,2910,1256,677,550,302,86,105,620,483,14121,2987,4442,1308,1113,498,8566,1983,110425,3385,85146,3844,24370,1560,4545,1112,56231,2995,25279,3083,9887,2221,3658,1326,753,619,5476,1530,15392,2434,2238,753,995,470,12159,1972,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,840404,1985,472619,10390,142949,9505,37110,4222,8474,1767,97365,7009,329670,9728,56645,4913,20060,2703,3358,970,33227,3497,273025,10160,72514,4795,12776,1957,187735,7610,367785,10443,248778,9812,55514,3697,14407,2474,178857,7576,119007,7241,25277,2923,5713,1498,1809,613,17755,2375,93730,6069,16871,2594,3757,1096,73102,5101,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1108644,3237,302593,9348,80277,7447,25131,3086,6249,1599,48897,5250,222316,9296,16906,2968,6220,1433,989,618,9697,1994,205410,9166,63091,4050,14080,2022,128239,6607,806051,9502,608425,10385,160526,5748,32745,2853,415154,8815,197626,9260,43973,3925,9380,1545,1928,743,32665,3475,153653,8368,32785,3281,6727,1151,114141,7084,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,183858,844,24801,2660,6880,1569,2366,681,275,143,4239,1031,17921,2536,3814,1149,1333,454,234,179,2247,800,14107,2299,5140,1079,1036,529,7931,1503,159057,2766,117243,4981,33469,2251,7195,1396,76579,3709,41814,4477,12019,2106,3083,908,510,307,8426,1565,29795,4266,7858,2059,1205,495,20732,3052,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1583917,4069,421401,15206,165958,13124,48186,4471,11409,1866,106363,9714,255443,13917,47858,5640,15069,2763,4125,1046,28664,3881,207585,12334,65928,5346,12311,1694,129346,9071,1162516,15159,842229,16408,219287,7118,47640,3186,575302,12979,320287,13713,100391,8824,28899,3865,5153,1240,66339,6533,219896,12741,51172,4321,11188,2003,157536,9568,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,695406,2915,195616,8366,66904,6759,19157,2529,3710,915,44037,5097,128712,8209,16626,3018,5234,1211,1036,501,10356,2357,112086,8203,35196,3338,7285,1511,69605,6325,499790,8502,380368,8086,102816,4097,20969,2283,256583,7232,119422,6505,36438,4429,8216,1986,2284,909,25938,3417,82984,5312,17218,2210,4378,1154,61388,4521,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
