GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003MA,B17007_003EA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007MA,B17007_007EA,B17007_008MA,B17007_008EA,B17007_009MA,B17007_009EA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012MA,B17007_012EA,B17007_013MA,B17007_013EA,B17007_014MA,B17007_014EA,B17007_015EA,B17007_015MA,B17007_016EA,B17007_016MA,B17007_017EA,B17007_017MA,B17007_018MA,B17007_018EA,B17007_019MA,B17007_019EA,B17007_020EA,B17007_020MA,B17007_021EA,B17007_021MA,B17007_022EA,B17007_022MA,B17007_023MA,B17007_023EA,B17007_024MA,B17007_024EA,B17007_025EA,B17007_025MA,B17007_026EA,B17007_026MA,B17007_027EA,B17007_027MA,B17007_028EA,B17007_028MA,B17007_029MA,B17007_029EA,B17007_030MA,B17007_030EA,B17007_031EA,B17007_031MA,B17007_032EA,B17007_032MA,B17007_033EA,B17007_033MA,B17007_034MA,B17007_034EA,B17007_035MA,B17007_035EA,B17007_036EA,B17007_036MA,B17007_037EA,B17007_037MA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040MA,B17007_040EA,B17007_041MA,B17007_041EA,B17007_042EA,B17007_042MA,B17007_043EA,B17007_043MA,state
0400000US34,1412115,17133,293698,8715,126701,6141,1455,932,1612,608,19643,2856,25908,2961,18074,2047,24042,2246,20051,1800,8687,1596,7229,960,166997,6398,499,313,1277,706,22175,2814,26488,2734,16419,1917,24229,2205,27334,2413,20739,1894,27837,2458,1118417,15170,548541,9339,42,72,287,250,24115,3628,134817,5912,100313,5442,106452,5269,83955,3997,51758,2752,46802,2387,569876,10891,0,192,0,192,20497,2599,90624,4543,58085,3859,84452,4013,99949,4474,87295,3221,128974,3645,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,377810,10657,110112,5334,52820,3653,172,181,359,285,10090,1736,10133,1540,8699,1800,8888,1229,9220,1214,2567,692,2692,705,57292,3609,107,111,492,235,11236,2007,7858,1429,6255,1348,7426,1338,10059,1289,6689,1032,7170,1295,267698,8586,135726,5705,0,185,21,35,10091,2061,32576,3035,18884,2059,24185,2674,24447,2155,14994,1619,10528,1455,131972,5221,0,185,0,185,8342,1699,18302,2008,12028,1513,22321,2119,26566,1844,22531,2017,21882,1604,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3894832,33056,975578,15109,428474,10880,2350,721,3847,912,79198,5566,83202,5418,56112,3303,79194,5117,69525,4162,30709,2873,24337,2512,547104,10995,2545,756,4668,851,100015,6052,90137,5577,52340,3559,67979,3749,85310,4595,59805,3753,84305,4198,2919254,31017,1445112,18181,0,185,228,177,82126,5216,396495,9578,250295,7451,259218,7806,216453,7073,130733,5061,109564,3988,1474142,18868,0,185,168,140,76589,4508,309537,8134,159416,6275,200665,7102,241745,6647,207106,5798,278916,6603,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1779942,20696,515420,14584,227652,8554,961,540,3416,1051,55076,4308,41727,3816,28530,3133,37692,3086,38214,2993,13976,1732,8060,1258,287768,10026,443,316,2453,818,70114,4884,39604,3364,32174,2828,40300,3129,40905,3070,27183,2600,34592,2205,1264522,18842,624975,11752,0,193,40,65,52147,4321,151014,6898,117889,5920,110661,4754,91028,4412,60819,3305,41377,2736,639547,12130,10,19,24,40,38568,3320,102942,5005,70318,5244,92089,4662,113261,4418,104188,3534,118147,3519,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,157638,6342,36853,2884,15778,2105,135,118,240,184,6108,1303,2189,965,1168,461,2148,695,2197,671,713,261,880,284,21075,2000,77,72,72,70,8600,1512,2339,693,855,344,1219,405,1733,565,1655,472,4525,786,120785,5061,67822,3658,0,141,60,118,11654,1898,16166,1723,9188,1316,13450,1391,9053,1261,4284,696,3967,554,52963,3118,0,141,45,70,7561,1220,9360,1680,4448,1078,5991,924,8262,905,5994,812,11302,893,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2246846,20435,621437,13023,279637,8336,1497,734,4918,939,66212,5062,50559,3319,35196,2708,54526,3291,43980,2581,13892,1767,8857,1205,341800,9253,1203,517,5047,1207,87072,4863,43139,3659,32276,2652,52461,2977,54038,3300,32192,2285,34372,2382,1625409,17223,791901,12315,0,182,0,182,61752,4558,178364,6328,124975,5222,144654,5458,137930,4329,77006,3395,67220,3266,833508,11051,24,40,0,182,53246,3839,115919,5081,70173,4707,122973,3868,150417,4476,131387,4296,189369,4366,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,694291,11901,197975,6607,89513,4311,454,277,918,317,25187,2394,14354,1574,11393,1185,14266,1670,13743,1339,5678,983,3520,711,108462,4735,1078,426,1720,551,25196,2511,13837,1604,10479,1485,16625,1722,17064,1473,10047,1117,12416,1223,496316,9968,251165,6341,0,149,18,32,28593,2558,58708,3527,39897,2817,42032,2632,38150,2380,25758,1764,18009,1420,245151,6519,0,149,347,240,24662,2659,33276,2354,20185,1899,34156,2499,42068,2154,38300,2235,52157,1874,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,878563,14274,259281,9120,128545,6387,164,137,1991,939,34488,3105,25337,2685,16096,2125,23298,2573,17481,2251,6327,1224,3363,755,130736,5541,704,497,2104,740,36070,3492,20853,2386,12500,1965,17527,2474,19951,2320,11149,1344,9878,1242,619282,11514,306329,8079,0,193,61,106,27830,2608,83295,4503,49631,3628,45193,3252,47696,2999,28406,2533,24217,1777,312953,7715,0,193,0,193,22916,3036,59778,3801,30000,2752,38242,2845,52444,3313,45223,2445,64350,2999,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2439628,21955,622679,12904,274559,7779,1667,612,4301,1040,69295,5032,49077,3528,31427,2804,47565,3382,43374,2844,15859,1672,11994,1360,348120,9216,1667,509,4714,1040,89768,5734,41418,2947,28180,2311,47008,3220,50596,2984,34769,2497,50000,3197,1816949,17550,882638,13843,0,165,76,96,63833,5443,208133,5783,132747,5339,161902,4431,143377,5128,86065,3369,86505,3579,934311,11358,0,165,147,176,50883,3759,147317,5439,81716,3944,128791,4153,152179,4462,146169,3904,227109,5066,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,221649,7300,58511,4390,27434,3010,0,200,583,421,7774,1506,4265,1013,2885,1034,5302,1210,4296,969,1319,494,1010,376,31077,2892,41,68,580,376,6297,1450,4165,1212,2164,788,3964,1015,5505,1011,3394,712,4967,930,163138,5979,79775,4405,0,200,0,200,7666,1936,19959,1930,12122,1943,14119,1803,13123,1846,6657,1205,6129,1143,83363,3675,0,200,0,200,6112,1187,14182,1487,8148,1626,11253,1463,14777,1846,11544,1222,17347,1568,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,818937,16712,243451,7529,109914,5770,706,420,1232,596,28960,3465,16712,1822,13029,2018,21073,2280,17418,1973,6104,1244,4680,987,133537,5681,354,396,1171,440,29415,3252,17174,2495,11374,2197,21198,2158,22729,2214,13399,1648,16723,1836,575486,14585,287971,8832,0,197,37,64,23919,3242,66667,4388,52521,4100,49106,3604,47139,2847,29182,2627,19400,1716,287515,8356,0,197,0,197,20149,2733,44903,3933,26940,2705,37910,3110,54695,3267,50282,2744,52636,2661,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,167910,5994,42772,3003,21148,2025,60,81,467,300,8018,1564,2791,854,1701,628,3305,814,2570,690,1186,476,1050,364,21624,2306,88,85,757,457,5750,1357,2379,786,1658,549,2492,634,2531,631,1741,546,4228,863,125138,5414,67301,3491,0,147,207,283,8010,1270,16266,1901,12219,1382,10019,1467,9910,1190,5542,935,5128,906,57837,3342,0,147,386,348,4919,1112,9127,1631,5080,1449,7857,940,9345,1149,7674,911,13449,1289,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1153585,18752,338413,10655,144172,6682,565,305,2629,929,33041,3159,22041,2857,19419,2561,26233,2350,24049,2839,11455,1708,4740,894,194241,8431,1153,465,2405,837,42489,3986,26641,3018,17660,2607,32262,3055,30675,2888,17919,1791,23037,1981,815172,13291,405574,10193,0,193,0,193,30311,3063,101187,5598,63657,4233,73615,4356,67166,3000,40244,2554,29394,2064,409598,9209,12,22,55,98,27061,3027,61620,4130,39799,3069,62574,3790,73053,4065,64170,3164,81254,3386,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3968985,31124,1062052,22609,474076,14556,3003,1051,7033,1644,132491,7506,84121,5698,57477,4484,70249,4060,68428,3974,28866,2457,22408,2229,587976,14386,2309,780,8384,1718,152523,7027,82894,6442,57166,4787,75301,4399,85565,4783,53885,2995,69949,3765,2906933,25245,1548565,17539,122,220,848,581,143506,7780,423115,13064,291075,9447,278465,7879,208311,5858,122441,4343,80682,3524,1358368,17542,0,206,621,585,117583,5707,255941,8327,152155,7247,211487,8060,229348,7248,181851,5235,209382,5230,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,378377,10331,105853,5668,48116,3887,427,334,808,389,17696,2793,11313,1927,5028,1100,5045,946,4847,1014,1462,535,1490,682,57737,4240,166,145,1539,738,24906,3341,8509,1410,5600,1384,4583,1185,4761,1051,3505,789,4168,842,272524,9149,145562,6159,0,181,21,35,19279,2408,45368,3332,22719,2873,21586,2354,17138,1685,10799,1334,8652,1052,126962,5583,44,69,213,212,14128,2052,27986,2400,15029,1846,14289,1733,17268,2019,15307,1480,22698,1658,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,145461,4713,35036,2513,17091,1955,20,30,373,171,5816,1170,3050,878,1690,520,2112,506,2108,568,1107,400,815,395,17945,1777,116,116,323,179,5482,1047,1788,513,1376,425,2276,621,2452,673,1735,459,2397,615,110425,4303,54431,2695,0,143,44,69,5427,1179,12087,1306,7346,1120,9544,1174,9337,1291,6095,845,4551,655,55994,2915,7,11,0,143,3815,918,9240,1089,4854,951,8691,1111,11147,1221,7412,779,10828,819,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1455415,17419,336419,9507,154258,6909,848,500,2154,820,47225,3494,26511,3373,17931,2539,21982,2275,22593,2096,8813,1360,6201,1120,182161,6638,796,329,2196,729,49317,3779,25727,2746,16055,2574,24527,2510,23668,2059,15913,1556,23962,1890,1118996,16337,546841,10385,0,192,118,160,37733,3320,153662,5943,95371,4836,97933,4462,79929,3711,47987,2479,34108,2176,572155,10332,233,343,0,192,39596,3222,115677,4936,60103,3394,84648,4811,98854,4342,82364,3460,90680,3188,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1432496,20345,350524,11473,161776,6878,1747,760,2621,755,43530,4392,29697,3372,18558,2160,27835,2813,23028,1991,9987,1576,4773,838,188748,8168,964,576,2434,735,51064,4580,31198,3186,19200,2388,24352,2520,28831,2065,14102,1786,16603,1929,1081972,16960,556982,12875,0,192,218,203,49126,3863,144772,6072,92031,4897,99305,5259,86593,4582,45411,2895,39526,2826,524990,9159,0,192,46,74,37464,3032,97194,5394,59050,4242,76950,3738,91115,3992,71394,3463,91777,3225,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,365184,10142,118526,5728,53429,3633,194,235,555,328,12559,1863,7203,935,7865,1590,9782,1376,9780,1571,3935,770,1556,529,65097,4380,415,322,941,540,14730,2337,8282,1261,5768,1154,9729,1429,12165,1330,6578,1047,6489,1060,246658,7344,119926,4649,0,182,0,182,6975,1356,22522,2235,17616,1856,21698,1985,23656,2103,13642,1331,13817,1378,126732,4622,0,182,5,11,7047,1434,12853,1479,11191,1805,17690,1700,22933,2092,23892,1827,31121,1794,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1158268,14090,292569,8477,132004,5224,1251,457,1760,544,42577,3461,20800,2270,12460,1624,24711,2347,17937,1830,5050,745,5458,1048,160565,5994,605,294,1902,545,57524,3739,17505,2098,11030,1629,20533,1928,20913,2010,11368,1370,19185,1515,865699,11461,434412,9322,41,70,0,145,40606,2863,107718,4818,63730,3707,81113,3560,69289,3274,37285,2066,34630,1936,431287,6867,0,145,0,145,32800,2468,69042,3912,37633,2804,62632,3206,74010,3113,58398,1944,96772,3074,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,115086,4975,28096,2981,13689,2156,88,121,124,183,4573,1122,3901,1338,355,199,1965,798,1741,666,732,378,210,292,14407,1877,0,185,234,218,6079,1355,1797,683,1672,614,1498,605,1825,543,478,239,824,415,86990,4434,47566,3181,0,185,0,185,6776,1360,12231,1552,5904,1212,7589,1248,7907,1158,3992,758,3167,614,39424,2677,0,185,0,185,3056,1113,7029,1211,3603,820,4826,951,7086,1368,6862,1123,6962,1019,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,528584,11480,297705,9047,130048,5833,78,121,462,338,11979,1941,17505,2204,16981,2146,23838,2249,25672,2585,20375,2193,13158,1739,167657,5526,416,294,1230,581,14131,2204,15795,2023,12350,1936,24522,2585,32828,2026,33139,2284,33246,2315,230879,6969,116492,4856,0,214,0,214,3167,896,18298,2015,25850,2442,24837,2368,20212,1860,13659,1754,10469,1476,114387,4439,0,214,0,214,1625,667,12529,1637,17836,2333,19603,2037,26544,2020,20288,1725,15962,1666,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,799997,12206,253197,9130,109901,6383,77,111,1032,532,28071,3450,15697,2105,13272,2005,20917,2473,19388,2018,6855,1095,4592,986,143296,6757,533,341,1092,492,31808,3814,16894,2291,11564,1749,22949,2531,22488,1668,15184,1516,20784,1955,546800,11280,271686,9276,0,184,93,162,21671,2952,58704,4599,46581,3602,49387,3506,45883,3054,27746,2077,21621,1705,275114,7222,0,184,31,54,14839,2278,35503,3266,21835,2653,38177,2925,54358,2832,51038,2965,59333,2693,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,142961,5561,25337,2219,13438,1573,89,110,245,191,2927,763,2293,675,2231,835,2770,566,2452,722,313,232,118,77,11899,1517,281,196,261,171,2437,554,2588,679,1546,678,2158,745,1380,544,733,327,515,262,117624,5006,68842,3597,0,143,17,29,5699,1274,16785,2054,12421,1791,12526,1368,13818,1619,5334,1013,2242,419,48782,2995,0,143,30,46,6261,1379,9683,1482,6071,1158,8509,1250,9369,1442,4703,949,4156,724,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1260003,21408,344457,10455,161802,7314,1110,499,2885,989,41948,3467,31549,2925,18860,2869,28199,2946,23600,2442,8171,1030,5480,997,182655,7546,1188,865,2746,1029,47136,4044,29117,3055,19934,2076,25911,3002,26520,2138,14762,1694,15341,1613,915546,18181,471936,11142,0,198,93,108,41552,4384,113119,5723,79418,3795,79611,4456,71350,3444,51199,3077,35594,2724,443610,10115,44,72,29,49,29875,3329,78499,5038,45576,3268,64352,4324,73815,3437,70978,3252,80442,3254,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,513522,11704,165175,7479,72930,4872,601,565,1365,718,17767,2881,11401,1698,9094,1358,13868,2003,9852,1318,4638,984,4344,805,92245,4874,489,347,1424,648,22187,2590,10440,1756,8423,1465,14182,1690,13903,1568,8695,1377,12502,1370,348347,8857,175255,6426,0,184,0,184,15506,2440,35923,4004,28197,2623,31913,2339,29341,2133,19894,1914,14481,1649,173092,5005,0,184,0,184,10005,1621,20515,2239,16225,2406,25280,2306,31195,2461,31683,2039,38189,1911,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
