GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001EA,C22007_001MA,C22007_002EA,C22007_002MA,C22007_003EA,C22007_003MA,C22007_004MA,C22007_004EA,C22007_005MA,C22007_005EA,C22007_006EA,C22007_006MA,C22007_007EA,C22007_007MA,C22007_008EA,C22007_008MA,C22007_009EA,C22007_009MA,C22007_010MA,C22007_010EA,C22007_011MA,C22007_011EA,C22007_012EA,C22007_012MA,C22007_013EA,C22007_013MA,C22007_014EA,C22007_014MA,C22007_015MA,C22007_015EA,C22007_016MA,C22007_016EA,C22007_017EA,C22007_017MA,C22007_018EA,C22007_018MA,C22007_019EA,C22007_019MA,C22007_020MA,C22007_020EA,C22007_021MA,C22007_021EA,C22007_022MA,C22007_022EA,C22007_023EA,C22007_023MA,C22007_024EA,C22007_024MA,C22007_025EA,C22007_025MA,C22007_026MA,C22007_026EA,C22007_027MA,C22007_027EA,C22007_028EA,C22007_028MA,C22007_029EA,C22007_029MA,state
0400000US49,666661,6750,68414,3778,34249,2643,2429,815,12746,1748,19074,1599,34165,2767,6892,1243,1112,555,3915,969,1865,692,27273,2314,5758,1266,15797,1774,5718,1129,598247,6591,508338,7239,53079,2099,130019,5076,325240,6806,89909,3831,31129,2589,1603,551,16797,2058,12729,1658,58780,3183,5532,1018,31138,2465,22110,2133,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,21489,2017,8682,1266,1234,339,2993,706,4455,907,12807,1837,3114,796,805,389,1912,579,397,201,9693,1640,2499,677,5592,1273,1602,475,139389,3012,117837,2826,13781,1006,22803,1601,81253,2588,21552,1736,7014,918,544,273,4350,849,2120,477,14538,1415,995,371,8113,1162,5430,963,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,211950,7299,74236,4921,10839,1484,26616,2911,36781,2951,137714,5953,24044,2673,4023,1048,14245,1756,5776,1515,113670,5376,30971,3117,61104,4271,21595,2319,1832472,14100,1466949,14515,180711,4667,356529,8889,929709,12735,365523,9198,102992,5349,8888,1377,53879,3981,40225,3439,262531,7794,29869,2893,145291,6098,87371,5158,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,263009,7261,116969,4525,14895,1569,40912,2995,61162,3506,146040,5841,33752,3150,6038,1268,20969,2403,6745,1326,112288,5134,29391,2360,62175,4194,20722,2104,1424777,12456,1184854,11752,169325,4342,308601,8050,706928,9532,239923,8759,82179,5019,6096,1029,46253,3407,29830,3000,157744,6549,18468,2276,87733,4717,51543,3530,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,75124,3459,33322,2836,10466,1593,13726,2022,9130,1300,41802,2570,9071,1454,3133,956,4813,1016,1125,419,32731,2309,12336,1411,16727,1878,3668,953,396412,7107,325344,6476,69654,3143,92775,4024,162915,5055,71068,4142,22711,2469,3086,698,13442,1941,6183,1301,48357,3212,9592,1404,27193,2414,11572,1594,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,195717,5619,68460,3593,7914,956,24669,2273,35877,2525,127257,4183,26436,2368,5317,995,15306,1984,5813,986,100821,3999,24268,2242,59769,2710,16784,2090,1265856,10416,1058414,9660,154295,2923,208372,4512,695747,8084,207442,6359,74016,3782,5090,858,43701,3123,25225,1994,133426,5076,11954,1385,76313,3822,45159,3297,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,11110,1545,2769,724,40,58,1148,445,1581,468,8341,1390,1657,749,131,209,1157,646,369,276,6684,1281,900,425,4133,1120,1651,711,135635,3777,112629,4153,13049,1397,28523,2433,71057,3618,23006,2248,8622,1605,464,303,4746,1210,3412,955,14384,1506,1229,531,7025,1056,6130,1284,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,346765,7991,139365,5666,70811,4352,46141,3075,22413,2295,207400,6044,40107,2822,17543,1980,19236,2051,3328,762,167293,5557,98879,4702,55803,3463,12611,1634,548615,9547,373784,7226,98960,3993,111755,4893,163069,5499,174831,6180,41467,3330,7183,1169,24738,2603,9546,1458,133364,5240,24958,2476,78439,4045,29967,2662,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,221099,6440,76712,4555,14452,1813,30982,2846,31278,2908,144387,5202,17807,1932,5717,1110,9091,1566,2999,816,126580,4767,40054,2807,67767,4000,18759,2266,1012838,10386,806579,9676,141446,4037,221022,6682,444111,8834,206259,6479,55271,3933,7778,1342,30137,2857,17356,2092,150988,5681,24920,2141,82240,4739,43828,2832,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,19758,2054,7425,1096,747,330,3105,763,3573,667,12333,1570,2855,577,359,134,1578,475,918,371,9478,1523,1363,544,6043,1432,2072,675,146642,3796,115823,3829,9606,1149,25479,1858,80738,3468,30819,2316,10676,1303,675,311,4879,893,5122,971,20143,1841,2007,668,11722,1608,6414,936,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,260892,7980,107944,4750,14392,1635,44095,3253,49457,3432,152948,7113,32549,3427,6735,1063,19628,2817,6186,1123,120399,6211,33873,3048,64400,4323,22126,2366,1299795,14123,1014940,13139,215805,5167,266289,7477,532846,9359,284855,8155,96709,5236,9999,1474,57896,5090,28814,2450,188146,7204,20498,1943,104730,5567,62918,3684,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,123041,4370,45491,2803,8171,1148,17958,2153,19362,1926,77550,4027,12337,1741,2822,826,7564,1334,1951,732,65213,3723,20739,2238,36028,2871,8446,1642,635560,8565,512491,8136,89834,2916,133392,5222,289265,6538,123069,5322,38016,3264,4513,945,21946,2084,11557,1945,85053,4125,12477,1462,47206,3430,25370,2687,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
