GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001MA,C08101_001EA,C08101_002EA,C08101_002MA,C08101_003MA,C08101_003EA,C08101_004MA,C08101_004EA,C08101_005EA,C08101_005MA,C08101_006MA,C08101_006EA,C08101_007EA,C08101_007MA,C08101_008EA,C08101_008MA,C08101_009MA,C08101_009EA,C08101_010MA,C08101_010EA,C08101_011EA,C08101_011MA,C08101_012MA,C08101_012EA,C08101_013EA,C08101_013MA,C08101_014MA,C08101_014EA,C08101_015MA,C08101_015EA,C08101_016EA,C08101_016MA,C08101_017MA,C08101_017EA,C08101_018EA,C08101_018MA,C08101_019EA,C08101_019MA,C08101_020MA,C08101_020EA,C08101_021MA,C08101_021EA,C08101_022EA,C08101_022MA,C08101_023MA,C08101_023EA,C08101_024EA,C08101_024MA,C08101_025MA,C08101_025EA,C08101_026MA,C08101_026EA,C08101_027EA,C08101_027MA,C08101_028MA,C08101_028EA,C08101_029EA,C08101_029MA,C08101_030EA,C08101_030MA,C08101_031MA,C08101_031EA,C08101_032MA,C08101_032EA,C08101_033MA,C08101_033EA,C08101_034MA,C08101_034EA,C08101_035EA,C08101_035MA,C08101_036MA,C08101_036EA,C08101_037MA,C08101_037EA,C08101_038MA,C08101_038EA,C08101_039MA,C08101_039EA,C08101_040EA,C08101_040MA,C08101_041MA,C08101_041EA,C08101_042MA,C08101_042EA,state
0400000US33,677232,6684,26184,2208,56195,2486,251266,4019,177288,3154,76913,3106,89386,3601,554808,8274,18353,2059,43210,2322,208133,5150,148437,3349,63386,2743,73289,3329,48989,3838,2868,731,5023,1435,19614,2238,11229,1693,4543,881,5712,938,4522,861,190,256,472,311,1715,571,1171,458,337,195,637,399,29428,2412,4179,1101,6395,1230,8367,1376,5745,1022,2495,722,2247,536,39485,3256,594,282,1095,534,13437,1808,10706,1712,6152,1069,7501,1134,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113910,18968,120320,4757,321016,5567,1729471,10643,1029718,8101,411771,8216,501614,10191,2962771,22382,74833,3589,213987,5767,1207185,12857,769580,8594,312093,7210,385093,8951,340842,10825,19271,2126,31885,2718,151081,6673,77005,4446,30365,3030,31235,2847,435665,11064,8499,1412,37680,3583,220979,8257,99272,4970,34024,2567,35211,2519,205987,8131,14533,1907,32070,2802,89136,5713,36101,2996,16708,2142,17439,2119,168645,6305,3184,856,5394,1252,61090,4089,47760,2944,18581,2102,32636,3017,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865474,10171,28327,3151,86519,4122,365683,6253,195909,4004,86815,3880,102221,4127,682940,10511,20428,2646,67737,3673,288727,6721,158395,3946,69717,3453,77936,3588,97996,5484,4619,1054,11616,1862,47505,3384,18283,2273,7694,1440,8279,1436,9839,1954,95,77,1275,699,4669,1383,2342,919,782,376,676,313,35405,2681,2237,853,4392,1068,15290,1866,6407,1240,3001,719,4078,867,39294,3079,948,541,1499,568,9492,1625,10482,1480,5621,980,11252,1631,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,236410,7616,795730,11456,3910922,16883,2091102,12205,865419,11778,1016916,15012,4785225,28852,112834,4710,370641,7542,1912235,18009,1254535,12644,530907,10014,604073,10241,612325,13047,32702,2509,61955,3570,262640,7882,142271,5829,54931,3603,57826,3417,2429897,20382,40767,3941,247364,7330,1271312,14973,475111,9837,184270,5877,211073,6722,739519,14440,44438,3219,98888,4722,336605,10078,129359,6611,54095,4057,76134,4931,349533,8358,5669,832,16882,2608,128130,5934,89826,4587,41216,2991,67810,3477,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,140574,5444,403150,8163,1883383,12975,974916,10545,400706,8538,461160,8796,3434930,23683,97767,4848,305226,8159,1514304,13529,801264,10265,332309,7535,384060,7818,449216,9843,23527,2409,54880,4433,214880,6606,92274,4658,33121,2574,30534,3133,48895,3694,2658,842,7176,1377,23330,3058,9366,1484,3859,926,2506,683,139479,5628,12736,1805,26960,2854,54835,4122,23717,2369,9200,1323,12031,1518,191369,7966,3886,1128,8908,1613,76034,4467,48295,3810,22217,2166,32029,2800,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,18006,1554,48343,2415,149405,2622,75783,1534,36403,2114,48306,2331,299123,4905,12945,1349,39470,2069,118901,2977,59373,1624,28612,2128,39822,2187,36676,2928,2465,661,4303,1152,17160,2020,7734,1170,2441,630,2573,605,1430,439,197,202,383,300,391,276,373,251,57,71,29,31,18035,2042,1456,479,2375,845,6385,1160,3143,565,2271,531,2405,390,20982,1741,943,339,1812,516,6568,1025,5160,958,3022,647,3477,660,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5183203,19932,201524,6253,498052,7859,2119919,12666,1228323,9560,533783,8382,601602,9868,4316260,22387,141947,5250,382416,8189,1779216,14822,1044024,9323,460893,7740,507764,9731,422150,11650,25363,2374,54644,4414,187162,6450,87541,4751,34429,2626,33011,2525,80916,4180,5190,1137,11333,1779,33750,2768,17901,1588,6716,1046,6026,955,185251,6494,24821,2369,41906,3538,59354,3906,31381,2701,11571,1365,16218,1814,178626,7286,4203,990,7753,1071,60437,4293,47476,3222,20174,1971,38583,2931,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1682277,9700,64161,3248,184689,4241,722859,6391,362338,4404,161222,4323,187008,5106,1384248,10120,47722,2441,144317,4154,594299,7556,303092,4512,137180,3743,157638,4602,174714,6183,9694,1503,21486,2043,83955,4120,35123,2500,12184,1358,12272,1589,7298,1131,482,219,1264,529,3402,827,1455,491,363,219,332,254,60145,3138,4874,823,12699,1671,21860,2005,10115,1354,4586,908,6011,1225,55872,2764,1389,503,4923,1136,19343,1671,12553,1301,6909,1037,10755,1260,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1700679,12171,51973,3787,158367,5279,746596,7590,366731,6055,177998,6499,199014,5811,1211498,13724,30631,3097,93982,4939,523144,8830,277499,5891,140482,5533,145760,5163,177288,7441,7094,1339,20464,2478,87162,4846,34762,3111,12476,1876,15330,2038,70405,4798,2103,859,12863,2296,35755,3148,10505,1453,4167,1074,5012,1010,136800,7943,10285,1668,26909,3399,61484,4677,18271,2274,9111,1503,10740,1793,104688,4946,1860,581,4149,1057,39051,3090,25694,2238,11762,1438,22172,2131,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5810858,19883,212962,5643,525730,8172,2323678,11474,1399233,9163,632443,7896,716812,8644,4448025,23720,126648,4206,352572,7602,1774376,11778,1114493,10796,513567,8233,566369,8832,519724,13636,34006,2866,56226,3848,226531,8305,109023,4519,46446,3194,47492,3142,314681,9457,11991,1665,43889,4128,138044,5382,65690,4010,26387,2493,28680,2842,301725,8865,33909,2623,59392,3883,108750,6256,49423,3306,20610,1805,29641,2220,226703,6524,6408,1340,13651,1703,75977,3716,60604,3298,25433,1936,44630,2648,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503788,7580,20706,1671,56479,2786,195566,3758,119050,3221,48718,2643,63269,3398,397042,6751,11315,1283,37975,2541,155723,4367,98870,3496,40698,2515,52461,3157,45042,4230,2221,679,7735,1474,19104,2509,9139,1477,3018,780,3825,967,15401,2619,1549,698,1914,757,6064,1576,2785,740,2108,917,981,441,28138,2648,4516,886,7517,1129,9409,1762,3429,881,874,452,2393,700,18165,2160,1105,498,1338,500,5266,1310,4827,1151,2020,633,3609,843,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1999706,15224,68687,4648,205289,7140,866387,8449,443439,7113,194450,6580,221454,5293,1657435,17155,45694,3895,158656,6611,721855,10914,375600,7005,168597,6081,187033,5140,186295,8893,9566,1621,23805,2784,88682,5433,36340,3163,13919,1776,13983,1753,10356,1852,652,486,1612,826,5088,1379,1567,587,478,279,959,461,77410,4398,10409,1369,17609,2351,26029,2646,12276,2043,4979,920,6108,1193,68210,4616,2366,1387,3607,1010,24733,2760,17656,2225,6477,1108,13371,1474,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421018,5664,22062,1989,38905,2600,168933,2407,91776,2232,44937,2187,54405,1913,331520,5337,16384,1852,28143,2204,136663,3160,73408,2400,36268,1840,40654,2031,38511,2804,2141,623,4154,944,17776,1929,8726,1306,2239,489,3475,619,2033,712,0,147,256,199,648,314,412,246,248,190,469,444,24664,2052,2512,714,5365,1263,6982,1058,3420,705,2588,666,3797,755,24290,1628,1025,518,987,401,6864,1202,5810,790,3594,639,6010,789,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2777627,15261,93060,4407,271769,5683,1213608,9562,623803,7419,268411,6030,306976,6870,2322135,17652,73113,4026,215062,5433,1016235,10949,527055,8434,231994,5173,258676,6195,262229,8583,12794,1841,34413,3233,128485,6081,50065,3497,16895,1898,19577,2170,20847,2205,387,315,2186,783,7259,1295,5733,1045,2974,979,2308,612,70798,5330,4715,1025,12963,2027,26175,2558,13488,1919,5976,1142,7481,1224,101618,5144,2051,543,7145,1418,35454,3421,27462,2743,10572,1664,18934,1923,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11608001,31148,393633,9469,1178517,14454,5378661,20450,2527377,15845,990066,13356,1139747,13719,9292439,32347,262977,6961,897692,12764,4346314,23504,2055067,18131,812424,12961,917965,13603,1280750,20942,73556,4051,167442,7704,617310,14562,247547,9138,87482,4512,87413,4963,189285,8723,10387,2068,27633,3498,79996,4585,38290,3392,16110,1917,16869,1703,389873,13034,37624,3468,64443,4700,157528,8525,70703,4747,27058,2721,32517,2781,455654,11353,9089,1721,21307,2631,177513,6602,115770,6120,46992,3562,84983,5067,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1296763,8455,68422,3132,172783,3663,605946,6553,238236,4107,102020,4181,109356,3476,981257,8637,45121,2406,123890,4158,469354,6825,180382,4376,79525,3471,82985,3204,158411,7008,11008,1985,25880,2594,72379,4628,29024,2640,9725,1310,10395,1591,32473,3324,2367,828,4905,1064,14656,2191,5519,1022,2144,752,2882,915,62809,3896,8554,1552,14836,2505,22635,2383,9014,1413,3518,793,4252,1052,61813,3734,1372,461,3272,901,26922,2138,14297,1682,7108,1372,8842,1267,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318829,4556,14257,1281,28210,1443,114131,2299,76439,1711,37691,1906,48101,2367,234408,4634,7966,1009,17210,1262,85212,2379,58684,1968,29727,1960,35609,2007,32522,2488,2066,486,3684,874,13539,1173,6841,954,3122,659,3270,565,3781,804,559,290,477,269,1615,622,555,265,266,149,309,197,24925,2131,3210,649,6150,1149,7159,1088,3615,700,1518,402,3273,818,23193,1919,456,241,689,290,6606,1008,6744,994,3058,524,5640,802,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3967188,18571,120140,5714,369050,6640,1738179,11521,919274,7894,374358,7129,446187,9295,3067222,20066,80114,4306,259609,7294,1344980,13035,738252,8732,294860,7363,349407,7768,393282,10827,16213,1716,42888,3545,183281,7514,81115,4165,34968,2421,34817,2820,174525,6727,4084,1134,19138,2403,86668,5240,35115,2914,13882,1551,15638,1772,144409,5867,15401,1981,31076,2782,51771,3851,21708,2323,10241,1603,14212,1898,187750,6797,4328,915,16339,2543,71479,4886,43084,3123,20407,2034,32113,2449,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3181100,15447,94539,3760,305654,6995,1403928,10953,717754,7867,308892,6977,350333,8333,2297264,17657,62525,3208,208042,6477,1003624,13175,535663,8241,229902,6078,257508,7372,340987,11125,11579,1612,35550,3311,164401,7749,71408,4576,30223,2548,27826,2660,185379,8227,5395,1324,22025,2807,91570,5579,35159,3246,15632,2129,15598,1616,182233,7060,11738,1780,29684,3239,80357,4582,29568,2588,14024,1559,16862,2058,175237,6460,3302,915,10353,1770,63976,3888,45956,3468,19111,2103,32539,2963,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733687,9255,21202,2423,73356,3737,302246,5104,172247,3989,78556,3667,86080,3592,599271,9193,13407,1865,57556,3114,247291,6044,143456,4197,66018,3472,71543,3151,77490,4417,3828,1164,8319,1533,32925,2959,18100,2081,7866,1309,6452,966,5356,1138,471,375,650,378,2095,659,968,383,543,254,629,358,30399,2766,2773,719,5849,1613,12618,1857,4225,878,1710,478,3224,794,21171,2177,723,375,982,481,7317,1404,5498,1427,2419,560,4232,738,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2799940,11057,124906,3451,268731,4912,1138515,6427,671923,5447,290473,6005,305392,6208,2245736,12905,84820,3512,189280,5550,925235,8334,558712,5445,242668,6096,245021,5832,250241,7483,16039,1603,31715,2611,108519,4577,52297,3227,19687,1702,21984,1866,50384,3063,3413,1054,10755,1699,19820,1936,8625,1109,3834,893,3937,811,144186,4774,17534,1762,30988,2414,46282,2789,24123,2149,12021,1548,13238,1329,109393,4430,3100,666,5993,1103,38659,2564,28166,2093,12263,1298,21212,1733,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285940,4681,12106,1689,29782,2264,115337,2787,61918,1660,30916,2274,35881,2437,216595,5203,9240,1690,21183,2132,86016,3536,48178,1937,23615,1968,28363,2109,33043,2962,1681,715,4231,1244,15646,2142,6130,1261,2734,643,2621,750,4379,954,34,60,435,397,2286,752,936,466,480,297,208,167,16135,2603,833,366,3339,1307,6040,1597,3052,842,1444,616,1427,541,15788,1997,318,190,594,354,5349,1313,3622,882,2643,840,3262,831,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1053975,12607,12494,1550,87109,4306,552170,7292,242804,6136,77729,3780,81669,4031,849901,11254,6582,1098,71402,3929,460330,7361,191512,5925,60296,3163,59779,3615,102432,5263,2753,741,5792,1281,52118,4020,25995,2351,8171,1383,7603,1314,27214,2819,913,443,3978,925,9929,1924,5938,1163,2501,797,3955,1114,53221,4123,1989,670,5148,1238,20768,2240,13186,2126,4445,978,7685,1209,21207,2395,257,231,789,434,9025,1316,6173,1285,2316,731,2647,743,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1970822,16683,60254,3816,201990,6008,854490,9108,445961,7451,188602,5383,219525,6126,1680837,16054,47765,3688,166786,5053,725269,9625,387627,7637,164250,5304,189140,5886,186834,7639,7843,1484,23100,2766,90658,5597,38116,3298,13331,1681,13786,1584,8096,1441,539,552,1410,561,2393,838,1192,607,1230,518,1332,470,44100,3224,3413,817,7461,1435,16345,1859,8201,1331,3265,848,5415,1071,50955,3258,694,432,3233,847,19825,2039,10825,1471,6526,1147,9852,1279,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,356567,5362,14520,1867,42769,2363,151753,4100,76389,2373,36125,2209,35011,2130,235946,5800,8529,1391,27707,2425,101859,3800,49642,2558,24641,2038,23568,2098,47473,4331,3038,963,6870,1510,21369,2540,9078,1760,3568,968,3550,1030,5746,1261,178,193,729,757,2897,926,1218,546,441,235,283,288,47503,3974,2547,832,5863,1061,18114,1833,11746,1548,4634,881,4599,798,19899,2496,228,177,1600,666,7514,1555,4705,1056,2841,753,3011,721,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2721795,15551,91508,4970,288053,7011,1219178,9787,590113,6091,245660,5853,287283,6430,2088074,16942,57454,4045,212378,6766,946804,10695,459499,7284,192531,5820,219408,6131,300566,9972,17123,2060,38675,3434,141851,6328,59225,3824,20212,2098,23480,2350,54614,4654,4919,1204,8375,1786,22836,3016,10159,1721,4438,1217,3887,1010,130237,5897,10049,1541,21690,2895,54698,4187,20663,2192,11650,1710,11487,1621,148304,6579,1963,806,6935,1660,52989,4426,40567,3320,16829,2415,29021,2461,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233150,10763,41819,3082,120997,4135,533321,7310,275645,5010,121932,4226,139436,5233,1013982,10229,30081,2628,95688,4199,440167,7534,229630,4983,101888,3651,116528,4870,137885,6996,6780,1382,17328,2449,65314,4751,26725,2635,10553,1624,11185,1417,5748,1345,0,184,585,331,2005,790,1380,705,1014,578,764,450,32868,2749,3489,811,5077,1070,11544,1703,7109,1276,2792,869,2857,684,42667,3540,1469,669,2319,699,14291,2433,10801,1308,5685,1213,8102,1334,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
