GEO_ID,B11009_001E,B11009_001M,B11009_002E,B11009_002M,B11009_003E,B11009_003M,B11009_004E,B11009_004M,B11009_005E,B11009_005M,B11009_006E,B11009_006M,B11009_007E,B11009_007M,NAME,B11009_001MA,B11009_001EA,B11009_002EA,B11009_002MA,B11009_003EA,B11009_003MA,B11009_004EA,B11009_004MA,B11009_005EA,B11009_005MA,B11009_006MA,B11009_006EA,B11009_007MA,B11009_007EA,state
0400000US26,3819068,10789,217567,6571,6964,1072,103093,5059,8779,1146,98731,4024,3601501,12229,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,139404,5710,6164,974,64428,4324,6599,1084,62213,3435,1972539,7842,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,52159,3822,1540,549,24278,2906,1948,667,24393,2831,1038362,8461,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,144839,5367,4217,992,67887,3807,6272,866,66463,4051,2214296,12588,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,23218,1964,614,296,11485,1385,758,389,10361,1528,385720,4126,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,42483,2812,946,409,21294,2195,1180,415,19063,2161,691087,5027,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,73589,4778,2815,721,35844,3231,2671,773,32259,2927,933016,8244,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,42750,3099,1010,400,19818,2156,1615,421,20307,1960,476387,5454,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,168908,6994,7396,1314,80664,4512,7489,1157,73359,4741,3029891,10470,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,53085,3467,2050,745,22780,2466,3352,810,24903,2727,711911,6779,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,445394,11513,28348,2839,199112,8278,23253,2342,194681,7164,6793528,16385,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,200271,8056,7385,1189,94095,5292,11006,1630,87785,5471,3531054,16526,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,20073,2446,155,170,10179,1564,425,217,9314,1627,270871,3340,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,275433,7216,9626,1423,121182,5149,10625,1441,134000,5445,4279239,14055,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,76603,4004,2411,444,37692,2610,2790,696,33710,2416,1370064,6766,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,116796,6357,4093,951,50893,4495,6851,1209,54959,3772,1400161,9724,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,297194,7779,10604,1420,137354,5482,13877,1339,135359,5287,4661055,12582,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,28005,2759,1697,634,12215,2011,1980,571,12113,1911,385078,3871,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,87096,4794,2735,609,39260,3417,3681,909,41420,3418,1700244,9822,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,19878,2116,536,389,8937,1417,648,296,9757,1593,303887,3267,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,128975,6038,5583,1115,63572,4441,5552,1103,54268,4288,2351115,12021,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,466368,13096,20001,2238,217791,8300,23119,2010,205457,8362,8504591,21936,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,38572,2982,1966,598,18614,2127,1536,526,16456,2063,857119,6052,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,23344,1823,1119,347,10905,1411,1384,453,9936,1321,235176,2917,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,157649,5522,6979,1041,74368,3738,7421,1025,68881,4136,2881318,14154,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,187244,7385,10001,1521,86456,5032,11340,1546,79447,4404,2449573,12363,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,42992,3299,500,267,18972,2207,2039,644,21481,2511,698552,6599,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,154425,5378,3973,864,73905,3637,5518,1114,71029,3997,2133937,9836,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,14853,1874,98,93,8144,1436,437,207,6174,1235,208660,3485,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,107176,5007,1430,457,49892,3048,2695,807,53159,3694,1156518,9822,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,66421,4514,2321,838,30543,2609,3953,1027,29604,3178,1778748,10928,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,19945,2014,588,293,8976,1262,520,255,9861,1433,231706,3034,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,166514,6507,7154,1118,78129,4631,10015,1541,71216,4264,2225654,12011,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,50356,3868,1859,544,25884,3043,1847,557,20766,2313,1093503,7910,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
