GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001EA,B17010_001MA,B17010_002MA,B17010_002EA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007MA,B17010_007EA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010EA,B17010_010MA,B17010_011MA,B17010_011EA,B17010_012EA,B17010_012MA,B17010_013MA,B17010_013EA,B17010_014EA,B17010_014MA,B17010_015EA,B17010_015MA,B17010_016MA,B17010_016EA,B17010_017MA,B17010_017EA,B17010_018MA,B17010_018EA,B17010_019EA,B17010_019MA,B17010_020EA,B17010_020MA,B17010_021MA,B17010_021EA,B17010_022MA,B17010_022EA,B17010_023MA,B17010_023EA,B17010_024EA,B17010_024MA,B17010_025EA,B17010_025MA,B17010_026EA,B17010_026MA,B17010_027MA,B17010_027EA,B17010_028MA,B17010_028EA,B17010_029EA,B17010_029MA,B17010_030EA,B17010_030MA,B17010_031EA,B17010_031MA,B17010_032MA,B17010_032EA,B17010_033MA,B17010_033EA,B17010_034MA,B17010_034EA,B17010_035EA,B17010_035MA,B17010_036EA,B17010_036MA,B17010_037EA,B17010_037MA,B17010_038MA,B17010_038EA,B17010_039MA,B17010_039EA,B17010_040EA,B17010_040MA,B17010_041EA,B17010_041MA,state
0400000US35,501421,8215,84047,4110,33676,2553,19400,2005,3451,795,6960,1329,8989,1516,14276,1682,50371,3002,8959,1341,6059,1206,594,339,1806,675,3659,938,2900,890,41412,2738,35299,2749,5977,1364,11022,1607,18300,2169,6113,1090,417374,7998,313394,7202,119581,4330,19390,2260,26309,2453,73882,4058,193813,5886,103980,4762,34742,3268,21186,2577,4686,1293,3543,762,12957,1899,13556,1688,69238,3705,40356,3299,6264,1471,5039,1161,29053,2657,28882,2518,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,128142,5603,21307,2079,46014,3491,60821,3757,70138,3915,362468,8865,58483,4716,41431,3803,9271,1853,11270,2033,20890,2433,17052,2092,303985,7566,251598,6269,42184,3140,69950,3588,139464,5013,52387,2978,4027109,19840,2949632,18457,1255693,14209,243178,7598,222975,7141,789540,14392,1693939,12654,1077477,14053,311152,8499,141457,6385,30273,3348,18087,2185,93097,4797,169695,6134,766325,11843,401001,9023,60003,4041,57041,3657,283957,6978,365324,7939,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,72900,4396,12300,1950,24586,2140,36014,3055,39364,3362,219578,7523,37600,3484,29476,3087,6610,1580,7818,1148,15048,2348,8124,1556,181978,6430,156784,6142,35311,3373,40713,2997,80760,4320,25194,2244,2140388,16167,1683668,14332,674452,10462,128846,5718,120493,5224,425113,8091,1009216,10302,456720,11370,133533,5611,69445,4343,15611,2253,9048,1656,44786,3491,64088,4154,323187,9856,187388,8009,28531,3212,24209,3077,134648,6648,135799,5178,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,2012,574,630,415,630,283,752,286,1921,472,8409,1280,1649,552,1296,447,314,224,186,137,796,376,353,242,6760,1188,6100,1154,2331,870,1295,299,2474,688,660,277,163038,3810,135974,3808,51803,2488,12201,1423,10401,1493,29201,1835,84171,2729,27064,2255,10360,1344,6035,1181,2488,979,480,264,3067,591,4325,861,16704,1681,11272,1453,2119,711,1589,617,7564,1210,5432,849,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,63009,3844,11402,1795,20217,2024,31390,2575,39415,2564,246657,8328,39114,3271,29098,3087,7892,1575,5393,1196,15813,2182,10016,1467,207543,7407,182854,6844,39622,3018,48862,3497,94370,4702,24689,2112,2564231,14280,2029001,15464,780058,11134,139173,5918,142886,5390,497999,8639,1248943,12863,535230,12142,163902,6516,90224,4717,18640,2001,10321,1634,61263,3877,73678,3733,371328,9669,204856,7972,27907,2140,28472,3211,148477,6735,166472,5112,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,29301,1861,5025,757,10481,1247,13795,1150,17590,1563,78157,3368,14062,1462,10999,1234,3584,853,2276,611,5139,799,3063,600,64095,2967,55949,2816,14965,1619,13721,1459,27263,2064,8146,1146,832019,7593,655374,6748,264000,4419,52446,2701,52622,2969,158932,3867,391374,5388,176645,4919,59482,3162,33607,2318,6995,932,3884,857,22728,1907,25875,2154,117163,3762,68527,3634,11187,1488,8498,1164,48842,3144,48636,2436,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,45700,3565,27953,2781,3936,919,12176,1790,11841,1982,17747,2101,71502,4831,15062,2112,11384,1816,3362,1000,1893,786,6129,1643,3678,1074,56440,4455,48999,4083,10547,1763,13123,2001,25329,2927,7441,1496,847690,8772,683681,8311,258037,6762,49795,3834,51193,3166,157049,4809,425644,6561,164009,6091,53996,3178,31636,2554,6097,1344,4224,1091,21315,2228,22360,2436,110013,5524,61781,4112,10765,1829,7661,1658,43355,3623,48232,3401,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,51750,2992,9083,1359,16589,1755,26078,2466,42108,2501,210801,6855,36183,2971,29472,2829,7564,1447,5343,1096,16565,2136,6711,1229,174618,5973,150095,5329,30665,2352,42852,2872,76578,3904,24523,2338,2897430,15690,2292307,14371,865656,9164,161316,5892,155210,5228,549130,6826,1426651,10586,605123,10514,178866,6620,86613,3993,18758,2390,9127,1454,58728,3183,92253,4718,426257,8392,225557,6498,36730,2866,27462,2732,161365,5096,200700,5638,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,3510,789,358,217,1153,563,1999,688,3270,977,16930,2057,2215,760,1720,684,72,125,629,460,1019,492,495,312,14715,1926,12794,1883,2581,823,4176,1153,6037,1427,1921,756,233709,5060,173674,5525,67054,3868,13277,1787,11509,1688,42268,3068,106620,3950,60035,3322,16721,2207,8030,1660,2113,932,686,401,5231,1363,8691,1530,43314,2896,23509,2331,3189,933,2943,1053,17377,2279,19805,2063,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,27805,2349,4451,1406,8904,1355,14450,1784,20656,2088,121305,6071,18551,2274,12204,2175,3493,999,2630,1168,6081,1370,6347,1369,102754,5255,88971,4848,18990,2210,24174,2663,45807,3185,13783,1836,1034275,12278,790707,10018,301830,7553,57873,3866,53811,3979,190146,5967,488877,7208,243568,8550,67953,4805,33582,3696,7065,1512,4066,1106,22451,2955,34371,3377,175615,6815,100264,5424,15926,1981,13996,1934,70342,5148,75351,4398,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,2903,697,449,250,1289,570,1165,413,2721,570,12153,1446,2285,663,1618,485,194,108,742,374,682,261,667,486,9868,1333,8941,1314,2708,841,3207,629,3026,703,927,275,188891,3737,153943,3456,58043,2536,11821,1504,13402,1461,32820,2012,95900,2633,34948,2376,11640,1368,6962,1164,1530,514,869,469,4563,895,4678,818,23308,2219,16402,1889,3106,865,2253,722,11043,1438,6906,1125,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,49125,3427,7825,1350,14897,1867,26403,2726,32768,2853,142829,6475,23882,2817,18051,2556,3777,1208,3797,1098,10477,1623,5831,1181,118947,6028,100364,5709,22359,2628,24012,2488,53993,4508,18583,2453,1416943,12805,1118754,12958,437248,9419,83616,4316,82031,4432,271601,7797,681506,8821,298189,8332,86652,5315,45829,3751,11039,1952,5109,1551,29681,2785,40823,3077,211537,6607,116138,4643,17329,2071,14693,1791,84116,3991,95399,4747,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,255289,8803,35040,3420,104814,5704,115435,5319,105093,5110,515003,11767,80065,5303,60452,4824,14815,2355,14801,2651,30836,3124,19613,2173,434938,10679,383934,10168,67081,4524,117956,6443,198897,6468,51004,3546,5363810,23248,4132221,24321,1959749,19077,361751,9244,406427,11023,1191571,16755,2172472,19221,1231589,18760,385816,10867,209045,9332,42875,4484,33839,3678,132331,7384,176771,7626,845773,14800,515464,11256,76747,5239,74629,4672,364088,9337,330309,8388,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,25188,3150,5021,1204,9315,1533,10852,1983,9062,1423,29809,2761,5599,1171,4331,1054,293,220,1299,612,2739,884,1268,503,24210,2359,20709,2282,4580,1134,5939,1206,10190,1550,3501,917,602602,7131,508337,7386,265358,6171,54675,3851,74111,3327,136572,4718,242979,5008,94265,3974,32422,2623,19353,2027,4223,1136,2783,721,12347,1845,13069,1723,61843,3192,38514,2962,5836,1387,5761,1160,26917,2392,23329,1726,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,2170,611,242,185,908,422,1020,337,1390,379,8297,1271,1678,563,1240,488,269,225,58,100,913,385,438,302,6619,1144,6226,1135,1670,561,1771,632,2785,653,393,257,149021,3255,122959,3054,44602,1985,8150,1052,7051,1104,29401,1792,78357,2534,26062,2066,8450,1131,5189,1024,1169,554,624,328,3396,718,3261,648,17612,1731,10634,1473,2318,702,1302,469,7014,1135,6978,1040,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,34768,3224,6814,1275,10168,1381,17786,2335,24182,2152,116080,5140,15879,2024,12044,1899,2736,908,2497,842,6811,1436,3835,804,100201,4530,84257,4222,17575,2109,22444,2574,44238,3309,15944,1763,1869392,14307,1482235,14694,639006,10450,129355,5613,113903,4567,395748,8166,843229,10114,387157,9660,111157,5760,59837,4389,13068,1782,6164,1366,40605,3767,51320,3997,276000,7457,153658,5528,28799,3256,18340,2410,106519,4356,122342,5597,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,39482,2984,6406,1406,14826,1993,18250,1877,22056,2201,94873,5546,16731,2225,13844,2171,3295,963,2850,866,7699,1732,2887,793,78142,5016,67898,4396,17088,2198,18532,2359,32278,2903,10244,1660,1531375,14981,1240285,13764,517257,9217,108649,4938,100223,5101,308385,7287,723028,9555,291090,9214,99200,5207,56281,3947,12147,1814,7606,1407,36528,3186,42919,3351,191890,6701,112107,5706,18550,2392,12316,1889,81241,4346,79783,4564,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,13673,1595,2703,722,4103,1034,6867,1064,11487,1247,35764,2743,6552,1178,4840,1110,1025,404,626,315,3189,984,1712,576,29212,2403,25129,2226,5552,1246,5538,1079,14039,1493,4083,819,410612,7533,333506,6816,114092,4112,20793,2123,19375,2163,73924,3516,219414,4952,77106,4481,25230,2579,12342,1884,2947,942,1315,580,8080,1589,12888,1662,51876,3446,25071,2641,4440,974,2567,832,18064,2307,26805,2283,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,24685,2101,3305,743,10433,1423,10947,1560,16726,1493,89053,4361,16397,2071,13545,1982,3315,849,3125,932,7105,1350,2852,733,72656,4012,64454,3691,13646,1578,16865,1974,33943,2658,8202,1332,1331109,10318,1085463,9540,418080,7018,80544,3501,79547,4101,257989,5270,667383,7415,245646,5758,84055,3833,47142,3199,10127,1607,6378,1352,30637,2069,36913,2325,161591,4763,99326,4174,14225,1610,12667,1770,72434,4240,62265,2908,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,2876,855,638,400,793,372,1445,576,1531,476,8018,1192,855,396,844,396,341,233,270,299,233,208,11,20,7163,1210,6431,1188,1245,475,1869,704,3317,783,732,476,134320,3718,110991,4029,42662,2852,7697,1294,9225,1417,25740,2304,68329,3154,23329,2139,9424,1602,6243,1342,1918,820,714,404,3611,867,3181,892,13905,1448,8472,1170,746,347,1223,522,6503,999,5433,1071,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,63937,3974,10636,1613,11722,1928,41579,3171,84205,4131,215593,6440,43096,2997,27610,2585,7471,1554,4771,1057,15368,1897,15486,1789,172497,5899,121484,4903,19420,2145,25655,2484,76409,4221,51013,3051,531645,9801,365007,7190,134379,4911,22919,2398,17596,2103,93864,4595,230628,5717,166638,5985,38478,2918,14821,1693,2927,892,1623,596,10271,1481,23657,2361,128160,5165,56512,3503,8239,1604,4815,1302,43458,3307,71648,3677,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,33577,3260,5970,1381,11942,1991,15665,1934,24391,2555,122905,4516,14889,1753,10012,1399,3164,858,1441,615,5407,1127,4877,1156,108016,4445,91457,4154,18313,2331,22741,2098,50403,3099,16559,1893,1053064,10642,825323,9958,318836,7851,63433,4253,57872,3895,197531,6001,506487,7588,227741,7162,58189,3717,26768,2455,4922,1187,2565,813,19281,1891,31421,2550,169552,6340,91902,4644,16051,2223,9702,1294,66149,4184,77650,4018,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,2315,557,219,147,1437,430,659,293,1253,485,8974,1354,1945,434,1531,338,287,124,519,268,725,302,414,230,7029,1257,6730,1244,1948,633,1689,523,3093,857,299,163,153858,3775,119680,3717,55074,2882,10681,1397,11889,1524,32504,2249,64606,3145,34178,2483,11586,1336,7106,1151,1566,471,723,326,4817,1004,4480,884,22592,2135,16212,2126,2676,995,2955,1053,10581,1566,6380,967,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,58344,4354,7703,1289,23676,2515,26965,3139,26693,2168,127597,5304,27388,2512,20995,2307,4733,1119,5067,1314,11195,1635,6393,1387,100209,4494,83620,4126,14685,1760,25671,2858,43264,3451,16589,2123,1348053,14877,1037847,12648,403786,8838,71888,4069,85020,4564,246878,7539,634061,9698,310206,8690,101870,5528,59700,4645,12553,2030,8504,2005,38643,3210,42170,3074,208336,7617,123433,6584,20237,2539,16200,1948,86996,5167,84903,4035,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,40423,3110,26522,2448,4937,1198,7980,1378,13605,1757,13901,1868,70515,3985,11251,1622,7941,1435,1974,761,1823,586,4144,967,3310,899,59264,3640,49907,3312,11091,1575,12483,1761,26333,2638,9357,1482,647663,8295,517559,7701,198555,5307,39700,3022,38899,3250,119956,4661,319004,5932,130104,4914,39102,3099,21322,2073,3515,977,2502,992,15305,1769,17780,1941,91002,4091,49833,3060,8320,1412,6039,1158,35474,2920,41169,2672,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
