GEO_ID,B27021_001E,B27021_001M,B27021_002E,B27021_002M,B27021_003E,B27021_003M,B27021_004E,B27021_004M,B27021_005E,B27021_005M,B27021_006E,B27021_006M,B27021_007E,B27021_007M,B27021_008E,B27021_008M,B27021_009E,B27021_009M,B27021_010E,B27021_010M,B27021_011E,B27021_011M,B27021_012E,B27021_012M,B27021_013E,B27021_013M,B27021_014E,B27021_014M,B27021_015E,B27021_015M,B27021_016E,B27021_016M,B27021_017E,B27021_017M,B27021_018E,B27021_018M,B27021_019E,B27021_019M,B27021_020E,B27021_020M,B27021_021E,B27021_021M,B27021_022E,B27021_022M,B27021_023E,B27021_023M,B27021_024E,B27021_024M,B27021_025E,B27021_025M,B27021_026E,B27021_026M,B27021_027E,B27021_027M,B27021_028E,B27021_028M,B27021_029E,B27021_029M,B27021_030E,B27021_030M,B27021_031E,B27021_031M,B27021_032E,B27021_032M,B27021_033E,B27021_033M,B27021_034E,B27021_034M,B27021_035E,B27021_035M,B27021_036E,B27021_036M,B27021_037E,B27021_037M,B27021_038E,B27021_038M,B27021_039E,B27021_039M,B27021_040E,B27021_040M,B27021_041E,B27021_041M,B27021_042E,B27021_042M,B27021_043E,B27021_043M,B27021_044E,B27021_044M,B27021_045E,B27021_045M,B27021_046E,B27021_046M,B27021_047E,B27021_047M,B27021_048E,B27021_048M,B27021_049E,B27021_049M,B27021_050E,B27021_050M,B27021_051E,B27021_051M,B27021_052E,B27021_052M,B27021_053E,B27021_053M,NAME,B27021_001EA,B27021_001MA,B27021_002EA,B27021_002MA,B27021_003EA,B27021_003MA,B27021_004MA,B27021_004EA,B27021_005EA,B27021_005MA,B27021_006EA,B27021_006MA,B27021_007EA,B27021_007MA,B27021_008MA,B27021_008EA,B27021_009EA,B27021_009MA,B27021_010MA,B27021_010EA,B27021_011EA,B27021_011MA,B27021_012EA,B27021_012MA,B27021_013MA,B27021_013EA,B27021_014EA,B27021_014MA,B27021_015MA,B27021_015EA,B27021_016MA,B27021_016EA,B27021_017EA,B27021_017MA,B27021_018EA,B27021_018MA,B27021_019MA,B27021_019EA,B27021_020EA,B27021_020MA,B27021_021MA,B27021_021EA,B27021_022EA,B27021_022MA,B27021_023EA,B27021_023MA,B27021_024MA,B27021_024EA,B27021_025EA,B27021_025MA,B27021_026MA,B27021_026EA,B27021_027MA,B27021_027EA,B27021_028EA,B27021_028MA,B27021_029EA,B27021_029MA,B27021_030EA,B27021_030MA,B27021_031MA,B27021_031EA,B27021_032MA,B27021_032EA,B27021_033EA,B27021_033MA,B27021_034EA,B27021_034MA,B27021_035EA,B27021_035MA,B27021_036EA,B27021_036MA,B27021_037MA,B27021_037EA,B27021_038MA,B27021_038EA,B27021_039EA,B27021_039MA,B27021_040EA,B27021_040MA,B27021_041EA,B27021_041MA,B27021_042MA,B27021_042EA,B27021_043MA,B27021_043EA,B27021_044EA,B27021_044MA,B27021_045EA,B27021_045MA,B27021_046EA,B27021_046MA,B27021_047EA,B27021_047MA,B27021_048MA,B27021_048EA,B27021_049MA,B27021_049EA,B27021_050EA,B27021_050MA,B27021_051EA,B27021_051MA,B27021_052EA,B27021_052MA,B27021_053MA,B27021_053EA,state
0400000US40,3733058,1692,3078269,11914,2216201,20656,2202154,20604,1891200,18564,1546201,15790,622055,12287,310954,9706,14047,2038,9484,1671,4514,1225,5540,1174,4563,893,862068,18370,252105,11194,223691,10107,158009,7742,102394,6538,68990,4369,65682,5001,28414,2530,16131,1983,10379,1597,6096,1103,12283,1552,609963,16792,571357,15806,434024,13521,217308,9032,257590,10262,137333,6691,38606,3048,20063,2031,12637,1643,8123,1400,18543,1996,654789,12004,486769,7441,406339,7050,343568,6365,249842,5912,193818,4374,62771,2684,80430,3708,56281,3578,47138,3354,14771,1579,24149,2235,168020,6582,119222,5266,92802,4949,31745,2383,48798,4071,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,3062088,13658,2268428,27930,2241342,27371,1996780,26664,1662154,24875,636595,15359,244562,12322,27086,3867,17917,2986,11247,2436,8157,1939,9169,2626,793660,24097,236790,13059,201958,10727,151247,8620,98172,7462,67631,5965,50711,5991,34832,3980,21511,2898,13358,2320,8686,2074,13321,2353,556870,23121,503006,21318,419682,18449,224947,12538,234503,12875,83324,6600,53864,4448,30237,2846,21784,2630,10164,2023,23627,3168,798364,13727,551376,8620,419655,9189,365561,8395,274077,8133,207942,6054,54094,4184,131721,5462,103328,4544,88980,4095,25222,2212,28393,2678,246988,8613,178180,7203,141598,6998,49860,3216,68808,5590,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,10145408,21070,7437367,39548,7401163,40419,6873118,36539,6052584,37413,1853576,22928,528045,15911,36204,3774,26815,3372,14196,2448,14621,2341,9389,1615,2708041,34256,702518,23658,622628,20637,519376,17374,345888,13378,231979,10312,103252,7160,79890,5224,59064,4144,33842,2978,28315,2912,20826,2705,2005523,34611,1885461,32732,1636937,29628,863636,20003,942609,21666,248524,10674,120062,5810,78339,5017,50624,3681,30763,3282,41723,3275,2413907,20997,1755169,14051,1466518,14799,1329233,13680,1015775,14326,748164,9671,137285,5950,288651,7398,244697,6688,210934,6498,57803,3266,43954,3833,658738,12874,567087,11626,468717,10530,130394,6297,91651,5359,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,806548,7684,560610,15343,557040,15249,518863,15207,452744,14756,138808,7155,38177,4198,3570,1064,2322,781,1660,681,706,366,1248,789,245938,13020,61846,8158,55749,7444,43759,6343,29263,4361,19295,4457,11990,3011,6097,1413,4538,1225,3535,1023,1067,628,1559,726,184092,11396,174346,10810,149640,9592,83720,8284,79732,6455,24706,3477,9746,1728,6127,1427,3996,1094,2280,794,3619,1158,228347,7757,155361,4969,123721,4885,112137,4737,80616,3573,63475,3694,11584,1635,31640,3044,25728,2494,21635,2361,5913,1230,5912,1393,72986,4263,56916,3722,49306,3516,10421,1584,16070,2443,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,3843629,16189,2595829,28507,2582299,27929,2268604,27924,1891609,26228,742059,16251,313695,14298,13530,2784,7691,1498,3789,1037,4633,1177,5839,2310,1247800,27554,283737,18403,256574,16300,189941,12589,123807,10155,85599,7066,66633,7065,27163,3628,16286,2598,8946,2115,8086,1580,10877,2284,964063,24301,914459,23251,717476,19424,342821,13684,429899,16504,196983,9014,49604,4792,25376,3176,17855,2585,9314,2044,24228,3105,779542,15824,580686,11225,490503,10562,410884,9673,299050,8739,229817,6735,79619,4955,90183,4841,65546,4347,56285,4129,15208,1675,24637,2475,198856,8285,143186,7033,122115,5992,28749,3532,55670,4387,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,654256,5781,491434,10030,487886,9981,452297,10096,402341,9540,114663,5098,35589,3847,3548,1037,2322,828,836,474,1667,671,1226,611,162822,8764,50126,5342,43822,4383,36404,4092,25446,3443,14658,2711,7418,1281,6304,1619,4859,1519,3871,1368,1130,564,1445,458,112696,8176,103451,7492,84000,6404,41857,4627,48672,4557,19451,2563,9245,1422,5865,1158,4385,1022,1850,624,3380,882,162169,5805,116968,3743,97857,3649,85767,3800,67850,3322,43323,2629,12090,1617,19111,2107,15510,2037,13570,1852,3589,749,3601,884,45201,3235,35268,2887,28315,2778,8214,1400,9933,1807,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,5252265,17536,3759923,40261,3737874,40561,3350911,39213,2787763,40800,1034426,19704,386963,14680,22049,3172,15435,2492,7506,1736,8758,2076,6614,1510,1492342,37609,366097,19631,323097,17747,255871,15749,165295,14180,113066,7633,67226,6018,43000,4470,27354,3406,14107,2288,14554,2355,15646,2997,1126245,32355,1068745,30100,887783,28217,424363,16737,540514,22012,180962,9648,57500,5033,32368,3599,20373,2485,13328,2383,25132,2969,1102364,17754,836087,12413,705689,12520,605672,10627,441618,8375,327958,7754,100017,5724,130398,5919,100909,5136,84165,4475,26790,2592,29489,3184,266277,10081,196206,8093,156568,7441,49539,4413,70071,5390,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,21938280,31205,15551245,92004,15457512,91823,12447981,81646,9996242,70937,3745053,36328,3009531,51292,93733,7776,54533,5407,27231,3746,30261,4221,39200,4770,6387035,89510,1706109,49125,1534302,44411,1039684,34299,648166,23689,462987,22347,494618,20184,171807,9428,82856,6682,58198,5054,27611,3429,88951,5548,4680926,78684,4442193,75546,3242376,61396,1623900,38059,1845718,43837,1199817,25598,238733,9643,115877,6687,82541,5528,38473,3719,122856,7853,3646219,30585,2721012,20166,2248110,21313,1856667,21081,1402382,20364,877918,10862,391443,11197,472902,12452,346499,10053,300418,9261,71076,4295,126403,6485,925207,21802,635668,15475,518824,13193,149733,7174,289539,12941,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,2481572,10268,2032363,20712,2016142,20748,1787416,20755,1598104,24160,360142,10594,228726,12295,16221,3063,10622,2265,8646,2128,2236,818,5599,1923,449209,18787,138324,11183,118850,9595,87568,7882,70435,6405,24239,3398,31282,4760,19474,3084,10657,2052,8443,1945,2574,950,8817,1932,310885,15301,290139,14282,227602,12402,148260,9573,98742,7164,62537,5641,20746,2947,11940,2502,8484,1647,3777,1922,8806,1654,347429,10269,228260,5429,177116,5275,151987,4729,116161,4066,76836,3304,25129,2612,51144,3402,38620,2773,35388,2548,5520,1082,12524,1891,119169,7115,93418,6454,82410,5708,14931,2992,25751,3112,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,469281,4829,367503,7255,365146,7255,349251,7592,283211,7369,118479,5521,15895,2010,2357,698,1809,545,1008,445,856,295,548,404,101778,6605,29046,3636,24766,3067,21615,2985,11304,1828,12417,2357,3151,905,4280,928,3568,861,1696,537,2081,676,712,389,72732,6226,65909,5683,61044,5418,26326,2942,40820,4640,4865,1394,6823,1217,5516,1006,2193,609,3399,882,1307,605,150647,4868,97464,3391,72083,3183,67729,3004,43319,2509,43691,2204,4354,874,25381,2127,21523,1955,17264,1803,6231,943,3858,996,53183,2800,47820,2613,39340,2233,10398,1528,5363,952,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,6591363,19275,4919099,38059,4876584,37293,4434488,37446,3996407,38459,995501,18874,442096,15084,42515,5148,27081,3167,19763,2709,9758,1987,15434,4134,1672264,35126,429102,21536,378491,18766,293257,14424,220857,12581,98574,6902,85234,7562,50611,4917,30250,3215,23182,2806,8080,1574,20361,3389,1243162,31884,1172561,30175,954417,26729,601882,22142,433153,14034,218144,10497,70601,4829,41183,4000,32107,3929,11029,1954,29418,3636,1382103,18603,981872,12496,797966,11550,720589,11479,591165,11906,333847,6547,77377,4532,183906,6278,151041,5522,139233,4974,25092,2241,32865,3440,400231,11979,321425,9785,287611,9542,49701,3791,78806,6065,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,5474127,20949,4153988,37193,4117792,37287,3692927,37391,3165033,37057,1029118,17307,424865,15265,36196,4338,23783,3158,15040,2347,10202,1990,12413,2133,1320139,34741,404415,20120,348088,17556,269781,14828,181775,10603,110684,8962,78307,6095,56327,5587,38703,4451,24319,3444,16983,2886,17624,2475,915724,30348,838308,28173,675639,24907,394082,17815,344152,15293,162669,10475,77416,5685,45097,4652,32414,3338,15068,2724,32319,3631,1318951,20755,943749,12330,738639,12111,647817,11275,502380,9367,319008,8409,90822,4410,205110,8150,164462,6624,143217,5983,36264,3274,40648,4033,375202,12610,290098,10578,230139,9143,79701,5146,85104,5740,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,1473789,10093,1091414,21748,1085073,21755,969525,19631,790310,17858,339761,11757,115548,7249,6341,1338,4018,1123,1042,496,3356,1020,2323,772,382375,17624,106492,9376,94660,8217,76447,7077,46127,5840,37547,4150,18213,2861,11832,2149,8092,1909,4768,1481,3324,965,3740,992,275883,14741,255806,13073,206146,11145,101340,7798,129442,7809,49660,4248,20077,2908,9994,2032,6457,1758,4018,1024,10083,1890,352723,10117,269976,6900,230791,6745,198103,6254,132958,4718,127672,5270,32688,2585,39185,2912,28890,2704,22132,2384,10127,1360,10295,1384,82747,5749,61488,4989,47424,4132,17896,2370,21259,2356,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,4526927,14346,3440581,22621,3424055,22732,3229158,21655,2804833,22246,855802,13702,194897,9655,16526,2048,12917,1681,5935,928,8431,1575,3609,874,1086346,21139,322403,14574,282919,13223,235676,11207,159466,9109,98447,6504,47243,4772,39484,3540,31175,3309,17632,2251,15169,2324,8309,1361,763943,19542,706527,17775,622268,17052,308455,12370,367865,12745,84259,5362,57416,4823,39300,4191,22802,2558,18170,3074,18116,2234,1125158,14348,826499,9720,668442,9291,596717,8511,457087,8432,311621,5771,71725,3762,158057,5808,130702,5481,113506,4793,28090,2582,27355,2384,298659,8464,248174,7835,202698,6793,57543,3841,50485,3708,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,459788,4911,347820,9946,345185,9765,305672,9944,268717,10371,80710,4540,39513,4091,2635,1215,1839,1138,551,371,1288,1057,796,497,111968,9053,36256,6123,30585,4927,24506,4149,19236,3951,6509,1669,6079,2001,5671,1944,3401,1232,1907,919,1513,879,2270,1120,75712,7238,69116,6520,54477,5978,29269,4562,29486,4210,14639,2468,6596,1485,3172,944,2558,900,831,468,3424,1159,107294,4956,76281,3612,62416,3742,53522,3324,40725,2943,28345,2305,8894,1700,13865,1733,10573,1436,9534,1435,2027,670,3292,907,31013,3042,22836,2436,18882,2289,5002,1214,8177,1794,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,3196851,11048,1786661,26607,1778689,27053,1673266,27307,905844,23856,891169,22293,105423,8262,7972,2081,6834,2044,3199,1252,4432,1474,1138,546,1410190,25106,308384,14718,270912,13413,242562,12754,79083,6705,174590,10138,28350,2869,37472,3237,34070,2962,8839,1324,25785,2851,3402,941,1101806,23784,1054953,22913,981728,22296,303001,12446,716979,21961,73225,6357,46853,3654,38194,3189,14956,2389,23991,2524,8659,1729,444911,11032,368286,7836,317897,7118,292703,7263,114931,5022,214901,6628,25194,2217,50389,3436,43983,3406,20763,2045,25691,2655,6406,1298,76625,4880,65311,4393,27955,3082,41586,3354,11314,1945,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,3968798,12751,2763374,25755,2749772,25973,2487072,26391,2100918,27160,766620,15947,262700,12169,13602,2355,8500,1941,3635,1171,5332,1715,5102,1213,1205424,23806,244724,14063,223778,12498,174891,10705,107852,8110,85329,6794,48887,5439,20946,2863,13218,2336,8132,1631,5614,1629,7728,1562,960700,21707,925803,20949,753791,19856,365583,15964,457074,13508,172012,8971,34897,3912,18516,2470,11721,1960,7843,1468,16381,2661,772900,12785,608324,10018,531384,9774,471836,9171,341818,8678,268957,6149,59548,4250,76940,4273,58054,3593,48281,3196,15215,1706,18886,2703,164576,6410,123321,6055,100164,5334,29726,2593,41255,4295,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,587138,5250,422076,10292,415697,10243,354651,10140,303197,10385,93454,4879,61046,5528,6379,1629,3839,1322,2641,1233,1374,566,2540,924,165062,9731,55855,6370,48143,5470,32916,4244,21254,2946,14110,2481,15227,2752,7712,2030,5394,1915,3488,1658,2029,910,2318,616,109207,9350,100719,8748,74218,6727,42767,5317,37531,4405,26501,4541,8488,1556,4996,1159,2842,957,2590,796,3492,795,121808,4827,83353,3412,65624,3145,50466,2833,38090,2595,22275,1840,15158,1719,17729,2006,12573,1630,11105,1638,2203,606,5156,1207,38455,2580,24605,2059,20199,1986,6129,1010,13850,1807,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,5301905,21768,3688663,38883,3658055,38820,3122404,35662,2462172,28943,1110412,22262,535651,22189,30608,4016,20176,3399,8817,2394,12475,2202,10432,1887,1613242,35371,469593,22094,411515,19365,302935,16227,183596,12322,138250,11609,108580,9997,58078,4784,38758,4076,19542,2874,20645,3212,19320,2511,1143649,34062,1062906,31505,852278,27912,424106,21404,483822,19745,210628,11883,80743,5633,51169,4480,28767,3280,24613,3293,29574,3221,1141749,21698,829365,13185,655380,10532,558100,9389,410204,9035,293555,7721,97280,5341,173985,7174,134706,5813,111229,5540,38791,2843,39279,4011,312384,11223,232169,9978,173099,8234,76778,5451,80215,6752,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,2399487,10811,1727147,21915,1715369,21908,1489119,18358,1167790,18488,536716,11861,226250,9365,11778,2629,6743,1993,4272,1553,3239,1179,5035,1192,672340,19072,169987,13209,153331,11806,116860,9868,67231,7472,58603,5717,36471,4478,16656,2472,8418,1723,5543,1354,3258,1086,8238,1798,502353,15369,479313,14914,380884,13244,163641,9352,242721,10506,98429,6485,23040,2846,10401,1801,7098,1498,3753,1011,12639,1908,496810,10771,384343,7291,331005,6927,284722,5841,189849,4914,170553,5059,46283,3384,53338,4036,38835,3114,31518,2734,10671,1550,14503,2086,112467,6492,84005,5041,62419,3760,25583,3000,28462,3100,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
