GEO_ID,B27009_001E,B27009_001M,B27009_002E,B27009_002M,B27009_003E,B27009_003M,B27009_004E,B27009_004M,B27009_005E,B27009_005M,B27009_006E,B27009_006M,B27009_007E,B27009_007M,B27009_008E,B27009_008M,B27009_009E,B27009_009M,B27009_010E,B27009_010M,B27009_011E,B27009_011M,B27009_012E,B27009_012M,B27009_013E,B27009_013M,B27009_014E,B27009_014M,B27009_015E,B27009_015M,B27009_016E,B27009_016M,B27009_017E,B27009_017M,B27009_018E,B27009_018M,B27009_019E,B27009_019M,B27009_020E,B27009_020M,B27009_021E,B27009_021M,B27009_022E,B27009_022M,B27009_023E,B27009_023M,B27009_024E,B27009_024M,B27009_025E,B27009_025M,B27009_026E,B27009_026M,B27009_027E,B27009_027M,B27009_028E,B27009_028M,B27009_029E,B27009_029M,B27009_030E,B27009_030M,B27009_031E,B27009_031M,B27009_032E,B27009_032M,B27009_033E,B27009_033M,B27009_034E,B27009_034M,B27009_035E,B27009_035M,B27009_036E,B27009_036M,B27009_037E,B27009_037M,B27009_038E,B27009_038M,B27009_039E,B27009_039M,B27009_040E,B27009_040M,B27009_041E,B27009_041M,B27009_042E,B27009_042M,B27009_043E,B27009_043M,B27009_044E,B27009_044M,B27009_045E,B27009_045M,B27009_046E,B27009_046M,B27009_047E,B27009_047M,B27009_048E,B27009_048M,B27009_049E,B27009_049M,B27009_050E,B27009_050M,B27009_051E,B27009_051M,B27009_052E,B27009_052M,B27009_053E,B27009_053M,B27009_054E,B27009_054M,B27009_055E,B27009_055M,B27009_056E,B27009_056M,B27009_057E,B27009_057M,NAME,B27009_001MA,B27009_001EA,B27009_002MA,B27009_002EA,B27009_003EA,B27009_003MA,B27009_004EA,B27009_004MA,B27009_005EA,B27009_005MA,B27009_006MA,B27009_006EA,B27009_007MA,B27009_007EA,B27009_008EA,B27009_008MA,B27009_009EA,B27009_009MA,B27009_010EA,B27009_010MA,B27009_011EA,B27009_011MA,B27009_012MA,B27009_012EA,B27009_013MA,B27009_013EA,B27009_014EA,B27009_014MA,B27009_015EA,B27009_015MA,B27009_016EA,B27009_016MA,B27009_017MA,B27009_017EA,B27009_018MA,B27009_018EA,B27009_019EA,B27009_019MA,B27009_020EA,B27009_020MA,B27009_021EA,B27009_021MA,B27009_022EA,B27009_022MA,B27009_023MA,B27009_023EA,B27009_024MA,B27009_024EA,B27009_025EA,B27009_025MA,B27009_026EA,B27009_026MA,B27009_027EA,B27009_027MA,B27009_028MA,B27009_028EA,B27009_029MA,B27009_029EA,B27009_030EA,B27009_030MA,B27009_031EA,B27009_031MA,B27009_032EA,B27009_032MA,B27009_033EA,B27009_033MA,B27009_034MA,B27009_034EA,B27009_035MA,B27009_035EA,B27009_036EA,B27009_036MA,B27009_037EA,B27009_037MA,B27009_038EA,B27009_038MA,B27009_039MA,B27009_039EA,B27009_040MA,B27009_040EA,B27009_041MA,B27009_041EA,B27009_042EA,B27009_042MA,B27009_043EA,B27009_043MA,B27009_044EA,B27009_044MA,B27009_045MA,B27009_045EA,B27009_046MA,B27009_046EA,B27009_047EA,B27009_047MA,B27009_048EA,B27009_048MA,B27009_049EA,B27009_049MA,B27009_050MA,B27009_050EA,B27009_051MA,B27009_051EA,B27009_052EA,B27009_052MA,B27009_053EA,B27009_053MA,B27009_054EA,B27009_054MA,B27009_055EA,B27009_055MA,B27009_056MA,B27009_056EA,B27009_057MA,B27009_057EA,state
0400000US39,11371766,1352,5533995,5334,432579,4765,398,354,432181,4699,925915,6087,801,441,925114,6137,548552,3142,1959,639,546593,3210,686937,3140,12700,1680,674237,3393,691162,3105,12438,1600,678724,3615,806512,3139,24183,2120,782329,3982,730966,1908,56853,3240,674113,3521,425284,2041,62301,2615,362983,3775,286088,1876,62166,3017,223922,3314,5837771,5222,412814,5362,346,278,412468,5283,885392,5882,923,455,884469,5818,548156,2896,896,410,547260,2937,714327,3186,2172,694,712155,3232,716132,2464,3233,874,712899,2850,846813,2536,4049,1014,842764,2741,786926,1801,5127,1119,781799,2051,489146,2052,3133,672,486013,2077,438065,2885,6581,908,431484,2944,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,161307,2511,203,168,161104,2502,317303,3082,743,395,316560,3086,189608,2256,1304,662,188304,2366,246213,2735,5353,991,240860,2743,225535,1887,7412,1079,218123,1971,241669,1996,9763,1026,231906,2387,218851,1419,23205,1704,195646,2266,140182,1138,28454,1755,111728,2158,88725,1255,22662,1587,66063,1913,1903665,3529,155258,2853,268,231,154990,2839,300749,2941,944,693,299805,3032,187212,1899,1122,752,186090,1995,249825,2060,1112,456,248713,2040,229150,2051,1562,537,227588,2149,256717,1740,2448,719,254269,1719,236464,1273,4121,789,232343,1469,159896,1270,2120,454,157776,1339,128394,1408,2997,570,125397,1440,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,144718,3432,583,847,144135,3364,298956,3003,456,360,298500,2978,182395,2783,1196,636,181199,2821,261931,2471,6550,1215,255381,2756,251313,2405,5192,1263,246121,2480,252154,2064,10723,1667,241431,2611,254914,1355,23506,2144,231408,2660,156021,1184,29263,2512,126758,2576,101206,1219,26498,2192,74708,2345,1956844,3619,136672,2790,111,143,136561,2800,279500,3190,370,222,279130,3175,179228,2129,328,283,178900,2192,261165,2559,1334,580,259831,2696,248409,2303,1388,493,247021,2443,264925,1991,2036,626,262889,2048,271728,1552,3909,1008,267819,1913,171172,1242,2754,708,168418,1501,144045,1331,3889,1023,140156,1630,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,442869,4563,606,548,442263,4633,952922,5007,734,516,952188,5068,625481,2859,2247,631,623234,2968,760280,2986,12557,1808,747723,3727,745227,3117,10331,1053,734896,3352,905422,3173,18459,1759,886963,3657,821501,2124,45099,2414,776402,2667,485309,1641,63204,3155,422105,2946,358018,1905,79779,2900,278239,3151,6462286,4014,424277,4285,160,168,424117,4279,910921,4195,349,297,910572,4279,625831,2733,993,437,624838,2861,776077,3408,2764,853,773313,3466,780770,2895,2576,860,778194,2967,950448,2540,4678,1014,945770,2738,876875,2169,5266,974,871609,2506,563099,1822,5446,943,557653,2078,553988,2803,5898,1006,548090,3004,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,34230,1445,0,200,34230,1445,76397,1611,0,200,76397,1611,58811,931,105,131,58706,933,61881,1144,836,478,61045,1162,62199,1054,898,437,61301,1150,75275,703,1607,582,73668,913,64896,687,3016,842,61880,1142,37501,441,5411,1063,32090,1058,26919,556,6335,987,20584,1130,536786,1493,32931,1444,0,200,32931,1444,73117,1315,84,136,73033,1326,60523,917,129,148,60394,922,64633,711,19,35,64614,709,65927,843,149,153,65778,847,81306,804,390,295,80916,927,71249,654,173,155,71076,661,43441,455,244,176,43197,501,43659,747,289,192,43370,753,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,184266,4628,707,476,183559,4672,365636,3822,1152,741,364484,3874,231302,3344,1118,520,230184,3450,269921,4384,5403,1148,264518,4551,282670,3135,8657,1721,274013,3171,304820,2502,12706,1362,292114,2735,282481,1631,29803,2581,252678,2962,191521,1633,33290,2642,158231,3039,104577,1451,27264,2172,77313,2333,2405977,4849,170200,3287,389,311,169811,3274,357920,2780,1008,907,356912,2907,234314,2945,456,308,233858,2993,303475,3263,1583,720,301892,3375,302649,2867,1979,695,300670,2910,334184,2074,2941,925,331243,2337,322717,1272,4757,1279,317960,1922,221863,1605,2362,610,219501,1742,158655,1612,2602,688,156053,1754,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,36331,1346,0,147,36331,1346,67166,1406,20,34,67146,1401,41817,1470,174,210,41643,1488,55095,1266,1199,496,53896,1394,46959,856,1595,591,45364,886,54561,832,3569,820,50992,1116,53662,770,5592,856,48070,1133,29913,437,7575,1001,22338,1015,22043,560,8269,792,13774,916,408878,1895,34946,1368,190,267,34756,1306,64590,1627,116,151,64474,1653,40480,1461,0,147,40480,1461,52672,1247,393,310,52279,1335,45383,972,589,345,44794,1073,55281,641,747,496,54534,729,53154,567,875,391,52279,617,31119,318,525,269,30594,350,31253,625,849,340,30404,670,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,248038,3954,414,380,247624,3975,512276,4013,237,255,512039,4031,304058,2911,2680,942,301378,2945,394896,3782,7561,1452,387335,4278,407170,3290,7457,1200,399713,3356,429601,2995,17329,2166,412272,3521,385398,1898,31117,2171,354281,2798,249779,1589,34487,2137,215292,2627,141838,1264,29228,1835,112610,2158,3281575,4661,238941,4084,244,207,238697,4122,490994,4047,981,605,490013,4001,309934,3397,1302,808,308632,3485,422520,3438,1082,450,421438,3464,425110,2900,2126,619,422984,2912,462022,1979,2948,764,459074,2058,430300,1922,4040,884,426260,2286,281909,1770,3027,669,278882,1842,219845,1926,3432,690,216413,1988,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,1193342,8905,1093,696,1192249,8846,2366924,9986,2389,825,2364535,10144,1313578,6159,5805,1362,1307773,6265,1791109,7403,35749,3192,1755360,7971,1700258,5625,42797,3814,1657461,6372,1656108,5479,52138,3456,1603970,6678,1330158,3189,97992,4913,1232166,5185,762433,2893,121096,4100,641337,5049,459549,3564,98840,4132,360709,5088,13011040,9203,1140914,7997,1459,845,1139455,7976,2270698,8567,2056,825,2268642,8552,1287858,5573,3636,1026,1284222,5476,1834320,5186,10409,1941,1823911,5532,1773270,5265,8437,1859,1764833,5428,1730138,4311,10923,1470,1719215,4486,1441677,2909,16994,2125,1424683,3433,864390,3641,11936,1263,852454,3752,667775,3469,11769,1616,656006,3700,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,160554,2326,0,181,160554,2326,292609,2730,82,124,292527,2723,161010,1568,491,314,160519,1602,220485,2111,3196,1005,217289,2236,178929,1811,2849,934,176080,2078,151617,1644,4017,946,147600,1563,127027,792,7441,1030,119586,1198,73142,754,9281,1286,63861,1304,50060,671,12121,1098,37939,1312,1413568,2385,151657,2366,0,181,151657,2366,279192,2545,39,64,279153,2549,161821,1603,141,146,161680,1620,218219,1675,426,309,217793,1697,173642,1236,466,360,173176,1277,152955,1385,457,223,152498,1420,131363,938,811,353,130552,1023,80260,779,1073,476,79187,916,64459,847,953,402,63506,961,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,20310,1260,0,143,20310,1260,43802,1084,0,143,43802,1084,34296,701,186,158,34110,708,34537,611,501,276,34036,679,35919,593,502,223,35417,659,47227,621,1396,465,45831,775,46555,600,2635,568,43920,827,27055,400,3488,643,23567,772,16469,399,3442,603,13027,702,313758,993,18000,739,12,20,17988,741,41451,778,0,143,41451,778,32702,561,38,68,32664,582,35085,650,171,206,34914,713,36889,472,162,121,36727,489,50001,669,250,194,49751,692,47864,511,301,212,47563,555,28472,329,426,216,28046,419,23294,406,389,231,22905,526,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,311345,4629,589,371,310756,4666,631749,5190,1552,628,630197,5292,383410,4157,2095,598,381315,4171,522725,5103,9004,1471,513721,5285,508659,4696,11257,1626,497402,5101,563981,3547,20816,1994,543165,4133,473785,2449,33622,2436,440163,3577,284939,2002,34722,2519,250217,2975,166915,1964,29277,1767,137638,2376,4125958,7170,300510,4956,1294,678,299216,5015,608241,5170,1533,568,606708,5110,391795,3428,1643,645,390152,3380,556833,4497,3295,853,553538,4522,553965,4136,4179,1003,549786,4282,608597,3574,6683,1178,601914,3838,521711,2153,6304,1102,515407,2418,326865,2239,4069,797,322796,2361,257441,2501,3909,870,253532,2552,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,272610,4048,70,94,272540,4043,540006,3773,313,228,539693,3779,326147,2862,1547,572,324600,2941,468213,3197,10217,1515,457996,3618,449385,2961,11969,1896,437416,3598,475663,2560,16953,2178,458710,3429,427048,1711,32554,2176,394494,2704,249386,1365,33496,2607,215890,2946,153215,1261,28036,1801,125179,1939,3431405,3078,254619,3632,244,287,254375,3636,516360,3692,363,308,515997,3640,317022,3135,422,335,316600,3264,472253,2583,2022,727,470231,2682,448238,2621,2955,883,445283,2799,483074,2235,3930,958,479144,2553,454612,1420,4839,1087,449773,1843,270297,1490,3091,691,267206,1581,214930,1504,3168,789,211762,1621,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,64880,2077,0,182,64880,2077,129456,2275,290,503,129166,2140,86894,1737,262,251,86632,1706,104575,1590,2585,734,101990,1763,111512,1574,3283,1008,108229,1686,127652,1328,5601,1270,122051,1483,132724,1137,17571,1867,115153,2104,84299,625,16718,1562,67581,1673,51262,965,14029,1285,37233,1365,933258,3383,62758,2327,245,337,62513,2279,125886,2305,0,182,125886,2305,85802,1586,246,209,85556,1603,106920,1323,496,360,106424,1347,114316,1238,481,318,113835,1257,132556,1583,1034,434,131522,1670,138022,995,2637,596,135385,1109,90113,624,1844,596,88269,801,76885,981,1266,457,75619,1064,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,217351,3580,269,245,217082,3616,456686,3917,699,353,455987,3875,274797,2282,1637,676,273160,2455,359511,2854,7588,1142,351923,3091,344352,2783,6300,981,338052,2688,418951,2357,10730,1339,408221,2699,368634,1340,24772,1686,343862,2276,206749,931,31635,1760,175114,1934,145766,1148,32087,1915,113679,2140,2859288,3667,209949,3208,606,476,209343,3170,431290,3092,464,375,430826,3070,273225,2142,782,504,272443,2194,359188,2345,1210,516,357978,2427,344823,2431,2129,704,342694,2490,425039,1844,2586,713,422453,1827,373868,1326,2808,589,371060,1488,227773,1167,2079,574,225694,1213,214133,1551,3257,681,210876,1738,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,23198,1329,0,185,23198,1329,46747,1789,0,185,46747,1789,29299,1272,189,190,29110,1266,40700,1435,1290,505,39410,1370,34522,943,1254,564,33268,1070,38159,788,1607,565,36552,929,39124,642,4250,885,34874,1094,21292,585,4909,963,16383,935,13110,686,4276,645,8834,966,280931,2040,22722,1423,63,119,22659,1448,43465,1626,36,67,43429,1634,27754,1178,68,83,27686,1164,37305,1119,61,83,37244,1129,33129,952,423,395,32706,1031,38693,890,507,281,38186,903,39343,863,573,338,38770,870,21961,723,270,256,21691,724,16559,673,219,217,16340,673,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,131008,3012,0,214,131008,3012,305901,3283,223,278,305678,3259,192485,1826,100,162,192385,1822,215080,2397,1348,710,213732,2575,224687,1903,1844,722,222843,2091,220623,1332,4691,928,215932,1677,198146,405,9877,1291,188269,1299,151442,1097,11779,1398,139663,1788,98905,1024,18825,1827,80080,1953,1903485,2859,123215,3496,0,214,123215,3496,288606,3496,53,87,288553,3494,189702,1713,122,127,189580,1702,234990,2405,348,283,234642,2417,247901,1849,672,401,247229,1884,256006,275,469,291,255537,395,238595,234,1698,669,236897,737,183338,722,906,475,182432,811,141132,932,1094,439,140038,967,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,186441,3721,49,80,186392,3732,387265,4290,561,424,386704,4358,237884,3988,741,507,237143,3965,277401,3862,4860,1279,272541,4140,287800,4101,6496,1379,281304,4308,317321,2940,14587,1864,302734,3759,288783,1763,25992,2313,262791,2801,182829,1529,28776,2229,154053,2280,110006,1552,27265,1974,82741,2235,2465968,4141,178393,3977,60,81,178333,3988,370901,3930,134,130,370767,3914,239789,2437,751,423,239038,2411,313047,3718,1551,579,311496,3681,312840,3307,1303,492,311537,3288,343028,2667,3565,826,339463,2662,319442,1684,4556,1129,314886,2187,216229,1618,2691,604,213538,1659,172299,1387,3838,809,168461,1629,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,32771,1446,166,252,32605,1504,63992,1428,211,236,63781,1439,38386,1810,303,368,38083,1828,49743,1776,1500,575,48243,1927,46027,1579,1313,542,44714,1624,53186,1195,4256,928,48930,1445,48753,666,6354,1141,42399,1221,20319,611,4458,786,15861,902,9284,529,1975,597,7309,722,346485,1896,31743,1161,190,248,31553,1157,58566,1434,89,134,58477,1436,34088,1055,283,271,33805,1106,52103,1492,386,355,51717,1554,45301,1467,783,371,44518,1491,49291,1446,700,303,48591,1490,44068,806,841,497,43227,856,19776,749,373,210,19403,753,11549,812,639,405,10910,899,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,271998,3971,372,457,271626,4046,555537,4136,1137,572,554400,4161,321099,2123,1476,1010,319623,2298,422728,2583,8637,1520,414091,2851,399475,2210,8531,1551,390944,2558,398689,1802,13123,1900,385566,2796,359275,1195,34050,2423,325225,2622,262628,1115,44619,2833,218009,2990,177492,988,40430,2496,137062,2492,3274733,2925,259137,3086,47,78,259090,3083,530708,3200,454,333,530254,3217,311578,1480,565,320,311013,1539,421752,1980,2276,660,419476,1942,409068,2133,1492,559,407576,2205,422923,1617,3190,855,419733,1744,400107,1296,5233,1067,394874,1561,293306,1250,3181,881,290125,1524,226154,1305,4558,899,221596,1410,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,121728,3516,182,219,121546,3500,244243,3457,561,429,243682,3402,142465,2851,989,748,141476,2853,178565,2977,3695,968,174870,3041,176869,2535,4777,998,172092,2656,189768,2407,8678,1511,181090,2427,171182,1500,19008,1760,152174,2249,116970,1402,22302,1749,94668,1992,72801,1081,23485,1653,49316,1755,1481706,3739,110319,3061,308,268,110011,3027,233117,2758,580,378,232537,2736,140403,2740,542,363,139861,2779,189126,3196,656,385,188470,3219,184113,2181,1479,576,182634,2206,199983,2334,2263,738,197720,2394,188891,1505,3493,785,185398,1717,132332,1552,2940,768,129392,1704,103422,1336,3688,857,99734,1587,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
