GEO_ID,C27001H_001E,C27001H_001M,C27001H_002E,C27001H_002M,C27001H_003E,C27001H_003M,C27001H_004E,C27001H_004M,C27001H_005E,C27001H_005M,C27001H_006E,C27001H_006M,C27001H_007E,C27001H_007M,C27001H_008E,C27001H_008M,C27001H_009E,C27001H_009M,C27001H_010E,C27001H_010M,NAME,C27001H_001EA,C27001H_001MA,C27001H_002EA,C27001H_002MA,C27001H_003MA,C27001H_003EA,C27001H_004MA,C27001H_004EA,C27001H_005MA,C27001H_005EA,C27001H_006MA,C27001H_006EA,C27001H_007EA,C27001H_007MA,C27001H_008EA,C27001H_008MA,C27001H_009MA,C27001H_009EA,C27001H_010EA,C27001H_010MA,state
0400000US39,9195009,5077,1963406,2974,1860861,6651,102545,6416,5776715,3584,4938193,18424,838522,17712,1454888,1954,1451084,2164,3804,959,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2537021,2251,516601,410,481915,2959,34686,2942,1584254,2147,1264880,7957,319374,7440,436166,911,434725,1056,1441,637,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2999008,2860,559611,741,527288,4720,32323,4552,1912354,2463,1560678,11448,351676,11615,527043,1056,525314,1324,1729,661,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914109,4151,1914196,1630,1816655,7001,97541,6921,6241063,3336,5536817,14393,704246,14193,1758850,2154,1752880,2239,5970,1087,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,779949,1838,135451,683,129681,1691,5770,1566,507789,1313,452901,4153,54888,4193,136709,633,136320,766,389,378,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2971431,2674,592910,903,547264,5094,45646,5202,1850720,2181,1488700,11246,362020,10963,527801,1005,525996,1339,1805,974,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,686113,1412,151441,663,144429,1775,7012,1680,425471,1029,371394,3501,54077,3612,109201,291,108984,328,217,152,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4777617,3312,996922,903,949971,5449,46951,5414,3001235,2830,2490283,12086,510952,12037,779460,1409,777674,1624,1786,713,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11351015,8056,2297126,3921,2115902,10540,181224,9615,7222043,5631,5908835,23154,1313208,23254,1831846,2589,1823608,3092,8238,1763,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2259874,1608,663708,556,619159,4708,44549,4653,1350898,1424,1161084,6274,189814,6130,245268,468,244752,568,516,320,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,582574,587,111953,203,108866,913,3087,934,377598,527,344735,2503,32863,2512,93023,229,92858,264,165,140,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5114166,4261,1033024,1268,988308,4751,44716,4604,3270886,3931,2860724,13820,410162,12897,810256,1281,807358,1426,2898,795,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4858285,3733,940035,1430,896421,4400,43614,4398,3141885,3018,2653282,14047,488603,14135,776365,864,772928,1321,3437,1028,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1700596,1208,344075,499,330225,2318,13850,2312,1065039,1248,835806,8238,229233,7990,291482,653,290431,879,1051,563,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4690780,1866,958004,685,924492,3332,33512,3243,2984364,1787,2690739,8907,293625,8452,748412,989,747382,999,1030,373,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,480306,738,105810,107,97478,1813,8332,1800,307142,765,251977,4428,55165,4371,67354,289,66910,568,444,485,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22824,2753,4200,1336,3843,1246,357,337,14385,1933,12618,1819,1767,738,4239,922,4088,939,151,248,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3170799,4192,662059,1966,641785,3217,20274,2850,1964250,3144,1652172,12283,312078,12288,544490,1342,543564,1448,926,472,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,446366,1629,95929,390,86752,2243,9177,2166,305201,1488,241678,4147,63523,3948,45236,247,44963,361,273,265,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3681585,2936,661450,1131,602762,6445,58688,6374,2231899,2756,1876816,12214,355083,11772,788236,1096,784530,1594,3706,1302,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2143723,2459,457335,1327,431896,4336,25439,4072,1310518,1732,1023255,8966,287263,8660,375870,844,374918,1037,952,583,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
