GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001MA,B06007_001EA,B06007_002EA,B06007_002MA,B06007_003EA,B06007_003MA,B06007_004MA,B06007_004EA,B06007_005MA,B06007_005EA,B06007_006EA,B06007_006MA,B06007_007MA,B06007_007EA,B06007_008EA,B06007_008MA,B06007_009MA,B06007_009EA,B06007_010MA,B06007_010EA,B06007_011EA,B06007_011MA,B06007_012MA,B06007_012EA,B06007_013EA,B06007_013MA,B06007_014EA,B06007_014MA,B06007_015MA,B06007_015EA,B06007_016MA,B06007_016EA,B06007_017EA,B06007_017MA,B06007_018EA,B06007_018MA,B06007_019EA,B06007_019MA,B06007_020MA,B06007_020EA,B06007_021MA,B06007_021EA,B06007_022EA,B06007_022MA,B06007_023EA,B06007_023MA,B06007_024EA,B06007_024MA,B06007_025EA,B06007_025MA,B06007_026MA,B06007_026EA,B06007_027MA,B06007_027EA,B06007_028MA,B06007_028EA,B06007_029MA,B06007_029EA,B06007_030MA,B06007_030EA,B06007_031MA,B06007_031EA,B06007_032EA,B06007_032MA,B06007_033MA,B06007_033EA,B06007_034MA,B06007_034EA,B06007_035MA,B06007_035EA,B06007_036EA,B06007_036MA,B06007_037EA,B06007_037MA,B06007_038MA,B06007_038EA,B06007_039MA,B06007_039EA,B06007_040MA,B06007_040EA,state
0400000US24,5519938,1612,4569988,17560,393980,11185,214200,8380,179780,9192,555970,13200,380506,11301,175464,8169,2488426,18090,2347982,18137,72483,4436,60531,4398,11952,2099,67961,4176,59359,3959,8602,1449,2125482,18815,1991638,18128,67992,4627,59066,4353,8926,1628,65852,4398,57441,4250,8411,1436,73331,4848,49596,3834,13722,2294,10295,1740,3427,1189,10013,2223,7293,1657,2720,1377,832699,14609,180772,8027,239783,10100,84308,5923,155475,8639,412144,11175,256413,9283,155731,7927,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6282285,988,4878961,21502,526444,8338,308949,8433,217495,7230,876880,19736,534029,14485,342851,12028,3857258,20559,3511771,22152,144262,7095,125649,6767,18613,2381,201225,8446,179291,8459,21934,2320,1266630,17973,1148058,17197,59884,3960,51150,3909,8734,2098,58688,4692,50901,3874,7787,1492,168956,7413,41343,2716,114678,6066,57958,4068,56720,4153,12935,2104,10690,2166,2245,656,989441,16176,177789,6724,207620,7813,74192,5280,133428,6509,604032,15109,293147,9393,310885,10908,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9311715,1749,8435447,14540,284284,8996,185054,7807,99230,5701,591984,12148,381730,11048,210254,7152,7049083,18574,6766492,20087,118861,4925,96049,4674,22812,1854,163730,7194,144063,6748,19667,1850,1599461,15874,1503379,15425,53775,3325,43634,3401,10141,1519,42307,3599,35279,3243,7028,1262,62146,4572,37423,3098,11401,2235,7544,1830,3857,1065,13322,2355,9575,1829,3747,1063,601025,10909,128153,5090,100247,5876,37827,3818,62420,4382,372625,8818,192813,6896,179812,6892,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5031558,1721,4480827,12629,194161,6610,110510,5110,83651,4872,356570,10297,227602,7372,128968,6126,3390530,13477,3238449,14714,63298,3927,47722,3239,15576,1625,88783,4094,73095,3943,15688,1694,1224563,12691,1149426,11711,37016,2838,32074,2684,4942,1370,38121,3083,31764,2857,6357,1038,31414,2280,22361,1949,3782,943,2590,771,1192,636,5271,1274,4331,1118,940,524,385051,10482,70591,4561,90065,5090,28124,3169,61941,4265,224395,8374,118412,5066,105983,5984,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2782530,2322,2681713,6424,60989,4492,38760,3530,22229,2850,39828,3736,26984,3314,12844,1838,1970374,13772,1943404,14358,17262,2642,13162,2074,4100,1366,9708,1884,7189,1654,2519,797,736796,12759,713612,12410,16373,2183,14038,1960,2335,736,6811,1348,6071,1344,740,355,16549,2425,11922,2064,2881,1023,1847,710,1034,639,1746,1201,1626,1213,120,129,58811,4885,12775,2150,24473,3569,9713,2370,14760,2341,21563,2383,12098,1808,9465,1582,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5647397,2449,5307321,9216,140081,6424,88318,5862,51763,4271,199995,9012,128654,7011,71341,4979,3677419,17357,3587164,16752,46992,3890,36380,3365,10612,2155,43263,3792,35687,3516,7576,1454,1704675,15780,1644952,15595,31695,3062,26174,2839,5521,1124,28028,2849,22815,2594,5213,1123,39055,3519,30614,2983,4513,1337,3236,1104,1277,563,3928,1213,3392,1124,536,300,226248,7200,44591,3901,56881,4632,22528,2973,34353,3677,124776,6437,66760,4892,58016,4795,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,946302,954,906009,3397,14359,1970,10478,1559,3881,1008,25934,2389,19826,2208,6108,1089,484790,8521,467944,8565,4200,874,3530,844,670,294,12646,1830,10343,1535,2303,865,435130,8000,421758,8007,7228,1381,5374,1127,1854,708,6144,1289,5363,1248,781,327,8058,1356,7031,1341,789,633,460,498,329,363,238,162,189,148,49,78,18324,2202,9276,1519,2142,713,1114,445,1028,475,6906,1178,3931,829,2975,790,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723524,1369,1530291,5955,127233,3875,67829,3855,59404,3209,66000,4646,37637,3176,28363,2964,1092565,10295,1043598,10857,33797,2630,25145,2318,8652,1395,15170,2068,12203,1688,2967,989,499492,9578,463295,9304,28024,3100,23511,2709,4513,1238,8173,1476,6853,1434,1320,529,13844,1580,10381,1160,1996,1095,1321,790,675,577,1467,638,1098,585,369,237,117623,4059,13017,1795,63416,3369,17852,2157,45564,3072,41190,3112,17483,2146,23707,2378,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2576019,1369,1798403,12319,543447,9207,314122,9311,229325,8592,234169,10746,150577,8968,83592,5751,537170,11424,420616,10805,100700,5473,85807,5320,14893,2371,15854,2642,13474,2358,2380,1080,1462458,12500,1288640,13515,138649,7446,122169,6802,16480,2583,35169,3758,29785,3291,5384,1442,47238,4998,25631,3190,11235,2513,8160,2012,3075,1208,10372,2280,8092,2016,2280,812,529153,9679,63516,4894,292863,7695,97986,4615,194877,7397,172774,6663,99226,5790,73548,4817,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1255212,859,1155669,5770,25449,2945,16555,2269,8894,1881,74094,5162,52914,4718,21180,2672,502816,10214,480538,10290,4917,1223,3793,1229,1124,632,17361,1660,14839,1661,2522,779,668411,9711,643215,10063,8682,1936,7596,1773,1086,509,16514,2229,14427,2051,2087,623,13310,1975,8538,1405,2730,945,1815,610,915,794,2042,653,1782,646,260,285,70675,4246,23378,3015,9120,1750,3351,943,5769,1493,38177,3231,21866,2810,16311,2570,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8338003,1549,5805451,24067,1309939,12948,716526,14567,593413,13578,1222613,20117,793908,17370,428705,12658,4211383,25409,3647383,24497,358560,9752,314639,9694,43921,3981,205440,8688,185708,8692,19732,2174,2058114,22178,1825930,21234,134497,7347,119177,7036,15320,2112,97687,5238,86377,5041,11310,1241,197219,7580,47902,3579,129465,6598,69634,4728,59831,3930,19852,2764,15332,2294,4520,1232,1871287,21540,284236,10813,687417,12852,213076,7325,474341,13037,899634,14924,506491,10905,393143,12040,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1942502,1183,1255131,13395,539667,12084,395867,9326,143800,7117,147704,4488,120266,4351,27438,2575,990298,11484,610359,12854,288285,8877,252357,7987,35928,3525,91654,3471,77185,3384,14469,1596,738254,10287,608008,9514,104201,5231,89619,4970,14582,2050,26045,2814,23313,2672,2732,673,23397,3511,15633,2844,6380,1922,4699,1333,1681,993,1384,557,1254,523,130,130,190553,8351,21131,2621,140801,7510,49192,4308,91609,5917,28621,2749,18514,2194,10107,1974,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
