GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002EA,B23024_002MA,B23024_003EA,B23024_003MA,B23024_004EA,B23024_004MA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007MA,B23024_007EA,B23024_008EA,B23024_008MA,B23024_009EA,B23024_009MA,B23024_010EA,B23024_010MA,B23024_011MA,B23024_011EA,B23024_012MA,B23024_012EA,B23024_013EA,B23024_013MA,B23024_014EA,B23024_014MA,B23024_015EA,B23024_015MA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018MA,B23024_018EA,B23024_019EA,B23024_019MA,B23024_020EA,B23024_020MA,B23024_021EA,B23024_021MA,B23024_022EA,B23024_022MA,B23024_023EA,B23024_023MA,B23024_024MA,B23024_024EA,B23024_025MA,B23024_025EA,B23024_026EA,B23024_026MA,B23024_027EA,B23024_027MA,B23024_028EA,B23024_028MA,B23024_029MA,B23024_029EA,B23024_030MA,B23024_030EA,B23024_031EA,B23024_031MA,state
0400000US46,470602,1958,57251,3544,12734,1708,4946,1185,0,147,4946,1185,4190,1139,756,288,7788,1225,44517,3158,28787,2656,0,147,28787,2656,22189,2438,6598,1023,15730,1765,413351,3730,36617,2658,23055,2228,28,46,23027,2227,21550,2155,1477,582,13562,1680,376734,4241,338621,4797,1542,684,337079,4695,328934,4815,8145,1251,38113,3093,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3790789,5714,628007,15472,167214,7295,31957,2777,0,193,31957,2777,18468,2367,13489,1719,135257,6567,460793,12589,278767,9750,572,342,278195,9785,193591,7373,84604,5764,182026,7674,3162782,15836,357897,8671,147913,5700,1195,612,146718,5689,129308,5175,17410,2064,209984,6755,2804885,17150,2392665,17126,13886,1911,2378779,16689,2243519,16973,135260,6052,412220,9268,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15126935,9935,2297749,33618,408919,12468,110277,6780,116,143,110161,6782,72305,5199,37856,3696,298642,9969,1888830,28188,1135803,21266,2117,719,1133686,21206,881632,17172,252054,9362,753027,17000,12829186,34078,1140076,17349,570810,13032,3043,915,567767,13071,505397,12073,62370,4559,569266,12002,11689110,36171,9912610,35247,55893,3637,9856717,34842,9365698,36152,491019,14671,1776500,23086,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1586867,2417,193695,9231,31133,3627,9359,1692,0,181,9359,1692,5937,1246,3422,1109,21774,3186,162562,8398,111215,5911,53,87,111162,5911,90523,5014,20639,2434,51347,4189,1393172,9881,100859,4716,53523,3267,76,126,53447,3232,48562,3073,4885,1048,47336,3125,1292313,10112,1098359,10621,3376,869,1094983,10672,1047807,10949,47176,3600,193954,5680,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,371948,1400,42574,2765,12012,1557,2774,731,0,143,2774,731,1365,431,1409,553,9238,1231,30562,2229,20132,1865,0,143,20132,1865,14995,1694,5137,1098,10430,1399,329374,3272,31994,2436,16586,1688,147,152,16439,1664,14017,1432,2422,711,15408,1579,297380,3773,266028,4055,360,282,265668,4052,256394,4349,9274,1306,31352,1932,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4888443,6930,535893,15098,106189,6062,29039,3022,201,247,28838,3023,17582,2526,11256,1568,77150,4810,429704,13536,252328,10210,826,354,251502,10241,187249,8789,64253,4237,177376,7829,4352550,15736,326865,10067,159030,7592,2111,922,156919,7547,140251,6411,16668,2474,167835,6182,4025685,17111,3488897,17883,68765,4253,3420132,17518,3270216,17675,149916,6008,536788,11707,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4162809,4159,521717,17055,114588,5825,30133,2747,0,192,30133,2747,16942,2150,13191,1758,84455,5086,407129,15168,241581,9911,535,280,241046,9893,174592,7455,66454,5076,165548,9081,3641092,16913,318118,8758,161686,7032,1083,505,160603,6901,139011,6560,21592,2370,156432,6258,3322974,18254,2824157,15287,30929,2843,2793228,14878,2637755,15934,155473,6186,498817,10873,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1087388,2901,192399,8490,64146,3934,10774,1717,0,182,10774,1717,6080,1095,4694,1286,53372,3390,128253,7435,64259,4379,0,182,64259,4379,48112,3564,16147,2036,63994,5015,894989,8061,126031,5541,43836,3525,0,182,43836,3525,40308,3261,3528,903,82195,4057,768958,9547,627485,8705,440,259,627045,8727,595662,8747,31383,3325,141473,4904,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3358587,3897,414532,9653,90924,4967,23609,2234,0,145,23609,2234,14372,1749,9237,1225,67315,3948,323608,8097,219786,6620,0,145,219786,6620,166419,6311,53367,3271,103822,4844,2944055,10380,230241,7254,121355,4845,37,44,121318,4848,107275,4596,14043,1615,108886,5171,2713814,11298,2402802,12224,1485,564,2401317,12255,2294151,12149,107166,4629,311012,5985,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,341510,2291,41673,3592,7619,1513,2519,859,0,185,2519,859,1352,661,1167,493,5100,1215,34054,3277,20781,2488,54,75,20727,2476,18113,2424,2614,924,13273,2298,299837,4246,26020,2730,14884,1861,46,82,14838,1874,13596,1806,1242,544,11136,1672,273817,5121,238280,4910,2005,820,236275,5038,227697,5134,8578,1663,35537,2932,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2100967,3719,863989,16905,200203,7253,38417,3189,0,214,38417,3189,21068,2112,17349,2041,161786,7427,663786,14419,325399,11098,0,214,325399,11098,201767,7644,123632,7084,338387,9764,1236978,16764,190460,6529,76168,5101,95,135,76073,5115,69119,4625,6954,1354,114292,5092,1046518,17140,813381,14100,687,431,812694,14166,753087,13381,59607,4384,233137,9018,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2792163,4986,478440,13309,127755,5749,24520,2565,0,184,24520,2565,13536,1948,10984,1463,103235,5014,350685,11318,214156,9169,339,243,213817,9149,147385,7592,66432,4411,136529,6698,2313723,14521,298254,9260,115287,5990,542,512,114745,5980,101196,5508,13549,2028,182967,6815,2015469,15267,1680720,16208,10150,1604,1670570,16164,1575004,16204,95566,5570,334749,7867,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,451692,2489,41442,2924,7595,1130,2431,612,0,143,2431,612,1365,583,1066,370,5164,977,33847,2560,18969,1830,106,114,18863,1837,12898,1357,5965,1213,14878,1807,410250,3704,40465,3328,19947,2339,376,256,19571,2296,17488,2167,2083,765,20518,2469,369785,4355,318942,4946,10353,1520,308589,5470,291464,5631,17125,2067,50843,3204,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3690622,3958,636665,13315,102619,6371,27714,2800,0,198,27714,2800,14994,2158,12720,1566,74905,5142,534046,12772,303456,9822,258,262,303198,9847,214680,8853,88518,4837,230590,7688,3053957,14273,262197,10472,125569,5634,406,359,125163,5604,110594,5372,14569,1486,136628,7391,2791760,15666,2345159,16065,10644,1669,2334515,16198,2197635,15747,136880,5707,446601,8881,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1675305,4527,304059,9792,75723,4926,16766,2161,0,184,16766,2161,10333,1521,6433,1526,58957,3966,228336,8600,130983,6395,53,61,130930,6400,96857,5559,34073,3057,97353,5427,1371246,9985,176485,6651,77331,4457,312,277,77019,4461,69520,4216,7499,1240,99154,4654,1194761,9589,1014931,10163,4184,992,1010747,10241,963630,9971,47117,3833,179830,5895,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
