GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001MA,B27001H_001EA,B27001H_002MA,B27001H_002EA,B27001H_003MA,B27001H_003EA,B27001H_004EA,B27001H_004MA,B27001H_005EA,B27001H_005MA,B27001H_006EA,B27001H_006MA,B27001H_007MA,B27001H_007EA,B27001H_008MA,B27001H_008EA,B27001H_009EA,B27001H_009MA,B27001H_010EA,B27001H_010MA,B27001H_011EA,B27001H_011MA,B27001H_012MA,B27001H_012EA,B27001H_013MA,B27001H_013EA,B27001H_014EA,B27001H_014MA,B27001H_015EA,B27001H_015MA,B27001H_016EA,B27001H_016MA,B27001H_017EA,B27001H_017MA,B27001H_018MA,B27001H_018EA,B27001H_019MA,B27001H_019EA,B27001H_020EA,B27001H_020MA,B27001H_021EA,B27001H_021MA,B27001H_022EA,B27001H_022MA,B27001H_023MA,B27001H_023EA,B27001H_024MA,B27001H_024EA,B27001H_025EA,B27001H_025MA,B27001H_026EA,B27001H_026MA,B27001H_027EA,B27001H_027MA,B27001H_028EA,B27001H_028MA,state
0400000US50,582574,587,34164,1080,33589,1061,575,371,77789,1126,75277,1367,2512,764,59679,298,53479,1203,6200,1215,65092,240,56486,1208,8606,1170,68994,321,62326,1021,6668,1028,93056,228,85778,1083,7278,1094,90777,224,86666,731,4111,730,54283,284,54118,288,165,140,38740,378,38740,378,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5114166,4261,323020,3258,310840,4145,12180,2076,710004,3584,677468,5473,32536,3745,458464,2731,393964,5042,64500,4141,641314,3251,532292,6636,109022,6111,651857,2772,568781,5019,83076,4166,794361,1989,705348,5923,89013,5741,724890,864,660339,4491,64551,4457,470867,940,468979,1101,1888,597,339389,1179,338379,1199,1010,446,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4858285,3733,297530,3193,284044,3519,13486,2024,642505,3499,612377,4567,30128,3643,416652,2008,333742,5607,82910,5245,629351,2311,485488,7204,143863,6952,620442,1716,527362,4894,93080,4998,742164,1133,645148,4485,97016,4643,733276,762,661542,3971,71734,3935,447948,756,444996,1201,2952,1000,328417,995,327932,1050,485,353,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1700596,1208,111283,1959,107442,2260,3841,944,232792,1912,222783,2740,10009,2015,152898,1168,111616,3500,41282,3380,196290,1166,138084,3602,58206,3636,213546,1019,166013,3726,47533,3651,245732,933,197853,3005,47879,2883,256573,567,222240,3061,34333,2973,167747,514,167041,705,706,473,123735,682,123390,742,345,320,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4690780,1866,299063,3090,287868,3262,11195,1501,658941,2986,636624,4197,22317,2822,424445,787,371950,3390,52495,3291,569480,1107,497472,4432,72008,4259,566823,807,517197,3764,49626,3771,746440,727,676156,3473,70284,3379,677176,685,627964,2768,49212,2716,405723,808,405049,798,674,310,342689,1181,342333,1195,356,199,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,480306,738,35608,1157,33519,1449,2089,840,70202,1163,63959,1642,6243,1408,45231,580,36391,1720,8840,1697,64870,647,49447,2389,15423,2441,56966,471,44775,1880,12191,1815,68556,273,58217,1790,10339,1785,71519,173,63147,1256,8372,1257,39883,559,39439,690,444,485,27471,578,27471,578,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22824,2753,1273,791,1143,759,130,159,2927,1017,2700,975,227,197,1706,730,1467,645,239,256,2325,907,2148,892,177,165,3015,751,2245,648,770,431,4181,974,3969,942,212,210,3158,910,2789,865,369,293,2452,745,2381,743,71,117,1787,594,1707,612,80,132,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3170799,4192,203878,2945,197800,3501,6078,1582,458181,3241,443985,4150,14196,2269,288971,2554,236721,4417,52250,4228,368283,2814,287800,6056,80483,5455,397242,2299,323437,5036,73805,5160,465554,1425,401230,4780,64324,5007,444200,551,402984,3209,41216,3159,315168,880,314573,919,595,288,229322,1217,228991,1289,331,328,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,446366,1629,32924,1326,30470,1418,2454,709,63005,1284,56282,2274,6723,1768,40445,707,31932,1259,8513,1192,64746,1110,46379,2500,18367,2315,57824,813,44691,1743,13133,1710,73042,393,59295,1532,13747,1553,69144,221,59381,1404,9763,1369,30645,418,30372,482,273,265,14591,423,14591,423,0,143,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3681585,2936,206395,3011,189851,3587,16544,2442,455055,2934,412911,6026,42144,5590,291915,1817,235506,4739,56409,4490,430998,1600,343617,5494,87381,5219,430890,1504,365748,4407,65142,4049,520983,1548,440765,4875,80218,5026,557113,987,491180,4836,65933,4826,449152,852,446222,1575,2930,1236,339084,1057,338308,1030,776,398,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2143723,2459,144484,3189,136619,3372,7865,1731,312851,2983,295277,4376,17574,3108,193108,1382,141330,3442,51778,3331,257506,1980,183965,4226,73541,3936,264066,1596,205484,3496,58582,3531,303190,1263,240683,4032,62507,3929,292648,834,251793,3097,40855,3005,218205,827,217493,933,712,493,157665,925,157425,937,240,196,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
