GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001MA,B25128_001EA,B25128_002MA,B25128_002EA,B25128_003EA,B25128_003MA,B25128_004EA,B25128_004MA,B25128_005EA,B25128_005MA,B25128_006MA,B25128_006EA,B25128_007MA,B25128_007EA,B25128_008EA,B25128_008MA,B25128_009EA,B25128_009MA,B25128_010EA,B25128_010MA,B25128_011MA,B25128_011EA,B25128_012MA,B25128_012EA,B25128_013EA,B25128_013MA,B25128_014EA,B25128_014MA,B25128_015EA,B25128_015MA,B25128_016EA,B25128_016MA,B25128_017MA,B25128_017EA,B25128_018MA,B25128_018EA,B25128_019EA,B25128_019MA,B25128_020EA,B25128_020MA,B25128_021EA,B25128_021MA,B25128_022MA,B25128_022EA,B25128_023MA,B25128_023EA,B25128_024EA,B25128_024MA,B25128_025EA,B25128_025MA,B25128_026EA,B25128_026MA,B25128_027EA,B25128_027MA,B25128_028MA,B25128_028EA,B25128_029MA,B25128_029EA,B25128_030MA,B25128_030EA,B25128_031EA,B25128_031MA,B25128_032EA,B25128_032MA,B25128_033MA,B25128_033EA,B25128_034MA,B25128_034EA,B25128_035EA,B25128_035MA,B25128_036MA,B25128_036EA,B25128_037EA,B25128_037MA,B25128_038EA,B25128_038MA,B25128_039MA,B25128_039EA,B25128_040EA,B25128_040MA,B25128_041MA,B25128_041EA,B25128_042EA,B25128_042MA,B25128_043EA,B25128_043MA,B25128_044MA,B25128_044EA,B25128_045MA,B25128_045EA,state
0400000US18,2480077,10833,1720780,14241,200740,5830,72541,3820,122287,4254,3990,917,1726,594,196,134,0,184,1057887,9776,97987,4668,481359,7637,291668,6972,123177,4522,51411,2974,12285,1581,462153,5326,20561,2179,103892,4607,85904,3364,63396,3105,85538,3710,102862,3238,759297,12471,301102,7793,236035,7240,62131,3739,2010,679,788,430,138,126,0,184,363274,8663,191715,6599,143943,5561,20429,1956,4085,693,2040,593,1062,412,94921,3977,32260,2629,42870,2473,10231,1293,4694,809,2053,572,2813,510,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,882584,7833,118395,3981,42497,2568,73705,3196,1415,519,756,473,22,36,0,151,521417,5465,51443,2667,232333,4972,138630,4469,62017,3117,29719,1603,7275,955,242772,3346,11527,1231,51324,2719,45397,2338,32884,1942,46783,2368,54857,2142,344464,7798,150392,5111,116690,4310,32176,2965,995,557,417,299,114,148,0,151,141733,5241,68888,3771,56998,2834,10682,1460,2730,661,1738,561,697,286,52339,2629,17518,1916,24484,1711,5596,829,1781,472,1021,364,1939,482,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,92010,3878,32532,2807,57713,3282,1432,483,189,128,144,144,0,165,449016,5992,46547,2477,208259,4900,124651,4518,49058,2636,16149,1601,4352,850,198165,3093,8196,1059,43354,2154,37851,2027,30704,2126,38957,1748,39103,2048,374720,6600,157010,4168,125538,4512,30234,2748,830,416,408,281,0,165,0,165,166495,5523,92642,4635,59063,3135,10404,1340,2656,553,1539,738,191,131,51215,2529,17642,2011,23676,1933,5654,968,1773,560,1045,324,1425,440,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,130202,4719,41886,2888,84288,3962,2725,731,969,535,334,239,0,181,695097,7987,61303,3346,320491,7066,193117,5520,76114,3350,36041,2560,8031,1124,319010,4302,12130,1386,73112,3553,62947,3134,45547,2640,62970,2691,62304,2888,562695,7784,203307,5157,154402,5243,47094,3545,1048,467,742,436,21,34,0,181,286280,7128,139494,4813,118518,4855,19877,2124,5341,990,1681,630,1369,514,73108,2948,21736,2273,32368,2470,9677,1256,4031,833,2130,682,3166,626,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,133021,5701,44157,3534,82423,4566,4841,1210,955,478,645,345,0,193,683254,8866,61144,3642,315234,7321,180478,5631,77519,3624,36476,2347,12403,1753,313859,4946,10243,1460,69626,3620,55328,3136,46993,2923,63892,2874,67777,3151,589339,11722,229220,8419,171023,7118,55071,4199,2326,688,499,277,301,210,0,193,296719,7691,146443,6210,120352,5256,18482,1777,5620,1058,3103,718,2719,775,63400,3285,16848,2075,29621,2097,7707,1276,4101,866,2371,644,2752,642,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,34434,2033,11212,1374,22274,1775,462,234,437,278,49,52,0,155,248327,3714,20645,2235,103682,3516,69071,3007,36048,2036,14740,1383,4141,857,113253,2551,5415,803,27782,1935,20164,1805,16838,1258,19962,1582,23092,1888,158529,4335,52931,3440,39426,3290,12882,1406,426,337,151,126,46,80,0,155,76951,3416,38477,2765,29849,2691,6166,1277,1663,527,567,357,229,259,28647,1911,8856,1227,12774,1439,3528,713,1534,552,1035,394,920,293,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,134076,4969,46938,3030,82772,4177,3085,1012,1237,614,44,52,0,190,932364,8808,71382,4253,447745,8312,257546,6800,107786,3813,33444,2430,14461,1898,367497,4149,11364,1278,72885,3318,68635,3102,66596,3175,73440,2825,74577,2852,723780,9709,250352,6761,185141,5899,62558,3814,1981,877,494,372,178,190,0,190,372816,8223,179826,6758,155383,6692,25398,2115,8634,1404,2233,770,1342,481,100612,3617,27522,2609,47198,2503,13207,1475,6358,1173,3610,735,2717,614,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,120831,4800,46537,3245,69954,3831,2262,706,1616,601,462,369,0,195,1027240,8003,82682,4243,438098,7047,295027,6708,136618,5165,51741,2843,23074,2196,421984,5853,15226,1715,73392,3472,65262,3536,60961,2648,87069,3115,120074,4108,952339,10308,304774,7530,214769,6731,84574,4751,2991,939,2289,786,151,157,0,195,476779,8795,194474,6915,218561,7015,45538,3744,10546,1588,4868,1090,2792,732,170786,5406,40879,3339,75691,3796,28274,2326,11431,1504,6792,1282,7719,1231,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,267446,7094,105972,4563,150212,5033,7615,1319,2925,660,722,355,0,161,1677854,12487,169149,5379,689136,9499,491211,8022,212889,5360,89975,3511,25494,2074,768664,6333,27907,2125,150025,4488,154437,4321,113843,3571,150074,4021,172378,3898,1105104,13859,399016,9137,314375,9077,80867,3969,2135,656,1466,510,173,156,0,161,545625,9729,292031,8324,206921,6124,30079,2380,9862,1424,4252,956,2480,571,160463,5067,56097,3077,68158,2972,20161,2030,7413,1008,4349,777,4285,685,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,197814,5033,68570,3438,125050,4246,2638,556,1119,426,437,221,0,139,946717,7186,78473,4131,403785,6598,277192,5097,130286,3946,45712,2000,11269,1197,364279,3532,13424,1494,81023,3125,70696,2908,53809,2333,68105,2497,77222,2655,603133,9212,249923,6169,195876,5951,51966,4027,1265,570,816,327,0,139,0,139,256665,6938,135956,5635,96728,4105,18022,1894,3774,697,1016,419,1169,476,96545,3671,33839,2511,44067,2555,10705,1075,3606,635,2263,531,2065,398,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,74753,4563,26005,3154,45296,3148,1718,660,980,477,754,637,0,198,449793,7613,42269,3352,198792,6395,121268,5265,55582,3246,24774,1680,7108,1120,219065,4068,8977,1392,50044,3107,41851,2331,34516,2343,42129,2509,41548,2721,346910,8433,128455,6267,92587,4888,33671,3484,1289,590,819,440,89,150,0,198,178387,6647,87534,5203,70450,4054,11089,1714,4429,890,3472,936,1413,550,40068,2457,11079,1556,16542,1602,5014,911,3104,737,1716,463,2613,656,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,188094,4913,64488,3555,117013,4608,4964,1155,1220,409,409,348,0,177,953097,9677,94487,4722,444100,8064,263746,5799,103708,4392,37767,2490,9289,1443,450495,5088,19441,1814,115901,3833,92376,3622,66590,3177,77675,3604,78512,3183,767449,11382,296736,6749,239150,6649,55427,3618,1108,442,931,443,120,136,0,177,360755,9222,194697,7788,138288,5809,19122,2264,4616,983,2492,721,1540,778,109958,4205,40735,2925,47552,2733,11751,1577,4722,951,2397,552,2801,636,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,26855,2116,10376,1472,16022,1719,291,157,147,144,19,33,0,157,168502,3633,17645,1809,79472,3591,42243,2676,21266,1492,6222,934,1654,380,78839,2169,4583,742,21690,1597,16695,1453,10486,1148,14882,1135,10503,976,134742,4135,53844,2626,41618,2533,11819,1457,152,119,245,138,10,21,0,157,60606,3654,28326,2654,25686,2356,4504,923,1532,413,474,227,84,66,20292,1623,7041,1099,8406,1332,2010,510,942,308,866,349,1027,372,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,486642,6333,63732,2801,22459,1776,40175,2112,981,500,110,109,7,13,0,149,293798,4610,31537,1995,133618,4002,75695,3172,35403,1990,14376,1307,3169,540,129112,2284,4883,759,27577,1675,23359,1736,19946,1398,26843,1631,26504,1764,246928,5425,106441,3446,83676,3323,22252,1897,421,330,46,56,46,62,0,149,105704,4235,52813,2886,41949,2846,7216,1177,2320,561,596,222,810,363,34783,1856,12264,1540,15079,1464,3610,755,1572,376,902,318,1356,337,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,552324,7892,59103,3214,25553,2400,31620,2844,1436,614,494,335,0,200,0,200,333051,7183,52850,3383,184319,6043,73223,3480,18291,1821,3402,723,966,381,160170,3070,15651,1400,65348,2461,45792,2636,16012,1653,11320,1252,6047,1014,454281,8114,150232,5429,122967,5439,26186,2654,599,417,364,313,116,191,0,200,250877,6969,165874,5555,74751,4324,8568,1490,1352,619,256,181,76,90,53172,3055,24121,2256,21729,2515,4981,952,1678,608,444,241,219,152,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
