GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001EA,B21005_001MA,B21005_002EA,B21005_002MA,B21005_003EA,B21005_003MA,B21005_004MA,B21005_004EA,B21005_005MA,B21005_005EA,B21005_006EA,B21005_006MA,B21005_007EA,B21005_007MA,B21005_008EA,B21005_008MA,B21005_009MA,B21005_009EA,B21005_010MA,B21005_010EA,B21005_011MA,B21005_011EA,B21005_012EA,B21005_012MA,B21005_013EA,B21005_013MA,B21005_014EA,B21005_014MA,B21005_015MA,B21005_015EA,B21005_016MA,B21005_016EA,B21005_017EA,B21005_017MA,B21005_018EA,B21005_018MA,B21005_019EA,B21005_019MA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030MA,B21005_030EA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033EA,B21005_033MA,B21005_034MA,B21005_034EA,state
0400000US41,2454357,2322,897767,3577,24013,3005,18576,2517,15827,2335,2749,863,5437,1480,873754,5040,663381,7474,568884,7263,94497,5881,210373,7052,1026537,3288,71518,3205,56801,3294,51346,3032,5455,1287,14717,1956,955019,4302,770291,7391,701282,8222,69009,4738,184728,6567,530053,1890,72576,3310,40739,2904,36854,2632,3885,1015,31837,2322,457477,3767,294026,6260,269021,6362,25005,3025,163451,5776,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7977773,3205,2838403,3960,57186,3602,47006,3100,41993,2972,5013,997,10180,1592,2781217,4317,2076007,12867,1815126,12084,260881,8982,705210,12211,3428337,3886,199321,5953,170221,5826,158324,5836,11897,1550,29100,2358,3229016,7051,2641911,12281,2465592,12812,176319,6425,587105,10576,1711033,2492,197859,5542,119803,4310,110731,4115,9072,1249,78056,3331,1513174,5795,1012272,9520,951494,9072,60778,3050,500902,8273,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,671901,1059,248275,1324,3833,830,3225,765,2911,767,314,246,608,315,244442,1516,189001,3856,167429,3844,21572,1947,55441,3623,286698,1321,15702,2036,13621,1858,12613,1871,1008,557,2081,750,270996,2515,228393,3860,210814,4350,17579,2298,42603,3049,136928,744,13167,1251,8834,1125,7931,1088,903,446,4333,929,123761,1527,84702,2481,77715,2307,6987,1282,39059,2326,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2914629,3289,1062255,4465,38948,3328,32157,2970,27617,2925,4540,1145,6791,1656,1023307,4717,759617,9578,640588,10792,119029,5981,263690,8302,1242895,4179,107272,5340,90405,4613,84453,4368,5952,1128,16867,2010,1135623,5764,892549,9108,810422,9678,82127,5198,243074,8006,609479,1779,90399,4082,50131,3399,46450,3421,3681,900,40268,2866,519080,4608,303744,7112,284113,7159,19631,2227,215336,5996,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,505873,1390,193610,1616,6223,1326,5796,1318,5676,1331,120,134,427,260,187387,2100,148714,3345,138328,3410,10386,1230,38673,2866,204742,1496,17104,1682,14534,1571,14013,1575,521,277,2570,728,187638,2300,165099,2929,159108,2824,5991,986,22539,2116,107521,1010,15743,1475,9826,1271,9654,1265,172,134,5917,1014,91778,1650,68409,2443,66260,2543,2149,621,23369,1782,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4023960,3770,1457140,5064,39390,3544,33501,3572,28773,3254,4728,1163,5889,1269,1417750,6050,1057454,9235,919982,9739,137472,6160,360296,8360,1745337,5215,128288,6110,105355,5308,98305,5281,7050,1204,22933,2405,1617049,7035,1252850,8956,1159935,9970,92915,4663,364199,7027,821483,2615,107444,4892,60578,3982,55598,3919,4980,1192,46866,3064,714039,5599,426694,7136,400251,7037,26443,2223,287345,6723,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16145251,6844,6367277,7598,185042,9203,153657,8383,138958,7788,14699,2337,31385,3263,6182235,11350,4544068,19539,4039063,22022,505005,13278,1638167,16190,6978238,8345,455087,12053,386393,11717,363052,11719,23341,2731,68694,5421,6523151,12574,5204394,21137,4905974,21309,298420,9357,1318757,19259,2799736,4281,339370,7710,217152,7556,205339,7450,11813,1664,122218,4978,2460366,7951,1557662,12817,1474576,12708,83086,4722,902704,13081,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1692177,1843,769178,2404,16244,2260,13718,2050,12345,1947,1373,695,2526,909,752934,3039,596307,6889,546206,7806,50101,4049,156627,6097,662872,2410,33262,2330,28939,2271,27166,2236,1773,725,4323,1098,629610,2955,517305,4868,491154,5566,26151,2586,112305,4043,260127,1197,29406,1840,18636,2008,18053,1967,583,301,10770,1351,230721,2274,156413,3006,149331,3126,7082,987,74308,3098,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,403122,965,137448,1110,3255,836,2978,815,2630,745,348,353,277,229,134193,1404,102094,2211,90460,2388,11634,1566,32099,1923,170643,1143,11004,1225,9777,1256,9350,1239,427,182,1227,431,159639,1634,135781,2305,129908,2415,5873,1190,23858,1793,95031,795,10675,1407,6542,1053,6311,1021,231,149,4133,926,84356,1492,62605,1707,60236,1802,2369,512,21751,1571,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5159750,6198,1888032,7311,86676,4767,74243,4535,68119,4635,6124,1433,12433,1891,1801356,8526,1357831,10592,1215726,9127,142105,6248,443525,8627,2268239,5213,232744,7733,208816,7567,199322,7544,9494,1583,23928,2071,2035495,9463,1665976,12718,1581765,12793,84211,4268,369519,8336,1003479,3138,155660,4685,106482,3888,101159,3589,5323,1098,49178,2878,847819,4706,571227,6824,546517,7083,24710,2535,276592,6720,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4358603,3626,1601329,4699,52196,3883,43624,3679,37546,3535,6078,1303,8572,1600,1549133,5735,1175901,9671,1036629,10013,139272,5704,373232,9170,1871825,3922,163535,6260,141569,5609,131607,5059,9962,1699,21966,2203,1708290,7407,1385289,9434,1295542,10582,89747,5024,323001,8045,885449,1899,130170,4625,79502,3773,73622,3621,5880,1304,50668,2995,755279,4637,500674,6935,467597,6981,33077,2706,254605,5219,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1159574,1550,392823,2169,12288,1694,9889,1449,8420,1356,1469,585,2399,779,380535,2578,262360,4929,231937,4931,30423,2757,118175,4693,494226,2373,37198,2709,29347,2226,26737,2134,2610,856,7851,1527,457028,3405,332106,5586,311006,5910,21100,2576,124922,4552,272525,1308,39529,2358,16726,1790,15641,1690,1085,544,22803,2087,232996,2504,121986,3457,116820,3496,5166,991,111010,3633,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3583716,2204,1288645,4507,27338,2634,22997,2356,20832,2296,2165,623,4341,988,1261307,5321,1022308,6698,924021,6985,98287,4466,238999,6130,1548523,4201,93830,4256,80897,3860,74804,3630,6093,1142,12933,1748,1454693,5611,1244292,7344,1174411,8096,69881,3488,210401,5986,746548,1901,91059,3038,55604,2531,51348,2254,4256,819,35455,2127,655489,3710,453423,5295,432444,5281,20979,1742,202066,4650,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,362214,1429,136816,1512,5988,1500,5686,1490,5493,1449,193,214,302,187,130828,1897,101961,2716,93041,2918,8920,1589,28867,2415,146384,1576,12025,1651,10411,1560,9860,1512,551,356,1614,627,134359,2255,113762,2939,108568,2971,5194,1278,20597,2167,79014,1067,10559,1205,6163,957,5930,946,233,166,4396,865,68455,1636,47360,2442,46323,2462,1037,357,21095,1970,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2234907,451,841791,2272,6472,1321,4392,1002,3621,901,771,429,2080,837,835319,2743,495020,7603,370192,7099,124828,5527,340299,7171,954983,2308,19514,2099,13931,1797,12462,1734,1469,531,5583,1068,935469,3221,616977,6974,537876,7299,79101,4872,318492,7332,438133,28,20091,1823,7221,1168,6408,1099,813,373,12870,1437,418042,1822,143899,4238,127042,4165,16857,1796,274143,4298,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2983456,3252,1088039,4616,35587,3475,29293,3092,25546,3061,3747,1288,6294,1519,1052452,5545,759274,9314,642197,9318,117077,6087,293178,8429,1281813,4457,104193,4238,84700,4061,79614,4176,5086,1115,19493,2469,1177620,5455,885412,9105,820951,9087,64461,4127,292208,7115,613604,2413,87373,3450,47877,2937,45565,2888,2312,625,39496,2497,526231,4183,288231,5786,273433,5597,14798,1430,238000,5294,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,466310,1783,176840,1915,11631,1808,10288,1813,9787,1779,501,301,1343,766,165209,2666,128615,3918,114502,4016,14113,1891,36594,3124,196097,1948,24261,1964,21136,2006,20405,1962,731,296,3125,724,171836,2716,139285,3075,129062,3051,10223,1494,32551,2173,93373,1014,18406,1808,11756,1533,11314,1484,442,202,6650,1113,74967,1944,51052,1933,48545,2144,2507,993,23915,1833,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3944045,2345,1514183,2782,40989,3299,33195,2994,28475,2702,4720,1488,7794,1527,1473194,4312,1085720,10397,944572,10317,141148,5119,387474,9932,1664266,2783,125914,6042,104691,5942,98482,5554,6209,1375,21223,2847,1538352,6152,1204709,8513,1115486,8482,89223,4659,333643,6787,765596,1495,110827,4146,63586,3796,58814,3649,4772,1185,47241,3386,654769,4494,394610,6656,362918,6504,31692,2665,260159,6059,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1791361,2594,664218,3804,21369,2589,17855,2156,16181,2133,1674,752,3514,1188,642849,4218,463333,6655,404547,6213,58786,3859,179516,6008,763062,3853,57165,3594,45632,3608,42911,3501,2721,871,11533,1862,705897,5054,542812,7306,507369,7660,35443,2910,163085,6141,364081,2060,50909,2833,27148,2300,25870,2153,1278,551,23761,1947,313172,3560,184709,4950,177513,4746,7196,1202,128463,4408,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
