GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001MA,B22007_001EA,B22007_002MA,B22007_002EA,B22007_003EA,B22007_003MA,B22007_004MA,B22007_004EA,B22007_005MA,B22007_005EA,B22007_006MA,B22007_006EA,B22007_007EA,B22007_007MA,B22007_008EA,B22007_008MA,B22007_009MA,B22007_009EA,B22007_010MA,B22007_010EA,B22007_011MA,B22007_011EA,B22007_012EA,B22007_012MA,B22007_013MA,B22007_013EA,B22007_014MA,B22007_014EA,B22007_015MA,B22007_015EA,B22007_016MA,B22007_016EA,B22007_017EA,B22007_017MA,B22007_018EA,B22007_018MA,B22007_019MA,B22007_019EA,B22007_020MA,B22007_020EA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023EA,B22007_023MA,B22007_024MA,B22007_024EA,B22007_025MA,B22007_025EA,B22007_026MA,B22007_026EA,B22007_027MA,B22007_027EA,B22007_028EA,B22007_028MA,B22007_029EA,B22007_029MA,B22007_030MA,B22007_030EA,B22007_031MA,B22007_031EA,B22007_032EA,B22007_032MA,B22007_033MA,B22007_033EA,B22007_034EA,B22007_034MA,B22007_035MA,B22007_035EA,B22007_036MA,B22007_036EA,B22007_037EA,B22007_037MA,B22007_038MA,B22007_038EA,B22007_039EA,B22007_039MA,B22007_040EA,B22007_040MA,B22007_041MA,B22007_041EA,B22007_042MA,B22007_042EA,B22007_043EA,B22007_043MA,state
0400000US18,1648172,14329,223300,6385,79035,4451,10600,1522,31860,3091,28097,2423,22141,2506,5956,1146,8478,1410,6690,1192,1788,589,144265,5825,25737,2405,4549,1066,16716,1952,3758,815,714,466,118528,4991,31652,2849,70166,4294,13526,1558,3184,840,1424872,14240,1150071,13185,167564,4321,272853,7790,576327,10549,537355,10156,38972,2569,133327,5167,121596,4861,11731,1638,274801,8080,89035,4806,6430,1282,51688,4036,24854,2927,6063,1145,185766,7032,19926,1852,105356,4900,51479,3623,9005,1287,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,101542,4387,37419,2438,5319,1175,11998,1713,15512,1860,12717,1822,2795,818,4590,690,3938,663,652,268,64123,3618,13230,1841,2449,842,8456,1499,1912,637,413,276,50893,2702,10692,1528,31626,2515,6558,1040,2017,599,695202,6853,588533,6706,80923,2407,112051,4357,328572,6036,316716,5990,11856,1357,66987,2739,64154,2753,2833,632,106669,4643,36507,2585,2147,581,21545,2147,11658,1423,1157,382,70162,3487,5735,833,40403,2873,20064,2012,3960,1014,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,71524,3263,27660,2025,2813,716,9157,1084,11165,1270,8956,1162,2209,528,4525,1056,3928,1065,597,267,43864,2588,8363,1361,2026,596,5064,1104,1078,397,195,169,35501,2391,7545,1026,22057,2261,4748,877,1151,393,655647,6598,535747,7198,66334,2560,125085,4486,279227,6312,265480,6369,13747,1488,65101,3329,62044,3185,3057,785,119900,5121,41906,2884,2672,658,25142,2375,11497,1731,2595,841,77994,4085,7081,1043,45550,2935,20552,2316,4811,930,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,208507,6979,83021,4053,22336,2157,30664,2361,22827,2365,18354,2066,4473,961,7194,1076,5745,1020,1449,599,125486,5610,22436,2602,6644,1171,12471,1844,2730,807,591,394,103050,4872,38679,3025,52220,3506,10191,1711,1960,545,932264,11173,751621,9943,123621,3212,187259,5770,364946,7456,339921,7306,25025,2009,75795,3411,69949,3376,5846,918,180643,6268,58697,3701,8083,1366,32721,2555,15546,1981,2347,844,121946,4692,19129,2095,67148,3338,29584,2452,6085,1106,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,214142,6077,63555,3820,12086,1647,21865,2276,21989,2227,16393,2037,5596,1032,7615,1324,5944,1308,1671,485,150587,5689,23107,2442,4379,1057,14463,2107,3540,973,725,421,127480,4961,34348,2449,71113,4426,18533,1891,3486,837,911517,8882,681251,9473,97870,3416,184229,6066,327938,8504,303705,8021,24233,2123,71214,3936,66368,3756,4846,1133,230266,7891,67195,4545,7945,1288,38561,2974,17232,2430,3457,1075,163071,5818,21254,2331,93808,4058,40251,3621,7758,1425,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,58703,3167,25227,2494,4936,1054,10091,1355,8389,1454,7598,1456,791,387,1811,391,1630,372,181,138,33476,2819,7141,1287,1839,552,3920,1073,1174,536,208,143,26335,2534,8641,1662,13646,1774,3556,1018,492,238,288247,4995,245341,4327,39811,2073,51633,2670,125950,4257,119561,4239,6389,997,27947,2033,26660,2030,1287,468,42906,2961,16079,2031,1352,504,8696,1606,5165,916,866,362,26827,2450,2358,567,14952,1640,8399,1510,1118,408,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,171638,6320,51388,3358,7678,1267,16575,1899,18821,2098,14088,1767,4733,1006,8314,1234,6695,1133,1619,499,120250,5659,20731,2696,3684,975,13037,2193,2314,741,1696,804,99519,5089,25204,2667,51693,3543,17241,2292,5381,1151,1265475,10045,966741,10247,102162,3197,207493,5305,508151,10032,471143,9878,37008,3153,148935,5959,137301,5555,11634,1364,298734,8480,85724,5244,5857,1018,42542,3286,26054,3058,11271,1824,213010,6192,15591,1763,110854,4596,66126,4547,20439,2123,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,204783,6565,66091,3413,15386,1536,20042,2362,20230,2046,15443,1798,4787,886,10433,1742,8404,1459,2029,704,138692,5689,19940,2443,6323,1360,8694,1482,3684,896,1239,640,118752,5009,39121,2789,58800,4050,15850,1977,4981,1142,1394084,11536,1107196,11365,125329,4404,230087,6381,576800,9768,536464,9440,40336,2751,174980,5884,161004,5772,13976,1725,286888,7347,83772,4486,6560,1237,39101,3059,28407,2719,9704,1807,203116,6381,20097,2208,95725,4782,65631,3718,21663,2468,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,450920,7959,161698,4646,30145,2289,62196,3295,51204,3017,38532,2631,12672,1594,18153,2141,14192,1841,3961,875,289222,7334,50867,3543,12981,1703,27910,2441,7927,1233,2049,579,238355,6827,69776,3752,132367,4700,28947,2770,7265,1238,2031692,15245,1660217,14007,294567,5361,400664,7689,762237,10375,702609,10190,59628,3082,202749,5423,185813,5358,16936,1847,371475,8767,116169,4633,11361,1460,64250,3627,35176,2356,5382,941,255306,7546,33137,2584,139392,5370,67336,3789,15441,1883,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,126402,4597,43498,2788,6263,1116,14859,1827,16146,1567,13144,1467,3002,659,6230,884,5153,773,1077,470,82904,4046,15548,1554,2902,685,9639,1390,2288,511,719,414,67356,3666,16986,2197,39638,2926,8172,1017,2560,904,1248034,9413,1036311,9241,130811,3707,188339,5227,575186,7954,552607,7904,22579,1723,141975,4274,134047,4097,7928,1152,211723,6983,74339,4159,3309,737,41160,2784,23672,2490,6198,1271,137384,5744,10321,1294,77732,4017,39679,2804,9652,1322,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,158374,5845,48508,2803,7956,1391,17514,1857,17763,1942,14375,1843,3388,896,5275,1128,4428,1032,847,392,109866,5505,15798,1981,3867,940,8865,1508,2331,928,735,452,94068,5013,32096,2769,49675,4136,9159,1333,3138,857,589246,9411,432524,8602,70498,2787,120362,4393,201664,7090,186575,6801,15089,1834,40000,3639,37017,3441,2983,794,156722,6523,41179,3622,5464,1233,23796,2657,10714,1627,1205,549,115543,4872,17368,2129,65078,4159,28423,2435,4674,1180,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,231778,7345,83542,4211,14412,1520,30620,2821,30465,2387,24282,2200,6183,1162,8045,1347,6570,1278,1475,519,148236,5940,28708,2559,6291,1185,17563,2112,3970,1065,884,472,119528,5338,35745,3182,64670,3768,15794,1976,3319,746,1285453,12280,1040661,12256,162980,4287,232487,6471,520575,9681,487118,9719,33457,2674,124619,5381,116159,5316,8460,1483,244792,7930,72016,3728,5399,884,43557,2907,19882,2172,3178,928,172776,6785,17560,2241,96869,4651,49355,3726,8992,1437,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,30478,2432,12709,1758,959,375,5304,1265,5145,969,4317,869,828,432,1301,457,1255,444,46,45,17769,2183,4370,983,627,290,2599,835,893,491,251,258,13399,1733,2725,710,8527,1314,1729,593,418,287,229172,5203,192875,4531,31077,1726,42521,2625,100771,3392,97056,3403,3715,707,18506,1482,17578,1487,928,384,36297,3200,15003,1885,697,334,9052,1421,4757,1188,497,289,21294,2182,1856,508,12433,1789,6266,1357,739,345,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,46489,3094,15488,1680,2041,574,5297,1114,6295,981,5591,966,704,313,1855,483,1439,441,416,202,31001,2788,4917,1011,582,267,2881,770,1375,634,79,65,26084,2486,3694,855,17247,2063,4538,1033,605,347,428075,6307,353850,5452,39650,1892,66700,3180,201589,4770,193086,4418,8503,1183,45911,2538,43522,2456,2389,597,74225,3306,26819,2024,1301,427,16387,1631,7733,1213,1398,601,47406,2920,3464,632,25471,2009,15131,2035,3340,748,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,90701,5177,35079,3407,4222,917,14806,2205,11947,2085,9813,1952,2134,736,4104,930,3505,878,599,287,55622,3976,13092,1954,2193,752,8347,1588,2153,674,399,468,42530,3391,13499,2104,22053,2320,5938,1122,1040,484,560132,8491,410233,8163,65959,3289,114549,4835,186060,6463,171655,6105,14405,1966,43665,3390,38373,3051,5292,1138,149899,6457,52421,3622,4169,903,29607,2680,14738,1871,3907,1125,97478,4886,10339,1591,55047,3911,24333,2423,7759,1682,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,28269,2503,9896,1553,2226,813,3110,775,3090,744,2313,620,777,398,1470,562,1433,563,37,62,18373,2307,3541,853,943,447,1894,732,571,339,133,160,14832,2074,4206,1199,8589,1603,1646,621,391,267,313449,6239,259152,6027,35089,2021,51395,2951,135046,4857,127528,4756,7518,1096,37622,2330,35418,2292,2204,687,54297,3920,18145,1991,1591,687,9130,1223,6293,1193,1131,603,36152,3028,3012,932,18758,2066,10913,1502,3469,1066,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
