GEO_ID,C05008_001E,C05008_001M,C05008_002E,C05008_002M,C05008_003E,C05008_003M,C05008_004E,C05008_004M,C05008_005E,C05008_005M,C05008_006E,C05008_006M,C05008_007E,C05008_007M,C05008_008E,C05008_008M,C05008_009E,C05008_009M,C05008_010E,C05008_010M,C05008_011E,C05008_011M,C05008_012E,C05008_012M,C05008_013E,C05008_013M,C05008_014E,C05008_014M,C05008_015E,C05008_015M,C05008_016E,C05008_016M,C05008_017E,C05008_017M,C05008_018E,C05008_018M,C05008_019E,C05008_019M,C05008_020E,C05008_020M,C05008_021E,C05008_021M,C05008_022E,C05008_022M,C05008_023E,C05008_023M,C05008_024E,C05008_024M,C05008_025E,C05008_025M,C05008_026E,C05008_026M,C05008_027E,C05008_027M,C05008_028E,C05008_028M,C05008_029E,C05008_029M,C05008_030E,C05008_030M,C05008_031E,C05008_031M,C05008_032E,C05008_032M,C05008_033E,C05008_033M,C05008_034E,C05008_034M,C05008_035E,C05008_035M,C05008_036E,C05008_036M,C05008_037E,C05008_037M,C05008_038E,C05008_038M,C05008_039E,C05008_039M,C05008_040E,C05008_040M,C05008_041E,C05008_041M,C05008_042E,C05008_042M,C05008_043E,C05008_043M,C05008_044E,C05008_044M,C05008_045E,C05008_045M,C05008_046E,C05008_046M,C05008_047E,C05008_047M,C05008_048E,C05008_048M,C05008_049E,C05008_049M,C05008_050E,C05008_050M,C05008_051E,C05008_051M,NAME,C05008_001EA,C05008_001MA,C05008_002MA,C05008_002EA,C05008_003EA,C05008_003MA,C05008_004EA,C05008_004MA,C05008_005EA,C05008_005MA,C05008_006EA,C05008_006MA,C05008_007MA,C05008_007EA,C05008_008EA,C05008_008MA,C05008_009EA,C05008_009MA,C05008_010EA,C05008_010MA,C05008_011EA,C05008_011MA,C05008_012MA,C05008_012EA,C05008_013MA,C05008_013EA,C05008_014EA,C05008_014MA,C05008_015EA,C05008_015MA,C05008_016EA,C05008_016MA,C05008_017MA,C05008_017EA,C05008_018MA,C05008_018EA,C05008_019EA,C05008_019MA,C05008_020EA,C05008_020MA,C05008_021EA,C05008_021MA,C05008_022EA,C05008_022MA,C05008_023MA,C05008_023EA,C05008_024MA,C05008_024EA,C05008_025EA,C05008_025MA,C05008_026EA,C05008_026MA,C05008_027EA,C05008_027MA,C05008_028EA,C05008_028MA,C05008_029EA,C05008_029MA,C05008_030MA,C05008_030EA,C05008_031MA,C05008_031EA,C05008_032MA,C05008_032EA,C05008_033MA,C05008_033EA,C05008_034EA,C05008_034MA,C05008_035MA,C05008_035EA,C05008_036MA,C05008_036EA,C05008_037EA,C05008_037MA,C05008_038MA,C05008_038EA,C05008_039EA,C05008_039MA,C05008_040EA,C05008_040MA,C05008_041MA,C05008_041EA,C05008_042EA,C05008_042MA,C05008_043MA,C05008_043EA,C05008_044EA,C05008_044MA,C05008_045EA,C05008_045MA,C05008_046MA,C05008_046EA,C05008_047EA,C05008_047MA,C05008_048EA,C05008_048MA,C05008_049EA,C05008_049MA,C05008_050EA,C05008_050MA,C05008_051EA,C05008_051MA,state
0400000US29,228076,7373,110786,4081,20994,2497,1592,593,6234,1775,13168,1886,39553,2314,6991,1166,14523,2159,18039,1778,33735,2886,2969,1088,12886,2030,17880,2017,18895,2290,1010,589,6467,1276,11418,1803,14840,2405,1959,862,6419,1807,6462,1289,16504,2594,2690,1182,7099,2011,6715,1208,117290,5409,25516,2343,1662,805,6979,1444,16875,1766,45477,2218,7966,1367,16548,1931,20963,1891,30934,3108,1502,570,13038,2599,16394,2095,17791,2295,598,355,7145,1655,10048,1916,13143,2467,904,506,5893,2068,6346,1149,15363,2561,2736,1100,7749,1726,4878,995,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,18344,2201,7412,1323,2255,638,56,48,389,278,1810,538,1931,674,592,521,436,366,903,454,1442,591,0,157,685,464,757,349,643,313,0,157,200,176,443,292,799,456,0,157,485,423,314,197,1784,618,106,191,369,244,1309,540,10932,1488,3583,779,129,102,714,347,2740,659,3302,847,286,250,1314,533,1702,572,1414,550,179,246,399,259,836,374,712,372,49,83,86,112,577,317,702,387,130,232,313,242,259,167,2633,691,227,219,395,212,2011,551,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,118522,4111,61074,2787,3669,884,293,238,873,526,2503,731,15196,1420,3305,814,5018,1072,6873,926,36248,2302,1668,891,14663,2050,19917,1519,25970,2059,935,614,9583,1487,15452,1533,10278,2179,733,530,5080,1708,4465,1182,5961,1280,476,473,3475,1034,2010,625,57448,2718,5053,1063,181,148,816,405,4056,994,16704,1585,2926,876,6474,1137,7304,1325,30700,2074,1176,633,14478,2173,15046,1638,23633,2111,583,419,10968,2205,12082,1548,7067,1306,593,376,3510,1129,2964,880,4991,1088,734,583,2970,843,1287,497,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,530590,9717,257360,6793,16809,2313,873,471,3349,1246,12587,1713,65571,3024,4816,1388,19390,2287,41365,2895,162552,5632,4154,1497,53512,4843,104886,4493,121269,5834,2554,1241,36903,3968,81812,4380,41283,4404,1600,759,16609,3797,23074,2709,12428,1758,965,572,3508,835,7955,1435,273230,5380,25015,2488,1221,654,5551,1520,18243,1701,89028,3209,6947,1306,26793,2789,55288,2724,146465,4635,5243,1356,52073,3948,89149,4082,105237,4881,2941,954,37308,3540,64988,3928,41228,3798,2302,910,14765,2493,24161,2679,12722,2073,1271,613,4837,1288,6614,1522,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,71369,4315,32612,2528,8680,1532,800,541,2034,785,5846,1019,11477,1180,2275,840,3603,1012,5599,1102,6686,1462,99,155,2705,1146,3882,899,2025,1086,0,181,1083,752,942,691,4661,1076,99,155,1622,798,2940,741,5769,1070,60,98,1739,697,3970,796,38757,2936,9569,1427,488,300,2256,799,6825,1246,15156,1831,3020,1161,5136,1515,7000,1276,6717,1431,385,278,1235,569,5097,1354,1599,1083,90,147,133,221,1376,1078,5118,1101,295,254,1102,523,3721,882,7315,1268,214,201,1901,839,5200,993,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1883299,22182,916021,12234,138273,5464,5080,1420,23311,2694,109882,4804,289464,5263,24716,2818,87845,5816,176903,4729,428740,9319,22696,3371,157334,7969,248710,6706,67862,6076,4191,1226,32132,4494,31539,3015,360878,9600,18505,3168,125202,6997,217171,6227,59544,4201,7892,1720,20828,2784,30824,2817,967278,13315,160519,5948,6560,1419,23931,2808,130028,5203,315838,4583,29703,3379,104293,5810,181842,4595,431034,10198,23456,2759,142563,7171,265015,8046,52368,4307,2868,1081,25440,3226,24060,2744,378666,10408,20588,2585,117123,6230,240955,8114,59887,4744,7963,2031,23159,2798,28765,3053,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,192188,8397,98532,5497,6538,1355,514,325,1530,585,4494,1107,10490,1840,1690,1262,3966,1234,4834,971,77683,5115,4035,1265,21792,3176,51856,3653,70954,4508,2819,1104,19191,2902,48944,3412,6729,1722,1216,660,2601,1310,2912,879,3821,1039,557,336,719,526,2545,766,93656,4763,7570,1300,538,326,1562,801,5470,918,13491,1700,1315,1005,4516,1118,7660,927,69836,4547,3176,1207,22079,3301,44581,2932,64191,4015,2162,850,20164,3061,41865,2930,5645,1609,1014,800,1915,991,2716,740,2759,755,466,356,623,467,1670,515,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4424370,25461,2088976,16981,351446,8637,19994,3014,60673,4236,270779,8251,577431,8813,57638,4924,167959,7425,351834,8526,1035404,13386,62333,5281,313725,9463,659346,11090,147557,7959,11053,2561,65158,5266,71346,4892,887847,12300,51280,4766,248567,8754,588000,10386,124695,6656,12722,2085,46066,4556,65907,4026,2335394,16627,407494,9254,20949,2896,72647,4463,313898,8252,633247,8196,65515,4707,204289,6178,363443,7387,1176786,14339,62425,4760,315885,11686,798476,13480,97480,5101,4278,1044,41910,4078,51292,3963,1079306,13858,58147,4855,273975,10978,747184,12452,117867,5503,13425,2211,44638,4154,59804,3761,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,748072,15292,384128,7949,37044,3300,2714,906,8532,1520,25798,2478,84286,3772,14007,2564,26238,3138,44041,2302,230722,6246,11699,2676,108078,7468,110945,5325,155136,6915,5782,1719,76270,6912,73084,4811,75586,5680,5917,1790,31808,4041,37861,3631,32076,3346,4030,1300,12434,2172,15612,1963,363944,9737,45142,3769,3692,1025,10405,1731,31045,2923,94436,3276,12699,2287,34017,2911,47720,2551,190427,5255,8578,2361,88596,5707,93253,5204,113450,5209,4583,1890,57166,5333,51701,4362,76977,5066,3995,1288,31430,3453,41552,3982,33939,3815,4293,1637,13418,2841,16228,2190,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,19380,2686,10041,1803,2001,1025,246,226,215,166,1540,955,2807,731,598,473,1297,496,912,534,2018,543,512,366,352,198,1154,493,1310,506,408,353,150,121,752,370,708,373,104,108,202,151,402,312,3215,909,205,176,2308,770,702,326,9339,1336,2142,850,21,29,654,465,1467,526,2911,714,529,418,1242,636,1140,387,1042,468,109,102,252,208,681,381,242,151,0,141,109,112,133,91,800,416,109,102,143,123,548,372,3244,782,563,486,1868,606,813,326,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,451330,11392,224966,7146,49005,3537,1976,917,9462,1784,37567,2660,88112,3925,17703,2672,27463,2962,42946,2669,51252,3103,3659,978,23864,2895,23729,2498,27414,3131,1973,756,14461,2586,10980,1811,23838,2608,1686,788,9403,1946,12749,2090,36597,3265,5124,1719,16845,2452,14628,2485,226364,6999,62105,4323,1569,718,10944,1748,49592,3575,90266,3722,13439,2095,29918,2946,46909,2812,38113,3333,2874,1074,17098,2644,18141,1917,16015,2335,1132,748,7738,1896,7145,1312,22098,2617,1742,698,9360,2058,10996,1500,35880,3291,4018,1120,18912,2892,12950,1720,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,213284,6099,107978,3825,6913,1399,926,609,1855,748,4132,896,24828,1604,5076,1230,6243,1085,13509,1327,70126,2701,4241,1417,28825,2173,37060,2572,58233,2834,3259,1315,22888,2070,32086,2334,11893,1779,982,446,5937,1225,4974,1143,6111,1086,629,309,2538,836,2944,825,105306,3632,11680,1548,1385,637,1761,620,8534,1290,31496,2023,5812,1324,9013,1436,16671,1542,55945,2767,3660,1070,25677,2277,26608,2239,45837,2741,2742,964,20215,1927,22880,2123,10108,1691,918,500,5462,1427,3728,843,6185,1009,1127,596,1246,424,3812,699,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,372767,10518,184795,6826,24759,2873,1236,570,7245,1578,16278,2335,50282,2810,7723,1972,12927,2241,29632,2182,93714,5077,1589,953,35833,3767,56292,3405,82477,4712,1417,932,31948,3443,49112,3179,11237,1972,172,176,3885,1288,7180,1443,16040,2776,1207,749,6648,2091,8185,1273,187972,5785,31765,3038,1283,679,5993,1619,24489,2463,60820,2894,5461,1453,17469,2184,37890,2568,75870,4510,1426,722,29391,3880,45053,3739,64961,4593,1040,682,25580,3927,38341,3687,10909,1823,386,259,3811,1088,6712,1334,19517,2226,1081,879,5714,1436,12722,1663,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,769264,16116,374618,10435,77401,4767,3239,878,18437,2643,55725,3458,142413,4630,21573,2950,43907,3684,76933,3516,119463,7919,9400,2380,46089,5513,63974,4473,36213,4999,2426,1243,16069,3628,17718,2465,83250,6577,6974,2187,30020,4143,46256,3799,35341,3474,4886,1250,14245,2135,16210,1754,394646,9214,92211,4771,3457,915,19702,2810,69052,3713,153960,3991,20924,2385,51204,3295,81832,3971,110263,5894,7578,1709,40056,4419,62629,3777,20898,2495,1051,643,10207,1873,9640,1581,89365,5690,6527,1568,29849,3781,52989,3793,38212,4565,5122,1657,16974,3085,16116,1915,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,140125,6628,64545,3878,13905,1799,881,660,1209,785,11815,1629,11673,1414,2122,813,3934,1271,5617,1041,29427,2331,2880,1267,11579,1859,14968,1829,1431,762,257,348,197,225,977,670,27996,2486,2623,1282,11382,1882,13991,1796,9540,1755,966,532,2365,859,6209,1207,75580,4132,18369,1992,636,423,1512,828,16221,1848,14902,1368,1784,651,5637,1117,7481,1041,31406,2337,3242,1105,10617,1844,17547,1930,1741,844,387,501,328,313,1026,594,29665,2338,2855,1033,10289,1781,16521,1888,10903,2088,1203,775,3607,1211,6093,1198,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,221976,7975,113575,4094,18052,2109,1582,714,3659,1043,12811,1620,19941,1564,2226,809,5512,1399,12203,1370,68351,3158,3859,1358,37875,2756,26617,2645,43214,2986,2486,1058,26212,2561,14516,2058,25137,2965,1373,753,11663,1785,12101,2083,7231,1525,435,265,3136,1279,3660,792,108401,5626,22011,2798,1622,818,4977,1357,15412,2116,26750,1857,3420,1315,8256,1505,15074,1199,52599,3958,4084,1343,26454,3063,22061,2429,29063,3462,1862,899,18339,2867,8862,1736,23536,2624,2222,1037,8115,1558,13199,1935,7041,1399,724,562,2391,811,3926,894,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22857,2660,12153,1704,1331,620,178,181,154,153,999,530,3983,741,1243,427,1425,522,1315,464,3775,929,801,386,1706,587,1268,651,1887,703,338,217,821,448,728,420,1888,717,463,319,885,417,540,474,3064,928,483,367,2139,775,442,265,10704,1545,2393,652,238,195,274,245,1881,619,3903,970,1019,578,1410,571,1474,568,2328,763,427,306,1397,638,504,491,793,523,171,186,575,409,47,52,1535,738,256,264,822,574,457,462,2080,702,600,452,587,440,893,528,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,291641,8714,151797,5815,14974,1861,1355,653,3818,912,9801,1548,41473,2082,6336,1567,12895,1766,22242,1950,77160,3905,5588,1329,37756,3494,33816,2764,51935,4645,2859,1081,26202,3753,22874,2681,25225,3356,2729,1006,11554,2374,10942,1654,18190,2749,1524,655,8515,2089,8151,1555,139844,4992,17993,2184,1234,508,4138,1120,12621,1772,44983,2585,6322,1528,14555,2196,24106,2334,59486,3451,3188,1013,30828,3637,25470,2889,34954,3441,1231,645,19687,3408,14036,2547,24532,2928,1957,883,11141,1846,11434,1629,17382,2439,1925,845,7615,1914,7842,1434,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4269693,39545,2130290,26080,74572,5009,8643,1716,20066,2349,45863,3961,400521,6842,48299,4898,138809,7018,213413,6840,1550994,23053,83527,6254,499400,16161,968067,16484,1263734,22867,61050,4800,383078,14780,819606,15330,287260,12117,22477,3785,116322,7633,148461,8648,104203,7718,14710,3296,43888,4926,45605,4082,2139403,22285,105450,6287,9751,1966,24190,3440,71509,4597,428430,7164,57045,4504,149286,7607,222099,6455,1500228,19375,67207,6233,468818,14394,964203,14303,1235248,18316,48501,4845,372846,13525,813901,12467,264980,10621,18706,3248,95972,6891,150302,6879,105295,7693,14806,3036,42948,4759,47541,4806,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,240872,8166,117085,4828,11484,1912,822,493,2318,840,8344,1436,22509,1938,3962,1109,8322,1721,10225,1222,72230,4086,3254,1035,28827,3546,40149,3363,52598,4359,2005,803,20322,3103,30271,3127,19632,3382,1249,679,8505,2504,9878,2100,10862,1650,216,146,4275,1095,6371,1119,123787,4948,13633,1547,411,348,3169,839,10053,1386,26680,1792,4251,1250,10104,1842,12325,1372,71223,4057,3508,1241,30592,3232,37123,3497,46435,4032,1593,725,20560,3299,24282,2825,24788,3143,1915,1009,10032,2293,12841,1934,12251,2135,610,343,4110,1674,7531,1459,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,25541,2433,11005,1327,3423,694,126,120,629,333,2668,567,2955,677,116,114,1405,451,1434,494,1388,440,254,163,315,172,819,402,391,236,116,121,153,116,122,107,997,376,138,130,162,133,697,392,3239,779,35,61,1238,588,1966,508,14536,1507,4992,1011,189,155,1216,568,3587,771,4420,702,518,283,1525,469,2377,638,1147,371,90,111,308,238,749,332,120,110,0,143,14,28,106,106,1027,365,90,111,294,236,643,318,3977,637,134,84,932,493,2911,597,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,947320,14862,455502,9136,40433,3131,5129,1469,9533,1708,25771,2342,184660,5067,20933,3018,61749,4611,101978,3941,174442,5661,9043,2099,73736,5483,91663,4811,35040,4159,1602,795,17107,2707,16331,2707,139402,6593,7441,1905,56629,5841,75332,4268,55967,4524,4876,1055,24534,3186,26557,2639,491818,8934,60151,4225,5982,1488,13114,2023,41055,3221,214019,4315,24245,3069,73151,4168,116623,4054,158431,5051,8860,2034,64535,4297,85036,4404,24634,2875,1201,751,11106,2185,12327,2002,133797,4563,7659,1826,53429,3860,72709,3900,59217,5117,7408,1792,25945,3200,25864,2933,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,916399,16227,441074,10464,69085,5184,3503,1075,20845,3107,44737,3244,162919,6007,18654,3853,45712,4559,98553,4204,157867,5354,4045,1170,60448,4703,93374,4203,131209,5435,3001,1037,50221,4169,77987,4081,26658,3803,1044,541,10227,2508,15387,2594,51203,3515,5784,1523,18917,2692,26502,2361,475325,8813,88084,5434,5034,1441,24471,2811,58579,4372,203340,5071,20300,2321,60203,4763,122837,4004,128992,5185,3940,1321,53878,4033,71174,4342,103017,4861,1844,864,43399,3578,57774,4092,25975,3113,2096,952,10479,1945,13400,1959,54909,4608,5751,1907,18395,2777,30763,2537,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,25846,2364,11667,1579,2103,751,179,194,581,461,1343,562,4845,842,516,248,2057,652,2272,588,2865,841,275,395,897,405,1693,646,927,358,0,182,496,274,431,261,1938,682,275,395,401,294,1262,512,1854,632,455,304,804,524,595,293,14179,1463,3177,886,359,280,428,371,2390,762,6343,1136,751,503,3335,950,2257,657,3200,736,132,202,1303,472,1765,566,408,229,0,182,48,69,360,217,2792,706,132,202,1255,470,1405,524,1459,564,431,352,236,200,792,377,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
