GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001EA,B08011_001MA,B08011_002EA,B08011_002MA,B08011_003MA,B08011_003EA,B08011_004EA,B08011_004MA,B08011_005EA,B08011_005MA,B08011_006EA,B08011_006MA,B08011_007EA,B08011_007MA,B08011_008MA,B08011_008EA,B08011_009MA,B08011_009EA,B08011_010EA,B08011_010MA,B08011_011EA,B08011_011MA,B08011_012EA,B08011_012MA,B08011_013EA,B08011_013MA,B08011_014EA,B08011_014MA,B08011_015EA,B08011_015MA,B08011_016EA,B08011_016MA,B08011_017EA,B08011_017MA,B08011_018EA,B08011_018MA,B08011_019MA,B08011_019EA,B08011_020MA,B08011_020EA,B08011_021EA,B08011_021MA,B08011_022EA,B08011_022MA,B08011_023EA,B08011_023MA,B08011_024EA,B08011_024MA,B08011_025EA,B08011_025MA,B08011_026EA,B08011_026MA,B08011_027EA,B08011_027MA,B08011_028EA,B08011_028MA,B08011_029EA,B08011_029MA,B08011_030MA,B08011_030EA,B08011_031MA,B08011_031EA,B08011_032MA,B08011_032EA,B08011_033EA,B08011_033MA,B08011_034EA,B08011_034MA,B08011_035EA,B08011_035MA,B08011_036MA,B08011_036EA,B08011_037MA,B08011_037EA,B08011_038MA,B08011_038EA,B08011_039EA,B08011_039MA,B08011_040MA,B08011_040EA,B08011_041MA,B08011_041EA,B08011_042MA,B08011_042EA,B08011_043MA,B08011_043EA,B08011_044EA,B08011_044MA,B08011_045EA,B08011_045MA,state
0400000US32,1178781,9833,86567,5217,48676,3567,52022,3694,97236,5778,97915,4958,141593,6592,122224,5666,108021,6407,52583,3554,75208,4856,36784,3530,22997,2568,113042,5155,123913,5824,638143,5844,59686,4449,35879,3086,34518,3044,62772,4601,54860,3959,68386,4531,54994,3931,52988,3690,23145,2262,30666,3087,16013,2114,11414,1972,62503,4203,70319,5201,540638,7163,26881,2935,12797,1774,17504,2158,34464,3170,43055,2900,73207,4461,67230,3877,55033,4348,29438,2816,44542,3847,20771,2670,11583,1646,50539,3377,53594,3549,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,637747,6867,26398,2417,21053,2069,31120,2702,54937,3896,75534,3459,99992,4797,85674,3635,69421,3680,33840,3422,34603,2771,15771,1934,6542,1254,45932,3114,36930,2666,330648,5061,18618,2167,14089,1607,21281,2394,34906,2826,40104,2838,52693,3273,38153,2786,32428,2242,13259,2164,15704,1846,6127,1314,2395,585,22190,2317,18701,2029,307099,5282,7780,1331,6964,1321,9839,1405,20031,2104,35430,2586,47299,3139,47521,2619,36993,2740,20581,2364,18899,2074,9644,1535,4147,997,23742,2066,18229,1772,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3945265,20522,120366,5982,101982,5445,148862,6341,303590,8572,362320,11268,582811,13123,502898,11225,597751,12695,307024,8739,285948,9973,115879,5800,55418,3588,236437,7585,223979,6864,2085011,12599,85607,5196,77650,4464,104412,4810,202089,6307,211896,8192,315016,9795,233412,7835,274726,8814,126537,5784,131844,6281,53072,3567,27002,2393,121443,6098,120305,5055,1860254,14878,34759,3428,24332,2601,44450,3148,101501,5824,150424,5969,267795,6782,269486,8319,323025,7586,180487,6758,154104,6319,62807,4224,28416,2570,114994,5438,103674,4873,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,826180,10088,31533,2760,27419,2396,36378,2545,72754,5134,85806,4999,122358,5675,143790,6237,89739,5622,39902,2850,44996,3466,20128,2384,8975,1360,53318,4542,49084,3802,439109,6754,23112,2322,20609,2220,23503,1982,49717,3866,52020,4148,63232,4650,59954,3553,43823,3766,14870,1994,21150,2564,6420,1245,3805,1049,28539,3304,28355,2671,387071,6539,8421,1357,6810,1350,12875,1999,23037,2641,33786,2668,59126,3422,83836,4756,45916,3864,25032,2282,23846,2493,13708,2083,5170,973,24779,2991,20729,2393,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8566966,26224,257990,9153,226493,8329,303604,8142,634118,13255,710468,14041,1246524,17115,1036399,16903,1275201,19498,641193,11669,728616,15322,289782,8914,133521,6174,581003,12095,502054,10827,4432655,19949,188898,7310,165562,6429,205921,7614,409665,10685,392751,9559,640994,11035,458628,11852,577029,14181,259242,8780,332916,9735,143364,7104,70990,4808,310544,8880,276151,8742,4134311,17715,69092,4204,60931,3815,97683,4490,224453,7523,317717,8506,605530,12381,577771,11018,698172,12759,381951,9070,395700,11259,146418,5943,62531,3746,270459,8495,225903,6582,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4072520,23332,142641,5244,143263,6509,178158,7263,347254,8858,413792,10871,634016,13042,573570,12707,446081,11125,230014,7442,238927,8433,104488,5888,48610,3598,282337,7851,289369,9876,2130325,13992,96333,4661,101823,4996,118408,5704,216232,7697,236132,8402,323320,8319,255368,9147,217592,8283,102044,5298,106460,5786,47333,4005,21424,2242,140608,6013,147248,6490,1942195,15258,46308,3387,41440,3527,59750,3912,131022,5646,177660,6872,310696,7586,318202,8567,228489,7243,127970,5714,132467,6473,57155,3951,27186,2716,141729,5879,142121,6122,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,355264,4540,13208,1332,10157,1321,18896,2359,20108,2151,42424,3063,53529,3242,78150,4102,34595,2556,15095,1844,16317,1927,6203,1185,3434,784,21427,1870,21721,1918,193586,3326,9116,1162,6624,1234,13024,1988,13753,1911,28063,2440,32357,2694,37365,2474,17739,1842,5458,1021,6666,1309,2238,666,1118,409,9970,1395,10095,1349,161678,3063,4092,777,3533,803,5872,1054,6355,987,14361,1871,21172,2006,40785,2793,16856,1567,9637,1244,9651,1492,3965,870,2316,693,11457,1477,11626,1480,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5004577,20581,198809,5624,168768,5855,242551,6998,425036,10440,519944,12505,707337,13235,664943,12734,489399,10375,275310,8583,274541,9300,129628,4883,66507,4264,415880,9646,425924,10557,2595277,15510,137595,4958,113017,4584,149650,5159,261743,8967,289656,7546,364129,10100,298834,7055,217761,7204,118129,5187,118690,5487,56981,3392,28587,2455,219412,7638,221093,8082,2409300,16525,61214,4139,55751,3284,92901,4322,163293,6233,230288,7830,343208,7515,366109,9148,271638,7390,157181,6181,155851,6230,72647,4119,37920,2863,196468,6837,204831,7247,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1626405,9538,73685,3280,59713,2933,78229,3388,134836,4513,166130,5494,253425,6901,247569,6263,167982,5407,76319,3737,85288,3894,40315,2988,16756,1769,106449,4045,119709,4425,882918,7180,53753,2926,43047,2545,52432,2958,87777,3728,99495,4099,137351,4647,108978,3679,84199,3816,32581,2510,39627,2677,16528,1592,6904,1271,56086,3308,64160,3265,743487,7469,19932,1669,16666,1638,25797,1712,47059,2986,66635,3519,116074,4375,138591,4818,83783,3469,43738,2690,45661,2758,23787,2241,9852,1342,50363,2658,55549,3242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1595991,12131,74265,5108,53837,3834,77562,4476,128626,5475,163960,6856,214361,7789,211790,6822,165097,6235,87618,5059,108848,5340,55094,4164,25766,3077,127980,5920,101187,4834,846321,10092,50791,4329,39167,3409,50504,3435,81805,4340,94031,4529,108788,5271,101179,4389,75933,3938,40821,3572,46732,3182,25500,2799,13081,2185,64666,4349,53323,3813,749670,8651,23474,2982,14670,1574,27058,2601,46821,3185,69929,4449,105573,5304,110611,4747,89164,4688,46797,3362,62116,4296,29594,3193,12685,1924,63314,3758,47864,3406,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5584155,20518,241743,7469,197091,6167,278454,7398,493665,9399,594473,11744,784155,11924,684253,11983,621867,10689,310527,7691,322047,8753,143346,6321,73553,3686,431090,9073,407891,9348,2911537,14329,182284,6489,143643,5575,184232,6003,304975,6613,329476,8109,392498,8176,301128,7606,274518,7120,128055,5746,140166,5795,62683,3961,32813,2636,218226,6525,216840,7236,2672618,16137,59459,3821,53448,2876,94222,4162,188690,6247,264997,7344,391657,8187,383125,8219,347349,7744,182472,5788,181881,6619,80663,4326,40740,2745,212864,6718,191051,6043,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,485623,7298,13819,2098,14784,1927,18983,2113,38450,3456,51481,3596,67660,4221,59671,3785,63874,4589,29436,2835,32866,2874,14973,2384,8082,1699,40962,3639,30582,2759,245345,4907,10161,1949,11366,1897,12577,1690,24229,2337,28242,2553,33751,2615,24776,2134,27731,2521,12177,1631,13959,1742,6658,1615,2844,975,21598,2472,15276,1880,240278,5524,3658,897,3418,921,6406,1251,14221,1969,23239,2218,33909,2957,34895,2689,36143,3334,17259,2121,18907,2201,8315,1712,5238,1258,19364,2250,15306,2080,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1931496,15790,65863,4456,65657,4140,85256,4522,161666,7348,201314,8880,312998,8193,255430,7367,222910,8037,96783,4942,105329,5854,50088,3897,23225,2452,130411,6461,154566,6769,1000677,11471,43979,3352,45734,3503,57039,3798,102435,5759,110058,5583,158631,6142,121701,5452,101487,5401,42182,3171,43431,3181,20377,2607,10795,1768,60761,4512,82067,4769,930819,9507,21884,2363,19923,2204,28217,2659,59231,4396,91256,5388,154367,5806,133729,5607,121423,5129,54601,3619,61898,4462,29711,2855,12430,1714,69650,4660,72499,4358,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,396728,5453,13765,1659,11424,1435,18045,1951,24548,1758,42556,2933,62109,3341,83060,4198,40185,3047,16399,2476,18644,1916,8509,1278,4265,881,25447,2136,27772,2698,207124,3897,9746,1505,6285,971,10157,1376,14333,1388,24140,2255,34863,2553,41159,3131,19052,1914,5717,1268,8241,1240,4183,980,2359,729,12102,1423,14787,1885,189604,4031,4019,823,5139,1049,7888,1192,10215,1249,18416,1852,27246,2360,41901,2454,21133,2352,10682,1918,10403,1418,4326,862,1906,524,13345,1513,12985,1511,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676009,15301,120280,5498,100632,5947,148327,6205,255233,7595,290458,7150,417483,10378,345799,8555,251882,7729,110878,5752,136197,6536,65291,4424,29724,3446,192390,7689,211435,7211,1411949,11687,82690,4776,69550,4163,97233,4796,158674,7077,163156,5306,200438,6819,148104,6824,120915,5493,49615,3823,60185,4539,30331,3149,16068,2672,99237,5470,115753,5793,1264060,10628,37590,3229,31082,3434,51094,3269,96559,4355,127302,4691,217045,7173,197695,6574,130967,5246,61263,4581,76012,5022,34960,2755,13656,1911,93153,4768,95682,4756,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11152347,30511,493870,13285,456493,12365,563919,11629,1064940,18605,1114094,18940,1779545,25520,1435374,19470,1199849,18001,503976,13235,691716,15615,301656,10303,128529,5189,683905,16939,734481,16138,6170451,22021,358364,11192,335873,9504,390420,10636,709618,13384,635282,12838,922422,17375,663054,13541,622220,13598,236155,8373,332647,10651,138481,6440,63295,4917,358865,10751,403755,10565,4981896,23960,135506,6111,120620,6506,173499,6174,355322,10968,478812,12215,857123,17529,772320,12599,577629,13291,267821,9136,359069,10305,163175,7577,65234,4219,325040,11622,330726,11354,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1234950,8477,56756,4576,48360,2966,62249,3393,90180,4968,112907,4664,152321,5652,164598,5485,140370,5855,82192,4192,87961,4552,37079,3333,18094,2075,92568,4908,89315,4290,696876,5561,40706,4079,32539,2317,41612,2616,60253,3921,69949,3548,89468,4621,84731,3595,73723,4053,37497,2833,43919,3063,16757,1829,8448,1384,49631,3915,47643,4064,538074,7186,16050,2127,15821,1752,20637,2014,29927,2704,42958,3271,62853,4076,79867,3678,66647,4075,44695,3156,44042,3202,20322,2396,9646,1256,42937,2535,41672,2957,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,295636,4870,9191,1239,8717,1083,14774,1658,25161,1797,31426,2082,45544,2654,47403,2797,34850,2636,16177,1974,16204,1728,6200,1072,4232,890,21426,2027,14331,1654,152598,2822,6621,1118,6148,954,10486,1293,16515,1515,18346,1748,22340,1667,20293,1576,15737,1614,6828,1281,6810,1047,3005,633,2374,686,9940,1403,7155,1127,143038,3181,2570,609,2569,512,4288,877,8646,1045,13080,1387,23204,1730,27110,2057,19113,1816,9349,1230,9394,1065,3195,716,1858,495,11486,1221,7176,1034,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3779438,17848,154552,6768,149588,6329,187619,6590,351957,9412,382553,10789,523251,11075,471143,11247,458217,11301,239481,7483,251936,8553,98027,4439,48424,3478,226518,7907,236172,7605,1985926,12294,107849,4743,104111,4959,121673,4724,221605,7345,217811,7117,266574,7694,216353,7242,207902,7042,103690,4898,114027,5498,42093,2875,24640,2451,113711,5391,123887,5766,1793512,13215,46703,4124,45477,3425,65946,4526,130352,6152,164742,6600,256677,7658,254790,7581,250315,7847,135791,4897,137909,6007,55934,3625,23784,2328,112807,5454,112285,4756,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3005863,16253,174458,6581,134109,6056,177938,6065,269713,8685,304823,8527,393861,9996,344352,9738,298949,8964,167436,6009,207733,6515,95375,5618,46627,3932,214310,7590,176179,6940,1634394,13737,121344,5208,92354,4953,117339,5353,172516,7072,175825,7130,207239,7237,160002,6100,144862,6206,71829,4641,104421,5215,42605,3441,20538,2185,110802,5048,92718,4393,1371469,10184,53114,3945,41755,3019,60599,3846,97197,4767,128998,5599,186622,6477,184350,6173,154087,5879,95607,4632,103312,5336,52770,3469,26089,2947,103508,4786,83461,4826,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,712516,9524,37741,2948,31344,2802,40951,2900,62300,3899,70920,3802,101211,4748,98112,4758,62985,3570,34705,2939,30750,2655,15547,1943,7192,1134,57240,3489,61518,3523,373973,6263,29489,2733,23152,2429,28245,2310,38930,2885,39318,3135,45864,3087,41099,3091,26365,2205,12417,1611,12686,1909,5776,1124,2973,745,31157,2571,36502,3073,338543,6095,8252,1201,8192,1377,12706,1784,23370,2526,31602,2303,55347,3487,57013,3771,36620,2739,22288,2436,18064,1876,9771,1535,4219,1004,26083,2488,25016,2222,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2690547,11084,147359,4932,115815,4460,158558,4935,233340,7178,290627,7642,391917,7482,366526,9141,220642,6312,105943,4086,118973,5103,66049,3978,36485,2804,237580,6179,200733,6058,1393926,7729,103148,4098,78305,3183,99329,3611,139876,4687,159156,5203,188165,5640,152732,5468,99855,4091,47450,3294,53525,3465,26352,2234,16406,2082,122645,4391,106982,4474,1296621,8093,44211,2578,37510,2506,59229,3360,93464,4541,131471,5191,203752,4870,213794,6195,120787,4367,58493,2620,65448,3017,39697,3054,20079,1891,114935,4903,93751,4216,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,270152,4661,16559,2300,10665,1710,15232,1787,22090,2324,32031,3244,36813,2865,47675,3350,22839,2213,11854,1936,11332,1495,6109,1257,3250,1358,13494,1791,20209,2253,148443,3393,12234,1960,8402,1605,11259,1578,15943,1997,21798,2349,20055,1971,21500,2564,10093,1438,4445,1226,3702,859,1682,609,503,410,5707,1364,11120,1509,121709,3378,4325,977,2263,689,3973,963,6147,1164,10233,1773,16758,1999,26175,1964,12746,1540,7409,1450,7630,1337,4427,1112,2747,1275,7787,1380,9089,1534,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1032768,12496,64084,4160,52476,3940,56386,3633,133446,5249,118055,5732,196911,7279,101490,5498,80184,4312,32725,2655,40997,3439,22545,2764,15675,2298,63840,3589,53954,3917,549521,8929,45212,3711,38065,3503,32560,2668,76484,3797,54372,3689,88684,4587,41701,3591,43015,3241,15244,2056,22771,2496,13045,1727,7828,1634,34767,2572,35773,3243,483247,7947,18872,2395,14411,1967,23826,2762,56962,3390,63683,3693,108227,5701,59789,3903,37169,3479,17481,1935,18226,2242,9500,1787,7847,1414,29073,2682,18181,2263,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1919867,16991,109232,5119,96790,4893,119800,5049,201292,7656,229194,7860,311889,8814,242166,7770,143957,7340,67786,4890,85524,4318,36921,3109,16238,1995,126528,5519,132550,6359,1022986,10189,81345,4589,70067,4083,80512,4436,130320,5582,122979,5384,146317,6263,95915,5254,71736,4881,28898,2967,35275,2747,14515,2211,6175,1302,64848,4362,74084,4875,896881,11363,27887,2070,26723,2801,39288,3340,70972,4639,106215,4867,165572,6728,146251,5925,72221,4589,38888,3654,50249,3508,22406,2230,10063,1543,61680,3424,58466,4071,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,336668,5636,12303,1461,8999,1560,15427,2313,26486,2318,32055,2971,43348,2835,53869,3476,35094,3204,22058,2209,24720,2378,11056,1712,6490,1335,22467,2422,22296,2654,183946,4478,8661,1155,5887,1172,11116,1815,17693,1901,18402,2285,23876,1904,26080,2029,16953,2629,9485,1654,11844,1907,5608,1170,3589,921,11070,1678,13682,2182,152722,3410,3642,973,3112,860,4311,976,8793,1546,13653,1499,19472,2073,27789,2597,18141,1890,12573,1547,12876,1661,5448,1306,2901,904,11397,1704,8614,1288,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2573491,15596,176641,7381,143572,7249,145097,6371,250554,9490,240687,7943,373443,9566,271558,9307,254073,7777,111780,6818,148343,6286,70296,4307,31894,2935,182048,6935,173505,7435,1385716,11224,123948,6114,103721,6011,91675,5250,153901,6713,123290,6000,184654,5975,119096,6580,122318,5019,55400,4619,73626,5234,29464,3050,15045,2084,96530,6144,93048,5486,1187775,11536,52693,3406,39851,3383,53422,3966,96653,5139,117397,5022,188789,7487,152462,5965,131755,5994,56380,4214,74717,4846,40832,2991,16849,2108,85518,4785,80457,4593,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
