GEO_ID,B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_021M,B08412_022E,B08412_022M,B08412_023E,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,NAME,B08412_001EA,B08412_001MA,B08412_002EA,B08412_002MA,B08412_003EA,B08412_003MA,B08412_004MA,B08412_004EA,B08412_005MA,B08412_005EA,B08412_006MA,B08412_006EA,B08412_007EA,B08412_007MA,B08412_008EA,B08412_008MA,B08412_009EA,B08412_009MA,B08412_010EA,B08412_010MA,B08412_011MA,B08412_011EA,B08412_012MA,B08412_012EA,B08412_013EA,B08412_013MA,B08412_014MA,B08412_014EA,B08412_015EA,B08412_015MA,B08412_016MA,B08412_016EA,B08412_017MA,B08412_017EA,B08412_018EA,B08412_018MA,B08412_019EA,B08412_019MA,B08412_020EA,B08412_020MA,B08412_021MA,B08412_021EA,B08412_022MA,B08412_022EA,B08412_023MA,B08412_023EA,B08412_024EA,B08412_024MA,B08412_025MA,B08412_025EA,B08412_026MA,B08412_026EA,B08412_027MA,B08412_027EA,B08412_028MA,B08412_028EA,B08412_029EA,B08412_029MA,B08412_030EA,B08412_030MA,B08412_031EA,B08412_031MA,B08412_032MA,B08412_032EA,B08412_033MA,B08412_033EA,B08412_034MA,B08412_034EA,B08412_035EA,B08412_035MA,B08412_036EA,B08412_036MA,B08412_037MA,B08412_037EA,B08412_038MA,B08412_038EA,B08412_039EA,B08412_039MA,state
0400000US18,2809155,16730,103434,5658,339609,7689,447033,11211,465956,11553,441293,9569,186429,7155,334847,8559,76779,3831,91443,4309,174659,7053,93500,4730,54173,3247,1482096,12138,54206,3945,162516,5588,216197,7461,232196,7907,230468,6543,99478,5496,187825,5786,43981,3377,50028,2892,105813,5060,62607,3856,36781,2588,1327059,11343,49228,3294,177093,6009,230836,7564,233760,7123,210825,6652,86951,4372,147022,5469,32798,2438,41415,3447,68846,4005,30893,2871,17392,1966,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1462448,10661,105813,4468,260179,7359,272739,7132,243553,7085,202693,6217,80806,4026,128834,5848,30251,2159,29432,2173,56455,3006,30932,2045,20761,1910,769087,7423,57041,3206,129873,4259,140831,5235,126063,4906,108701,4229,41242,2892,66152,3608,16014,1534,15284,1796,33910,2370,19230,1882,14746,1653,693361,7053,48772,3280,130306,4887,131908,4568,117490,4782,93992,4246,39564,2530,62682,3629,14237,1585,14148,1479,22545,1557,11702,1264,6015,867,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1341148,10828,83802,4281,215362,7570,246360,6987,235362,6589,197173,7634,76976,3845,135942,5762,25631,2647,29520,2760,53268,3421,26472,2324,15280,1813,721245,6378,45195,3054,108961,4805,126011,4497,124385,4744,106279,4509,41599,3344,80435,3949,13624,1856,16187,1935,31441,2896,17519,1675,9609,1319,619903,7854,38607,2768,106401,4552,120349,4430,110977,4247,90894,5121,35377,2210,55507,3287,12007,1775,13333,1666,21827,2241,8953,1356,5671,1092,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1809303,14639,71545,4102,211416,7619,286437,8623,320884,8970,279050,6615,117143,5100,218295,7176,45228,3161,52791,3611,112067,4530,58879,3912,35568,2976,948550,10634,36804,2636,104553,5257,138410,5409,159235,5849,145835,5804,59299,3792,119582,5234,25417,2408,29184,2847,66560,3738,38140,2954,25531,2237,860753,9276,34741,3068,106863,4785,148027,6174,161649,5753,133215,4219,57844,2961,98713,4781,19811,1976,23607,2407,45507,2872,20739,2201,10037,1330,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1930484,13539,72045,4899,220156,7838,298349,8598,313987,7951,283788,9323,101673,5263,256962,9057,44330,3892,48326,3598,131886,6261,93984,5503,64998,4102,1017166,9175,36116,3436,104611,5145,145907,6289,155942,6430,144325,6470,50234,3573,140468,6187,23201,2704,25787,2754,78215,4853,61630,5134,50730,3531,913318,9037,35929,3281,115545,5388,152442,6430,158045,5270,139463,6479,51439,3723,116494,5452,21129,2620,22539,2026,53671,4067,32354,3200,14268,1876,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,584972,7071,31925,2759,84836,4526,91946,4394,83298,4133,81407,4527,35143,2746,66716,3489,16748,1971,21845,2252,36305,2188,24084,1875,10719,1383,298286,4499,18039,2126,40447,3114,43773,2679,41327,2823,42026,2860,15453,1547,33180,2577,9391,1433,12464,1776,20067,1738,14967,1580,7152,1034,286686,5204,13886,1581,44389,3147,48173,2784,41971,2853,39381,2643,19690,2174,33536,2575,7357,1079,9381,1310,16238,1573,9117,1377,3567,681,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2530768,16663,46426,3302,173769,6511,265168,7264,346662,10366,367825,8927,158251,6647,402768,9362,90830,4825,121879,5553,257579,8018,207222,7065,92389,4647,1301913,11414,24646,2496,75481,4267,127339,4576,168817,7493,188076,7657,77661,4220,212702,6530,49402,3708,65928,4220,137077,5644,119748,5143,55036,3443,1228855,12144,21780,2509,98288,5098,137829,5871,177845,6042,179749,5660,80590,4537,190066,6204,41428,3091,55951,2951,120502,5399,87474,4398,37353,3175,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3202977,20460,80629,5570,280793,7718,403348,9907,423434,9286,412757,10016,177407,6086,466112,11568,103388,5226,155351,6697,319487,9070,278595,8067,101676,5360,1635801,13394,39681,3805,128795,5859,188817,6714,200539,6493,204040,6228,87905,4298,239774,7851,59875,3691,87875,4682,176675,5933,161277,6380,60548,3460,1567176,12429,40948,3339,151998,5310,214531,6734,222895,6815,208717,6800,89502,4380,226338,7683,43513,2953,67476,4405,142812,6358,117318,4483,41128,3156,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3992126,17754,139112,4732,434972,9074,605025,11300,648347,10706,615559,11116,269384,8327,503194,9945,121883,4730,149042,5098,276660,7716,160166,5839,68782,3476,2061807,11832,70362,3160,205398,6165,288852,6679,320461,7347,308709,8152,138005,5213,269182,6949,69200,3502,84661,3905,160439,5628,101512,4393,45026,2853,1930319,13393,68750,3514,229574,6602,316173,7643,327886,7832,306850,7277,131379,5074,234012,6591,52683,2933,64381,3657,116221,4578,58654,3649,23756,2049,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2608554,14629,109482,4116,321861,8276,396895,7906,400845,8053,397193,7648,186073,5655,323609,6780,75298,3949,88425,3826,164305,5324,101800,4537,42768,2357,1363282,10101,57119,2724,154487,5424,198971,6265,202455,5032,204471,5430,98861,4539,175825,5102,41730,2824,49963,2739,90681,4020,60906,3445,27813,1882,1245272,9396,52363,2691,167374,5299,197924,5026,198390,5376,192722,5579,87212,3554,147784,4990,33568,2659,38462,2499,73624,4017,40894,2854,14955,1329,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1102073,11724,51452,3395,131862,5867,175933,7789,184804,7627,164024,6820,61687,4572,152327,6256,26337,3111,27977,2649,62030,4052,42632,3341,21008,2669,570114,9401,28969,2836,60903,4019,83296,5356,89385,4950,85848,5392,32582,3309,81565,4173,15131,2346,14633,1861,35958,2733,26038,2410,15806,2148,531959,7368,22483,2493,70959,4477,92637,4484,95419,5045,78176,3835,29105,3084,70762,4591,11206,1648,13344,1735,26072,2696,16594,2340,5202,1034,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2655203,18856,103040,4946,325085,9772,382348,10535,428849,10129,400079,9555,178300,6182,355222,9729,83823,4399,90723,4740,168600,7270,94111,4461,45023,3079,1361920,13525,53485,3334,155204,6956,185434,7148,213100,6082,201537,7058,89234,4580,186746,5957,46582,3434,51382,3342,95111,5352,55788,3306,28317,2514,1293283,12369,49555,3196,169881,6322,196914,5901,215749,6753,198542,5912,89066,4236,168476,6870,37241,2758,39341,3173,73489,4062,38323,2909,16706,1845,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,440107,5993,34000,2414,82809,4026,99132,4309,83204,3424,53686,3596,14669,1529,29123,2257,4779,879,6738,1114,13026,1402,10476,1311,8465,1287,232163,4407,18502,1658,39759,2925,50955,3630,43493,2861,28429,2722,6954,1153,16140,1523,2479,569,3816,939,7743,1159,7299,1105,6594,1097,207944,4088,15498,1707,43050,2711,48177,3071,39711,2584,25257,2338,7715,1109,12983,1449,2300,587,2922,605,5283,967,3177,753,1871,671,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,913265,7515,63256,3304,152904,4833,177153,5230,159799,4968,140814,4333,51655,3110,81447,3442,13033,1627,15841,1831,28854,2674,18636,1840,9873,1476,486358,5161,34914,2383,78038,3529,92433,3588,84146,3489,73648,3108,26663,1999,45523,2746,6770,1234,9461,1369,16756,1957,11171,1318,6835,1219,426907,5337,28342,1868,74866,3328,84720,3415,75653,3843,67166,2695,24992,1978,35924,2154,6263,935,6380,951,12098,1584,7465,1111,3038,705,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1182695,10553,32618,3367,98126,5436,155729,6949,211699,6663,225362,8281,93327,5085,193082,7832,27131,2676,30425,3330,50034,3374,38659,3271,26503,2423,636661,6552,17970,2586,48274,3742,81056,4315,111839,4942,123939,6544,50150,4152,104598,5917,14221,1884,15269,2116,28256,2661,23462,2324,17627,2075,546034,7367,14648,2145,49852,3729,74673,4985,99860,4821,101423,4997,43177,2955,88484,4682,12910,1632,15156,2335,21778,2513,15197,2429,8876,1316,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,604034,7040,22802,2732,67257,4060,97614,4690,90740,4477,85669,4086,45272,3137,74833,3789,18232,1672,23849,2359,42184,2874,25262,2301,10320,1482,308721,5707,12271,1843,32314,2820,44353,3350,45288,2772,39671,2676,24960,2317,38754,3010,10451,1294,11978,1754,25493,2163,16369,1995,6819,1204,295313,5379,10531,1645,34943,2570,53261,2961,45452,3350,45998,3001,20312,2009,36079,2389,7781,1100,11871,1462,16691,2007,8893,1107,3501,818,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3676657,23194,91763,4938,319870,8572,491982,11354,508168,9729,515615,12582,228069,8404,502419,11277,111184,5560,166610,6106,336744,9197,291161,8311,113072,5102,1919976,15964,44828,3801,147655,6282,230670,7807,241742,5941,261272,8642,114006,5540,265259,7972,60319,4025,93112,4526,200483,6961,185633,6524,74997,3785,1756681,14942,46935,3050,172215,5756,261312,7033,266426,8131,254343,7730,114063,5913,237160,7485,50865,3653,73498,4086,136261,5681,105528,5024,38075,2944,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,824741,11047,34972,3245,107936,5403,143606,5678,156336,5875,125805,5398,44231,3285,93790,5705,14226,2087,17242,2402,41041,3348,29761,2556,15795,1763,440153,7480,18354,2569,50810,3547,70750,4573,85269,4905,66269,4331,21456,2089,53059,4155,7944,1552,10435,1654,23923,2745,21210,2398,10674,1299,384588,6698,16618,1723,57126,3676,72856,3495,71067,3844,59536,3791,22775,2525,40731,3214,6282,1122,6807,1279,17118,2148,8551,1443,5121,1099,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
