GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002EA,B14005_002MA,B14005_003EA,B14005_003MA,B14005_004EA,B14005_004MA,B14005_005MA,B14005_005EA,B14005_006MA,B14005_006EA,B14005_007MA,B14005_007EA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013EA,B14005_013MA,B14005_014EA,B14005_014MA,B14005_015MA,B14005_015EA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018MA,B14005_018EA,B14005_019EA,B14005_019MA,B14005_020MA,B14005_020EA,B14005_021MA,B14005_021EA,B14005_022MA,B14005_022EA,B14005_023MA,B14005_023EA,B14005_024EA,B14005_024MA,B14005_025MA,B14005_025EA,B14005_026MA,B14005_026EA,B14005_027MA,B14005_027EA,B14005_028EA,B14005_028MA,B14005_029MA,B14005_029EA,state
0400000US21,229354,4838,118968,3725,96417,3665,21935,2012,10258,1538,64224,3140,22551,2298,16856,2071,9376,1624,3978,903,3502,1001,5695,1195,1602,708,831,404,3262,927,110386,3542,93419,3321,29759,2275,10060,1681,53600,2471,16967,1896,12821,1758,6301,1176,2779,792,3741,1053,4146,1007,872,426,461,309,2813,849,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,255299,4554,129996,3649,101112,3782,18101,2129,8470,1880,74541,3515,28884,2584,17380,2066,8777,1495,2741,852,5862,1438,11504,1752,3323,1077,2339,898,5842,1250,125303,3500,105376,3330,23214,2171,9887,1811,72275,3414,19927,2744,12595,1995,6286,1548,1768,705,4541,1168,7332,1566,2425,998,914,509,3993,1096,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,69937,1846,35963,1487,30381,1796,9939,1193,2910,866,17532,1682,5582,1096,4185,793,2264,633,1167,528,754,386,1397,639,107,95,182,183,1108,606,33974,1285,30507,1448,13124,1443,1716,541,15667,1249,3467,902,2587,767,1315,551,359,217,913,460,880,414,84,145,234,291,562,275,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,317897,3911,164828,3180,136445,4059,29139,2641,12842,1769,94464,4407,28383,2368,19326,2118,10522,1477,3850,1113,4954,1149,9057,1664,2689,803,2442,805,3926,1256,153069,2865,135154,3048,41016,2606,10166,1740,83972,3576,17915,1995,12845,1952,7449,1410,1871,870,3525,1022,5070,1146,1290,557,597,480,3183,836,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,387346,3734,195676,3250,172830,3233,48882,2656,17129,2197,106819,3099,22846,2372,16314,1906,9690,1588,2921,891,3703,840,6532,1407,983,443,1297,620,4252,1252,191670,3174,175115,3373,64273,3234,14372,1819,96470,3936,16555,2355,12357,1924,7423,1208,2391,1018,2543,984,4198,1222,1091,571,462,355,2645,970,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,567764,5161,290404,4447,247300,4421,57419,3182,29199,2844,160682,4347,43104,2467,27898,1894,14642,1638,6669,1240,6587,1166,15206,1689,2982,736,3396,864,8828,1276,277360,3690,243315,4069,70796,3610,25448,2270,147071,4620,34045,2263,24380,2024,14428,1658,4660,1051,5292,961,9665,1302,1641,569,1892,585,6132,1065,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,288309,3494,146999,2464,128753,2838,46085,2537,10993,1293,71675,2849,18246,1716,12856,1434,7944,1148,2618,664,2294,649,5390,1057,1598,616,931,453,2861,674,141310,2887,126968,3077,56443,2712,11032,1773,59493,2928,14342,1656,11027,1483,8408,1400,1411,480,1208,443,3315,796,1133,393,319,304,1863,651,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,185344,5960,94876,4153,76264,3773,15118,1616,6988,1501,54158,3443,18612,2291,11749,2029,5752,1420,2362,826,3635,967,6863,1357,921,467,2022,730,3920,1017,90468,4063,77467,3713,12720,1595,8467,1397,56280,3471,13001,2296,8318,1566,1922,873,2733,919,3663,950,4683,1555,296,219,860,547,3527,1363,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,330339,5342,169930,4433,139081,4314,38704,2839,12019,1641,88358,4516,30849,2834,20198,1977,11701,1578,4355,884,4142,944,10651,1870,2621,924,3459,1101,4571,1058,160409,3667,139143,3684,47842,3583,11693,1527,79608,2886,21266,2218,14348,1931,8477,1480,2959,942,2912,771,6918,1452,1758,515,1092,492,4068,1342,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,51368,1941,27692,1601,22109,1364,6830,980,1428,442,13851,1401,5583,1011,3718,849,1946,583,782,462,990,381,1865,581,340,242,455,298,1070,507,23676,1310,19736,1224,6848,1072,961,426,11927,1152,3940,755,2727,640,1742,566,190,182,795,414,1213,408,345,210,365,290,503,247,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,103261,2369,52525,1954,45388,2075,17898,1800,4395,1064,23095,1789,7137,1220,5041,1111,3265,876,717,339,1059,601,2096,641,697,363,566,393,833,360,50736,1609,45467,1816,20663,1447,3522,860,21282,1464,5269,944,3425,860,2285,600,614,511,526,297,1844,586,350,202,402,293,1092,521,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,138632,2608,73765,1987,58849,2333,9547,1597,4371,943,44931,2592,14916,1508,9698,1290,5716,1098,1852,817,2130,661,5218,917,1473,654,1505,591,2240,674,64867,1952,53860,2272,11147,1489,4514,989,38199,2661,11007,1485,7182,1163,3474,924,1348,573,2360,844,3825,879,1061,530,672,383,2092,743,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,74893,2297,37171,1605,31635,1874,9163,1269,3005,874,19467,1720,5536,1229,4734,1141,2169,707,1648,865,917,463,802,402,270,233,216,192,316,224,37722,1821,34131,1801,13155,1779,3018,716,17958,2013,3591,822,2827,772,1823,634,223,194,781,511,764,520,479,490,191,278,94,89,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,468739,4902,240565,3698,210932,4224,43552,2723,18819,2260,148561,4887,29633,2434,22757,2163,10546,1492,4909,1004,7302,1495,6876,1272,2369,745,778,358,3729,1031,228174,3057,205559,3660,55507,3249,16556,1852,133496,4287,22615,2886,17686,2648,9469,1706,2783,1017,5434,1413,4929,1221,1015,435,878,411,3036,1031,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,123668,3645,62276,2393,47883,2301,8779,1455,3680,971,35424,1973,14393,1662,8586,1445,4643,1252,2293,832,1650,742,5807,1212,1733,787,2354,834,1720,588,61392,2662,51427,2658,10785,1799,5766,1368,34876,2386,9965,1509,5499,1203,2160,825,1095,588,2244,685,4466,1156,689,372,1443,731,2334,860,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1073785,8077,543277,5189,470180,5919,86264,4453,37629,2937,346287,5996,73097,3975,45781,2937,20004,2033,10954,1636,14823,1742,27316,2474,6500,1265,4575,1125,16241,1858,530508,5969,474743,6164,109807,4450,34496,2294,330440,6938,55765,3236,37930,3010,16310,2034,7368,1248,14252,2105,17835,1872,3288,823,2913,843,11634,1621,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,540547,7770,277025,5871,224611,5973,47642,3067,24709,2478,152260,5248,52414,3686,33825,3247,18653,2529,7137,1303,8035,1718,18589,2550,5146,1240,4396,1247,9047,1800,263522,5347,226918,5113,56874,3395,21120,2218,148924,5105,36604,2906,25864,2766,13138,2070,5826,1242,6900,1238,10740,1797,2030,695,3283,1065,5427,1243,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,40176,1817,21983,1310,18213,1284,6167,1075,959,479,11087,1183,3770,919,2871,855,2241,791,297,235,333,272,899,393,366,221,144,156,389,246,18193,1250,15748,1058,7800,914,643,332,7305,1060,2445,741,2074,711,1420,652,161,177,493,206,371,190,163,160,90,92,118,77,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,637449,6395,331353,4290,285270,5029,76510,3989,30047,2846,178713,5574,46083,2984,32250,2875,18635,2334,7446,1101,6169,1072,13833,1605,4848,929,3016,807,5969,1027,306096,4870,268806,5288,87959,4763,28434,2578,152413,5265,37290,2717,26199,2509,14016,2013,5249,1195,6934,1425,11091,1409,3385,841,1844,545,5862,957,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,207240,3234,108166,2681,85637,2895,19779,1568,7442,977,58416,2642,22529,1737,14033,1370,8537,1051,1747,518,3749,875,8496,1152,2937,727,1236,365,4323,825,99074,2435,81770,2670,26958,2385,5822,1023,48990,2466,17304,1359,11330,1258,6455,1097,1322,523,3553,675,5974,896,1085,440,1066,325,3823,763,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,198801,4594,102945,3353,83264,4145,16120,1943,8506,1860,58638,3379,19681,2581,14599,2126,7538,1660,3476,886,3585,1122,5082,1268,1555,717,1339,589,2188,950,95856,3158,81379,3422,21167,2214,8286,1672,51926,3138,14477,1677,11413,1554,5814,1252,1547,579,4052,1105,3064,832,636,363,1059,546,1369,589,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,720700,6014,365200,5040,313635,4569,77488,3765,26532,2407,209615,5159,51565,2765,35397,2440,18996,2042,6796,1357,9605,1478,16168,1773,6573,1059,3518,1100,6077,927,355500,4381,312410,4841,95065,3910,28482,2542,188863,4620,43090,2865,28751,2527,15832,1518,4851,1158,8068,1661,14339,1834,4134,997,1826,702,8379,1429,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63434,1657,31039,1185,26679,1568,7283,1184,2401,777,16995,1244,4360,1039,2582,840,1406,650,900,448,276,197,1778,672,571,457,389,350,818,430,32395,1162,29503,1175,10549,1065,2476,784,16478,1239,2892,777,1445,513,971,424,320,210,154,162,1447,577,294,240,355,323,798,452,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,263874,6028,136324,4720,107655,5042,22436,2629,11337,2004,73882,4004,28669,3024,19673,2718,11966,2090,4206,1182,3501,1025,8996,1708,2607,965,1925,579,4464,1174,127550,3841,106476,4015,24653,2489,9842,1704,71981,3884,21074,2242,15298,1856,7129,1283,3546,912,4623,1177,5776,1127,1252,569,1604,742,2920,969,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,50028,2511,24668,1506,21318,1468,8360,1132,1509,527,11449,1045,3350,711,2435,604,1824,564,360,259,251,207,915,395,378,335,215,132,322,190,25360,1595,22704,1449,10220,1150,936,354,11548,1288,2656,658,2180,561,1470,512,215,166,495,311,476,261,263,222,82,96,131,139,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,343225,7059,174322,5090,141755,4710,29737,2468,12587,1464,99431,4195,32567,2838,25409,2661,13450,1623,5450,1173,6509,1550,7158,1437,2284,828,1210,582,3664,916,168903,4480,143089,4313,38326,3361,12558,1925,92205,4914,25814,2579,20543,2321,10514,1728,3805,1051,6224,1433,5271,1119,1232,588,714,344,3325,862,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1514381,14258,775636,9435,636489,10486,131360,6703,55858,4019,449271,9663,139147,6554,94035,5525,57850,4460,14770,2203,21415,3052,45112,3895,18605,2735,6013,1447,20494,2971,738745,8931,631053,9604,151227,6263,47234,3980,432592,9678,107692,5314,73676,4593,33928,2716,12015,2111,27733,3271,34016,3230,7065,1540,4829,1129,22122,2370,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,176356,3145,89567,2633,70741,3254,23241,2145,5495,1035,42005,3006,18826,1885,13297,1636,8905,1104,1883,763,2509,690,5529,1222,2236,892,725,492,2568,740,86789,2525,72107,2870,26938,2322,7016,1271,38153,2780,14682,1715,11279,1548,6940,1202,1724,904,2615,811,3403,951,1266,669,687,440,1450,521,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,38247,1140,19316,697,16878,809,5846,885,907,429,10125,806,2438,532,2000,486,1589,510,93,111,318,145,438,286,198,183,88,116,152,130,18931,867,17353,905,6453,907,1733,625,9167,1024,1578,414,1324,372,756,317,177,137,391,238,254,232,0,143,17,33,237,235,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
