GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002EA,B14004_002MA,B14004_003MA,B14004_003EA,B14004_004MA,B14004_004EA,B14004_005MA,B14004_005EA,B14004_006EA,B14004_006MA,B14004_007MA,B14004_007EA,B14004_008MA,B14004_008EA,B14004_009MA,B14004_009EA,B14004_010MA,B14004_010EA,B14004_011EA,B14004_011MA,B14004_012MA,B14004_012EA,B14004_013MA,B14004_013EA,B14004_014MA,B14004_014EA,B14004_015MA,B14004_015EA,B14004_016EA,B14004_016MA,B14004_017EA,B14004_017MA,B14004_018MA,B14004_018EA,B14004_019MA,B14004_019EA,B14004_020MA,B14004_020EA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023MA,B14004_023EA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027EA,B14004_027MA,B14004_028MA,B14004_028EA,B14004_029MA,B14004_029EA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033MA,B14004_033EA,state
0400000US44,872769,752,416431,1086,22671,2321,80,97,15501,1924,4081,1019,3009,801,19677,1889,96,122,14132,1525,3040,1033,2409,764,374083,2647,20304,585,30664,2013,56914,1460,266201,1270,456338,1009,30452,2492,289,217,17605,1702,6138,1167,6420,1434,26240,2438,12,24,17815,1940,5037,1126,3376,899,399646,3055,18658,618,25342,2012,53691,1658,301955,1953,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1833320,2910,112056,4877,529,348,71442,4297,25017,2844,15068,1836,28556,2802,55,73,16063,2231,4700,1042,7738,1463,1692708,6767,88919,2036,165331,5770,263373,4627,1175085,4139,1984732,3100,153479,5530,916,446,82445,4372,35927,3020,34191,2962,43023,2599,57,83,23119,2327,9139,1749,10708,1497,1788230,6322,84829,1858,132731,4892,260969,4057,1309701,4493,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,330119,1568,21616,1739,113,131,15205,1290,3945,1003,2353,731,4414,1267,0,147,2208,768,1162,914,1044,499,304089,2516,16514,962,26407,1832,52390,1283,208778,1619,331896,1498,26726,1825,0,147,16520,1217,5708,1209,4498,972,5384,1043,0,147,2780,642,1251,515,1353,579,299786,2279,16256,889,21720,1610,46174,1570,215636,1727,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5216402,3336,2512605,3567,129611,5640,480,296,81300,4222,29585,3136,18246,2168,49663,4353,331,257,29047,3252,10285,1707,10000,1558,2333331,7270,129632,2637,203902,5123,377953,4721,1621844,4749,2703797,3404,184611,7154,859,378,107336,5307,39068,3007,37348,3268,62176,4140,165,193,30836,2762,14829,2080,16346,1997,2457010,8266,122909,2457,173132,5617,371729,4519,1789240,5538,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20202653,5368,9953055,7374,683543,13052,3225,882,414075,11437,165165,7371,101078,5531,127657,6648,301,217,61393,4505,35548,3466,30415,2905,9141855,15656,571813,4611,915215,12320,1700677,10095,5954150,8785,10249598,6903,861899,16043,3932,1212,477234,12019,219070,8992,161663,7335,171122,8416,1095,499,80301,5691,43246,3745,46480,3905,9216577,18817,544259,4637,739431,12761,1587809,9896,6345078,8604,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2100869,1366,1048088,1685,89378,4629,116,121,44900,3149,30997,2376,13365,1791,34971,3124,26,60,20063,2761,9730,1406,5152,1221,923739,5669,68018,1030,99533,3832,185530,3181,570658,2805,1052781,1569,94210,4712,401,342,52946,3307,22231,2153,18632,2331,33475,2575,424,286,20475,2098,6209,1303,6367,1147,925096,5045,63785,1223,88847,3195,190417,2590,582047,2738,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525211,837,256714,1026,14369,1413,12,25,10913,1344,1863,614,1581,419,8115,1035,0,143,6056,906,1008,437,1051,309,234230,1699,11673,257,17501,1363,32313,852,172743,1183,268497,947,18983,1505,54,54,11830,1171,3982,790,3117,642,10778,1351,0,143,7061,1138,1480,714,2237,498,238736,1705,11350,407,13813,1201,29654,1000,183919,986,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6642567,3280,3227240,4134,240325,6893,946,546,142136,4635,58191,3938,39052,3012,71553,4537,372,295,28292,2908,21778,2360,21111,2291,2915362,7986,155730,2527,254138,4271,493826,5991,2011668,5793,3415327,3966,284471,8445,2040,620,157281,5641,67557,4333,57593,3767,92612,5016,231,177,39805,2975,23573,2748,29003,2848,3038244,9142,152013,2897,204817,5321,473687,6441,2207727,6083,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5576731,2245,2762858,2432,173075,6401,1606,707,95149,4441,47144,3772,29176,2703,43709,3482,0,192,19968,2798,11699,1740,12042,1837,2546074,7399,133330,2085,230318,4431,435601,4809,1746825,3637,2813873,2415,200915,6873,1880,684,102140,4181,52638,3429,44257,3531,56051,4047,249,218,26098,2807,12379,2014,17325,2196,2556907,8311,127683,1920,192451,4670,411145,4332,1825628,4819,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535612,1651,749711,2264,42286,2732,153,156,28166,2333,8360,1295,5607,1223,7961,1362,110,116,4082,982,2432,835,1337,557,699464,3640,32937,1170,56307,2624,99390,1866,510830,2153,785901,2046,58407,3579,261,259,34812,2569,12634,2008,10700,1716,11267,1491,62,85,6116,1163,2121,685,2968,740,716227,3348,30896,1235,45509,2401,93114,2308,546708,2173,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4634334,2460,2284469,2885,144785,4938,480,361,93575,4035,30166,2583,20564,1839,40279,2811,215,212,20668,1927,9456,1530,9940,1565,2099405,6562,116417,1452,167311,4438,334376,3835,1481301,3536,2349865,2373,190802,5520,1047,592,111033,3845,43812,2907,34910,2720,58811,3999,80,84,28285,2674,11946,1441,18500,1846,2100252,6444,106447,1307,134606,4224,304724,4009,1554475,4063,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461254,1243,233110,1641,17929,2141,225,219,9642,1319,4663,1136,3399,831,2244,875,0,185,665,450,391,256,1188,569,212937,2621,10523,1020,20399,1685,37425,1654,144590,1597,228144,1461,23143,2084,217,323,12089,1271,5293,1284,5544,939,2317,773,0,185,1084,652,698,436,535,296,202684,2418,10487,897,14981,1349,31609,1726,145607,1575,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2978546,394,1402866,1978,47136,3705,1684,699,35848,3070,5858,1376,3746,881,75100,4388,1356,589,45895,2911,18478,2519,9371,1496,1280630,5691,80007,2273,113875,3823,197076,3611,889672,2217,1575680,1984,59634,3950,1039,579,45655,3445,7955,1495,4985,1175,96020,5454,1747,706,56971,4029,20703,2266,16599,2226,1420026,5627,74990,2051,87342,3796,206594,3404,1051100,2966,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3886060,2566,1858893,3124,117675,5474,437,267,78188,4472,25140,2769,13910,1961,22368,3026,256,261,10742,2149,5587,1275,5783,1240,1718850,6282,96980,1840,157946,4795,263140,4669,1200784,4720,2027167,2786,160824,6222,1372,620,96816,4552,35033,2943,27603,2963,29312,2899,47,81,14138,2217,7434,1464,7693,1484,1837031,6409,89920,1934,129572,4583,272509,4549,1345030,4466,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,574398,969,300043,1307,18591,2504,0,143,8344,1322,6165,1432,4082,951,4733,1138,0,143,1556,792,1485,683,1692,593,276719,2953,15899,926,34969,1731,48623,2207,177228,1790,274355,1371,24747,2178,139,161,10247,1395,7328,1225,7033,1354,3533,1122,0,143,769,502,1068,506,1696,774,246075,2777,14176,1006,23705,1436,44662,1890,163532,1902,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5203019,1460,2570325,1893,190743,7893,955,490,105928,5117,50274,3907,33586,2973,39552,3414,131,165,12129,2022,13276,1897,14016,2052,2340030,8827,137493,1085,221641,5351,387126,4730,1593770,4099,2632694,1840,221300,6343,1529,609,120943,3874,52000,3361,46828,4058,43396,4123,177,155,12000,2212,14399,2762,16820,2490,2367998,7893,129064,1352,180565,4358,358839,4272,1699530,5122,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2353968,2778,1141359,2652,67990,4033,235,165,43910,3279,14622,1990,9223,1518,10928,1794,0,184,6548,1439,1815,688,2565,747,1062441,4654,59383,1797,96379,4363,172134,3566,734545,3111,1212609,2478,100424,4666,413,370,53822,3749,23418,2348,22771,2686,14891,2108,0,184,8517,1756,3012,787,3362,836,1097294,4909,56435,1968,78944,3438,164412,3775,797503,3609,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
