GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001EA,C24050_001MA,C24050_002EA,C24050_002MA,C24050_003EA,C24050_003MA,C24050_004EA,C24050_004MA,C24050_005EA,C24050_005MA,C24050_006EA,C24050_006MA,C24050_007EA,C24050_007MA,C24050_008EA,C24050_008MA,C24050_009EA,C24050_009MA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012EA,C24050_012MA,C24050_013EA,C24050_013MA,C24050_014EA,C24050_014MA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017EA,C24050_017MA,C24050_018EA,C24050_018MA,C24050_019EA,C24050_019MA,C24050_020EA,C24050_020MA,C24050_021MA,C24050_021EA,C24050_022MA,C24050_022EA,C24050_023EA,C24050_023MA,C24050_024EA,C24050_024MA,C24050_025EA,C24050_025MA,C24050_026MA,C24050_026EA,C24050_027MA,C24050_027EA,C24050_028EA,C24050_028MA,C24050_029EA,C24050_029MA,C24050_030EA,C24050_030MA,C24050_031MA,C24050_031EA,C24050_032MA,C24050_032EA,C24050_033MA,C24050_033EA,C24050_034EA,C24050_034MA,C24050_035EA,C24050_035MA,C24050_036MA,C24050_036EA,C24050_037MA,C24050_037EA,C24050_038MA,C24050_038EA,C24050_039EA,C24050_039MA,C24050_040EA,C24050_040MA,C24050_041EA,C24050_041MA,C24050_042MA,C24050_042EA,C24050_043MA,C24050_043EA,C24050_044MA,C24050_044EA,C24050_045EA,C24050_045MA,C24050_046EA,C24050_046MA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050EA,C24050_050MA,C24050_051EA,C24050_051MA,C24050_052EA,C24050_052MA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056EA,C24050_056MA,C24050_057EA,C24050_057MA,C24050_058EA,C24050_058MA,C24050_059EA,C24050_059MA,C24050_060EA,C24050_060MA,C24050_061EA,C24050_061MA,C24050_062EA,C24050_062MA,C24050_063EA,C24050_063MA,C24050_064EA,C24050_064MA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067EA,C24050_067MA,C24050_068EA,C24050_068MA,C24050_069EA,C24050_069MA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072EA,C24050_072MA,C24050_073EA,C24050_073MA,C24050_074EA,C24050_074MA,C24050_075EA,C24050_075MA,C24050_076MA,C24050_076EA,C24050_077MA,C24050_077EA,C24050_078EA,C24050_078MA,C24050_079EA,C24050_079MA,C24050_080EA,C24050_080MA,C24050_081MA,C24050_081EA,C24050_082MA,C24050_082EA,C24050_083EA,C24050_083MA,C24050_084EA,C24050_084MA,state
0400000US45,2007569,14532,20471,2892,126146,6300,277007,7929,52896,3588,241741,7908,90125,4360,33428,3011,121139,6044,194205,7425,429733,10498,218529,8160,102105,5475,100044,4710,658155,12737,7146,1793,18631,2420,60825,3749,7334,1253,21252,2220,13918,1831,14320,2055,53061,4261,85933,4763,276508,8483,35753,3513,25538,2716,37936,3370,370098,10849,1077,477,570,350,5049,1250,501,359,9030,1647,2349,750,873,440,3931,1051,45988,3947,90194,4821,141654,7097,33762,3409,35120,3167,501865,10618,987,397,9316,1615,31908,3486,30005,2833,178643,6461,20254,1799,12871,1658,60582,3627,40211,3133,50326,3680,32880,2738,15683,1950,18199,1897,182903,7014,9088,1909,92075,5618,21024,2169,2179,765,9682,1850,8787,1352,3446,884,2134,711,6356,1223,4094,927,2487,859,16265,2441,5286,1450,294548,7225,2173,840,5554,1032,158201,5727,12877,1972,23134,2855,44817,3678,1918,802,1431,490,15717,2403,8611,1423,5755,1498,10857,1511,3503,1047,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,426383,5368,31160,1724,28378,2527,40290,2980,13757,1793,47807,3293,18324,1967,7443,1347,28883,2389,26203,2249,103610,4005,39833,3174,19657,2170,21038,1895,150252,4064,18734,1305,4231,1125,8533,1393,1958,529,5460,1045,2751,708,3840,963,10848,1209,13271,1469,61213,3003,5692,975,4752,1183,8969,1064,74143,4118,742,325,156,109,745,483,204,140,2263,679,219,152,138,127,805,416,3724,839,26352,2079,27461,2982,6430,1160,4904,1176,100281,4269,1065,337,1477,511,4337,767,6779,1332,32704,2722,3473,657,2572,670,16558,1981,6466,1198,12498,1427,4636,1040,2533,712,5183,950,46075,3099,9642,1264,20742,2179,2590,746,959,352,2286,671,1393,513,754,381,315,191,896,579,1281,503,394,205,3385,817,1438,451,55632,3310,977,391,1772,762,24085,2208,3857,1101,5094,1083,10488,1505,139,94,357,266,1846,646,2266,683,1650,666,2557,791,544,370,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2823508,15741,31294,3045,183041,7817,361621,10339,74782,4241,344083,10804,179043,7087,55660,4226,160774,6606,258543,8065,656543,11438,261276,10175,134603,5457,122245,4873,948832,17256,12459,1766,30614,3035,74788,4939,9605,1527,35178,3162,27515,2644,25945,2698,65388,4319,119409,5456,417691,10598,49634,4125,34257,2974,46349,3688,476307,11207,1626,725,930,533,6723,1347,960,520,13375,1994,5182,1368,1630,749,4645,956,56550,4231,133652,5065,162435,7731,48200,3778,40399,3499,718960,12441,1298,584,12665,1792,47107,3835,40513,3043,244643,8347,40328,3814,19528,2219,84845,4466,55214,3549,87774,4299,38080,3588,19058,2144,27907,2469,253705,8088,13997,2139,129727,6813,24986,2542,3537,1103,14794,2272,15438,1415,6474,1494,2806,885,7235,1226,5924,1231,2542,816,21306,2401,4939,998,425704,11085,1914,583,9105,1795,208017,9247,20167,2430,36093,3578,90580,4826,2083,619,3090,943,20135,2625,11502,1931,8585,1681,11782,1828,2651,598,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11731417,29827,396204,11117,925163,15790,1085234,20268,331573,11054,1369963,20952,645214,13999,204380,9001,776037,16390,1277165,19601,2539598,28540,1039161,18938,624711,15446,517014,12963,4015994,34094,141534,6539,134224,7086,334410,10594,61622,4489,153796,6612,104783,6848,99077,5525,337157,11620,637251,13102,1551284,23428,173316,7710,106875,5727,180665,7286,2125036,24935,10285,1825,5943,1445,21733,2802,4429,1205,56548,4778,12357,2004,7404,1677,35142,3964,264539,11451,605956,13623,671752,17002,240294,8998,188654,7613,2885908,24786,37651,3852,58700,4624,158646,7708,173131,8425,956896,14570,151908,7806,64380,4148,370386,10035,260408,9219,309402,9992,150013,7388,86350,5000,108037,6381,1304780,21400,150863,7227,674084,13527,81187,5366,19033,2933,56187,5383,64406,4010,27377,3539,21391,2646,39662,3479,24783,2867,9824,2000,111942,5482,24041,2790,1399699,19769,55871,3412,52212,4446,489258,12530,73358,5052,146536,7609,311760,9022,6142,1459,11961,1626,75305,5335,48173,4105,34256,3567,79250,5234,15617,2419,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1312966,8988,28123,2370,82724,4771,140118,5389,30405,2945,160461,5552,57424,3435,30160,2696,87538,4868,158375,6529,292375,8297,115612,6292,61350,3467,68301,4047,482962,10044,9055,1465,14137,1880,40768,3653,5497,1087,21920,2250,7590,1336,12699,1585,41882,3316,79648,4127,185279,6398,21778,2146,13403,1526,29306,2857,205247,7723,605,304,560,366,3118,922,272,193,4999,919,930,358,1589,549,1847,592,24737,3178,59375,4116,71191,5134,21425,2310,14599,1980,348060,8855,1543,491,5238,1156,21805,2410,17577,1985,110471,5396,16894,2284,12625,1843,40206,3384,42345,3657,38993,2741,16210,2013,9299,1580,14854,1701,119597,5969,13031,1742,56959,3768,9745,1421,1171,523,5238,1125,4669,1050,2205,785,2243,715,3520,957,3306,995,2230,1015,8693,1366,6587,1262,157100,6605,3889,852,5830,1300,64682,3883,5888,1270,17833,2279,27341,2532,1042,725,1360,625,8125,1302,5422,1148,4203,1134,8530,1590,2955,1044,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,325960,4482,8575,1005,25052,2191,35596,2394,7395,1223,38589,2530,9031,1039,7900,1184,16749,1818,29366,2631,89591,2999,30124,2214,13519,1248,14473,1501,132251,3944,3553,550,3670,878,12220,1529,1329,455,3510,723,1261,400,4775,928,7073,1020,17546,2270,59511,2609,7349,1201,2952,717,7502,1007,55665,2889,388,323,151,139,652,344,84,124,2078,575,248,157,385,315,1317,517,5141,1080,19223,1646,17937,1848,5024,778,3037,571,70800,3590,363,159,1818,541,4047,764,3697,833,27196,2084,2250,539,1835,516,7277,1177,4876,870,9196,1074,3065,667,2120,565,3060,613,32683,2225,4008,709,18304,1958,1618,395,126,150,1677,495,874,318,430,244,513,366,695,447,1130,437,514,300,2306,501,488,364,34561,2068,263,139,1109,345,17059,1638,2159,628,4128,740,4398,791,475,195,569,295,1108,394,531,248,1259,445,1117,481,386,209,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3938818,17748,40625,3119,260253,8180,290329,7673,69122,4368,436190,10057,155372,6205,80757,4475,249646,9332,584659,11520,843045,12776,349191,11420,213983,6815,365646,8638,1651987,16832,12252,1413,50127,3696,77852,4143,11629,1812,48126,3808,24232,2210,47188,3512,118592,5942,375582,8915,546400,11599,66381,5118,64129,2934,209497,6525,666650,13655,2277,896,2890,1143,4977,1113,1349,616,19929,2878,5162,1256,1910,721,9928,1817,85101,5813,169494,7220,214630,8218,75627,4634,73376,4495,908337,15158,2881,812,17984,1803,38234,3161,35724,3138,312099,8915,38546,3883,22416,2112,111894,6552,90257,4611,96353,4986,51731,4264,29277,2169,60941,3435,335817,8237,18298,2323,179152,7067,26716,2573,4140,933,14894,1652,15615,1672,6058,1358,5190,1179,12102,1720,8560,1003,3826,964,27331,2603,13935,2140,376027,9782,4917,1065,10100,1598,142550,5165,16280,2051,41142,3203,71817,3999,3185,828,4042,1162,21617,2392,22238,2496,12623,2216,17619,2425,7897,1323,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204090,15366,87768,4905,188115,7705,344719,10449,90725,5423,367731,11300,168393,7071,70079,3352,170140,6422,397643,10720,681065,12690,294788,10589,160020,5728,182904,7307,1220891,14161,17939,2268,37628,2955,122881,6030,15317,2261,49611,3799,28057,2664,40204,3148,76130,4076,246659,7922,421800,10083,53499,3641,33656,3043,77510,4751,577008,11648,2699,831,1287,468,4849,1155,1220,520,16721,2304,4584,953,2091,705,7904,1555,62957,4737,155157,6796,196012,8246,67904,4415,53623,3716,731290,12595,3897,974,13153,1835,45502,3636,46366,3377,247848,8547,41091,3188,20048,2276,79770,4290,59907,4342,83494,4399,31147,2677,24456,2664,34611,2885,309787,10205,55674,4035,127924,6338,29573,2915,4863,1209,13585,2365,14245,1964,5266,1394,4293,1338,10108,1878,6902,1184,3373,960,21573,2564,12408,1767,365114,10712,7559,1484,8123,1485,141914,6003,22959,2994,39966,3179,80416,4481,2470,823,2043,711,18012,2308,13712,2069,10757,1659,12431,1985,4752,1356,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752314,9192,40405,2784,45117,3475,61849,4050,16056,2395,99869,5165,37405,3154,13436,2110,31977,2901,59047,3269,195912,6019,69215,3977,32855,2185,49171,3231,236844,8013,7361,1117,5171,984,11378,1800,1636,561,10047,1796,3684,833,5168,1315,11946,2008,28263,2196,114641,5059,8985,1457,7307,1212,21257,2273,140439,5861,746,340,582,410,1708,456,80,94,2762,822,577,343,364,263,1062,449,11521,1378,50791,3641,46484,3275,11016,1400,12746,1616,186288,6253,1681,567,2549,871,7205,1225,7676,1672,71566,4575,9234,1618,5295,1236,17355,1931,13972,2175,23484,2442,9657,1504,4337,1118,12277,1566,91791,4654,25225,2305,33905,2957,5732,859,1153,597,3986,951,3959,870,1947,760,793,444,1658,581,2283,686,1558,748,7216,988,2376,767,96952,4927,5392,1110,2910,992,35826,3075,5511,1328,11508,1552,19951,2304,662,663,821,472,3633,994,4713,1019,2531,841,2979,909,515,263,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2844814,11198,68440,3389,146124,5527,524382,8518,75412,3597,318854,7668,119316,4054,46492,2944,180892,5749,224555,6803,674467,11109,247694,7105,119472,4692,98714,3828,982822,12945,33360,1817,23622,1997,127052,4738,14065,1692,35678,2374,14682,1642,21820,2057,82142,3587,114795,4539,413471,9546,37542,3189,27253,1981,37340,2089,478727,9430,1054,383,1627,638,8256,1147,967,553,13136,1533,2105,555,1053,463,6074,991,37130,2805,160003,5328,169722,5605,41473,2964,36127,2721,666408,10349,2823,530,10002,1214,74487,3782,37843,2818,219071,6887,26922,2389,15554,1701,87471,4270,44319,2816,82285,3936,28610,2782,17343,1861,19678,1498,236595,5607,27563,2250,103590,4230,28814,2059,4165,703,13721,1349,9092,1172,5183,1115,2639,618,5635,931,7470,1145,2884,633,21756,1955,4083,932,480262,8985,3640,657,7283,1164,285773,6909,18372,1857,37248,2515,66515,3052,2882,732,2566,736,22676,2849,11238,1500,8936,1373,11647,1599,1486,450,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,288852,4610,36802,3249,23766,2392,9901,1645,6498,1413,29194,2820,20937,2369,4988,1178,10748,1493,21027,2274,59680,3073,30954,3533,15600,2066,18757,2137,91217,4082,11410,1640,4584,1168,2171,737,520,295,2177,815,2612,808,2457,879,4159,996,9887,1615,35601,2727,5968,1390,2277,694,7394,1496,52926,3869,565,289,84,95,173,210,0,185,1479,639,267,307,23,46,543,456,4095,1000,13678,1620,20450,2899,5509,1089,6060,1179,61006,3190,2054,684,2750,815,1010,433,3329,961,20118,2196,3212,808,1684,657,5298,1127,4871,1146,7481,1501,3428,783,2525,783,3246,775,47252,3057,18327,2405,14155,1722,1014,425,1710,843,1207,533,2922,912,818,425,347,356,592,408,1208,625,318,340,2981,853,1653,757,36451,2860,4446,953,2193,746,5533,1132,939,380,4213,1240,11924,1753,6,11,401,302,1582,640,1712,626,790,450,2308,701,404,406,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1094779,12433,14692,2226,65197,4160,102309,6636,32738,2951,147370,6166,41470,3244,20728,2334,63126,4811,104315,6464,250980,8566,92941,4701,57661,3747,101252,5179,351192,9363,4148,1211,8102,1568,24542,2721,7107,1340,11726,1915,5166,1071,8355,1370,26799,3228,34088,3283,170836,7160,15079,1841,7026,1608,28218,2487,217967,7705,659,553,1260,646,3338,1001,454,260,7175,1315,1381,581,834,437,2902,915,43675,4267,41465,2991,55996,3449,22032,2446,36796,3668,307055,9462,146,166,4760,1331,11579,2274,18894,2203,113733,6130,10875,1723,8336,1479,31134,2756,18094,2321,34728,2683,18659,2335,4247,1040,31870,3077,105965,4469,9521,1754,48375,3392,6742,1573,911,517,4327,1171,5876,1065,2353,873,1823,781,2508,799,2393,744,1459,588,17512,2075,2165,655,112600,6476,218,274,2700,802,56108,4315,5372,1182,10409,1692,18172,2155,850,493,468,365,5950,1294,1558,606,1748,755,6844,1417,2203,804,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2001628,16432,34269,3018,134449,6276,266695,8087,50709,4381,244297,8038,112152,5814,36039,3601,110336,5200,182055,6125,446195,9950,168617,8670,103173,5244,112642,5495,655178,12021,11520,1530,21994,2654,48067,3235,6872,1213,24469,2613,17047,1840,15230,2311,48159,3000,90267,4543,278636,8393,23173,2994,24327,2166,45417,2989,337868,9876,500,265,1021,452,6020,1304,649,411,7771,1372,3048,764,935,661,5022,1452,37012,3518,95455,5126,112915,6896,37064,3049,30456,3148,487793,10353,2023,655,7424,1367,28029,3042,26969,3068,176236,6043,22094,2490,13593,1742,52698,3917,36458,3128,56175,4236,25405,2954,15146,2077,25543,2685,202422,7149,15295,1868,95831,5655,22676,2464,2596,657,8718,1517,14976,1886,5083,1262,3134,980,4645,986,4468,1042,2020,742,15917,2098,7063,1490,318367,8877,4931,1147,8179,1261,161903,6659,13623,1882,27103,3118,54987,3934,1198,543,1323,637,13673,1858,11461,1955,5104,1297,10719,1928,4163,902,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
