GEO_ID,C20005A_001E,C20005A_001M,C20005A_002E,C20005A_002M,C20005A_003E,C20005A_003M,C20005A_004E,C20005A_004M,C20005A_005E,C20005A_005M,C20005A_006E,C20005A_006M,C20005A_007E,C20005A_007M,C20005A_008E,C20005A_008M,C20005A_009E,C20005A_009M,C20005A_010E,C20005A_010M,C20005A_011E,C20005A_011M,C20005A_012E,C20005A_012M,C20005A_013E,C20005A_013M,C20005A_014E,C20005A_014M,C20005A_015E,C20005A_015M,C20005A_016E,C20005A_016M,C20005A_017E,C20005A_017M,C20005A_018E,C20005A_018M,C20005A_019E,C20005A_019M,C20005A_020E,C20005A_020M,C20005A_021E,C20005A_021M,C20005A_022E,C20005A_022M,C20005A_023E,C20005A_023M,C20005A_024E,C20005A_024M,C20005A_025E,C20005A_025M,C20005A_026E,C20005A_026M,C20005A_027E,C20005A_027M,C20005A_028E,C20005A_028M,C20005A_029E,C20005A_029M,C20005A_030E,C20005A_030M,C20005A_031E,C20005A_031M,C20005A_032E,C20005A_032M,C20005A_033E,C20005A_033M,C20005A_034E,C20005A_034M,C20005A_035E,C20005A_035M,C20005A_036E,C20005A_036M,C20005A_037E,C20005A_037M,C20005A_038E,C20005A_038M,C20005A_039E,C20005A_039M,NAME,C20005A_001MA,C20005A_001EA,C20005A_002MA,C20005A_002EA,C20005A_003EA,C20005A_003MA,C20005A_004EA,C20005A_004MA,C20005A_005EA,C20005A_005MA,C20005A_006EA,C20005A_006MA,C20005A_007MA,C20005A_007EA,C20005A_008MA,C20005A_008EA,C20005A_009EA,C20005A_009MA,C20005A_010EA,C20005A_010MA,C20005A_011EA,C20005A_011MA,C20005A_012MA,C20005A_012EA,C20005A_013MA,C20005A_013EA,C20005A_014EA,C20005A_014MA,C20005A_015EA,C20005A_015MA,C20005A_016EA,C20005A_016MA,C20005A_017EA,C20005A_017MA,C20005A_018MA,C20005A_018EA,C20005A_019MA,C20005A_019EA,C20005A_020EA,C20005A_020MA,C20005A_021EA,C20005A_021MA,C20005A_022EA,C20005A_022MA,C20005A_023MA,C20005A_023EA,C20005A_024MA,C20005A_024EA,C20005A_025EA,C20005A_025MA,C20005A_026EA,C20005A_026MA,C20005A_027EA,C20005A_027MA,C20005A_028EA,C20005A_028MA,C20005A_029MA,C20005A_029EA,C20005A_030MA,C20005A_030EA,C20005A_031EA,C20005A_031MA,C20005A_032EA,C20005A_032MA,C20005A_033EA,C20005A_033MA,C20005A_034MA,C20005A_034EA,C20005A_035MA,C20005A_035EA,C20005A_036EA,C20005A_036MA,C20005A_037EA,C20005A_037MA,C20005A_038EA,C20005A_038MA,C20005A_039EA,C20005A_039MA,state
0400000US36,10540671,24194,5098859,13706,2499571,18848,173,140,2499398,18837,36103,2796,150186,6913,252691,8086,578190,11979,599317,10844,882911,14148,2599288,18387,1494741,13545,1104547,14737,476937,8816,231519,7333,123265,6619,123006,4394,75313,4562,74507,3838,5441812,14108,1858930,16656,132,170,1858798,16676,33408,2678,149148,5678,266904,8639,540030,9716,436941,11178,432367,10888,3582882,21225,2151384,17971,1431498,17134,623183,11281,332127,8487,178415,6091,148357,5580,89057,4749,60359,3514,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5548186,11852,2699512,7837,1317208,11442,291,264,1316917,11428,22422,1951,107926,5892,204969,6794,391579,8732,274414,6513,315607,6987,1382304,11589,795563,11139,586741,10644,271200,5741,144550,6340,69212,4349,56359,3165,23846,2211,21574,2093,2848674,6490,928803,10431,76,85,928727,10423,21947,2435,117937,5212,183869,6535,326695,9038,171362,6157,106917,4781,1919871,11345,1181677,12240,738194,12147,369439,8359,177965,6897,82655,4508,69465,3820,28536,2522,10134,1305,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,511507,1319,259319,910,152912,2740,49,61,152863,2729,3650,717,7237,1006,20805,1983,48853,2462,37270,2178,35048,2363,106407,2928,47930,2304,58477,2672,26339,1890,10227,1245,6506,1192,6308,1074,4958,871,4139,916,252188,1055,101745,2649,56,69,101689,2639,3152,854,11521,1500,22868,1800,41231,2506,16466,1711,6451,902,150443,2568,72209,2058,78234,2827,37893,1912,21310,1930,9011,1246,6709,1145,2326,598,985,394,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7740593,6062,3755177,4307,1813631,14085,124,159,1813507,14094,25812,2219,119625,4804,239420,6734,550844,9718,458248,9444,419558,8890,1941546,14482,1090058,10870,851488,12442,423750,8424,194424,5787,90394,4204,81033,3722,35083,2718,26804,2634,3985416,4427,1313715,11781,38,62,1313677,11798,29934,2691,154222,6044,280685,7213,448094,8733,263881,6852,136861,4705,2671701,12353,1560604,12294,1111097,13258,566636,10941,285984,7472,118070,4624,91935,4502,33863,2377,14609,1535,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2263570,5715,1108455,3880,570125,7073,54,95,570071,7070,12633,1633,49970,2934,87329,3686,167947,4742,129755,4269,122437,3609,538330,5831,317958,5259,220372,5525,104934,3947,51342,2964,22710,2245,21375,1820,11527,1346,8484,1092,1155115,3099,402340,6345,9,15,402331,6345,11337,1313,68950,3544,90294,3699,142894,5192,58681,2882,30175,2345,752775,7009,479605,6226,273170,6262,149190,4539,64502,3312,25398,2005,23793,1931,6692,913,3595,839,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2725970,7869,1332285,5127,556596,8802,147,180,556449,8795,9994,1630,39347,3498,74418,5337,156421,4779,137233,4907,139036,5000,775689,9910,419390,8844,356299,7861,162189,5721,80004,4445,44540,3937,37319,3356,19043,2174,13204,1956,1393685,4271,401381,7745,80,134,401301,7756,12095,1852,45795,3491,76962,4803,132251,5407,82561,4811,51637,3699,992304,9252,569780,8460,422524,10288,205727,7568,103365,4640,52926,3460,37008,2971,16765,1635,6733,1384,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8657587,9487,4186938,5565,2046994,12171,205,158,2046789,12163,32920,2338,125501,5733,234813,6576,600110,10920,525576,9716,527869,8958,2139944,12532,1193316,11860,946628,11995,448255,8453,194819,6817,106031,4605,107027,4482,54058,3581,36438,2206,4470649,6196,1490678,12171,131,139,1490547,12154,27394,2166,159828,4466,300970,7442,501684,8753,303654,6042,197017,5908,2979971,13458,1756795,10875,1223176,11142,615068,10666,303580,6592,126381,4394,104808,4188,49641,2684,23698,2262,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,718689,4787,339942,3394,163259,4567,0,200,163259,4567,2813,876,10384,1636,16046,1991,42354,2682,43440,3104,48222,3278,176683,4350,93899,3613,82784,3546,37167,2635,19696,2012,10260,1757,9053,1457,3805,1044,2803,711,378747,2340,127022,4836,0,200,127022,4836,2449,669,8571,1450,22540,2466,40705,3251,30475,2491,22282,2572,251725,4999,140011,4153,111714,3904,49185,2309,24868,2539,15070,2002,12130,1648,7244,1153,3217,725,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2593124,5846,1261352,4037,586920,7713,13,22,586907,7710,7464,1120,46640,3187,78178,4194,179998,5519,137599,5340,137028,5741,674432,7848,400237,6786,274195,6511,138632,5620,64890,3566,27640,3036,23202,2267,10763,1385,9068,1601,1331772,3355,423100,7706,84,104,423016,7712,9005,1445,50071,2876,86992,4987,155580,5794,79068,3999,42300,3206,908672,8150,580394,8891,328278,7122,173853,5742,79134,3868,33266,2411,29013,2640,9883,1614,3129,757,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,573322,2202,284601,1359,161320,3017,35,46,161285,3008,4482,896,10426,1183,25497,2002,59464,3184,33946,2393,27470,2059,123281,2892,57530,2556,65751,2978,34594,2245,14429,1796,6036,1068,6463,1041,2856,879,1373,333,288721,1508,119719,3782,18,32,119701,3787,3944,826,14215,1880,31981,2248,46326,2766,15117,1660,8118,1198,169002,4106,85803,2663,83199,3166,46698,2705,19964,1914,8486,1371,6127,1205,1468,498,456,292,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4086409,6923,1979381,4965,937314,9678,54,80,937260,9688,17204,1907,81603,4540,141674,5908,294839,8241,203029,6003,198911,6994,1042067,10456,617067,8953,425000,8601,206147,7368,98023,4989,49068,2961,40315,3055,14891,1612,16556,2035,2107028,4082,680211,10827,35,58,680176,10813,16131,1925,100210,5392,152769,5056,241364,6742,108871,4881,60831,3493,1426817,11355,912036,9754,514781,8376,274877,7551,122438,4255,51745,3246,47147,3219,13275,1497,5299,1048,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15047982,35908,7427811,22321,3958560,28091,259,234,3958301,28095,76192,5649,410379,13940,586594,14724,1003420,18782,829338,15818,1052378,16202,3469251,22118,1916731,17046,1552520,17171,724534,11508,359505,11159,169103,7947,145722,6588,74460,4369,79196,4074,7620171,18728,2663671,25067,521,388,2663150,24991,67247,4388,434371,12235,522588,12604,815341,13393,502732,10706,320871,10889,4956500,25008,3138290,22307,1818210,20284,971419,14705,436667,11042,161527,6877,148868,6544,67390,4376,32339,2780,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1830633,7261,911152,4123,482192,6685,0,181,482192,6685,8867,1373,37554,3078,60715,4352,129457,4607,127265,4963,118334,3773,428960,6451,196141,4015,232819,5576,113414,4734,51755,3285,27631,2473,20688,2384,10315,1494,9016,1130,919481,4531,283392,6380,6,10,283386,6378,6213,1065,36395,2939,64540,4197,99769,4556,50163,3478,26306,2604,636089,6863,326707,6802,309382,6366,171990,4959,79041,4438,27351,2438,20241,1866,8225,1407,2534,557,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,495696,1151,242857,839,117552,2509,17,26,117535,2516,3023,686,6554,935,16464,1460,39659,2258,27876,1968,23959,1798,125305,2530,57976,2146,67329,2379,32969,1995,14824,1329,7867,1177,6834,1031,2510,568,2325,577,252839,880,88377,2945,45,72,88332,2948,1623,435,8391,1074,17201,1615,32881,2192,18030,1598,10206,1566,164462,3059,78567,2602,85895,3045,41167,2016,19818,1414,12095,1423,7705,1087,3759,697,1351,412,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4625115,10361,2270587,7010,1223268,10476,87,105,1223181,10496,18556,2094,68422,4642,133353,5540,299650,8945,258947,7532,444253,8230,1047319,11170,578008,9271,469311,9608,221260,6579,93317,4938,55573,4012,46827,3273,24726,2370,27608,2275,2354528,5548,880125,9985,84,129,880041,9993,16586,2132,87346,4111,139949,6027,268498,7330,183120,5634,184542,5899,1474403,10604,863405,10858,610998,9985,305461,6803,134614,5028,61275,3623,62209,3228,29542,2269,17897,1897,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4403686,9345,2180883,6436,1044969,10668,35,60,1044934,10662,14281,2314,51821,4616,122868,5884,251375,7056,256704,7976,347885,7614,1135914,12001,619723,9186,516191,9990,212415,7302,106198,4995,66791,4657,63738,3830,33824,2624,33225,2432,2222803,4961,706272,9865,0,192,706272,9865,14255,1818,60513,4052,116449,5625,231525,7964,164689,5316,118841,4740,1516531,10436,857118,9945,659413,10827,293527,7799,168410,5779,84148,4581,64323,4314,33810,2807,15195,1834,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1426955,2282,693557,1873,293972,5640,0,182,293972,5640,5516,906,27609,2582,43689,2912,87836,3810,68817,3354,60505,3516,399585,5811,269791,5652,129794,4622,66642,3541,27532,2316,13213,1529,14354,1521,5150,1030,2903,756,733398,1437,217675,6152,0,182,217675,6152,6301,1093,40238,2754,56364,3599,68308,3896,31982,2682,14482,1693,515723,6044,351340,5376,164383,5093,91073,3968,39264,3453,14612,1897,13198,1871,4581,1047,1655,563,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4045033,6034,1992659,4244,1001597,7616,15,26,1001582,7619,16040,1562,57238,3503,127042,4215,319133,6723,274504,6152,207625,4831,991062,7849,498840,6052,492222,7104,245137,5727,105021,4122,53965,2966,50650,2884,23696,1864,13753,1462,2052374,3321,741463,8348,149,137,741314,8321,16069,1752,78307,4415,150552,4492,268789,6556,150047,5088,77550,3005,1310911,9407,676078,7659,634833,8755,309468,6467,157911,4973,69969,3170,62521,3233,27493,1977,7471,1059,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,418291,2408,212515,1805,118007,3948,0,185,118007,3948,2001,678,6242,1461,15451,2349,29293,2510,33277,2601,31743,2863,94508,4257,44217,2541,50291,3530,22956,2390,10891,1604,5010,1402,5832,1545,3439,873,2163,587,205776,1385,73820,3329,0,185,73820,3329,3648,899,8960,1638,16630,2267,23546,2271,14772,1707,6264,1150,131956,3701,65401,2784,66555,3386,36181,2611,16268,1992,6680,1174,4605,1066,1933,531,888,360,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2028513,20394,941474,11765,273881,6985,0,214,273881,6985,14098,2130,99812,5608,55781,4346,56718,4016,23950,2390,23522,2212,667593,11211,519739,10755,147854,5990,91872,4720,37409,3245,7652,1247,6063,1195,3080,913,1778,622,1087039,11968,234922,7546,61,100,234861,7539,9121,1550,84785,4178,65786,4082,50731,3582,15779,1867,8659,1453,852117,11775,708621,11161,143496,6419,93405,5582,30390,2313,9182,1479,8954,1454,777,409,788,473,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2705442,5151,1314587,3524,642623,8819,251,287,642372,8857,12929,2642,54257,3814,84407,4211,177892,6719,156717,6541,156170,5857,671964,8340,412280,8066,259684,8592,124601,6364,61739,4432,27605,2957,24594,2608,12576,1570,8569,1243,1390855,3049,418374,7732,108,91,418266,7729,10565,1466,64076,3670,90132,4562,139695,6011,76240,3707,37558,2648,972481,8496,654004,8149,318477,8314,174172,5992,78925,4272,26266,2522,24974,2221,10550,1581,3590,888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,394580,2036,209554,1368,106092,3609,19,31,106073,3612,735,322,4081,1152,10228,1603,21264,2207,29861,2553,39904,2421,103462,3547,37984,2009,65478,3550,22181,2209,10103,1761,7709,1490,7763,1343,7325,1089,10397,1370,185026,1351,71983,2836,0,143,71983,2836,907,405,4804,1092,10072,1693,23985,2310,17688,1645,14527,1733,113043,2992,53732,2697,59311,3193,24266,2391,12058,1931,9371,1541,7623,1492,3357,1038,2636,802,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4120379,12681,2025375,7528,899754,11154,160,120,899594,11151,16694,2224,83035,5503,130078,6195,253709,7492,191616,6437,224462,6567,1125621,10597,692151,9465,433470,8277,196864,6410,104434,5481,49156,3445,46155,3851,18960,2213,17901,2021,2095004,7241,658882,9512,0,198,658882,9512,16832,2458,80998,4631,124325,5924,230260,7529,126380,6072,80087,4814,1436122,12465,930803,12884,505319,11706,240356,9440,128228,5889,58003,3946,51373,3594,19448,2605,7911,1262,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1852457,4494,900846,3341,427958,7354,80,128,427878,7336,9187,1569,42789,3197,76106,4358,131519,5639,89867,4234,78410,3683,472888,6979,296915,6027,175973,6611,86676,4507,43779,3481,18566,2270,14517,1891,6408,1357,6027,1071,951611,2566,314475,5744,51,85,314424,5755,9858,1720,59220,3783,72360,4437,101814,4358,50487,3287,20685,2259,637136,5960,421369,7120,215767,6963,117608,5346,54889,4076,18625,1971,16089,1872,5970,1198,2586,787,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
