GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001EA,B23002A_001MA,B23002A_002EA,B23002A_002MA,B23002A_003MA,B23002A_003EA,B23002A_004MA,B23002A_004EA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007MA,B23002A_007EA,B23002A_008MA,B23002A_008EA,B23002A_009MA,B23002A_009EA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013MA,B23002A_013EA,B23002A_014MA,B23002A_014EA,B23002A_015MA,B23002A_015EA,B23002A_016MA,B23002A_016EA,B23002A_017EA,B23002A_017MA,B23002A_018MA,B23002A_018EA,B23002A_019MA,B23002A_019EA,B23002A_020MA,B23002A_020EA,B23002A_021MA,B23002A_021EA,B23002A_022MA,B23002A_022EA,B23002A_023EA,B23002A_023MA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026EA,B23002A_026MA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029EA,B23002A_029MA,B23002A_030EA,B23002A_030MA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033MA,B23002A_033EA,B23002A_034EA,B23002A_034MA,B23002A_035EA,B23002A_035MA,B23002A_036MA,B23002A_036EA,B23002A_037EA,B23002A_037MA,B23002A_038MA,B23002A_038EA,B23002A_039MA,B23002A_039EA,B23002A_040EA,B23002A_040MA,B23002A_041EA,B23002A_041MA,B23002A_042MA,B23002A_042EA,B23002A_043MA,B23002A_043EA,B23002A_044MA,B23002A_044EA,B23002A_045EA,B23002A_045MA,B23002A_046EA,B23002A_046MA,B23002A_047MA,B23002A_047EA,B23002A_048MA,B23002A_048EA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053MA,B23002A_053EA,B23002A_054MA,B23002A_054EA,B23002A_055MA,B23002A_055EA,B23002A_056EA,B23002A_056MA,B23002A_057EA,B23002A_057MA,B23002A_058MA,B23002A_058EA,B23002A_059MA,B23002A_059EA,B23002A_060MA,B23002A_060EA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065MA,B23002A_065EA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068MA,B23002A_068EA,B23002A_069MA,B23002A_069EA,B23002A_070MA,B23002A_070EA,B23002A_071MA,B23002A_071EA,B23002A_072MA,B23002A_072EA,B23002A_073EA,B23002A_073MA,B23002A_074EA,B23002A_074MA,B23002A_075EA,B23002A_075MA,B23002A_076MA,B23002A_076EA,B23002A_077MA,B23002A_077EA,B23002A_078EA,B23002A_078MA,B23002A_079EA,B23002A_079MA,state
0400000US18,4407972,7204,2147854,4848,152065,3529,61417,3177,28,28,61389,3178,47820,2675,13569,1677,90648,3165,198251,2590,152758,3931,246,191,152512,3941,132032,4447,20480,2270,45493,3434,1087128,3438,967323,5357,2481,815,964842,5437,897925,6498,66917,4203,119805,4717,354985,1047,248701,4120,0,184,248701,4120,234645,4554,14056,1655,106284,4064,118875,2686,40352,2199,37664,2230,2688,717,78523,2624,236550,2554,32177,2635,30792,2531,1385,460,204373,3618,2260118,4355,146283,3477,64557,2988,0,184,64557,2988,51407,2927,13150,1741,81726,2718,189102,2347,141113,3677,14,14,141099,3675,123261,3631,17838,2344,47989,3213,1086723,2871,843501,6945,115,144,843386,6940,789347,6850,54039,3844,243222,6585,372063,1190,223660,4370,110,182,223550,4402,214457,4457,9093,1233,148403,4406,136143,2989,35859,2278,33974,2214,1885,582,100284,2922,329804,2968,23410,1598,22497,1550,913,360,306394,3281,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2259778,4858,1104384,3213,77054,2109,38599,2128,11,21,38588,2127,31994,2102,6594,1126,38455,2018,101447,1673,82395,2444,237,242,82158,2486,74018,2874,8140,1477,19052,1747,539789,1938,492444,3789,1088,370,491356,3797,467890,4349,23466,1936,47345,3387,187600,726,141208,2565,125,131,141083,2543,135974,2628,5109,858,46392,2595,63880,2080,24702,1690,23878,1617,824,333,39178,1839,134614,2089,19954,1299,19340,1304,614,301,114660,2076,1155394,2741,74695,2363,41257,2230,34,51,41223,2243,36644,2166,4579,835,33438,2114,95893,1514,77707,2214,0,151,77707,2214,72089,2155,5618,1128,18186,1871,535353,1854,446313,4038,122,197,446191,4009,428886,4211,17305,1673,89040,3751,189138,645,128548,2776,0,151,128548,2776,125548,2912,3000,608,60590,2751,68684,2449,21657,1815,21158,1820,499,260,47027,2250,191631,2584,14914,1338,14354,1330,560,262,176717,2658,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1949156,5018,956594,2937,70739,2596,33215,2154,548,283,32667,2133,25806,1900,6861,1124,37524,2492,90827,2146,75884,2574,4087,1100,71797,2576,64238,2908,7559,1188,14943,1553,479099,2546,437068,3741,8235,1208,428833,3885,408892,4143,19941,1851,42031,3102,156365,602,119934,2276,32,53,119902,2263,114038,2426,5864,1045,36431,2289,53870,1787,24136,1441,23098,1427,1038,407,29734,1478,105694,1754,16375,1331,15819,1288,556,272,89319,1764,992562,3115,67705,2568,33383,2166,302,327,33081,2160,28198,2057,4883,1034,34322,2115,81348,1832,62308,2511,599,412,61709,2542,57259,2827,4450,975,19040,2512,476478,2028,376060,4513,566,399,375494,4517,355159,4726,20335,2084,100418,4340,161078,841,106847,2402,0,165,106847,2402,103374,2518,3473,803,54231,2400,58798,1892,19913,1352,19527,1297,386,213,38885,2031,147155,1869,13612,1258,13227,1257,385,231,133543,2143,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3089196,5115,1502649,3324,100588,3035,42079,2664,548,229,41531,2679,28773,2314,12758,1711,58509,3030,132013,2343,101484,3417,5013,1012,96471,3679,79913,3683,16558,2325,30529,2833,770373,2190,633377,5576,6255,1016,627122,5548,575170,6090,51952,3141,136996,5332,248971,486,146019,3025,0,181,146019,3025,138133,3229,7886,1165,102952,3026,92675,2202,25814,1935,24649,1899,1165,435,66861,2176,158029,2156,20999,1689,20091,1684,908,349,137030,2275,1586547,3335,92605,3304,42398,2978,0,181,42398,2978,31421,2348,10977,1759,50207,2734,126848,2494,90932,2994,158,133,90774,2992,78785,2998,11989,1598,35916,2564,776551,1815,567572,5631,384,289,567188,5583,526203,6241,40985,3079,208979,5298,265651,677,135135,3489,42,70,135093,3485,128538,3390,6555,1045,130516,3495,102588,3173,22461,2065,21547,2008,914,346,80127,3084,222304,3167,13542,1481,13181,1433,361,228,208762,3348,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2337723,6329,1145907,4312,71874,2762,26939,2295,251,245,26688,2304,21095,2437,5593,1520,44935,2595,101201,2791,75360,3563,2180,629,73180,3547,65165,3670,8015,1672,25841,2939,589107,3108,517283,4163,7463,1120,509820,4385,482101,4720,27719,2926,71824,4037,188484,958,129106,3217,51,107,129055,3225,123849,3194,5206,1056,59378,3111,69460,2538,25242,2113,23862,2121,1380,548,44218,2453,125781,2622,19672,2195,18575,2112,1097,590,106109,2649,1191816,3685,71189,2711,27271,2230,0,193,27271,2230,21631,2047,5640,1527,43918,2418,96206,2036,67059,2714,186,205,66873,2735,60598,2593,6275,1299,29147,2229,578210,2518,424941,5650,1185,533,423756,5642,400387,5657,23369,2526,153269,5687,196439,1018,105775,3669,0,193,105775,3669,99934,3588,5841,1308,90664,3772,73089,2523,21092,1689,20037,1705,1055,482,51997,2349,176683,2670,13555,1562,13192,1519,363,178,163128,2702,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1052252,1531,508484,1274,33002,1336,15566,1432,23,47,15543,1425,11671,1301,3872,993,17436,1531,37274,844,31371,1382,232,184,31139,1367,25347,1457,5792,1171,5903,1130,243419,634,211889,2640,637,371,211252,2574,198282,2615,12970,1523,31530,2505,95366,315,66449,1902,0,155,66449,1902,62149,1942,4300,874,28917,1954,35542,1410,12981,1397,12232,1247,749,328,22561,1580,63881,1431,9161,1133,8592,1142,569,267,54720,1495,543768,1051,31371,1106,15974,1382,0,155,15974,1382,13824,1390,2150,687,15397,1198,36316,778,29966,1277,0,155,29966,1277,26969,1354,2997,827,6350,1092,252135,652,197835,3415,36,44,197799,3420,184193,3582,13606,1472,54300,3465,100889,371,63914,2029,0,155,63914,2029,61892,2058,2022,534,36975,1954,36047,1648,10967,1248,10585,1233,382,183,25080,1479,87010,1600,6652,862,6501,841,151,90,80358,1672,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2812162,9124,1370635,5294,88157,2045,34980,2377,871,305,34109,2424,26736,2192,7373,1075,53177,2764,110673,1965,85929,2826,4066,657,81863,3011,71824,3280,10039,1555,24744,2395,697481,3932,641698,4641,12447,1702,629251,4777,595956,5367,33295,2967,55783,2993,235031,1167,183123,2928,43,68,183080,2927,171714,2784,11366,1435,51908,2871,83759,2423,39592,2121,37663,2163,1929,545,44167,2197,155534,2510,25910,1808,24759,1739,1151,372,129624,2610,1441527,5075,80777,2361,36845,2613,96,106,36749,2623,30821,2605,5928,1484,43932,2686,103756,2013,79834,2510,743,296,79091,2585,71191,2626,7900,1366,23922,2488,702311,3561,568480,5140,2075,771,566405,5114,536950,5675,29455,2444,133831,4708,245746,1290,165257,3237,86,79,165171,3245,157983,3539,7188,1060,80489,3120,92549,2891,32056,1942,30716,1927,1340,581,60493,2697,216388,2699,21513,1580,20287,1602,1226,519,194875,2748,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4420324,9274,2115146,5927,146547,2988,61708,3054,57,95,61651,3068,46500,2732,15151,2110,84839,3060,173964,2196,130539,3189,490,330,130049,3143,111456,3380,18593,2156,43425,2751,1068220,4073,963369,5944,2501,733,960868,5905,886211,6629,74657,4343,104851,4547,357157,1137,267292,4062,44,43,267248,4059,249952,4333,17296,2056,89865,4066,127088,3548,58165,3078,54033,3136,4132,865,68923,2921,242170,3513,38911,2675,36394,2485,2517,718,203259,3413,2305178,5458,142968,2636,67373,3327,0,195,67373,3327,55307,2743,12066,1864,75595,3599,172495,1850,130311,3302,48,54,130263,3296,119507,3178,10756,1660,42184,3025,1101010,3504,904095,7424,132,97,903963,7441,852433,8479,51530,3907,196915,7233,387150,1171,267639,4201,0,195,267639,4201,251837,4236,15802,1697,119511,4247,142535,3600,51183,2930,48062,2893,3121,671,91352,3181,359020,3596,30682,2313,28824,2272,1858,569,328338,3396,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6386070,7191,3119518,5143,213258,3119,88159,3111,142,125,88017,3118,62270,2942,25747,2045,125099,3294,270599,1554,213460,3989,668,528,212792,4175,178273,4525,34519,2695,57139,3685,1534238,3024,1344543,6487,1585,452,1342958,6555,1229119,7966,113839,5121,189695,6070,545938,1104,351857,3737,0,161,351857,3737,321078,4086,30779,1908,194081,3903,195976,3700,57207,2568,52699,2620,4508,690,138769,3601,359509,3972,37361,2120,34652,2080,2709,602,322148,3467,3266552,3950,205173,2862,89916,3638,0,161,89916,3638,70886,3428,19030,1859,115257,4212,261478,2018,201794,3536,73,99,201721,3554,180323,3926,21398,1894,59684,3262,1526710,2320,1173147,7232,459,390,1172688,7244,1082068,7786,90620,3593,353563,6728,567101,806,322839,4274,0,161,322839,4274,303639,4027,19200,1654,244262,4423,207181,3305,47395,2603,44543,2693,2852,656,159786,3256,498909,3360,30814,2034,28466,1971,2348,550,468095,3806,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3716477,5307,1825169,3464,116170,1829,58505,2334,0,139,58505,2334,48395,2435,10110,1146,57665,2406,145497,1114,122131,2295,101,132,122030,2329,110492,2593,11538,1340,23366,2216,942717,2480,879622,4631,1938,541,877684,4764,833576,5191,44108,2930,63095,3858,311610,830,234967,2860,52,71,234915,2863,223046,2901,11869,1369,76643,2795,103740,2504,39055,1964,37978,2018,1077,370,64685,2284,205435,2619,28042,1763,26854,1706,1188,432,177393,2948,1891308,3181,115356,2299,66732,2289,73,122,66659,2313,57115,2332,9544,1484,48624,2587,139348,1299,117814,2242,29,37,117785,2240,109208,2196,8577,1459,21534,1915,932495,1951,797506,4929,516,457,796990,5027,764562,5766,32428,2951,134989,4851,314815,674,219050,3190,0,139,219050,3190,211039,3047,8011,1046,95765,3441,107850,2399,32116,1448,30822,1391,1294,407,75734,2670,281444,2291,19769,1496,19525,1505,244,159,261675,2630,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1428103,3675,695972,3265,50856,3335,19875,1757,933,533,18942,1879,14444,1676,4498,1050,30981,3112,58909,2939,46257,2984,2324,734,43933,2931,37412,2864,6521,1363,12652,1627,340880,2421,289263,4124,4286,869,284977,4043,268298,4439,16679,2142,51617,3594,115018,634,75751,2478,42,74,75709,2484,71935,2747,3774,991,39267,2333,45718,2077,17400,1611,16850,1537,550,304,28318,1715,84591,2078,11853,1739,11627,1725,226,192,72738,2232,732131,2705,45637,3081,13995,1578,257,228,13738,1605,9548,1422,4190,845,31642,2766,59863,2824,38719,2613,323,256,38396,2615,32003,2783,6393,1524,21144,2244,335922,2522,241757,4161,280,240,241477,4135,225846,4469,15631,1847,94165,4058,121513,622,65595,2769,0,198,65595,2769,62039,2690,3556,990,55918,2804,49160,2180,11182,1500,10959,1489,223,162,37978,2101,120036,2233,8681,1147,8184,1167,497,297,111355,2532,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4019976,5267,1956264,4158,131901,3432,61648,3281,2728,783,58920,3244,43819,2901,15101,1997,70253,3666,166812,2664,132760,3380,3531,878,129229,3376,114982,3597,14247,1782,34052,2673,983993,2614,861158,4481,6747,1202,854411,4332,795238,5622,59173,3986,122835,4590,323133,1049,219587,3929,0,177,219587,3929,208301,3715,11286,1328,103546,3848,119608,2786,40632,2065,38682,2032,1950,550,78976,3136,230817,2584,29870,2219,28343,2177,1527,465,200947,2985,2063712,3636,125112,2870,59817,3287,386,424,59431,3280,47518,3218,11913,1709,65295,2367,163913,2338,128197,3335,844,560,127353,3319,114646,3060,12707,1771,35716,3057,984032,2287,768703,6374,960,495,767743,6375,721445,6255,46298,3777,215329,5959,341972,894,206781,3784,0,177,206781,3784,196130,3996,10651,1865,135191,3753,130451,2947,36808,2427,35476,2332,1332,420,93643,3045,318232,3033,23329,1812,22197,1725,1132,433,294903,3175,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,734675,1752,367940,1442,24069,1393,10124,1389,222,254,9902,1392,7915,1102,1987,609,13945,1507,31397,1022,26013,1281,953,475,25060,1238,22106,1379,2954,1034,5384,1036,172455,1156,154997,1947,1459,455,153538,1968,144608,2481,8930,1597,17458,1655,68840,366,48461,1433,0,157,48461,1433,45533,1515,2928,667,20379,1442,24841,1239,9033,1107,8619,1098,414,219,15808,1030,46338,1253,6927,879,6690,841,237,185,39411,1307,366735,1196,20237,1203,9246,1064,31,58,9215,1059,8131,1113,1084,480,10991,1175,29993,923,24144,1429,83,127,24061,1411,21489,1651,2572,926,5849,1189,166922,758,133088,2137,208,176,132880,2134,126793,2430,6087,1233,33834,2135,69393,516,42600,1430,0,157,42600,1430,40723,1438,1877,531,26793,1496,24581,1099,7663,923,7465,906,198,171,16918,1056,55609,1211,4698,713,4400,747,298,209,50911,1230,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1294106,3940,635242,2657,43271,1618,23462,1623,16,37,23446,1625,18898,1517,4548,1000,19809,1602,59315,1544,51205,1924,634,225,50571,1919,45773,2099,4798,1094,8110,1220,319848,1842,296692,2468,3193,662,293499,2486,281269,2934,12230,1550,23156,1776,105311,690,81542,1677,22,45,81520,1688,79486,1726,2034,504,23769,1628,36834,1427,17642,1420,17136,1388,506,244,19192,1282,70663,1439,13038,1028,12756,1035,282,149,57625,1490,658864,2190,42804,1548,24069,1623,16,37,24053,1623,20437,1471,3616,830,18735,1355,55095,1635,46140,1995,77,82,46063,1994,43612,2017,2451,628,8955,1288,315231,1646,263904,3018,462,288,263442,3011,252401,3287,11041,1296,51327,2753,107270,644,73757,1616,0,149,73757,1616,71894,1677,1863,488,33513,1617,36619,1482,13452,1341,13302,1309,150,117,23167,1433,101845,1528,9634,1166,9556,1159,78,89,92211,1712,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
