GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003MA,B17015_003EA,B17015_004MA,B17015_004EA,B17015_005EA,B17015_005MA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010EA,B17015_010MA,B17015_011EA,B17015_011MA,B17015_012EA,B17015_012MA,B17015_013EA,B17015_013MA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016MA,B17015_016EA,B17015_017EA,B17015_017MA,B17015_018MA,B17015_018EA,B17015_019MA,B17015_019EA,B17015_020MA,B17015_020EA,B17015_021MA,B17015_021EA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026MA,B17015_026EA,B17015_027MA,B17015_027EA,B17015_028EA,B17015_028MA,B17015_029MA,B17015_029EA,B17015_030MA,B17015_030EA,B17015_031MA,B17015_031EA,B17015_032MA,B17015_032EA,B17015_033EA,B17015_033MA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036MA,B17015_036EA,B17015_037MA,B17015_037EA,B17015_038EA,B17015_038MA,B17015_039EA,B17015_039MA,B17015_040EA,B17015_040MA,B17015_041MA,B17015_041EA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044EA,B17015_044MA,B17015_045EA,B17015_045MA,B17015_046EA,B17015_046MA,B17015_047MA,B17015_047EA,state
0400000US31,474564,6359,43306,2669,14907,1561,2996,676,339,198,2657,601,11911,1483,1151,404,10760,1374,28399,2582,5396,1273,444,254,196,211,248,142,4952,1248,460,303,4492,1197,23003,2242,1400,560,440,317,960,449,21603,2096,4011,897,17592,1978,431258,6410,354431,5499,92149,2249,4576,731,87573,2179,262282,5099,6666,1041,255616,4975,76827,3273,26340,2219,3764,795,629,286,3135,713,22576,2169,515,299,22061,2115,50487,2758,10749,1175,1982,525,8767,1013,39738,2736,2990,676,36748,2599,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,5209,994,569,285,4640,965,26644,2772,1796,572,24848,2679,49952,3993,10707,1825,1326,614,171,166,1155,585,9381,1668,1510,670,7871,1574,39245,3417,3939,1029,844,413,3095,1027,35306,3256,8389,1396,26917,2924,569028,9141,413459,8441,123016,3352,6485,1120,116531,3396,290443,7768,12423,1913,278020,7313,155569,6304,54806,3840,9987,1660,873,471,9114,1686,44819,3630,2638,873,42181,3368,100763,4620,22459,2193,4246,932,18213,1927,78304,4205,6289,1501,72015,3986,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,2603,920,1136,803,1467,524,5761,1213,921,467,4840,1105,14698,2070,2638,913,1002,529,316,378,686,382,1636,677,273,230,1363,621,12060,1894,1857,696,253,193,1604,648,10203,1745,2736,941,7467,1608,318656,6051,260684,5826,75168,2751,3176,728,71992,2666,185516,4727,7461,1349,178055,4499,57972,4064,19048,1776,3914,867,380,247,3534,818,15134,1697,819,382,14315,1732,38924,3522,9620,1105,1944,614,7676,1068,29304,3330,3200,1012,26104,2917,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,11883,1406,2685,771,9198,1185,44078,3182,6199,1301,37879,2897,126413,5496,18432,2319,2355,857,591,362,1764,737,16077,2116,1836,707,14241,2009,107981,5463,11105,1530,3511,953,7594,1228,96876,5132,26825,2824,70051,4186,2029268,11090,1570057,11264,410812,5360,24884,1768,385928,5393,1159245,11006,38416,3228,1120829,11092,459211,8643,135683,5214,32363,2731,5019,1177,27344,2576,103320,5153,6250,1421,97070,5044,323528,7037,88116,3556,13769,1625,74347,3469,235412,5639,19544,1958,215868,5548,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,7983,1279,1253,446,6730,1110,25693,2291,2985,847,22708,2142,50371,3002,8959,1341,1680,582,499,309,1181,545,7279,1310,1687,621,5592,1190,41412,2738,5535,931,1550,676,3985,748,35877,2680,6527,1307,29350,2359,417374,7998,313394,7202,101175,3326,7633,1270,93542,3361,212219,6560,7656,1260,204563,6331,103980,4762,34742,3268,7711,1469,822,332,6889,1437,27031,2838,1646,581,25385,2695,69238,3705,19329,1966,3302,784,16027,1939,49909,3282,4401,907,45508,3132,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,37667,2652,8520,1381,29147,2507,160613,6045,23018,1975,137595,5567,362468,8865,58483,4716,7918,1401,1786,609,6132,1245,50565,4533,10072,1693,40493,4014,303985,7566,36503,2605,11470,1572,25033,2134,267482,7263,86034,4431,181448,6375,4027109,19840,2949632,18457,841024,10233,57859,2843,783165,9458,2108608,17861,75901,3803,2032707,18181,1077477,14053,311152,8499,79467,3911,13332,1841,66135,3270,231685,7449,14019,1915,217666,7235,766325,11843,204645,6755,36923,2542,167722,6204,561680,10666,60147,3477,501533,10179,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,23571,2199,4047,1063,19524,1960,88693,5338,11248,1800,77445,5289,219578,7523,37600,3484,6638,1338,1036,499,5602,1262,30962,3130,3032,1023,27930,2704,181978,6430,27792,2097,7139,1323,20653,1950,154186,5897,27020,2268,127166,5566,2140388,16167,1683668,14332,507069,7649,25854,2180,481215,7530,1176599,12784,33928,2730,1142671,12823,456720,11370,133533,5611,31891,2326,4655,996,27236,2208,101642,5338,5606,1253,96036,5354,323187,9856,86739,3709,17537,1997,69202,3639,236448,8191,19822,2464,216626,8011,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,1098,394,107,111,991,375,2835,634,265,128,2570,637,8409,1280,1649,552,57,54,41,46,16,26,1592,552,79,80,1513,546,6760,1188,248,128,9,16,239,128,6512,1203,1080,440,5432,1064,163038,3810,135974,3808,35871,1646,1633,354,34238,1660,100103,3432,1604,551,98499,3392,27064,2255,10360,1344,1797,488,163,103,1634,475,8563,1216,195,195,8368,1225,16704,1681,2664,517,263,194,2401,478,14040,1607,741,354,13299,1589,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,22501,1974,5085,849,17416,1656,79923,4631,17171,2066,62752,4054,246657,8328,39114,3271,6574,1259,1693,540,4881,1138,32540,2865,6823,1371,25717,2267,207543,7407,25034,2208,8311,1327,16723,1918,182509,6965,47894,3321,134615,5931,2564231,14280,2029001,15464,601610,7427,32820,2560,568790,7307,1427391,13510,51585,3178,1375806,13317,535230,12142,163902,6516,37700,2453,7115,1005,30585,2236,126202,5803,7950,1299,118252,5570,371328,9669,103621,4092,20015,2020,83606,3738,267707,8080,25914,2719,241793,7507,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,11085,1268,1744,437,9341,1192,35806,2321,5588,901,30218,2108,78157,3368,14062,1462,2542,655,909,397,1633,499,11520,1297,1833,614,9687,1236,64095,2967,9395,994,2929,632,6466,770,54700,2838,10076,1145,44624,2638,832019,7593,655374,6748,196383,3560,12527,1195,183856,3497,458991,5680,17028,1701,441963,5680,176645,4919,59482,3162,11846,1166,2207,589,9639,1034,47636,2631,2169,467,45467,2626,117163,3762,34757,2064,7318,894,27439,1803,82406,3535,7270,912,75136,3459,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,45700,3565,7155,1390,1279,587,5876,1160,38545,3112,7404,1431,31141,2936,71502,4831,15062,2112,2048,814,380,287,1668,716,13014,1954,1505,562,11509,1881,56440,4455,5468,1014,1621,491,3847,950,50972,4188,16271,2367,34701,3272,847690,8772,683681,8311,214707,4601,15219,1567,199488,4555,468974,8308,18118,1977,450856,8336,164009,6091,53996,3178,12595,1708,2127,767,10468,1485,41401,3142,2948,921,38453,3014,110013,5524,31380,2888,5446,1097,25934,2598,78633,4722,9626,1358,69007,4162,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,24693,2300,5312,1003,19381,1953,69165,3601,13343,1503,55822,3548,210801,6855,36183,2971,6543,1340,1752,646,4791,1117,29640,2797,7809,1325,21831,2354,174618,5973,25325,2010,9189,1285,16136,1593,149293,5877,50548,3416,98745,5264,2897430,15690,2292307,14371,704898,6949,38247,2455,666651,7061,1587409,13066,62766,3678,1524643,12103,605123,10514,178866,6620,51277,3321,9069,1502,42208,2906,127589,5285,10632,1388,116957,5263,426257,8392,132639,4681,23901,2191,108738,4296,293618,7385,34274,2942,259344,6849,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,1173,490,98,99,1075,478,5607,951,909,420,4698,907,16930,2057,2215,760,288,221,39,67,249,198,1927,730,507,380,1420,680,14715,1926,1124,622,639,522,485,300,13591,1781,5007,1064,8584,1524,233709,5060,173674,5525,52438,2402,3657,1000,48781,2239,121236,4411,5745,1005,115491,4506,60035,3322,16721,2207,3670,788,1061,472,2609,671,13051,1965,700,390,12351,1947,43314,2896,10727,1524,2900,690,7827,1290,32587,2540,3435,880,29152,2390,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,12146,1422,2348,686,9798,1434,36315,3052,3230,682,33085,2906,121305,6071,18551,2274,4142,1137,497,312,3645,1089,14409,2078,1547,694,12862,2007,102754,5255,14481,1691,3617,845,10864,1339,88273,5112,14590,1885,73683,4567,1034275,12278,790707,10018,271392,5265,13283,1479,258109,5011,519315,9060,16479,2041,502836,9120,243568,8550,67953,4805,19038,2207,2732,735,16306,2194,48915,4139,2687,751,46228,4199,175615,6815,51910,3208,9452,1571,42458,2812,123705,5984,9484,1434,114221,5984,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,1443,404,188,161,1255,394,4181,851,632,267,3549,803,12153,1446,2285,663,182,101,45,43,137,94,2103,657,446,175,1657,619,9868,1333,1307,418,395,237,912,363,8561,1257,1734,448,6827,1190,188891,3737,153943,3456,43779,2013,1562,379,42217,2029,110164,3087,2647,615,107517,3138,34948,2376,11640,1368,2162,669,163,110,1999,661,9478,1254,729,367,8749,1232,23308,2219,4197,763,789,236,3408,737,19111,2108,1870,624,17241,1988,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,22497,2259,5652,1270,16845,1837,59396,3671,10179,1516,49217,3427,142829,6475,23882,2817,4533,844,796,361,3737,823,19349,2694,3021,889,16328,2463,118947,6028,19716,2023,6691,1260,13025,1656,99231,5342,26669,3016,72562,4592,1416943,12805,1118754,12958,358253,7177,20995,1876,337258,6971,760501,11482,27152,2256,733349,11008,298189,8332,86652,5315,20705,2200,3747,812,16958,1953,65947,4826,3344,926,62603,4780,211537,6607,67631,3386,13661,1739,53970,2994,143906,5516,17739,1875,126167,5488,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,67878,4484,14131,1921,53747,3728,292504,8353,29050,2892,263454,8533,515003,11767,80065,5303,12536,1670,1989,614,10547,1559,67529,5008,6888,1433,60641,4441,434938,10679,54883,3165,12843,1668,42040,2761,380055,9583,62568,4141,317487,8825,5363810,23248,4132221,24321,987341,10643,63599,3285,923742,10563,3144880,20574,91636,4313,3053244,20243,1231589,18760,385816,10867,77658,4684,13016,1826,64642,4414,308158,10090,14402,1929,293756,9551,845773,14800,210279,6742,38482,2518,171797,6352,635494,12308,55030,3605,580464,11534,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,3677,825,600,283,3077,767,30573,3415,2458,786,28115,3133,29809,2761,5599,1171,695,359,107,113,588,344,4904,1080,638,328,4266,1074,24210,2359,2764,968,599,501,2165,826,21446,2177,2823,918,18623,2238,602602,7131,508337,7386,109257,3099,7453,1177,101804,3081,399080,6987,13808,1435,385272,7029,94265,3974,32422,2623,5612,1044,984,430,4628,1015,26810,2573,931,458,25879,2579,61843,3192,15247,1763,2562,802,12685,1634,46596,2918,4480,1059,42116,2835,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,771,252,200,149,571,197,2789,621,516,227,2273,597,8297,1271,1678,563,590,332,163,178,427,280,1088,497,310,277,778,365,6619,1144,691,290,250,163,441,241,5928,1034,2459,669,3469,891,149021,3255,122959,3054,38537,1847,2396,602,36141,1738,84422,2614,3597,762,80825,2647,26062,2066,8450,1131,2390,712,603,406,1787,493,6060,933,617,330,5443,877,17612,1731,4308,713,756,314,3552,659,13304,1544,1504,481,11800,1458,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,12145,1252,1265,344,10880,1258,46805,3223,5378,1050,41427,3134,116080,5140,15879,2024,3160,814,425,253,2735,806,12719,1769,1029,410,11690,1753,100201,4530,13917,1679,3265,862,10652,1492,86284,4488,19771,2314,66513,3912,1869392,14307,1482235,14694,386861,5705,19728,1602,367133,5765,1095374,13005,26995,2508,1068379,13136,387157,9660,111157,5760,22639,2211,3312,927,19327,2013,88518,5276,4248,991,84270,5083,276000,7457,72230,3686,12796,1634,59434,3507,203770,7062,17779,1860,185991,6518,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,11482,1600,2380,738,9102,1415,50056,2876,9921,1491,40135,2798,94873,5546,16731,2225,2090,583,950,501,1140,429,14641,2199,2831,888,11810,1918,78142,5016,7990,1400,2685,775,5305,1197,70152,4785,20345,2315,49807,4037,1531375,14981,1240285,13764,331824,6137,19270,1819,312554,5793,908461,12242,35204,3097,873257,12039,291090,9214,99200,5207,18293,1954,2753,699,15540,1798,80907,4848,5452,1289,75455,4770,191890,6701,44863,3279,10213,1636,34650,2804,147027,6185,15086,1761,131941,5460,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,8070,1282,1989,540,6081,1220,17090,1762,4467,875,12623,1613,35764,2743,6552,1178,1789,637,219,217,1570,608,4763,1070,980,401,3783,1064,29212,2403,4317,828,1178,418,3139,762,24895,2351,6574,1205,18321,1928,410612,7533,333506,6816,126684,3912,7344,1186,119340,3747,206822,5922,7793,1467,199029,6045,77106,4481,25230,2579,8527,1389,1215,460,7312,1379,16703,2012,1021,488,15682,1987,51876,3446,20248,1988,3959,724,16289,1852,31628,2799,3393,791,28235,2706,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,9142,1252,1254,454,7888,1074,32269,2071,2997,596,29272,2060,89053,4361,16397,2071,1902,552,272,192,1630,525,14495,2077,1917,568,12578,1985,72656,4012,8391,1228,3104,922,5287,927,64265,3603,16444,1849,47821,3186,1331109,10318,1085463,9540,312318,4239,15443,1378,296875,4151,773145,9301,20016,1923,753129,9095,245646,5758,84055,3833,18553,1379,3161,693,15392,1409,65502,3609,2849,714,62653,3489,161591,4763,38295,2012,5867,723,32428,1981,123296,4629,12091,1281,111205,4508,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,577,262,158,167,419,212,3830,997,254,239,3576,964,8018,1192,855,396,0,185,0,185,0,185,855,396,56,99,799,379,7163,1210,823,495,154,227,669,421,6340,1152,1320,452,5020,988,134320,3718,110991,4029,30769,1529,1205,407,29564,1505,80222,3667,2540,660,77682,3635,23329,2139,9424,1602,1406,455,320,262,1086,413,8018,1592,461,317,7557,1540,13905,1448,3282,808,750,405,2532,715,10623,1409,822,314,9801,1415,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,63110,3143,6039,1089,57071,3144,85032,4573,8233,1388,76799,4274,215593,6440,43096,2997,12976,1654,1702,620,11274,1669,30120,2550,2240,632,27880,2408,172497,5899,40903,3153,5445,1116,35458,2748,131594,4667,17157,2143,114437,4192,531645,9801,365007,7190,162811,4588,7251,1129,155560,4722,202196,5673,2592,634,199604,5556,166638,5985,38478,2918,16462,1924,1817,608,14645,1793,22016,2217,551,333,21465,2208,128160,5165,51507,3146,3648,760,47859,2976,76653,3776,2634,890,74019,3627,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,15089,1919,2349,680,12740,1751,42879,3236,4920,911,37959,3069,122905,4516,14889,1753,3123,764,576,283,2547,723,11766,1576,1333,417,10433,1501,108016,4445,18692,1940,5843,1048,12849,1533,89324,4382,18816,2199,70508,3918,1053064,10642,825323,9958,269448,4507,17014,1716,252434,4347,555875,9379,19512,2311,536363,9371,227741,7162,58189,3717,18883,2000,3609,808,15274,1839,39306,3374,2427,694,36879,3298,169552,6340,55898,2837,12292,1499,43606,2686,113654,5103,12071,1634,101583,4924,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
