GEO_ID,C18131_001E,C18131_001M,C18131_002E,C18131_002M,C18131_003E,C18131_003M,C18131_004E,C18131_004M,C18131_005E,C18131_005M,C18131_006E,C18131_006M,C18131_007E,C18131_007M,C18131_008E,C18131_008M,C18131_009E,C18131_009M,C18131_010E,C18131_010M,C18131_011E,C18131_011M,C18131_012E,C18131_012M,C18131_013E,C18131_013M,C18131_014E,C18131_014M,C18131_015E,C18131_015M,C18131_016E,C18131_016M,NAME,C18131_001EA,C18131_001MA,C18131_002EA,C18131_002MA,C18131_003EA,C18131_003MA,C18131_004EA,C18131_004MA,C18131_005MA,C18131_005EA,C18131_006MA,C18131_006EA,C18131_007EA,C18131_007MA,C18131_008MA,C18131_008EA,C18131_009EA,C18131_009MA,C18131_010EA,C18131_010MA,C18131_011MA,C18131_011EA,C18131_012EA,C18131_012MA,C18131_013MA,C18131_013EA,C18131_014EA,C18131_014MA,C18131_015EA,C18131_015MA,C18131_016MA,C18131_016EA,state
0400000US46,802740,1163,50820,4075,6615,1301,44205,3888,57026,4608,13487,1513,43539,4275,74839,5688,13537,1538,61302,5851,86397,5946,13400,1941,72997,5404,533658,8143,50076,2942,483582,8908,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6280183,3491,483475,18624,85692,5470,397783,16686,645283,22366,161914,7086,483369,18662,676725,24284,144862,6637,531863,21731,680913,24763,128092,7123,552821,21871,3793787,34651,436410,10348,3357377,32343,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25388086,7460,1894933,37772,247127,10671,1647806,36791,2665186,49881,448117,12256,2217069,45235,2870330,45378,441974,13010,2428356,43901,2532383,49584,346255,9942,2186128,48239,15425254,71286,1471896,20243,13953358,70207,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2802413,2958,154441,10091,17197,2353,137244,9743,205523,15030,30824,3771,174699,13803,276042,14534,30214,3175,245828,13567,318344,17160,28714,3026,289630,16171,1848063,23321,150316,5469,1697747,23332,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601104,753,32128,3461,6009,1101,26119,2984,38956,3881,11319,1715,27637,2985,50506,3815,13148,1600,37358,3382,59227,5277,11000,1333,48227,4819,420287,6537,40182,2949,380105,6818,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7864740,5175,415912,14150,57331,4374,358581,12784,514866,19528,108595,5523,406271,18473,616967,21574,113775,5775,503192,20089,633038,23093,96138,5546,536900,21819,5683957,34178,479718,11994,5204239,33124,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6729013,4392,424581,18030,62984,4188,361597,17516,490162,21641,107346,6542,382816,19309,575677,19739,100110,5266,475567,17773,577811,18136,81836,4927,495975,16926,4660782,30326,455809,10661,4204973,30178,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1800691,2155,150998,10554,32833,2909,118165,9473,169057,10032,56591,4195,112466,8394,205288,10457,61231,3628,144057,9507,191593,10917,40691,3172,150902,10062,1083755,17523,153774,5294,929981,17117,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5571361,3292,317756,12142,49841,3560,267915,10940,419600,13840,88038,4959,331562,12011,476842,15354,92152,4737,384690,13596,507285,16941,78159,4086,429126,15344,3849878,22801,328087,7389,3521791,22675,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,559340,1762,29347,4056,3173,1022,26174,3846,41618,4894,7346,1490,34272,4566,44083,4485,7881,1509,36202,4177,53145,5883,7336,1405,45809,5984,391147,8505,40018,3304,351129,8171,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3633110,1783,899557,23944,190902,7509,708655,20251,732976,20271,190621,7657,542355,17746,606074,19130,145389,6365,460685,17304,439511,16699,88019,5262,351492,15007,954992,23260,149165,6808,805827,21638,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4695915,2844,399191,14058,67236,5465,331955,12795,493034,18341,125875,6066,367159,16211,531291,17392,126246,5708,405045,15890,465983,17701,93137,4812,372846,16087,2806416,28650,362577,9677,2443839,27339,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,704735,1656,31754,3067,4634,987,27120,2862,40540,4411,6306,1140,34234,3892,58500,6746,11410,1788,47090,5783,59731,5662,8882,1680,50849,4974,514210,10025,46545,2961,467665,10674,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6389951,3589,566948,18106,64994,4849,501954,17473,627300,24819,95861,5535,531439,22840,703826,25556,107620,6029,596206,22757,641512,26629,92774,7320,548738,23405,3850365,32945,392024,9733,3458341,33453,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2860549,2455,234771,13114,40728,3820,194043,12408,333241,12677,80715,5045,252526,11618,329290,13756,76781,4927,252509,11772,330873,15241,62810,4137,268063,14152,1632374,18779,211898,7759,1420476,17225,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
