GEO_ID,C19037_001E,C19037_001M,C19037_002E,C19037_002M,C19037_003E,C19037_003M,C19037_004E,C19037_004M,C19037_005E,C19037_005M,C19037_006E,C19037_006M,C19037_007E,C19037_007M,C19037_008E,C19037_008M,C19037_009E,C19037_009M,C19037_010E,C19037_010M,C19037_011E,C19037_011M,C19037_012E,C19037_012M,C19037_013E,C19037_013M,C19037_014E,C19037_014M,C19037_015E,C19037_015M,C19037_016E,C19037_016M,C19037_017E,C19037_017M,C19037_018E,C19037_018M,C19037_019E,C19037_019M,C19037_020E,C19037_020M,C19037_021E,C19037_021M,C19037_022E,C19037_022M,C19037_023E,C19037_023M,C19037_024E,C19037_024M,C19037_025E,C19037_025M,C19037_026E,C19037_026M,C19037_027E,C19037_027M,C19037_028E,C19037_028M,C19037_029E,C19037_029M,C19037_030E,C19037_030M,C19037_031E,C19037_031M,C19037_032E,C19037_032M,C19037_033E,C19037_033M,C19037_034E,C19037_034M,C19037_035E,C19037_035M,C19037_036E,C19037_036M,C19037_037E,C19037_037M,C19037_038E,C19037_038M,C19037_039E,C19037_039M,C19037_040E,C19037_040M,C19037_041E,C19037_041M,C19037_042E,C19037_042M,C19037_043E,C19037_043M,C19037_044E,C19037_044M,C19037_045E,C19037_045M,NAME,C19037_001EA,C19037_001MA,C19037_002MA,C19037_002EA,C19037_003EA,C19037_003MA,C19037_004MA,C19037_004EA,C19037_005EA,C19037_005MA,C19037_006EA,C19037_006MA,C19037_007EA,C19037_007MA,C19037_008MA,C19037_008EA,C19037_009EA,C19037_009MA,C19037_010EA,C19037_010MA,C19037_011EA,C19037_011MA,C19037_012EA,C19037_012MA,C19037_013MA,C19037_013EA,C19037_014EA,C19037_014MA,C19037_015EA,C19037_015MA,C19037_016EA,C19037_016MA,C19037_017MA,C19037_017EA,C19037_018EA,C19037_018MA,C19037_019MA,C19037_019EA,C19037_020EA,C19037_020MA,C19037_021EA,C19037_021MA,C19037_022MA,C19037_022EA,C19037_023EA,C19037_023MA,C19037_024MA,C19037_024EA,C19037_025MA,C19037_025EA,C19037_026EA,C19037_026MA,C19037_027EA,C19037_027MA,C19037_028MA,C19037_028EA,C19037_029EA,C19037_029MA,C19037_030MA,C19037_030EA,C19037_031EA,C19037_031MA,C19037_032EA,C19037_032MA,C19037_033MA,C19037_033EA,C19037_034EA,C19037_034MA,C19037_035MA,C19037_035EA,C19037_036MA,C19037_036EA,C19037_037EA,C19037_037MA,C19037_038EA,C19037_038MA,C19037_039MA,C19037_039EA,C19037_040EA,C19037_040MA,C19037_041MA,C19037_041EA,C19037_042EA,C19037_042MA,C19037_043MA,C19037_043EA,C19037_044EA,C19037_044MA,C19037_045EA,C19037_045MA,state
0400000US32,1006605,7913,41109,3224,6652,1259,4187,1087,6757,1332,6300,1340,6650,1401,6290,1140,2356,799,1493,736,92,109,332,282,365620,5523,22665,2713,15703,2164,37670,3002,40432,4037,59355,3859,79676,4300,48048,3534,41668,3029,11651,1605,8752,1308,386534,5087,26242,2303,14879,1863,36700,3270,38352,3161,56123,3899,76609,4451,50843,3472,52072,3411,18129,1901,16585,2043,213342,3581,12222,1436,16473,1806,33771,2640,30840,2216,33470,2313,37599,2522,20486,1822,17716,1968,5443,1053,5322,902,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,15476,2002,2785,1223,1416,544,1773,683,2889,920,2653,876,2549,983,1074,629,337,304,0,181,0,181,152054,3414,5501,1165,5119,1185,10540,1984,11959,1782,19108,2120,30790,2734,26733,2310,27149,2230,9886,1430,5269,1116,233343,3014,9219,1495,6986,1152,14129,2076,14393,1996,24802,2167,42048,2626,37428,2771,45424,2273,20363,1821,18551,1753,118264,2257,5775,891,8503,1425,19554,1695,16915,1769,19886,1414,19936,1891,11256,1155,10012,1137,3705,777,2722,606,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,60326,3826,11955,1837,4990,1104,7560,1349,9393,1873,6804,1165,9010,1612,5149,1517,3466,1032,749,414,1250,708,1021937,7940,54124,3911,29588,2423,62564,3626,75093,5230,106356,5434,177058,6786,147506,6031,193929,5409,94536,4215,81183,3483,1363446,7110,67116,3677,38283,3202,79376,4050,82267,4130,128432,5618,213462,6570,182279,6294,263396,6890,145709,5781,163126,5077,753090,5504,53111,2864,55392,2743,111191,4749,94869,3946,104544,4312,122862,4618,74542,3839,74232,3311,31816,2248,30531,2039,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,34905,2676,8669,1656,3456,871,7886,1364,5656,1221,5085,1002,3056,857,889,569,119,196,89,116,0,185,241172,4618,24798,3086,14605,1940,28121,2701,27929,2694,36172,2746,44173,3521,28318,2655,26244,2177,7190,1481,3622,964,303836,4708,28606,2315,16952,1979,27941,2659,33488,2993,40066,2579,53752,2841,39248,2567,37522,2317,15018,1694,11243,1365,185083,3214,17183,1702,16798,1603,33817,2326,25367,1936,25171,1905,27488,1909,16158,1589,12885,1445,5855,1026,4361,884,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,205010,5775,48092,3037,19666,2306,33362,2872,24823,2343,28302,2542,24946,2559,13629,1909,8095,1502,2178,842,1917,673,2368614,11058,169497,5949,88244,3907,195288,7445,203915,7865,284290,8386,436966,10556,314534,8106,360527,8560,151647,6057,163706,6772,2983987,11695,222456,7517,118436,6032,238806,7009,218063,6462,325631,7904,516840,10001,389755,7705,492058,10080,217463,6170,244479,6814,1681311,8698,161306,5993,161396,5325,277403,7133,199699,5524,228114,5722,253761,7047,139174,5123,141251,5130,53334,3392,65873,3521,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,162201,5777,42538,3524,15656,1904,27333,2561,24148,2598,27078,2544,16392,2309,6598,1538,2207,751,211,189,40,70,1279581,9210,104225,5230,59552,4605,136952,5820,155408,6397,201623,6681,257273,8141,155347,5373,135985,5772,37003,2946,36213,2849,1440357,9989,110760,5647,76398,4554,140044,5828,142911,5579,199288,6635,270421,7797,182640,6305,187121,6528,65671,3547,65103,3707,849186,5977,68855,3163,95046,4443,156360,4793,117946,4109,128011,5104,131386,4637,72298,3288,49225,3377,13946,1442,16113,1595,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,25232,2225,3994,1076,1959,616,4900,1244,3010,744,4994,1441,3833,990,1407,659,821,368,82,137,232,268,93937,2153,3522,835,2625,781,6457,1094,9742,1387,14525,1928,19241,1985,16764,1854,14811,1533,2624,750,3626,888,107734,2098,5211,1075,2443,518,7458,1016,8106,1161,14495,1665,22075,1620,15929,1296,17355,1316,7157,1189,7505,1185,64041,1191,6392,952,7075,985,9590,1011,9491,952,9802,1210,10302,1051,4293,581,4371,721,1359,377,1366,319,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,186300,5345,49425,3175,21643,2265,36517,2932,27950,2248,22712,2248,20351,1971,4978,1089,2302,764,165,157,257,241,1433683,9061,117988,4791,69591,4355,142739,5369,144192,5410,212670,7274,304287,8306,193348,5105,166114,5624,46132,2972,36622,2709,1838860,9662,145947,5010,81828,3318,166475,5135,161974,5221,244127,6185,354755,7574,251219,7049,258661,7418,91759,3302,82115,3790,1095829,6292,75022,3349,107388,3913,212673,5299,169083,4693,188895,5248,173296,4945,78995,3665,57215,2814,15623,1838,17639,1741,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,81095,3358,16745,1775,7730,1172,16682,1742,11150,1410,12982,1294,10425,1241,3365,903,1492,516,413,338,111,124,480553,4208,35489,2365,21651,1721,53977,2913,55261,3060,77614,3427,99291,3584,64361,3153,49164,2708,14097,1350,9648,1088,544924,3845,44992,2667,28951,1926,53700,2770,52348,2323,77132,3026,105380,3238,69461,2998,68185,2709,21509,1593,23266,1734,340095,2947,26336,1794,37948,2296,61448,2578,51091,2365,53964,2365,54207,2554,25332,1507,18540,1552,5455,1033,5774,827,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,71864,3696,16622,2016,7670,1479,12207,1715,11622,1743,10763,1912,9169,1759,2431,1043,1140,595,179,160,61,106,495550,6173,37747,2968,21410,2900,52252,3678,46624,3291,71409,4312,98198,4816,70395,3697,67028,3807,16607,1655,13880,1749,585055,7230,47457,3990,27738,2973,50003,3689,49678,3315,76716,3770,115033,4586,77443,3763,86759,4188,29219,2137,25009,2074,364488,4565,21350,2064,28835,2672,64290,3038,52411,2772,62077,3148,61846,2960,33099,2310,25104,2088,7733,1197,7743,1162,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,161314,6161,38507,2964,17517,1928,26261,2464,21838,2288,26099,2636,19038,2179,7881,1446,2699,686,1182,582,292,271,1490039,8632,102308,4407,52525,2922,126785,5273,146545,5630,208855,7038,308272,5832,215938,6265,213847,5615,63503,3990,51461,3069,2028476,10326,129431,5216,83340,4098,159332,5397,167361,5197,242743,5904,396530,7976,298503,6692,311233,6693,120665,4626,119338,3981,1278420,6161,88855,3917,127214,3988,249396,5257,191082,5190,207220,5210,197093,5162,95474,3583,74055,3093,22956,1798,25075,1866,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,16608,1807,3740,865,888,395,3508,862,2117,750,2292,854,2312,849,746,476,629,457,159,270,217,255,124244,3116,8701,1643,4815,1257,9172,1461,10842,1790,17432,2106,26086,2738,15846,2169,20322,2181,6255,1342,4773,1047,171837,3010,13175,1999,7982,1617,10407,1630,13268,1606,20556,2222,27988,2228,25727,2343,30048,2266,11634,1438,11052,1393,100394,1872,8017,1128,11580,1612,18590,1623,11499,1423,13501,1534,15693,1606,8069,1238,7453,1112,3233,710,2759,621,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,74509,4241,19663,2232,9269,1624,13722,2158,9850,1496,10587,1984,7774,1663,2806,1164,642,396,166,153,30,52,571672,6834,49333,4081,29279,3275,62613,3931,67474,4548,94055,4993,113235,4554,72572,3882,54983,3991,16124,2203,12004,1956,707906,6886,65736,3972,37385,3375,78417,3821,70200,3697,98162,3709,131182,5646,81693,4240,88586,4437,30435,2526,26110,2246,433253,4687,34704,2654,45275,3254,77820,3693,61167,3067,69298,2881,70131,2913,31358,2498,25727,2202,8407,1186,9366,1505,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,18797,2183,3184,888,2265,760,3208,825,3661,922,3579,953,1808,622,605,327,436,347,18,27,33,42,105136,2361,4863,1115,2891,710,11022,1632,10770,1386,19618,2078,24913,1958,15716,1515,10380,1163,2806,774,2157,622,123653,1972,6728,1089,4356,748,8831,1114,12572,1375,19110,1925,25122,1689,19515,1617,17179,1666,5228,882,5012,963,76179,1540,5963,934,7978,997,14051,1474,10180,1106,12454,1157,11758,1052,6138,836,5481,935,1171,373,1005,302,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,107705,4585,26454,2776,12388,1737,19008,2562,19254,2693,13639,2297,12701,1616,3101,961,1143,490,0,193,17,32,818354,9411,65069,4725,42403,3996,94806,5064,107608,5869,128174,5952,163050,5793,100045,5505,77431,3712,20386,2353,19382,2295,978762,8103,86180,4109,55649,3746,99476,4680,100376,4986,136959,5566,183691,5900,118200,4912,117595,5030,40907,3193,39729,2077,575269,5370,46128,2920,63432,3573,109484,4452,83364,3766,90987,3738,87921,4109,42379,2399,30964,2682,9807,1485,10803,1378,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,441489,10634,97461,5614,40232,3724,84438,5210,63817,4728,68228,4332,55232,3970,20395,2417,9167,1703,1703,671,816,491,3413911,14858,213427,8173,145623,6791,353533,10226,369200,9566,510233,12381,666233,13332,450311,11077,444200,11522,144846,7037,116305,5881,3414460,13263,234822,7711,146257,6262,293081,6996,303363,8856,423510,10889,608315,12924,422223,10414,524257,8519,221898,7053,236734,7466,1701099,10835,154577,5524,162370,4803,275067,6752,223369,6369,253180,6415,264600,6013,148845,4785,125556,3903,45176,3172,48359,2836,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,57220,3006,7168,1487,5126,1272,11252,1422,9056,1340,10945,1689,8727,1481,3025,990,1483,686,211,180,227,239,364348,3746,15894,2054,10772,1608,29623,2484,32417,2686,57496,3542,92859,4082,58058,3222,46245,3289,12874,1673,8110,1281,306968,3678,15339,1698,9038,1427,19581,2127,20206,1959,35434,2673,60198,3551,49469,2645,60392,2368,19896,1612,17415,1611,167155,2379,10281,1270,11315,1413,24709,2152,22613,1637,28621,2193,31536,1997,15831,1484,13236,1301,4425,763,4588,726,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,9624,1353,1355,512,1591,637,1275,400,1485,550,1461,471,1850,640,377,256,230,210,0,143,0,143,72777,2112,3801,932,2492,569,5833,1140,6551,1100,10438,1373,17241,1579,12201,1430,10333,1352,2082,535,1805,610,112567,1910,5047,918,4981,937,9114,1282,9416,1015,15530,1561,22485,1567,17493,1371,17271,1429,5979,1050,5251,803,63552,1231,4507,865,6205,872,10999,1072,8749,1082,10391,1136,10420,1046,5236,753,4382,627,905,304,1758,504,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,112248,5758,24242,2663,8192,1495,18453,2248,14185,2254,17459,2319,19142,2639,5825,1084,3430,863,621,293,699,481,1048865,8772,52979,3795,29686,2908,76224,4194,84929,4475,138845,5983,207771,7382,151228,6105,173999,5475,71901,3841,61303,3442,1220602,8763,60194,3388,38979,2721,78747,4305,85655,4094,132225,4855,206183,5909,165080,6129,217224,5300,110277,4639,126038,4725,657252,5874,46450,2602,52885,3032,98709,3832,82329,3644,95026,3633,109752,4098,61046,2941,58509,2963,24677,1923,27869,2345,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,117463,4844,23309,2064,11473,1969,20087,2311,18594,2296,17059,1954,17211,2370,5539,1209,3220,862,603,409,368,384,912820,8517,51341,3733,27503,2668,67577,4559,80131,4154,129429,4911,192226,7090,134830,5798,143718,5938,45672,3211,40393,3196,1040123,6529,63695,4140,33461,2892,69766,4391,74679,3867,122927,4799,187476,4600,150897,4862,189794,5903,77977,3622,69451,3254,566411,4802,34848,2457,43573,2766,88148,4202,74995,3421,91189,3609,106417,3988,51993,2868,46262,2762,14831,1673,14155,1728,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,30325,2320,8477,1475,3194,808,5103,1014,3984,984,3266,853,4186,1327,1403,529,598,262,114,155,0,182,209279,3949,23478,2139,12057,1634,21266,2134,22326,1984,28599,2732,43822,2878,29949,2393,19607,2026,4593,1030,3582,899,300910,3892,32413,2703,15429,1883,36951,2803,31310,2462,42005,2377,55220,3457,38071,2793,32076,2769,9398,1186,8037,1120,201030,3079,15116,1514,23235,1981,46682,2607,31493,2180,32848,2311,27134,2098,12562,1433,8056,1172,1702,463,2202,581,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,107505,4398,20958,2084,12307,1505,21715,2738,15982,2078,17862,2163,13536,1598,3461,932,1430,515,198,213,56,72,739162,6402,38708,2570,29388,2621,64974,3708,74577,3895,112192,5305,162107,4702,116688,5414,100790,3760,22274,1738,17464,1610,918701,5296,52523,3243,37645,2928,67442,3277,74502,3615,124787,4120,191952,4147,139079,4154,146172,3905,44029,2783,40570,2610,522994,3339,31630,1998,49139,2476,103290,3538,79911,3161,87553,2942,87714,2951,39601,2094,27259,1788,8110,1194,8787,950,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,13021,1550,2107,695,1035,543,1919,568,1521,726,2561,911,2069,756,1245,693,533,337,31,54,0,185,74065,2340,3772,961,2865,832,5605,1439,7078,1265,10408,1530,17043,1712,12037,1656,10695,1667,3514,850,1048,453,88639,2243,3781,980,3766,1037,5611,1074,7786,1228,10253,1569,16712,1671,15261,1446,15998,1993,5682,1085,3789,1010,47788,1675,1885,573,5051,895,9966,1194,6137,997,8081,1265,7240,1062,4285,920,3679,752,871,349,593,301,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,34200,2952,19078,1888,4546,1113,5936,1161,2334,793,1521,629,530,367,83,169,138,174,0,214,34,57,366887,6298,98025,4543,31044,3011,63820,3967,49130,3570,53188,3282,40541,3338,14264,1943,10659,1747,4090,1194,2126,747,498209,6724,130154,5740,51759,3495,92336,4246,60623,3639,66348,3334,54878,3430,21375,2070,12427,1726,4725,1196,3584,941,364398,4374,118787,4846,56141,3013,79042,3857,43051,3084,33213,2173,19711,1967,8025,1125,3713,853,1720,564,995,414,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,79361,4229,25353,2755,7618,1430,15785,2020,10123,1886,9998,1761,7655,1478,1715,622,846,404,174,182,94,97,588343,8185,59333,4047,33620,3395,69861,4209,64802,3889,86396,4573,111778,5772,76063,4488,58514,3658,17280,2047,10696,1316,730642,5904,67969,4053,45614,3290,74886,3790,74103,4096,97679,3706,134494,4940,87833,4576,94065,3704,29309,2414,24690,2110,446823,4857,40958,2514,55688,3177,80255,3473,63339,3325,70502,3093,63456,2964,32581,2015,24990,1791,8257,1111,6797,927,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,12234,1267,986,424,820,428,1238,391,1381,579,3238,874,2204,647,1337,512,520,274,403,433,107,97,94961,2690,3652,800,2176,652,6981,1154,8138,1370,11160,1377,20912,2143,13494,1675,18963,1860,6020,1159,3465,859,108329,2540,3824,747,4182,914,6946,1240,6887,1273,10849,1432,18192,1736,16994,2067,20939,1684,10019,1233,9497,1270,36127,1438,1397,506,2772,630,5836,1006,4339,733,4988,760,6221,982,3726,733,3410,696,1718,574,1720,572,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,108794,4938,23499,2148,11114,1459,22589,2524,15251,2267,17687,2071,10238,1671,5746,1420,2509,945,37,50,124,208,807935,8441,59115,3506,37489,2898,79083,4577,90101,5192,125397,5653,161394,6159,104631,5290,98637,4840,29855,3343,22233,2638,882669,7411,70135,4162,38932,3051,81132,4088,82691,3925,117366,5596,165128,6444,108643,4250,131362,4600,46395,2939,40885,3088,592770,5149,36638,2581,46853,3157,97106,4558,83269,4135,101704,3922,106657,3779,51765,3665,42870,2565,12441,1297,13467,1468,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
